Date,BK
2023-08-03,419.3638919811884
2023-08-04,426.4855841940947
2023-08-07,444.51539627822024
2023-08-08,432.45039682135325
2023-08-09,428.36374637693643
2023-08-10,425.251041570872
2023-08-11,403.7761089739125
2023-08-14,390.6295929023355
2023-08-15,395.37808240188787
2023-08-16,400.3482195203411
2023-08-17,404.2932294965175
2023-08-18,420.617635890723
2023-08-21,425.3179342611019
2023-08-22,428.10499194824155
2023-08-23,408.6595283454888
2023-08-24,421.49596312850997
2023-08-25,441.2488318011875
2023-08-28,441.9533049322078
2023-08-29,442.0477913170953
2023-08-30,456.8712415305941
2023-08-31,453.2818447164188
2023-09-01,457.90169186066777
2023-09-04,465.0451988591112
2023-09-05,466.9112206665997
2023-09-06,446.5565475471707
2023-09-07,473.675978800377
2023-09-08,486.2171560169226
2023-09-11,488.520126868055
2023-09-12,485.0783568333408
2023-09-13,484.0790480398348
2023-09-14,500.7524684310861
2023-09-15,486.5856459643067
2023-09-18,498.27830234766407
2023-09-19,493.2684967582302
2023-09-20,476.63656574783124
2023-09-21,462.3823160680527
2023-09-22,456.7709884185614
2023-09-25,478.2627915341836
2023-09-26,476.1843967948232
2023-09-27,471.8889915698453
2023-09-28,487.9095229204379
2023-09-29,497.16470779548376
2023-10-02,497.14244436296724
2023-10-03,497.7140681951689
2023-10-04,498.17804623735077
2023-10-05,506.39864718767143
2023-10-06,513.9379475491394
2023-10-09,511.7590717346068
2023-10-10,524.254335418562
2023-10-11,517.9401712143307
2023-10-12,528.4303617825101
2023-10-13,530.1520675762483
2023-10-16,540.0931971103444
2023-10-17,539.3542971928699
2023-10-18,542.4401062971638
2023-10-19,537.8692593254385
2023-10-20,558.0241553921957
2023-10-23,562.5481296772608
2023-10-24,555.0209644057924
2023-10-25,595.077573258321
2023-10-26,588.2814469485548
2023-10-27,589.3601321588484
2023-10-30,588.0525306901278
2023-10-31,602.87528833138
2023-11-01,595.991853625195
2023-11-02,600.6035927227488
2023-11-03,616.5506862453886
2023-11-06,615.70664011129
2023-11-07,603.171933944737
2023-11-08,616.2524775641391
2023-11-09,608.6390649149499
2023-11-10,601.0218562288519
2023-11-13,603.754556328921
2023-11-14,606.4552299293504
2023-11-15,607.0880223532781
2023-11-16,593.3307443084229
2023-11-17,580.5963998586881
2023-11-20,578.9232669227489
2023-11-21,590.5995716373042
2023-11-22,589.7101697517857
2023-11-23,609.0532547762919
2023-11-24,594.7414915655066
2023-11-27,582.8918168806873
2023-11-28,557.1477425676627
2023-11-29,545.7517146258824
2023-11-30,555.3339063576503
2023-12-01,550.7154931556387
2023-12-04,552.3191769781027
2023-12-05,549.6407916474582
2023-12-06,545.0081482230487
2023-12-07,535.9909558186127
2023-12-08,528.7073056384997
2023-12-11,536.0978100589455
2023-12-12,555.9045140005699
2023-12-13,551.9648589737832
2023-12-14,577.6248450409555
2023-12-15,565.0904765316599
2023-12-18,568.3087096940585
2023-12-19,579.5718768582866
2023-12-20,585.4518662770904
2023-12-21,577.4201416940493
2023-12-22,585.5747305458615
2023-12-25,580.8393641222864
2023-12-26,599.0622801194912
2023-12-27,600.0391688103948
2023-12-28,568.2415153874275
2023-12-29,550.4371093622212
2024-01-01,543.6809479718331
2024-01-02,571.7616186915538
2024-01-03,566.7303751584965
2024-01-04,571.4748000800155
2024-01-05,563.1807976624151
2024-01-08,560.579147900565
2024-01-09,557.1112628332921
2024-01-10,565.3226737229037
2024-01-11,563.5580078102688
2024-01-12,540.4137061668582
2024-01-15,546.7428642012034
2024-01-16,551.8615110733625
2024-01-17,529.6689361283632
2024-01-18,531.3973721939702
2024-01-19,532.0247799720009
2024-01-22,521.5986395196504
2024-01-23,518.0737707152863
2024-01-24,506.0735841243794
2024-01-25,492.797889808118
2024-01-26,518.8319621882129
2024-01-29,517.9081083523321
2024-01-30,516.2980272859925
2024-01-31,499.86903614314815
2024-02-01,517.1753938290249
2024-02-02,516.9947082081076
2024-02-05,523.7360164169062
2024-02-06,538.020251197554
2024-02-07,547.7372029341797
2024-02-08,565.5279825675216
2024-02-09,576.4838167669456
2024-02-12,576.9613758722764
2024-02-13,581.0970773345338
2024-02-14,572.2342337762487
2024-02-15,562.7294601658132
2024-02-16,573.1131489370592
2024-02-19,579.6458346232155
2024-02-20,577.6432277896785
2024-02-21,598.433492458914
2024-02-22,607.396936058409
2024-02-23,602.8296573948734
2024-02-26,575.8150491583772
2024-02-27,569.4416094536334
2024-02-28,570.9242734085235
2024-02-29,564.3561036476215
2024-03-01,570.6325447754914
2024-03-04,560.7576433451655
2024-03-05,558.9777441151485
2024-03-06,569.4759095607601
2024-03-07,554.1288311276501
2024-03-08,541.3211448773146
2024-03-11,544.025257908601
2024-03-12,542.9472247636182
2024-03-13,553.6743185942928
2024-03-14,550.3204882960382
2024-03-15,555.462217003204
2024-03-18,525.5111041407736
2024-03-19,528.2684698004991
2024-03-20,545.7869992657274
2024-03-21,519.2021418337728
2024-03-22,531.9572777568839
2024-03-25,529.5941940953911
2024-03-26,527.5716325049509
2024-03-27,531.80736329626
2024-03-28,530.1814203983951
2024-03-29,524.6318384474635
2024-04-01,512.9320477451057
2024-04-02,514.3994104152705
2024-04-03,522.5234020103437
2024-04-04,519.8647749776196
2024-04-05,507.6209956472479
2024-04-08,512.090940221312
2024-04-09,492.0490684260205
2024-04-10,498.62339960963436
2024-04-11,508.08045037926263
2024-04-12,533.9932700770852
2024-04-15,540.7740479190986
2024-04-16,530.5847229816883
2024-04-17,538.3318112846304
2024-04-18,546.4985757253456
2024-04-19,552.7003748013374
2024-04-22,555.6551994112089
2024-04-23,572.6789788144306
2024-04-24,575.7172483607047
2024-04-25,559.8217168951701
2024-04-26,537.8065052831797
2024-04-29,556.0453242496927
2024-04-30,560.1819548435126
2024-05-01,543.2116383811232
2024-05-02,544.2821360709769
2024-05-03,561.5170910959462
2024-05-06,533.2190279282036
2024-05-07,540.0560424510746
2024-05-08,534.8336844129448
2024-05-09,540.870930814041
2024-05-10,545.4762321318847
2024-05-13,528.8639479702684
2024-05-14,518.0361947371113
2024-05-15,525.1699352267082
2024-05-16,522.4272235486168
2024-05-17,528.8974129000007
2024-05-20,519.2998992383956
2024-05-21,521.8739411746561
2024-05-22,530.1190648108436
2024-05-23,507.33229735845106
2024-05-24,507.222940379798
2024-05-27,506.2532631207423
2024-05-28,500.67202241043555
2024-05-29,488.42910904188716
2024-05-30,476.8635756678333
2024-05-31,503.0002970859701
2024-06-03,497.03961844699177
2024-06-04,493.1131173928524
2024-06-05,468.67512615977614
2024-06-06,474.9151475516294
2024-06-07,466.4951516531272
2024-06-10,459.97307294162846
2024-06-11,454.063412192449
2024-06-12,463.18770356642403
2024-06-13,458.47255020970823
2024-06-14,462.8773755521493
2024-06-17,466.169538395882
2024-06-18,474.4402079309391
2024-06-19,472.9478356920586
2024-06-20,468.95838960874846
2024-06-21,475.58637452242226
2024-06-24,469.3640008561863
2024-06-25,470.89590448889203
2024-06-26,460.5093868427728
2024-06-27,471.6615026833253
2024-06-28,473.97244483087565
2024-07-01,477.97394764147197
2024-07-02,483.0793173679378
2024-07-03,497.4664737150076
2024-07-04,533.4055841344539
2024-07-05,522.8734188624148
2024-07-08,516.3238152233056
2024-07-09,521.3451859188496
2024-07-10,530.1464558494993
2024-07-11,493.4860360274949
2024-07-12,498.90493673219163
2024-07-15,495.2351230074882
2024-07-16,497.20121633166764
2024-07-17,496.5837530662179
2024-07-18,493.754324666894
2024-07-19,497.08928995885105
2024-07-22,509.12236149849184
2024-07-23,492.6059655144191
2024-07-24,502.1447371113791
2024-07-25,490.87813497860304
2024-07-26,484.5751417076606
2024-07-29,478.19784617409385
2024-07-30,471.0072483527226
2024-07-31,451.55435691564617
2024-08-01,432.4826718073816
2024-08-02,436.43649496618815
2024-08-05,424.8809460413485
2024-08-06,423.223400095927
2024-08-07,414.0600875165529
2024-08-08,425.6090042644575
2024-08-09,411.0577328373036
2024-08-12,393.6040995912329
2024-08-13,394.0449385028274
2024-08-14,401.1459459792424
2024-08-15,398.80143448116286
2024-08-16,403.544952430016
2024-08-19,408.99165192229754
2024-08-20,412.57370137748825
2024-08-21,416.4799172787442
2024-08-22,426.1994800028992
2024-08-23,414.80332750306064
2024-08-26,426.2262278436639
2024-08-27,442.1640068798332
2024-08-28,439.0076340074101
2024-08-29,455.3035319198916
2024-08-30,466.5592021073353
2024-09-02,491.0316036622557
2024-09-03,502.1673248757649
2024-09-04,490.94763774951554
2024-09-05,495.8023697654927
2024-09-06,487.8608242743476
2024-09-09,473.45546665588137
2024-09-10,486.8751036732433
2024-09-11,481.66681250959743
2024-09-12,481.3594861454932
2024-09-13,485.79010905869745
2024-09-16,480.8626953630556
2024-09-17,477.22654121164555
2024-09-18,475.54492468894483
2024-09-19,478.3552362249198
2024-09-20,467.0812725776931
2024-09-23,464.812261871513
2024-09-24,457.71081227769395
2024-09-25,452.66705163536244
2024-09-26,453.15583608704117
2024-09-27,476.06824111453255
2024-09-30,477.7138090005857
2024-10-01,487.75049937937007
2024-10-02,482.39642573458025
2024-10-03,486.4690953162285
2024-10-04,498.7459588213771
2024-10-07,508.85486711982907
2024-10-08,494.075139960059
2024-10-09,484.8044519617315
2024-10-10,493.88126408185354
2024-10-11,495.05534804967414
2024-10-14,498.84174989355085
2024-10-15,499.4037495024518
2024-10-16,487.85729551326494
2024-10-17,491.18256008013714
2024-10-18,507.32705486629953
2024-10-21,501.9748657415612
2024-10-22,476.842056343193
2024-10-23,467.83423140016134
2024-10-24,473.26016367862053
2024-10-25,470.7866058441804
2024-10-28,470.3024330206602
2024-10-29,463.05265032387047
2024-10-30,464.7893156726688
2024-10-31,454.35244857289916
2024-11-01,453.5946498237486
2024-11-04,457.8215140490472
2024-11-05,449.5052983514827
2024-11-06,451.84083763644065
2024-11-07,439.8790454337005
2024-11-08,452.5031201438202
2024-11-11,438.95573566279427
2024-11-12,450.16523377038436
2024-11-13,442.48608638675444
2024-11-14,432.9012050309067
2024-11-15,427.90194927801025
2024-11-18,413.7384562732021
2024-11-19,409.93398389475516
2024-11-20,409.06705744568643
2024-11-21,415.5817715849396
2024-11-22,441.52054351683745
2024-11-25,433.30714636270415
2024-11-26,435.360679254683
2024-11-27,448.0272405159971
2024-11-28,461.1607712367768
2024-11-29,448.43986269084394
2024-12-02,456.9736767642258
2024-12-03,457.94083950755015
2024-12-04,463.09539316564985
2024-12-05,453.51941549608756
2024-12-06,464.1144439868228
2024-12-09,465.84687892685076
2024-12-10,448.6515644926142
2024-12-11,443.7940302621199
2024-12-12,448.0591474214133
2024-12-13,445.31430417959183
2024-12-16,429.7063617294088
2024-12-17,426.5158260089205
2024-12-18,431.38338431515933
2024-12-19,433.21747486852286
2024-12-20,438.22893897133565
2024-12-23,434.72860216961317
2024-12-24,441.48315543684635
2024-12-25,439.2249787518591
2024-12-26,453.72996342808347
2024-12-27,448.70138071759135
2024-12-30,436.836434660237
2024-12-31,432.202812404915
