Date,KO
2023-08-02,381.1291762694941
2023-08-03,386.7046764542461
2023-08-04,378.75903787945737
2023-08-07,386.3448034465933
2023-08-08,375.01003274601743
2023-08-09,379.3177942791154
2023-08-10,374.4027149811956
2023-08-11,368.9032503974298
2023-08-14,354.08407473521504
2023-08-15,353.9641892473089
2023-08-16,348.95972390653264
2023-08-17,348.58057189511396
2023-08-18,336.0961854180419
2023-08-21,356.2294567008633
2023-08-22,351.5011479228016
2023-08-23,354.40420554144754
2023-08-24,344.2732519802009
2023-08-25,338.51748129964284
2023-08-28,338.7022302093284
2023-08-29,340.33280743654115
2023-08-30,349.2504976450124
2023-08-31,356.0802197575948
2023-09-01,346.96907415761706
2023-09-04,331.74405406131865
2023-09-05,328.4947837354114
2023-09-06,324.482483465955
2023-09-07,319.9634542008774
2023-09-08,333.31484007039705
2023-09-11,325.1366291181159
2023-09-12,316.51480945725115
2023-09-13,315.49652814824515
2023-09-14,311.49439569368195
2023-09-15,303.8168111681079
2023-09-18,312.60461524077704
2023-09-19,307.9835744383373
2023-09-20,303.8890077053126
2023-09-21,297.57375641265685
2023-09-22,290.01724847716133
2023-09-25,290.29346883280755
2023-09-26,291.9776861455337
2023-09-27,298.09726560668264
2023-09-28,300.5311545459269
2023-09-29,304.21806171539845
2023-10-02,303.542254515841
2023-10-03,302.2136039045399
2023-10-04,295.37333816945613
2023-10-05,304.0495736829126
2023-10-06,316.3186226211047
2023-10-09,323.8410827483833
2023-10-10,332.62135099259285
2023-10-11,319.4085507868581
2023-10-12,327.0368746964087
2023-10-13,329.142314236125
2023-10-16,338.9206100058729
2023-10-17,333.475837486737
2023-10-18,338.2887588763316
2023-10-19,339.44876196575035
2023-10-20,333.488134768024
2023-10-23,334.9090257488422
2023-10-24,345.39810195112324
2023-10-25,343.9403427339429
2023-10-26,350.0001719221872
2023-10-27,349.4618285306357
2023-10-30,344.4675243481861
2023-10-31,336.94632057969346
2023-11-01,324.7241178835637
2023-11-02,312.65080506547696
2023-11-03,328.9107572167603
2023-11-06,333.2599746099109
2023-11-07,325.3711867687518
2023-11-08,318.26485759635295
2023-11-09,320.0330169561617
2023-11-10,315.89845046250633
2023-11-13,304.11615922408765
2023-11-14,307.60159739122133
2023-11-15,292.36011327729784
2023-11-16,291.97264934142976
2023-11-17,294.9699135981538
2023-11-20,289.2694971532781
2023-11-21,289.9998726064326
2023-11-22,286.24684367691356
2023-11-23,295.41121815290705
2023-11-24,297.81859482733176
2023-11-27,299.5633290812338
2023-11-28,301.62592879915877
2023-11-29,297.6729549329385
2023-11-30,292.5537941226537
2023-12-01,284.1179995136225
2023-12-04,290.31326313850826
2023-12-05,287.5449682069427
2023-12-06,291.8377895324898
2023-12-07,294.0483361706361
2023-12-08,294.870258562376
2023-12-11,306.6424219049488
2023-12-12,309.63986049680244
2023-12-13,323.8892087682881
2023-12-14,325.27186687538915
2023-12-15,327.0262257766604
2023-12-18,319.0275636477394
2023-12-19,330.82274271754466
2023-12-20,338.27449780472307
2023-12-21,336.8675945260148
2023-12-22,341.47510417933796
2023-12-25,346.43747313877043
2023-12-26,350.3553269474833
2023-12-27,355.70063895902274
2023-12-28,356.1363761459322
2023-12-29,357.56379563876476
2024-01-01,359.5395969176009
2024-01-02,365.6020478336449
2024-01-03,344.27876229706027
2024-01-04,342.58310760713294
2024-01-05,333.37304292699906
2024-01-08,335.7359593937581
2024-01-09,317.9390077972821
2024-01-10,308.5345434889888
2024-01-11,312.23735780765793
2024-01-12,324.44337852020004
2024-01-15,326.66842531257737
2024-01-16,322.511715869789
2024-01-17,314.56574707755476
2024-01-18,320.7436440590896
2024-01-19,318.09044813234397
2024-01-22,321.19925710550865
2024-01-23,326.44894263126326
2024-01-24,321.3400251895709
2024-01-25,325.00046481886375
2024-01-26,318.20587105635815
2024-01-29,326.63934332436907
2024-01-30,325.4867737666773
2024-01-31,325.7152762373248
2024-02-01,317.1408505012094
2024-02-02,307.6640638041103
2024-02-05,287.15804872006873
2024-02-06,293.9073646338271
2024-02-07,306.4038101574894
2024-02-08,300.79001338110555
2024-02-09,301.40104985614283
2024-02-12,311.55436641785946
2024-02-13,315.65089738341726
2024-02-14,325.0431459900351
2024-02-15,335.6430227290889
2024-02-16,331.8317710080375
2024-02-19,338.2965140477534
2024-02-20,333.6521396580812
2024-02-21,339.4076053427784
2024-02-22,327.36301547340184
2024-02-23,326.3036078571124
2024-02-26,317.5947701522842
2024-02-27,322.6757635118729
2024-02-28,318.5353051218128
2024-02-29,311.23998951073867
2024-03-01,308.30488082768466
2024-03-04,304.7396161240586
2024-03-05,304.9312693184075
2024-03-06,293.1903105464762
2024-03-07,302.3135255046196
2024-03-08,290.18009943005933
2024-03-11,290.3762539753059
2024-03-12,287.5328782507609
2024-03-13,284.6216996310304
2024-03-14,291.423450434957
2024-03-15,288.11831401554156
2024-03-18,293.0862366797107
2024-03-19,291.11562792649283
2024-03-20,281.02624186437623
2024-03-21,279.7135043749078
2024-03-22,281.2502174019741
2024-03-25,279.0962225896436
2024-03-26,282.3942959345629
2024-03-27,275.54503127228736
2024-03-28,270.18807567898347
2024-03-29,267.144273137463
2024-04-01,272.3811497079784
2024-04-02,282.20650545160856
2024-04-03,268.99886217901906
2024-04-04,274.46258594108156
2024-04-05,275.941698089873
2024-04-08,276.34159431764795
2024-04-09,271.7478882033967
2024-04-10,272.88689068664604
2024-04-11,273.15071572306886
2024-04-12,278.01055646856435
2024-04-15,275.4773423755097
2024-04-16,274.75415603191806
2024-04-17,278.81723027289036
2024-04-18,270.4159477237461
2024-04-19,259.1085779813685
2024-04-22,260.19702069170876
2024-04-23,270.0805870037329
2024-04-24,276.7555289603041
2024-04-25,269.43615805853005
2024-04-26,266.0912104715399
2024-04-29,267.6117836350745
2024-04-30,267.9450825238723
2024-05-01,269.04356135174464
2024-05-02,269.8342645104925
2024-05-03,262.9230968039092
2024-05-06,264.4046514388034
2024-05-07,261.21883604488147
2024-05-08,266.6692156040372
2024-05-09,274.94532892408324
2024-05-10,275.0800679897243
2024-05-13,263.435801918854
2024-05-14,271.51881817833254
2024-05-15,272.9245699899016
2024-05-16,265.3005780236199
2024-05-17,267.57654923779506
2024-05-20,276.069179062262
2024-05-21,280.7424217289084
2024-05-22,286.89112628966797
2024-05-23,280.98802352986525
2024-05-24,275.55962025762216
2024-05-27,269.22418456177513
2024-05-28,268.2695502300009
2024-05-29,263.2590934221251
2024-05-30,259.5174944393748
2024-05-31,263.6276104843791
2024-06-03,259.0160513149054
2024-06-04,253.82234076383378
2024-06-05,250.83479888829848
2024-06-06,243.57600348035524
2024-06-07,247.00814535726477
2024-06-10,247.7210075237957
2024-06-11,248.10791191572008
2024-06-12,239.25917783629993
2024-06-13,236.59004556271424
2024-06-14,245.44825103652477
2024-06-17,247.43453138904277
2024-06-18,256.05736563517695
2024-06-19,259.83818383306044
2024-06-20,264.6472855981101
2024-06-21,255.01288887894574
2024-06-24,254.29243177623488
2024-06-25,252.0055287193187
2024-06-26,258.0107574123807
2024-06-27,258.89231058460973
2024-06-28,254.82901515836105
2024-07-01,243.7111788956956
2024-07-02,253.8047788651024
2024-07-03,251.37003142947853
2024-07-04,242.27389822854298
2024-07-05,234.04959189186422
2024-07-08,234.780927112607
2024-07-09,233.45705112491314
2024-07-10,235.74920507947482
2024-07-11,243.55440668221718
2024-07-12,240.77525199423135
2024-07-15,234.7069115311531
2024-07-16,233.86618811269054
2024-07-17,231.05364260123108
2024-07-18,230.91686597770547
2024-07-19,229.75242289473957
2024-07-22,236.38333936856094
2024-07-23,247.06258081821906
2024-07-24,261.6602828680335
2024-07-25,252.29782243250762
2024-07-26,259.0184513437145
2024-07-29,260.2623054088167
2024-07-30,262.32121607005934
2024-07-31,262.4698173965879
2024-08-01,267.74512228108216
2024-08-02,278.09360681218004
2024-08-05,273.4757724966105
2024-08-06,283.59549925405685
2024-08-07,275.07653856634516
2024-08-08,270.9798672773277
2024-08-09,276.77991256693497
2024-08-12,280.82979368657516
2024-08-13,293.8962008152417
2024-08-14,296.2014074803443
2024-08-15,302.36862053273757
2024-08-16,287.94041926638926
2024-08-19,289.27323602837765
2024-08-20,296.38917745316485
2024-08-21,287.3862109045547
2024-08-22,283.3892899916885
2024-08-23,280.414468643428
2024-08-26,290.67972926343333
2024-08-27,302.40669701963185
2024-08-28,300.98134727683043
2024-08-29,313.1275298281465
2024-08-30,306.3917063182487
2024-09-02,310.2228346419061
2024-09-03,319.1861907234009
2024-09-04,316.9595451568353
2024-09-05,327.82320783773287
2024-09-06,331.57598068396845
2024-09-09,340.92384405090536
2024-09-10,322.6221121712895
2024-09-11,323.8335124288888
2024-09-12,324.77710265323657
2024-09-13,321.3492862721874
2024-09-16,330.7217871299956
2024-09-17,320.7505888284061
2024-09-18,322.70359127617655
2024-09-19,315.2262967627935
2024-09-20,327.90001525347895
2024-09-23,327.6625156536102
2024-09-24,337.00415387171387
2024-09-25,339.8069199020416
2024-09-26,350.3113215397052
2024-09-27,343.43980640803613
2024-09-30,335.82346340979376
2024-10-01,348.7528014770503
2024-10-02,341.0012384818753
2024-10-03,346.2875589049637
2024-10-04,347.852574800647
2024-10-07,342.3535176111165
2024-10-08,344.5483388037403
2024-10-09,346.65479028060463
2024-10-10,355.4516120342481
2024-10-11,363.5500411781603
2024-10-14,369.68278172310335
2024-10-15,366.1521204234717
2024-10-16,386.8188103198432
2024-10-17,392.505093543113
2024-10-18,392.5198011017017
2024-10-21,381.7964031269701
2024-10-22,369.8205915886369
2024-10-23,365.1844266082311
2024-10-24,348.36861468218586
2024-10-25,362.2691992096501
2024-10-28,360.0607596168482
2024-10-29,352.911931876321
2024-10-30,340.57890562574084
2024-10-31,338.5402685337768
2024-11-01,338.8234260745013
2024-11-04,333.8971327900493
2024-11-05,328.9972622728573
2024-11-06,326.38137238905483
2024-11-07,327.63884505331225
2024-11-08,320.41334974470885
2024-11-11,321.1544661288648
2024-11-12,326.3645902260027
2024-11-13,333.1857668305295
2024-11-14,335.1113003794911
2024-11-15,333.24993291986664
2024-11-18,331.3174260907582
2024-11-19,323.1897808646126
2024-11-20,326.86615800221574
2024-11-21,334.22482622053076
2024-11-22,339.9113630695232
2024-11-25,335.329214476407
2024-11-26,337.7116017234203
2024-11-27,346.4890776818599
2024-11-28,346.8798456268194
2024-11-29,354.05453679017506
2024-12-02,363.92244421766475
2024-12-03,362.7640815825442
2024-12-04,366.6143155829941
2024-12-05,380.07774771849904
2024-12-06,389.70081082906705
2024-12-09,419.7920215214737
2024-12-10,424.25219526319904
2024-12-11,408.10957435512154
2024-12-12,406.8972590310466
2024-12-13,406.4269510483772
2024-12-16,412.1199359165081
2024-12-17,413.86600436166236
2024-12-18,407.47273677666266
2024-12-19,413.1645419049214
2024-12-20,412.318571148725
2024-12-23,409.1179493359579
2024-12-24,402.67465001479286
2024-12-25,391.06882771218545
2024-12-26,387.7188835641123
2024-12-27,381.27127914887495
2024-12-30,384.3341562679793
2024-12-31,377.89894199650377
