Date,TMUS
2023-08-02,368.68384876858727
2023-08-03,365.165366368733
2023-08-04,349.85480980757575
2023-08-07,348.6792618599358
2023-08-08,349.37351115656344
2023-08-09,352.575806514726
2023-08-10,355.8129057622133
2023-08-11,351.42617128767006
2023-08-14,341.35885550863077
2023-08-15,343.15811534354714
2023-08-16,342.0857787665691
2023-08-17,343.7818163552502
2023-08-18,351.0930640407327
2023-08-21,354.69598061432555
2023-08-22,356.2016106533291
2023-08-23,354.3944044910837
2023-08-24,360.87984979522145
2023-08-25,358.81598681223693
2023-08-28,355.81187403405806
2023-08-29,355.4537407520738
2023-08-30,345.24234895961524
2023-08-31,348.2284131055475
2023-09-01,341.21385862130006
2023-09-04,337.8692314636993
2023-09-05,327.0565155690894
2023-09-06,321.2613846537835
2023-09-07,331.12122666329014
2023-09-08,334.1490785902888
2023-09-11,344.45779066226777
2023-09-12,339.74632497157006
2023-09-13,353.1583488136264
2023-09-14,355.7419552143271
2023-09-15,356.84361808361416
2023-09-18,357.49455899253053
2023-09-19,350.27448866814166
2023-09-20,345.50661886354777
2023-09-21,351.9478940584684
2023-09-22,353.4901426831754
2023-09-25,372.42061066341466
2023-09-26,377.88792121397154
2023-09-27,373.9907418808701
2023-09-28,369.9004053462266
2023-09-29,375.6267036053596
2023-10-02,371.1702005800965
2023-10-03,369.2363710096804
2023-10-04,363.79210441323175
2023-10-05,362.89337978452085
2023-10-06,376.03133920088135
2023-10-09,378.7724130714089
2023-10-10,382.70105342934795
2023-10-11,377.93881638250065
2023-10-12,380.8135702709688
2023-10-13,398.2336897875291
2023-10-16,398.92045710859645
2023-10-17,412.93468354846647
2023-10-18,411.5439253714092
2023-10-19,413.79433167858315
2023-10-20,414.39546538079196
2023-10-23,413.0099244771932
2023-10-24,419.2956595731851
2023-10-25,422.92664910849606
2023-10-26,405.4135590270512
2023-10-27,403.0673619432686
2023-10-30,415.6234647905156
2023-10-31,420.45967158881007
2023-11-01,422.9025210676216
2023-11-02,425.560553470624
2023-11-03,426.6061161202197
2023-11-06,429.0133412695515
2023-11-07,425.90303219225285
2023-11-08,424.00180552464064
2023-11-09,435.7103005736797
2023-11-10,439.25412915494223
2023-11-13,435.8839789368011
2023-11-14,443.204629341171
2023-11-15,447.1749571883851
2023-11-16,446.00086256870037
2023-11-17,433.3098332645646
2023-11-20,437.6249397638468
2023-11-21,431.6674845546349
2023-11-22,417.16323295596146
2023-11-23,432.82232283987344
2023-11-24,435.93013968593556
2023-11-27,434.34865957027955
2023-11-28,435.1313072270373
2023-11-29,416.5645787419961
2023-11-30,419.6747680770678
2023-12-01,429.1327492006401
2023-12-04,431.70789152937084
2023-12-05,427.5904512737058
2023-12-06,430.9882957666892
2023-12-07,409.1041102363361
2023-12-08,410.80346527963513
2023-12-11,422.5064192355193
2023-12-12,433.73443314191945
2023-12-13,443.792513363506
2023-12-14,443.5318430891145
2023-12-15,441.53289124619585
2023-12-18,449.6434429430154
2023-12-19,458.9845184622236
2023-12-20,463.89766883610747
2023-12-21,473.13085707704283
2023-12-22,476.0481719471696
2023-12-25,471.1299022186933
2023-12-26,464.6889643609958
2023-12-27,468.0216065239768
2023-12-28,461.9595961952968
2023-12-29,456.64569282942597
2024-01-01,460.07971857678797
2024-01-02,455.0248848572947
2024-01-03,454.8044378432366
2024-01-04,451.07032864458364
2024-01-05,446.5912731230163
2024-01-08,441.3883517845683
2024-01-09,437.64479602919033
2024-01-10,441.84867812104
2024-01-11,448.52369225565263
2024-01-12,446.51966266922614
2024-01-15,478.2114338150866
2024-01-16,474.7930178141088
2024-01-17,470.06058495740535
2024-01-18,473.2193932317346
2024-01-19,480.9464661345571
2024-01-22,483.6509928030368
2024-01-23,495.56220171604105
2024-01-24,486.8563070561638
2024-01-25,485.2990907707532
2024-01-26,485.51401294102345
2024-01-29,475.67734786288463
2024-01-30,473.87103843233
2024-01-31,459.84745108296386
2024-02-01,459.03377251235753
2024-02-02,468.68449389947676
2024-02-05,464.247275569625
2024-02-06,477.90411933398684
2024-02-07,475.83083635750364
2024-02-08,457.84803912175187
2024-02-09,453.8151243784203
2024-02-12,449.11200724981927
2024-02-13,444.75143760881997
2024-02-14,443.2011430866036
2024-02-15,461.8898057759103
2024-02-16,464.45035971731977
2024-02-19,470.1888044598954
2024-02-20,478.4056412658564
2024-02-21,479.91362367015716
2024-02-22,476.98698385017843
2024-02-23,476.41189411083656
2024-02-26,481.0208167063167
2024-02-27,461.52682279375983
2024-02-28,458.7517292997386
2024-02-29,439.3850438351023
2024-03-01,445.15533855647436
2024-03-04,438.05778344417996
2024-03-05,454.1188142978826
2024-03-06,438.36571393061774
2024-03-07,443.08433387423696
2024-03-08,458.41868311293666
2024-03-11,468.34738361844603
2024-03-12,492.0842753963306
2024-03-13,485.42537901673273
2024-03-14,485.19016534294354
2024-03-15,484.4556475670122
2024-03-18,490.0096664454397
2024-03-19,472.75549858749014
2024-03-20,462.336795993062
2024-03-21,465.6424346068955
2024-03-22,470.9940696731083
2024-03-25,459.9264867395785
2024-03-26,473.67602934375765
2024-03-27,486.523198458718
2024-03-28,502.99243854552026
2024-03-29,518.1951130376927
2024-04-01,518.1080730738321
2024-04-02,534.6938629311489
2024-04-03,539.1604325439267
2024-04-04,538.1041015258169
2024-04-05,561.4452837242669
2024-04-08,548.6549473381842
2024-04-09,531.3017444230253
2024-04-10,537.0100693785606
2024-04-11,542.1030367090298
2024-04-12,539.2540291277116
2024-04-15,539.5106768505703
2024-04-16,524.0675414849676
2024-04-17,522.7582900811085
2024-04-18,513.2935457722862
2024-04-19,502.5013566139807
2024-04-22,501.0844472174967
2024-04-23,501.8731735838137
2024-04-24,489.0473164434936
2024-04-25,497.2356018004359
2024-04-26,506.3008265425931
2024-04-29,507.82280617882327
2024-04-30,520.1094851737174
2024-05-01,505.33944175800116
2024-05-02,495.9319304290509
2024-05-03,490.9455599352281
2024-05-06,478.7806055693213
2024-05-07,476.6884756887568
2024-05-08,473.7887664861924
2024-05-09,482.1330577661121
2024-05-10,484.8403078705839
2024-05-13,482.57141907490364
2024-05-14,471.84271148794204
2024-05-15,481.12672978082696
2024-05-16,458.64513428141174
2024-05-17,464.75582949904066
2024-05-20,479.22905105905056
2024-05-21,468.7471775923074
2024-05-22,459.83607384945947
2024-05-23,440.6994063369271
2024-05-24,432.95284921845524
2024-05-27,437.15266597885324
2024-05-28,438.56775599117543
2024-05-29,439.2985011980708
2024-05-30,438.9908205451827
2024-05-31,435.64660586969103
2024-06-03,440.8296664361905
2024-06-04,429.12454641604944
2024-06-05,432.2482682517725
2024-06-06,437.177513868172
2024-06-07,442.5980491790236
2024-06-10,440.07286373239873
2024-06-11,449.03677547493544
2024-06-12,454.73737218500924
2024-06-13,441.9460874577862
2024-06-14,442.2990704698689
2024-06-17,451.69258847415665
2024-06-18,454.80537554427536
2024-06-19,460.4238605219856
2024-06-20,458.05156744363006
2024-06-21,464.86926552269193
2024-06-24,481.58590300875954
2024-06-25,485.706377107642
2024-06-26,486.6731628021146
2024-06-27,489.2123934594785
2024-06-28,494.5446779936889
2024-07-01,523.876868850676
2024-07-02,538.0503659658341
2024-07-03,558.5810807354334
2024-07-04,563.4049506178807
2024-07-05,571.3629874929528
2024-07-08,569.739679023401
2024-07-09,562.0958141674278
2024-07-10,565.2981958693979
2024-07-11,573.9031706290903
2024-07-12,596.6591295084667
2024-07-15,591.4877096311432
2024-07-16,561.8886188163626
2024-07-17,552.0024031320638
2024-07-18,556.2759757509012
2024-07-19,548.8389036558239
2024-07-22,561.1225488350348
2024-07-23,541.2771708065875
2024-07-24,564.8964633519112
2024-07-25,569.4675785473311
2024-07-26,593.1901933903821
2024-07-29,615.4538693065233
2024-07-30,637.6571279014499
2024-07-31,639.5700059826155
2024-08-01,643.781853285155
2024-08-02,651.2457878866777
2024-08-05,661.5014093538349
2024-08-06,655.1962089096194
2024-08-07,636.9727394017218
2024-08-08,629.8419798970839
2024-08-09,652.687565354372
2024-08-12,643.5993070792599
2024-08-13,640.661383162665
2024-08-14,648.781976507631
2024-08-15,653.7711281223363
2024-08-16,649.2796617578196
2024-08-19,681.0924733656673
2024-08-20,669.1242670496615
2024-08-21,670.7189457547946
2024-08-22,651.825311519613
2024-08-23,655.7786436471047
2024-08-26,654.4509762104369
2024-08-27,659.4614535760222
2024-08-28,670.52383122936
2024-08-29,683.2224074674525
2024-08-30,695.7854766059874
2024-09-02,683.1570845241532
2024-09-03,687.8359091987185
2024-09-04,682.8702450973506
2024-09-05,712.6263786332711
2024-09-06,708.3138012067487
2024-09-09,711.1507877121336
2024-09-10,715.2792581457134
2024-09-11,723.8664069560663
2024-09-12,711.7462434795275
2024-09-13,721.1372421907338
2024-09-16,697.453350455709
2024-09-17,729.2980902889353
2024-09-18,720.637281486294
2024-09-19,721.1892916624023
2024-09-20,695.6692826337146
2024-09-23,689.6780436414036
2024-09-24,660.0401469379248
2024-09-25,664.2913915650743
2024-09-26,645.1705101327076
2024-09-27,657.4890221499494
2024-09-30,674.9460572432283
2024-10-01,673.5082544248518
2024-10-02,672.311757104864
2024-10-03,653.3225835824321
2024-10-04,643.8024923733698
2024-10-07,635.231332596878
2024-10-08,649.5789340753872
2024-10-09,656.8631897178379
2024-10-10,669.8011656335613
2024-10-11,678.4216293540628
2024-10-14,670.4209691117859
2024-10-15,664.2084308951561
2024-10-16,646.9749939814574
2024-10-17,648.8066537555881
2024-10-18,620.644680259026
2024-10-21,616.8882644461283
2024-10-22,609.8805446886851
2024-10-23,583.676171934269
2024-10-24,579.6069286394837
2024-10-25,611.5032502145438
2024-10-28,615.3058096256063
2024-10-29,613.2614164534979
2024-10-30,629.4200672329965
2024-10-31,595.4304597419172
2024-11-01,591.412431013738
2024-11-04,580.6640550241904
2024-11-05,565.7396104974958
2024-11-06,573.5292561647212
2024-11-07,574.1926996192616
2024-11-08,581.8470516093847
2024-11-11,563.90750226115
2024-11-12,572.1348375133113
2024-11-13,569.9148030926063
2024-11-14,574.6122766961134
2024-11-15,546.2431682662784
2024-11-18,525.1950030538425
2024-11-19,524.671130335684
2024-11-20,532.5007366859578
2024-11-21,522.1812250434663
2024-11-22,506.8306839674318
2024-11-25,533.4848299607357
2024-11-26,512.3626868236681
2024-11-27,503.2045892844075
2024-11-28,498.9131908320639
2024-11-29,502.02378303981084
2024-12-02,496.5929740204717
2024-12-03,478.0630174804083
2024-12-04,488.578356120116
2024-12-05,488.28638034372017
2024-12-06,481.35329426496463
2024-12-09,475.30282502171565
2024-12-10,492.62603197173775
2024-12-11,499.25317519784437
2024-12-12,491.4118382036279
2024-12-13,496.23020536188585
2024-12-16,503.4733569592317
2024-12-17,509.10824217127777
2024-12-18,499.0332738107696
2024-12-19,484.583130144099
2024-12-20,475.4900477040852
2024-12-23,472.4232853304904
2024-12-24,477.68117948298885
2024-12-25,494.8062290133178
2024-12-26,502.09304815895194
2024-12-27,503.9644747536877
2024-12-30,520.2711286025248
2024-12-31,527.9069848208751
