Date,VZ
2023-08-03,286.11935328067386
2023-08-04,283.17488130219186
2023-08-07,289.2595959140838
2023-08-08,287.2452847217796
2023-08-09,281.33763327558097
2023-08-10,280.46782659276226
2023-08-11,290.2668870630811
2023-08-14,279.32997245954385
2023-08-15,280.94339444504624
2023-08-16,279.3393641587108
2023-08-17,286.09779567082523
2023-08-18,285.2798233625168
2023-08-21,284.89973048024393
2023-08-22,278.7802790985089
2023-08-23,274.852088015243
2023-08-24,282.8023980032449
2023-08-25,280.2907069390508
2023-08-28,279.9514785493902
2023-08-29,285.18242942065535
2023-08-30,279.31007794998527
2023-08-31,279.0720210909921
2023-09-01,282.50328913927825
2023-09-04,284.22525174890615
2023-09-05,285.74975591679794
2023-09-06,286.48842561243015
2023-09-07,283.9757497970229
2023-09-08,287.79989255823847
2023-09-11,280.73012858792106
2023-09-12,283.00083470134035
2023-09-13,282.55408535135524
2023-09-14,284.6202208962126
2023-09-15,287.68634048883246
2023-09-18,287.02241980169805
2023-09-19,291.8126290311916
2023-09-20,289.0499006826209
2023-09-21,292.48801490321637
2023-09-22,289.10764174268775
2023-09-25,287.9472434488691
2023-09-26,287.5005780889174
2023-09-27,290.2318238697352
2023-09-28,294.1819047856822
2023-09-29,287.18372717938564
2023-10-02,288.85825343397437
2023-10-03,293.9873051541762
2023-10-04,300.4373443808746
2023-10-05,303.78683721021287
2023-10-06,297.33302547105006
2023-10-09,294.80024179046967
2023-10-10,292.7706368444488
2023-10-11,293.04458887526147
2023-10-12,293.32228369176266
2023-10-13,291.4576173375406
2023-10-16,282.1226247752449
2023-10-17,281.591256091595
2023-10-18,282.9307183261704
2023-10-19,279.3519389655671
2023-10-20,277.5004944030513
2023-10-23,278.42445866211443
2023-10-24,274.2204154320565
2023-10-25,277.97174539924663
2023-10-26,281.04571926175186
2023-10-27,286.7446631634438
2023-10-30,283.17226972813336
2023-10-31,285.9906081255279
2023-11-01,289.82523800411656
2023-11-02,297.32780390504325
2023-11-03,297.05288043987184
2023-11-06,301.47038799613574
2023-11-07,299.6224381984464
2023-11-08,298.80255620832656
2023-11-09,302.97882816227036
2023-11-10,312.86177248046357
2023-11-13,315.5358760948254
2023-11-14,315.55056573636
2023-11-15,320.8996902951399
2023-11-16,315.55223413530393
2023-11-17,305.4136483007645
2023-11-20,302.1015444081707
2023-11-21,302.8541395677527
2023-11-22,298.5312455941511
2023-11-23,300.7695082785818
2023-11-24,306.41221702512183
2023-11-27,303.38923109459466
2023-11-28,301.54276027247766
2023-11-29,300.4736171760316
2023-11-30,292.15812952396425
2023-12-01,290.44483789424277
2023-12-04,283.6007249516169
2023-12-05,286.71817069665957
2023-12-06,281.81504619883276
2023-12-07,280.05318385865485
2023-12-08,285.2659963252809
2023-12-11,277.6200653683262
2023-12-12,282.3012372275239
2023-12-13,277.3119473536703
2023-12-14,280.05320574147294
2023-12-15,275.38909838547676
2023-12-18,274.494052499848
2023-12-19,273.24994254652944
2023-12-20,278.55215176355136
2023-12-21,269.0642612623371
2023-12-22,273.6522625862315
2023-12-25,258.47662486089047
2023-12-26,251.59849870691295
2023-12-27,251.7373248744535
2023-12-28,255.66971406842018
2023-12-29,256.3754087853735
2024-01-01,266.8301412252909
2024-01-02,269.3713623205846
2024-01-03,269.074166134457
2024-01-04,276.872172663485
2024-01-05,272.76707481612993
2024-01-08,264.69145499778483
2024-01-09,258.86872475813936
2024-01-10,249.84862760196773
2024-01-11,254.73486074739358
2024-01-12,247.7542062237267
2024-01-15,249.92320362551425
2024-01-16,242.46227354792333
2024-01-17,245.63404686466987
2024-01-18,247.48082134293904
2024-01-19,245.3137726364406
2024-01-22,245.645175660325
2024-01-23,248.97102414124748
2024-01-24,249.93831138979013
2024-01-25,251.70932987951247
2024-01-26,248.381450590545
2024-01-29,255.0528723297905
2024-01-30,256.5078550227185
2024-01-31,256.68085515576706
2024-02-01,256.8045416874873
2024-02-02,257.0101123099359
2024-02-05,252.08531530233444
2024-02-06,255.29591104835313
2024-02-07,256.43967740258194
2024-02-08,264.08208325555194
2024-02-09,270.51823568948527
2024-02-12,268.3416015972724
2024-02-13,259.3725762575004
2024-02-14,261.32903448931586
2024-02-15,255.3423369198012
2024-02-16,250.3050351472077
2024-02-19,247.2287631438536
2024-02-20,246.959450075878
2024-02-21,248.88847278611166
2024-02-22,238.7367539873051
2024-02-23,242.15343335867794
2024-02-26,243.45240214162686
2024-02-27,249.27534384925843
2024-02-28,252.72783115566926
2024-02-29,248.6266272606987
2024-03-01,252.40244879520975
2024-03-04,252.51493189284102
2024-03-05,248.06358197916882
2024-03-06,251.22344412064933
2024-03-07,247.52977782156924
2024-03-08,242.24414784053843
2024-03-11,245.2304525100602
2024-03-12,251.79834910285354
2024-03-13,256.91814762522625
2024-03-14,257.99762308667647
2024-03-15,258.213885809585
2024-03-18,257.3267481768478
2024-03-19,260.002601524238
2024-03-20,256.7526048416993
2024-03-21,264.9011998923512
2024-03-22,254.93768190511167
2024-03-25,251.88643799532824
2024-03-26,254.94401224173322
2024-03-27,253.30105593479607
2024-03-28,253.45784385880305
2024-03-29,251.95662914873853
2024-04-01,257.31789112413804
2024-04-02,252.88094296111427
2024-04-03,256.1655330918285
2024-04-04,255.3244897846111
2024-04-05,248.77070627864842
2024-04-08,250.66527674005135
2024-04-09,244.76428435258848
2024-04-10,242.917676234682
2024-04-11,243.84116144087216
2024-04-12,250.9122635356382
2024-04-15,249.38933682771057
2024-04-16,249.18824850434999
2024-04-17,253.06740850452852
2024-04-18,248.33361519473647
2024-04-19,247.46432607790814
2024-04-22,252.5691493052052
2024-04-23,251.27001853129585
2024-04-24,248.2034375721854
2024-04-25,256.26629476398654
2024-04-26,252.74083673804756
2024-04-29,253.75376342348335
2024-04-30,251.94238253458684
2024-05-01,251.70013726308247
2024-05-02,250.0593689335804
2024-05-03,250.0465215357711
2024-05-06,248.66706978604583
2024-05-07,251.26006387931278
2024-05-08,242.8506711287559
2024-05-09,240.4292032933589
2024-05-10,242.39727475250845
2024-05-13,240.82724458990702
2024-05-14,236.46826958106305
2024-05-15,232.85096090680423
2024-05-16,235.95589511566118
2024-05-17,233.8622280666866
2024-05-20,238.5826723166606
2024-05-21,232.99312114182456
2024-05-22,236.94669866645884
2024-05-23,233.89879367946216
2024-05-24,230.81748159327844
2024-05-27,227.91086003138477
2024-05-28,230.9421259358999
2024-05-29,228.9448180718377
2024-05-30,227.6723183821109
2024-05-31,234.0791070042842
2024-06-03,239.38925824350198
2024-06-04,243.34794520333227
2024-06-05,241.18928974329577
2024-06-06,239.87985002017103
2024-06-07,238.5947157681664
2024-06-10,237.4038751466364
2024-06-11,241.63544572180845
2024-06-12,240.21397288539413
2024-06-13,244.96766831468696
2024-06-14,246.28415155087987
2024-06-17,246.8252114708743
2024-06-18,241.21181426416783
2024-06-19,237.57710500483034
2024-06-20,236.19336293005904
2024-06-21,239.80911836411786
2024-06-24,236.81906388724195
2024-06-25,237.2603550395576
2024-06-26,229.78470274233456
2024-06-27,235.45324849820508
2024-06-28,232.95194948820097
2024-07-01,228.92601450269214
2024-07-02,231.6628240649523
2024-07-03,228.60120783608065
2024-07-04,231.32329807162384
2024-07-05,230.47244053221226
2024-07-08,230.09786890032763
2024-07-09,229.92613162143832
2024-07-10,229.61888553272536
2024-07-11,230.75371524399756
2024-07-12,231.90108924360263
2024-07-15,236.16406181026827
2024-07-16,236.9409922516283
2024-07-17,234.58698177986037
2024-07-18,230.87571600455107
2024-07-19,229.21169795859572
2024-07-22,228.63358107155724
2024-07-23,231.40815823388417
2024-07-24,237.8792594751363
2024-07-25,241.4169003619257
2024-07-26,242.94408447997245
2024-07-29,241.38564970486522
2024-07-30,236.82396776927808
2024-07-31,237.6376006208543
2024-08-01,241.05959258615232
2024-08-02,250.91417613631793
2024-08-05,253.32153513057577
2024-08-06,254.18965089452115
2024-08-07,254.58287510132192
2024-08-08,259.6212463030378
2024-08-09,255.48668260886464
2024-08-12,253.70688702989054
2024-08-13,248.11186143391103
2024-08-14,243.4757092684823
2024-08-15,245.0903004161841
2024-08-16,248.12088241552152
2024-08-19,242.77498662547058
2024-08-20,238.3294103000887
2024-08-21,240.79159776211574
2024-08-22,237.4177015072995
2024-08-23,236.70296841382537
2024-08-26,239.3771140953811
2024-08-27,239.87487482464053
2024-08-28,237.23477877766072
2024-08-29,239.0727875738782
2024-08-30,241.70532789850796
2024-09-02,240.93880987850505
2024-09-03,244.36220796498432
2024-09-04,249.5819724656703
2024-09-05,247.5600209851717
2024-09-06,247.6098372264296
2024-09-09,245.55442239950236
2024-09-10,250.66807552684787
2024-09-11,246.39589728175218
2024-09-12,245.9179309624528
2024-09-13,245.7117966011998
2024-09-16,248.74444284437288
2024-09-17,244.40683315865647
2024-09-18,242.20419944353728
2024-09-19,242.39250049474353
2024-09-20,245.3965411233628
2024-09-23,235.68559298177198
2024-09-24,230.61920256620672
2024-09-25,231.60859311600626
2024-09-26,236.1707517118589
2024-09-27,237.16262721192396
2024-09-30,236.71190947560788
2024-10-01,234.74674060886437
2024-10-02,233.12692082048008
2024-10-03,234.7217570066802
2024-10-04,230.22957163800604
2024-10-07,230.15659417856844
2024-10-08,225.72521697401052
2024-10-09,222.89607246908528
2024-10-10,222.8509045681225
2024-10-11,220.95927375212435
2024-10-14,227.82035107491913
2024-10-15,230.779935752076
2024-10-16,231.83887269478646
2024-10-17,235.32417275069884
2024-10-18,240.97898858018803
2024-10-21,245.2249573899475
2024-10-22,244.54934745696556
2024-10-23,249.31309697133503
2024-10-24,253.0181871799173
2024-10-25,254.88412486302656
2024-10-28,253.67637049184907
2024-10-29,253.0057886360858
2024-10-30,258.15099755644223
2024-10-31,254.4061774088765
2024-11-01,252.42051449742283
2024-11-04,250.9720749308883
2024-11-05,254.37213319831696
2024-11-06,253.54925025720823
2024-11-07,250.07900576556113
2024-11-08,247.3080350439443
2024-11-11,252.0876055118017
2024-11-12,242.3328648805196
2024-11-13,248.7875730628463
2024-11-14,248.57587164742517
2024-11-15,246.10245572990797
2024-11-18,245.09231425505843
2024-11-19,240.83633468835333
2024-11-20,238.50302038059357
2024-11-21,242.1371611378039
2024-11-22,244.85195750117245
2024-11-25,244.87554874929705
2024-11-26,249.09935750689576
2024-11-27,250.22116749559478
2024-11-28,247.47784629200194
2024-11-29,250.32752715084118
2024-12-02,254.86846525933166
2024-12-03,256.29457543083
2024-12-04,258.0417452645671
2024-12-05,264.3084244516723
2024-12-06,267.18449842930664
2024-12-09,271.46261920029184
2024-12-10,277.1467540146822
2024-12-11,275.3736849266329
2024-12-12,274.48639520097817
2024-12-13,275.5175094660274
2024-12-16,277.8762030466329
2024-12-17,274.078340692378
2024-12-18,275.608764262377
2024-12-19,282.6338753232381
2024-12-20,281.5778363186295
2024-12-23,278.48942058808615
2024-12-24,276.54619633799706
2024-12-25,280.053563654816
2024-12-26,281.279876562227
2024-12-27,277.6466447440766
2024-12-30,281.63456722270763
2024-12-31,280.5702430118016
