Date,GOOGL
2023-08-07,534.70443253268
2023-08-08,530.2619841064029
2023-08-09,530.0354646858767
2023-08-10,520.5138348367639
2023-08-11,533.3071301645482
2023-08-14,537.1326525769391
2023-08-15,539.147951726491
2023-08-16,539.3171286808567
2023-08-17,534.6885140902004
2023-08-18,543.3739810178796
2023-08-21,546.0307860073061
2023-08-22,530.2158418909404
2023-08-23,531.9668364529555
2023-08-24,516.3854264144726
2023-08-25,519.5176531357952
2023-08-28,531.4184106490849
2023-08-29,534.4045399130678
2023-08-30,526.7803528242306
2023-08-31,529.56819167906
2023-09-01,521.3700875977179
2023-09-04,522.9175596526171
2023-09-05,525.0227254643901
2023-09-06,522.9847503168522
2023-09-07,525.6988774695772
2023-09-08,526.6511159064743
2023-09-11,527.0549191865994
2023-09-12,533.6623669116653
2023-09-13,537.6278003789115
2023-09-14,537.9006576759866
2023-09-15,546.5013505657796
2023-09-18,537.6734110483974
2023-09-19,537.9838627575141
2023-09-20,528.7319297015162
2023-09-21,524.1100393129935
2023-09-22,508.7210812748939
2023-09-25,523.384158485259
2023-09-26,530.1212155180478
2023-09-27,536.3271003548083
2023-09-28,537.3855724724596
2023-09-29,525.6263652008776
2023-10-02,518.5330084985891
2023-10-03,523.3520509196694
2023-10-04,527.2688179715346
2023-10-05,527.0714412488624
2023-10-06,517.7420195994993
2023-10-09,511.69838903668796
2023-10-10,504.78220965414994
2023-10-11,522.2291683021874
2023-10-12,510.9121162122642
2023-10-13,508.46258292130847
2023-10-16,503.3340800015002
2023-10-17,503.53762084305015
2023-10-18,510.5374569929677
2023-10-19,507.84969534461226
2023-10-20,505.25585768096664
2023-10-23,505.67113120011226
2023-10-24,509.3469554278867
2023-10-25,505.651644567871
2023-10-26,493.49327582081173
2023-10-27,491.62809564811243
2023-10-30,491.1363258075871
2023-10-31,489.6696109859196
2023-11-01,494.52761028826393
2023-11-02,486.525297852692
2023-11-03,481.96633143691565
2023-11-06,475.1051183922023
2023-11-07,468.084420262726
2023-11-08,467.3120998927332
2023-11-09,466.9857370616584
2023-11-10,468.10490230561714
2023-11-13,466.03763436575343
2023-11-14,461.64373253681396
2023-11-15,465.3916556433108
2023-11-16,456.8802553649514
2023-11-17,452.62429389692613
2023-11-20,452.1525360543539
2023-11-21,445.2648470987211
2023-11-22,455.33768268273565
2023-11-23,446.9955285653712
2023-11-24,442.780360242293
2023-11-27,440.71692623482
2023-11-28,439.22113447019393
2023-11-29,439.02572358659893
2023-11-30,442.9424627749172
2023-12-01,445.3237659418405
2023-12-04,453.14117351319817
2023-12-05,449.3950938519277
2023-12-06,449.0539712047248
2023-12-07,456.059695570065
2023-12-08,452.27111131479063
2023-12-11,445.71676966714233
2023-12-12,444.47282207100545
2023-12-13,452.9269111288502
2023-12-14,459.25348922446585
2023-12-15,458.1328134824512
2023-12-18,462.4855135583825
2023-12-19,462.01294964650805
2023-12-20,466.1460957039839
2023-12-21,470.18558926260465
2023-12-22,466.5661315345165
2023-12-25,467.374945534725
2023-12-26,475.2350380955381
2023-12-27,475.1098207240223
2023-12-28,474.0688058068969
2023-12-29,482.11628132486834
2024-01-01,482.7429497476751
2024-01-02,488.6563085867937
2024-01-03,485.60556933809636
2024-01-04,495.0079211558166
2024-01-05,486.2010456715011
2024-01-08,487.6737465626562
2024-01-09,495.82306904211976
2024-01-10,491.83177681927145
2024-01-11,498.31439883164126
2024-01-12,501.8771307680431
2024-01-15,507.57223501514454
2024-01-16,503.1157439895063
2024-01-17,504.03023474453084
2024-01-18,505.273099382185
2024-01-19,515.0007759927016
2024-01-22,493.7259501685906
2024-01-23,489.10554116832355
2024-01-24,488.93404857276295
2024-01-25,492.1490493160506
2024-01-26,502.2423883313449
2024-01-29,511.9397329349942
2024-01-30,514.6605929214801
2024-01-31,515.2761682593259
2024-02-01,510.0601593702445
2024-02-02,514.6920780364951
2024-02-05,512.4055231089665
2024-02-06,502.6723916825569
2024-02-07,505.6990694768597
2024-02-08,507.37654036742197
2024-02-09,513.7267215682458
2024-02-12,507.57733311832334
2024-02-13,503.435098920331
2024-02-14,504.7171194631353
2024-02-15,516.4884580940478
2024-02-16,521.5050381122363
2024-02-19,525.7555423711184
2024-02-20,527.2097632478143
2024-02-21,543.3540951211597
2024-02-22,546.7112558190755
2024-02-23,547.0729437075257
2024-02-26,548.6347825169179
2024-02-27,537.7500226616784
2024-02-28,536.8150862727082
2024-02-29,550.624816352326
2024-03-01,547.8951478580169
2024-03-04,552.4794813595539
2024-03-05,558.7313848598415
2024-03-06,565.1369299951684
2024-03-07,565.4916183845589
2024-03-08,560.812626718344
2024-03-11,559.1759385243065
2024-03-12,555.9903106200417
2024-03-13,545.9787394280876
2024-03-14,543.8426915366356
2024-03-15,547.7223848227081
2024-03-18,544.4046662055763
2024-03-19,545.2034345817933
2024-03-20,557.220013410423
2024-03-21,556.8992736284886
2024-03-22,558.7623890095339
2024-03-25,561.6919949286007
2024-03-26,571.6964817105776
2024-03-27,586.9763292429067
2024-03-28,574.5760679920073
2024-03-29,570.1332590077425
2024-04-01,571.7670781035093
2024-04-02,568.4431906825213
2024-04-03,585.9787862430622
2024-04-04,589.4654834840288
2024-04-05,591.0681785639229
2024-04-08,582.426147873167
2024-04-09,578.644629824151
2024-04-10,582.5154248029243
2024-04-11,571.0822170435592
2024-04-12,562.6352713234717
2024-04-15,548.9652456203872
2024-04-16,545.1833145717657
2024-04-17,533.683610214525
2024-04-18,541.3443583093062
2024-04-19,536.3566393743225
2024-04-22,543.6897086946211
2024-04-23,539.7381972107714
2024-04-24,536.666379916052
2024-04-25,541.1496221823818
2024-04-26,534.8426399858541
2024-04-29,534.0465174080757
2024-04-30,536.2133939986625
2024-05-01,530.0220886029979
2024-05-02,531.5126891801295
2024-05-03,535.1752182304162
2024-05-06,547.5816371131145
2024-05-07,558.4489288090401
2024-05-08,566.9336253980052
2024-05-09,568.7088348182597
2024-05-10,575.5129422885931
2024-05-13,572.8688867243761
2024-05-14,569.1330499607484
2024-05-15,563.6395065321864
2024-05-16,567.6365199453112
2024-05-17,553.5034160640695
2024-05-20,554.3823464192923
2024-05-21,550.0521939193343
2024-05-22,549.783550919005
2024-05-23,554.3121198748498
2024-05-24,544.7132614903962
2024-05-27,552.4831488217428
2024-05-28,544.9285223216148
2024-05-29,545.725389864958
2024-05-30,558.7721993420259
2024-05-31,559.1109071263227
2024-06-03,551.5326299199253
2024-06-04,560.5007959758992
2024-06-05,566.7101382287192
2024-06-06,557.6116028149237
2024-06-07,564.5171065811622
2024-06-10,566.6052193898153
2024-06-11,563.9412551241886
2024-06-12,579.4778786286112
2024-06-13,574.2132684213881
2024-06-14,581.9539895214369
2024-06-17,594.756061892983
2024-06-18,595.1644854098688
2024-06-19,592.2331514406864
2024-06-20,599.6769466818453
2024-06-21,597.775509066914
2024-06-24,592.3657450413243
2024-06-25,593.2358539023073
2024-06-26,605.0345641756462
2024-06-27,605.5718801507559
2024-06-28,616.4161568547014
2024-07-01,616.1898125813598
2024-07-02,607.1178373351188
2024-07-03,616.7741180929758
2024-07-04,611.8315968776802
2024-07-05,611.9967967211696
2024-07-08,615.9881280201121
2024-07-09,621.5455136811967
2024-07-10,614.5897702439727
2024-07-11,620.7796439937149
2024-07-12,615.2724494774443
2024-07-15,590.312124312686
2024-07-16,572.8193047770475
2024-07-17,568.827546534251
2024-07-18,562.0817945181183
2024-07-19,568.8055740320384
2024-07-22,569.6215313996571
2024-07-23,576.8768272323247
2024-07-24,575.789540925651
2024-07-25,583.0257687334725
2024-07-26,584.8348456063073
2024-07-29,589.8561481321992
2024-07-30,588.6004495649819
2024-07-31,589.1604405057574
2024-08-01,586.2840484436664
2024-08-02,588.6937773087369
2024-08-05,590.1197280105899
2024-08-06,593.861577367848
2024-08-07,600.251486282789
2024-08-08,599.5264942335539
2024-08-09,604.0013996366429
2024-08-12,598.451963748837
2024-08-13,597.5752899430515
2024-08-14,611.2008610270415
2024-08-15,623.261352193291
2024-08-16,636.6757878328837
2024-08-19,631.2677872813546
2024-08-20,623.0558230080502
2024-08-21,637.1301023169603
2024-08-22,624.5700202583745
2024-08-23,628.314823321221
2024-08-26,636.314952815436
2024-08-27,636.0007670248953
2024-08-28,639.6633695098038
2024-08-29,632.912041156886
2024-08-30,634.9170898894973
2024-09-02,635.0656839854873
2024-09-03,642.9796726098555
2024-09-04,653.0935891261563
2024-09-05,646.2661919392422
2024-09-06,655.1472241591188
2024-09-09,649.3783504824307
2024-09-10,658.0608017730145
2024-09-11,649.6235307966517
2024-09-12,642.5395781338257
2024-09-13,651.7455121224805
2024-09-16,648.2496615465883
2024-09-17,650.9945738463247
2024-09-18,653.0241551054881
2024-09-19,653.0797879043415
2024-09-20,650.0714216160205
2024-09-23,650.8486961605596
2024-09-24,664.1105831838706
2024-09-25,662.3417470318624
2024-09-26,654.0481822916718
2024-09-27,652.2188765562199
2024-09-30,649.3575751254648
2024-10-01,644.2027202692326
2024-10-02,636.0480989018469
2024-10-03,637.6096569437499
2024-10-04,640.7033013332131
2024-10-07,631.7000040061045
2024-10-08,642.1737881330342
2024-10-09,640.455032222737
2024-10-10,639.6459270184215
2024-10-11,633.7046473516898
2024-10-14,628.6664904422646
2024-10-15,633.3849276196352
2024-10-16,625.3820673870146
2024-10-17,621.646792286371
2024-10-18,638.5932552701474
2024-10-21,633.5109191199283
2024-10-22,626.5882822956834
2024-10-23,636.2835688598789
2024-10-24,633.8593970133072
2024-10-25,628.918060060966
2024-10-28,635.7230803848191
2024-10-29,641.881808452362
2024-10-30,628.9881905913687
2024-10-31,627.6453050435928
2024-11-01,634.9995663370566
2024-11-04,652.4320921005884
2024-11-05,669.1523086788026
2024-11-06,654.5190130247854
2024-11-07,656.2572316096827
2024-11-08,647.2777888466698
2024-11-11,653.1842093931036
2024-11-12,639.8815478084795
2024-11-13,646.9599777805395
2024-11-14,643.674604797207
2024-11-15,619.6129590450549
2024-11-18,614.0116808200064
2024-11-19,602.9097147142321
2024-11-20,604.4929975511853
2024-11-21,603.3460428608981
2024-11-22,612.5244877480434
2024-11-25,602.1092447401451
2024-11-26,600.5189991156808
2024-11-27,604.2629628346989
2024-11-28,602.0727199869727
2024-11-29,596.1014167956336
2024-12-02,594.7612536848284
2024-12-03,604.0152134363262
2024-12-04,603.6988235930725
2024-12-05,613.0074366320486
2024-12-06,610.1106579174864
2024-12-09,612.239628184904
2024-12-10,617.7547417040681
2024-12-11,627.7489488037805
2024-12-12,622.5585036729616
2024-12-13,617.6192986975186
2024-12-16,615.4489869859316
2024-12-17,627.3147832761125
2024-12-18,639.7121092311178
2024-12-19,638.9906212478189
2024-12-20,645.0116675529978
2024-12-23,632.416364541689
2024-12-24,635.5328678757768
2024-12-25,630.3086703809911
2024-12-26,630.9495075909082
2024-12-27,636.3238962105703
2024-12-30,626.5200524769768
2024-12-31,628.3908032727451
