Date,PM
2023-08-07,778.481506626061
2023-08-08,788.2226577366245
2023-08-09,779.1179512236006
2023-08-10,783.1050830214979
2023-08-11,792.1690561321681
2023-08-14,787.2397226040825
2023-08-15,783.5643966134987
2023-08-16,766.5810721876283
2023-08-17,762.6074699625029
2023-08-18,757.3697369958198
2023-08-21,778.7305248796997
2023-08-22,771.5533723533049
2023-08-23,757.3852408706167
2023-08-24,750.2187812801452
2023-08-25,734.2184343622272
2023-08-28,731.8504369016046
2023-08-29,744.4927516539568
2023-08-30,750.1452177661206
2023-08-31,740.4200598041782
2023-09-01,748.6950310339946
2023-09-04,750.4223931991808
2023-09-05,732.794589535574
2023-09-06,736.6795995604122
2023-09-07,728.4405541195853
2023-09-08,740.86137918331
2023-09-11,750.4932338936595
2023-09-12,746.2858141281482
2023-09-13,742.2275785942744
2023-09-14,743.0328286782
2023-09-15,754.5682451345041
2023-09-18,750.6164925274275
2023-09-19,744.5187621710675
2023-09-20,732.0796622460144
2023-09-21,733.4807693250596
2023-09-22,739.5168363277068
2023-09-25,736.2725008111688
2023-09-26,741.2006720510025
2023-09-27,734.4835327203259
2023-09-28,771.230393322463
2023-09-29,783.2920680279415
2023-10-02,779.0182610511272
2023-10-03,774.5241201712734
2023-10-04,762.6987088532785
2023-10-05,786.3395584642352
2023-10-06,781.4661544004214
2023-10-09,773.8550711947654
2023-10-10,788.6964277981765
2023-10-11,792.3733302362557
2023-10-12,779.9255494452018
2023-10-13,784.2926793832806
2023-10-16,776.1974212434426
2023-10-17,769.0524234040403
2023-10-18,752.3308354542862
2023-10-19,762.8709687312203
2023-10-20,761.4763183114281
2023-10-23,756.4923308870433
2023-10-24,757.1836488623377
2023-10-25,744.4842525915338
2023-10-26,734.5405320801132
2023-10-27,722.2969002468315
2023-10-30,710.5083408929522
2023-10-31,714.5851388433794
2023-11-01,719.8442848147001
2023-11-02,702.5527212092935
2023-11-03,712.947555380787
2023-11-06,702.992940550925
2023-11-07,701.9576559376763
2023-11-08,708.1709643701604
2023-11-09,703.8475878536732
2023-11-10,714.3622499459957
2023-11-13,722.8815957205439
2023-11-14,712.2000224836045
2023-11-15,711.5150614733418
2023-11-16,707.5989197941146
2023-11-17,694.6816060650923
2023-11-20,691.0957774154435
2023-11-21,688.907597054753
2023-11-22,696.982005151687
2023-11-23,705.115758812154
2023-11-24,716.4115101320515
2023-11-27,706.5809585155797
2023-11-28,693.3769161158392
2023-11-29,695.7956818117249
2023-11-30,699.6934098841318
2023-12-01,698.3995589585139
2023-12-04,701.0286602000098
2023-12-05,702.2450206524659
2023-12-06,704.6280478775833
2023-12-07,713.7973367753947
2023-12-08,703.467460646027
2023-12-11,701.0028308077507
2023-12-12,679.8689056498072
2023-12-13,681.2536691512807
2023-12-14,704.413862534109
2023-12-15,700.3781674871703
2023-12-18,703.8298629251151
2023-12-19,705.874003530083
2023-12-20,705.5105152539659
2023-12-21,731.5585775193748
2023-12-22,738.8889825986964
2023-12-25,718.7934474791525
2023-12-26,710.6578128487357
2023-12-27,701.8095817603823
2023-12-28,703.9539896534576
2023-12-29,712.9210087775888
2024-01-01,689.5502521528992
2024-01-02,685.8147854227132
2024-01-03,702.6972820541345
2024-01-04,705.3928628482987
2024-01-05,700.8151226458009
2024-01-08,697.9469418270453
2024-01-09,679.3475155683701
2024-01-10,676.4152489891874
2024-01-11,663.3021148152351
2024-01-12,668.5889362483238
2024-01-15,678.3176903498618
2024-01-16,670.3832049164407
2024-01-17,670.9521464252628
2024-01-18,675.6329577574747
2024-01-19,675.171255207363
2024-01-22,674.3860178787527
2024-01-23,677.1598910498074
2024-01-24,667.526187908866
2024-01-25,661.5907041606686
2024-01-26,674.5137162885459
2024-01-29,692.473205592072
2024-01-30,688.0377113270529
2024-01-31,708.7675106266253
2024-02-01,707.1241314691138
2024-02-02,714.3177178555883
2024-02-05,711.369776214352
2024-02-06,706.9636160883509
2024-02-07,711.3726092373372
2024-02-08,716.3287313717065
2024-02-09,709.5435759480097
2024-02-12,711.9796844330616
2024-02-13,703.2131129710087
2024-02-14,696.7059807981985
2024-02-15,692.2979327167543
2024-02-16,698.6565176023614
2024-02-19,703.8750086179509
2024-02-20,712.8742242249381
2024-02-21,714.5591279597523
2024-02-22,718.1205179443281
2024-02-23,726.5446433721762
2024-02-26,726.4135725101343
2024-02-27,745.2634571076542
2024-02-28,759.6970261308364
2024-02-29,784.9814955593371
2024-03-01,785.9031122262382
2024-03-04,778.7167156273553
2024-03-05,805.9499567271997
2024-03-06,804.8134326542141
2024-03-07,794.614122456288
2024-03-08,780.6912564503795
2024-03-11,783.0463468675439
2024-03-12,793.6701874142548
2024-03-13,791.5754734003737
2024-03-14,785.5068296707357
2024-03-15,784.6008681414532
2024-03-18,787.9342085321372
2024-03-19,790.3074286436467
2024-03-20,792.1423483168683
2024-03-21,774.1152059456947
2024-03-22,779.1379917658461
2024-03-25,788.1947744352525
2024-03-26,781.1780762815055
2024-03-27,774.2002744051712
2024-03-28,775.3869213191294
2024-03-29,773.8411986037405
2024-04-01,780.1076545205195
2024-04-02,779.5422127477921
2024-04-03,773.689266409629
2024-04-04,769.8212089566908
2024-04-05,768.363539144912
2024-04-08,783.175281643809
2024-04-09,791.04559483702
2024-04-10,786.6301281579376
2024-04-11,775.9826630336854
2024-04-12,770.8132021894492
2024-04-15,759.6505663213501
2024-04-16,758.9427941692408
2024-04-17,757.5317185893214
2024-04-18,753.4936033719837
2024-04-19,753.9098475240229
2024-04-22,762.1602916824395
2024-04-23,754.0574115314485
2024-04-24,765.0599765944925
2024-04-25,756.692811740528
2024-04-26,774.2098447843418
2024-04-29,773.9257082460019
2024-04-30,770.4915116881416
2024-05-01,764.564143168978
2024-05-02,784.5762359297362
2024-05-03,785.8793470912585
2024-05-06,787.6638984618692
2024-05-07,798.0738153124817
2024-05-08,792.1215817270152
2024-05-09,790.9542920666606
2024-05-10,783.3575172933034
2024-05-13,797.9437527485462
2024-05-14,784.0797313496575
2024-05-15,789.2772797231897
2024-05-16,803.0686843329798
2024-05-17,799.5241025475547
2024-05-20,805.1828655154485
2024-05-21,811.403803185966
2024-05-22,808.3868005493066
2024-05-23,796.9948025821793
2024-05-24,826.3206113556951
2024-05-27,822.9579377006959
2024-05-28,817.5539798117603
2024-05-29,824.346565831897
2024-05-30,826.9521107259159
2024-05-31,820.395833225272
2024-06-03,808.362389319382
2024-06-04,822.7897889495016
2024-06-05,813.5730526268533
2024-06-06,819.7037941947226
2024-06-07,814.2985519671579
2024-06-10,807.6694743962315
2024-06-11,816.6293539055877
2024-06-12,826.8201615993218
2024-06-13,817.9622979636312
2024-06-14,813.3610839392541
2024-06-17,830.2997915981448
2024-06-18,819.3240325336128
2024-06-19,815.5528733819365
2024-06-20,796.5424715558868
2024-06-21,789.2523538771002
2024-06-24,785.5086359354498
2024-06-25,787.3930755742255
2024-06-26,782.0689137229929
2024-06-27,775.2650615592828
2024-06-28,780.6499439833875
2024-07-01,781.0929562560618
2024-07-02,752.8452412285969
2024-07-03,749.6403924871086
2024-07-04,761.0637418137982
2024-07-05,752.4656551018998
2024-07-08,740.9714010034035
2024-07-09,732.955493150148
2024-07-10,740.6350494152017
2024-07-11,749.9532385535271
2024-07-12,750.4410759819117
2024-07-15,748.6292639995147
2024-07-16,747.071680534777
2024-07-17,751.1490867396747
2024-07-18,754.9685524007157
2024-07-19,753.7563662454415
2024-07-22,756.07776292847
2024-07-23,770.3387880143429
2024-07-24,783.1317496990293
2024-07-25,786.4377709838052
2024-07-26,764.4868630855092
2024-07-29,759.8667543165676
2024-07-30,743.9426788482059
2024-07-31,757.9530637848138
2024-08-01,766.5118413921867
2024-08-02,759.7061933091067
2024-08-05,763.0170078932994
2024-08-06,760.2758209793719
2024-08-07,763.0961595457201
2024-08-08,767.6748223115557
2024-08-09,761.7194038495982
2024-08-12,767.1463567631678
2024-08-13,772.3797562380527
2024-08-14,768.2149694105757
2024-08-15,773.2198479450509
2024-08-16,803.9807497656756
2024-08-19,802.4339375312512
2024-08-20,792.2836071468987
2024-08-21,802.4269846532464
2024-08-22,802.9203754913234
2024-08-23,802.1430740003259
2024-08-26,810.4503066694471
2024-08-27,799.0939132946352
2024-08-28,798.7463357937768
2024-08-29,777.4231376056082
2024-08-30,774.2287866288989
2024-09-02,774.981274945703
2024-09-03,748.6572518298736
2024-09-04,757.1856785641253
2024-09-05,750.1466826327077
2024-09-06,737.2138520035217
2024-09-09,732.453240992821
2024-09-10,722.9360068043399
2024-09-11,704.0313992298354
2024-09-12,709.0876713323614
2024-09-13,703.8121935153101
2024-09-16,711.7769285754933
2024-09-17,713.5579908446517
2024-09-18,717.3781776268067
2024-09-19,706.5157113583524
2024-09-20,702.0821667151921
2024-09-23,696.0619679652862
2024-09-24,723.3683277566493
2024-09-25,720.2723840248416
2024-09-26,698.0985406924424
2024-09-27,681.7080674497615
2024-09-30,676.4424621381827
2024-10-01,663.1668772563023
2024-10-02,686.3048754021163
2024-10-03,692.0917962329263
2024-10-04,688.6506725313837
2024-10-07,700.239601394654
2024-10-08,688.6738297342613
2024-10-09,693.1586840649583
2024-10-10,703.5672989940265
2024-10-11,709.7916061189254
2024-10-14,724.9055216789045
2024-10-15,725.3603848718093
2024-10-16,736.4834460015323
2024-10-17,728.3819287158915
2024-10-18,726.5918299382222
2024-10-21,722.970767989051
2024-10-22,715.5910518247782
2024-10-23,725.5027641099256
2024-10-24,712.71306682492
2024-10-25,740.9124746293039
2024-10-28,745.8097328817471
2024-10-29,748.1228125297098
2024-10-30,722.5485287258426
2024-10-31,726.771255167397
2024-11-01,736.6793605764819
2024-11-04,746.8404454614615
2024-11-05,734.2457375996945
2024-11-06,739.4039916901816
2024-11-07,752.3846245250375
2024-11-08,747.7303039275895
2024-11-11,765.2007475049454
2024-11-12,780.69895335763
2024-11-13,785.82212276694
2024-11-14,792.5159740515895
2024-11-15,796.5180503147325
2024-11-18,805.9052112226107
2024-11-19,802.626929941003
2024-11-20,817.4382099145803
2024-11-21,814.8865445734373
2024-11-22,845.3041512587907
2024-11-25,848.6996418290171
2024-11-26,860.9139155949413
2024-11-27,850.4106001309722
2024-11-28,855.2304540842683
2024-11-29,855.8202231258668
2024-12-02,869.6431891790942
2024-12-03,871.9984214983755
2024-12-04,886.0775755873267
2024-12-05,895.1524267204707
2024-12-06,889.6838126963888
2024-12-09,887.6667298661495
2024-12-10,885.9673999199468
2024-12-11,894.1572516804231
2024-12-12,888.4669188180633
2024-12-13,896.3690321271263
2024-12-16,901.5836015952676
2024-12-17,888.7677198754888
2024-12-18,881.1312174347587
2024-12-19,865.6245141551732
2024-12-20,870.1427453875892
2024-12-23,876.0262369636482
2024-12-24,855.9334910675341
2024-12-25,858.1134328095192
2024-12-26,869.7728872229642
2024-12-27,866.5604842835488
2024-12-30,882.7058277504808
2024-12-31,884.358273388111
