Date,PANW
2023-08-04,317.64365145352394
2023-08-07,316.717154347646
2023-08-08,314.78464747885465
2023-08-09,318.64572289353055
2023-08-10,323.2545095220873
2023-08-11,319.0243680977671
2023-08-14,323.074377558128
2023-08-15,324.1405391042784
2023-08-16,334.6203923114731
2023-08-17,338.7360150926972
2023-08-18,347.24737658804554
2023-08-21,338.2422004217005
2023-08-22,335.4871196934907
2023-08-23,341.35298365829345
2023-08-24,331.00703149829076
2023-08-25,319.739338782811
2023-08-28,328.7829261961203
2023-08-29,330.95451182131393
2023-08-30,327.31637798820867
2023-08-31,331.0194663325449
2023-09-01,341.467200041321
2023-09-04,345.966563541289
2023-09-05,349.4787458095485
2023-09-06,358.8719262072544
2023-09-07,350.2960539095136
2023-09-08,353.82547561548773
2023-09-11,369.2048597021124
2023-09-12,372.1825434769224
2023-09-13,374.09057790184585
2023-09-14,364.62994737687444
2023-09-15,351.8702924330144
2023-09-18,363.6371445454852
2023-09-19,365.5777034435864
2023-09-20,359.5008566068013
2023-09-21,362.5678297811571
2023-09-22,351.7905886594606
2023-09-25,355.2308120743505
2023-09-26,347.97472111690706
2023-09-27,353.9872321398957
2023-09-28,356.99249146877065
2023-09-29,369.06243626406547
2023-10-02,365.6979199573247
2023-10-03,367.56400557985086
2023-10-04,375.6827371747499
2023-10-05,383.53639755459625
2023-10-06,373.5923186040972
2023-10-09,382.85257586007873
2023-10-10,357.3689353164881
2023-10-11,363.9413171902944
2023-10-12,360.264514432116
2023-10-13,365.4947690595467
2023-10-16,365.2220854046058
2023-10-17,352.8903070929509
2023-10-18,353.62887891524844
2023-10-19,369.26228753862614
2023-10-20,363.2054867722497
2023-10-23,355.64442928935307
2023-10-24,355.699135395641
2023-10-25,341.5154372563308
2023-10-26,343.9602685711369
2023-10-27,362.1112199514185
2023-10-30,354.14969240285444
2023-10-31,350.67086549062043
2023-11-01,348.04367449143155
2023-11-02,349.5016469334319
2023-11-03,353.5744465446331
2023-11-06,346.9323082555448
2023-11-07,338.38662157592125
2023-11-08,342.0562885238074
2023-11-09,349.51393034948126
2023-11-10,341.1098039216843
2023-11-13,358.2035873528266
2023-11-14,335.1153857233109
2023-11-15,323.0212036501814
2023-11-16,318.7206223102338
2023-11-17,326.76795025908945
2023-11-20,325.4882431373864
2023-11-21,326.49444121998823
2023-11-22,320.8870436554332
2023-11-23,318.2087632841244
2023-11-24,312.9843219855164
2023-11-27,309.8312412293758
2023-11-28,319.72074397831705
2023-11-29,324.1816421753956
2023-11-30,332.1322144332854
2023-12-01,337.5975418761444
2023-12-04,335.0384938050234
2023-12-05,332.5271199524989
2023-12-06,344.6300374801803
2023-12-07,340.28809291652266
2023-12-08,338.74264388351145
2023-12-11,344.04566257109883
2023-12-12,342.1405577344923
2023-12-13,349.1871965046976
2023-12-14,357.755887409896
2023-12-15,357.46147211337296
2023-12-18,352.3686153275778
2023-12-19,364.7924050013139
2023-12-20,388.8699932454692
2023-12-21,374.05104385714856
2023-12-22,361.9956320553764
2023-12-25,361.4620581641559
2023-12-26,351.97133568088776
2023-12-27,332.4451381666519
2023-12-28,321.4794521410712
2023-12-29,319.2829964295057
2024-01-01,317.11697815718594
2024-01-02,312.1637193539873
2024-01-03,302.43455327138105
2024-01-04,308.6235552996806
2024-01-05,307.85881001933194
2024-01-08,314.97070668384794
2024-01-09,316.5969258012539
2024-01-10,307.6751317913698
2024-01-11,322.17419929075845
2024-01-12,327.2222089163038
2024-01-15,314.7835960885878
2024-01-16,320.60336188461764
2024-01-17,308.3921802038282
2024-01-18,313.640109832428
2024-01-19,298.40222898198067
2024-01-22,295.75759821654736
2024-01-23,286.97345805118744
2024-01-24,285.8619655323987
2024-01-25,291.597570580344
2024-01-26,292.8802045974865
2024-01-29,305.3788041336632
2024-01-30,304.0143496211319
2024-01-31,304.20631888366916
2024-02-01,298.48391163283384
2024-02-02,302.2284999914853
2024-02-05,306.13635347017293
2024-02-06,306.0174111363367
2024-02-07,308.2088378478913
2024-02-08,305.76406070949537
2024-02-09,308.33629253142675
2024-02-12,305.91742814212023
2024-02-13,329.3626109601539
2024-02-14,326.50248622439034
2024-02-15,325.2897034414974
2024-02-16,329.3022405841293
2024-02-19,327.33218814550605
2024-02-20,312.57302986346394
2024-02-21,317.8879032703637
2024-02-22,307.1466145016963
2024-02-23,308.9429262127351
2024-02-26,311.01062945539996
2024-02-27,313.72003484065476
2024-02-28,310.3344976819189
2024-02-29,310.4016704435836
2024-03-01,316.6113263736388
2024-03-04,307.79693127228865
2024-03-05,299.24793884252915
2024-03-06,303.16400167915754
2024-03-07,292.1257255463057
2024-03-08,298.98062050135246
2024-03-11,310.04749005465806
2024-03-12,314.37845501684006
2024-03-13,319.1883782011715
2024-03-14,326.85505338507375
2024-03-15,330.6090776347471
2024-03-18,322.6502090464024
2024-03-19,317.1394295094004
2024-03-20,319.88187018360117
2024-03-21,331.81510898893026
2024-03-22,338.65625447911356
2024-03-25,342.1438545684601
2024-03-26,357.8218546719662
2024-03-27,354.28777570592166
2024-03-28,351.0491458407367
2024-03-29,353.39456190031433
2024-04-01,358.51729148438557
2024-04-02,354.2324851334558
2024-04-03,368.66434681101566
2024-04-04,365.694507555992
2024-04-05,365.4334077906831
2024-04-08,372.88959138676057
2024-04-09,361.7851526362156
2024-04-10,373.7909586159841
2024-04-11,370.2474443098581
2024-04-12,372.0319699569553
2024-04-15,390.6151603539091
2024-04-16,392.4590306528463
2024-04-17,389.61104376165105
2024-04-18,390.90146894295634
2024-04-19,391.64171928346224
2024-04-22,382.0334426357311
2024-04-23,386.4737794769577
2024-04-24,398.18095228989506
2024-04-25,395.0785790047018
2024-04-26,395.48865181128764
2024-04-29,399.73011535222344
2024-04-30,401.24591917097865
2024-05-01,407.11836173074914
2024-05-02,407.89432656305814
2024-05-03,426.88514006387794
2024-05-06,397.75694947809336
2024-05-07,399.01133534484796
2024-05-08,409.9644157071747
2024-05-09,435.71263444296085
2024-05-10,468.25480641643196
2024-05-13,467.28068684644836
2024-05-14,465.0840716766223
2024-05-15,454.7771200674898
2024-05-16,457.9393403413831
2024-05-17,461.0371500179192
2024-05-20,454.19874631972107
2024-05-21,455.30949252927786
2024-05-22,444.0024513392941
2024-05-23,439.49864500151205
2024-05-24,445.9656270248356
2024-05-27,460.139713843779
2024-05-28,469.9046633792416
2024-05-29,476.3084974446145
2024-05-30,469.6163493247298
2024-05-31,488.1073873255818
2024-06-03,489.16252057181754
2024-06-04,493.78941687673773
2024-06-05,474.0649283847013
2024-06-06,475.3919314475323
2024-06-07,464.9408497263642
2024-06-10,464.2166087081639
2024-06-11,460.22097135146333
2024-06-12,465.45912454672725
2024-06-13,465.0251552732948
2024-06-14,455.4259202263791
2024-06-17,453.6598577511271
2024-06-18,476.0930958542283
2024-06-19,493.6523150493055
2024-06-20,519.9950853834654
2024-06-21,517.4888982630245
2024-06-24,522.5006411400329
2024-06-25,512.506333176223
2024-06-26,520.574553702661
2024-06-27,508.6223326441718
2024-06-28,506.23190981227657
2024-07-01,522.0229358432017
2024-07-02,497.86910714331924
2024-07-03,513.3687188524431
2024-07-04,497.1320935257007
2024-07-05,511.0998893478917
2024-07-08,506.7072070303785
2024-07-09,510.4016709969547
2024-07-10,506.149895586957
2024-07-11,504.17010634938896
2024-07-12,513.0204322194734
2024-07-15,512.005395322187
2024-07-16,521.6860053658023
2024-07-17,532.3011851544084
2024-07-18,550.5197449335055
2024-07-19,534.2298293573601
2024-07-22,532.6943642294897
2024-07-23,524.3347217618283
2024-07-24,483.8761668354419
2024-07-25,486.41752858000143
2024-07-26,477.78020396679966
2024-07-29,474.20444448100284
2024-07-30,483.7143926872427
2024-07-31,473.87908068042526
2024-08-01,470.5465505748738
2024-08-02,495.5212244912838
2024-08-05,486.4232175710984
2024-08-06,472.03038454393965
2024-08-07,460.2874007471028
2024-08-08,448.9114000126774
2024-08-09,466.4466994142837
2024-08-12,460.4751908040813
2024-08-13,469.1761860407865
2024-08-14,483.6381430744394
2024-08-15,471.9718383597007
2024-08-16,485.21142124358573
2024-08-19,487.3505111767581
2024-08-20,482.44431481868986
2024-08-21,479.8767213459814
2024-08-22,484.8695833478368
2024-08-23,482.4659694484674
2024-08-26,493.51516088761144
2024-08-27,486.11339433973745
2024-08-28,489.8656852284858
2024-08-29,490.83433419622736
2024-08-30,490.7867013739235
2024-09-02,489.755029460936
2024-09-03,495.0236909045392
2024-09-04,487.81984765283937
2024-09-05,474.4733430782333
2024-09-06,482.0063970674741
2024-09-09,485.2488335160349
2024-09-10,492.9118212782467
2024-09-11,490.3438571962034
2024-09-12,506.4766009777272
2024-09-13,495.2379935850039
2024-09-16,504.46878333714375
2024-09-17,504.81721119285027
2024-09-18,506.1160644966695
2024-09-19,487.27042848549445
2024-09-20,490.69380762451436
2024-09-23,485.41221315897724
2024-09-24,499.05176365241175
2024-09-25,492.17706364290063
2024-09-26,511.8274680979612
2024-09-27,529.0155717057493
2024-09-30,524.3932166586571
2024-10-01,502.58868798157715
2024-10-02,512.3630749042916
2024-10-03,504.1557959326782
2024-10-04,524.7501956408184
2024-10-07,513.9438235785124
2024-10-08,547.0931961713882
2024-10-09,555.3385017045354
2024-10-10,558.8109323888513
2024-10-11,586.9852173249815
2024-10-14,590.943469217672
2024-10-15,559.5111827204718
2024-10-16,586.347429052642
2024-10-17,612.4785276447088
2024-10-18,626.5116912814935
2024-10-21,643.376094771203
2024-10-22,644.2311949023801
2024-10-23,641.470503261904
2024-10-24,638.6856565324373
2024-10-25,641.3738819072732
2024-10-28,639.9257591528767
2024-10-29,670.1649996195273
2024-10-30,677.6066090139403
2024-10-31,673.6651623421848
2024-11-01,671.4836429296618
2024-11-04,650.0081639448123
2024-11-05,690.1469460086698
2024-11-06,710.252196238646
2024-11-07,729.5839697174401
2024-11-08,716.2168934911101
2024-11-11,696.4465958199537
2024-11-12,671.3088588667222
2024-11-13,657.0563558303226
2024-11-14,639.3731475033421
2024-11-15,655.6853132548033
2024-11-18,642.8682527169758
2024-11-19,625.3223573244999
2024-11-20,634.4966588990679
2024-11-21,656.3220113599843
2024-11-22,673.9710424467257
2024-11-25,668.8588686189269
2024-11-26,671.72640390015
2024-11-27,680.3729359044843
2024-11-28,700.3570368709516
2024-11-29,731.8855553306082
2024-12-02,726.2634406904175
2024-12-03,710.104171478405
2024-12-04,700.95513339217
2024-12-05,684.3253026982898
2024-12-06,677.6296387317769
2024-12-09,648.0519559899292
2024-12-10,674.5558120840402
2024-12-11,647.8234496060103
2024-12-12,671.1936104346676
2024-12-13,665.2258227365244
2024-12-16,673.101362636269
2024-12-17,684.5857773507871
2024-12-18,715.7952694862163
2024-12-19,725.4100855160021
2024-12-20,730.6361232697178
2024-12-23,748.5813192116971
2024-12-24,750.6905010218675
2024-12-25,759.4153583132934
2024-12-26,784.989151047685
2024-12-27,772.5036826307582
2024-12-30,776.679280781668
2024-12-31,784.3569524447065
