Date,COF
2023-06-14,693.3843475816277
2023-06-15,694.6024979707047
2023-06-16,694.3127728620003
2023-06-19,698.9969502181544
2023-06-20,707.3138715959357
2023-06-21,731.5949769259345
2023-06-22,726.3491268392885
2023-06-23,745.001719631714
2023-06-26,762.7502334255814
2023-06-27,775.7971174635329
2023-06-28,793.9203224726016
2023-06-29,782.3052097196374
2023-06-30,769.8683567802532
2023-07-03,702.9809948034905
2023-07-04,677.8439739960389
2023-07-05,693.9837494426147
2023-07-06,709.2279134912137
2023-07-07,704.4326508511592
2023-07-10,681.9500334928649
2023-07-11,695.8322980268066
2023-07-12,707.988179127796
2023-07-13,730.6647270364022
2023-07-14,695.3501262007377
2023-07-17,706.3186161497381
2023-07-18,705.9745653066904
2023-07-19,712.3436291435713
2023-07-20,697.7530321771659
2023-07-21,706.2448203118123
2023-07-24,690.9731790517944
2023-07-25,654.8749271634322
2023-07-26,682.149977988047
2023-07-27,704.4828556572326
2023-07-28,703.7805812185136
2023-07-31,688.6158088438013
2023-08-01,691.776654663218
2023-08-02,670.0772144351889
2023-08-03,669.0440715500098
2023-08-04,667.4720578344171
2023-08-07,658.0015757900553
2023-08-08,643.0673190797004
2023-08-09,648.3591933119719
2023-08-10,635.0129226012095
2023-08-11,633.4056530070067
2023-08-14,649.700957611514
2023-08-15,633.4150152462881
2023-08-16,636.9532680700236
2023-08-17,622.3380134360386
2023-08-18,618.9989135596824
2023-08-21,653.8014990876754
2023-08-22,667.6862286859098
2023-08-23,690.3541542704884
2023-08-24,676.4076857073406
2023-08-25,697.5144538371238
2023-08-28,708.805690719062
2023-08-29,701.1989371669712
2023-08-30,747.7557652954813
2023-08-31,723.7407403626064
2023-09-01,707.7437610535959
2023-09-04,734.9929054024557
2023-09-05,783.323698866687
2023-09-06,822.2616259312292
2023-09-07,835.1989284005199
2023-09-08,841.442299045355
2023-09-11,917.7133888266301
2023-09-12,891.5063220772274
2023-09-13,885.5139813021491
2023-09-14,861.9288767785354
2023-09-15,868.2824870139918
2023-09-18,887.4197232982201
2023-09-19,848.3774582770519
2023-09-20,903.7060307907487
2023-09-21,880.2993542817226
2023-09-22,869.5980199402111
2023-09-25,840.6055344623524
2023-09-26,814.0693568832588
2023-09-27,813.4727557109084
2023-09-28,788.728013802769
2023-09-29,794.5372792228316
2023-10-02,802.7939919012316
2023-10-03,785.2448701992959
2023-10-04,789.72880626411
2023-10-05,769.9253880159882
2023-10-06,773.3751166843377
2023-10-09,771.6313048828132
2023-10-10,754.919491813122
2023-10-11,745.0395999495755
2023-10-12,782.8079929157556
2023-10-13,756.6100681062475
2023-10-16,797.1559195158875
2023-10-17,780.3549559225353
2023-10-18,749.1969325488997
2023-10-19,765.3940701102724
2023-10-20,750.9519100895643
2023-10-23,787.141275016125
2023-10-24,804.6571371396949
2023-10-25,797.3199153351949
2023-10-26,874.7861187075301
2023-10-27,868.9910907024929
2023-10-30,893.3936632880443
2023-10-31,887.4676151017309
2023-11-01,868.0257356551765
2023-11-02,898.4409359392514
2023-11-03,888.2604374423634
2023-11-06,927.8964663766457
2023-11-07,911.1830166833352
2023-11-08,908.7575109459847
2023-11-09,941.165670968461
2023-11-10,919.7020479126872
2023-11-13,893.7297579695014
2023-11-14,876.3797952628535
2023-11-15,892.6143433821088
2023-11-16,913.8265975349303
2023-11-17,916.2569725185488
2023-11-20,915.8137382073612
2023-11-21,930.940606589504
2023-11-22,923.7255955902546
2023-11-23,862.0396722204948
2023-11-24,837.8668336761409
2023-11-27,819.5811078861155
2023-11-28,844.1172782281996
2023-11-29,857.5246144975291
2023-11-30,873.3907315799825
2023-12-01,849.1448187427935
2023-12-04,858.7872851955036
2023-12-05,875.5006230794442
2023-12-06,866.5862425962224
2023-12-07,867.6855178660142
2023-12-08,852.252667203925
2023-12-11,881.5937925475281
2023-12-12,909.5411460039742
2023-12-13,932.992606278444
2023-12-14,913.4463595030637
2023-12-15,897.7126871434194
2023-12-18,927.5225474373705
2023-12-19,943.1587853147118
2023-12-20,971.6573126141435
2023-12-21,970.577391481175
2023-12-22,968.8342707068495
2023-12-25,979.2301038977155
2023-12-26,959.5906361885592
2023-12-27,965.6909390601805
2023-12-28,970.9247008657743
2023-12-29,950.3404062444462
2024-01-01,1004.652226176028
2024-01-02,1015.703486974577
2024-01-03,1058.6544830442804
2024-01-04,1030.6477714959021
2024-01-05,1027.6125501366698
2024-01-08,987.2569344499332
2024-01-09,956.8782939898908
2024-01-10,999.9286144684191
2024-01-11,1010.494000120897
2024-01-12,1037.9207096515593
2024-01-15,1068.567871659907
2024-01-16,1076.0545020918753
2024-01-17,1116.419510890667
2024-01-18,1076.9578433578504
2024-01-19,1090.2881037367633
2024-01-22,1102.050869950032
2024-01-23,1056.7588730393516
2024-01-24,1087.326027900696
2024-01-25,1091.2583864509527
2024-01-26,1123.7956854374836
2024-01-29,1148.2259196768832
2024-01-30,1154.3413659475598
2024-01-31,1151.5095919647943
2024-02-01,1147.2379517217362
2024-02-02,1150.3884312148123
2024-02-05,1140.6016993264354
2024-02-06,1120.0846092286527
2024-02-07,1109.294051177262
2024-02-08,1109.7914398058322
2024-02-09,1182.3048096340578
2024-02-12,1205.3120623147088
2024-02-13,1207.9582468662
2024-02-14,1210.2825604378882
2024-02-15,1302.5494202533303
2024-02-16,1331.0448932175666
2024-02-19,1353.7800845967831
2024-02-20,1361.4596449431785
2024-02-21,1376.7625036678771
2024-02-22,1392.8277643509791
2024-02-23,1399.176751307164
2024-02-26,1403.3500177713156
2024-02-27,1390.7499706068902
2024-02-28,1418.1541572986464
2024-02-29,1394.944294418188
2024-03-01,1427.9513143763609
2024-03-04,1453.7193420215217
2024-03-05,1553.6230931339098
2024-03-06,1639.2845528500152
2024-03-07,1678.9069572622716
2024-03-08,1668.0859444093032
2024-03-11,1617.598512773049
2024-03-12,1623.3493941695176
2024-03-13,1642.3322270438316
2024-03-14,1656.033209015057
2024-03-15,1595.9241179237752
2024-03-18,1625.4892294946083
2024-03-19,1655.7376383780588
2024-03-20,1644.044520967734
2024-03-21,1584.226089502815
2024-03-22,1564.475870185912
2024-03-25,1541.1314895164578
2024-03-26,1599.9861398674825
2024-03-27,1610.5755019715193
2024-03-28,1565.2308244470557
2024-03-29,1529.9480814243382
2024-04-01,1556.834046312524
2024-04-02,1548.5338556675595
2024-04-03,1605.42851061038
2024-04-04,1636.3457385009617
2024-04-05,1671.0086364211406
2024-04-08,1676.12913718498
2024-04-09,1587.0679885877864
2024-04-10,1605.8566757550198
2024-04-11,1593.4875283796353
2024-04-12,1739.1563583431293
2024-04-15,1753.0815284116038
2024-04-16,1772.7553625544597
2024-04-17,1744.1546563812299
2024-04-18,1660.9664693173659
2024-04-19,1692.2814465019192
2024-04-22,1659.380601152454
2024-04-23,1700.1753131304788
2024-04-24,1771.6569400630913
2024-04-25,1834.5261569621678
2024-04-26,1854.0734220280353
2024-04-29,1901.8687788779623
2024-04-30,1877.4463119260195
2024-05-01,1922.770110846294
2024-05-02,1949.682177883912
2024-05-03,1921.3779303548188
2024-05-06,1892.848925842996
2024-05-07,1835.5795115675874
2024-05-08,1860.89132361588
2024-05-09,1839.8519592039975
2024-05-10,1844.038525069151
2024-05-13,1788.4340881422672
2024-05-14,1830.2167615395776
2024-05-15,1834.6804717526718
2024-05-16,1785.9631911915594
2024-05-17,1839.236598806468
2024-05-20,1826.0565830645437
2024-05-21,1774.354661150825
2024-05-22,1744.4617866220472
2024-05-23,1722.1188320673903
2024-05-24,1721.323416922256
2024-05-27,1692.5194997605709
2024-05-28,1695.9966461490671
2024-05-29,1653.6811408945111
2024-05-30,1587.1288396596103
2024-05-31,1673.6338075329536
2024-06-03,1714.825674399261
2024-06-04,1698.6070603279825
2024-06-05,1648.3341958116682
2024-06-06,1701.4198782378335
2024-06-07,1750.090215124558
2024-06-10,1764.0848104302602
2024-06-11,1770.7865974695026
2024-06-12,1824.5703504653986
2024-06-13,1950.3400754769455
2024-06-14,1890.9765938369042
2024-06-17,1808.1441266654233
2024-06-18,1747.6362893183991
2024-06-19,1739.4330077503466
2024-06-20,1655.1097567332015
2024-06-21,1703.9740353485038
2024-06-24,1653.6678255225895
2024-06-25,1602.67378511135
2024-06-26,1605.938294312944
2024-06-27,1611.7268501460753
2024-06-28,1628.6834747907917
2024-07-01,1670.4620910709764
2024-07-02,1727.7603796961557
2024-07-03,1711.1112543195384
2024-07-04,1691.2055619774294
2024-07-05,1702.6759549177204
2024-07-08,1697.4796308390146
2024-07-09,1656.7791239323117
2024-07-10,1700.4970846601423
2024-07-11,1675.1409251551781
2024-07-12,1633.4740779769018
2024-07-15,1610.7153506151947
2024-07-16,1569.5537598796682
2024-07-17,1617.9405658851178
2024-07-18,1652.0569155605356
2024-07-19,1632.9375421796108
2024-07-22,1636.1417731766976
2024-07-23,1598.9764219609085
2024-07-24,1631.5812066967949
2024-07-25,1608.7521084229109
2024-07-26,1708.3810717228364
2024-07-29,1766.7274005078737
2024-07-30,1719.7932861586098
2024-07-31,1724.1895464480438
2024-08-01,1702.5185413496197
2024-08-02,1730.856187170678
2024-08-05,1704.3836781682685
2024-08-06,1677.9314661083988
2024-08-07,1689.8821220987875
2024-08-08,1696.1625738163823
2024-08-09,1672.3607893459662
2024-08-12,1661.3529447524177
2024-08-13,1646.1255031022708
2024-08-14,1610.3216803324708
2024-08-15,1578.533149239461
2024-08-16,1541.0640837754024
2024-08-19,1459.7690774525274
2024-08-20,1448.6562492814962
2024-08-21,1421.6365692604384
2024-08-22,1458.536361255382
2024-08-23,1444.7530359696505
2024-08-26,1389.1029895517654
2024-08-27,1450.181008105907
2024-08-28,1438.3579981445944
2024-08-29,1473.006445129196
2024-08-30,1469.8485632579518
2024-09-02,1431.0992458577812
2024-09-03,1395.8228515492324
2024-09-04,1467.818612568947
2024-09-05,1386.272468683545
2024-09-06,1380.5953782862296
2024-09-09,1330.519902998112
2024-09-10,1310.2205514644227
2024-09-11,1308.0155420008707
2024-09-12,1357.064977270245
2024-09-13,1348.8788228650951
2024-09-16,1310.307698286471
2024-09-17,1292.0484049722027
2024-09-18,1322.2615450079982
2024-09-19,1307.4526790366858
2024-09-20,1316.5016124869576
2024-09-23,1365.9596539985585
2024-09-24,1377.1320393167855
2024-09-25,1471.25146973338
2024-09-26,1408.5941182399245
2024-09-27,1330.9247814574328
2024-09-30,1353.664114780559
2024-10-01,1374.2920030862447
2024-10-02,1453.585944782453
2024-10-03,1469.341824472186
2024-10-04,1412.719357395233
2024-10-07,1408.446779872544
2024-10-08,1348.222280147167
2024-10-09,1396.4276041915455
2024-10-10,1421.5248605956788
2024-10-11,1451.0209693108827
2024-10-14,1524.5813729562533
2024-10-15,1577.0223980157834
2024-10-16,1603.1906388730886
2024-10-17,1552.499203151972
2024-10-18,1525.4718194199802
2024-10-21,1543.0607935795965
2024-10-22,1489.0077104914953
2024-10-23,1399.6895116857463
2024-10-24,1382.1328913921577
2024-10-25,1367.0836153169
2024-10-28,1384.8495592096285
2024-10-29,1422.1057185376646
2024-10-30,1439.0729777411946
2024-10-31,1503.6676023536472
2024-11-01,1550.7451375990934
2024-11-04,1552.5384251134315
2024-11-05,1495.1239910282582
2024-11-06,1511.066542871642
2024-11-07,1501.767861168217
2024-11-08,1466.9779566861062
2024-11-11,1481.8624584273457
2024-11-12,1474.5009782981654
2024-11-13,1495.345706363994
2024-11-14,1495.1439609701029
2024-11-15,1461.737403650575
2024-11-18,1433.3851290238822
2024-11-19,1416.840634883864
2024-11-20,1416.826225402822
2024-11-21,1366.4299803467889
2024-11-22,1400.6498635658897
2024-11-25,1345.9567630244599
2024-11-26,1387.3431103820744
2024-11-27,1386.858909983954
2024-11-28,1403.6767260352212
2024-11-29,1387.0451606206284
2024-12-02,1344.1313724958602
2024-12-03,1387.6124801405128
2024-12-04,1259.2588571521953
2024-12-05,1317.1975297793872
2024-12-06,1229.273662338146
2024-12-09,1178.245871299038
2024-12-10,1172.337491232848
2024-12-11,1186.4035075760248
2024-12-12,1131.9818792298558
2024-12-13,1126.073235322876
2024-12-16,1140.0586886134981
2024-12-17,1112.6790802644985
2024-12-18,1123.7451365795416
2024-12-19,1147.9737825586483
2024-12-20,1215.4756302340177
2024-12-23,1205.429390879181
2024-12-24,1156.6767097703275
2024-12-25,1192.1984808270975
2024-12-26,1144.3163528131777
2024-12-27,1110.0616336963592
2024-12-30,1141.486140402534
2024-12-31,1168.7254090826455
