Date,CHTR
2023-08-02,266.4937278977811
2023-08-03,267.9816057701859
2023-08-04,268.69368197484874
2023-08-07,267.70363693051894
2023-08-08,257.04243716087024
2023-08-09,254.97084958866859
2023-08-10,254.50483443624003
2023-08-11,249.8984509066022
2023-08-14,244.98103224178269
2023-08-15,243.2639843496266
2023-08-16,240.86723101211697
2023-08-17,237.2793468732893
2023-08-18,245.52907728480824
2023-08-21,245.0592497916152
2023-08-22,243.4177461352506
2023-08-23,235.21505758082978
2023-08-24,235.56737183242234
2023-08-25,232.49218226847725
2023-08-28,226.99266276650587
2023-08-29,218.9791187691193
2023-08-30,221.3830485353635
2023-08-31,222.57616047593652
2023-09-01,226.537653556457
2023-09-04,225.54065856334117
2023-09-05,224.71761946174416
2023-09-06,222.8334256323417
2023-09-07,216.4109906508054
2023-09-08,219.98943803362582
2023-09-11,225.81815628108708
2023-09-12,223.86144000886407
2023-09-13,222.9166759462389
2023-09-14,229.98801930511095
2023-09-15,231.64075263359373
2023-09-18,227.8985983114659
2023-09-19,234.13084778519388
2023-09-20,230.16083967522314
2023-09-21,227.4346911462181
2023-09-22,232.31742483664078
2023-09-25,228.10477604178723
2023-09-26,217.9347847236343
2023-09-27,228.12775268398158
2023-09-28,224.83766453381403
2023-09-29,228.04608465695307
2023-10-02,222.98433713505594
2023-10-03,221.57032992014044
2023-10-04,216.74215212925898
2023-10-05,215.07000078682194
2023-10-06,213.14400227294945
2023-10-09,208.8484839791988
2023-10-10,215.2805566650834
2023-10-11,219.6723849064942
2023-10-12,229.01732843885821
2023-10-13,235.13252575412855
2023-10-16,239.19294169810084
2023-10-17,241.45821159028733
2023-10-18,244.05468967790995
2023-10-19,245.8763992340885
2023-10-20,247.65441241215143
2023-10-23,250.27026333358302
2023-10-24,253.06529061972614
2023-10-25,258.2550456603893
2023-10-26,257.35932759772146
2023-10-27,252.50853845018048
2023-10-30,247.39102336179812
2023-10-31,250.95793466010292
2023-11-01,248.51837579596108
2023-11-02,243.21541278358436
2023-11-03,245.4768522784894
2023-11-06,244.05853245105553
2023-11-07,241.7050908164944
2023-11-08,246.76620399907094
2023-11-09,239.74032721091942
2023-11-10,236.83573860768755
2023-11-13,234.56134536654793
2023-11-14,243.8317722933576
2023-11-15,239.44286533853185
2023-11-16,238.90329188989676
2023-11-17,247.52097273117357
2023-11-20,246.31798629922696
2023-11-21,247.17260319534958
2023-11-22,246.7817442291203
2023-11-23,246.40737502846622
2023-11-24,236.44393743202966
2023-11-27,238.89936824198452
2023-11-28,235.47394255692197
2023-11-29,239.27617305658916
2023-11-30,239.20640360900083
2023-12-01,240.33217437808412
2023-12-04,238.68345963604156
2023-12-05,253.7059295742732
2023-12-06,249.78381857752134
2023-12-07,247.33913794219492
2023-12-08,248.66637152270195
2023-12-11,248.53619182697145
2023-12-12,252.02862139137915
2023-12-13,251.89596889447202
2023-12-14,246.74037732119893
2023-12-15,239.25310577672093
2023-12-18,239.5026841505714
2023-12-19,238.69828380203938
2023-12-20,234.49183749187367
2023-12-21,243.64947466400622
2023-12-22,248.14241127443358
2023-12-25,255.3611949122639
2023-12-26,247.88476659711057
2023-12-27,246.86500576254406
2023-12-28,248.21961617471408
2023-12-29,248.9865535688062
2024-01-01,247.18299825647952
2024-01-02,257.18618668316213
2024-01-03,255.96170545026604
2024-01-04,240.88635399542426
2024-01-05,246.64355409360306
2024-01-08,245.3972488348878
2024-01-09,247.71834641332612
2024-01-10,249.65175405104844
2024-01-11,237.9636031133657
2024-01-12,233.08826949497058
2024-01-15,236.5813257661857
2024-01-16,231.2621134849221
2024-01-17,231.73584297633082
2024-01-18,231.33254437035333
2024-01-19,236.30303517819794
2024-01-22,241.70975157763428
2024-01-23,247.79357206546248
2024-01-24,251.4358604715667
2024-01-25,253.69306388434987
2024-01-26,244.47358632369503
2024-01-29,240.53810586306406
2024-01-30,239.855798663514
2024-01-31,244.43140699218552
2024-02-01,233.38549184004097
2024-02-02,236.19280028823331
2024-02-05,235.9961475748051
2024-02-06,232.44463803998798
2024-02-07,238.24306639070014
2024-02-08,245.85897228182432
2024-02-09,244.2923890435801
2024-02-12,252.21496569191058
2024-02-13,256.11400933151504
2024-02-14,259.1442211188783
2024-02-15,259.4642293726933
2024-02-16,252.3895536437992
2024-02-19,244.96442060267123
2024-02-20,241.56193078912332
2024-02-21,240.13373998631158
2024-02-22,234.85081569476856
2024-02-23,242.813617188228
2024-02-26,243.97837283647056
2024-02-27,234.99532019641381
2024-02-28,233.8764660178867
2024-02-29,230.3810959679471
2024-03-01,226.31427139553094
2024-03-04,232.19286594831385
2024-03-05,230.88980010213328
2024-03-06,227.1145682592258
2024-03-07,228.2220367498671
2024-03-08,231.66207872730632
2024-03-11,230.81406358161516
2024-03-12,237.5976304105844
2024-03-13,236.12338832347834
2024-03-14,234.4004207817877
2024-03-15,233.2121055059912
2024-03-18,239.993341903844
2024-03-19,240.1569499849839
2024-03-20,235.3478492040554
2024-03-21,241.07211837970613
2024-03-22,242.74244439105127
2024-03-25,243.74929340567076
2024-03-26,240.03904954019862
2024-03-27,233.90399683174667
2024-03-28,233.38486511759
2024-03-29,234.2886835616701
2024-04-01,233.9273305197437
2024-04-02,242.2411597175732
2024-04-03,234.55235908395412
2024-04-04,229.2092416612401
2024-04-05,225.13434828226383
2024-04-08,232.84240492462146
2024-04-09,225.73022456220707
2024-04-10,223.8491915612831
2024-04-11,228.53175149743507
2024-04-12,233.31872547515053
2024-04-15,228.98429616366445
2024-04-16,240.6758968902435
2024-04-17,252.5920102279793
2024-04-18,262.21650323270035
2024-04-19,257.68291974295863
2024-04-22,259.43439180019976
2024-04-23,263.8796853294025
2024-04-24,265.37154588065624
2024-04-25,254.862971216675
2024-04-26,259.3830659882688
2024-04-29,248.78674855329356
2024-04-30,245.25992100357973
2024-05-01,252.44485635479282
2024-05-02,250.73699032330924
2024-05-03,247.7267322588028
2024-05-06,247.37771900824538
2024-05-07,251.3706364664824
2024-05-08,247.51421264870305
2024-05-09,245.51863760094858
2024-05-10,254.8361905251708
2024-05-13,255.26119086092982
2024-05-14,257.88411378195553
2024-05-15,245.0819105105343
2024-05-16,242.50623524177217
2024-05-17,253.75171119624332
2024-05-20,254.38705281891026
2024-05-21,256.04420254054094
2024-05-22,257.81753287953103
2024-05-23,259.73585678774697
2024-05-24,258.7279664834188
2024-05-27,249.3529547713276
2024-05-28,245.838780367772
2024-05-29,245.3699820715673
2024-05-30,250.5710921397888
2024-05-31,242.43387244602118
2024-06-03,242.09534448361035
2024-06-04,236.5425807687301
2024-06-05,232.7695257409642
2024-06-06,229.30269120898433
2024-06-07,229.02604268130608
2024-06-10,220.95038550635908
2024-06-11,224.88772777835672
2024-06-12,227.63773918689054
2024-06-13,238.978950459554
2024-06-14,231.31195492940387
2024-06-17,228.79652571935162
2024-06-18,234.2362291006187
2024-06-19,236.90244498039263
2024-06-20,227.9708102773419
2024-06-21,224.3334864762912
2024-06-24,218.85779562865818
2024-06-25,214.12210462941107
2024-06-26,216.35364685365158
2024-06-27,219.72881634270874
2024-06-28,223.26036276971467
2024-07-01,222.51544182399425
2024-07-02,226.7571351147829
2024-07-03,227.48299769539605
2024-07-04,221.55851472788305
2024-07-05,215.02928788564688
2024-07-08,217.57297186094834
2024-07-09,216.67636064071297
2024-07-10,208.39826382303332
2024-07-11,206.29105874880793
2024-07-12,207.41228101371254
2024-07-15,200.49048928275474
2024-07-16,200.00161335534426
2024-07-17,198.69177994666683
2024-07-18,196.53417252322666
2024-07-19,191.0140796134546
2024-07-22,190.51979425521023
2024-07-23,187.6174939080909
2024-07-24,193.9656006028468
2024-07-25,192.91170389914828
2024-07-26,189.76541542721333
2024-07-29,194.3834920115166
2024-07-30,190.47439520006284
2024-07-31,194.52320672376916
2024-08-01,196.86115994518752
2024-08-02,197.67714744232816
2024-08-05,201.87967551820375
2024-08-06,201.75507460258518
2024-08-07,204.93214374249845
2024-08-08,203.32452470055665
2024-08-09,197.98194489595443
2024-08-12,201.2464958416971
2024-08-13,203.37983385488263
2024-08-14,204.45862747715768
2024-08-15,208.91604756646598
2024-08-16,208.9839381586967
2024-08-19,205.38959144237722
2024-08-20,209.10101639536734
2024-08-21,202.8745258537295
2024-08-22,196.36535978504708
2024-08-23,189.47523443386117
2024-08-26,188.72623103838575
2024-08-27,196.49138398730602
2024-08-28,191.84152238292472
2024-08-29,194.4720249184839
2024-08-30,194.0349047279182
2024-09-02,197.8845091986491
2024-09-03,203.72026343448658
2024-09-04,215.07629663064395
2024-09-05,211.85436586810596
2024-09-06,207.18839476370894
2024-09-09,208.55424506271237
2024-09-10,203.48034331419825
2024-09-11,208.17161866812467
2024-09-12,211.6803406138793
2024-09-13,216.49290301449304
2024-09-16,220.36153041128566
2024-09-17,222.10854956701107
2024-09-18,223.85510255255662
2024-09-19,211.66575745993484
2024-09-20,220.09321631938008
2024-09-23,211.56925850892887
2024-09-24,214.7630566445436
2024-09-25,213.7789449578734
2024-09-26,219.91188542992765
2024-09-27,226.96383745561732
2024-09-30,232.42751312581802
2024-10-01,225.8379014070199
2024-10-02,224.17683587963506
2024-10-03,221.70031130103516
2024-10-04,226.44973073687908
2024-10-07,223.2892429958195
2024-10-08,224.95368720227594
2024-10-09,223.12791567529928
2024-10-10,217.59981002556944
2024-10-11,219.23058733142693
2024-10-14,213.62747040902056
2024-10-15,213.2930310096448
2024-10-16,213.78741687833454
2024-10-17,217.86842805080482
2024-10-18,216.45080734613143
2024-10-21,215.98868207988644
2024-10-22,219.41996007063221
2024-10-23,221.26499892847457
2024-10-24,229.28502282188725
2024-10-25,230.1097483819733
2024-10-28,236.8979325902628
2024-10-29,227.925956750389
2024-10-30,226.1397224921734
2024-10-31,223.00873156822118
2024-11-01,223.85500542733575
2024-11-04,226.90781508981917
2024-11-05,232.05347311691654
2024-11-06,224.16958139582002
2024-11-07,221.20274253573038
2024-11-08,223.40944674174577
2024-11-11,229.47185909154516
2024-11-12,225.57094508211327
2024-11-13,228.70798816244172
2024-11-14,232.7821461416293
2024-11-15,235.6799449329956
2024-11-18,224.12644293533992
2024-11-19,224.6028787076394
2024-11-20,227.3085515424185
2024-11-21,242.39589689777438
2024-11-22,248.10280752116913
2024-11-25,246.6250511522655
2024-11-26,245.99191774977317
2024-11-27,243.07522197571976
2024-11-28,251.50208927279735
2024-11-29,250.2252672047509
2024-12-02,251.76568742279076
2024-12-03,262.6926664242439
2024-12-04,264.0212022683755
2024-12-05,271.41986244177525
2024-12-06,262.64252832002484
2024-12-09,264.2660259351733
2024-12-10,268.45761580458066
2024-12-11,274.5819193483005
2024-12-12,276.31963907928156
2024-12-13,288.0512656696023
2024-12-16,294.08241474521833
2024-12-17,286.90310091395094
2024-12-18,284.8250224990477
2024-12-19,282.62813734130714
2024-12-20,298.33932769603166
2024-12-23,296.4834102268079
2024-12-24,285.9226091831837
2024-12-25,288.4587646164386
2024-12-26,299.252588179392
2024-12-27,306.13890660160894
2024-12-30,306.1794691711646
2024-12-31,296.71847312745666
