Date,TPR
2023-08-04,500.0780303605902
2023-08-07,515.8225156737547
2023-08-08,500.68900169516274
2023-08-09,486.72246735179795
2023-08-10,490.8898769728872
2023-08-11,504.73901393375115
2023-08-14,498.43758345350557
2023-08-15,494.20565166646674
2023-08-16,497.8359241914671
2023-08-17,494.10417177283506
2023-08-18,491.99337168319624
2023-08-21,500.48873950033664
2023-08-22,515.9739097999885
2023-08-23,513.2981346080168
2023-08-24,515.052439813863
2023-08-25,529.0578554024704
2023-08-28,518.2824839449795
2023-08-29,540.8081516489732
2023-08-30,534.1746732187306
2023-08-31,535.8537447852207
2023-09-01,524.7173811986556
2023-09-04,549.4150520146286
2023-09-05,532.856419269581
2023-09-06,521.4084404927203
2023-09-07,511.48868541534074
2023-09-08,498.92644602329227
2023-09-11,504.95308070633564
2023-09-12,514.6878716717931
2023-09-13,526.0398024164202
2023-09-14,526.420915568064
2023-09-15,525.6074212381089
2023-09-18,523.2586035356766
2023-09-19,512.1415613937804
2023-09-20,529.5667853903195
2023-09-21,518.2763845548243
2023-09-22,512.3254600483154
2023-09-25,520.8545891421074
2023-09-26,509.39442733668915
2023-09-27,505.4706533938488
2023-09-28,516.3960478080131
2023-09-29,511.57727744886887
2023-10-02,533.7062385444274
2023-10-03,531.801698580595
2023-10-04,529.8375331752786
2023-10-05,517.8185924126108
2023-10-06,501.72505753598375
2023-10-09,502.3393838404764
2023-10-10,499.96775551686164
2023-10-11,502.6260236785189
2023-10-12,519.2089562225812
2023-10-13,524.343048064337
2023-10-16,497.47259067048606
2023-10-17,492.2150636152388
2023-10-18,502.22497921648596
2023-10-19,512.0608990779981
2023-10-20,507.3012997491011
2023-10-23,519.7625195516905
2023-10-24,538.7548939445235
2023-10-25,517.7966485635706
2023-10-26,529.820164198472
2023-10-27,548.5458763688539
2023-10-30,558.9365757618237
2023-10-31,589.0690946487533
2023-11-01,575.2028904673803
2023-11-02,583.1916256664632
2023-11-03,592.6140616493492
2023-11-06,591.6753720894912
2023-11-07,584.7865894558212
2023-11-08,585.5525176946653
2023-11-09,574.9771358440017
2023-11-10,546.9447913404771
2023-11-13,557.2466274348634
2023-11-14,564.5615328297631
2023-11-15,575.635670680829
2023-11-16,569.8865678491288
2023-11-17,573.148704110482
2023-11-20,587.8216588614338
2023-11-21,595.3557518511325
2023-11-22,587.516023361141
2023-11-23,599.3742761195207
2023-11-24,587.6401798379684
2023-11-27,583.8492294890851
2023-11-28,575.0133161405358
2023-11-29,578.9187028481279
2023-11-30,587.3053831760037
2023-12-01,584.8963890007558
2023-12-04,572.9883311724484
2023-12-05,569.550298499223
2023-12-06,592.4643644068221
2023-12-07,573.3865739280525
2023-12-08,564.9954722961297
2023-12-11,558.9988640136561
2023-12-12,595.1073680452307
2023-12-13,595.0372168308205
2023-12-14,593.306556420262
2023-12-15,576.8052633718727
2023-12-18,566.9280038739294
2023-12-19,573.4231579567485
2023-12-20,554.348064035222
2023-12-21,554.2520766638701
2023-12-22,535.032686941059
2023-12-25,543.0689374974723
2023-12-26,556.4452627636883
2023-12-27,562.4484706941045
2023-12-28,538.8580984702273
2023-12-29,534.2358079300915
2024-01-01,499.3719816727595
2024-01-02,484.32940763277617
2024-01-03,486.7743764477255
2024-01-04,472.28396445471463
2024-01-05,456.4619155693947
2024-01-08,460.430187198772
2024-01-09,459.7621050324548
2024-01-10,451.95148440041726
2024-01-11,445.5911668688256
2024-01-12,431.2658896682329
2024-01-15,434.55330635178933
2024-01-16,431.07546439131283
2024-01-17,419.344535500464
2024-01-18,415.5780308927642
2024-01-19,421.54325986216605
2024-01-22,418.8938276455102
2024-01-23,430.0866595011057
2024-01-24,433.55045639056584
2024-01-25,431.58978595447286
2024-01-26,431.94850622164705
2024-01-29,419.9424904509309
2024-01-30,416.37723830603795
2024-01-31,404.1690010939167
2024-02-01,417.9726141425022
2024-02-02,412.157341691018
2024-02-05,412.9361026457953
2024-02-06,404.7875941855589
2024-02-07,413.42120987129124
2024-02-08,416.8810096046361
2024-02-09,416.44608653244484
2024-02-12,431.24395827425826
2024-02-13,432.2909420831803
2024-02-14,436.68257745780085
2024-02-15,445.792979443307
2024-02-16,465.46212513936814
2024-02-19,470.33235262963296
2024-02-20,476.3966856244047
2024-02-21,489.14398690477424
2024-02-22,491.6390558079454
2024-02-23,495.12929161425535
2024-02-26,471.5415259087621
2024-02-27,492.2552772966702
2024-02-28,495.9494730745164
2024-02-29,506.46607516825003
2024-03-01,500.17322326526767
2024-03-04,496.72869085017487
2024-03-05,498.25814232112447
2024-03-06,501.04703569858117
2024-03-07,505.6458482777572
2024-03-08,497.2677100949456
2024-03-11,499.2785252918734
2024-03-12,501.3898878097698
2024-03-13,499.36372968076444
2024-03-14,493.5310272404146
2024-03-15,503.950718525818
2024-03-18,494.5355851770005
2024-03-19,504.23584045365476
2024-03-20,500.171477848912
2024-03-21,506.8373179272863
2024-03-22,498.37943466818655
2024-03-25,506.1361018905438
2024-03-26,491.8127023746692
2024-03-27,496.5011525755801
2024-03-28,505.14945191026453
2024-03-29,515.7907392929247
2024-04-01,505.2440756937831
2024-04-02,520.9657308646978
2024-04-03,515.9488807104668
2024-04-04,494.88089336448206
2024-04-05,511.29960762469176
2024-04-08,516.1523767779697
2024-04-09,513.1087222054247
2024-04-10,502.10170659147974
2024-04-11,505.7740758525162
2024-04-12,514.1730860245078
2024-04-15,498.930890919557
2024-04-16,500.22075047807795
2024-04-17,490.31530603115306
2024-04-18,511.5368594039075
2024-04-19,518.1724654050963
2024-04-22,515.6109913517532
2024-04-23,486.5968953816993
2024-04-24,511.68369469910994
2024-04-25,497.82592627916114
2024-04-26,517.4482374793621
2024-04-29,521.1145451116455
2024-04-30,544.3211422556975
2024-05-01,542.5925165690435
2024-05-02,544.3126267776977
2024-05-03,529.4467940931542
2024-05-06,512.3103383453195
2024-05-07,508.2667734902159
2024-05-08,498.4549435687925
2024-05-09,504.29486532994264
2024-05-10,488.438225327198
2024-05-13,511.5173275616602
2024-05-14,528.2524883237455
2024-05-15,513.9702061545547
2024-05-16,505.0098033607044
2024-05-17,502.12249546408356
2024-05-20,502.86439522961
2024-05-21,488.318549284718
2024-05-22,468.9921054546858
2024-05-23,469.90028617627394
2024-05-24,453.1701422384047
2024-05-27,451.4906880025631
2024-05-28,457.2645034863268
2024-05-29,453.7042874194682
2024-05-30,463.01619490414396
2024-05-31,464.97355001806034
2024-06-03,453.41045372131777
2024-06-04,440.3597550628272
2024-06-05,431.91774328355734
2024-06-06,418.0937381992974
2024-06-07,403.13095444210376
2024-06-10,395.1174270228482
2024-06-11,391.7258500042152
2024-06-12,387.72727915406483
2024-06-13,395.1169267692033
2024-06-14,398.2541516173131
2024-06-17,384.26398057685003
2024-06-18,375.7113846899315
2024-06-19,372.79396390781636
2024-06-20,368.81920711098036
2024-06-21,355.8676938825315
2024-06-24,357.9074030732383
2024-06-25,356.6757777062641
2024-06-26,362.7067825993483
2024-06-27,356.83922517597745
2024-06-28,353.4220724500791
2024-07-01,371.8215983010159
2024-07-02,369.4873577586376
2024-07-03,363.84199630969755
2024-07-04,374.27064123312005
2024-07-05,374.27532206302357
2024-07-08,371.4659687186133
2024-07-09,376.6266751021036
2024-07-10,388.21147502119345
2024-07-11,391.27873199594165
2024-07-12,386.8308909426139
2024-07-15,405.03702265352376
2024-07-16,384.3880741035315
2024-07-17,383.1211919826368
2024-07-18,382.26986638802623
2024-07-19,373.01361344806327
2024-07-22,373.83953421545016
2024-07-23,373.5958489499104
2024-07-24,353.5553824252182
2024-07-25,348.69099083253064
2024-07-26,357.0976481546025
2024-07-29,368.064240358649
2024-07-30,370.1353410927108
2024-07-31,389.3851314608056
2024-08-01,403.99524710539407
2024-08-02,392.167841306753
2024-08-05,422.87162380007834
2024-08-06,426.0000464754046
2024-08-07,418.61366376813675
2024-08-08,430.62950963491585
2024-08-09,423.1345787469493
2024-08-12,425.58307233167363
2024-08-13,428.44126456028937
2024-08-14,412.90514648396294
2024-08-15,401.5853514251239
2024-08-16,396.93630643481293
2024-08-19,398.72490751580114
2024-08-20,402.01753210342093
2024-08-21,399.865305980013
2024-08-22,411.29878134301106
2024-08-23,414.2630638507074
2024-08-26,396.84530111497986
2024-08-27,400.4831238807505
2024-08-28,411.53057055791066
2024-08-29,412.8280439744248
2024-08-30,417.0835827755757
2024-09-02,425.81356817536636
2024-09-03,420.56850326168313
2024-09-04,420.9873342566859
2024-09-05,427.98306522629247
2024-09-06,431.71888250471767
2024-09-09,436.7949136849279
2024-09-10,437.86734505901364
2024-09-11,435.66088025908465
2024-09-12,442.3453680198295
2024-09-13,468.8642013541004
2024-09-16,481.8384003088403
2024-09-17,497.34969002812466
2024-09-18,502.08537278101346
2024-09-19,492.30155411219357
2024-09-20,508.84934867104204
2024-09-23,487.91633892422425
2024-09-24,486.50433001916645
2024-09-25,482.3574410412026
2024-09-26,477.7911777575486
2024-09-27,498.81205168210914
2024-09-30,522.3581575148246
2024-10-01,518.3603128273919
2024-10-02,501.3454898077334
2024-10-03,511.12378889335355
2024-10-04,502.5659247493925
2024-10-07,499.88005973413124
2024-10-08,504.5634400289707
2024-10-09,529.6180605413336
2024-10-10,534.2899624905015
2024-10-11,535.351883739068
2024-10-14,532.7419137955332
2024-10-15,530.6473074528307
2024-10-16,533.6170838668025
2024-10-17,551.2314075756981
2024-10-18,542.6782776024608
2024-10-21,538.101998444912
2024-10-22,536.4205317285633
2024-10-23,526.8346395044169
2024-10-24,519.7880517954904
2024-10-25,525.2343430234505
2024-10-28,534.5366747712537
2024-10-29,525.4156602523393
2024-10-30,527.1262123498748
2024-10-31,518.9380130597912
2024-11-01,509.0914557301327
2024-11-04,523.3551358870917
2024-11-05,538.5446897672109
2024-11-06,522.1040519298547
2024-11-07,521.0062611170163
2024-11-08,529.4657203904488
2024-11-11,559.7501853259519
2024-11-12,544.1309208342934
2024-11-13,546.2998825941322
2024-11-14,549.9839374357932
2024-11-15,540.0819124326005
2024-11-18,534.2459697402163
2024-11-19,530.6442827993375
2024-11-20,534.0162658153997
2024-11-21,542.8889219598562
2024-11-22,559.289050139004
2024-11-25,554.0382778941582
2024-11-26,568.2737190977873
2024-11-27,549.4900822320777
2024-11-28,546.586226317393
2024-11-29,557.2709116190232
2024-12-02,547.8861298108833
2024-12-03,548.4864789187565
2024-12-04,537.9845637520418
2024-12-05,533.8747773765355
2024-12-06,519.7692206493072
2024-12-09,519.5452986979877
2024-12-10,534.160573745736
2024-12-11,535.4696677733145
2024-12-12,549.4448265262565
2024-12-13,533.0963110479435
2024-12-16,535.8465277361531
2024-12-17,527.7667583742448
2024-12-18,532.276026831842
2024-12-19,543.3294521308225
2024-12-20,553.3560968730628
2024-12-23,559.2687111034691
2024-12-24,558.1390325221014
2024-12-25,581.5129644463316
2024-12-26,575.4913740120212
2024-12-27,555.2044296558792
2024-12-30,558.8019239328494
2024-12-31,555.0854692310031
