Date,FCX
2023-08-04,329.4117842023355
2023-08-07,313.6618285688633
2023-08-08,298.6972135982957
2023-08-09,298.74484905096534
2023-08-10,286.878527288951
2023-08-11,292.2118129141923
2023-08-14,299.21891784607544
2023-08-15,296.67615984642373
2023-08-16,294.50979060565385
2023-08-17,301.6833361872334
2023-08-18,301.430954551846
2023-08-21,303.87904608217167
2023-08-22,304.5800264440751
2023-08-23,299.68129326344354
2023-08-24,293.77704219539964
2023-08-25,309.5248408299588
2023-08-28,308.897534715295
2023-08-29,299.7472074976164
2023-08-30,305.69328736777936
2023-08-31,321.36844126567365
2023-09-01,334.0933141774405
2023-09-04,335.19180211992915
2023-09-05,338.6156493399933
2023-09-06,337.26156281802685
2023-09-07,335.0901338521609
2023-09-08,332.30464607205636
2023-09-11,340.5934877321098
2023-09-12,345.9274982075975
2023-09-13,359.3993001985195
2023-09-14,357.522498521801
2023-09-15,341.0123046241329
2023-09-18,352.34797577374326
2023-09-19,363.37963923646055
2023-09-20,361.34595360354734
2023-09-21,359.4508311882002
2023-09-22,363.1451704586684
2023-09-25,363.96772530445435
2023-09-26,357.54072539802945
2023-09-27,347.7517193966494
2023-09-28,348.21860469132895
2023-09-29,344.09100844783313
2023-10-02,346.043876056595
2023-10-03,344.86384607622637
2023-10-04,340.1467691405964
2023-10-05,331.89499671930827
2023-10-06,332.4088868210234
2023-10-09,337.42267636637524
2023-10-10,319.2370685119055
2023-10-11,307.38482224444255
2023-10-12,306.53023084016354
2023-10-13,302.88324025975857
2023-10-16,298.830265371405
2023-10-17,306.8503313727897
2023-10-18,309.84239808418647
2023-10-19,318.9760424064369
2023-10-20,327.28918345806903
2023-10-23,325.93912390383406
2023-10-24,317.48655042442385
2023-10-25,328.46311572350794
2023-10-26,333.0987607427215
2023-10-27,332.5354795786023
2023-10-30,335.5411194724234
2023-10-31,330.3559647430489
2023-11-01,335.34623494757756
2023-11-02,339.7338246711787
2023-11-03,336.27586913324893
2023-11-06,327.55257258680984
2023-11-07,331.3460488902549
2023-11-08,350.40434837906474
2023-11-09,341.2474594779995
2023-11-10,352.35021701881124
2023-11-13,350.13919220511787
2023-11-14,340.91964106755825
2023-11-15,337.25867893359083
2023-11-16,346.0397128563273
2023-11-17,338.7812669354591
2023-11-20,343.00192378189803
2023-11-21,347.795845155732
2023-11-22,362.90381846086746
2023-11-23,353.97076709151924
2023-11-24,359.5168133039566
2023-11-27,355.1205867066667
2023-11-28,361.3192461759038
2023-11-29,366.21551176097836
2023-11-30,356.7286005934988
2023-12-01,361.75127038214777
2023-12-04,370.0172290608566
2023-12-05,363.458140180282
2023-12-06,369.482635873176
2023-12-07,359.3700946309539
2023-12-08,354.6350102167358
2023-12-11,351.9427688855821
2023-12-12,340.51663340427376
2023-12-13,336.2682956277988
2023-12-14,342.6359067744118
2023-12-15,343.61578222124274
2023-12-18,354.95029317442726
2023-12-19,353.9380462185025
2023-12-20,356.1221297812984
2023-12-21,353.74327385750996
2023-12-22,347.1227325316007
2023-12-25,334.0479910682285
2023-12-26,337.1606942101444
2023-12-27,326.4496862369342
2023-12-28,335.0452810461472
2023-12-29,334.69057157146176
2024-01-01,341.0282071028117
2024-01-02,333.2298637769771
2024-01-03,337.2672153165877
2024-01-04,323.7769598423891
2024-01-05,314.24734789481255
2024-01-08,313.81077248892586
2024-01-09,310.5763948631978
2024-01-10,307.9189197385645
2024-01-11,300.0369839087473
2024-01-12,302.57577069988633
2024-01-15,309.5961023313902
2024-01-16,303.09280582106396
2024-01-17,305.62695279927357
2024-01-18,301.400362166553
2024-01-19,285.6724835735556
2024-01-22,287.5642855658469
2024-01-23,289.8649125632874
2024-01-24,279.9649339435138
2024-01-25,280.09423028825523
2024-01-26,284.0090870870791
2024-01-29,284.6845548732986
2024-01-30,285.48400952344724
2024-01-31,281.09503779095365
2024-02-01,284.64020642909213
2024-02-02,286.3186967058918
2024-02-05,292.45117665210086
2024-02-06,282.77062876023723
2024-02-07,292.5896753523951
2024-02-08,293.04338773925707
2024-02-09,292.95976785757455
2024-02-12,297.98266511890665
2024-02-13,289.58218426758134
2024-02-14,287.711803053702
2024-02-15,280.1833047108143
2024-02-16,287.60212776924044
2024-02-19,293.32422759433945
2024-02-20,292.14148655130026
2024-02-21,289.02038048116805
2024-02-22,276.2884982180093
2024-02-23,271.4850287628801
2024-02-26,269.26951995605486
2024-02-27,270.4185430869248
2024-02-28,290.7761428467321
2024-02-29,298.2349165825886
2024-03-01,299.01598470610986
2024-03-04,297.85160316080055
2024-03-05,303.68439589275795
2024-03-06,295.3545829321916
2024-03-07,294.76551618603713
2024-03-08,312.6140844908377
2024-03-11,308.8687173451776
2024-03-12,301.34270750709175
2024-03-13,309.54568983834577
2024-03-14,315.7085509020205
2024-03-15,306.06338075187347
2024-03-18,299.50928498626666
2024-03-19,299.47438941386395
2024-03-20,304.00610926329335
2024-03-21,318.8014899919751
2024-03-22,301.5200654025642
2024-03-25,289.1096523941118
2024-03-26,279.6179183265632
2024-03-27,276.0502366404541
2024-03-28,268.0357478572952
2024-03-29,268.9036544502396
2024-04-01,264.47962937574107
2024-04-02,252.79966106975735
2024-04-03,253.04441074396559
2024-04-04,248.85890434781763
2024-04-05,253.46941951491547
2024-04-08,258.95113160560015
2024-04-09,261.76338794114844
2024-04-10,271.4726405746406
2024-04-11,275.4299256119158
2024-04-12,278.1542422836722
2024-04-15,264.55931307408855
2024-04-16,266.4121347152796
2024-04-17,261.2498235840333
2024-04-18,261.56256969805884
2024-04-19,263.56872532666756
2024-04-22,263.94781419192253
2024-04-23,254.6638433348208
2024-04-24,251.18543276625752
2024-04-25,245.38178152503025
2024-04-26,246.36874368685028
2024-04-29,244.82979390663368
2024-04-30,251.01907555175637
2024-05-01,249.30456092075113
2024-05-02,252.84552979547905
2024-05-03,247.31818651898058
2024-05-06,248.75533633671307
2024-05-07,244.53181687824798
2024-05-08,251.04923793867795
2024-05-09,248.35460452516847
2024-05-10,254.0635948862256
2024-05-13,249.8802088675018
2024-05-14,245.03425784160666
2024-05-15,247.605407378746
2024-05-16,249.34190721912023
2024-05-17,247.2118854008975
2024-05-20,253.94798721266855
2024-05-21,247.89681612129854
2024-05-22,244.56956824724833
2024-05-23,250.09234736922903
2024-05-24,256.89553000084857
2024-05-27,248.12998955017957
2024-05-28,249.49232293138516
2024-05-29,249.19046411433442
2024-05-30,245.74441621027472
2024-05-31,244.5959669444368
2024-06-03,240.10817406293472
2024-06-04,248.1595711867751
2024-06-05,251.2634244317761
2024-06-06,248.6987918101685
2024-06-07,245.7042520551247
2024-06-10,238.571999443932
2024-06-11,240.06812691265313
2024-06-12,232.8335867910861
2024-06-13,230.58205942368926
2024-06-14,219.0917247121427
2024-06-17,225.36723109263625
2024-06-18,220.59728045734843
2024-06-19,219.52534012270087
2024-06-20,226.37143550325175
2024-06-21,225.71525470870648
2024-06-24,230.2457769484898
2024-06-25,232.39062158213272
2024-06-26,224.94488313392188
2024-06-27,222.2901182247279
2024-06-28,224.0581217442889
2024-07-01,226.27224262910232
2024-07-02,227.65586791020314
2024-07-03,228.4655524153639
2024-07-04,230.77657068402468
2024-07-05,238.74974245943753
2024-07-08,245.8773266523193
2024-07-09,240.36680389459252
2024-07-10,250.38796141246078
2024-07-11,248.71376741548247
2024-07-12,250.86854925040413
2024-07-15,245.5797377966135
2024-07-16,251.01267385906175
2024-07-17,260.85736755606115
2024-07-18,250.65279246521018
2024-07-19,257.5505627494169
2024-07-22,262.3105213734224
2024-07-23,257.2706427918961
2024-07-24,260.8120355551483
2024-07-25,268.95379716907934
2024-07-26,263.30863362893484
2024-07-29,276.0118548523879
2024-07-30,269.18088649657284
2024-07-31,268.42165238519044
2024-08-01,264.50112644191046
2024-08-02,257.6716146530813
2024-08-05,258.9642036159609
2024-08-06,261.66935005542706
2024-08-07,241.0369615621167
2024-08-08,236.39489741429733
2024-08-09,246.30905947762926
2024-08-12,245.67431755648857
2024-08-13,244.52904467277426
2024-08-14,247.44928929867092
2024-08-15,241.30442309794628
2024-08-16,235.28440978613705
2024-08-19,239.85394332082785
2024-08-20,236.99595619448576
2024-08-21,231.25605994245097
2024-08-22,233.42122770155092
2024-08-23,227.29917555844264
2024-08-26,229.14275683194353
2024-08-27,223.63412674817135
2024-08-28,231.97621716974433
2024-08-29,238.0039017577014
2024-08-30,247.70390399160982
2024-09-02,242.20655663093547
2024-09-03,246.60448995085375
2024-09-04,243.6284899363133
2024-09-05,246.2534310926431
2024-09-06,246.61252651796943
2024-09-09,248.74193874968606
2024-09-10,245.45715303562656
2024-09-11,240.25105565579813
2024-09-12,244.67428343847624
2024-09-13,252.91788114943603
2024-09-16,268.4790275659287
2024-09-17,262.02233435450864
2024-09-18,263.61266046640185
2024-09-19,260.66531872193144
2024-09-20,258.80259373403896
2024-09-23,254.495431764449
2024-09-24,257.4133134627006
2024-09-25,257.3585560782219
2024-09-26,249.8367785606331
2024-09-27,252.12825357235792
2024-09-30,244.05581270992528
2024-10-01,241.25126170241072
2024-10-02,243.66740388732333
2024-10-03,230.23108575806506
2024-10-04,225.16545214550342
2024-10-07,221.09430952919132
2024-10-08,228.63739026975844
2024-10-09,230.06165159645522
2024-10-10,224.32164887766695
2024-10-11,233.7354434908552
2024-10-14,225.8197266715692
2024-10-15,228.43360663788366
2024-10-16,229.04625266542698
2024-10-17,228.0423273719379
2024-10-18,228.74288924407546
2024-10-21,230.21015604641264
2024-10-22,227.72257284676638
2024-10-23,223.1695707969939
2024-10-24,232.01015601876085
2024-10-25,231.6378136881008
2024-10-28,224.12648139114447
2024-10-29,225.63193205781076
2024-10-30,226.92501965543676
2024-10-31,227.40586734410508
2024-11-01,232.62078436035404
2024-11-04,237.48100471568551
2024-11-05,235.12850385865295
2024-11-06,233.82527320557656
2024-11-07,228.9180064840869
2024-11-08,219.688269401335
2024-11-11,224.95744113849722
2024-11-12,221.20116224265388
2024-11-13,216.25157630813774
2024-11-14,210.68366957976136
2024-11-15,208.5906367477813
2024-11-18,215.19754716087203
2024-11-19,222.0252887855322
2024-11-20,218.7912825536036
2024-11-21,219.16877698858795
2024-11-22,217.22747155743406
2024-11-25,208.74331852840672
2024-11-26,215.74404148906058
2024-11-27,219.86794976110266
2024-11-28,224.06129145241277
2024-11-29,222.41835958469377
2024-12-02,216.49932645479356
2024-12-03,212.4500775042381
2024-12-04,209.91027008960663
2024-12-05,204.0902353523638
2024-12-06,202.6435923146766
2024-12-09,198.20147618395893
2024-12-10,191.8375387282212
2024-12-11,187.54532844630086
2024-12-12,189.08788934711254
2024-12-13,186.48542612512725
2024-12-16,194.85723684503716
2024-12-17,198.25700707078423
2024-12-18,198.25815382630725
2024-12-19,198.27790964292387
2024-12-20,201.15082606311285
2024-12-23,205.054340349532
2024-12-24,205.0626370802211
2024-12-25,201.06485116841407
2024-12-26,189.17969445007273
2024-12-27,192.0862830171782
2024-12-30,187.07313253224703
2024-12-31,185.49886836355023
