Date,AAPL
2023-08-01,249.77280965650388
2023-08-02,245.49870776282654
2023-08-03,242.13524126654798
2023-08-04,240.88827863330698
2023-08-07,230.8974856433102
2023-08-08,227.56398221437374
2023-08-09,224.61796615109176
2023-08-10,228.0517098455136
2023-08-11,236.34320140461406
2023-08-14,239.40240728664642
2023-08-15,222.09469049605028
2023-08-16,212.7454024333887
2023-08-17,221.3675035223823
2023-08-18,215.89921363342597
2023-08-21,212.2942276448602
2023-08-22,215.87516367638835
2023-08-23,217.315379178754
2023-08-24,203.79558645169683
2023-08-25,202.09002791571828
2023-08-28,202.87407134071594
2023-08-29,206.00845834368013
2023-08-30,204.7317180893521
2023-08-31,212.53322428081077
2023-09-01,222.32621686933953
2023-09-04,230.59819388879603
2023-09-05,228.3877745819724
2023-09-06,232.06043922626188
2023-09-07,235.48926282337544
2023-09-08,230.05818937533925
2023-09-11,225.75409875712103
2023-09-12,228.3271841617281
2023-09-13,215.892744524686
2023-09-14,218.55555516118045
2023-09-15,222.79467311461985
2023-09-18,226.02983601330243
2023-09-19,230.316224142383
2023-09-20,228.5001254631511
2023-09-21,232.30932948904112
2023-09-22,238.86030206148354
2023-09-25,240.48247453656302
2023-09-26,248.332198710099
2023-09-27,252.73863004897072
2023-09-28,250.89957321286067
2023-09-29,255.9665916294679
2023-10-02,273.8861163552998
2023-10-03,264.68798122174394
2023-10-04,269.19912621548235
2023-10-05,273.85516500673384
2023-10-06,271.05924333474377
2023-10-09,270.8022954145591
2023-10-10,284.3231186568917
2023-10-11,281.5524211282117
2023-10-12,277.3514052264587
2023-10-13,274.8018070562449
2023-10-16,272.2676050814516
2023-10-17,285.77519403043124
2023-10-18,293.0332460881062
2023-10-19,297.6784912998951
2023-10-20,295.9387330961271
2023-10-23,281.373715001119
2023-10-24,291.21757290322086
2023-10-25,281.08242274465715
2023-10-26,275.92321687015385
2023-10-27,270.96251479609253
2023-10-30,260.74853749710815
2023-10-31,256.6076963655914
2023-11-01,262.43840219028317
2023-11-02,261.46627214718086
2023-11-03,248.9157072315244
2023-11-06,243.29193163180489
2023-11-07,230.60047901019007
2023-11-08,231.0122619614299
2023-11-09,224.7116123112874
2023-11-10,222.42198349016772
2023-11-13,224.2908849653351
2023-11-14,223.9502402185744
2023-11-15,219.0279475135443
2023-11-16,224.3778162928476
2023-11-17,230.78883562086773
2023-11-20,228.23414459017124
2023-11-21,238.1092385551154
2023-11-22,224.06541740635333
2023-11-23,234.9478356228156
2023-11-24,247.47937095274787
2023-11-27,254.35214342313344
2023-11-28,246.5759066625868
2023-11-29,252.56054211943268
2023-11-30,257.1311930024864
2023-12-01,271.950498917497
2023-12-04,277.75367953660134
2023-12-05,268.1257517860681
2023-12-06,271.1032482951469
2023-12-07,271.89008925346997
2023-12-08,262.74416563326304
2023-12-11,267.85727716591543
2023-12-12,273.2445396763182
2023-12-13,267.19014167911297
2023-12-14,257.53895275276017
2023-12-15,251.83573141873669
2023-12-18,248.62973851367434
2023-12-19,256.8757589962731
2023-12-20,257.36037992239085
2023-12-21,249.9147630995086
2023-12-22,261.29931647979254
2023-12-25,273.5087155286209
2023-12-26,275.11829603890163
2023-12-27,290.5950955905487
2023-12-28,288.05958322083126
2023-12-29,277.2786870816494
2024-01-01,275.8769174323827
2024-01-02,272.7392112646325
2024-01-03,272.35627265376036
2024-01-04,274.3680905873382
2024-01-05,276.89898111704963
2024-01-08,275.88367559540956
2024-01-09,264.6838827208123
2024-01-10,254.7333653211198
2024-01-11,248.40323291552917
2024-01-12,249.29374081847348
2024-01-15,256.31609014960634
2024-01-16,253.3111022398409
2024-01-17,248.76794996609172
2024-01-18,244.90612772972142
2024-01-19,243.93719945980553
2024-01-22,249.3018238642661
2024-01-23,239.383581529477
2024-01-24,233.53438749323257
2024-01-25,229.42067793294848
2024-01-26,232.58759304198335
2024-01-29,228.08629052440997
2024-01-30,222.71980440421282
2024-01-31,227.8152508442762
2024-02-01,233.3487335881775
2024-02-02,237.95686061161086
2024-02-05,238.29916842140935
2024-02-06,235.488673229755
2024-02-07,243.3722255136706
2024-02-08,238.1906940514386
2024-02-09,248.9616926004671
2024-02-12,268.23029218922784
2024-02-13,269.40508706670295
2024-02-14,280.2686298135411
2024-02-15,267.7926872729426
2024-02-16,281.3030230694287
2024-02-19,286.91109341453557
2024-02-20,282.0569535845578
2024-02-21,294.29908076159927
2024-02-22,307.3865022008685
2024-02-23,314.37195660751496
2024-02-26,318.06231444321384
2024-02-27,316.9606588593516
2024-02-28,321.4490105149635
2024-02-29,309.5745475867312
2024-03-01,307.4497035238508
2024-03-04,309.43751817654226
2024-03-05,309.56189298263547
2024-03-06,307.00299509154263
2024-03-07,301.1257313508162
2024-03-08,311.1391976138713
2024-03-11,296.4849028198011
2024-03-12,289.95889449505955
2024-03-13,278.8010980878207
2024-03-14,289.54252652142947
2024-03-15,290.6159438801438
2024-03-18,286.18252304165804
2024-03-19,271.5331791995916
2024-03-20,280.7905252187654
2024-03-21,285.1787192358415
2024-03-22,294.4441881519406
2024-03-25,301.1326923687952
2024-03-26,292.43380892516615
2024-03-27,292.898420955401
2024-03-28,292.6868165912012
2024-03-29,304.9028473272751
2024-04-01,298.9401150677823
2024-04-02,306.60764332446337
2024-04-03,310.230681673208
2024-04-04,304.13613568584043
2024-04-05,320.0598263100358
2024-04-08,327.44138942348985
2024-04-09,322.6675201077962
2024-04-10,325.1775444650789
2024-04-11,337.0427294042122
2024-04-12,339.8789178054944
2024-04-15,340.64589291037686
2024-04-16,362.5574183215258
2024-04-17,356.65555022902805
2024-04-18,374.32825364583806
2024-04-19,378.5863379088616
2024-04-22,374.4076050962207
2024-04-23,363.7864506164145
2024-04-24,353.65719143297315
2024-04-25,360.6634994932466
2024-04-26,369.943567873723
2024-04-29,360.8289963235522
2024-04-30,381.1122657938745
2024-05-01,382.63258865364963
2024-05-02,391.66913227800575
2024-05-03,403.23796027128196
2024-05-06,401.4145346815206
2024-05-07,405.64609532007944
2024-05-08,426.2222881812042
2024-05-09,403.40115654746427
2024-05-10,394.2316143313948
2024-05-13,416.2063788122285
2024-05-14,425.641567558729
2024-05-15,409.5655295566918
2024-05-16,401.53115173842764
2024-05-17,389.79995940691987
2024-05-20,381.7856938369689
2024-05-21,359.28754588474703
2024-05-22,358.9704064181566
2024-05-23,354.1977456210921
2024-05-24,362.6157367676704
2024-05-27,361.30764463809055
2024-05-28,368.5600775519383
2024-05-29,383.49587771676926
2024-05-30,401.2299249813579
2024-05-31,405.87063524221196
2024-06-03,417.64909149622815
2024-06-04,426.58464238302855
2024-06-05,444.4686941585708
2024-06-06,442.931392084619
2024-06-07,444.56748162215763
2024-06-10,441.05459656278776
2024-06-11,415.90531450080084
2024-06-12,446.68810244917273
2024-06-13,453.1590756487945
2024-06-14,449.97266524535627
2024-06-17,449.01221579717946
2024-06-18,435.5014606404033
2024-06-19,434.0052066374694
2024-06-20,440.1671281492781
2024-06-21,429.7859152955448
2024-06-24,437.34983106347187
2024-06-25,419.2183293693958
2024-06-26,422.9219561379312
2024-06-27,417.09986485462
2024-06-28,426.42769425991673
2024-07-01,435.38124635268537
2024-07-02,431.4688675415363
2024-07-03,432.9575520857743
2024-07-04,428.71892333769176
2024-07-05,436.82862684069363
2024-07-08,435.1420545994422
2024-07-09,455.7200389996144
2024-07-10,441.66652027769953
2024-07-11,430.82915131167107
2024-07-12,429.2340773510561
2024-07-15,425.5261189270925
2024-07-16,432.8363904812445
2024-07-17,453.0669971457768
2024-07-18,448.062272011408
2024-07-19,444.8312049106228
2024-07-22,447.93060197369977
2024-07-23,434.1113834165665
2024-07-24,467.2361385162455
2024-07-25,462.51208456709253
2024-07-26,450.72462964038635
2024-07-29,456.4150647535753
2024-07-30,433.9115939574579
2024-07-31,459.72968532926416
2024-08-01,450.64191043309205
2024-08-02,436.23661495555757
2024-08-05,440.9131217654066
2024-08-06,437.1640484687223
2024-08-07,417.62138728969785
2024-08-08,431.077708975601
2024-08-09,434.4973556464847
2024-08-12,422.65824224739885
2024-08-13,439.64980082276196
2024-08-14,414.0658310939946
2024-08-15,421.82423876492516
2024-08-16,429.4455579148444
2024-08-19,424.2227153678938
2024-08-20,443.3792756458226
2024-08-21,439.34356073918906
2024-08-22,442.6441589157765
2024-08-23,444.89850091376894
2024-08-26,434.0907445935472
2024-08-27,420.2378946347247
2024-08-28,410.72511197067854
2024-08-29,432.3154803385932
2024-08-30,415.1750827687374
2024-09-02,414.5917103095063
2024-09-03,420.1294860574335
2024-09-04,419.67625836658283
2024-09-05,420.05456828376356
2024-09-06,410.5449620340649
2024-09-09,399.1135306488
2024-09-10,394.71195960263344
2024-09-11,401.2252608054151
2024-09-12,403.2648226450771
2024-09-13,401.6814146148904
2024-09-16,400.8456242228729
2024-09-17,386.63763635426835
2024-09-18,415.2349932661616
2024-09-19,436.4568613583057
2024-09-20,454.0757861728096
2024-09-23,446.99925140248655
2024-09-24,442.66762574776595
2024-09-25,434.192493458315
2024-09-26,430.438121876229
2024-09-27,416.15930180107995
2024-09-30,441.93786497384303
2024-10-01,426.63127533854606
2024-10-02,435.95590104113666
2024-10-03,455.8738894944002
2024-10-04,450.2910695545944
2024-10-07,463.74543450069416
2024-10-08,489.3779338979468
2024-10-09,504.7494851898735
2024-10-10,525.1973890145883
2024-10-11,501.9574658449477
2024-10-14,504.80588920907854
2024-10-15,521.517764892419
2024-10-16,536.8845528774963
2024-10-17,543.3241712828111
2024-10-18,540.2381447275003
2024-10-21,562.4223344275135
2024-10-22,555.7949461366611
2024-10-23,536.8981961458771
2024-10-24,563.8757715184329
2024-10-25,568.2519396071469
2024-10-28,582.3599106387304
2024-10-29,573.9700657263509
2024-10-30,598.4567838439616
2024-10-31,614.0086023221013
2024-11-01,608.8324372365657
2024-11-04,618.0672296123483
2024-11-05,618.1254865143612
2024-11-06,616.2015235380624
2024-11-07,600.5969082560791
2024-11-08,607.7186028687051
2024-11-11,598.3126812901875
2024-11-12,604.7999508427953
2024-11-13,586.9752850298646
2024-11-14,592.6304462550225
2024-11-15,584.8529992656805
2024-11-18,569.7759365761026
2024-11-19,561.9164398886529
2024-11-20,567.4324095087974
2024-11-21,614.9549166178241
2024-11-22,616.5134750047099
2024-11-25,592.6595314374885
2024-11-26,594.053980061812
2024-11-27,571.2723401839842
2024-11-28,557.3214028338627
2024-11-29,564.4262319802899
2024-12-02,562.9107896924603
2024-12-03,543.1595902571988
2024-12-04,530.9513334642013
2024-12-05,536.4393476924345
2024-12-06,528.4801584159355
2024-12-09,531.9760672179024
2024-12-10,536.5976472810407
2024-12-11,550.6519495789928
2024-12-12,555.115522392132
2024-12-13,542.0880489728959
2024-12-16,547.4623893501756
2024-12-17,530.575128130541
2024-12-18,548.1689488844814
2024-12-19,567.3541230702406
2024-12-20,548.6661359740389
2024-12-23,538.2024902341798
2024-12-24,541.057507969213
2024-12-25,517.8348794592804
2024-12-26,502.1776558717883
2024-12-27,512.2479133542278
2024-12-30,503.14038631547015
2024-12-31,497.63309505549825
