Date,NUE
2023-08-02,352.32811001958567
2023-08-03,343.03365472477094
2023-08-04,341.11166548257205
2023-08-07,345.5188249516483
2023-08-08,346.5470003031407
2023-08-09,355.24334191635756
2023-08-10,360.54622587964064
2023-08-11,358.4084539184384
2023-08-14,360.1385091223285
2023-08-15,365.36215976568616
2023-08-16,371.8214916896335
2023-08-17,377.27211368268786
2023-08-18,380.01647740501585
2023-08-21,379.9245626751397
2023-08-22,381.6113872081366
2023-08-23,380.24766480396914
2023-08-24,374.28494369767964
2023-08-25,364.1948706624802
2023-08-28,354.53818700615693
2023-08-29,351.4938818368271
2023-08-30,348.1545733028997
2023-08-31,351.8328216823434
2023-09-01,350.1208534100381
2023-09-04,343.59520948982055
2023-09-05,336.8590772172744
2023-09-06,338.95095688129845
2023-09-07,343.6599039446256
2023-09-08,346.1667244968528
2023-09-11,347.9281228301308
2023-09-12,341.4059826317817
2023-09-13,348.88933916215984
2023-09-14,351.31658063185483
2023-09-15,352.887863743205
2023-09-18,350.52546705723205
2023-09-19,363.13251940136684
2023-09-20,348.116957772249
2023-09-21,344.4195885650697
2023-09-22,357.8862092742899
2023-09-25,356.3766815096942
2023-09-26,344.2744491420583
2023-09-27,344.4878039850572
2023-09-28,342.9500222972022
2023-09-29,345.82978852895155
2023-10-02,352.08718643473713
2023-10-03,347.9996146365728
2023-10-04,351.7343781915942
2023-10-05,357.61491323165296
2023-10-06,361.0158162422654
2023-10-09,354.55349364841345
2023-10-10,349.9426863584714
2023-10-11,337.06689465208785
2023-10-12,334.2104881798446
2023-10-13,345.85309462975755
2023-10-16,344.9455516833486
2023-10-17,345.9841107314327
2023-10-18,349.79181790435655
2023-10-19,363.6559768161599
2023-10-20,363.94775130587294
2023-10-23,356.5711179139845
2023-10-24,352.2257434599043
2023-10-25,346.7706100891064
2023-10-26,347.7887607236397
2023-10-27,351.1844434551105
2023-10-30,365.90060378523356
2023-10-31,369.31633429980303
2023-11-01,380.62444592237205
2023-11-02,389.71731116096504
2023-11-03,393.35652763845746
2023-11-06,397.61289555756315
2023-11-07,392.3487759622681
2023-11-08,396.0935857659374
2023-11-09,389.7476960192816
2023-11-10,386.00576597658005
2023-11-13,386.7683595996913
2023-11-14,381.86684724737705
2023-11-15,374.65876041833167
2023-11-16,371.46460858085203
2023-11-17,385.50111155864187
2023-11-20,385.0429607843669
2023-11-21,396.3870256404623
2023-11-22,391.5918936519521
2023-11-23,386.0476839285656
2023-11-24,389.3348270921468
2023-11-27,393.6388601800108
2023-11-28,399.1661824585783
2023-11-29,401.17397701332544
2023-11-30,400.3002281357219
2023-12-01,405.1431420577518
2023-12-04,403.35657920178704
2023-12-05,405.1926054082205
2023-12-06,415.23442629504325
2023-12-07,416.8732921512643
2023-12-08,407.0767357518886
2023-12-11,412.6188926044672
2023-12-12,407.99545785774984
2023-12-13,413.7287643742333
2023-12-14,417.8366661712474
2023-12-15,423.3250137426505
2023-12-18,412.13510477662237
2023-12-19,426.5540174737455
2023-12-20,435.0819440957407
2023-12-21,436.1853522212356
2023-12-22,416.72789184684115
2023-12-25,423.7032586775733
2023-12-26,441.41694265045936
2023-12-27,433.1512647749984
2023-12-28,422.92524400223584
2023-12-29,421.42510261407443
2024-01-01,423.4606801585919
2024-01-02,415.31845100905275
2024-01-03,415.0156753223157
2024-01-04,421.4495543422537
2024-01-05,417.95407314190174
2024-01-08,411.2177000407446
2024-01-09,423.0008420167897
2024-01-10,415.2475403580249
2024-01-11,410.95225549378176
2024-01-12,408.8522858876068
2024-01-15,410.4624782269919
2024-01-16,414.3689117902019
2024-01-17,416.4999762023171
2024-01-18,419.87113880640146
2024-01-19,422.7171149345301
2024-01-22,428.0422483484717
2024-01-23,425.55119102792105
2024-01-24,421.13533201658834
2024-01-25,409.80601286012325
2024-01-26,422.71473506697686
2024-01-29,423.9954273114963
2024-01-30,427.8084870923519
2024-01-31,423.90036318254033
2024-02-01,429.52244950112214
2024-02-02,423.02909276510803
2024-02-05,433.88129974097643
2024-02-06,415.95143863629374
2024-02-07,405.0906455265701
2024-02-08,403.6155603320951
2024-02-09,398.53562445440775
2024-02-12,400.0735051014558
2024-02-13,395.12212471912034
2024-02-14,402.4601473279824
2024-02-15,399.5185355446782
2024-02-16,398.3714516190314
2024-02-19,395.8328132035571
2024-02-20,407.83710296066323
2024-02-21,405.74255819936633
2024-02-22,398.4572085517617
2024-02-23,405.5479414157491
2024-02-26,395.9535881140333
2024-02-27,399.6435312792643
2024-02-28,399.1900104355649
2024-02-29,398.11764976796314
2024-03-01,405.4059814456693
2024-03-04,415.2744473633603
2024-03-05,418.8326509817176
2024-03-06,414.0123380044469
2024-03-07,422.63001036768287
2024-03-08,416.105507378463
2024-03-11,412.79769530626703
2024-03-12,404.69107300357064
2024-03-13,397.49002096742714
2024-03-14,399.4829227585504
2024-03-15,388.54942280981703
2024-03-18,388.18703824668415
2024-03-19,402.6609533591707
2024-03-20,401.13234714379513
2024-03-21,392.2546314337277
2024-03-22,383.0875082656213
2024-03-25,380.92995146892645
2024-03-26,372.3284538020825
2024-03-27,373.48669567287305
2024-03-28,378.95582346776746
2024-03-29,378.4081075939131
2024-04-01,384.90828190899265
2024-04-02,381.72415164257256
2024-04-03,383.09259260712827
2024-04-04,385.65374168353037
2024-04-05,384.3787104606813
2024-04-08,382.43415164904235
2024-04-09,387.185283486512
2024-04-10,382.3142508512015
2024-04-11,374.0104092222119
2024-04-12,370.11473015218763
2024-04-15,373.08172989515936
2024-04-16,376.2365125230305
2024-04-17,364.88145216431525
2024-04-18,363.5464023702507
2024-04-19,364.9863420535873
2024-04-22,375.4939010803144
2024-04-23,380.15516354752424
2024-04-24,379.4711889336743
2024-04-25,377.6120611016292
2024-04-26,392.71659369186114
2024-04-29,388.8362014459404
2024-04-30,385.2263903819411
2024-05-01,383.93885849977136
2024-05-02,389.13712924922413
2024-05-03,398.3020168430527
2024-05-06,400.7296163420843
2024-05-07,401.6196148525988
2024-05-08,401.832881742903
2024-05-09,408.75749582556807
2024-05-10,408.0882242411185
2024-05-13,396.966517562426
2024-05-14,391.4174983454287
2024-05-15,395.6772317318447
2024-05-16,385.8966718712356
2024-05-17,387.5104000553178
2024-05-20,397.4728311337248
2024-05-21,390.19157279274526
2024-05-22,394.0035879292861
2024-05-23,390.8654109588824
2024-05-24,395.3928812716401
2024-05-27,402.99850631668806
2024-05-28,402.4092360524937
2024-05-29,398.00034214475784
2024-05-30,397.89922585749576
2024-05-31,397.7168773775226
2024-06-03,395.77449912566976
2024-06-04,397.56734213879224
2024-06-05,398.6172785468706
2024-06-06,405.2698574562007
2024-06-07,403.27529852165327
2024-06-10,391.78866070510895
2024-06-11,395.0389264135078
2024-06-12,389.36702515758316
2024-06-13,383.70445032046547
2024-06-14,380.46338001178447
2024-06-17,378.56855049570805
2024-06-18,375.83967302883434
2024-06-19,389.28126925785017
2024-06-20,390.40408757482874
2024-06-21,391.579915123432
2024-06-24,390.50830581845105
2024-06-25,403.12589628666706
2024-06-26,406.9562991475701
2024-06-27,411.0923467379841
2024-06-28,405.37523038404703
2024-07-01,402.07435243170653
2024-07-02,396.55975380971444
2024-07-03,385.0870300784383
2024-07-04,384.4265638570238
2024-07-05,389.8388874585965
2024-07-08,386.7544937512739
2024-07-09,390.95802423457286
2024-07-10,385.5950056214387
2024-07-11,397.1264164413491
2024-07-12,393.69221432976406
2024-07-15,386.70254679243635
2024-07-16,379.40669630649126
2024-07-17,376.66177576301885
2024-07-18,373.16124148913167
2024-07-19,372.64561665364005
2024-07-22,375.72236816659444
2024-07-23,373.58958157051114
2024-07-24,368.7613947775847
2024-07-25,364.09617900491753
2024-07-26,359.1269117510248
2024-07-29,365.5218633104032
2024-07-30,368.6696906287393
2024-07-31,367.68609707613024
2024-08-01,362.513726515779
2024-08-02,362.3273398532525
2024-08-05,369.0587604736743
2024-08-06,364.0347493952381
2024-08-07,367.31313852490797
2024-08-08,370.8648580196627
2024-08-09,370.26499919411646
2024-08-12,364.8477704625952
2024-08-13,364.7255866624099
2024-08-14,363.9235104773829
2024-08-15,371.4335021277758
2024-08-16,359.5980006719454
2024-08-19,361.83305838228165
2024-08-20,363.01779632373183
2024-08-21,357.75464718714875
2024-08-22,359.3650654906876
2024-08-23,358.1485708925056
2024-08-26,354.0940945678691
2024-08-27,360.0885634290181
2024-08-28,362.8504833163201
2024-08-29,351.6258116041192
2024-08-30,356.55392287600444
2024-09-02,357.37988937911246
2024-09-03,361.1747537935271
2024-09-04,359.25976265497843
2024-09-05,356.54042790158144
2024-09-06,354.9547915441183
2024-09-09,347.95948314829644
2024-09-10,335.2474206831757
2024-09-11,330.6634201593118
2024-09-12,331.91013174768324
2024-09-13,341.0788220719276
2024-09-16,344.7145575029732
2024-09-17,338.3162479270644
2024-09-18,332.64139046519773
2024-09-19,320.79345515853873
2024-09-20,322.63265783099075
2024-09-23,312.3713611698324
2024-09-24,308.4772814244127
2024-09-25,301.29161863720714
2024-09-26,295.2931080258439
2024-09-27,289.1697278317461
2024-09-30,288.64658999936387
2024-10-01,286.06928367768904
2024-10-02,288.22600051613034
2024-10-03,295.0732175443745
2024-10-04,294.9236909122153
2024-10-07,291.3152559444703
2024-10-08,286.7489095504565
2024-10-09,292.31819097207153
2024-10-10,292.3884765613288
2024-10-11,287.95685974592715
2024-10-14,284.12349771381236
2024-10-15,288.3025314452597
2024-10-16,287.28655676866185
2024-10-17,289.81530048814574
2024-10-18,293.1657958440093
2024-10-21,290.66236996450533
2024-10-22,297.9255103254617
2024-10-23,303.21901357819246
2024-10-24,303.3294810301641
2024-10-25,305.3320384916288
2024-10-28,307.57461584599434
2024-10-29,304.8478501589489
2024-10-30,300.78983068560564
2024-10-31,313.658800193048
2024-11-01,314.8769953493152
2024-11-04,314.00521466518126
2024-11-05,307.76718793145176
2024-11-06,302.03916820276396
2024-11-07,304.65227572420144
2024-11-08,307.4516204303036
2024-11-11,313.3832396910228
2024-11-12,316.18489362785033
2024-11-13,323.4352615848737
2024-11-14,316.9413216407204
2024-11-15,315.87628537255307
2024-11-18,314.8240466168736
2024-11-19,320.0588783733175
2024-11-20,329.95451843032686
2024-11-21,318.9894244441793
2024-11-22,316.8761494813376
2024-11-25,324.83159440520564
2024-11-26,329.3470595275447
2024-11-27,331.0195438717928
2024-11-28,326.6093648128423
2024-11-29,326.6765082408153
2024-12-02,322.57076152236374
2024-12-03,316.79715373591483
2024-12-04,329.4627146820021
2024-12-05,327.8331968816754
2024-12-06,320.178350075271
2024-12-09,325.23482665424046
2024-12-10,315.91125919987144
2024-12-11,323.70546583560906
2024-12-12,329.6898252595709
2024-12-13,333.45706924836514
2024-12-16,330.82536858243594
2024-12-17,334.78857806436196
2024-12-18,341.12002132656346
2024-12-19,340.75424433176477
2024-12-20,337.8736953087168
2024-12-23,342.4468986671452
2024-12-24,331.6182026716619
2024-12-25,346.5918902691859
2024-12-26,344.9648887218264
2024-12-27,352.4819023876653
2024-12-30,351.5679161296523
2024-12-31,355.44419418186635
