Date,AMZN
2023-08-02,408.13345290284
2023-08-03,419.45882762351175
2023-08-04,410.7339983544559
2023-08-07,414.87369595340715
2023-08-08,407.112489175572
2023-08-09,413.7188877070588
2023-08-10,426.3100875826865
2023-08-11,436.46745847333693
2023-08-14,434.41534094782327
2023-08-15,433.4728190809934
2023-08-16,441.05949633696457
2023-08-17,451.7229170059054
2023-08-18,446.3739864182704
2023-08-21,444.51815642520614
2023-08-22,423.1142289890338
2023-08-23,426.9298132646469
2023-08-24,419.8339159952367
2023-08-25,427.85064382528765
2023-08-28,429.4208577608618
2023-08-29,411.880506541689
2023-08-30,418.06970819868695
2023-08-31,414.1024628229407
2023-09-01,423.7458972506694
2023-09-04,425.21327317635854
2023-09-05,431.878898542876
2023-09-06,429.76548012170076
2023-09-07,446.36994413829086
2023-09-08,447.2355869838506
2023-09-11,421.15779835133793
2023-09-12,433.24153349747615
2023-09-13,423.911656543911
2023-09-14,413.3019825285941
2023-09-15,413.75621192826816
2023-09-18,411.43147799905427
2023-09-19,412.5022474894045
2023-09-20,410.81862037789017
2023-09-21,409.1940895089353
2023-09-22,412.99004734585685
2023-09-25,417.25298172456365
2023-09-26,418.59503194628263
2023-09-27,416.53224273710913
2023-09-28,406.13954636817095
2023-09-29,406.82636827960954
2023-10-02,392.09897506646615
2023-10-03,388.12590606321515
2023-10-04,399.2148562450534
2023-10-05,396.4470292677924
2023-10-06,394.93892502074016
2023-10-09,393.36509737735656
2023-10-10,399.74170856231683
2023-10-11,408.92314516613084
2023-10-12,412.0364762010754
2023-10-13,409.34825103814813
2023-10-16,406.98883795458687
2023-10-17,415.07267344167076
2023-10-18,406.0598693378281
2023-10-19,406.1645003285235
2023-10-20,401.12820278968803
2023-10-23,400.56775250281896
2023-10-24,406.5773560525636
2023-10-25,411.3913999690414
2023-10-26,416.0247195353146
2023-10-27,426.85814642666037
2023-10-30,418.14389802922875
2023-10-31,424.23780601040477
2023-11-01,419.86959089456224
2023-11-02,426.0466264979948
2023-11-03,426.281169882659
2023-11-06,415.36032603073267
2023-11-07,414.53425820571675
2023-11-08,410.36298261603196
2023-11-09,405.9989552423383
2023-11-10,397.9704954579616
2023-11-13,424.406291491933
2023-11-14,424.47791313569206
2023-11-15,425.72685557463694
2023-11-16,426.449781975378
2023-11-17,418.58413863983003
2023-11-20,413.7391296261293
2023-11-21,416.78202311579105
2023-11-22,425.8378036398964
2023-11-23,424.6322068538949
2023-11-24,430.2071099228505
2023-11-27,431.3885418542841
2023-11-28,437.22818597176524
2023-11-29,434.8725793541989
2023-11-30,413.4483576359509
2023-12-01,422.2376453014399
2023-12-04,413.7307268437562
2023-12-05,421.8303969400357
2023-12-06,431.28358712659815
2023-12-07,426.5217909431435
2023-12-08,427.6893935654501
2023-12-11,445.8136280250821
2023-12-12,464.0228122309588
2023-12-13,472.62370715988715
2023-12-14,491.349861305766
2023-12-15,487.1760187833374
2023-12-18,490.95975124807376
2023-12-19,494.7547983415018
2023-12-20,499.7486945977063
2023-12-21,512.0345608264032
2023-12-22,510.34218338332494
2023-12-25,505.8947309130935
2023-12-26,508.27632243198843
2023-12-27,516.7526122229955
2023-12-28,522.5240880802086
2023-12-29,526.9175169700878
2024-01-01,541.1798338109553
2024-01-02,555.608435090784
2024-01-03,570.9981272102987
2024-01-04,560.6250652271635
2024-01-05,557.3760152985882
2024-01-08,550.6078269469668
2024-01-09,564.2077578904994
2024-01-10,545.8191097320561
2024-01-11,551.6218338416606
2024-01-12,567.8261184432444
2024-01-15,567.3381472557769
2024-01-16,587.314922573553
2024-01-17,592.3578327105157
2024-01-18,592.3580719373541
2024-01-19,602.6570008587745
2024-01-22,604.4563725600295
2024-01-23,633.3613332467166
2024-01-24,625.5034013932352
2024-01-25,624.3851960375545
2024-01-26,649.260298402039
2024-01-29,665.8889257701385
2024-01-30,664.5131315925081
2024-01-31,665.4010571122394
2024-02-01,692.0325739495458
2024-02-02,716.0762611501924
2024-02-05,720.8301666816207
2024-02-06,731.4005551493658
2024-02-07,742.278735920851
2024-02-08,730.457060050136
2024-02-09,724.2205675539014
2024-02-12,721.6429114666095
2024-02-13,748.5929374890172
2024-02-14,762.3303901796214
2024-02-15,778.0508313767307
2024-02-16,796.5421512415219
2024-02-19,795.0992498539354
2024-02-20,793.7783317443022
2024-02-21,801.4499872948148
2024-02-22,808.2346647185585
2024-02-23,807.155318990718
2024-02-26,812.301158936887
2024-02-27,831.8772952311217
2024-02-28,845.9146425145359
2024-02-29,862.9280122475456
2024-03-01,864.3809096742694
2024-03-04,856.214546254555
2024-03-05,865.5794107054629
2024-03-06,871.6385976991708
2024-03-07,896.1732237181396
2024-03-08,905.3274148282441
2024-03-11,895.3979605525824
2024-03-12,924.1592170072606
2024-03-13,928.6767031143914
2024-03-14,926.6797214441715
2024-03-15,904.8879186116659
2024-03-18,898.0806762234448
2024-03-19,872.2449482789602
2024-03-20,863.2660631111089
2024-03-21,840.7248861284867
2024-03-22,858.657867644005
2024-03-25,871.5609419048484
2024-03-26,862.9925651278728
2024-03-27,869.119819369639
2024-03-28,842.7100883667408
2024-03-29,830.7196578458454
2024-04-01,847.5179777455301
2024-04-02,864.4396120457145
2024-04-03,846.9225915120346
2024-04-04,865.332952058643
2024-04-05,865.5357408529892
2024-04-08,842.4207114967544
2024-04-09,844.6786522578426
2024-04-10,813.2762198184521
2024-04-11,811.7500698004319
2024-04-12,809.9353101209615
2024-04-15,807.3329629125133
2024-04-16,793.8347317384564
2024-04-17,806.282228619236
2024-04-18,784.3099290645356
2024-04-19,758.4073109323677
2024-04-22,738.1991012299787
2024-04-23,712.25770975259
2024-04-24,717.85930949256
2024-04-25,703.6225160172097
2024-04-26,707.5776601511144
2024-04-29,720.4836461676708
2024-04-30,727.3424893565088
2024-05-01,729.1827711984644
2024-05-02,716.5242336668073
2024-05-03,706.9457451123518
2024-05-06,692.3248033203622
2024-05-07,703.9338501643924
2024-05-08,675.7693532933673
2024-05-09,672.9389514665028
2024-05-10,697.6988818642106
2024-05-13,716.3882985184068
2024-05-14,728.889089530399
2024-05-15,723.4257831533331
2024-05-16,733.0263769962866
2024-05-17,731.7714882655318
2024-05-20,739.5517232194863
2024-05-21,730.6579232569999
2024-05-22,731.0616631233706
2024-05-23,743.08767447497
2024-05-24,737.479078536896
2024-05-27,721.3478831335193
2024-05-28,707.6799073072771
2024-05-29,720.708120039762
2024-05-30,739.2992923371816
2024-05-31,747.1256701098033
2024-06-03,737.7423064814019
2024-06-04,731.0218062949693
2024-06-05,739.90795571023
2024-06-06,735.0280348057321
2024-06-07,745.5267927003291
2024-06-10,754.8120701261439
2024-06-11,772.4462757152082
2024-06-12,782.8759395617936
2024-06-13,776.7885730748357
2024-06-14,752.8054366008608
2024-06-17,755.5301399619178
2024-06-18,754.7661110222941
2024-06-19,735.9710652637106
2024-06-20,698.2350683715285
2024-06-21,699.3421570394705
2024-06-24,683.2253295533578
2024-06-25,650.6127382308268
2024-06-26,670.0280854451461
2024-06-27,679.5789481621196
2024-06-28,679.8558870809105
2024-07-01,674.1402825321989
2024-07-02,684.7993102221128
2024-07-03,684.6525769575754
2024-07-04,681.6861667730745
2024-07-05,719.4850986953738
2024-07-08,714.4809570338439
2024-07-09,708.1530166698382
2024-07-10,681.5876768039561
2024-07-11,658.1032005929333
2024-07-12,652.9466789568967
2024-07-15,669.4475691093353
2024-07-16,673.3537105638903
2024-07-17,698.6936214087065
2024-07-18,700.5321925747721
2024-07-19,698.0076227858644
2024-07-22,682.6741691722469
2024-07-23,686.5112134491633
2024-07-24,696.9592315923354
2024-07-25,683.3656440694095
2024-07-26,685.8614310494438
2024-07-29,670.5262665809428
2024-07-30,663.8938234806185
2024-07-31,641.0900882926991
2024-08-01,644.7242289352146
2024-08-02,636.9480205408272
2024-08-05,652.3462264235583
2024-08-06,657.7310420668896
2024-08-07,657.2705630035829
2024-08-08,635.7145611666973
2024-08-09,617.724058608207
2024-08-12,606.4093657507891
2024-08-13,611.5787765086855
2024-08-14,627.7102149943929
2024-08-15,618.2734982890466
2024-08-16,626.3026012675327
2024-08-19,629.129614666171
2024-08-20,631.3935030248817
2024-08-21,631.936671231686
2024-08-22,639.3306563116929
2024-08-23,628.9977082194764
2024-08-26,637.5173653831187
2024-08-27,657.9821812999435
2024-08-28,663.3030213178355
2024-08-29,660.4719882792523
2024-08-30,665.3891121229283
2024-09-02,666.6270862808443
2024-09-03,673.757016284857
2024-09-04,678.494573215362
2024-09-05,676.2516900590796
2024-09-06,672.7519181691295
2024-09-09,693.047160102358
2024-09-10,703.8116229534294
2024-09-11,699.6706841745419
2024-09-12,716.6653543647861
2024-09-13,675.4477434170575
2024-09-16,667.5039726733893
2024-09-17,664.0383767964215
2024-09-18,679.9335979994884
2024-09-19,643.1751646656189
2024-09-20,639.4223706532097
2024-09-23,636.7895943325325
2024-09-24,620.1226499740237
2024-09-25,607.417161017922
2024-09-26,609.6606688502818
2024-09-27,629.6524444220654
2024-09-30,645.5284847059787
2024-10-01,649.8879211136212
2024-10-02,638.7163225335147
2024-10-03,648.6558137706468
2024-10-04,655.8211332342565
2024-10-07,647.2053796618019
2024-10-08,630.6657701154611
2024-10-09,623.6599074604812
2024-10-10,610.1840061919628
2024-10-11,614.3548171382241
2024-10-14,627.4338198465772
2024-10-15,611.7907050022917
2024-10-16,602.310022736027
2024-10-17,604.9086412326349
2024-10-18,592.1549588908872
2024-10-21,584.6143371681204
2024-10-22,585.486243696239
2024-10-23,609.4373730742683
2024-10-24,622.9721857964267
2024-10-25,610.9166828433989
2024-10-28,598.3683530973616
2024-10-29,584.71065369681
2024-10-30,558.8045384768815
2024-10-31,552.6588099645782
2024-11-01,557.217450173616
2024-11-04,550.0693981180767
2024-11-05,547.4631799740285
2024-11-06,538.1149459050972
2024-11-07,548.4590021259069
2024-11-08,532.2148049761163
2024-11-11,529.0432258358264
2024-11-12,532.2580724324923
2024-11-13,521.7704258787386
2024-11-14,523.7630923259675
2024-11-15,532.5061343909266
2024-11-18,546.952049657074
2024-11-19,553.0804294703058
2024-11-20,577.417695434883
2024-11-21,573.2615513926821
2024-11-22,564.5270096303111
2024-11-25,578.6144003295315
2024-11-26,570.4174673976552
2024-11-27,588.9396554917062
2024-11-28,604.5059178627421
2024-11-29,605.2911169074596
2024-12-02,616.2676564494031
2024-12-03,598.0237883157661
2024-12-04,588.1705939735208
2024-12-05,602.3027821787426
2024-12-06,620.9117103841555
2024-12-09,644.7351817903852
2024-12-10,642.0507443834204
2024-12-11,651.8412925265708
2024-12-12,658.7943831630483
2024-12-13,660.2751574334342
2024-12-16,651.1823218305514
2024-12-17,646.0070284896971
2024-12-18,652.8012020925372
2024-12-19,652.528074457973
2024-12-20,641.2997842480148
2024-12-23,649.4903082380746
2024-12-24,659.0315147643583
2024-12-25,684.0110502124113
2024-12-26,691.6776916570843
2024-12-27,681.036581043474
2024-12-30,697.74732046742
2024-12-31,684.3634294256321
