Date,MGM
2023-08-01,273.2135278595546
2023-08-02,282.92935655897804
2023-08-03,281.87402819915314
2023-08-04,292.2790340412863
2023-08-07,310.0599188833602
2023-08-08,315.9272585955446
2023-08-09,323.5746195026417
2023-08-10,328.70227445986615
2023-08-11,319.61284776103537
2023-08-14,324.3398427534521
2023-08-15,335.92281275669495
2023-08-16,335.37043648373214
2023-08-17,333.5398179439708
2023-08-18,321.0259507035573
2023-08-21,324.5017731851567
2023-08-22,338.08916683949406
2023-08-23,342.40537973153727
2023-08-24,346.1572506217765
2023-08-25,339.62451316471936
2023-08-28,344.4158071112806
2023-08-29,335.9269978168786
2023-08-30,338.2753193429637
2023-08-31,335.9405238624517
2023-09-01,354.03317602991194
2023-09-04,350.36322314025807
2023-09-05,339.9848841216385
2023-09-06,338.72920853386063
2023-09-07,338.4249897379897
2023-09-08,345.14739398717813
2023-09-11,341.9771340782221
2023-09-12,357.72475928793136
2023-09-13,373.8520756696595
2023-09-14,382.32637885425584
2023-09-15,368.44138854482236
2023-09-18,368.4009519454092
2023-09-19,370.1452537085973
2023-09-20,367.10610786488166
2023-09-21,359.9187104256919
2023-09-22,376.31262799079207
2023-09-25,372.429542458176
2023-09-26,373.0495112465618
2023-09-27,369.33616162318214
2023-09-28,376.3756506716632
2023-09-29,381.8749713614733
2023-10-02,377.5547328819088
2023-10-03,381.2433684848842
2023-10-04,381.9861489748989
2023-10-05,379.4499460029361
2023-10-06,381.7335139438102
2023-10-09,378.6551197756763
2023-10-10,366.6914183614358
2023-10-11,378.92447831596104
2023-10-12,390.847303102114
2023-10-13,376.2966987351599
2023-10-16,371.7131666448807
2023-10-17,378.0162330119767
2023-10-18,385.91632696814816
2023-10-19,395.1464521670288
2023-10-20,388.19427344138137
2023-10-23,380.2958956160081
2023-10-24,382.0634254056453
2023-10-25,380.57320850847947
2023-10-26,371.914794312451
2023-10-27,386.60843977858684
2023-10-30,395.2747677971376
2023-10-31,376.2597452167418
2023-11-01,378.07977849760687
2023-11-02,372.19518649517545
2023-11-03,368.5684340864815
2023-11-06,362.3738846132928
2023-11-07,371.1748045311998
2023-11-08,363.7496067873651
2023-11-09,367.18190961910346
2023-11-10,382.6097362511736
2023-11-13,397.8572843794178
2023-11-14,394.14881270741995
2023-11-15,385.6005383121033
2023-11-16,380.690019113319
2023-11-17,377.1314692861293
2023-11-20,383.53725043659944
2023-11-21,391.1487344484736
2023-11-22,387.307202026356
2023-11-23,381.2692779556897
2023-11-24,381.1244181861265
2023-11-27,381.30632498957715
2023-11-28,379.06909498830356
2023-11-29,376.9158575910188
2023-11-30,367.2887929351626
2023-12-01,367.53138151958444
2023-12-04,369.38356243012987
2023-12-05,355.5369768826795
2023-12-06,364.95545478169885
2023-12-07,361.6934672705971
2023-12-08,375.7529846958012
2023-12-11,381.5449208179533
2023-12-12,381.5871019635435
2023-12-13,370.19429704385783
2023-12-14,362.4276526475785
2023-12-15,358.3309616089789
2023-12-18,364.3541217186666
2023-12-19,346.2636908369252
2023-12-20,339.58258303916955
2023-12-21,347.3054302129945
2023-12-22,345.11175760769595
2023-12-25,344.29147012537106
2023-12-26,343.07127564696134
2023-12-27,337.40776978354523
2023-12-28,345.48863442570826
2023-12-29,346.5934460633377
2024-01-01,348.4404439469546
2024-01-02,350.2876786891918
2024-01-03,341.50216883272765
2024-01-04,335.7884922904173
2024-01-05,331.45626706634425
2024-01-08,321.3716947931485
2024-01-09,325.3609741344041
2024-01-10,315.00263302401396
2024-01-11,314.1920009242583
2024-01-12,322.76879994048085
2024-01-15,326.382318368006
2024-01-16,327.7718172705977
2024-01-17,323.0313251114483
2024-01-18,311.0302581719094
2024-01-19,303.6890137801084
2024-01-22,297.36691935475386
2024-01-23,294.3867995798029
2024-01-24,290.976661794763
2024-01-25,312.7118023889041
2024-01-26,311.67505770085813
2024-01-29,316.14202106728993
2024-01-30,318.61514382045846
2024-01-31,309.33992077425097
2024-02-01,309.64324917139913
2024-02-02,313.37197283994
2024-02-05,306.0025574154105
2024-02-06,314.51426386461804
2024-02-07,309.19931950099
2024-02-08,307.6771312976287
2024-02-09,297.20758324834634
2024-02-12,299.10058581607166
2024-02-13,295.0427273590757
2024-02-14,289.6300569519369
2024-02-15,288.6403055884918
2024-02-16,280.20578062708404
2024-02-19,283.0830279624509
2024-02-20,287.34473106855035
2024-02-21,300.07848659957943
2024-02-22,305.3781436794363
2024-02-23,305.7867599936993
2024-02-26,310.70397436570687
2024-02-27,310.9855319464628
2024-02-28,317.9716839605324
2024-02-29,324.3522060843329
2024-03-01,332.2678231208234
2024-03-04,337.4808568618423
2024-03-05,344.51947838678694
2024-03-06,342.14167211591825
2024-03-07,344.1041486824244
2024-03-08,347.9580635323018
2024-03-11,347.2132651791719
2024-03-12,348.99710052515144
2024-03-13,350.04628081577636
2024-03-14,353.50803970589845
2024-03-15,353.46869951800505
2024-03-18,350.83006829750474
2024-03-19,355.98920356108346
2024-03-20,344.155926400182
2024-03-21,345.08402620453205
2024-03-22,347.5127415331007
2024-03-25,353.7965202851478
2024-03-26,350.6598538672477
2024-03-27,337.7530663899136
2024-03-28,339.539874161822
2024-03-29,339.94319628830675
2024-04-01,328.14058242889604
2024-04-02,323.19601083414165
2024-04-03,317.787783016207
2024-04-04,316.0129341893812
2024-04-05,325.375926637232
2024-04-08,324.97228716153455
2024-04-09,330.57357268317014
2024-04-10,328.43729547802326
2024-04-11,331.8991566431379
2024-04-12,336.9277152958498
2024-04-15,337.2263187394552
2024-04-16,341.1787120678528
2024-04-17,348.1953828405876
2024-04-18,345.78761536990174
2024-04-19,341.65761116148576
2024-04-22,347.83283722637884
2024-04-23,348.2772395791506
2024-04-24,349.5121213722028
2024-04-25,348.5565631468194
2024-04-26,355.69483918124706
2024-04-29,368.5925989985263
2024-04-30,379.82582004593894
2024-05-01,379.7781033831531
2024-05-02,385.94618554109485
2024-05-03,383.67523171040915
2024-05-06,395.595854616679
2024-05-07,386.7878716621928
2024-05-08,384.87339322191957
2024-05-09,398.81284656308765
2024-05-10,414.7823270719307
2024-05-13,403.1201386016312
2024-05-14,402.18502871893895
2024-05-15,387.93468773162755
2024-05-16,381.68533895082754
2024-05-17,386.60368585190736
2024-05-20,390.7268127251601
2024-05-21,390.32492890721727
2024-05-22,393.0332087281278
2024-05-23,387.94232780787854
2024-05-24,391.75938183080393
2024-05-27,397.029560247959
2024-05-28,404.32044017087594
2024-05-29,402.18013392031037
2024-05-30,410.45573271365083
2024-05-31,415.778094307231
2024-06-03,430.7351626878746
2024-06-04,422.9954161840287
2024-06-05,409.588256953263
2024-06-06,398.8431000210891
2024-06-07,405.0033336613689
2024-06-10,402.8451767270377
2024-06-11,404.44639607426666
2024-06-12,395.5937558225825
2024-06-13,379.2788241741863
2024-06-14,379.98826690798023
2024-06-17,389.7417442796546
2024-06-18,382.70125683439693
2024-06-19,393.6164471002069
2024-06-20,393.61730806185614
2024-06-21,387.12242512481635
2024-06-24,390.9458365052698
2024-06-25,399.56943916426223
2024-06-26,395.0443264046963
2024-06-27,389.1199675313495
2024-06-28,396.1103850559136
2024-07-01,375.4094986186475
2024-07-02,388.8905897109066
2024-07-03,386.6464605282284
2024-07-04,380.50533675077736
2024-07-05,377.0772795287658
2024-07-08,372.67101421991816
2024-07-09,366.4863355555369
2024-07-10,372.4247669780985
2024-07-11,377.00118611744944
2024-07-12,377.5131641904076
2024-07-15,374.77901965277067
2024-07-16,382.3777999016594
2024-07-17,383.1725890483263
2024-07-18,376.3254902300957
2024-07-19,375.06827920369557
2024-07-22,381.7682581467476
2024-07-23,381.9195274951182
2024-07-24,387.40897519996594
2024-07-25,400.1206757183498
2024-07-26,391.922266644015
2024-07-29,388.0413673789744
2024-07-30,387.9472790450112
2024-07-31,374.99083859348303
2024-08-01,372.6809836713033
2024-08-02,386.1593952159412
2024-08-05,400.2321063428988
2024-08-06,404.4860794726691
2024-08-07,390.2786309137179
2024-08-08,390.29691099886077
2024-08-09,392.3547145816277
2024-08-12,384.73052464274383
2024-08-13,393.964790263969
2024-08-14,392.4581586449665
2024-08-15,394.3501411069562
2024-08-16,393.4953054737954
2024-08-19,394.48877210045015
2024-08-20,393.99745235829556
2024-08-21,381.3374810819495
2024-08-22,376.9052902665854
2024-08-23,380.8105908364056
2024-08-26,365.8939113774529
2024-08-27,366.0538632502749
2024-08-28,388.37243299583076
2024-08-29,380.059010058821
2024-08-30,380.0931731679305
2024-09-02,377.6096626963873
2024-09-03,381.1422370627536
2024-09-04,385.6104115074058
2024-09-05,381.4387677875277
2024-09-06,389.57860184100485
2024-09-09,382.3011883062372
2024-09-10,384.5226695089277
2024-09-11,371.75245603436207
2024-09-12,355.0621366305781
2024-09-13,342.5848393745663
2024-09-16,345.14956945593065
2024-09-17,351.0551605689087
2024-09-18,352.29693453185143
2024-09-19,339.8706535453454
2024-09-20,327.16060954301776
2024-09-23,318.70988616136077
2024-09-24,321.174724194204
2024-09-25,322.4264530841272
2024-09-26,317.57565530820443
2024-09-27,321.3509275773683
2024-09-30,310.78354207165836
2024-10-01,324.65600080569965
2024-10-02,322.2896502769584
2024-10-03,321.7961742624795
2024-10-04,321.69023572475754
2024-10-07,320.876434856164
2024-10-08,314.0450210634989
2024-10-09,310.04302933220407
2024-10-10,299.1438396450054
2024-10-11,285.0638638882393
2024-10-14,278.39830333918
2024-10-15,271.6683603770217
2024-10-16,271.5692069720875
2024-10-17,269.7371685748839
2024-10-18,282.1516689724696
2024-10-21,275.36438311535005
2024-10-22,271.8534069348105
2024-10-23,278.93694120330565
2024-10-24,279.8393571643411
2024-10-25,277.89116968300016
2024-10-28,285.1800814222222
2024-10-29,291.33033264166886
2024-10-30,301.32852521733975
2024-10-31,300.57989689755703
2024-11-01,303.99572290148143
2024-11-04,308.93309563638445
2024-11-05,304.0842671156024
2024-11-06,308.1313037321301
2024-11-07,289.8291613192132
2024-11-08,288.1227684249912
2024-11-11,286.8669959093393
2024-11-12,278.70515799427454
2024-11-13,285.8475885271435
2024-11-14,289.64941301865935
2024-11-15,290.03438503182684
2024-11-18,286.5425473736756
2024-11-19,281.3049894897186
2024-11-20,286.6243795337941
2024-11-21,300.04123290376975
2024-11-22,300.53995282522607
2024-11-25,295.9039210450334
2024-11-26,287.88531756288063
2024-11-27,290.4248630460582
2024-11-28,285.8771517789608
2024-11-29,281.11676042986716
2024-12-02,282.92166420844393
2024-12-03,283.90015622064595
2024-12-04,277.1911148238854
2024-12-05,271.44405851412597
2024-12-06,268.9418504346803
2024-12-09,263.81613595097673
2024-12-10,276.67446699986004
2024-12-11,268.58997371205675
2024-12-12,272.86908264007207
2024-12-13,276.98585311283585
2024-12-16,282.8761150725181
2024-12-17,282.4802373318222
2024-12-18,279.07846167403653
2024-12-19,278.4240032069453
2024-12-20,278.4428166407368
2024-12-23,270.29072337393137
2024-12-24,265.37647114191157
2024-12-25,266.482940212566
2024-12-26,263.0437403691792
2024-12-27,261.30478817319903
2024-12-30,258.4884855973394
2024-12-31,257.96176470227203
