Date,MSFT
2023-07-31,115.8512117883368
2023-08-01,115.57889813931277
2023-08-02,115.61880768836936
2023-08-03,110.90534524480108
2023-08-04,107.36059889725257
2023-08-07,111.66324081233861
2023-08-08,113.72670871821353
2023-08-09,115.51715455580714
2023-08-10,118.89834738144035
2023-08-11,119.88780099091089
2023-08-14,122.08650281669617
2023-08-15,123.48568095448356
2023-08-16,122.28214771093374
2023-08-17,122.95921511493523
2023-08-18,117.05125088918668
2023-08-21,118.66117434284774
2023-08-22,120.11517492979112
2023-08-23,120.28107880021567
2023-08-24,116.87144003639612
2023-08-25,117.47834398144826
2023-08-28,117.25094327196086
2023-08-29,115.24855071272243
2023-08-30,117.66262870451551
2023-08-31,121.90335872241873
2023-09-01,123.52298237919713
2023-09-04,132.5566585357617
2023-09-05,135.92379259585624
2023-09-06,138.5342612265261
2023-09-07,140.26796998230057
2023-09-08,138.45522105000214
2023-09-11,136.9286438869839
2023-09-12,135.58431493021226
2023-09-13,140.52270644169602
2023-09-14,145.2317981629023
2023-09-15,141.86690810129005
2023-09-18,143.88530740061336
2023-09-19,146.60493859851817
2023-09-20,149.9223811118998
2023-09-21,150.593472201594
2023-09-22,152.69097095357822
2023-09-25,149.45714546902056
2023-09-26,162.29701634798968
2023-09-27,161.3229618033584
2023-09-28,160.9028670466327
2023-09-29,163.28947584359952
2023-10-02,159.4818981916911
2023-10-03,164.1788177459464
2023-10-04,158.61437530901776
2023-10-05,162.5066377404873
2023-10-06,159.8115851822594
2023-10-09,163.37275111231097
2023-10-10,164.97549294940964
2023-10-11,164.63869324594563
2023-10-12,167.1507496160004
2023-10-13,164.94532785281083
2023-10-16,164.41653144107343
2023-10-17,163.77169337231143
2023-10-18,153.00095829024656
2023-10-19,147.03912689802073
2023-10-20,143.7062777975563
2023-10-23,140.26652766158665
2023-10-24,139.85326193956968
2023-10-25,143.46124355306054
2023-10-26,144.13158604676192
2023-10-27,142.97083617630108
2023-10-30,145.18033660582952
2023-10-31,146.88653595365403
2023-11-01,147.69030866039483
2023-11-02,151.57955658200092
2023-11-03,150.72908993154996
2023-11-06,151.9454014004068
2023-11-07,154.98317156434123
2023-11-08,162.70999298280566
2023-11-09,170.37269526044244
2023-11-10,170.4580509809333
2023-11-13,172.24997841489585
2023-11-14,169.91136828283564
2023-11-15,168.67293566984387
2023-11-16,166.25524006501644
2023-11-17,169.1551953119025
2023-11-20,171.3841440369302
2023-11-21,174.60363734430877
2023-11-22,175.30164903579862
2023-11-23,175.3874808915466
2023-11-24,172.87480706287047
2023-11-27,169.03468680292036
2023-11-28,169.78931258377688
2023-11-29,165.478977832979
2023-11-30,159.2254048437173
2023-12-01,163.54686249723437
2023-12-04,164.71322552806873
2023-12-05,160.75082477607305
2023-12-06,160.61196395204814
2023-12-07,152.80364478354522
2023-12-08,151.22649997845826
2023-12-11,151.88496817633992
2023-12-12,148.98009341380344
2023-12-13,144.36734373159285
2023-12-14,146.33977089582345
2023-12-15,145.16375236693744
2023-12-18,143.2846247155187
2023-12-19,143.07298129596296
2023-12-20,143.50503284928536
2023-12-21,151.4536927313773
2023-12-22,162.9102540034914
2023-12-25,160.52792184922728
2023-12-26,156.2014636550573
2023-12-27,155.46570914743947
2023-12-28,149.35993839983848
2023-12-29,146.85689008274218
2024-01-01,146.17675944233147
2024-01-02,144.35747336417774
2024-01-03,139.19436960997066
2024-01-04,138.84889687666148
2024-01-05,138.79098014120873
2024-01-08,137.33097805070884
2024-01-09,144.46224626063443
2024-01-10,142.8688700786787
2024-01-11,141.1319939570306
2024-01-12,142.41751985965266
2024-01-15,136.82141661922546
2024-01-16,134.62714487501208
2024-01-17,136.35736561650975
2024-01-18,126.14268912995065
2024-01-19,122.82824290720255
2024-01-22,123.41863159018362
2024-01-23,124.87841182850174
2024-01-24,124.29578335163124
2024-01-25,123.61531557534296
2024-01-26,119.47531284262986
2024-01-29,119.19994042155147
2024-01-30,122.16648862970057
2024-01-31,121.15484360529048
2024-02-01,121.61154282893821
2024-02-02,119.91639752722487
2024-02-05,116.89612524257157
2024-02-06,114.17880212508325
2024-02-07,112.03705789265206
2024-02-08,110.44797393675084
2024-02-09,108.02170139713098
2024-02-12,107.6024995148399
2024-02-13,103.996086099165
2024-02-14,104.43673984844513
2024-02-15,103.95165093161022
2024-02-16,105.4600711977301
2024-02-19,106.01250136496876
2024-02-20,105.13516674310648
2024-02-21,108.87019758889694
2024-02-22,106.86812700101878
2024-02-23,108.86198157560247
2024-02-26,112.17594545993218
2024-02-27,114.68216854870863
2024-02-28,112.3344849869777
2024-02-29,114.86282059523725
2024-03-01,116.59764840106926
2024-03-04,116.41929914617067
2024-03-05,115.42962035118157
2024-03-06,114.751704390237
2024-03-07,115.80259101947883
2024-03-08,114.11591332462267
2024-03-11,115.26429669040826
2024-03-12,116.43907254957462
2024-03-13,114.47173898942674
2024-03-14,108.73824678888995
2024-03-15,109.46443231254598
2024-03-18,111.44831070983388
2024-03-19,109.69738063592733
2024-03-20,110.93864203479906
2024-03-21,111.45801957603759
2024-03-22,111.76631709489108
2024-03-25,112.303275762144
2024-03-26,114.84488664771884
2024-03-27,118.17937600781886
2024-03-28,122.7399637665823
2024-03-29,122.05355479902312
2024-04-01,124.20456582014064
2024-04-02,123.43767947948425
2024-04-03,122.73668006165242
2024-04-04,128.3308429553594
2024-04-05,125.23140993565377
2024-04-08,125.10943745073534
2024-04-09,123.47571723640138
2024-04-10,122.18767424229561
2024-04-11,124.03180226734983
2024-04-12,121.29585968201042
2024-04-15,123.8371804077914
2024-04-16,119.06430251049564
2024-04-17,120.8473661945973
2024-04-18,120.17897288785996
2024-04-19,117.28177560102901
2024-04-22,116.31038228319342
2024-04-23,118.14856379105709
2024-04-24,120.60389136054278
2024-04-25,120.60268205724323
2024-04-26,116.82267153823832
2024-04-29,119.65902190062882
2024-04-30,120.39463265366953
2024-05-01,123.64634608375377
2024-05-02,124.59094402663332
2024-05-03,125.34995734549236
2024-05-06,121.61943025627261
2024-05-07,125.82030851408527
2024-05-08,123.84256620323069
2024-05-09,124.66022213742364
2024-05-10,126.46961126066866
2024-05-13,127.28480467130413
2024-05-14,130.80004354065738
2024-05-15,134.11045286538413
2024-05-16,135.7355328936221
2024-05-17,134.20010454285477
2024-05-20,128.34181192239507
2024-05-21,129.45033945886237
2024-05-22,130.33971809189063
2024-05-23,134.0036268095974
2024-05-24,135.68508920681322
2024-05-27,134.0778279416456
2024-05-28,137.49848740405776
2024-05-29,134.92523995339442
2024-05-30,127.17322509753227
2024-05-31,130.2946084003084
2024-06-03,132.34378235919058
2024-06-04,129.97673156430182
2024-06-05,130.34265705217607
2024-06-06,131.55597774247627
2024-06-07,136.44571569215262
2024-06-10,135.3901396014709
2024-06-11,136.87225849549574
2024-06-12,136.9127551072917
2024-06-13,133.118915317103
2024-06-14,135.6623507194827
2024-06-17,139.3166332313283
2024-06-18,140.16578236615507
2024-06-19,139.29843212160083
2024-06-20,138.00450607404932
2024-06-21,130.33330263121954
2024-06-24,128.3978462360785
2024-06-25,128.54258481709135
2024-06-26,124.04969536917115
2024-06-27,121.35457007961595
2024-06-28,120.01157034067737
2024-07-01,120.64561176048548
2024-07-02,117.27166591132074
2024-07-03,117.27906740333874
2024-07-04,118.57071042000193
2024-07-05,120.45641014405007
2024-07-08,120.88017242002917
2024-07-09,122.64057874044562
2024-07-10,127.04418587714564
2024-07-11,128.7210073257984
2024-07-12,127.54860942597233
2024-07-15,124.77655561137242
2024-07-16,128.54755462588278
2024-07-17,122.59842964184924
2024-07-18,125.98528672140634
2024-07-19,127.5816908302752
2024-07-22,131.56464065897546
2024-07-23,129.23598185927733
2024-07-24,132.02046992492168
2024-07-25,129.95629501054032
2024-07-26,131.22285195626148
2024-07-29,132.99830562528155
2024-07-30,137.94032353562855
2024-07-31,138.3531285737245
2024-08-01,147.415579764742
2024-08-02,148.40291477757043
2024-08-05,154.76129726203476
2024-08-06,146.06799319254176
2024-08-07,145.71498116062426
2024-08-08,145.55989309152994
2024-08-09,149.12486503381263
2024-08-12,147.51027907480727
2024-08-13,151.00437430447226
2024-08-14,152.40309452408727
2024-08-15,158.38223065880175
2024-08-16,162.10973499515651
2024-08-19,162.0499354462977
2024-08-20,163.23566368720148
2024-08-21,159.01429423038266
2024-08-22,158.63186819488186
2024-08-23,161.53865185100946
2024-08-26,161.48156810675087
2024-08-27,168.78789003093937
2024-08-28,170.54574225625265
2024-08-29,168.91707314666107
2024-08-30,172.68319441839716
2024-09-02,172.47203520299308
2024-09-03,179.05173288412757
2024-09-04,178.15345140182757
2024-09-05,173.99999382168593
2024-09-06,175.410293533525
2024-09-09,172.558728925479
2024-09-10,177.26818597773823
2024-09-11,186.02978534853307
2024-09-12,183.70052865687381
2024-09-13,187.39384231234456
2024-09-16,183.84830249054926
2024-09-17,178.09506000172183
2024-09-18,179.20971599804813
2024-09-19,180.71882384437257
2024-09-20,182.65130128373943
2024-09-23,189.95259733411774
2024-09-24,185.02607465111782
2024-09-25,180.10190786894827
2024-09-26,182.16070617064108
2024-09-27,180.27720480180747
2024-09-30,189.8490277015532
2024-10-01,195.8881987755855
2024-10-02,200.22634765701343
2024-10-03,201.23154947393752
2024-10-04,194.5602906598391
2024-10-07,195.60956611235892
2024-10-08,196.10636750767523
2024-10-09,197.18611191941434
2024-10-10,202.1469042142481
2024-10-11,203.8819071064037
2024-10-14,207.83050451827197
2024-10-15,210.55079743510578
2024-10-16,206.96407734138032
2024-10-17,206.95246512004482
2024-10-18,215.23293972303478
2024-10-21,219.30377543910765
2024-10-22,217.02289817149327
2024-10-23,208.29798898352945
2024-10-24,219.1722278456161
2024-10-25,212.45270311614058
2024-10-28,205.43448372871953
2024-10-29,206.89377471586877
2024-10-30,203.57103660959763
2024-10-31,200.09256829067158
2024-11-01,205.84479459487326
2024-11-04,200.36395003785879
2024-11-05,207.94560419322127
2024-11-06,207.22637491006967
2024-11-07,208.50599410183372
2024-11-08,210.986619452406
2024-11-11,212.21110153454146
2024-11-12,194.9033185965291
2024-11-13,194.25249597493945
2024-11-14,190.88689347386355
2024-11-15,197.40990178324216
2024-11-18,199.7770273934137
2024-11-19,194.21972426897602
2024-11-20,199.04444674714208
2024-11-21,204.4444418890108
2024-11-22,205.99157205535522
2024-11-25,210.28520562837127
2024-11-26,212.18864081149476
2024-11-27,215.74312762216903
2024-11-28,211.04994628074908
2024-11-29,209.12519743519366
2024-12-02,204.03940949711327
2024-12-03,197.30027520347332
2024-12-04,195.3091474147438
2024-12-05,193.97922479862228
2024-12-06,192.77046360549056
2024-12-09,185.25116013741248
2024-12-10,185.45503856644856
2024-12-11,190.14622411200446
2024-12-12,192.0130032352494
2024-12-13,183.90504845097132
2024-12-16,186.82687714489512
2024-12-17,185.72180387417205
2024-12-18,186.76497570519206
2024-12-19,188.83011494382137
2024-12-20,198.2394207977377
2024-12-23,201.59436225090403
2024-12-24,196.542997296191
2024-12-25,197.5192847132317
2024-12-26,203.6149008177789
2024-12-27,209.45254803609077
2024-12-30,213.30726844260127
2024-12-31,216.93731202499916
