Date,XEL
2023-08-04,620.8120000843485
2023-08-07,623.5580372510416
2023-08-08,648.8005074422506
2023-08-09,621.4574380801458
2023-08-10,618.6782025434353
2023-08-11,619.0014604347215
2023-08-14,632.3286647870011
2023-08-15,630.2863202824941
2023-08-16,646.8712062564864
2023-08-17,621.4534278591341
2023-08-18,603.2859146859531
2023-08-21,616.3346213540832
2023-08-22,601.7724197390452
2023-08-23,602.6398164037244
2023-08-24,596.3618490517373
2023-08-25,616.5376923241422
2023-08-28,605.3485955753678
2023-08-29,618.9504389594306
2023-08-30,596.5579323529577
2023-08-31,575.106129971805
2023-09-01,580.2384131933701
2023-09-04,570.2617605158803
2023-09-05,554.852597791504
2023-09-06,556.2007826382134
2023-09-07,578.6965218495933
2023-09-08,604.2105575357534
2023-09-11,608.4209045816164
2023-09-12,614.554456630139
2023-09-13,631.7016279083449
2023-09-14,623.9801937731066
2023-09-15,618.7682418879551
2023-09-18,656.0359281926793
2023-09-19,661.6271500954613
2023-09-20,653.2580517026994
2023-09-21,641.7981519211052
2023-09-22,651.1908559062165
2023-09-25,610.1745353596815
2023-09-26,608.505462067719
2023-09-27,593.4401084912146
2023-09-28,573.0559496956319
2023-09-29,590.818161660657
2023-10-02,601.0664068314643
2023-10-03,576.4254102521915
2023-10-04,572.6928265792642
2023-10-05,577.1104035687634
2023-10-06,566.4165723843352
2023-10-09,574.4241697768056
2023-10-10,549.1745610324919
2023-10-11,536.0943816842258
2023-10-12,550.376165923169
2023-10-13,555.4464864372608
2023-10-16,559.9571478429319
2023-10-17,559.1233293100549
2023-10-18,590.5736269050888
2023-10-19,572.6202659544581
2023-10-20,570.2768260045759
2023-10-23,575.944046055978
2023-10-24,572.0334394474556
2023-10-25,554.5344985480493
2023-10-26,555.0730721501806
2023-10-27,555.4608366284768
2023-10-30,535.9781389604111
2023-10-31,547.5890200771589
2023-11-01,561.2993279667686
2023-11-02,570.3876313794227
2023-11-03,553.9701877806314
2023-11-06,569.1020091200836
2023-11-07,558.3219520052652
2023-11-08,559.1844590070539
2023-11-09,553.0045269259289
2023-11-10,538.8685325469635
2023-11-13,516.4045396984093
2023-11-14,524.1664487025877
2023-11-15,506.74649178705795
2023-11-16,512.7136322324724
2023-11-17,532.3675971395891
2023-11-20,543.0074105604923
2023-11-21,548.7338597259206
2023-11-22,536.2646684986554
2023-11-23,550.1342982993654
2023-11-24,549.3133153831882
2023-11-27,553.341489311162
2023-11-28,561.1917379975056
2023-11-29,547.0824888136071
2023-11-30,542.1945713468366
2023-12-01,538.4656594898328
2023-12-04,548.2966537016912
2023-12-05,559.2353168483403
2023-12-06,545.0985555547271
2023-12-07,532.1288081579768
2023-12-08,533.7675641533749
2023-12-11,536.4679965027719
2023-12-12,546.2909787320858
2023-12-13,560.7584482422852
2023-12-14,557.5037284770922
2023-12-15,556.1106106258496
2023-12-18,557.7186447941671
2023-12-19,566.2941818530699
2023-12-20,561.436478217445
2023-12-21,546.1958765407076
2023-12-22,541.7515478441484
2023-12-25,526.5851681304373
2023-12-26,533.1014407428383
2023-12-27,521.4654737531249
2023-12-28,513.7129829762214
2023-12-29,503.8046368452661
2024-01-01,491.9128999506426
2024-01-02,485.1868408321108
2024-01-03,490.30822561249744
2024-01-04,475.4112451499329
2024-01-05,479.2551421536333
2024-01-08,466.89273880714563
2024-01-09,479.09560811607133
2024-01-10,473.7310498949613
2024-01-11,482.2532110655626
2024-01-12,468.75504100546743
2024-01-15,463.44298667417075
2024-01-16,460.1588865727993
2024-01-17,464.78002960600173
2024-01-18,457.82074622376973
2024-01-19,454.6066686437189
2024-01-22,444.5048424606677
2024-01-23,444.21695731809893
2024-01-24,438.4143578009481
2024-01-25,427.8351973431737
2024-01-26,430.9221745337118
2024-01-29,424.63927359257264
2024-01-30,440.7027440692539
2024-01-31,434.32259638340963
2024-02-01,434.37473960257444
2024-02-02,427.8433071321156
2024-02-05,435.7655267283425
2024-02-06,436.5186024482904
2024-02-07,462.22627490667327
2024-02-08,474.6324483445606
2024-02-09,488.6778913059245
2024-02-12,475.38938356963865
2024-02-13,470.8124481531621
2024-02-14,446.1094256849319
2024-02-15,449.81447357188273
2024-02-16,450.5910655865769
2024-02-19,459.77242698152594
2024-02-20,472.78605630115015
2024-02-21,473.5711162931021
2024-02-22,467.78156372285144
2024-02-23,473.1497596390616
2024-02-26,472.42829288284145
2024-02-27,491.6299020216741
2024-02-28,504.3073783002111
2024-02-29,504.28725829872275
2024-03-01,503.85661132985916
2024-03-04,506.014070672579
2024-03-05,507.3325602457724
2024-03-06,509.1276917645177
2024-03-07,517.5361098332833
2024-03-08,525.4480827075039
2024-03-11,521.1179293509772
2024-03-12,524.0468984871634
2024-03-13,536.660446859374
2024-03-14,537.4965374220449
2024-03-15,531.0286871952808
2024-03-18,522.5669409946653
2024-03-19,524.4035023291439
2024-03-20,522.4912769321394
2024-03-21,520.6918347501012
2024-03-22,519.761224282091
2024-03-25,541.634271904597
2024-03-26,556.6183549441284
2024-03-27,555.7836128058103
2024-03-28,519.7499738552058
2024-03-29,538.9551492013825
2024-04-01,525.4487688551357
2024-04-02,520.4092009009031
2024-04-03,512.160774998459
2024-04-04,501.9630363438325
2024-04-05,495.8649631329035
2024-04-08,510.0370726641901
2024-04-09,515.5218148168897
2024-04-10,505.74195915926384
2024-04-11,498.09794403902885
2024-04-12,505.2924791403676
2024-04-15,508.70469479281235
2024-04-16,525.6705447150395
2024-04-17,536.8929358358204
2024-04-18,540.5246371732427
2024-04-19,546.1413292245853
2024-04-22,536.7838613368239
2024-04-23,552.8174261908033
2024-04-24,584.0265803077092
2024-04-25,567.7788906139884
2024-04-26,573.5385898880992
2024-04-29,585.3012454401083
2024-04-30,582.8758978073505
2024-05-01,593.9828351912037
2024-05-02,606.1921122224991
2024-05-03,587.3585104827796
2024-05-06,591.99292219203
2024-05-07,581.1473849145937
2024-05-08,591.2034889056172
2024-05-09,625.0539802526088
2024-05-10,619.7393477507393
2024-05-13,643.0732830672836
2024-05-14,622.5255800097409
2024-05-15,638.56588049686
2024-05-16,643.9421750804404
2024-05-17,645.2774686124975
2024-05-20,659.9013299701925
2024-05-21,672.3478287263091
2024-05-22,666.944878662656
2024-05-23,682.0428510943811
2024-05-24,692.656455345172
2024-05-27,679.3533520192776
2024-05-28,684.1778925410141
2024-05-29,659.3729434545642
2024-05-30,678.7263932768112
2024-05-31,688.7288017049202
2024-06-03,707.535801256232
2024-06-04,697.9569881052236
2024-06-05,710.372379820635
2024-06-06,715.2063849318366
2024-06-07,684.501855201132
2024-06-10,667.4997221911389
2024-06-11,686.1641908459669
2024-06-12,677.3409780312193
2024-06-13,705.9640075873268
2024-06-14,722.5826622427466
2024-06-17,701.5139925564855
2024-06-18,709.4612756483539
2024-06-19,723.886737561817
2024-06-20,709.6332533371947
2024-06-21,739.1439281937131
2024-06-24,747.088747336537
2024-06-25,742.6016822488562
2024-06-26,772.0188005593917
2024-06-27,778.980061010546
2024-06-28,756.2947605276805
2024-07-01,783.8093678005857
2024-07-02,791.8647763998516
2024-07-03,790.7283811867792
2024-07-04,812.0939204498281
2024-07-05,827.9629701367314
2024-07-08,807.5211187822947
2024-07-09,816.1136290179578
2024-07-10,792.8654991083503
2024-07-11,803.6588883445719
2024-07-12,781.4459885071848
2024-07-15,779.7435703185052
2024-07-16,800.8660565381696
2024-07-17,815.2713035365643
2024-07-18,767.2621087421611
2024-07-19,773.9419562986919
2024-07-22,755.0598530954613
2024-07-23,778.2965663883239
2024-07-24,762.8435223684446
2024-07-25,729.5001140886759
2024-07-26,727.5919667639085
2024-07-29,737.1613612939251
2024-07-30,721.9572282394796
2024-07-31,710.3725869556266
2024-08-01,705.4992980559998
2024-08-02,698.011870225182
2024-08-05,702.6860189124867
2024-08-06,688.0390809807003
2024-08-07,712.2542790348826
2024-08-08,714.3887442657328
2024-08-09,720.1756823246172
2024-08-12,707.1627028192404
2024-08-13,731.2607852492706
2024-08-14,725.141520498687
2024-08-15,734.3331289589312
2024-08-16,733.7908323908838
2024-08-19,745.7987261258954
2024-08-20,754.9746279555893
2024-08-21,747.3396393064343
2024-08-22,748.2384194152681
2024-08-23,733.0180906413025
2024-08-26,769.8983181270878
2024-08-27,774.6136627077589
2024-08-28,766.1815018350561
2024-08-29,771.5136894190713
2024-08-30,754.0942763493263
2024-09-02,758.4803931832989
2024-09-03,758.5914592067309
2024-09-04,751.1450303437889
2024-09-05,769.8658983449521
2024-09-06,815.6061020139089
2024-09-09,832.9826501535833
2024-09-10,835.2873603836766
2024-09-11,812.2038563710206
2024-09-12,792.3233628479236
2024-09-13,787.7015455610743
2024-09-16,778.4526337944251
2024-09-17,757.5165485021647
2024-09-18,784.0185002363801
2024-09-19,764.6170922595103
2024-09-20,759.143547673405
2024-09-23,760.7252599343796
2024-09-24,749.7288740960748
2024-09-25,758.9930268200552
2024-09-26,775.541693388531
2024-09-27,752.8511095967634
2024-09-30,765.9515884482807
2024-10-01,749.3891809777541
2024-10-02,752.5748667502038
2024-10-03,721.5115378507202
2024-10-04,722.8202106421551
2024-10-07,739.255668119088
2024-10-08,738.64185432028
2024-10-09,730.829270734623
2024-10-10,730.5824554179045
2024-10-11,726.6935568927802
2024-10-14,721.5158038049742
2024-10-15,706.6962416785761
2024-10-16,695.2109438837114
2024-10-17,671.8037621171366
2024-10-18,695.8215691742033
2024-10-21,686.4209865488425
2024-10-22,682.5519866318616
2024-10-23,697.8901790464313
2024-10-24,701.4001849648341
2024-10-25,713.1461822264029
2024-10-28,720.5180682824025
2024-10-29,708.9581339173418
2024-10-30,722.4060434097512
2024-10-31,729.4991882493306
2024-11-01,746.6504084700551
2024-11-04,745.8868025286909
2024-11-05,787.5473405993058
2024-11-06,823.8348927465847
2024-11-07,826.7672149357362
2024-11-08,840.557372456103
2024-11-11,867.3615998561755
2024-11-12,848.8906494380966
2024-11-13,825.0545365270987
2024-11-14,827.3295049955666
2024-11-15,798.8136576529388
2024-11-18,840.857422034384
2024-11-19,856.1002913222676
2024-11-20,884.1099326157978
2024-11-21,868.6564511544211
2024-11-22,845.8161673637908
2024-11-25,838.0565724950396
2024-11-26,868.8400277106625
2024-11-27,861.2111612303855
2024-11-28,883.4207177324101
2024-11-29,848.6158210713679
2024-12-02,831.8304113917202
2024-12-03,831.6679595314557
2024-12-04,813.4407213989779
2024-12-05,807.8864681326945
2024-12-06,795.3632437187958
2024-12-09,818.5176223778925
2024-12-10,794.7742010212405
2024-12-11,803.5502215135259
2024-12-12,783.2307576552463
2024-12-13,802.3020649349907
2024-12-16,804.1198105798411
2024-12-17,798.1778062744919
2024-12-18,795.6070735609865
2024-12-19,824.0202581464757
2024-12-20,807.1354027157566
2024-12-23,816.2065701408578
2024-12-24,825.8152146810418
2024-12-25,799.1489209328589
2024-12-26,799.5304946918053
2024-12-27,785.6476647216779
2024-12-30,793.9176182700813
2024-12-31,770.4416593871664
