Date,MTB
2023-07-31,109.38074737935003
2023-08-01,107.21619013648632
2023-08-02,107.58455005016181
2023-08-03,107.8432632637293
2023-08-04,106.2180629066545
2023-08-07,104.71172352142487
2023-08-08,104.88084197029846
2023-08-09,105.97226657222934
2023-08-10,105.9428738539494
2023-08-11,103.50047637049026
2023-08-14,102.25521815376936
2023-08-15,103.24678413427905
2023-08-16,102.6628932866451
2023-08-17,103.38005730084248
2023-08-18,104.16109459791174
2023-08-21,105.26896930280398
2023-08-22,105.27352682838884
2023-08-23,108.08098034026969
2023-08-24,109.33204813650877
2023-08-25,110.12118776017836
2023-08-28,110.34597318203019
2023-08-29,110.31215066860196
2023-08-30,110.17609674988347
2023-08-31,109.56395621708842
2023-09-01,109.66485446286518
2023-09-04,109.287090459157
2023-09-05,110.32921880673996
2023-09-06,109.66465276725218
2023-09-07,110.67285180488103
2023-09-08,111.06189000418871
2023-09-11,109.882517578827
2023-09-12,111.91334473211775
2023-09-13,112.75268015621903
2023-09-14,112.31938894390906
2023-09-15,113.61270090646268
2023-09-18,110.98794481225946
2023-09-19,110.16082275955581
2023-09-20,110.06675354884999
2023-09-21,110.92178560911815
2023-09-22,109.01795890221337
2023-09-25,108.64139703230353
2023-09-26,107.64828975253063
2023-09-27,105.07533674614255
2023-09-28,103.24277230194966
2023-09-29,103.39904252159894
2023-10-02,100.77033963829331
2023-10-03,100.77503409054309
2023-10-04,99.12455520532751
2023-10-05,99.74135917263253
2023-10-06,100.66529691474284
2023-10-09,99.42108906923407
2023-10-10,98.19096202638688
2023-10-11,96.1631404457107
2023-10-12,96.4933016466419
2023-10-13,96.2305419608718
2023-10-16,96.22421902648452
2023-10-17,96.61886822174628
2023-10-18,96.16722306663061
2023-10-19,96.44117855418189
2023-10-20,95.44228254238209
2023-10-23,96.18916287180399
2023-10-24,95.78960803457827
2023-10-25,96.52616867459443
2023-10-26,94.90120355938232
2023-10-27,96.63822878052481
2023-10-30,98.77168478090424
2023-10-31,99.65556414281023
2023-11-01,98.96839072982787
2023-11-02,97.56177302253106
2023-11-03,98.497032037855
2023-11-06,100.07224649499474
2023-11-07,100.17114365548464
2023-11-08,100.77605122939653
2023-11-09,100.21664696617295
2023-11-10,99.70857579838663
2023-11-13,99.54837353393422
2023-11-14,98.86731023098191
2023-11-15,100.38152798533218
2023-11-16,98.55331342871628
2023-11-17,98.07624895810721
2023-11-20,97.42094916147363
2023-11-21,99.0919267959486
2023-11-22,99.73924390595758
2023-11-23,99.4144530632624
2023-11-24,100.69829453884205
2023-11-27,100.04681754780395
2023-11-28,100.3096619373368
2023-11-29,99.98477718163299
2023-11-30,99.71525776520217
2023-12-01,100.05825761306305
2023-12-04,101.48973288128163
2023-12-05,100.44982035974989
2023-12-06,100.15198160354971
2023-12-07,100.24270144877407
2023-12-08,97.83997960996525
2023-12-11,95.7627446847498
2023-12-12,93.19813357194089
2023-12-13,93.40196958033773
2023-12-14,93.21400246322979
2023-12-15,91.73028222860037
2023-12-18,94.49715584266512
2023-12-19,93.86613164310022
2023-12-20,94.72499173421332
2023-12-21,94.75080396349803
2023-12-22,94.45798215002473
2023-12-25,94.0652672034512
2023-12-26,96.4059045859329
2023-12-27,96.08996622530847
2023-12-28,95.62860634981784
2023-12-29,95.9975180532587
2024-01-01,96.50643089503312
2024-01-02,94.4506500930262
2024-01-03,96.39761550280625
2024-01-04,96.33143098382911
2024-01-05,97.07158304303333
2024-01-08,96.60247455113367
2024-01-09,97.04579824438083
2024-01-10,96.31018645236047
2024-01-11,96.21838806867197
2024-01-12,94.84013510224382
2024-01-15,95.25460066912
2024-01-16,94.87012323153604
2024-01-17,94.96811525888404
2024-01-18,98.16166261715614
2024-01-19,97.44169412402015
2024-01-22,97.09250715634448
2024-01-23,98.46619701463332
2024-01-24,97.82610200463883
2024-01-25,97.95221896736908
2024-01-26,96.65186432845498
2024-01-29,96.250112159848
2024-01-30,94.01694861959294
2024-01-31,93.63777486674263
2024-02-01,94.56752367118033
2024-02-02,95.55058992276051
2024-02-05,95.61650204527905
2024-02-06,95.63060054129177
2024-02-07,94.91840152220018
2024-02-08,95.25743791404747
2024-02-09,94.67586238544754
2024-02-12,94.2546662584651
2024-02-13,91.90287365144698
2024-02-14,91.1861001700446
2024-02-15,90.76328125016443
2024-02-16,91.62606074162798
2024-02-19,90.80380892989308
2024-02-20,90.57151670116279
2024-02-21,89.10935780546717
2024-02-22,91.62552372711781
2024-02-23,91.5412001682203
2024-02-26,92.76920857719988
2024-02-27,91.5037006002196
2024-02-28,91.35409382041006
2024-02-29,91.0746392288866
2024-03-01,90.29209353472287
2024-03-04,89.43813696006836
2024-03-05,89.6766335949409
2024-03-06,89.77031906181601
2024-03-07,90.33911542480647
2024-03-08,90.87293559730877
2024-03-11,91.35382571763009
2024-03-12,91.81666171892374
2024-03-13,91.9823903704804
2024-03-14,93.61036184887112
2024-03-15,94.52713007215524
2024-03-18,94.85697852379772
2024-03-19,94.62720752361159
2024-03-20,93.88032830053824
2024-03-21,95.23766033840977
2024-03-22,95.75600410114795
2024-03-25,96.4388593122289
2024-03-26,97.66245740837255
2024-03-27,97.52109382274547
2024-03-28,97.59041095397657
2024-03-29,98.04714773955382
2024-04-01,97.04975266458416
2024-04-02,98.1140031224952
2024-04-03,96.52364367467665
2024-04-04,95.93243351206232
2024-04-05,95.13257544894574
2024-04-08,97.09103773938003
2024-04-09,97.98538023164134
2024-04-10,97.3488583571084
2024-04-11,97.27951821337759
2024-04-12,97.35191736569149
2024-04-15,96.72934491370391
2024-04-16,96.27217380492705
2024-04-17,96.75724148723802
2024-04-18,95.61493808769188
2024-04-19,95.11330441922485
2024-04-22,95.26512109170504
2024-04-23,95.30370642882102
2024-04-24,97.25295797739602
2024-04-25,95.83580274104439
2024-04-26,95.92542569538557
2024-04-29,95.26579131906578
2024-04-30,95.73694931426331
2024-05-01,95.71253903325128
2024-05-02,96.73131416113527
2024-05-03,96.97786572802929
2024-05-06,96.80142566174133
2024-05-07,96.79891979744876
2024-05-08,98.17131386590356
2024-05-09,97.811578204523
2024-05-10,100.21226290700436
2024-05-13,99.67787147130795
2024-05-14,100.31914081370799
2024-05-15,100.50034595853789
2024-05-16,99.17147991850786
2024-05-17,102.80211974231531
2024-05-20,103.92590232563067
2024-05-21,103.91913034524237
2024-05-22,104.88314281093781
2024-05-23,105.76923666100883
2024-05-24,106.1572887250646
2024-05-27,106.40187076148666
2024-05-28,107.67883566371634
2024-05-29,108.07718598589148
2024-05-30,107.86321512455886
2024-05-31,109.03046830984268
2024-06-03,108.1675286046224
2024-06-04,108.28409279863375
2024-06-05,106.39508311439323
2024-06-06,106.49825224993971
2024-06-07,106.38713271453693
2024-06-10,104.1059349560696
2024-06-11,105.42754929682775
2024-06-12,106.10298579317185
2024-06-13,107.92388035816107
2024-06-14,110.01946356292959
2024-06-17,110.65690046879821
2024-06-18,110.11093716539528
2024-06-19,109.76061022633428
2024-06-20,108.75909009345828
2024-06-21,110.78068820751143
2024-06-24,110.22135268032757
2024-06-25,108.51678225107288
2024-06-26,109.33909052441322
2024-06-27,108.85119153162714
2024-06-28,110.0454330021345
2024-07-01,111.37562900270164
2024-07-02,110.28292207727787
2024-07-03,111.69127644230477
2024-07-04,111.97769525106025
2024-07-05,112.31229719102035
2024-07-08,112.08614462866653
2024-07-09,112.60891229963657
2024-07-10,112.48836011926092
2024-07-11,110.36953708351099
2024-07-12,111.80028805583001
2024-07-15,110.04901456684291
2024-07-16,109.73259950078427
2024-07-17,111.75594332341154
2024-07-18,110.83017536136279
2024-07-19,108.60119407087058
2024-07-22,106.82028203366988
2024-07-23,109.0425727590666
2024-07-24,109.3602720848215
2024-07-25,108.9605603121666
2024-07-26,110.46620396945205
2024-07-29,110.00085057501798
2024-07-30,113.28233185717285
2024-07-31,111.08267476531803
2024-08-01,112.50462277022329
2024-08-02,115.42194571758255
2024-08-05,113.95046209275112
2024-08-06,113.4470976932554
2024-08-07,112.75723785547795
2024-08-08,115.09869672143824
2024-08-09,115.17355244258307
2024-08-12,116.24882613560278
2024-08-13,116.57608277779305
2024-08-14,118.35374943726805
2024-08-15,116.98815812276537
2024-08-16,119.32919871660687
2024-08-19,122.4956574607923
2024-08-20,124.18562707511357
2024-08-21,122.84745342847948
2024-08-22,123.27966735283692
2024-08-23,121.04049684418787
2024-08-26,120.97626675985818
2024-08-27,120.52730378731852
2024-08-28,121.15132317627437
2024-08-29,119.32873770498942
2024-08-30,117.8811092419997
2024-09-02,118.97653866378641
2024-09-03,118.68493220154161
2024-09-04,117.79609617955913
2024-09-05,118.01098832988507
2024-09-06,118.450164894824
2024-09-09,122.26867717171218
2024-09-10,122.7975403303308
2024-09-11,122.24416750930062
2024-09-12,123.86404171814124
2024-09-13,122.54984195614823
2024-09-16,119.47817276147254
2024-09-17,119.46619067024483
2024-09-18,119.87005304001131
2024-09-19,120.84174684164987
2024-09-20,121.1298681681549
2024-09-23,121.09757980693819
2024-09-24,118.81162049339115
2024-09-25,119.83095267067512
2024-09-26,120.93748593219077
2024-09-27,120.57558511392634
2024-09-30,118.48725029230306
2024-10-01,118.52824556589856
2024-10-02,120.20691395170853
2024-10-03,119.72490457655627
2024-10-04,119.74470168392475
2024-10-07,121.38023910220474
2024-10-08,119.19921871237847
2024-10-09,119.81828830995259
2024-10-10,121.79131981867205
2024-10-11,121.7368407313375
2024-10-14,122.73670697841301
2024-10-15,124.50564031722772
2024-10-16,123.33960210096136
2024-10-17,126.97422957055291
2024-10-18,126.0992035160422
2024-10-21,126.40357733157227
2024-10-22,124.57731868074576
2024-10-23,126.04206946088289
2024-10-24,127.98534041945706
2024-10-25,128.33475339015402
2024-10-28,128.4331353512163
2024-10-29,129.3535548207799
2024-10-30,128.79981459035324
2024-10-31,129.262085712591
2024-11-01,130.38756078263867
2024-11-04,130.4133641969985
2024-11-05,131.7383144380667
2024-11-06,131.73290793977117
2024-11-07,132.961658706191
2024-11-08,133.10184753476526
2024-11-11,132.4053752931662
2024-11-12,134.61772059741224
2024-11-13,132.33125774139478
2024-11-14,128.98079252036055
2024-11-15,129.49127815590964
2024-11-18,129.77138572347863
2024-11-19,128.61686143472463
2024-11-20,125.22335021489302
2024-11-21,126.89381578360296
2024-11-22,125.56760502302598
2024-11-25,126.06095190160421
2024-11-26,126.35320047486152
2024-11-27,125.71442886086899
2024-11-28,124.95103261871996
2024-11-29,124.0762048242919
2024-12-02,124.36135825548466
2024-12-03,124.11026735208766
2024-12-04,120.74727147670967
2024-12-05,119.48206782980307
2024-12-06,119.56909671592099
2024-12-09,117.99204664342379
2024-12-10,118.83349056041644
2024-12-11,119.94002504219624
2024-12-12,118.02824984303705
2024-12-13,117.64980868440489
2024-12-16,118.16608954719673
2024-12-17,117.60371711305
2024-12-18,117.33179690377128
2024-12-19,119.0775471065611
2024-12-20,117.6389065823908
2024-12-23,115.40902689444358
2024-12-24,115.16431357687361
2024-12-25,114.44743261174538
2024-12-26,113.78447375719263
2024-12-27,113.39868766366165
2024-12-30,112.45373847994125
2024-12-31,112.86900766759835
