Date,WMB
2023-08-02,358.52981889863116
2023-08-03,357.08450813214023
2023-08-04,352.7215655995822
2023-08-07,349.9371512618237
2023-08-08,348.0941639010875
2023-08-09,349.65115049568857
2023-08-10,354.0887264209524
2023-08-11,352.5596287716284
2023-08-14,351.4289140294713
2023-08-15,357.61273037070504
2023-08-16,365.1019466266259
2023-08-17,361.519754778674
2023-08-18,367.19745363460567
2023-08-21,368.7436963056018
2023-08-22,371.0305403678947
2023-08-23,369.9801885773156
2023-08-24,372.58248023842316
2023-08-25,368.175000974761
2023-08-28,372.62403003295213
2023-08-29,373.09760333771953
2023-08-30,367.6043182397134
2023-08-31,359.55396350563126
2023-09-01,356.6764703246954
2023-09-04,355.7315815854288
2023-09-05,353.6644402855977
2023-09-06,350.11620793041885
2023-09-07,353.77640525226155
2023-09-08,355.245423015063
2023-09-11,359.2230704675788
2023-09-12,360.74109690249
2023-09-13,362.663641971054
2023-09-14,363.7768839499268
2023-09-15,358.7812808374386
2023-09-18,356.26048378963714
2023-09-19,359.0838314634223
2023-09-20,365.26313605030595
2023-09-21,369.33584867350805
2023-09-22,363.4866441573793
2023-09-25,366.26778255330316
2023-09-26,364.95542097612827
2023-09-27,360.9306514608419
2023-09-28,363.5292024673331
2023-09-29,358.0350659293813
2023-10-02,361.5778874046109
2023-10-03,362.3028899202631
2023-10-04,365.0287129792129
2023-10-05,366.88036320940006
2023-10-06,367.7987119153
2023-10-09,365.8830521163956
2023-10-10,357.56831963947144
2023-10-11,347.75887393573845
2023-10-12,355.3511170584844
2023-10-13,355.3327197668184
2023-10-16,349.4019271181405
2023-10-17,343.750871874946
2023-10-18,340.376372911841
2023-10-19,334.4608709450442
2023-10-20,335.56062378537234
2023-10-23,336.12114724846873
2023-10-24,338.46635397605627
2023-10-25,341.1138706558657
2023-10-26,339.4878586756547
2023-10-27,335.52564654586337
2023-10-30,336.3331687562432
2023-10-31,336.86953903331056
2023-11-01,342.26147190604274
2023-11-02,339.2590409738753
2023-11-03,334.39943159639006
2023-11-06,333.55660982632196
2023-11-07,329.20267993336824
2023-11-08,325.31481264286833
2023-11-09,329.6322371500851
2023-11-10,330.1358481998144
2023-11-13,328.4111932567416
2023-11-14,333.26640586890136
2023-11-15,325.3780319323233
2023-11-16,332.47085465903297
2023-11-17,336.20294217459895
2023-11-20,341.6337439354264
2023-11-21,338.4014720706946
2023-11-22,342.7919494230966
2023-11-23,346.33079555966117
2023-11-24,339.63955157571047
2023-11-27,339.7670803860068
2023-11-28,341.03549457595733
2023-11-29,343.0272497004695
2023-11-30,341.1327762835876
2023-12-01,341.76203931636303
2023-12-04,345.1151364494661
2023-12-05,345.5466006013521
2023-12-06,347.83697301201056
2023-12-07,347.1771404171093
2023-12-08,341.72937545295514
2023-12-11,344.7582600368365
2023-12-12,352.83348349600425
2023-12-13,347.3535385509745
2023-12-14,349.7797699378841
2023-12-15,348.73577384128845
2023-12-18,356.7046866869915
2023-12-19,357.20770434429016
2023-12-20,361.31370808140247
2023-12-21,358.8800669987665
2023-12-22,356.24923264331085
2023-12-25,354.07415210198747
2023-12-26,355.16511856938
2023-12-27,355.16300411235915
2023-12-28,353.7214158980467
2023-12-29,363.8404088337464
2024-01-01,359.89487705816083
2024-01-02,358.1620860394785
2024-01-03,356.6492680519297
2024-01-04,346.5477564202437
2024-01-05,346.9431086985385
2024-01-08,342.628984374424
2024-01-09,346.36634437334334
2024-01-10,343.72818747879046
2024-01-11,346.16927283702597
2024-01-12,345.5665727103626
2024-01-15,338.8826612565991
2024-01-16,333.0232235897535
2024-01-17,331.43713609535496
2024-01-18,332.193604395708
2024-01-19,333.69775646950944
2024-01-22,330.5994254226211
2024-01-23,326.24243780971204
2024-01-24,332.3965034845284
2024-01-25,337.8992706626374
2024-01-26,333.4214213946138
2024-01-29,334.97412407709305
2024-01-30,337.8558048743829
2024-01-31,335.2224488073351
2024-02-01,334.96151978112374
2024-02-02,334.54772867972014
2024-02-05,332.5324154506489
2024-02-06,333.9764862338067
2024-02-07,338.8932991265158
2024-02-08,336.8867611304994
2024-02-09,342.5334266659094
2024-02-12,340.7966229200274
2024-02-13,343.1448119360682
2024-02-14,340.7406169050971
2024-02-15,341.6147898212329
2024-02-16,346.99922203023175
2024-02-19,350.8558930855739
2024-02-20,350.20195485752384
2024-02-21,348.1024009776056
2024-02-22,346.0912492420026
2024-02-23,350.0982866231158
2024-02-26,349.603050964757
2024-02-27,348.7407975692194
2024-02-28,347.3187091940784
2024-02-29,347.72926437552024
2024-03-01,356.551263884407
2024-03-04,354.461735102672
2024-03-05,351.81040417481694
2024-03-06,358.429806464597
2024-03-07,354.59860707870916
2024-03-08,355.7617412744719
2024-03-11,361.225115100105
2024-03-12,364.5333510318501
2024-03-13,372.9323901849638
2024-03-14,378.89064718545814
2024-03-15,379.7687416024699
2024-03-18,377.1264907607609
2024-03-19,373.7386921791769
2024-03-20,370.9152408086641
2024-03-21,383.1347950871744
2024-03-22,380.5540708937763
2024-03-25,377.0290991481096
2024-03-26,377.8028407788251
2024-03-27,378.28815776134417
2024-03-28,373.6141571929519
2024-03-29,368.727558242178
2024-04-01,371.665896189935
2024-04-02,378.7772516465745
2024-04-03,382.80337082470385
2024-04-04,384.1814116447524
2024-04-05,384.99469061323424
2024-04-08,392.2665397620012
2024-04-09,396.1949590300979
2024-04-10,394.68610460948787
2024-04-11,395.5685020565946
2024-04-12,396.60961616836477
2024-04-15,401.2209952952791
2024-04-16,401.3218337104532
2024-04-17,402.69941825592053
2024-04-18,399.47752938383155
2024-04-19,397.44033601147584
2024-04-22,392.94598851104496
2024-04-23,393.96469681550957
2024-04-24,393.3332099744208
2024-04-25,398.0514782493439
2024-04-26,395.71805492938086
2024-04-29,397.393336271736
2024-04-30,403.2092541586179
2024-05-01,403.7600211099207
2024-05-02,399.2899865786869
2024-05-03,398.58211169930945
2024-05-06,399.5213404305017
2024-05-07,408.99177811664697
2024-05-08,418.27644352343475
2024-05-09,416.31390133800767
2024-05-10,419.125348060164
2024-05-13,410.0201934906405
2024-05-14,411.1188803610161
2024-05-15,411.0914412231135
2024-05-16,420.7100881261561
2024-05-17,431.50150839167026
2024-05-20,426.23309972030853
2024-05-21,422.77601926811496
2024-05-22,427.9904440508984
2024-05-23,420.4308438029881
2024-05-24,420.87804075729923
2024-05-27,405.72899633280036
2024-05-28,404.64910087387676
2024-05-29,399.4625836380063
2024-05-30,403.988474985446
2024-05-31,401.3795659346835
2024-06-03,396.2360565678094
2024-06-04,396.6354072694108
2024-06-05,392.112209991369
2024-06-06,392.8194180385708
2024-06-07,392.5082257212238
2024-06-10,389.4165111438814
2024-06-11,392.86058597138134
2024-06-12,394.648908032188
2024-06-13,391.412726571273
2024-06-14,386.8082632303626
2024-06-17,392.97107344233626
2024-06-18,396.2200264637053
2024-06-19,388.50911614305926
2024-06-20,389.18507114684223
2024-06-21,386.3964496441869
2024-06-24,384.956131946374
2024-06-25,379.43956591847393
2024-06-26,384.5901385244894
2024-06-27,385.28570164908865
2024-06-28,386.8644150424432
2024-07-01,380.3881902431857
2024-07-02,372.6800235078043
2024-07-03,367.86757932355414
2024-07-04,374.59730556042416
2024-07-05,368.579467018992
2024-07-08,370.495907657179
2024-07-09,367.03467448276797
2024-07-10,359.9222896338726
2024-07-11,363.14029897074306
2024-07-12,360.4584142898074
2024-07-15,363.611605379464
2024-07-16,370.12189318726416
2024-07-17,357.7342346960942
2024-07-18,349.74400911680476
2024-07-19,344.7219707490886
2024-07-22,343.01364734376534
2024-07-23,343.9011915544844
2024-07-24,339.401419811289
2024-07-25,340.79651184660895
2024-07-26,341.553138318023
2024-07-29,341.593577358673
2024-07-30,341.3179285024899
2024-07-31,342.2168643743443
2024-08-01,345.73788119126004
2024-08-02,345.210779340164
2024-08-05,338.62702306172883
2024-08-06,337.7005822999754
2024-08-07,337.5748501562297
2024-08-08,338.4604061546553
2024-08-09,333.1928962249745
2024-08-12,333.2862254928905
2024-08-13,329.18149710678244
2024-08-14,323.63884403417865
2024-08-15,320.75564419506645
2024-08-16,322.8119410353029
2024-08-19,326.67717932030405
2024-08-20,325.88631720806075
2024-08-21,328.00086114012197
2024-08-22,332.0471870933972
2024-08-23,335.89584132829395
2024-08-26,331.1994615090552
2024-08-27,334.9824967610985
2024-08-28,339.7019228656329
2024-08-29,339.6775828740828
2024-08-30,338.911085152158
2024-09-02,334.61720405266936
2024-09-03,338.8883671938256
2024-09-04,344.00893225599555
2024-09-05,340.8317715578207
2024-09-06,336.7143949779152
2024-09-09,344.71490146127667
2024-09-10,340.79467089815705
2024-09-11,334.516131643471
2024-09-12,335.0916352788437
2024-09-13,334.3916908601801
2024-09-16,330.5807100376066
2024-09-17,332.5247601267478
2024-09-18,328.3120845045103
2024-09-19,326.69769283042524
2024-09-20,326.06316554396227
2024-09-23,331.2232780504146
2024-09-24,328.05740498495294
2024-09-25,328.0749141035275
2024-09-26,323.97783529105243
2024-09-27,327.0078248207084
2024-09-30,332.0277074890186
2024-10-01,325.8320800129073
2024-10-02,325.416923290932
2024-10-03,327.43844898506774
2024-10-04,328.62135863285255
2024-10-07,332.16444329502144
2024-10-08,330.63208604794175
2024-10-09,329.85520296775223
2024-10-10,331.65617479754764
2024-10-11,333.386828937153
2024-10-14,336.2700051149919
2024-10-15,339.58551187257694
2024-10-16,339.75568214612815
2024-10-17,334.34754423165907
2024-10-18,335.46830608307306
2024-10-21,336.0265961881601
2024-10-22,336.07999741465625
2024-10-23,334.44380695148726
2024-10-24,336.52168312065
2024-10-25,329.16550806651645
2024-10-28,327.70513328528585
2024-10-29,328.95238840445415
2024-10-30,331.2277057405432
2024-10-31,331.1861358518406
2024-11-01,332.538459785765
2024-11-04,334.5698923445906
2024-11-05,338.8049941873347
2024-11-06,335.4795197889091
2024-11-07,337.2597670879921
2024-11-08,335.9071842553689
2024-11-11,332.1012952711895
2024-11-12,334.3418642480347
2024-11-13,335.590338703386
2024-11-14,340.0346355147478
2024-11-15,346.04626946885014
2024-11-18,347.26848476820265
2024-11-19,342.09261354529445
2024-11-20,342.38132134480776
2024-11-21,346.12303634455014
2024-11-22,346.59511855193296
2024-11-25,342.68662188528464
2024-11-26,343.7040901874588
2024-11-27,342.0573247358507
2024-11-28,347.13505288783676
2024-11-29,352.069173316456
2024-12-02,349.85230522017116
2024-12-03,348.4813386432699
2024-12-04,342.72742567082696
2024-12-05,347.87912549827354
2024-12-06,353.42107345808137
2024-12-09,356.08626260599266
2024-12-10,347.9015181434372
2024-12-11,340.2236971405646
2024-12-12,338.38109220667417
2024-12-13,340.3158781846922
2024-12-16,340.1569393995615
2024-12-17,339.8490002021229
2024-12-18,339.743455297822
2024-12-19,340.0967491326956
2024-12-20,342.84400398850676
2024-12-23,346.6102407089265
2024-12-24,334.1718101495794
2024-12-25,327.5231823348448
2024-12-26,328.9560830006054
2024-12-27,325.13418967564115
2024-12-30,324.6018816170354
2024-12-31,325.51991310426047
