Date,TTWO
2023-08-01,242.24289986817558
2023-08-02,238.76492029780286
2023-08-03,250.08468605272816
2023-08-04,246.6422729699358
2023-08-07,243.3741292928393
2023-08-08,243.8459918314211
2023-08-09,251.42533806588457
2023-08-10,254.4121315752234
2023-08-11,261.5857932157152
2023-08-14,274.43174176021625
2023-08-15,280.865674149455
2023-08-16,273.1986880287066
2023-08-17,267.5747466147117
2023-08-18,262.6734483244242
2023-08-21,248.0352968429414
2023-08-22,248.72351364464328
2023-08-23,239.19898428670112
2023-08-24,252.2697690742452
2023-08-25,251.8857189243116
2023-08-28,257.7725972893989
2023-08-29,265.6799711545601
2023-08-30,257.90642999001903
2023-08-31,248.58638167269197
2023-09-01,244.58280193649833
2023-09-04,247.95540234543213
2023-09-05,254.6880555990613
2023-09-06,244.34761421370004
2023-09-07,236.70329095946047
2023-09-08,231.49507410291739
2023-09-11,227.49771777405465
2023-09-12,222.27003404809727
2023-09-13,225.58629885628773
2023-09-14,225.53276999265591
2023-09-15,228.6884774655608
2023-09-18,225.35625814649387
2023-09-19,212.09172038857383
2023-09-20,205.18994844938217
2023-09-21,214.5243210310744
2023-09-22,214.013622171161
2023-09-25,211.79671833632162
2023-09-26,206.20343605027068
2023-09-27,212.6714859610117
2023-09-28,210.89876479237424
2023-09-29,210.24055365878877
2023-10-02,213.3651042622794
2023-10-03,214.66853397174165
2023-10-04,225.01869518984495
2023-10-05,227.35918785649812
2023-10-06,228.12829571626668
2023-10-09,201.78582018177576
2023-10-10,202.29950353674087
2023-10-11,198.34475055088365
2023-10-12,199.9030521670223
2023-10-13,203.46534986152014
2023-10-16,204.6745013476122
2023-10-17,213.45671784551132
2023-10-18,218.94358102330676
2023-10-19,204.20364952000986
2023-10-20,203.76479406330435
2023-10-23,214.12880423659968
2023-10-24,221.18541847923584
2023-10-25,226.26380893691936
2023-10-26,223.22999198706265
2023-10-27,230.8525989197021
2023-10-30,234.00842781134384
2023-10-31,232.69861715946178
2023-11-01,232.23010880938008
2023-11-02,228.88138418478763
2023-11-03,246.03557508396327
2023-11-06,265.7162853093736
2023-11-07,264.92221049796905
2023-11-08,262.24154170650945
2023-11-09,276.0467227561908
2023-11-10,269.217116006111
2023-11-13,288.43061980349717
2023-11-14,294.7360844199503
2023-11-15,296.3896750872277
2023-11-16,295.6940410767522
2023-11-17,286.0063322190197
2023-11-20,288.47248551050336
2023-11-21,281.87050783365066
2023-11-22,270.8415213445067
2023-11-23,287.51144957107505
2023-11-24,307.7912280568328
2023-11-27,313.86438605249754
2023-11-28,305.84021672135276
2023-11-29,304.6111342629881
2023-11-30,307.3537608628929
2023-12-01,302.0722186937359
2023-12-04,315.10597204978365
2023-12-05,325.0925138390098
2023-12-06,325.3832902516962
2023-12-07,319.88180498074775
2023-12-08,311.2113045124581
2023-12-11,318.2062723675966
2023-12-12,325.08645105086396
2023-12-13,311.2824138243199
2023-12-14,315.27654513936903
2023-12-15,319.052278999909
2023-12-18,309.1353265892245
2023-12-19,296.6445613241894
2023-12-20,291.8112939271543
2023-12-21,283.9227157730396
2023-12-22,287.84101812852305
2023-12-25,289.16369864921813
2023-12-26,286.64928403302406
2023-12-27,277.7363649006626
2023-12-28,265.1049361706534
2023-12-29,259.89648481785673
2024-01-01,274.71512210871015
2024-01-02,264.7076471243739
2024-01-03,256.6855291449541
2024-01-04,252.40035666756597
2024-01-05,248.53636292415217
2024-01-08,240.39538853756238
2024-01-09,252.73148169091525
2024-01-10,245.48744504254876
2024-01-11,243.80125284205826
2024-01-12,234.4162793050254
2024-01-15,229.85831336500704
2024-01-16,244.69643134093474
2024-01-17,229.06536402216318
2024-01-18,231.09823628335624
2024-01-19,247.8241387256447
2024-01-22,248.2558833127897
2024-01-23,258.3928343843417
2024-01-24,261.46486981094773
2024-01-25,253.95277412580776
2024-01-26,256.3120866121689
2024-01-29,273.05921710584477
2024-01-30,257.673972530885
2024-01-31,257.46240715082683
2024-02-01,240.64530161592225
2024-02-02,236.73259926710125
2024-02-05,226.26818286111327
2024-02-06,221.98239774133552
2024-02-07,215.4889739244726
2024-02-08,212.0662993412857
2024-02-09,206.43233323707426
2024-02-12,209.3178467114209
2024-02-13,207.0757139815244
2024-02-14,206.0163967048109
2024-02-15,198.4583192674092
2024-02-16,199.0906074577313
2024-02-19,202.4741159528566
2024-02-20,201.2166093391207
2024-02-21,212.32441046046938
2024-02-22,215.74457934216008
2024-02-23,217.98141066745447
2024-02-26,218.05226379220278
2024-02-27,222.3198452382101
2024-02-28,227.6107881793776
2024-02-29,227.58169645435584
2024-03-01,228.6602948206869
2024-03-04,235.17079647899044
2024-03-05,252.12868453543143
2024-03-06,245.45248856642655
2024-03-07,245.31568602831416
2024-03-08,238.7426289797211
2024-03-11,250.19991214097917
2024-03-12,243.24727136474232
2024-03-13,238.0738609794931
2024-03-14,238.63542822102303
2024-03-15,242.34084285425283
2024-03-18,226.93157830327
2024-03-19,222.9479253657799
2024-03-20,223.4469208817634
2024-03-21,221.15368344222256
2024-03-22,221.84819259538125
2024-03-25,224.74598174525633
2024-03-26,230.38127383804223
2024-03-27,228.79010467873505
2024-03-28,231.18443427911342
2024-03-29,225.4144902293109
2024-04-01,228.01592781825866
2024-04-02,235.35444629312605
2024-04-03,237.92394536963857
2024-04-04,228.42206188603103
2024-04-05,222.890679556873
2024-04-08,229.0849593391665
2024-04-09,234.50112390991694
2024-04-10,243.78529699884334
2024-04-11,248.68958381012422
2024-04-12,251.19413272710852
2024-04-15,239.4181053058909
2024-04-16,244.5780733279575
2024-04-17,241.22749557234908
2024-04-18,251.0222291860746
2024-04-19,251.5683513241279
2024-04-22,249.094192466687
2024-04-23,259.4276480998548
2024-04-24,251.96465285401777
2024-04-25,245.67498499732247
2024-04-26,234.81963280404895
2024-04-29,233.53921781841694
2024-04-30,239.76725844081767
2024-05-01,245.0199670962787
2024-05-02,257.9631096819681
2024-05-03,266.1099945983559
2024-05-06,255.53605576176358
2024-05-07,249.12259542108387
2024-05-08,243.4469586063015
2024-05-09,240.7185408908468
2024-05-10,246.9193433130618
2024-05-13,240.41524550763734
2024-05-14,244.8562169421501
2024-05-15,245.4425413828264
2024-05-16,242.29889645175228
2024-05-17,233.70575119716565
2024-05-20,231.35276645449173
2024-05-21,232.28744043071438
2024-05-22,234.900580365395
2024-05-23,232.79435282350673
2024-05-24,219.55600826615708
2024-05-27,217.246414115866
2024-05-28,214.24816237218167
2024-05-29,208.06583088309515
2024-05-30,204.23812430285125
2024-05-31,198.10187666960297
2024-06-03,190.24105702801347
2024-06-04,184.33569251037707
2024-06-05,193.20488762890488
2024-06-06,182.51182256374292
2024-06-07,189.2963287425899
2024-06-10,179.78710942801257
2024-06-11,180.8507860187941
2024-06-12,195.73798733285597
2024-06-13,201.84781586735457
2024-06-14,203.69350993878894
2024-06-17,196.2487278982431
2024-06-18,197.68603213429682
2024-06-19,196.24552011143422
2024-06-20,201.942496077702
2024-06-21,196.91021877020844
2024-06-24,191.48310223030748
2024-06-25,188.22359360208333
2024-06-26,191.16433605334467
2024-06-27,187.0371615144741
2024-06-28,177.59446213050794
2024-07-01,178.2362809570706
2024-07-02,174.15529423945992
2024-07-03,169.74999876925355
2024-07-04,167.3135309378831
2024-07-05,170.20730404324664
2024-07-08,160.49267078575465
2024-07-09,156.00617057112748
2024-07-10,152.53108400191954
2024-07-11,155.16088351820443
2024-07-12,151.14885456386813
2024-07-15,152.33730333760195
2024-07-16,148.4052778081892
2024-07-17,144.1344246406377
2024-07-18,145.3430608974726
2024-07-19,138.25126708380787
2024-07-22,140.45192069492904
2024-07-23,138.5454662882479
2024-07-24,143.61602574290296
2024-07-25,148.28979488521705
2024-07-26,149.5661149643301
2024-07-29,159.80034111808746
2024-07-30,158.03896484029636
2024-07-31,158.98271850221363
2024-08-01,163.22208396634517
2024-08-02,157.46793563529835
2024-08-05,163.48861452927628
2024-08-06,151.54367913333783
2024-08-07,161.55245648909332
2024-08-08,163.43575768830172
2024-08-09,163.64018828912322
2024-08-12,165.2968636532225
2024-08-13,162.4389703822785
2024-08-14,154.10899316435865
2024-08-15,148.3994719683118
2024-08-16,148.22263601645747
2024-08-19,140.40966904435874
2024-08-20,142.31431042392538
2024-08-21,138.62593149260013
2024-08-22,140.55233883554547
2024-08-23,134.0643097255593
2024-08-26,136.0526409113536
2024-08-27,134.86686472663396
2024-08-28,139.68487070150826
2024-08-29,140.82511148325736
2024-08-30,143.84167732979506
2024-09-02,145.0018099277286
2024-09-03,143.06889358699078
2024-09-04,139.41318849449672
2024-09-05,143.11809532216014
2024-09-06,138.49046172371192
2024-09-09,135.53201431910617
2024-09-10,132.77500440795393
2024-09-11,130.07702386187006
2024-09-12,132.10632089467626
2024-09-13,129.9379295487749
2024-09-16,128.46890760661694
2024-09-17,141.42807280886416
2024-09-18,143.9123448394126
2024-09-19,145.26110973720375
2024-09-20,145.06218340875367
2024-09-23,152.6798443068916
2024-09-24,157.95256940620786
2024-09-25,161.3937993726547
2024-09-26,165.40594583891854
2024-09-27,167.42441949712324
2024-09-30,170.91426158652055
2024-10-01,171.70278893660063
2024-10-02,172.7433147765028
2024-10-03,174.89153912015138
2024-10-04,177.69480966602066
2024-10-07,173.2377884028589
2024-10-08,173.8739081175504
2024-10-09,171.83414105179133
2024-10-10,170.57801106256846
2024-10-11,176.4754251022592
2024-10-14,171.1442219286038
2024-10-15,176.4713505149456
2024-10-16,177.94618690840082
2024-10-17,176.1881904235983
2024-10-18,173.0404559571121
2024-10-21,170.6833062136217
2024-10-22,162.55165409017093
2024-10-23,155.30341614958823
2024-10-24,157.38043234502138
2024-10-25,162.00266986324328
2024-10-28,162.4380467443733
2024-10-29,165.82711082990144
2024-10-30,163.3466093895266
2024-10-31,169.93251749616695
2024-11-01,176.48769034297413
2024-11-04,175.28102190587336
2024-11-05,170.5306722549353
2024-11-06,167.0730065858081
2024-11-07,169.07264090024947
2024-11-08,163.81352595343517
2024-11-11,162.15212592683034
2024-11-12,160.98443677092538
2024-11-13,155.21188044343177
2024-11-14,149.88016219725944
2024-11-15,144.54770249724228
2024-11-18,144.4416969404703
2024-11-19,148.89892787585558
2024-11-20,148.62133293580004
2024-11-21,154.9409623829735
2024-11-22,151.19856991677074
2024-11-25,147.73164552743467
2024-11-26,152.82443315402912
2024-11-27,148.57885596191502
2024-11-28,145.85660337727091
2024-11-29,145.69187135225167
2024-12-02,140.77379234115637
2024-12-03,141.61723480025955
2024-12-04,134.6150964526861
2024-12-05,135.95595155425949
2024-12-06,128.18455445578127
2024-12-09,133.75899375918146
2024-12-10,139.8998996277851
2024-12-11,147.22807005403226
2024-12-12,154.44355750741218
2024-12-13,156.724117460197
2024-12-16,156.214380924682
2024-12-17,151.7453491838223
2024-12-18,147.040248602133
2024-12-19,143.79521128578483
2024-12-20,153.42843486342505
2024-12-23,154.62769742728025
2024-12-24,157.24969671838687
2024-12-25,154.82306800419602
2024-12-26,158.87467698248994
2024-12-27,162.5877413230435
2024-12-30,154.01777725995726
2024-12-31,158.4744792198859
