Date,VMC
2023-08-07,778.6502832094104
2023-08-08,745.2342961142335
2023-08-09,732.7045133438876
2023-08-10,723.0081326660492
2023-08-11,724.5566011719856
2023-08-14,732.4915335637507
2023-08-15,770.5270467143861
2023-08-16,734.5194944395598
2023-08-17,773.9954592138251
2023-08-18,784.8829411873166
2023-08-21,772.7140256920233
2023-08-22,818.8238330712182
2023-08-23,793.8252250186808
2023-08-24,786.4680832058426
2023-08-25,777.3709843760508
2023-08-28,784.7503312986784
2023-08-29,787.8844250798151
2023-08-30,776.2226721006425
2023-08-31,823.0082517448461
2023-09-01,819.5850496280995
2023-09-04,826.6871802726622
2023-09-05,855.2598916074795
2023-09-06,843.122939922053
2023-09-07,833.4233031071003
2023-09-08,804.2762343646027
2023-09-11,772.4011215206242
2023-09-12,763.6149374636883
2023-09-13,767.6815134392332
2023-09-14,753.5467799018563
2023-09-15,774.911023974421
2023-09-18,763.7130609112706
2023-09-19,765.7518376044909
2023-09-20,739.4548982890865
2023-09-21,744.2369683079548
2023-09-22,740.628404816142
2023-09-25,734.8149629051502
2023-09-26,777.746698842381
2023-09-27,777.0266541156288
2023-09-28,798.5458082525824
2023-09-29,806.2568747742664
2023-10-02,764.4647014133881
2023-10-03,728.2404590439223
2023-10-04,706.5119546320662
2023-10-05,696.0712902483739
2023-10-06,674.0408997362678
2023-10-09,681.003006183261
2023-10-10,685.5645100412909
2023-10-11,702.6228687216392
2023-10-12,711.0101581259966
2023-10-13,728.2317404837449
2023-10-16,694.2181328034618
2023-10-17,686.2705658934632
2023-10-18,715.1797266622249
2023-10-19,676.6788507016395
2023-10-20,689.0517884245863
2023-10-23,646.3804922677434
2023-10-24,655.016079642792
2023-10-25,661.3798729730297
2023-10-26,667.7396554923706
2023-10-27,650.8206335210217
2023-10-30,643.0549606016893
2023-10-31,633.5012194430183
2023-11-01,610.2455656474052
2023-11-02,615.8063869796371
2023-11-03,601.8609225350733
2023-11-06,582.3323361429568
2023-11-07,582.8076282281081
2023-11-08,577.9783187369442
2023-11-09,582.8058879435671
2023-11-10,570.8269970170654
2023-11-13,577.4180633794718
2023-11-14,551.4346005966328
2023-11-15,535.4461204296639
2023-11-16,523.3196093522951
2023-11-17,512.7550789024305
2023-11-20,506.4956857964547
2023-11-21,523.3085129180081
2023-11-22,506.1477594668159
2023-11-23,498.1411406232759
2023-11-24,484.02729913660124
2023-11-27,486.5164805411486
2023-11-28,473.2267235386276
2023-11-29,487.6443228355381
2023-11-30,509.7734639991497
2023-12-01,516.206735663775
2023-12-04,525.3363783672293
2023-12-05,513.7782999628308
2023-12-06,542.0626032121863
2023-12-07,531.770050182197
2023-12-08,539.1417257670246
2023-12-11,552.1122818724259
2023-12-12,550.4890685391088
2023-12-13,533.7383948435903
2023-12-14,555.3938873435033
2023-12-15,550.0028246286843
2023-12-18,549.4725436941156
2023-12-19,531.452245126199
2023-12-20,556.5525934503191
2023-12-21,536.9881598384336
2023-12-22,566.1457915929757
2023-12-25,574.221864647379
2023-12-26,591.4076982631956
2023-12-27,610.6920754741299
2023-12-28,593.1537556565419
2023-12-29,596.8673523103934
2024-01-01,567.3374393391466
2024-01-02,557.9301110140198
2024-01-03,587.553974162404
2024-01-04,594.8320967117941
2024-01-05,586.9481016499171
2024-01-08,592.334053475584
2024-01-09,618.8441047196511
2024-01-10,602.970619990898
2024-01-11,580.8766716122602
2024-01-12,577.3096968177924
2024-01-15,580.561745857012
2024-01-16,597.817213653824
2024-01-17,565.4728267788194
2024-01-18,547.6564798729949
2024-01-19,530.1312378214217
2024-01-22,535.2992871831104
2024-01-23,556.2954142198819
2024-01-24,551.1576771849317
2024-01-25,541.7944049216378
2024-01-26,535.8262397505048
2024-01-29,542.8078433752232
2024-01-30,513.1118295068601
2024-01-31,539.9825730957631
2024-02-01,531.9627415338443
2024-02-02,538.4222462564118
2024-02-05,556.8234363343213
2024-02-06,536.1272439182975
2024-02-07,542.3701540790671
2024-02-08,549.5561236675707
2024-02-09,557.8587185358821
2024-02-12,548.1721841846892
2024-02-13,565.2778857088927
2024-02-14,560.0968842350571
2024-02-15,561.6336636915888
2024-02-16,585.4688690436857
2024-02-19,570.8097382529592
2024-02-20,550.7597705160824
2024-02-21,533.1284218754284
2024-02-22,554.7568539292477
2024-02-23,560.2106326801903
2024-02-26,568.8947982305017
2024-02-27,577.5621434679667
2024-02-28,576.0256607682867
2024-02-29,547.3989085289276
2024-03-01,558.5503479982727
2024-03-04,553.6937966272648
2024-03-05,571.8995254802129
2024-03-06,552.6813081285608
2024-03-07,572.98537429402
2024-03-08,565.6812981005611
2024-03-11,592.1490403552345
2024-03-12,601.7753522487176
2024-03-13,582.4036637122538
2024-03-14,541.6507182874205
2024-03-15,560.4948384642009
2024-03-18,562.2364311116678
2024-03-19,507.8887105972456
2024-03-20,488.647545005686
2024-03-21,477.0295633550405
2024-03-22,464.4411381411037
2024-03-25,452.2131816708349
2024-03-26,452.822909278195
2024-03-27,438.2779649356523
2024-03-28,435.868936643187
2024-03-29,426.7304339101328
2024-04-01,414.6756848966441
2024-04-02,420.2173225330027
2024-04-03,444.2108752201943
2024-04-04,443.8986768021606
2024-04-05,438.7981303221745
2024-04-08,434.0371878415231
2024-04-09,423.7807713363019
2024-04-10,429.6733641063031
2024-04-11,431.87773796746114
2024-04-12,437.42362083658594
2024-04-15,434.6978713587312
2024-04-16,440.05340450171457
2024-04-17,425.1332093775914
2024-04-18,419.68768536782966
2024-04-19,425.5516852025048
2024-04-22,466.7739522659116
2024-04-23,474.9509722392106
2024-04-24,496.35215770695993
2024-04-25,490.85428221480635
2024-04-26,475.57330964297745
2024-04-29,487.36963172255867
2024-04-30,472.5055434790457
2024-05-01,477.41687707180967
2024-05-02,472.45662060063364
2024-05-03,475.000857632106
2024-05-06,473.9295060781852
2024-05-07,480.2584498524192
2024-05-08,499.9130613433198
2024-05-09,495.58234983644587
2024-05-10,491.60452588350876
2024-05-13,489.04655929461745
2024-05-14,486.45656546531654
2024-05-15,481.83860459416894
2024-05-16,473.32608257411243
2024-05-17,488.8032166788683
2024-05-20,474.8311684098223
2024-05-21,470.0430134218777
2024-05-22,505.5587687359273
2024-05-23,505.7947920376662
2024-05-24,496.29765557802426
2024-05-27,501.51849193274694
2024-05-28,505.84512089284675
2024-05-29,492.8789605339914
2024-05-30,467.047682474769
2024-05-31,474.292237817661
2024-06-03,487.24890656488463
2024-06-04,494.09272940401524
2024-06-05,478.65644600302227
2024-06-06,479.1892884008705
2024-06-07,479.6874021661463
2024-06-10,464.97545001080357
2024-06-11,460.6786382736219
2024-06-12,437.6592201819473
2024-06-13,463.744453286242
2024-06-14,466.4821985293772
2024-06-17,443.65608178695896
2024-06-18,423.20562160578277
2024-06-19,415.30758881079083
2024-06-20,414.93240012622687
2024-06-21,407.68312610375466
2024-06-24,415.97221853469904
2024-06-25,408.6777550036874
2024-06-26,419.0246688021344
2024-06-27,437.54449494769375
2024-06-28,420.32817997796093
2024-07-01,418.1063247023766
2024-07-02,386.10748151443556
2024-07-03,385.2887500292363
2024-07-04,367.9475665375082
2024-07-05,367.6394327864041
2024-07-08,374.3108763300512
2024-07-09,368.76163351962924
2024-07-10,369.076747431292
2024-07-11,363.5410973012638
2024-07-12,355.80573261495874
2024-07-15,359.20528540932855
2024-07-16,384.0690626596231
2024-07-17,392.36687428405884
2024-07-18,402.7335394582034
2024-07-19,402.91244865311114
2024-07-22,402.0764748989737
2024-07-23,407.12724893516094
2024-07-24,396.59271118276644
2024-07-25,384.9456433422503
2024-07-26,384.76422972280926
2024-07-29,392.76791621565917
2024-07-30,397.11779781046835
2024-07-31,410.2599572616691
2024-08-01,428.0044569650329
2024-08-02,433.32129964589325
2024-08-05,430.1714662921121
2024-08-06,442.04629178597395
2024-08-07,450.17254824006915
2024-08-08,454.331922843446
2024-08-09,452.74470500833735
2024-08-12,445.32073861186683
2024-08-13,427.04516319436556
2024-08-14,422.113415695905
2024-08-15,416.3190865857459
2024-08-16,420.99120259773645
2024-08-19,423.7409142022343
2024-08-20,407.7646868075045
2024-08-21,414.85860699809984
2024-08-22,390.13532981660444
2024-08-23,395.6185610191632
2024-08-26,381.0822563197293
2024-08-27,396.3651047011465
2024-08-28,368.1295354980591
2024-08-29,371.82433006962816
2024-08-30,369.5549515830794
2024-09-02,373.46265396652325
2024-09-03,374.4381482420753
2024-09-04,371.55125419269183
2024-09-05,375.80389032317635
2024-09-06,383.95262862922493
2024-09-09,402.3192348252752
2024-09-10,399.571818253671
2024-09-11,413.3660164542536
2024-09-12,411.67499332694206
2024-09-13,428.03023314591235
2024-09-16,427.7260763731812
2024-09-17,433.60037237348985
2024-09-18,442.63048021091817
2024-09-19,451.72394472135653
2024-09-20,438.8561695662376
2024-09-23,431.43977128938917
2024-09-24,438.50269046018826
2024-09-25,432.37633014601226
2024-09-26,417.72283789230454
2024-09-27,428.0190941527502
2024-09-30,447.6208933094885
2024-10-01,441.4349180322944
2024-10-02,475.7563477202856
2024-10-03,497.9656255031529
2024-10-04,492.28404200964167
2024-10-07,516.7225800533761
2024-10-08,523.1709788341775
2024-10-09,513.9124732061262
2024-10-10,524.9050021922764
2024-10-11,510.9110715577305
2024-10-14,514.768123224842
2024-10-15,510.9262028485083
2024-10-16,507.94867895568365
2024-10-17,507.77607085253754
2024-10-18,495.2273691864267
2024-10-21,469.0411481303291
2024-10-22,488.4828626248413
2024-10-23,501.5706258430464
2024-10-24,493.18154672787836
2024-10-25,510.1620821416946
2024-10-28,486.57971696416644
2024-10-29,491.6499033504026
2024-10-30,486.26064606886445
2024-10-31,501.76312179140854
2024-11-01,502.5163410007805
2024-11-04,507.5338597761277
2024-11-05,525.3135010887003
2024-11-06,536.9252368121491
2024-11-07,528.7304450145787
2024-11-08,524.9972876653619
2024-11-11,542.6060027015051
2024-11-12,555.4450129082908
2024-11-13,554.5565607084956
2024-11-14,547.4344165084399
2024-11-15,559.409543596051
2024-11-18,561.8810907031708
2024-11-19,567.6091269168488
2024-11-20,555.5659146009649
2024-11-21,550.9427796036599
2024-11-22,566.1885858565737
2024-11-25,578.9568288040076
2024-11-26,575.0440643414546
2024-11-27,590.8632069555891
2024-11-28,584.2700931180633
2024-11-29,610.6575191324081
2024-12-02,592.5905194363112
2024-12-03,566.5056494474553
2024-12-04,576.2828442200181
2024-12-05,572.7154833700761
2024-12-06,574.5709211693925
2024-12-09,583.903506962154
2024-12-10,587.4999367297228
2024-12-11,570.8342728450295
2024-12-12,599.2646293533223
2024-12-13,594.8897718869995
2024-12-16,605.3573958685836
2024-12-17,561.0242304485045
2024-12-18,556.7724483263255
2024-12-19,564.5362215577161
2024-12-20,541.8824576101744
2024-12-23,523.1861882226534
2024-12-24,537.9884579750526
2024-12-25,554.0785616590852
2024-12-26,556.6762549610426
2024-12-27,539.2959992091646
2024-12-30,545.9645941372794
2024-12-31,533.3022704938838
