Date,SAP
2023-07-31,93.73911342274975
2023-08-01,93.48096967490486
2023-08-02,92.50061015980367
2023-08-03,93.0109473274497
2023-08-04,94.04879754572119
2023-08-07,93.61768474570842
2023-08-08,93.15364416629923
2023-08-09,91.89134497070738
2023-08-10,91.88739588543612
2023-08-11,90.87813845034663
2023-08-14,89.47864155499778
2023-08-15,90.30591619633121
2023-08-16,90.7629998266307
2023-08-17,90.96958811241723
2023-08-18,92.29298466401625
2023-08-21,91.25867258415325
2023-08-22,94.06126341812927
2023-08-23,92.85260460769734
2023-08-24,91.9818144677651
2023-08-25,91.92457461736326
2023-08-28,92.69197460998838
2023-08-29,92.63254888710203
2023-08-30,93.5335435918268
2023-08-31,92.92974690271805
2023-09-01,93.62422159322419
2023-09-04,94.82997770380841
2023-09-05,96.18856854871453
2023-09-06,97.45065005096494
2023-09-07,94.94537028988226
2023-09-08,93.56380300335891
2023-09-11,94.64754759367761
2023-09-12,94.15695835900293
2023-09-13,94.12265975609886
2023-09-14,95.3930401301524
2023-09-15,95.48410985201107
2023-09-18,94.43202418466984
2023-09-19,94.82579016825693
2023-09-20,95.49339818020495
2023-09-21,94.46953163421972
2023-09-22,95.01376748682517
2023-09-25,94.40031380636407
2023-09-26,96.16212082928622
2023-09-27,97.15290123156505
2023-09-28,96.35838866609089
2023-09-29,96.85859191507052
2023-10-02,97.96399664306219
2023-10-03,98.47650114101165
2023-10-04,100.04911544179522
2023-10-05,99.92526963421429
2023-10-06,100.01315876623912
2023-10-09,99.75519741124909
2023-10-10,102.90091949347072
2023-10-11,101.36003023386775
2023-10-12,99.37458395084407
2023-10-13,98.65095225170951
2023-10-16,100.16945158358878
2023-10-17,101.44972886613287
2023-10-18,101.50880196225592
2023-10-19,100.7044945138712
2023-10-20,101.29241000489505
2023-10-23,102.89553998294572
2023-10-24,100.89547224192322
2023-10-25,101.34296285939598
2023-10-26,100.05464765818826
2023-10-27,101.61241720788536
2023-10-30,99.92655644800963
2023-10-31,100.0571799032834
2023-11-01,100.72162721606706
2023-11-02,101.30418760102715
2023-11-03,101.66062299038614
2023-11-06,104.01119510293402
2023-11-07,105.6508834840689
2023-11-08,105.51267779482083
2023-11-09,105.27607500750794
2023-11-10,107.67053468189962
2023-11-13,106.75822079537188
2023-11-14,106.86440179161018
2023-11-15,108.17545242870281
2023-11-16,107.60125554250699
2023-11-17,107.69527679370289
2023-11-20,107.0722923980258
2023-11-21,107.25875977181991
2023-11-22,108.15665086849263
2023-11-23,107.64457740782002
2023-11-24,108.4210469867224
2023-11-27,108.95716862921219
2023-11-28,112.73435503387813
2023-11-29,112.79487844999518
2023-11-30,112.5157727078609
2023-12-01,113.2241567655413
2023-12-04,113.86625123418801
2023-12-05,113.97846812018977
2023-12-06,112.3582820601345
2023-12-07,112.8369955769521
2023-12-08,113.56954904007874
2023-12-11,112.81248292123661
2023-12-12,115.82651712470171
2023-12-13,112.7732958548623
2023-12-14,113.8297916597981
2023-12-15,114.58700460584326
2023-12-18,114.11042674243193
2023-12-19,114.38224415374427
2023-12-20,114.49802772789742
2023-12-21,112.89163835006549
2023-12-22,114.27456347279184
2023-12-25,114.9641401650824
2023-12-26,114.45186027263688
2023-12-27,112.06497452325573
2023-12-28,112.60471467970578
2023-12-29,111.38469314034191
2024-01-01,110.87443662552923
2024-01-02,109.19662423490783
2024-01-03,108.8967022294386
2024-01-04,108.37209918048103
2024-01-05,109.81207979336946
2024-01-08,108.65011497393843
2024-01-09,108.81262784553714
2024-01-10,108.67513882177278
2024-01-11,107.16122664404642
2024-01-12,105.64818026650717
2024-01-15,107.32767720294567
2024-01-16,107.46710367411383
2024-01-17,108.53516450930792
2024-01-18,109.33584540790116
2024-01-19,111.09682299441334
2024-01-22,110.70114610801427
2024-01-23,110.60843497188519
2024-01-24,111.02370967736282
2024-01-25,108.09870033601989
2024-01-26,106.56118168749539
2024-01-29,105.67606452882355
2024-01-30,103.1728056125846
2024-01-31,104.52002833845219
2024-02-01,105.67770770364498
2024-02-02,103.6505634803469
2024-02-05,103.86712442732454
2024-02-06,103.54099590640081
2024-02-07,104.4067414790037
2024-02-08,104.6190606030826
2024-02-09,102.49764812961045
2024-02-12,101.89362735188423
2024-02-13,103.57194218256976
2024-02-14,103.91651498582209
2024-02-15,103.4281600727057
2024-02-16,104.08193074620577
2024-02-19,102.99601486603487
2024-02-20,103.3436421093105
2024-02-21,101.24643402397655
2024-02-22,100.86548652775575
2024-02-23,99.6284221413991
2024-02-26,98.83611954600501
2024-02-27,98.50191879666208
2024-02-28,95.8691248833255
2024-02-29,95.45608974150834
2024-03-01,94.80635841973137
2024-03-04,94.96598357864457
2024-03-05,96.18334380688883
2024-03-06,95.00947456199204
2024-03-07,94.05595539815722
2024-03-08,92.83211905118907
2024-03-11,92.80754482930087
2024-03-12,92.25662766977406
2024-03-13,92.38172105882407
2024-03-14,92.07061593466817
2024-03-15,92.11324751647878
2024-03-18,91.69544771080633
2024-03-19,92.51023607723316
2024-03-20,92.14495947769964
2024-03-21,91.88313933713019
2024-03-22,91.43156675949916
2024-03-25,90.84056481304833
2024-03-26,88.96150620013027
2024-03-27,88.93347914538555
2024-03-28,89.67822304461876
2024-03-29,88.70212119516441
2024-04-01,91.54425562430806
2024-04-02,90.17122864596539
2024-04-03,90.51182406875188
2024-04-04,90.43017016414257
2024-04-05,91.06339835352827
2024-04-08,91.24860283850244
2024-04-09,91.75757680709833
2024-04-10,93.64352048944554
2024-04-11,92.03952611065186
2024-04-12,93.15520312720483
2024-04-15,94.66315938095812
2024-04-16,93.75494375105012
2024-04-17,94.0457849873237
2024-04-18,92.68871954622725
2024-04-19,91.0265053292046
2024-04-22,90.38107141490354
2024-04-23,92.17216497886771
2024-04-24,91.85052300138443
2024-04-25,93.80367199116198
2024-04-26,93.83083753482086
2024-04-29,97.27778597810179
2024-04-30,96.05436824243141
2024-05-01,96.6042967279216
2024-05-02,95.46701857572099
2024-05-03,95.81961944220875
2024-05-06,95.5370703283373
2024-05-07,94.29224794463882
2024-05-08,92.1966939271775
2024-05-09,91.82347050298063
2024-05-10,91.01627486940514
2024-05-13,90.91741132395734
2024-05-14,90.36888312056583
2024-05-15,89.77877755810371
2024-05-16,90.40989033394041
2024-05-17,90.21413697007294
2024-05-20,90.98857723606413
2024-05-21,91.57497848519455
2024-05-22,91.89947567338899
2024-05-23,90.61418142413217
2024-05-24,90.86367625892906
2024-05-27,91.66497241471264
2024-05-28,92.10583530585077
2024-05-29,94.3293067632591
2024-05-30,93.91693771030805
2024-05-31,93.2303508296253
2024-06-03,92.00229348477401
2024-06-04,91.93262569496436
2024-06-05,90.71932014862382
2024-06-06,88.93820607096612
2024-06-07,89.45220187626533
2024-06-10,90.41191770702038
2024-06-11,93.48254851180212
2024-06-12,93.35498489013482
2024-06-13,95.2328476375728
2024-06-14,94.39778095955175
2024-06-17,95.25485615074193
2024-06-18,96.88614035737821
2024-06-19,96.27043904944502
2024-06-20,95.8119304741896
2024-06-21,96.03615541897136
2024-06-24,95.12077293168726
2024-06-25,96.52466093494495
2024-06-26,92.94303019013556
2024-06-27,95.41145938841031
2024-06-28,94.97587342656097
2024-07-01,93.70042813400156
2024-07-02,93.60855851730604
2024-07-03,93.98578249724744
2024-07-04,94.66301909111378
2024-07-05,92.86804270033815
2024-07-08,92.01800099323066
2024-07-09,94.2747034004076
2024-07-10,95.59275960443455
2024-07-11,93.87973147465962
2024-07-12,93.67979612293502
2024-07-15,92.52733170002743
2024-07-16,91.85418014955047
2024-07-17,92.50470211862199
2024-07-18,92.05821958969977
2024-07-19,92.80121413995445
2024-07-22,93.11785231881721
2024-07-23,94.53660065494559
2024-07-24,94.80823564167511
2024-07-25,93.94753900264016
2024-07-26,94.41656991856149
2024-07-29,94.6522937376258
2024-07-30,93.67567217053615
2024-07-31,92.51871290124733
2024-08-01,93.75721641802009
2024-08-02,94.24103181042312
2024-08-05,94.7659852827479
2024-08-06,93.73311722336624
2024-08-07,94.78990592417277
2024-08-08,95.03987965943696
2024-08-09,94.97604785504542
2024-08-12,96.22856290535387
2024-08-13,96.52990328983134
2024-08-14,98.32138054122505
2024-08-15,96.24661181416094
2024-08-16,97.5844347322755
2024-08-19,97.60362095563326
2024-08-20,97.11612779855474
2024-08-21,97.27647567049402
2024-08-22,96.88406608103068
2024-08-23,96.15233435693642
2024-08-26,98.44079912373971
2024-08-27,96.2048275649482
2024-08-28,95.59482581561183
2024-08-29,96.31719143134588
2024-08-30,96.52528475321449
2024-09-02,96.12965301025878
2024-09-03,96.76998870217326
2024-09-04,97.52404702373033
2024-09-05,95.75063084186301
2024-09-06,95.13167647317329
2024-09-09,94.130903126215
2024-09-10,94.93844395144303
2024-09-11,95.56360282083772
2024-09-12,96.2073532907521
2024-09-13,95.4203176193465
2024-09-16,96.99055177166106
2024-09-17,96.37860660248413
2024-09-18,97.1884750120924
2024-09-19,98.5408801619926
2024-09-20,100.06223380314978
2024-09-23,100.81102864059353
2024-09-24,99.71079569507958
2024-09-25,100.47607373330045
2024-09-26,100.7135447828315
2024-09-27,100.54531626277746
2024-09-30,99.47681319513165
2024-10-01,101.93892159996223
2024-10-02,104.01156046531837
2024-10-03,105.29848890912648
2024-10-04,104.0621715790589
2024-10-07,104.14147886389692
2024-10-08,101.91117517693944
2024-10-09,100.13940371091465
2024-10-10,99.13191807403112
2024-10-11,100.1901970627736
2024-10-14,99.15876766289203
2024-10-15,97.94988483067249
2024-10-16,97.98677014339418
2024-10-17,96.83916704916534
2024-10-18,96.3834358381283
2024-10-21,96.66715457933655
2024-10-22,97.95691328630264
2024-10-23,98.44086163421954
2024-10-24,99.17190975727029
2024-10-25,102.6418897836096
2024-10-28,103.82044809657262
2024-10-29,103.75856907577973
2024-10-30,101.89323800017992
2024-10-31,99.76227868282815
2024-11-01,100.3781209102166
2024-11-04,100.87102098247492
2024-11-05,100.53782136090292
2024-11-06,100.38676865308514
2024-11-07,100.53291643070581
2024-11-08,102.06972624959164
2024-11-11,101.81289609264034
2024-11-12,99.63178023974605
2024-11-13,98.53648071585198
2024-11-14,99.27042346932058
2024-11-15,99.36084214345595
2024-11-18,100.23303646118806
2024-11-19,100.27332127171982
2024-11-20,101.68221236111918
2024-11-21,100.25654167263203
2024-11-22,100.32464532181216
2024-11-25,101.89969278853724
2024-11-26,102.43841491120227
2024-11-27,103.76830086702216
2024-11-28,102.10600106622105
2024-11-29,102.71167789560363
2024-12-02,101.42323992923443
2024-12-03,100.96199196301225
2024-12-04,99.47886155457957
2024-12-05,100.28727471447492
2024-12-06,99.8731803478562
2024-12-09,99.30315565307589
2024-12-10,97.92792161149369
2024-12-11,96.45833862048724
2024-12-12,95.42221071917145
2024-12-13,97.5933378458002
2024-12-16,95.97910482125866
2024-12-17,96.32798856581762
2024-12-18,95.3127628229615
2024-12-19,94.29119612542414
2024-12-20,95.03673278878614
2024-12-23,95.5667477089616
2024-12-24,96.56858661757273
2024-12-25,96.88542933499663
2024-12-26,96.3861485747098
2024-12-27,97.98284887211491
2024-12-30,97.98550697024504
2024-12-31,98.03064952407694
