Date,PVH
2023-08-03,338.7397833057838
2023-08-04,340.90608543193434
2023-08-07,337.69256796143543
2023-08-08,354.8657215452511
2023-08-09,364.8266445192222
2023-08-10,367.8598220989349
2023-08-11,371.85052065626815
2023-08-14,375.5842128270445
2023-08-15,378.4279922570523
2023-08-16,379.1851556492429
2023-08-17,373.5492619171433
2023-08-18,375.9116751526148
2023-08-21,379.9464490786552
2023-08-22,380.1847855708407
2023-08-23,381.82674549972637
2023-08-24,384.30172802350455
2023-08-25,384.0124500242046
2023-08-28,376.54376953115667
2023-08-29,379.1451036815682
2023-08-30,381.9896599884552
2023-08-31,384.57436819817406
2023-09-01,386.6705839081569
2023-09-04,381.7472495274557
2023-09-05,378.1544739376737
2023-09-06,377.84942520468326
2023-09-07,377.3130637610304
2023-09-08,377.05376670620973
2023-09-11,371.98099877548026
2023-09-12,359.99088319348044
2023-09-13,351.7708788098235
2023-09-14,354.5681451461796
2023-09-15,356.28716868951153
2023-09-18,352.0810992864078
2023-09-19,348.7710931616735
2023-09-20,343.14622996348083
2023-09-21,344.8845879699297
2023-09-22,336.84338598209905
2023-09-25,341.83571320423556
2023-09-26,344.8289928440072
2023-09-27,340.01280813265316
2023-09-28,337.80208999109595
2023-09-29,339.2483005985122
2023-10-02,341.7440828655501
2023-10-03,343.27435822790636
2023-10-04,335.30450016229855
2023-10-05,339.11712173143616
2023-10-06,338.3304250133621
2023-10-09,347.35760108724037
2023-10-10,338.8488081226184
2023-10-11,341.11224025104104
2023-10-12,338.1274179318153
2023-10-13,346.30977997429585
2023-10-16,356.9249046961526
2023-10-17,353.4182938228106
2023-10-18,356.2313086352331
2023-10-19,350.9610973078458
2023-10-20,352.56078466819207
2023-10-23,354.80250810267
2023-10-24,358.9751731169571
2023-10-25,358.96297662495897
2023-10-26,357.16380020851363
2023-10-27,364.31824136260207
2023-10-30,367.59731908553425
2023-10-31,364.66142923301453
2023-11-01,373.30156646503826
2023-11-02,380.4009753446472
2023-11-03,377.60390888930374
2023-11-06,369.72767910146024
2023-11-07,373.37850216222
2023-11-08,375.71917638121784
2023-11-09,361.8477701659381
2023-11-10,364.90489282743096
2023-11-13,362.5201240755604
2023-11-14,359.9805048473877
2023-11-15,367.492594296694
2023-11-16,369.6188453154287
2023-11-17,375.2422894974491
2023-11-20,383.59635182276736
2023-11-21,388.5419148959244
2023-11-22,386.49681519970034
2023-11-23,390.9218330928025
2023-11-24,387.0024086800613
2023-11-27,390.4208280420964
2023-11-28,382.733221353529
2023-11-29,390.3336727622557
2023-11-30,388.67619125388524
2023-12-01,384.1850820600116
2023-12-04,382.20336043955314
2023-12-05,392.36165156463335
2023-12-06,397.03041749584935
2023-12-07,407.14244617065935
2023-12-08,404.76608530039647
2023-12-11,397.30818253539843
2023-12-12,407.8317819217643
2023-12-13,407.6729600949011
2023-12-14,403.72859033490704
2023-12-15,404.8543473390032
2023-12-18,402.38601475510893
2023-12-19,395.6462107371458
2023-12-20,402.10375565576385
2023-12-21,404.6270794098063
2023-12-22,396.911483064219
2023-12-25,395.0869869077377
2023-12-26,398.48704316417974
2023-12-27,406.26255702879166
2023-12-28,402.57010752112797
2023-12-29,401.35036896300323
2024-01-01,389.47421467147285
2024-01-02,398.4757595864516
2024-01-03,408.0587542774203
2024-01-04,409.97077971623224
2024-01-05,414.01363769510914
2024-01-08,406.33178759248705
2024-01-09,406.3544355639221
2024-01-10,401.7106860147009
2024-01-11,402.8324937138188
2024-01-12,401.4617765221777
2024-01-15,405.8247228641778
2024-01-16,413.0252709338888
2024-01-17,409.99628890507535
2024-01-18,410.4758977335803
2024-01-19,418.79018493518066
2024-01-22,413.4542533457032
2024-01-23,420.2331100985813
2024-01-24,419.01284671222925
2024-01-25,425.1677604391948
2024-01-26,425.74230533307866
2024-01-29,424.59407007068364
2024-01-30,421.61398015668766
2024-01-31,411.30575855734145
2024-02-01,403.5666248400357
2024-02-02,394.208484734628
2024-02-05,393.89312244036427
2024-02-06,388.26598682304694
2024-02-07,394.95677967639904
2024-02-08,388.10254781377745
2024-02-09,381.6501761848897
2024-02-12,385.24328751665905
2024-02-13,393.99478575202113
2024-02-14,396.3475359037196
2024-02-15,394.4821575511041
2024-02-16,392.94460380985345
2024-02-19,393.1934025791382
2024-02-20,401.2602621545427
2024-02-21,400.5637395003329
2024-02-22,404.31557927158104
2024-02-23,398.2605431506938
2024-02-26,393.4445074903907
2024-02-27,386.95400765910574
2024-02-28,386.5793795780231
2024-02-29,388.32135602804885
2024-03-01,384.8662909257865
2024-03-04,385.5494401995675
2024-03-05,390.93179562214493
2024-03-06,404.81610913366103
2024-03-07,401.931012619319
2024-03-08,402.7090905685568
2024-03-11,397.49906547979845
2024-03-12,396.49256940990654
2024-03-13,396.49877009322705
2024-03-14,403.2603830796415
2024-03-15,403.73351346986175
2024-03-18,401.4156389395347
2024-03-19,405.00044257104133
2024-03-20,414.974143036883
2024-03-21,423.5823914694477
2024-03-22,432.7369191606616
2024-03-25,428.4542563525821
2024-03-26,422.73779488039327
2024-03-27,428.5310988227614
2024-03-28,420.36111974257204
2024-03-29,419.55904072501323
2024-04-01,425.58072637165435
2024-04-02,426.07813946671286
2024-04-03,421.1118778942405
2024-04-04,429.33252384384184
2024-04-05,431.17616282943413
2024-04-08,424.3688253977592
2024-04-09,424.3501154487351
2024-04-10,423.6168000541703
2024-04-11,420.66402582698225
2024-04-12,404.6608585679618
2024-04-15,404.24160867469675
2024-04-16,398.45532266036736
2024-04-17,399.63706137650576
2024-04-18,401.7254659046006
2024-04-19,400.7121925943699
2024-04-22,403.38058814884596
2024-04-23,401.63621049709974
2024-04-24,406.0019870315066
2024-04-25,405.1843007281949
2024-04-26,397.68056328867783
2024-04-29,387.42611385691845
2024-04-30,376.09695946227174
2024-05-01,375.6080478443464
2024-05-02,376.1671777126224
2024-05-03,377.3477690645277
2024-05-06,370.9159447005191
2024-05-07,379.00136363023876
2024-05-08,381.10952848731824
2024-05-09,381.9954405045711
2024-05-10,402.0884148950496
2024-05-13,404.93073994624933
2024-05-14,403.4861956754914
2024-05-15,395.6256332821496
2024-05-16,395.5528248244008
2024-05-17,405.65786542458335
2024-05-20,413.641338076033
2024-05-21,409.04453822654483
2024-05-22,410.16764049622304
2024-05-23,415.18920012760367
2024-05-24,413.33736029506343
2024-05-27,406.386315929556
2024-05-28,393.0962101715173
2024-05-29,397.43739069086456
2024-05-30,393.27360287502387
2024-05-31,401.41164869932265
2024-06-03,396.57603732616593
2024-06-04,388.14491617185473
2024-06-05,376.985774751862
2024-06-06,373.2765243371541
2024-06-07,381.83594910823433
2024-06-10,378.16789071390247
2024-06-11,371.5564597401594
2024-06-12,362.0443614677967
2024-06-13,358.4879533598211
2024-06-14,362.4812461298818
2024-06-17,356.9566741692948
2024-06-18,349.3851572423246
2024-06-19,342.34355446904254
2024-06-20,329.3923839301762
2024-06-21,339.2252876141484
2024-06-24,334.4495452184596
2024-06-25,332.21604415216245
2024-06-26,334.9644181228494
2024-06-27,328.1742041578153
2024-06-28,327.1749609207707
2024-07-01,327.4991099951803
2024-07-02,334.00015722824753
2024-07-03,337.75209043765665
2024-07-04,343.29021453806007
2024-07-05,342.3495469788419
2024-07-08,334.88047102489566
2024-07-09,338.57659205356003
2024-07-10,336.9685704239771
2024-07-11,331.7544388501525
2024-07-12,337.72493647041466
2024-07-15,342.6244281009899
2024-07-16,339.17550798793457
2024-07-17,335.0707519160452
2024-07-18,334.90450778401447
2024-07-19,330.2508983013326
2024-07-22,328.38123478971977
2024-07-23,326.40237475506416
2024-07-24,328.8336045553461
2024-07-25,331.5179525178562
2024-07-26,327.82672967027685
2024-07-29,323.03047698900303
2024-07-30,325.30163479205805
2024-07-31,328.0856165164698
2024-08-01,329.3972014300219
2024-08-02,333.0804230759126
2024-08-05,334.83478887291335
2024-08-06,335.1982153731467
2024-08-07,337.1671676508703
2024-08-08,336.6855421269258
2024-08-09,324.15512387805035
2024-08-12,330.5752367253817
2024-08-13,324.90569591237295
2024-08-14,325.6793681815373
2024-08-15,318.6742296804206
2024-08-16,319.9713394257655
2024-08-19,318.1098578731738
2024-08-20,324.4978399860534
2024-08-21,327.19736161629805
2024-08-22,328.76860880018427
2024-08-23,326.3330875922817
2024-08-26,325.62104763705787
2024-08-27,319.37164971584616
2024-08-28,316.6703553475718
2024-08-29,316.16728131039997
2024-08-30,321.23428070797104
2024-09-02,323.7822920787961
2024-09-03,323.6256504018175
2024-09-04,326.7986717739539
2024-09-05,326.89599151880543
2024-09-06,330.0364981170667
2024-09-09,332.68609635751636
2024-09-10,335.1339589770278
2024-09-11,338.93927910571693
2024-09-12,332.14751416717473
2024-09-13,338.5370888436807
2024-09-16,338.0908499748133
2024-09-17,324.0256292113084
2024-09-18,323.5505706993871
2024-09-19,323.69921311918637
2024-09-20,324.7648196341897
2024-09-23,330.2517996648337
2024-09-24,333.34022586650747
2024-09-25,320.95538697585954
2024-09-26,310.4320537283501
2024-09-27,312.69379366279134
2024-09-30,305.357238660088
2024-10-01,304.9590444033187
2024-10-02,298.0737202645973
2024-10-03,299.62507854694786
2024-10-04,301.17997063938674
2024-10-07,302.49859323710234
2024-10-08,300.41032369160826
2024-10-09,300.3931892503959
2024-10-10,300.9046668527762
2024-10-11,304.16617858613927
2024-10-14,305.8949025179824
2024-10-15,309.8295781336685
2024-10-16,308.8853340915331
2024-10-17,312.93041588990167
2024-10-18,310.95945093276913
2024-10-21,310.5115330292079
2024-10-22,312.7841750701199
2024-10-23,307.61051933484316
2024-10-24,307.45488590681447
2024-10-25,305.98553257348624
2024-10-28,305.3672092150611
2024-10-29,299.9016963188969
2024-10-30,303.44500304465095
2024-10-31,302.1799624445828
2024-11-01,301.5155877946091
2024-11-04,299.7819782133579
2024-11-05,302.3840318423962
2024-11-06,298.5887929427144
2024-11-07,304.2378340022276
2024-11-08,306.9479396723758
2024-11-11,311.36580517476244
2024-11-12,307.9481727607562
2024-11-13,305.4646963903661
2024-11-14,305.1176592058935
2024-11-15,302.4816397513549
2024-11-18,302.28724500985413
2024-11-19,294.13978042242826
2024-11-20,296.91799751491163
2024-11-21,296.12769155246525
2024-11-22,291.96134954038104
2024-11-25,294.3282230020238
2024-11-26,294.420801777609
2024-11-27,291.892074841581
2024-11-28,293.21718192346304
2024-11-29,290.37462748147857
2024-12-02,284.71560503749373
2024-12-03,281.6877175377069
2024-12-04,288.94006596820174
2024-12-05,285.11121351087127
2024-12-06,289.250844580039
2024-12-09,289.1761214232178
2024-12-10,288.41069574922767
2024-12-11,286.90465855534586
2024-12-12,290.4206067690972
2024-12-13,295.11233196054286
2024-12-16,294.19875337727774
2024-12-17,293.51456091339776
2024-12-18,292.67521117207923
2024-12-19,296.67338443465496
2024-12-20,294.97715091910555
2024-12-23,294.5138485739921
2024-12-24,303.2718851130362
2024-12-25,308.47336155872
2024-12-26,313.8254820759123
2024-12-27,315.6991505174694
2024-12-30,315.2311088491019
2024-12-31,317.6229936166512
