Date,KLAC
2023-07-31,92.4362290569553
2023-08-01,90.94960520737233
2023-08-02,91.61201915665723
2023-08-03,90.61895596819677
2023-08-04,89.89848580953178
2023-08-07,89.72086063243107
2023-08-08,88.31088667962364
2023-08-09,90.23440111582096
2023-08-10,88.7519870657696
2023-08-11,88.73796218245501
2023-08-14,89.58686518035576
2023-08-15,90.14088107250612
2023-08-16,91.0820715036381
2023-08-17,91.02513168815628
2023-08-18,91.52644322899367
2023-08-21,92.77083364504165
2023-08-22,93.9208197800751
2023-08-23,94.02326020719288
2023-08-24,96.01306226652277
2023-08-25,96.29496591949011
2023-08-28,97.63981602754923
2023-08-29,98.37294929563664
2023-08-30,97.1771886869565
2023-08-31,96.7673566174536
2023-09-01,97.5214782765433
2023-09-04,97.30464740914402
2023-09-05,97.42613619214625
2023-09-06,98.36072625336932
2023-09-07,98.2208205120039
2023-09-08,100.36246622198745
2023-09-11,101.1005371350055
2023-09-12,99.33406237672807
2023-09-13,97.95224348267062
2023-09-14,97.52105226165077
2023-09-15,97.02654912322
2023-09-18,98.31603906981867
2023-09-19,98.87909940222329
2023-09-20,97.15046595188102
2023-09-21,96.71558510410453
2023-09-22,95.26379004631023
2023-09-25,95.04828103116876
2023-09-26,94.36174208883403
2023-09-27,96.70163013873876
2023-09-28,96.73404879861013
2023-09-29,96.55625552899274
2023-10-02,97.7938022851522
2023-10-03,97.76692225334158
2023-10-04,97.67462798892113
2023-10-05,97.6608541516546
2023-10-06,96.85824949556243
2023-10-09,98.29491822285992
2023-10-10,96.55393330919335
2023-10-11,95.08537027552609
2023-10-12,94.24549507827817
2023-10-13,95.94818937422869
2023-10-16,96.0948378056509
2023-10-17,96.22722592867326
2023-10-18,96.17298711735027
2023-10-19,94.41587330863584
2023-10-20,93.96962916633183
2023-10-23,94.63812770701807
2023-10-24,92.24786419451533
2023-10-25,91.81571721549331
2023-10-26,91.41600335753131
2023-10-27,94.17430165034138
2023-10-30,94.04588686427016
2023-10-31,94.84827203980679
2023-11-01,94.51786678177297
2023-11-02,95.69042047287387
2023-11-03,95.83266731210632
2023-11-06,94.68765867799719
2023-11-07,95.12116212419937
2023-11-08,93.6806241642403
2023-11-09,93.1626503080813
2023-11-10,95.0482202677607
2023-11-13,94.57039548862325
2023-11-14,96.72129022669732
2023-11-15,98.11421109403506
2023-11-16,97.04560662795272
2023-11-17,97.12302429088334
2023-11-20,96.28110664889368
2023-11-21,97.2004755819568
2023-11-22,95.09109257117092
2023-11-23,96.36889808334632
2023-11-24,97.51378158457445
2023-11-27,95.54976041983663
2023-11-28,95.10080297612745
2023-11-29,94.32561135263215
2023-11-30,96.12171847253764
2023-12-01,95.9487882735139
2023-12-04,96.49461950837802
2023-12-05,97.89512130668794
2023-12-06,96.23849488402605
2023-12-07,96.3890408905477
2023-12-08,96.75470333360961
2023-12-11,95.38293229892577
2023-12-12,95.85265851410755
2023-12-13,94.17874251727025
2023-12-14,95.95992869022459
2023-12-15,95.6217152576504
2023-12-18,94.49643681253731
2023-12-19,92.87537276582495
2023-12-20,92.66498647239625
2023-12-21,91.66073597596919
2023-12-22,92.66512422174624
2023-12-25,93.28906351954252
2023-12-26,93.79656196767606
2023-12-27,93.73295884308429
2023-12-28,95.15103557636178
2023-12-29,95.0437477761615
2024-01-01,95.53717233471447
2024-01-02,96.54070632003419
2024-01-03,96.83323472600433
2024-01-04,99.80420144100209
2024-01-05,97.0604247187118
2024-01-08,95.89357698018493
2024-01-09,96.02747304691016
2024-01-10,95.18830897929627
2024-01-11,93.98006580549932
2024-01-12,94.04507324799935
2024-01-15,93.58103294099159
2024-01-16,92.94576492621822
2024-01-17,92.04066694451008
2024-01-18,92.44771937102315
2024-01-19,92.39124528813741
2024-01-22,92.50279343092978
2024-01-23,92.87446435414955
2024-01-24,92.7344508787227
2024-01-25,91.36533914924487
2024-01-26,91.14734630010292
2024-01-29,89.81166246919352
2024-01-30,89.07623806830219
2024-01-31,88.18407445274595
2024-02-01,88.28840897662913
2024-02-02,88.18965372597806
2024-02-05,89.05273883686652
2024-02-06,89.51939043330607
2024-02-07,90.73987578152762
2024-02-08,90.64499216405407
2024-02-09,91.19081456732664
2024-02-12,92.08891917905828
2024-02-13,90.92219557232245
2024-02-14,91.54544187000685
2024-02-15,90.93673579496043
2024-02-16,90.06779513968982
2024-02-19,91.33797399491004
2024-02-20,92.99641392659855
2024-02-21,93.03463285590786
2024-02-22,93.57609418810355
2024-02-23,93.89743239238008
2024-02-26,93.67849876629587
2024-02-27,92.55916050455843
2024-02-28,93.12607971443524
2024-02-29,93.42554669808652
2024-03-01,93.85530625754691
2024-03-04,94.51558853080292
2024-03-05,93.93129455847833
2024-03-06,94.58299747608305
2024-03-07,97.10741413906597
2024-03-08,94.35378348924641
2024-03-11,96.17868224523235
2024-03-12,95.96695240120316
2024-03-13,97.10687841866802
2024-03-14,96.14669527047118
2024-03-15,95.54681702283887
2024-03-18,97.03900391734234
2024-03-19,95.87701428432665
2024-03-20,96.33278442260021
2024-03-21,95.10457547435067
2024-03-22,94.00163323011643
2024-03-25,92.1509205011365
2024-03-26,91.37677099138726
2024-03-27,90.47383892425536
2024-03-28,92.1296300791649
2024-03-29,91.76046551549301
2024-04-01,93.04673977717145
2024-04-02,92.62691248826509
2024-04-03,92.55341015378117
2024-04-04,93.99412867510043
2024-04-05,93.9582342841531
2024-04-08,93.51612702209492
2024-04-09,90.70242016360234
2024-04-10,92.65514272165522
2024-04-11,92.63126186954972
2024-04-12,92.51714483374249
2024-04-15,91.94859359501604
2024-04-16,91.70821303687859
2024-04-17,89.60940460133952
2024-04-18,89.63358501053256
2024-04-19,88.33951187190613
2024-04-22,87.86760416170299
2024-04-23,88.05501486945053
2024-04-24,88.32497906062002
2024-04-25,89.84127280315171
2024-04-26,89.83542941602937
2024-04-29,89.26542361913984
2024-04-30,88.87596487665051
2024-05-01,90.5560118080656
2024-05-02,90.76886467560745
2024-05-03,92.26342301216715
2024-05-06,93.31297973014168
2024-05-07,92.59580419807588
2024-05-08,93.46737007932855
2024-05-09,93.16510370048985
2024-05-10,92.06615823992186
2024-05-13,92.29822284247705
2024-05-14,91.61601433180009
2024-05-15,91.35216386843666
2024-05-16,92.16929831440284
2024-05-17,90.15582465553446
2024-05-20,91.51285032825487
2024-05-21,91.90589722022177
2024-05-22,93.37212216184766
2024-05-23,93.44728724713319
2024-05-24,94.48385430591435
2024-05-27,93.97898322863514
2024-05-28,95.19150766793639
2024-05-29,94.60708785075559
2024-05-30,96.74720772556236
2024-05-31,97.40457092630253
2024-06-03,98.39210965854342
2024-06-04,97.38651893300332
2024-06-05,96.94628464856565
2024-06-06,95.72563483935369
2024-06-07,96.75317491676724
2024-06-10,95.09372621804299
2024-06-11,94.45398015004888
2024-06-12,93.63055779527754
2024-06-13,92.8983036573297
2024-06-14,92.9157099660553
2024-06-17,93.8572532258448
2024-06-18,92.23816635130964
2024-06-19,93.3099909371326
2024-06-20,92.37915900736148
2024-06-21,91.64416163463044
2024-06-24,91.53297799445731
2024-06-25,91.53440530498642
2024-06-26,90.10429900863592
2024-06-27,90.1302170469306
2024-06-28,90.52624708604876
2024-07-01,89.66450869792628
2024-07-02,88.93476491752169
2024-07-03,88.03921715923505
2024-07-04,88.42966089221163
2024-07-05,87.47853349761114
2024-07-08,86.48400705601934
2024-07-09,86.41077636663195
2024-07-10,85.18800445753227
2024-07-11,86.14782737901484
2024-07-12,85.86982548459827
2024-07-15,85.9762004361144
2024-07-16,84.26286236834446
2024-07-17,85.13587730047192
2024-07-18,84.49510700921077
2024-07-19,84.83304246842357
2024-07-22,85.29540042057529
2024-07-23,84.67559413353891
2024-07-24,84.80571371077212
2024-07-25,84.33238360148505
2024-07-26,83.45378287959734
2024-07-29,83.99289126077065
2024-07-30,84.31417214099925
2024-07-31,84.02819048739968
2024-08-01,82.96130314356006
2024-08-02,81.51008219519699
2024-08-05,82.07779761639654
2024-08-06,82.6468019130083
2024-08-07,82.27118969229059
2024-08-08,83.5563017687505
2024-08-09,83.61912182998141
2024-08-12,83.79592007622763
2024-08-13,83.65431811434175
2024-08-14,83.88990202070268
2024-08-15,83.33653630530131
2024-08-16,82.20228557117134
2024-08-19,82.20743526688649
2024-08-20,81.7655633335457
2024-08-21,83.17344633803405
2024-08-22,83.94299763307839
2024-08-23,84.25373565742345
2024-08-26,84.96117534628715
2024-08-27,84.898749054809
2024-08-28,85.53309314067707
2024-08-29,85.19499338374581
2024-08-30,84.97694686120656
2024-09-02,84.95437234899356
2024-09-03,84.14831092918529
2024-09-04,83.98501742478854
2024-09-05,83.65629977169367
2024-09-06,84.01815600904261
2024-09-09,83.35411401728742
2024-09-10,82.85359820629125
2024-09-11,83.81221326767981
2024-09-12,82.89700959680688
2024-09-13,84.20964428644825
2024-09-16,85.61171358713928
2024-09-17,87.03788448685962
2024-09-18,85.38450184125098
2024-09-19,84.59578683900479
2024-09-20,85.87269183472245
2024-09-23,84.28974174987562
2024-09-24,84.31041810163005
2024-09-25,84.79406523982992
2024-09-26,86.62686048069011
2024-09-27,86.30977896260592
2024-09-30,86.85907888026463
2024-10-01,87.19418568271513
2024-10-02,85.51072272984891
2024-10-03,84.7959572597997
2024-10-04,84.73532552679842
2024-10-07,85.75951400684407
2024-10-08,85.73308980052224
2024-10-09,84.76634287768616
2024-10-10,85.30683951173717
2024-10-11,86.3913158863379
2024-10-14,85.55195391684258
2024-10-15,84.85154793163044
2024-10-16,84.83101145260213
2024-10-17,84.62971620204681
2024-10-18,84.805259220771
2024-10-21,84.65277088592455
2024-10-22,83.29299714580563
2024-10-23,83.03168672861798
2024-10-24,83.26621775884321
2024-10-25,81.72398709810487
2024-10-28,82.73540914986623
2024-10-29,82.28468362453621
2024-10-30,81.67801320711871
2024-10-31,82.39595825257162
2024-11-01,83.54118607513685
2024-11-04,84.92672708828499
2024-11-05,85.27823771849431
2024-11-06,85.35523530197815
2024-11-07,84.3062251329056
2024-11-08,82.0144682219578
2024-11-11,82.13193683076554
2024-11-12,81.11822454366066
2024-11-13,82.53328331710745
2024-11-14,82.36820443082388
2024-11-15,81.30802228425199
2024-11-18,80.88467220400743
2024-11-19,81.44319253943524
2024-11-20,80.83815288226418
2024-11-21,79.8709969041522
2024-11-22,81.21126135910582
2024-11-25,80.80324728079395
2024-11-26,81.4126965895972
2024-11-27,81.20700426971561
2024-11-28,80.62289233589077
2024-11-29,80.20598905471319
2024-12-02,80.98124062659456
2024-12-03,80.98087925315511
2024-12-04,82.21811184752482
2024-12-05,83.06725421804262
2024-12-06,81.14692086928396
2024-12-09,81.20080822460862
2024-12-10,81.57861294974502
2024-12-11,81.02037793233666
2024-12-12,80.47321248685932
2024-12-13,80.812353428437
2024-12-16,80.32392907323029
2024-12-17,80.11773076517935
2024-12-18,80.06923898783123
2024-12-19,80.03746811338559
2024-12-20,79.28429213392593
2024-12-23,78.5426694494036
2024-12-24,78.13232730892564
2024-12-25,77.70433731751997
2024-12-26,77.72230726868578
2024-12-27,76.89284419737191
2024-12-30,77.29998883215319
2024-12-31,76.61576258964064
