Date,BAC
2023-08-03,299.8242370838373
2023-08-04,301.62782233946206
2023-08-07,291.09222980268544
2023-08-08,291.00729378944663
2023-08-09,290.74446965793965
2023-08-10,298.9324511154709
2023-08-11,303.4582178029935
2023-08-14,304.91956981346755
2023-08-15,307.5171716824637
2023-08-16,311.0858497952126
2023-08-17,317.82915831342655
2023-08-18,330.82393233751264
2023-08-21,333.2067793652061
2023-08-22,326.4305910622562
2023-08-23,327.44103302350015
2023-08-24,333.14451300034773
2023-08-25,328.74080697950546
2023-08-28,331.8265047899196
2023-08-29,322.16705944480725
2023-08-30,321.7301502678517
2023-08-31,317.4490480770888
2023-09-01,340.4429275543391
2023-09-04,332.9387615583021
2023-09-05,329.5072940518542
2023-09-06,315.0226667098219
2023-09-07,318.2100707515674
2023-09-08,320.84204566245893
2023-09-11,321.59964848684155
2023-09-12,335.8725701517425
2023-09-13,328.82665509714604
2023-09-14,331.0188709735715
2023-09-15,340.1247036396496
2023-09-18,352.9608000740489
2023-09-19,341.56100657574194
2023-09-20,333.78496878728146
2023-09-21,321.16564199811444
2023-09-22,321.919401939238
2023-09-25,318.9878748184298
2023-09-26,320.1673012347939
2023-09-27,318.0619642469382
2023-09-28,316.2698664160344
2023-09-29,331.21555798136285
2023-10-02,331.87227160962624
2023-10-03,324.5852577731521
2023-10-04,323.28617306837106
2023-10-05,313.30011507726266
2023-10-06,316.89142588535003
2023-10-09,310.7097718557261
2023-10-10,303.11926444058787
2023-10-11,300.45162212094255
2023-10-12,297.7427860780033
2023-10-13,305.3617439999572
2023-10-16,293.4976532472694
2023-10-17,289.5032905654618
2023-10-18,295.5649799581465
2023-10-19,305.6613977532555
2023-10-20,312.18428840099534
2023-10-23,313.81574174503385
2023-10-24,325.6476598888392
2023-10-25,320.7175659391548
2023-10-26,324.7983368321946
2023-10-27,327.8045534311636
2023-10-30,334.7483583645502
2023-10-31,334.0253282455362
2023-11-01,343.737087597473
2023-11-02,334.2819695420017
2023-11-03,330.67797772838236
2023-11-06,330.98378471170633
2023-11-07,332.5597188805843
2023-11-08,338.85412761530563
2023-11-09,342.00359036635194
2023-11-10,343.40237122331166
2023-11-13,339.3182247001224
2023-11-14,340.43025876483415
2023-11-15,343.02777740943674
2023-11-16,348.9161311467587
2023-11-17,337.33076962969983
2023-11-20,338.0789277375826
2023-11-21,335.84609562625263
2023-11-22,339.6912549726169
2023-11-23,336.80983873105254
2023-11-24,340.5766548803781
2023-11-27,342.4391642006066
2023-11-28,340.18517489024003
2023-11-29,345.0694577308828
2023-11-30,339.7283518147455
2023-12-01,325.1242303666079
2023-12-04,323.10368311654133
2023-12-05,317.6318801023565
2023-12-06,325.05140332558625
2023-12-07,319.2897624617282
2023-12-08,311.1954608946071
2023-12-11,319.56261287578326
2023-12-12,315.89989519758575
2023-12-13,311.6664276577173
2023-12-14,302.2360989174821
2023-12-15,307.565408444789
2023-12-18,309.19323999332505
2023-12-19,308.3227683393571
2023-12-20,308.30689850221006
2023-12-21,323.8876326938902
2023-12-22,332.91233238520203
2023-12-25,330.9313519939847
2023-12-26,338.2725699008046
2023-12-27,351.0589336165481
2023-12-28,350.71307825804297
2023-12-29,354.13360905037314
2024-01-01,351.3314133657722
2024-01-02,349.01312292089415
2024-01-03,347.75338631674447
2024-01-04,341.27867365189945
2024-01-05,338.45649966434615
2024-01-08,343.4068299672778
2024-01-09,341.88910424131046
2024-01-10,340.3146480229171
2024-01-11,331.029452063786
2024-01-12,323.68481856460164
2024-01-15,320.41120711537536
2024-01-16,314.70741668222
2024-01-17,315.8067131994771
2024-01-18,321.17355199272157
2024-01-19,320.21168117598256
2024-01-22,328.4901001537418
2024-01-23,336.58973232166215
2024-01-24,336.08749087551263
2024-01-25,343.3304094412915
2024-01-26,352.0669391648375
2024-01-29,351.5229998742714
2024-01-30,355.660339122995
2024-01-31,345.4779802799268
2024-02-01,328.9584378003274
2024-02-02,323.8800940882497
2024-02-05,315.14946999185884
2024-02-06,322.43147288169473
2024-02-07,322.1179378895822
2024-02-08,321.8306522281087
2024-02-09,306.8657437889029
2024-02-12,294.34238157016364
2024-02-13,295.6407345426908
2024-02-14,299.2095324814413
2024-02-15,292.5583212050967
2024-02-16,297.5233185495241
2024-02-19,292.7446614090101
2024-02-20,293.78642476989387
2024-02-21,301.9761286027334
2024-02-22,304.87549779371375
2024-02-23,311.9027795796963
2024-02-26,304.59263199540635
2024-02-27,299.051207029236
2024-02-28,296.56930880289997
2024-02-29,291.1753588404326
2024-03-01,295.47666668732217
2024-03-04,293.9735654546346
2024-03-05,299.4106386591305
2024-03-06,298.69041793076065
2024-03-07,303.1594486483704
2024-03-08,309.58517198387386
2024-03-11,318.6717985792439
2024-03-12,314.3558980247489
2024-03-13,317.3502345399033
2024-03-14,309.27601426136385
2024-03-15,312.1018211115868
2024-03-18,313.3953151714185
2024-03-19,318.187825530253
2024-03-20,319.5695383735909
2024-03-21,310.64539916576234
2024-03-22,317.95527212707725
2024-03-25,305.8937686190066
2024-03-26,319.05834973150087
2024-03-27,327.60347883704884
2024-03-28,323.78216091018
2024-03-29,318.9754379013384
2024-04-01,309.9075370007979
2024-04-02,318.6177428803546
2024-04-03,320.6036271011661
2024-04-04,319.7420381296325
2024-04-05,317.14368492250895
2024-04-08,321.75986026684706
2024-04-09,312.7308966154875
2024-04-10,314.22345816195883
2024-04-11,315.2012517788327
2024-04-12,326.02489173339256
2024-04-15,323.52707752316695
2024-04-16,320.9316793253703
2024-04-17,327.9568876182918
2024-04-18,336.07250137816106
2024-04-19,337.66747228608915
2024-04-22,346.9805880517596
2024-04-23,337.6344536968773
2024-04-24,344.7022959479346
2024-04-25,339.9144675519156
2024-04-26,338.6287414501059
2024-04-29,344.7146804956471
2024-04-30,331.0895227584395
2024-05-01,333.71346569123773
2024-05-02,339.2054007127637
2024-05-03,338.01951920841304
2024-05-06,337.5824491997348
2024-05-07,339.6525487969807
2024-05-08,337.19621887013534
2024-05-09,346.13874692357695
2024-05-10,353.99975216033505
2024-05-13,348.1403642393672
2024-05-14,352.26150291165686
2024-05-15,355.6295242342925
2024-05-16,364.44174893227034
2024-05-17,369.72316080230144
2024-05-20,371.0160958148877
2024-05-21,372.6648907871197
2024-05-22,380.3494995332387
2024-05-23,372.3397054848988
2024-05-24,367.26093892889736
2024-05-27,361.9721642401074
2024-05-28,357.3525014424981
2024-05-29,360.2317614748008
2024-05-30,360.46588225520895
2024-05-31,353.6646762811027
2024-06-03,345.9780094850858
2024-06-04,347.13119446921627
2024-06-05,343.64028097695115
2024-06-06,346.713198509638
2024-06-07,327.9600017948631
2024-06-10,318.8273958481531
2024-06-11,322.2189980476763
2024-06-12,301.3515256013573
2024-06-13,303.846967823228
2024-06-14,302.87067132506024
2024-06-17,312.7638691425516
2024-06-18,302.37228011773544
2024-06-19,300.0230343316514
2024-06-20,297.4574599376942
2024-06-21,294.93618613933637
2024-06-24,298.3896462679276
2024-06-25,298.59207659383435
2024-06-26,315.20590898509516
2024-06-27,318.1538465734311
2024-06-28,320.5958369638828
2024-07-01,324.9683470110386
2024-07-02,330.2683926840325
2024-07-03,320.61480802670684
2024-07-04,329.4807321257324
2024-07-05,330.92870095194553
2024-07-08,324.8389269189069
2024-07-09,321.910848452316
2024-07-10,331.9956601727698
2024-07-11,338.5138653085409
2024-07-12,343.7729396173359
2024-07-15,357.2232209641932
2024-07-16,348.52847732628544
2024-07-17,362.8995864851923
2024-07-18,353.0130671330161
2024-07-19,368.2978611792598
2024-07-22,366.54630896288893
2024-07-23,362.2733293363684
2024-07-24,360.1467218902558
2024-07-25,345.2246970029814
2024-07-26,343.3109732628162
2024-07-29,347.3587219735996
2024-07-30,346.7314335702787
2024-07-31,348.4815031667702
2024-08-01,341.0990132329134
2024-08-02,337.1924657703458
2024-08-05,324.116050350578
2024-08-06,332.0064515683026
2024-08-07,328.5421945548802
2024-08-08,327.5415177864741
2024-08-09,327.2792783608914
2024-08-12,319.62199584594606
2024-08-13,320.58750851143003
2024-08-14,321.5591131917237
2024-08-15,319.1277384943115
2024-08-16,321.47494553793877
2024-08-19,328.4168459126029
2024-08-20,326.98516290534803
2024-08-21,329.25153842907315
2024-08-22,326.78926496382303
2024-08-23,340.7064009831949
2024-08-26,343.5396726718029
2024-08-27,335.63748370004384
2024-08-28,319.8306859102247
2024-08-29,314.97549429885015
2024-08-30,307.63671333611063
2024-09-02,297.7067286824391
2024-09-03,301.65700514065173
2024-09-04,309.38321884087264
2024-09-05,311.8269824161751
2024-09-06,308.8576091207164
2024-09-09,300.61199513175126
2024-09-10,291.6825107646543
2024-09-11,290.7940758201502
2024-09-12,292.2930465789863
2024-09-13,284.4176195179891
2024-09-16,284.6965426989915
2024-09-17,286.7452915014716
2024-09-18,282.79301071549133
2024-09-19,280.073984077873
2024-09-20,282.56603973376536
2024-09-23,285.5454301239342
2024-09-24,283.65726738827874
2024-09-25,281.4169882116457
2024-09-26,279.775102758233
2024-09-27,278.34788285815625
2024-09-30,274.76705962949
2024-10-01,274.98096089085055
2024-10-02,271.35236234814937
2024-10-03,270.8721979536424
2024-10-04,261.31531523779336
2024-10-07,264.6318126863698
2024-10-08,261.2222758256357
2024-10-09,263.60779877757255
2024-10-10,250.33272258627727
2024-10-11,253.51578464324635
2024-10-14,261.15573916960244
2024-10-15,261.0751570145735
2024-10-16,266.1587528079741
2024-10-17,266.96864646103427
2024-10-18,259.7556425634578
2024-10-21,261.6298270095133
2024-10-22,256.97321196186374
2024-10-23,262.82126927233537
2024-10-24,259.1622140231772
2024-10-25,253.84320864871333
2024-10-28,257.46222365153443
2024-10-29,261.11019630938813
2024-10-30,258.7542454963048
2024-10-31,255.20173669015324
2024-11-01,244.41793277490876
2024-11-04,241.43842975856128
2024-11-05,238.54477008236114
2024-11-06,237.1573180129531
2024-11-07,233.94148080758785
2024-11-08,238.89009040959607
2024-11-11,238.15356257409206
2024-11-12,249.77264306183957
2024-11-13,251.9508939508908
2024-11-14,248.7679444980384
2024-11-15,236.88757139957323
2024-11-18,236.3085095474714
2024-11-19,240.24209072859017
2024-11-20,243.3398166779809
2024-11-21,240.42345900402827
2024-11-22,243.62086042093864
2024-11-25,239.2576984054753
2024-11-26,240.15556375158025
2024-11-27,240.64059429293187
2024-11-28,238.92453732126694
2024-11-29,240.45247011732133
2024-12-02,241.7897638650702
2024-12-03,240.09781334594814
2024-12-04,237.70946225335044
2024-12-05,234.8073395047026
2024-12-06,236.7396033797158
2024-12-09,237.81179521796008
2024-12-10,235.0295919376817
2024-12-11,232.55419776002847
2024-12-12,237.06635512666062
2024-12-13,240.48004312109143
2024-12-16,242.61950243486712
2024-12-17,250.66614568797422
2024-12-18,257.82188677750366
2024-12-19,263.83789895759224
2024-12-20,254.51649625588138
2024-12-23,252.85462089958554
2024-12-24,258.43599731466975
2024-12-25,250.70584702744662
2024-12-26,254.25534817799468
2024-12-27,257.7838870474516
2024-12-30,256.1623339829566
2024-12-31,256.25563222044207
