Date,WFC
2023-08-01,201.1852173887748
2023-08-02,209.18011808605996
2023-08-03,211.52851422636252
2023-08-04,216.2189444538561
2023-08-07,223.9234707429322
2023-08-08,226.26350934401827
2023-08-09,223.635080077208
2023-08-10,223.26512750463698
2023-08-11,220.43561441523997
2023-08-14,221.2890336959667
2023-08-15,221.12513411624641
2023-08-16,219.40523631705028
2023-08-17,221.00973114633948
2023-08-18,224.95689059247871
2023-08-21,224.10962549486325
2023-08-22,223.20954386585214
2023-08-23,213.78343554488296
2023-08-24,214.0401367186618
2023-08-25,214.84817798736427
2023-08-28,210.3990058399004
2023-08-29,211.55507893011188
2023-08-30,205.53926691949422
2023-08-31,205.7339056205125
2023-09-01,206.5436225788496
2023-09-04,201.8235413403561
2023-09-05,204.25346387423505
2023-09-06,204.4845395996062
2023-09-07,203.44637608127854
2023-09-08,208.6470207536299
2023-09-11,217.70914984126895
2023-09-12,213.9014219480689
2023-09-13,212.06109086633936
2023-09-14,220.4829575818522
2023-09-15,220.98323590248128
2023-09-18,224.41666097502568
2023-09-19,222.99738765229137
2023-09-20,214.20599534322633
2023-09-21,211.33717543140685
2023-09-22,212.56257172250884
2023-09-25,211.41650676223264
2023-09-26,205.7001600600186
2023-09-27,208.1359370320979
2023-09-28,210.98742817657077
2023-09-29,209.71906538611486
2023-10-02,201.83793863388973
2023-10-03,201.94623832352443
2023-10-04,202.42651854537633
2023-10-05,203.9031139291221
2023-10-06,208.3076685947659
2023-10-09,203.2858091831722
2023-10-10,200.19738027743784
2023-10-11,196.19049212455954
2023-10-12,195.56295814807356
2023-10-13,194.99882058056818
2023-10-16,195.84374116722327
2023-10-17,194.6760469005757
2023-10-18,190.89352738360648
2023-10-19,185.07464970171696
2023-10-20,187.43454918910845
2023-10-23,190.05203096400606
2023-10-24,190.1886173292112
2023-10-25,190.48064980365118
2023-10-26,192.7538818963687
2023-10-27,191.01982002570352
2023-10-30,188.23592698761715
2023-10-31,185.55809090564884
2023-11-01,185.99089031109628
2023-11-02,181.62315454027328
2023-11-03,181.00008943478034
2023-11-06,182.17105391867634
2023-11-07,177.12634445268378
2023-11-08,174.23890939646418
2023-11-09,171.15702315124452
2023-11-10,171.94705011123287
2023-11-13,171.4750371098083
2023-11-14,171.49563149468796
2023-11-15,173.83419449008406
2023-11-16,171.77662378586163
2023-11-17,171.00487476480887
2023-11-20,170.72935114042497
2023-11-21,168.21081968696421
2023-11-22,171.43359576535136
2023-11-23,169.51435546408308
2023-11-24,173.97063701229717
2023-11-27,171.75436182366832
2023-11-28,174.50608339131577
2023-11-29,177.0357754072849
2023-11-30,178.8318743753317
2023-12-01,182.34888483465525
2023-12-04,180.20473161264238
2023-12-05,173.97533009133
2023-12-06,177.43376101391308
2023-12-07,178.5120623222753
2023-12-08,181.43674960982878
2023-12-11,179.45754512142858
2023-12-12,181.08628651929817
2023-12-13,177.5898609294709
2023-12-14,181.71793139079125
2023-12-15,183.3527295272926
2023-12-18,187.40220267265474
2023-12-19,186.55981435169653
2023-12-20,183.14125597858643
2023-12-21,182.7629410894156
2023-12-22,182.38535017283698
2023-12-25,184.81583112890212
2023-12-26,183.5024257365148
2023-12-27,179.72850020522932
2023-12-28,185.8074664216511
2023-12-29,181.5266837408416
2024-01-01,182.06011272752622
2024-01-02,179.7621616868753
2024-01-03,176.29768630087446
2024-01-04,178.06392657810798
2024-01-05,180.1192716357113
2024-01-08,178.79089360734747
2024-01-09,180.97749541751236
2024-01-10,180.22652620887814
2024-01-11,178.48029398565822
2024-01-12,177.30935564429913
2024-01-15,171.52181664660873
2024-01-16,173.34605485304246
2024-01-17,172.01989784517932
2024-01-18,171.67116458334556
2024-01-19,171.3869314971782
2024-01-22,168.70901391325393
2024-01-23,170.00501658106322
2024-01-24,170.11036635971442
2024-01-25,171.36882148434717
2024-01-26,170.14389590566734
2024-01-29,174.20318445706332
2024-01-30,174.60769981378002
2024-01-31,174.47476780359338
2024-02-01,179.9614801420221
2024-02-02,184.44536180172113
2024-02-05,182.60986870409062
2024-02-06,180.3149314371311
2024-02-07,182.8862254048297
2024-02-08,184.34333957600936
2024-02-09,184.49498687498442
2024-02-12,180.15523725102628
2024-02-13,178.12122531788884
2024-02-14,181.64668821562114
2024-02-15,179.82116222957305
2024-02-16,188.65021797887016
2024-02-19,189.96983585832197
2024-02-20,195.94632801121205
2024-02-21,194.21220549619798
2024-02-22,196.16961482819372
2024-02-23,195.93175460141535
2024-02-26,194.50491177740128
2024-02-27,194.6842085651669
2024-02-28,199.360434525695
2024-02-29,193.66640910385863
2024-03-01,194.5697126265217
2024-03-04,191.20882001671268
2024-03-05,189.5621965612893
2024-03-06,192.39535313419756
2024-03-07,191.47254254253028
2024-03-08,200.51442419897396
2024-03-11,203.59108493770037
2024-03-12,204.89975799368278
2024-03-13,213.72654348580565
2024-03-14,210.00019937713495
2024-03-15,211.5544172196348
2024-03-18,214.42594267419935
2024-03-19,220.7812333185134
2024-03-20,231.70205906357376
2024-03-21,239.27604054935176
2024-03-22,235.4833613520974
2024-03-25,239.6658951258928
2024-03-26,238.96119044193767
2024-03-27,232.58650493217087
2024-03-28,235.15401415216544
2024-03-29,234.97004032734014
2024-04-01,236.45910019166206
2024-04-02,234.85217107401968
2024-04-03,228.5439611031464
2024-04-04,229.8415063339984
2024-04-05,229.25274251559057
2024-04-08,227.02797681186993
2024-04-09,234.45477516566763
2024-04-10,232.01593285804927
2024-04-11,238.44083588912784
2024-04-12,240.4193965505501
2024-04-15,237.07865603069686
2024-04-16,242.09552992387452
2024-04-17,242.4179665896541
2024-04-18,240.28387011991228
2024-04-19,245.58162662429197
2024-04-22,240.64050157896156
2024-04-23,237.44847690141722
2024-04-24,234.89891255653947
2024-04-25,227.30811464677373
2024-04-26,226.4659721452118
2024-04-29,227.34336439194843
2024-04-30,230.0949618127577
2024-05-01,225.88655391038708
2024-05-02,233.2596008656542
2024-05-03,238.06067078674437
2024-05-06,248.87871942816753
2024-05-07,242.77297968951805
2024-05-08,234.43565778188176
2024-05-09,240.9628391052659
2024-05-10,245.1006834963613
2024-05-13,240.9386823050508
2024-05-14,231.82178103806876
2024-05-15,229.32661411970943
2024-05-16,225.97919715377535
2024-05-17,224.13798696889017
2024-05-20,215.2572862150793
2024-05-21,220.78520196601198
2024-05-22,222.88183648954092
2024-05-23,220.44223898130403
2024-05-24,221.6302061095323
2024-05-27,224.80615420838387
2024-05-28,219.00333167631658
2024-05-29,222.666883065843
2024-05-30,217.58689084120942
2024-05-31,214.08827653291155
2024-06-03,218.40569104978798
2024-06-04,218.60520291268185
2024-06-05,221.24312931459025
2024-06-06,223.5585745360321
2024-06-07,217.51844158109424
2024-06-10,211.8744139242456
2024-06-11,210.7542275099265
2024-06-12,217.58482281922343
2024-06-13,222.28144412644156
2024-06-14,226.35146768695827
2024-06-17,222.7167523939991
2024-06-18,219.65145980986756
2024-06-19,211.99036066447195
2024-06-20,214.0570313286715
2024-06-21,208.9446582698834
2024-06-24,217.1476564907473
2024-06-25,222.10870406125053
2024-06-26,219.4686127042717
2024-06-27,214.6126592040207
2024-06-28,209.0872943018218
2024-07-01,206.12251327839215
2024-07-02,201.2977078747317
2024-07-03,201.20680491783364
2024-07-04,207.16528210252883
2024-07-05,203.80143357913101
2024-07-08,201.58644215562364
2024-07-09,201.4689579460195
2024-07-10,199.79996409982203
2024-07-11,200.08603018951914
2024-07-12,200.23407994853682
2024-07-15,205.42218512251776
2024-07-16,206.88400012815424
2024-07-17,215.24393241815295
2024-07-18,210.93984892681598
2024-07-19,214.156546807507
2024-07-22,215.50588638044889
2024-07-23,217.51622696645794
2024-07-24,224.96894668711545
2024-07-25,226.364574899874
2024-07-26,217.67377815980313
2024-07-29,217.5163248472702
2024-07-30,217.95675126636246
2024-07-31,218.69639455384197
2024-08-01,216.19784631069325
2024-08-02,214.19159346690984
2024-08-05,212.29470393780002
2024-08-06,215.57600578480663
2024-08-07,214.4646317266642
2024-08-08,208.77830037293734
2024-08-09,212.82118178926245
2024-08-12,219.85654600959077
2024-08-13,224.19680545615762
2024-08-14,223.18230018072046
2024-08-15,227.29561707261263
2024-08-16,233.7483900727733
2024-08-19,226.4588491426808
2024-08-20,221.35058939104
2024-08-21,221.61838828061263
2024-08-22,228.76781236279112
2024-08-23,225.85343922177395
2024-08-26,226.6186333940478
2024-08-27,222.477143539941
2024-08-28,226.7850402281019
2024-08-29,223.38218742358515
2024-08-30,224.1702658905516
2024-09-02,225.7436314024094
2024-09-03,221.95409169674238
2024-09-04,221.11184105316906
2024-09-05,227.3648311652344
2024-09-06,231.52107112174275
2024-09-09,225.66975433212147
2024-09-10,225.18696688969538
2024-09-11,222.58146350889015
2024-09-12,215.57999259723837
2024-09-13,213.16992700896168
2024-09-16,209.7211797355208
2024-09-17,203.32616941583402
2024-09-18,202.22348346680036
2024-09-19,198.5388622858955
2024-09-20,189.3673252975913
2024-09-23,189.61249164360967
2024-09-24,191.4887507603233
2024-09-25,190.0497483890975
2024-09-26,187.40171327719713
2024-09-27,186.6424066643204
2024-09-30,184.88213397533895
2024-10-01,182.50954186055992
2024-10-02,183.70913600644312
2024-10-03,187.16538553012458
2024-10-04,189.20786340422973
2024-10-07,192.0948971438229
2024-10-08,187.047173912797
2024-10-09,183.94228931853877
2024-10-10,186.4619289468912
2024-10-11,189.75271416672442
2024-10-14,194.06799883570045
2024-10-15,190.80873079850295
2024-10-16,192.00237728150765
2024-10-17,197.07829654144595
2024-10-18,195.11173878888903
2024-10-21,198.17270805067207
2024-10-22,203.38747139217483
2024-10-23,204.68129937062827
2024-10-24,211.0807624684146
2024-10-25,216.11541767347916
2024-10-28,215.84961186630053
2024-10-29,220.05416198149962
2024-10-30,218.3293111604994
2024-10-31,218.76976708995937
2024-11-01,224.0637053943794
2024-11-04,222.81000195131097
2024-11-05,220.0719030717153
2024-11-06,211.96155560570404
2024-11-07,215.92574764006602
2024-11-08,220.45335719172684
2024-11-11,222.18799128667376
2024-11-12,220.054931994564
2024-11-13,217.12688023249638
2024-11-14,212.07132427586495
2024-11-15,209.92421737076603
2024-11-18,211.57157128881153
2024-11-19,215.28656244448774
2024-11-20,209.15073926049828
2024-11-21,210.7750457564461
2024-11-22,208.38267884258417
2024-11-25,211.48361405375888
2024-11-26,205.9378989757918
2024-11-27,208.69139386413553
2024-11-28,209.52383930348336
2024-11-29,208.95049723046486
2024-12-02,211.59122201849942
2024-12-03,209.86869948571498
2024-12-04,214.0136626799736
2024-12-05,219.48818653729646
2024-12-06,217.83871292349343
2024-12-09,213.52047493368724
2024-12-10,214.7188039993667
2024-12-11,219.0879208052612
2024-12-12,218.86151388877443
2024-12-13,215.87976096389892
2024-12-16,219.5179076695855
2024-12-17,218.1353889801641
2024-12-18,219.10996763327566
2024-12-19,214.38851617077572
2024-12-20,216.31011358457988
2024-12-23,217.3469505761029
2024-12-24,217.27746203218723
2024-12-25,221.2593626411542
2024-12-26,221.8552039927516
2024-12-27,225.6061603671359
2024-12-30,222.72986943915953
2024-12-31,220.24555460566023
