Date,AVGO
2023-07-31,218.52278138695343
2023-08-01,221.599432890131
2023-08-02,221.61287772363318
2023-08-03,220.9934748206215
2023-08-04,222.9818347164381
2023-08-07,222.1516049153732
2023-08-08,223.80455479053046
2023-08-09,221.50672298487487
2023-08-10,222.02484562650187
2023-08-11,224.16384251468259
2023-08-14,225.1174839269775
2023-08-15,226.18815449935755
2023-08-16,227.45341243164185
2023-08-17,224.6843593222542
2023-08-18,223.0097945200617
2023-08-21,223.33194553978288
2023-08-22,224.73626175743306
2023-08-23,226.20551229113053
2023-08-24,228.21002031755032
2023-08-25,225.73877942313965
2023-08-28,228.20055673912822
2023-08-29,230.2817622917589
2023-08-30,230.60844562244932
2023-08-31,228.84778061701707
2023-09-01,226.9516178586113
2023-09-04,223.4329508062512
2023-09-05,224.83299258078878
2023-09-06,223.74743072506175
2023-09-07,228.29895874807443
2023-09-08,223.13384232261018
2023-09-11,222.1057640862728
2023-09-12,216.30725712378816
2023-09-13,215.69984506795458
2023-09-14,215.66593448601117
2023-09-15,218.45006674764895
2023-09-18,218.82466900360365
2023-09-19,220.0436056069402
2023-09-20,220.0018137842591
2023-09-21,219.53650319844138
2023-09-22,219.37136616938716
2023-09-25,224.10463433131102
2023-09-26,222.4716534097061
2023-09-27,217.28251103929884
2023-09-28,217.2080593898909
2023-09-29,214.69447530341657
2023-10-02,211.56015462486627
2023-10-03,211.41894478866075
2023-10-04,212.5181567752724
2023-10-05,211.74456393723037
2023-10-06,212.04766746233545
2023-10-09,212.60342227944457
2023-10-10,214.20095959213373
2023-10-11,213.23356729422343
2023-10-12,213.85148454057097
2023-10-13,211.88126055772972
2023-10-16,215.13410729695423
2023-10-17,216.5953470881856
2023-10-18,215.5225712385309
2023-10-19,216.6366437178391
2023-10-20,217.75837093641968
2023-10-23,218.2610413964348
2023-10-24,220.38794842198166
2023-10-25,223.2477571819832
2023-10-26,223.0362693772095
2023-10-27,220.523521392936
2023-10-30,222.514476038325
2023-10-31,222.82423257849575
2023-11-01,223.79449465306223
2023-11-02,223.45189779741608
2023-11-03,222.59913545225893
2023-11-06,222.77432717423628
2023-11-07,223.47970712979304
2023-11-08,223.30009101642534
2023-11-09,224.76232981468067
2023-11-10,224.08145149576978
2023-11-13,223.15634768093534
2023-11-14,220.67559873009552
2023-11-15,219.4584059335155
2023-11-16,216.93451037667475
2023-11-17,218.24379502109514
2023-11-20,220.35565988991888
2023-11-21,219.79062211421038
2023-11-22,219.33717713407253
2023-11-23,220.42994189016528
2023-11-24,221.60747687069022
2023-11-27,225.24507884954323
2023-11-28,227.35536833346242
2023-11-29,226.0812387629571
2023-11-30,228.63866928491476
2023-12-01,225.68367810571505
2023-12-04,223.82966926461054
2023-12-05,221.34544704629008
2023-12-06,220.29026794892062
2023-12-07,215.91520931921139
2023-12-08,216.34809391897195
2023-12-11,218.51775360928482
2023-12-12,218.81085984068676
2023-12-13,215.48400568212995
2023-12-14,218.22561096222384
2023-12-15,214.6506455191053
2023-12-18,216.06460788324733
2023-12-19,216.56215946385217
2023-12-20,220.34127629501313
2023-12-21,218.2849511440739
2023-12-22,219.12221638692844
2023-12-25,217.80132353542518
2023-12-26,218.25596166954494
2023-12-27,218.86694862654096
2023-12-28,217.66878715826996
2023-12-29,217.7538745588103
2024-01-01,218.88441241269217
2024-01-02,218.40824256531639
2024-01-03,214.1777022854576
2024-01-04,210.27384622844613
2024-01-05,213.06937622607634
2024-01-08,218.35469629949992
2024-01-09,212.84713484831508
2024-01-10,210.48791330210452
2024-01-11,214.90855342557728
2024-01-12,213.35178916237163
2024-01-15,214.36214941102148
2024-01-16,213.0346645136377
2024-01-17,212.4143765306538
2024-01-18,213.90657741347243
2024-01-19,216.06663733204874
2024-01-22,216.48174270922334
2024-01-23,214.5769399753996
2024-01-24,215.0364047970318
2024-01-25,216.23026034730643
2024-01-26,217.57377182478078
2024-01-29,218.12721996968128
2024-01-30,215.6813892318895
2024-01-31,214.54541354010314
2024-02-01,213.0413083969407
2024-02-02,211.47966296717033
2024-02-05,214.33288252679546
2024-02-06,214.59992521536296
2024-02-07,213.78692222202284
2024-02-08,213.47507271977605
2024-02-09,214.07503295403671
2024-02-12,214.92660754754516
2024-02-13,212.147988611717
2024-02-14,210.6603490564088
2024-02-15,208.9365679864449
2024-02-16,208.6909303315478
2024-02-19,206.9010625551558
2024-02-20,207.74949391358504
2024-02-21,205.77277233216384
2024-02-22,205.6307471691212
2024-02-23,205.51549677660196
2024-02-26,206.3262161532616
2024-02-27,207.61951748538115
2024-02-28,207.51202400449608
2024-02-29,207.7724858670489
2024-03-01,216.00912202316613
2024-03-04,215.93726704436213
2024-03-05,211.73504922302374
2024-03-06,215.03686451968275
2024-03-07,215.3272356152068
2024-03-08,214.59502857474968
2024-03-11,213.8786595468507
2024-03-12,213.05277855556494
2024-03-13,210.50851281462664
2024-03-14,211.24585188336368
2024-03-15,213.01962790300195
2024-03-18,215.73329569287256
2024-03-19,218.4827149056751
2024-03-20,217.0653270886493
2024-03-21,215.5125677688548
2024-03-22,219.69208877961887
2024-03-25,217.52937197755335
2024-03-26,219.13649927237088
2024-03-27,219.04395757747122
2024-03-28,216.66037058481652
2024-03-29,215.78007705470446
2024-04-01,214.58222562993814
2024-04-02,213.4914058532765
2024-04-03,215.53697102300038
2024-04-04,214.5301118186603
2024-04-05,216.49755770669978
2024-04-08,218.30855405177573
2024-04-09,216.84888525545387
2024-04-10,217.02473268316032
2024-04-11,210.11863083948174
2024-04-12,210.66828852682642
2024-04-15,207.31205033074835
2024-04-16,206.91494125227896
2024-04-17,207.77574325278655
2024-04-18,207.29986068865384
2024-04-19,209.97855468676065
2024-04-22,207.27377343511108
2024-04-23,209.90672909667862
2024-04-24,208.60466610136996
2024-04-25,208.3826820195867
2024-04-26,208.73085538625182
2024-04-29,206.2497358226878
2024-04-30,208.59515663799044
2024-05-01,208.71856987715836
2024-05-02,207.46021209272465
2024-05-03,208.65133905080674
2024-05-06,207.1104159234635
2024-05-07,203.63267761743003
2024-05-08,205.0887154367079
2024-05-09,207.10237102857621
2024-05-10,206.76518529892834
2024-05-13,206.1840277820266
2024-05-14,202.74593288402943
2024-05-15,204.1668735785514
2024-05-16,206.66378417432352
2024-05-17,206.2857785579062
2024-05-20,210.60642086568768
2024-05-21,211.86349121784679
2024-05-22,210.895276708834
2024-05-23,210.40969563598222
2024-05-24,212.18835658629882
2024-05-27,215.96020828822668
2024-05-28,212.83919208268725
2024-05-29,214.09527846892044
2024-05-30,216.96106797981122
2024-05-31,213.58642597016848
2024-06-03,213.96470393071766
2024-06-04,214.30190328229432
2024-06-05,211.69463755148257
2024-06-06,211.71672243507868
2024-06-07,204.87072739664558
2024-06-10,207.62998296798793
2024-06-11,211.2879641417839
2024-06-12,212.80198813544166
2024-06-13,214.3886168093949
2024-06-14,213.90262411119826
2024-06-17,212.47755275239078
2024-06-18,217.62926144432197
2024-06-19,221.97008772698203
2024-06-20,224.95101721128384
2024-06-21,225.07075191789642
2024-06-24,221.16442496013607
2024-06-25,223.12554185965993
2024-06-26,221.5876934292426
2024-06-27,224.27584712723262
2024-06-28,226.54102119174996
2024-07-01,226.81247604304704
2024-07-02,223.86649913182922
2024-07-03,225.1063596725227
2024-07-04,226.3172831139821
2024-07-05,225.13642490446907
2024-07-08,230.52812441926704
2024-07-09,231.62161142083934
2024-07-10,234.43347870836854
2024-07-11,236.2019603688738
2024-07-12,238.59695646198423
2024-07-15,238.89122112114748
2024-07-16,238.81726241351114
2024-07-17,239.03875504048196
2024-07-18,236.5736792482096
2024-07-19,234.5456052602726
2024-07-22,234.82620167502515
2024-07-23,235.3566544675406
2024-07-24,232.9996625762678
2024-07-25,233.03843521727725
2024-07-26,235.16983873372683
2024-07-29,238.34753121979898
2024-07-30,236.46128614692566
2024-07-31,234.57889723860782
2024-08-01,231.82521480824394
2024-08-02,231.53240618910084
2024-08-05,230.64256281926075
2024-08-06,231.25740882952036
2024-08-07,229.44459843878485
2024-08-08,228.27163649868993
2024-08-09,226.37119152983564
2024-08-12,226.99597203230655
2024-08-13,226.40670211898768
2024-08-14,226.2494198788335
2024-08-15,226.90828788932268
2024-08-16,225.50455689256708
2024-08-19,222.74622167091823
2024-08-20,218.91006641541293
2024-08-21,220.81658694554332
2024-08-22,221.41318037040048
2024-08-23,223.14245390839818
2024-08-26,222.32869397087808
2024-08-27,220.92025852468132
2024-08-28,219.90105390264364
2024-08-29,221.9769063271932
2024-08-30,223.07198744265727
2024-09-02,226.54826891435786
2024-09-03,227.18327014106174
2024-09-04,228.73628267405653
2024-09-05,230.90537605866731
2024-09-06,234.0212548100782
2024-09-09,234.1039835204305
2024-09-10,233.0862585466987
2024-09-11,235.02344073683554
2024-09-12,233.9465216072198
2024-09-13,235.11646506648458
2024-09-16,231.76144508021068
2024-09-17,227.78919874205815
2024-09-18,225.03275417243034
2024-09-19,227.64832752173376
2024-09-20,225.08010492802737
2024-09-23,223.2247639411485
2024-09-24,223.04571625245416
2024-09-25,222.540711960913
2024-09-26,222.94047123672922
2024-09-27,221.1160603774879
2024-09-30,219.6733567323851
2024-10-01,213.1477425877311
2024-10-02,213.9801385258084
2024-10-03,215.26490155267535
2024-10-04,217.5500947875802
2024-10-07,216.80952538884367
2024-10-08,214.71008350355788
2024-10-09,212.6755090915541
2024-10-10,210.39932302506165
2024-10-11,209.75300854142927
2024-10-14,210.5408956948944
2024-10-15,206.58410660243717
2024-10-16,206.63729638370063
2024-10-17,206.4883471837814
2024-10-18,206.22742690274296
2024-10-21,206.26204637108563
2024-10-22,204.07840101114112
2024-10-23,204.43813778685504
2024-10-24,209.00569688637015
2024-10-25,211.46964466098726
2024-10-28,213.309772340197
2024-10-29,210.994600231764
2024-10-30,209.48074576994426
2024-10-31,210.72884678124782
2024-11-01,208.59786018869485
2024-11-04,211.6713432436867
2024-11-05,212.4318397703579
2024-11-06,213.4916085053781
2024-11-07,212.82906384506268
2024-11-08,212.58020958844853
2024-11-11,210.8952645359146
2024-11-12,208.7049237985273
2024-11-13,205.61996993447042
2024-11-14,205.33918533790344
2024-11-15,204.00455279166087
2024-11-18,205.83523745435167
2024-11-19,205.86825720254387
2024-11-20,207.05671665463407
2024-11-21,207.3755094190703
2024-11-22,207.53485195277474
2024-11-25,206.71758972957375
2024-11-26,206.951693790253
2024-11-27,205.15355847099678
2024-11-28,207.64859737496826
2024-11-29,209.95516726245424
2024-12-02,209.1195558962025
2024-12-03,212.8343057962566
2024-12-04,214.23603856708635
2024-12-05,215.5777464931354
2024-12-06,216.38316195204138
2024-12-09,215.23727908612784
2024-12-10,213.45921596304578
2024-12-11,210.96748096265517
2024-12-12,210.59736292923748
2024-12-13,211.5736315945156
2024-12-16,209.4897126449484
2024-12-17,210.4943840140522
2024-12-18,209.86089345036356
2024-12-19,213.19579420238617
2024-12-20,213.5223610048161
2024-12-23,215.29415199078022
2024-12-24,214.69274733296282
2024-12-25,214.50443725033148
2024-12-26,213.60115613926422
2024-12-27,219.1101134600548
2024-12-30,218.9214214853975
2024-12-31,221.50552318973746
