Date,ZBH
2023-07-31,119.06747069115023
2023-08-01,120.96808355315244
2023-08-02,123.58665264541172
2023-08-03,120.29910999019387
2023-08-04,120.90499133345202
2023-08-07,120.1371073714158
2023-08-08,122.9399091261721
2023-08-09,123.76252230027369
2023-08-10,123.34013300235712
2023-08-11,122.77642634118524
2023-08-14,122.48810057871988
2023-08-15,122.03708678138342
2023-08-16,123.4635422863762
2023-08-17,124.13118732664881
2023-08-18,125.42085837037037
2023-08-21,125.96916792572299
2023-08-22,129.04640205983645
2023-08-23,129.53366668668954
2023-08-24,128.51490211012867
2023-08-25,128.7133899539378
2023-08-28,127.02477648241413
2023-08-29,126.55277599815997
2023-08-30,125.53816402071668
2023-08-31,124.8556155166019
2023-09-01,123.3490783442448
2023-09-04,120.69395006678774
2023-09-05,122.40828822200962
2023-09-06,122.8892832017465
2023-09-07,120.6202675040269
2023-09-08,120.6085629694322
2023-09-11,120.69058217683838
2023-09-12,124.41346025630801
2023-09-13,125.51934436650535
2023-09-14,127.24464501802467
2023-09-15,127.67119965206203
2023-09-18,128.06724582222594
2023-09-19,128.23078353834723
2023-09-20,128.05941301130738
2023-09-21,129.37471861271692
2023-09-22,127.85000870597942
2023-09-25,126.2762826884878
2023-09-26,127.08396687609255
2023-09-27,127.02529895606662
2023-09-28,127.79006415136037
2023-09-29,128.74539359168918
2023-10-02,124.77675076488842
2023-10-03,123.1215922805415
2023-10-04,122.52259696583486
2023-10-05,122.77963751444187
2023-10-06,119.60136897947652
2023-10-09,124.21163212915833
2023-10-10,123.84040505686153
2023-10-11,122.95009335200349
2023-10-12,124.00929968429712
2023-10-13,123.60501105813435
2023-10-16,123.7142934377667
2023-10-17,122.93090617150867
2023-10-18,123.96316613576042
2023-10-19,123.59868145383703
2023-10-20,122.07193528893845
2023-10-23,123.25791191001024
2023-10-24,122.38780596309874
2023-10-25,121.61497802598262
2023-10-26,120.1701836760106
2023-10-27,121.58926557620607
2023-10-30,119.30671452447896
2023-10-31,118.07199960698155
2023-11-01,116.55855012457084
2023-11-02,116.21819939172146
2023-11-03,116.60727420480534
2023-11-06,117.01481210275712
2023-11-07,119.70853569484726
2023-11-08,119.7773282388912
2023-11-09,118.47773091668228
2023-11-10,118.65075857535103
2023-11-13,120.14308181313847
2023-11-14,117.72148024472915
2023-11-15,117.2981869611203
2023-11-16,118.54518497666234
2023-11-17,119.31995708260683
2023-11-20,118.2820185196411
2023-11-21,118.09157736780318
2023-11-22,118.33629614653611
2023-11-23,118.69002387363848
2023-11-24,116.26942254910662
2023-11-27,115.1366238514965
2023-11-28,116.87983593162197
2023-11-29,115.29198890955034
2023-11-30,115.94393528294802
2023-12-01,115.62008003982305
2023-12-04,113.23405977519994
2023-12-05,113.90029892998466
2023-12-06,113.18536303684955
2023-12-07,111.26655702838919
2023-12-08,109.87937872031718
2023-12-11,111.65332920260806
2023-12-12,110.30274174978081
2023-12-13,109.45431844458788
2023-12-14,106.11147663593937
2023-12-15,105.7960220717387
2023-12-18,105.31481173432707
2023-12-19,104.44414474441862
2023-12-20,105.93583097693084
2023-12-21,106.70463721675051
2023-12-22,107.63072092825213
2023-12-25,110.21970762614579
2023-12-26,108.8188067180433
2023-12-27,106.01603129754224
2023-12-28,106.27699423801417
2023-12-29,107.2247153859294
2024-01-01,108.0546365038307
2024-01-02,107.15319048800654
2024-01-03,109.31322172052643
2024-01-04,108.59932309732356
2024-01-05,106.62508902794434
2024-01-08,108.37507068993146
2024-01-09,106.53937087930679
2024-01-10,105.81249365743199
2024-01-11,105.3905911984454
2024-01-12,106.42707721040004
2024-01-15,104.62235965554083
2024-01-16,103.71370336538033
2024-01-17,103.7666314554439
2024-01-18,104.62658015557676
2024-01-19,102.4875491872562
2024-01-22,103.96346959963626
2024-01-23,104.84359721404928
2024-01-24,105.2334766818014
2024-01-25,105.28027011540394
2024-01-26,106.00442456441846
2024-01-29,106.80677470443386
2024-01-30,104.80857757668159
2024-01-31,105.52383449693524
2024-02-01,104.29373658564961
2024-02-02,102.55433029360685
2024-02-05,104.46345030686068
2024-02-06,107.30486971034331
2024-02-07,109.82350300758002
2024-02-08,108.18319660729075
2024-02-09,109.20422554933629
2024-02-12,111.58394953211503
2024-02-13,111.046595367741
2024-02-14,114.02168877899331
2024-02-15,114.82669614855136
2024-02-16,113.8880642468319
2024-02-19,114.95596103755786
2024-02-20,114.80847017620098
2024-02-21,114.1814602000381
2024-02-22,114.22393406074383
2024-02-23,110.23242714743405
2024-02-26,110.80125373792436
2024-02-27,110.14923630894707
2024-02-28,109.11642034486069
2024-02-29,109.9433167082275
2024-03-01,112.7027255904356
2024-03-04,110.80030605250522
2024-03-05,109.98998609747792
2024-03-06,107.55198155204344
2024-03-07,107.9588102259187
2024-03-08,105.85426635498283
2024-03-11,105.89326062167095
2024-03-12,105.17673127814963
2024-03-13,105.49863249423053
2024-03-14,103.68479315047782
2024-03-15,101.78189166626814
2024-03-18,100.5729374238885
2024-03-19,99.34367105518173
2024-03-20,97.97759900001627
2024-03-21,98.09407412937759
2024-03-22,97.15225989048771
2024-03-25,97.57522098752088
2024-03-26,98.42838889730297
2024-03-27,99.4568060061839
2024-03-28,98.36432840357138
2024-03-29,97.00331979333892
2024-04-01,97.47895402767233
2024-04-02,98.46274119747096
2024-04-03,98.81482889444986
2024-04-04,97.81312374511194
2024-04-05,96.2857539827288
2024-04-08,96.30144543957158
2024-04-09,98.72989970771377
2024-04-10,97.28166073861517
2024-04-11,94.84752446300553
2024-04-12,93.06986699755579
2024-04-15,94.47341134824728
2024-04-16,93.17482106152755
2024-04-17,91.35359029287025
2024-04-18,93.37504741640124
2024-04-19,91.71048687284754
2024-04-22,92.95341902779877
2024-04-23,92.63103878094674
2024-04-24,92.8009250444146
2024-04-25,93.2765327137495
2024-04-26,89.89855355629292
2024-04-29,91.74984848569672
2024-04-30,91.82564268510534
2024-05-01,93.24074800375334
2024-05-02,96.86406048020686
2024-05-03,98.57340664550112
2024-05-06,97.01371785319151
2024-05-07,97.06204811049341
2024-05-08,97.19993646142284
2024-05-09,99.29057136026019
2024-05-10,99.62652826635703
2024-05-13,99.66790666016513
2024-05-14,101.39325622642845
2024-05-15,100.23924187262148
2024-05-16,101.18987605198696
2024-05-17,104.12760753519535
2024-05-20,103.41062393590924
2024-05-21,103.13956494038985
2024-05-22,102.7963744741917
2024-05-23,103.43726765388439
2024-05-24,104.14453125872754
2024-05-27,102.91199603464028
2024-05-28,103.23175382648341
2024-05-29,103.87822458774164
2024-05-30,103.07026975419964
2024-05-31,102.7543799635042
2024-06-03,103.69941198250211
2024-06-04,102.17239149829767
2024-06-05,99.14460299229741
2024-06-06,99.14767924095187
2024-06-07,99.06717103230605
2024-06-10,100.2517117109056
2024-06-11,99.8202037823117
2024-06-12,98.82793667314445
2024-06-13,99.69831922506185
2024-06-14,100.17588961971344
2024-06-17,101.1327455866159
2024-06-18,101.88782275361689
2024-06-19,101.58105591987757
2024-06-20,98.11329133575765
2024-06-21,99.30687973485867
2024-06-24,99.27236803600928
2024-06-25,95.20161550864918
2024-06-26,97.08319151213276
2024-06-27,97.83162601155787
2024-06-28,96.84401236302004
2024-07-01,95.55799068962708
2024-07-02,97.42200326217073
2024-07-03,97.2066267766645
2024-07-04,98.32956821083636
2024-07-05,98.40871616869927
2024-07-08,100.93704796153055
2024-07-09,101.66061882918294
2024-07-10,104.36681819301361
2024-07-11,104.37352222666554
2024-07-12,103.03614638037621
2024-07-15,103.23139653652856
2024-07-16,101.22238938263658
2024-07-17,101.87611596067549
2024-07-18,103.64695025135202
2024-07-19,103.70085404039175
2024-07-22,104.54566851630808
2024-07-23,103.50479965858672
2024-07-24,102.59372802318974
2024-07-25,103.38041624336819
2024-07-26,101.51706081872925
2024-07-29,100.09892467275017
2024-07-30,98.5958252194011
2024-07-31,98.3482231264025
2024-08-01,96.6681276557318
2024-08-02,99.61061854504828
2024-08-05,101.61879108553855
2024-08-06,101.48910314864833
2024-08-07,104.42080109381304
2024-08-08,104.80295716870204
2024-08-09,105.36421748846539
2024-08-12,104.31263527971922
2024-08-13,103.1553065376268
2024-08-14,105.36593842600418
2024-08-15,105.75829892702842
2024-08-16,102.11032658378294
2024-08-19,105.54448301431579
2024-08-20,106.12762474967481
2024-08-21,108.72005616033218
2024-08-22,111.46680988008666
2024-08-23,111.58210229766972
2024-08-26,111.35721108182335
2024-08-27,109.47455365465679
2024-08-28,112.2431445081575
2024-08-29,115.29547016010828
2024-08-30,115.27430090291904
2024-09-02,116.50431478408738
2024-09-03,118.08684923729894
2024-09-04,117.86194176455648
2024-09-05,115.36345870686996
2024-09-06,114.88093396113479
2024-09-09,115.05773181653956
2024-09-10,115.74206443163153
2024-09-11,115.78592566612042
2024-09-12,114.5358712547076
2024-09-13,115.40979694910132
2024-09-16,113.67551764101805
2024-09-17,112.29865737718332
2024-09-18,111.80762379464068
2024-09-19,111.55539821649127
2024-09-20,111.89328218181615
2024-09-23,113.7280121964016
2024-09-24,116.9452560179131
2024-09-25,116.56308747418699
2024-09-26,118.40872714324809
2024-09-27,117.59737256460267
2024-09-30,117.77096330168678
2024-10-01,116.40205208146256
2024-10-02,114.28147785913603
2024-10-03,115.20792894433808
2024-10-04,113.97197922070598
2024-10-07,114.70462287089303
2024-10-08,114.09763092632427
2024-10-09,115.60109862583788
2024-10-10,119.34245631873263
2024-10-11,117.04509532924543
2024-10-14,119.04967745398464
2024-10-15,118.71220198699639
2024-10-16,116.12335383440598
2024-10-17,115.23700352488906
2024-10-18,117.08104816026378
2024-10-21,117.76878062681857
2024-10-22,115.7714974045825
2024-10-23,115.96209955408528
2024-10-24,117.25514838549941
2024-10-25,115.10829055056296
2024-10-28,116.33044832361449
2024-10-29,113.96388226929021
2024-10-30,114.79041523248054
2024-10-31,115.4842961254941
2024-11-01,114.39155047821026
2024-11-04,113.36417886087868
2024-11-05,112.31551158763203
2024-11-06,113.87527715554647
2024-11-07,115.20030876736526
2024-11-08,114.25558552117124
2024-11-11,116.20151720227376
2024-11-12,114.82978848560184
2024-11-13,112.68495152715201
2024-11-14,111.45822897026125
2024-11-15,113.97643700127463
2024-11-18,115.9778468740765
2024-11-19,118.13994147401569
2024-11-20,119.2931300195162
2024-11-21,116.57183285820565
2024-11-22,119.0617453575009
2024-11-25,122.92476628378061
2024-11-26,121.57749939067024
2024-11-27,122.07034628780417
2024-11-28,123.12869878636711
2024-11-29,125.14640688411608
2024-12-02,127.19874991095108
2024-12-03,128.42904469196762
2024-12-04,127.73582152411167
2024-12-05,127.90766227795274
2024-12-06,129.53185019482575
2024-12-09,129.98474184806878
2024-12-10,130.1586366400675
2024-12-11,131.58249138263417
2024-12-12,129.40218581951763
2024-12-13,128.98994842051047
2024-12-16,127.20106195415973
2024-12-17,126.09458041898043
2024-12-18,125.15701258309235
2024-12-19,122.56256299051869
2024-12-20,121.53661256099662
2024-12-23,123.12211676351178
2024-12-24,122.95182587031917
2024-12-25,124.70780682630924
2024-12-26,125.7610528070492
2024-12-27,126.7619233370123
2024-12-30,126.3205976048802
2024-12-31,125.15810429032176
