Date,META
2023-07-31,38.97858419759227
2023-08-01,40.68103947357863
2023-08-02,40.151460205804185
2023-08-03,40.43036281177854
2023-08-04,40.01306579294565
2023-08-07,39.288110463450636
2023-08-08,39.53436349990482
2023-08-09,40.102891746333135
2023-08-10,40.872326640742834
2023-08-11,42.626069595337235
2023-08-14,41.64854068193583
2023-08-15,40.414711846376896
2023-08-16,40.88178739542308
2023-08-17,41.37085568614553
2023-08-18,41.13991661548154
2023-08-21,39.56872455082913
2023-08-22,39.60397856930137
2023-08-23,40.005657635422736
2023-08-24,38.31974643956071
2023-08-25,38.43357420904721
2023-08-28,38.12195011620943
2023-08-29,38.70058230477095
2023-08-30,38.80658436653658
2023-08-31,38.44271314457241
2023-09-01,39.94035342356019
2023-09-04,40.66203629513596
2023-09-05,40.38335417838201
2023-09-06,42.45246319645663
2023-09-07,42.1734347880016
2023-09-08,42.61188456104557
2023-09-11,41.91573606773715
2023-09-12,43.27986764674536
2023-09-13,43.20129093452344
2023-09-14,43.23230199887376
2023-09-15,40.41813790947975
2023-09-18,39.6651991631732
2023-09-19,38.90396496063943
2023-09-20,40.14898920334952
2023-09-21,39.61251658650017
2023-09-22,38.11119404088251
2023-09-25,40.28856195709664
2023-09-26,39.19889534455775
2023-09-27,39.62634570143029
2023-09-28,39.167330602649734
2023-09-29,37.83936757108543
2023-10-02,37.17874049243996
2023-10-03,38.08097065158997
2023-10-04,39.772803994187505
2023-10-05,38.7610858827298
2023-10-06,38.868268372678315
2023-10-09,39.99050550944002
2023-10-10,41.218019843299004
2023-10-11,42.19074405626786
2023-10-12,42.647409087516145
2023-10-13,45.96711391461624
2023-10-16,46.51260928647007
2023-10-17,45.98468731717316
2023-10-18,46.202756621081505
2023-10-19,45.222796815512254
2023-10-20,44.947348590911304
2023-10-23,45.06661432980472
2023-10-24,43.472399930778295
2023-10-25,44.57942536288686
2023-10-26,45.49445808367944
2023-10-27,47.58033721253161
2023-10-30,46.21450591639549
2023-10-31,46.28434313654051
2023-11-01,44.60214756213041
2023-11-02,45.38557955106931
2023-11-03,45.77110168454029
2023-11-06,43.769574174399715
2023-11-07,42.22150914157573
2023-11-08,42.96592176225954
2023-11-09,45.788601833963476
2023-11-10,44.3939310738101
2023-11-13,43.36056201385761
2023-11-14,43.29837318128271
2023-11-15,41.7122738008045
2023-11-16,41.4977624132284
2023-11-17,43.07762533518611
2023-11-20,43.75584701340162
2023-11-21,43.87480010218525
2023-11-22,44.99563318840761
2023-11-23,46.43666294694241
2023-11-24,46.26327753351192
2023-11-27,46.27635830484637
2023-11-28,44.47689326344446
2023-11-29,43.34208209664875
2023-11-30,43.5697442921846
2023-12-01,45.053911018982
2023-12-04,46.35446504114997
2023-12-05,48.23678446735597
2023-12-06,48.899603321667946
2023-12-07,48.05527259225674
2023-12-08,47.94584305766722
2023-12-11,47.98377131947571
2023-12-12,47.50012162913994
2023-12-13,48.56434156698681
2023-12-14,51.43924011572195
2023-12-15,49.51789609483879
2023-12-18,49.56855392287217
2023-12-19,49.68193167181431
2023-12-20,48.016099339768225
2023-12-21,48.91996489529761
2023-12-22,49.896007798914745
2023-12-25,51.7567623647108
2023-12-26,52.48444945958729
2023-12-27,53.32997273909335
2023-12-28,50.74163697361505
2023-12-29,49.840007727442654
2024-01-01,48.17206805634024
2024-01-02,48.483082768568025
2024-01-03,49.47271839232275
2024-01-04,49.0236427982081
2024-01-05,48.80983824512029
2024-01-08,48.35956814757407
2024-01-09,48.31913656369064
2024-01-10,47.85210727303758
2024-01-11,48.281668004364995
2024-01-12,49.17607465545578
2024-01-15,48.59867259238458
2024-01-16,46.75363963308393
2024-01-17,46.304204699455916
2024-01-18,45.06982743990617
2024-01-19,43.04759192971232
2024-01-22,40.98410593413956
2024-01-23,40.06793452227534
2024-01-24,40.916423673779526
2024-01-25,40.05510459028544
2024-01-26,39.29416844906949
2024-01-29,38.22086963642034
2024-01-30,38.105127199056284
2024-01-31,38.763788688629774
2024-02-01,38.834251420119514
2024-02-02,38.98129292632993
2024-02-05,39.41405155187804
2024-02-06,39.67936287829679
2024-02-07,41.00800167024649
2024-02-08,42.208993457423
2024-02-09,41.120871403827614
2024-02-12,39.94094561811743
2024-02-13,40.76767485936867
2024-02-14,40.9830487709458
2024-02-15,41.80010175325248
2024-02-16,41.33417175684263
2024-02-19,42.11167054230932
2024-02-20,40.82128680581005
2024-02-21,39.63650008078813
2024-02-22,39.837816080104396
2024-02-23,39.137053251605835
2024-02-26,39.280197169063484
2024-02-27,40.08243103620335
2024-02-28,39.21057625816832
2024-02-29,38.44126894685348
2024-03-01,39.038976783451886
2024-03-04,39.0118175662291
2024-03-05,39.482744129939064
2024-03-06,39.82568255853459
2024-03-07,39.75299637752445
2024-03-08,39.958973498114354
2024-03-11,41.4457145035639
2024-03-12,40.49118438704665
2024-03-13,39.97911464100186
2024-03-14,38.4385449117213
2024-03-15,39.300578704906506
2024-03-18,40.19716983810773
2024-03-19,41.01651746792495
2024-03-20,39.98167458110874
2024-03-21,38.84351710475996
2024-03-22,40.76142290977347
2024-03-25,41.091547041471486
2024-03-26,42.588807434272205
2024-03-27,42.50153240514829
2024-03-28,42.994422092570815
2024-03-29,41.90433829478313
2024-04-01,42.53767728773592
2024-04-02,42.999382885062396
2024-04-03,42.5361952492709
2024-04-04,43.454069660837625
2024-04-05,45.257886821776516
2024-04-08,45.60255823942506
2024-04-09,45.357532232258855
2024-04-10,44.34215648810228
2024-04-11,45.7166663901066
2024-04-12,44.60824517517051
2024-04-15,43.169752714074704
2024-04-16,45.1743196331526
2024-04-17,45.8533566599567
2024-04-18,45.63410000549913
2024-04-19,45.88144055195752
2024-04-22,47.06927207792271
2024-04-23,48.16093210480711
2024-04-24,48.65630776789625
2024-04-25,49.99230719666004
2024-04-26,49.929852600544635
2024-04-29,49.71751971950224
2024-04-30,48.018686487028205
2024-05-01,46.09259850009955
2024-05-02,45.750392056494796
2024-05-03,47.52618109897352
2024-05-06,46.019829397846955
2024-05-07,45.351740244616074
2024-05-08,43.86625933121524
2024-05-09,44.54865181930502
2024-05-10,44.56307055193107
2024-05-13,43.08116852122496
2024-05-14,42.650054637368825
2024-05-15,42.75284200640929
2024-05-16,41.8668774517941
2024-05-17,44.3269144163921
2024-05-20,42.214717157116354
2024-05-21,42.888832622733524
2024-05-22,44.27653624340198
2024-05-23,45.670387069636845
2024-05-24,44.162992751949325
2024-05-27,44.50427231164989
2024-05-28,46.58708452013973
2024-05-29,46.75899102968033
2024-05-30,45.33858439537758
2024-05-31,45.07449640223563
2024-06-03,45.36854411097878
2024-06-04,45.3574145592204
2024-06-05,45.3497391576077
2024-06-06,46.14025873453579
2024-06-07,45.82107550331967
2024-06-10,47.62465578816746
2024-06-11,46.79952937123211
2024-06-12,48.26058180945399
2024-06-13,48.220776726311044
2024-06-14,48.21460052587283
2024-06-17,47.64319939413236
2024-06-18,46.878998922696724
2024-06-19,47.4672591524508
2024-06-20,48.6323448898941
2024-06-21,48.18561125938818
2024-06-24,46.18951695849891
2024-06-25,46.148651626965446
2024-06-26,46.08666774812565
2024-06-27,44.78538247280855
2024-06-28,43.12896200210662
2024-07-01,45.11004651529371
2024-07-02,44.49233641517266
2024-07-03,47.138530073976725
2024-07-04,48.38989550423728
2024-07-05,48.98474257070626
2024-07-08,49.99075296344395
2024-07-09,49.28628605500951
2024-07-10,49.601253117095595
2024-07-11,49.27293925603453
2024-07-12,49.655425939101214
2024-07-15,50.85392250969041
2024-07-16,49.553955083647274
2024-07-17,48.74913656979885
2024-07-18,46.55657460017012
2024-07-19,46.89288186643285
2024-07-22,47.980811161606944
2024-07-23,47.149037010472185
2024-07-24,45.23495650005847
2024-07-25,44.77927168645023
2024-07-26,46.03468694972332
2024-07-29,47.01340837336183
2024-07-30,46.847574705259525
2024-07-31,46.21278792531195
2024-08-01,48.005718515426935
2024-08-02,47.3547772969765
2024-08-05,48.338299473112386
2024-08-06,47.317492566620324
2024-08-07,48.57535160449047
2024-08-08,48.65594467322687
2024-08-09,46.690098313144645
2024-08-12,46.50417115288467
2024-08-13,46.43116266854353
2024-08-14,46.4457007226373
2024-08-15,47.20049656803749
2024-08-16,46.92673863852325
2024-08-19,46.11129897074531
2024-08-20,43.98943383789588
2024-08-21,44.61523061519149
2024-08-22,44.81011234701346
2024-08-23,46.88974916614149
2024-08-26,47.45748412321462
2024-08-27,46.41174255048238
2024-08-28,46.55052861295346
2024-08-29,48.82330695638736
2024-08-30,49.033511268805015
2024-09-02,49.80866486623537
2024-09-03,51.95634643872114
2024-09-04,53.830394137054014
2024-09-05,53.039833596287366
2024-09-06,52.730370160509864
2024-09-09,52.452113878409214
2024-09-10,53.371891776060686
2024-09-11,51.889723551705636
2024-09-12,52.54399797009278
2024-09-13,53.31576531829711
2024-09-16,53.619936794830345
2024-09-17,52.38855114764944
2024-09-18,52.80381592761666
2024-09-19,51.40139412754288
2024-09-20,50.962028372732625
2024-09-23,51.418402119236184
2024-09-24,52.361352520491295
2024-09-25,50.73488163566276
2024-09-26,50.091719409875765
2024-09-27,50.68702468591267
2024-09-30,50.03834201822067
2024-10-01,52.00329898518385
2024-10-02,52.08401671704669
2024-10-03,54.1601937676087
2024-10-04,53.08926868861767
2024-10-07,51.32421977608593
2024-10-08,52.805188978654925
2024-10-09,53.65524347707632
2024-10-10,57.29303005376939
2024-10-11,56.28514307458179
2024-10-14,56.3850851753903
2024-10-15,55.25303887374796
2024-10-16,54.899116598091574
2024-10-17,54.96587575335424
2024-10-18,53.23584610957579
2024-10-21,50.9260761259097
2024-10-22,51.75541014265538
2024-10-23,52.33740646241364
2024-10-24,51.127420099777545
2024-10-25,50.327044793128906
2024-10-28,50.61703963881149
2024-10-29,49.77383049159223
2024-10-30,49.21230024838911
2024-10-31,48.35522365517836
2024-11-01,47.747846420519544
2024-11-04,48.667495446062325
2024-11-05,48.846776375593684
2024-11-06,46.56698706447104
2024-11-07,44.882388385702285
2024-11-08,45.08923070737013
2024-11-11,45.145676234427356
2024-11-12,46.232180782708646
2024-11-13,45.55188276489605
2024-11-14,45.46711778820388
2024-11-15,44.619799415121015
2024-11-18,45.79988824535655
2024-11-19,44.544143127154015
2024-11-20,44.73053906832213
2024-11-21,45.58845532617546
2024-11-22,43.76677862806391
2024-11-25,41.41082382407196
2024-11-26,42.61460126331006
2024-11-27,45.40007940749252
2024-11-28,45.30466824510904
2024-11-29,45.544840321525356
2024-12-02,44.279852962954145
2024-12-03,45.24886149271941
2024-12-04,47.8417812084721
2024-12-05,47.81862917447411
2024-12-06,48.44784936618845
2024-12-09,50.51636176893681
2024-12-10,49.80890147831504
2024-12-11,48.48053506290084
2024-12-12,49.686613592657736
2024-12-13,50.339980751617915
2024-12-16,51.20823802449846
2024-12-17,52.04464787906162
2024-12-18,52.6673644777149
2024-12-19,52.608142946102326
2024-12-20,51.877954541451324
2024-12-23,54.377855085583626
2024-12-24,54.606628280142075
2024-12-25,53.15554042061187
2024-12-26,52.77938635885724
2024-12-27,53.15933820959276
2024-12-30,52.623362874110335
2024-12-31,52.64420392398475
