Date,DE
2023-07-31,128.68491709204088
2023-08-01,124.95849620910263
2023-08-02,126.53693753863422
2023-08-03,124.19522917703522
2023-08-04,120.8008343912461
2023-08-07,121.1055748979482
2023-08-08,113.6712740289189
2023-08-09,112.41731790576321
2023-08-10,117.79004582866202
2023-08-11,113.92938084533122
2023-08-14,114.41991383261457
2023-08-15,118.73099080000793
2023-08-16,120.86138220385763
2023-08-17,129.11913727495283
2023-08-18,128.18467838450053
2023-08-21,125.29999844459603
2023-08-22,124.14475966317512
2023-08-23,117.9490197951411
2023-08-24,118.53729735555898
2023-08-25,121.23943367632785
2023-08-28,125.4069389852416
2023-08-29,124.40474861438416
2023-08-30,124.53472798833467
2023-08-31,123.31989777949411
2023-09-01,125.02064883736921
2023-09-04,130.72170040443646
2023-09-05,135.87780604525892
2023-09-06,140.99963053610267
2023-09-07,146.52673787396233
2023-09-08,145.9585655592825
2023-09-11,149.2935922317116
2023-09-12,149.4368923648084
2023-09-13,148.62687423851094
2023-09-14,150.77104395232902
2023-09-15,155.18446731581315
2023-09-18,163.74401697254424
2023-09-19,166.87906614191562
2023-09-20,174.12811116521712
2023-09-21,183.9456119195733
2023-09-22,189.71578200161105
2023-09-25,185.60429436656202
2023-09-26,189.0942465087048
2023-09-27,190.66475499927233
2023-09-28,184.8642103836947
2023-09-29,186.71696263989952
2023-10-02,184.6195298362517
2023-10-03,182.2000887219242
2023-10-04,184.30240014375624
2023-10-05,191.1831063668196
2023-10-06,198.84776949985041
2023-10-09,193.52797458685066
2023-10-10,188.92059924037702
2023-10-11,183.12611563958092
2023-10-12,183.11092300638805
2023-10-13,175.27160916390028
2023-10-16,173.82564012268978
2023-10-17,174.485940274916
2023-10-18,168.99613132366184
2023-10-19,177.10400381348015
2023-10-20,174.7272681450064
2023-10-23,182.53383841960203
2023-10-24,178.32542632366165
2023-10-25,181.069457448174
2023-10-26,179.26644315170634
2023-10-27,182.21404319812905
2023-10-30,182.95529825409074
2023-10-31,181.0687243356168
2023-11-01,180.16405690673903
2023-11-02,179.9549382801999
2023-11-03,180.19456625818734
2023-11-06,182.7370022170761
2023-11-07,189.55060686092358
2023-11-08,191.31755322450076
2023-11-09,189.85816508514003
2023-11-10,193.5299433036359
2023-11-13,195.6169197793189
2023-11-14,185.83058194587915
2023-11-15,182.41989890828668
2023-11-16,180.29324693438497
2023-11-17,180.46108775209905
2023-11-20,181.81469963373038
2023-11-21,180.99203371912486
2023-11-22,180.41797887063768
2023-11-23,177.621027514015
2023-11-24,169.5859799182497
2023-11-27,169.56136928994417
2023-11-28,171.6216410591162
2023-11-29,167.14392173163088
2023-11-30,162.52956444460568
2023-12-01,151.43968953918224
2023-12-04,151.4827923048637
2023-12-05,155.0070187304859
2023-12-06,160.93640447648949
2023-12-07,156.82217920679335
2023-12-08,161.14562705044816
2023-12-11,155.80329880227725
2023-12-12,164.48298062325358
2023-12-13,162.21027184509856
2023-12-14,160.31183503296148
2023-12-15,160.55035850569055
2023-12-18,163.88046032224713
2023-12-19,163.84066807696004
2023-12-20,167.06646653218064
2023-12-21,168.09017965701645
2023-12-22,159.5209580598771
2023-12-25,162.75811843030232
2023-12-26,160.55000731932097
2023-12-27,166.49218187399813
2023-12-28,165.37324886076084
2023-12-29,172.4369725111822
2024-01-01,174.99723957839612
2024-01-02,184.24279277156475
2024-01-03,182.17255454386316
2024-01-04,187.9742535890229
2024-01-05,180.58880404554031
2024-01-08,184.02244749708032
2024-01-09,193.0140808512302
2024-01-10,194.30211119576802
2024-01-11,187.5269549095066
2024-01-12,191.21608179820828
2024-01-15,194.20134139826433
2024-01-16,202.09430544169211
2024-01-17,202.13252020277315
2024-01-18,198.86753955673635
2024-01-19,200.56693370956233
2024-01-22,201.48589130952413
2024-01-23,194.78886327302743
2024-01-24,195.74897984946764
2024-01-25,189.22555181637742
2024-01-26,188.6451085557111
2024-01-29,188.69101454278024
2024-01-30,188.8691796040813
2024-01-31,187.41606034146236
2024-02-01,192.3533836141028
2024-02-02,194.5997947103322
2024-02-05,198.301556744539
2024-02-06,187.60217643195563
2024-02-07,182.80518038834418
2024-02-08,188.0414083946895
2024-02-09,189.15361344257573
2024-02-12,194.84756217183119
2024-02-13,195.2385214516194
2024-02-14,182.37702302434892
2024-02-15,169.79269615152882
2024-02-16,171.10508360780364
2024-02-19,162.14438767679107
2024-02-20,158.98102124364885
2024-02-21,160.5219768331926
2024-02-22,158.60490368628254
2024-02-23,156.13656002646638
2024-02-26,151.58479324003866
2024-02-27,151.72134982485412
2024-02-28,150.58325491792897
2024-02-29,145.7613814903511
2024-03-01,142.72215343519989
2024-03-04,145.36552480127634
2024-03-05,146.97643537836052
2024-03-06,148.8124570160874
2024-03-07,150.788555253218
2024-03-08,146.90040310428668
2024-03-11,150.98988114205366
2024-03-12,156.18020133047833
2024-03-13,153.6387091605414
2024-03-14,156.46032349565547
2024-03-15,158.0641798189265
2024-03-18,157.9535681229019
2024-03-19,159.79266776128
2024-03-20,162.33182366044772
2024-03-21,157.22991282982483
2024-03-22,149.1476287291051
2024-03-25,148.70815620613055
2024-03-26,153.73402068308204
2024-03-27,149.57293572099613
2024-03-28,151.64424269237338
2024-03-29,159.92269199517767
2024-04-01,160.377988859962
2024-04-02,162.52782191419104
2024-04-03,158.64825214066852
2024-04-04,157.8833370995439
2024-04-05,150.5595558528723
2024-04-08,149.13822361939071
2024-04-09,143.08208736373518
2024-04-10,141.1278968723581
2024-04-11,135.66773328875803
2024-04-12,136.54516966808023
2024-04-15,138.223340383412
2024-04-16,134.79113772240208
2024-04-17,138.8475638260703
2024-04-18,138.53956444470055
2024-04-19,139.77298874456991
2024-04-22,145.49589058722165
2024-04-23,138.88186317344608
2024-04-24,133.71429118632227
2024-04-25,134.42107599842427
2024-04-26,132.73661762742572
2024-04-29,126.07990864262108
2024-04-30,128.10906778842534
2024-05-01,132.77055233546645
2024-05-02,136.3334891834335
2024-05-03,141.02224871232139
2024-05-06,143.82797023634836
2024-05-07,149.65464353478444
2024-05-08,150.24674538168216
2024-05-09,143.72225716919422
2024-05-10,144.24886583385725
2024-05-13,146.280705441508
2024-05-14,147.31800022131168
2024-05-15,150.3496739419027
2024-05-16,147.61052833523175
2024-05-17,147.6929129757129
2024-05-20,146.01714768219747
2024-05-21,145.11587644424506
2024-05-22,143.74523004284197
2024-05-23,145.77194313653072
2024-05-24,147.10768680078536
2024-05-27,151.10351659624794
2024-05-28,154.7327040124218
2024-05-29,152.05184548147545
2024-05-30,148.10360173882523
2024-05-31,148.34148313793133
2024-06-03,145.64645601719192
2024-06-04,145.62959711984934
2024-06-05,141.4957755691629
2024-06-06,135.949975018683
2024-06-07,136.86382171333645
2024-06-10,135.1336720687073
2024-06-11,137.97306876222908
2024-06-12,139.7746527754561
2024-06-13,139.2191732133894
2024-06-14,140.9643345147607
2024-06-17,141.24034114324994
2024-06-18,142.90182960467124
2024-06-19,140.16430267672064
2024-06-20,141.42288422244212
2024-06-21,137.7314106844615
2024-06-24,139.24261784862574
2024-06-25,139.73764066734924
2024-06-26,136.18698391561784
2024-06-27,137.1672402700523
2024-06-28,133.44921208183538
2024-07-01,129.75535710618988
2024-07-02,123.76257325145961
2024-07-03,127.86419078571839
2024-07-04,128.92288296198913
2024-07-05,129.82389022427063
2024-07-08,132.1343547029161
2024-07-09,132.32093540084134
2024-07-10,129.43698286670414
2024-07-11,137.03367972741512
2024-07-12,139.94434817678132
2024-07-15,144.18471220569532
2024-07-16,142.10182913821347
2024-07-17,146.43504358349062
2024-07-18,141.64759458641632
2024-07-19,149.43038665040407
2024-07-22,148.9412366428861
2024-07-23,148.07005032097976
2024-07-24,152.35785797105717
2024-07-25,152.42273263897576
2024-07-26,148.3239939220899
2024-07-29,156.0199734773489
2024-07-30,157.93984665000775
2024-07-31,157.46824366021937
2024-08-01,154.3101189005266
2024-08-02,158.13327342462333
2024-08-05,163.21753068727907
2024-08-06,160.66412528770607
2024-08-07,161.03459833354614
2024-08-08,157.96136039166407
2024-08-09,158.0780241759159
2024-08-12,151.74723190560843
2024-08-13,145.61670329708392
2024-08-14,145.66543794406303
2024-08-15,141.81603728576818
2024-08-16,134.9696731426928
2024-08-19,128.7926030127928
2024-08-20,125.2147861091279
2024-08-21,122.75203000091771
2024-08-22,126.41422140982164
2024-08-23,128.86855297279635
2024-08-26,129.39765000497735
2024-08-27,128.7736107883633
2024-08-28,126.53380236031363
2024-08-29,124.08648317703145
2024-08-30,127.66873810242178
2024-09-02,124.41096957592768
2024-09-03,123.81692979504454
2024-09-04,123.18316434534337
2024-09-05,124.64907941832789
2024-09-06,123.40902131182325
2024-09-09,122.80467086638465
2024-09-10,119.2733956537188
2024-09-11,119.54851337875938
2024-09-12,120.16182054035234
2024-09-13,115.22596725030918
2024-09-16,111.06584097420985
2024-09-17,113.4673212470672
2024-09-18,114.41065150890488
2024-09-19,117.95414480543302
2024-09-20,120.48748855531048
2024-09-23,119.32103313814864
2024-09-24,117.60131158424974
2024-09-25,116.45529324246715
2024-09-26,109.36172572020926
2024-09-27,106.43163111106529
2024-09-30,107.71234658108241
2024-10-01,105.98303716220616
2024-10-02,108.29225456727256
2024-10-03,106.08013614151169
2024-10-04,105.56344463856588
2024-10-07,103.06897689064137
2024-10-08,102.51653198633899
2024-10-09,102.498991483436
2024-10-10,105.76562839489013
2024-10-11,108.30650375895995
2024-10-14,111.11158733088607
2024-10-15,113.01652204557043
2024-10-16,117.62248923875603
2024-10-17,119.22549314208051
2024-10-18,115.05634835288059
2024-10-21,115.55582992659454
2024-10-22,111.87961194227418
2024-10-23,118.17646949339898
2024-10-24,123.6826370076692
2024-10-25,129.61271339897732
2024-10-28,131.4559905095938
2024-10-29,134.92816562745284
2024-10-30,132.46374586036305
2024-10-31,129.66707040489473
2024-11-01,128.5964082399686
2024-11-04,134.091404508583
2024-11-05,133.79986532909973
2024-11-06,129.8189391855733
2024-11-07,124.02957096242118
2024-11-08,122.58519285491487
2024-11-11,125.0651405032132
2024-11-12,127.04178676303303
2024-11-13,130.30249894125743
2024-11-14,129.12248134261307
2024-11-15,129.3758210890492
2024-11-18,133.27253093581464
2024-11-19,138.9666018222966
2024-11-20,136.89359487787948
2024-11-21,139.79933616593684
2024-11-22,144.18779818015062
2024-11-25,148.00419524093064
2024-11-26,152.4439342430645
2024-11-27,153.94628395431278
2024-11-28,165.92996566920402
2024-11-29,171.92022884999236
2024-12-02,168.12948064169
2024-12-03,165.28079336497188
2024-12-04,168.82561149670937
2024-12-05,170.33688649984748
2024-12-06,168.51059155664862
2024-12-09,178.50860527209878
2024-12-10,178.6178660271292
2024-12-11,180.44524798033737
2024-12-12,180.15947691931848
2024-12-13,180.0394119057451
2024-12-16,175.6844942429075
2024-12-17,172.74786015902518
2024-12-18,163.41382907448153
2024-12-19,167.487116359535
2024-12-20,171.40262335531025
2024-12-23,171.24981620639977
2024-12-24,172.0622993931055
2024-12-25,181.37953702270184
2024-12-26,179.76619382662082
2024-12-27,169.3795398650455
2024-12-30,164.60180062308527
2024-12-31,173.69679510370787
