Date,TAP
2023-07-31,91.22215242808466
2023-08-01,91.52717371895211
2023-08-02,93.37060925389856
2023-08-03,95.54202364673453
2023-08-04,97.14610274520751
2023-08-07,96.6995376672108
2023-08-08,94.24675928432622
2023-08-09,92.45097817917261
2023-08-10,93.63761309644926
2023-08-11,94.88231592640606
2023-08-14,94.53701750097397
2023-08-15,96.97194201989701
2023-08-16,96.70625760897971
2023-08-17,101.50636270935374
2023-08-18,98.04549394258339
2023-08-21,96.05903754794336
2023-08-22,92.55014915304703
2023-08-23,87.66259561683661
2023-08-24,91.34406256748076
2023-08-25,89.8667923171878
2023-08-28,94.83179122071503
2023-08-29,93.74849886438297
2023-08-30,95.34472635519144
2023-08-31,93.73507812337131
2023-09-01,93.75106377660762
2023-09-04,91.90299597200722
2023-09-05,92.41722052436597
2023-09-06,92.81669062457902
2023-09-07,95.22960699614859
2023-09-08,98.68687602249581
2023-09-11,95.70063148915096
2023-09-12,99.48766933033771
2023-09-13,101.8532967833192
2023-09-14,102.93097445439984
2023-09-15,106.2201360086959
2023-09-18,107.7088124509401
2023-09-19,105.95471784886998
2023-09-20,106.43046007300869
2023-09-21,106.53411703293636
2023-09-22,111.24866133520075
2023-09-25,110.88796055381385
2023-09-26,106.1983981712807
2023-09-27,107.14625522379676
2023-09-28,103.1500428508281
2023-09-29,106.76159572067671
2023-10-02,106.176695111075
2023-10-03,105.24926026311688
2023-10-04,102.86925502793144
2023-10-05,102.47926047837822
2023-10-06,102.81339646106504
2023-10-09,100.52201007670226
2023-10-10,98.82649210024402
2023-10-11,100.0652464285737
2023-10-12,96.98192654867533
2023-10-13,92.97248593051225
2023-10-16,93.82930314217998
2023-10-17,92.25179018914659
2023-10-18,89.35833309827727
2023-10-19,86.27423045040362
2023-10-20,84.66459998272327
2023-10-23,85.20022685817615
2023-10-24,84.22043378409867
2023-10-25,82.53077599576612
2023-10-26,78.69223811520489
2023-10-27,80.74992992999258
2023-10-30,78.85270234855811
2023-10-31,82.19278396256846
2023-11-01,78.10692048360566
2023-11-02,80.00880171128681
2023-11-03,81.58327968912054
2023-11-06,81.27558973446679
2023-11-07,82.76607530802545
2023-11-08,82.04754339318038
2023-11-09,83.18964932059957
2023-11-10,80.84686009039663
2023-11-13,78.77534251917471
2023-11-14,78.45600956906446
2023-11-15,78.93348549240983
2023-11-16,78.92909288212006
2023-11-17,76.68318426999046
2023-11-20,76.974923661725
2023-11-21,78.0048570180041
2023-11-22,76.84832594679294
2023-11-23,76.24957659767645
2023-11-24,76.7768460365927
2023-11-27,75.14166341980817
2023-11-28,75.45950304605563
2023-11-29,74.59787005902972
2023-11-30,72.52013764559464
2023-12-01,74.0343548568102
2023-12-04,74.7043415937084
2023-12-05,76.97037288350323
2023-12-06,76.64397309059784
2023-12-07,75.01895974025639
2023-12-08,77.03327267197568
2023-12-11,77.66679403271047
2023-12-12,80.83734944470912
2023-12-13,81.72719303422744
2023-12-14,82.06449288113949
2023-12-15,84.71306268248682
2023-12-18,86.8800346615505
2023-12-19,88.39045931334091
2023-12-20,90.7970775617344
2023-12-21,92.69899842043647
2023-12-22,93.56023149681268
2023-12-25,91.51104534558512
2023-12-26,88.9964723036919
2023-12-27,87.40714626862066
2023-12-28,83.74635638249481
2023-12-29,84.22272521974902
2024-01-01,82.95742848380154
2024-01-02,82.83855278767672
2024-01-03,83.0201856222398
2024-01-04,85.33226755179557
2024-01-05,89.62533027974335
2024-01-08,88.79837553972388
2024-01-09,88.18368281799057
2024-01-10,89.54751861625786
2024-01-11,88.51729346379351
2024-01-12,89.49526946499896
2024-01-15,88.51108678510222
2024-01-16,89.3913820159638
2024-01-17,90.0993868233203
2024-01-18,86.77882974692824
2024-01-19,85.2411666840167
2024-01-22,82.69664518092162
2024-01-23,81.45686166809453
2024-01-24,82.0831928009545
2024-01-25,81.82500093112859
2024-01-26,81.648938885437
2024-01-29,85.02623013749471
2024-01-30,85.31595158564312
2024-01-31,87.99226874645815
2024-02-01,91.63992129096236
2024-02-02,92.63239798531997
2024-02-05,92.46722577711805
2024-02-06,95.87240364712477
2024-02-07,97.32608215289642
2024-02-08,98.9009509591362
2024-02-09,98.0849666159845
2024-02-12,95.2808810662759
2024-02-13,96.07972257541536
2024-02-14,93.72124469233681
2024-02-15,95.65016031331386
2024-02-16,93.36843470420811
2024-02-19,94.32405739238409
2024-02-20,96.93774302242811
2024-02-21,96.86378081541407
2024-02-22,97.90274657240914
2024-02-23,99.43717869842993
2024-02-26,98.77163913878695
2024-02-27,95.21581299238572
2024-02-28,100.3932491956356
2024-02-29,99.1616821805254
2024-03-01,97.29407387809297
2024-03-04,94.02308545764751
2024-03-05,95.79536497790998
2024-03-06,99.235422232053
2024-03-07,96.98882832125199
2024-03-08,104.87272572370433
2024-03-11,106.47332535717285
2024-03-12,105.0488055596218
2024-03-13,104.75618308594741
2024-03-14,112.15425620258753
2024-03-15,112.11805412664711
2024-03-18,113.34659963237242
2024-03-19,109.75502799326671
2024-03-20,107.51936692447555
2024-03-21,104.38169489629868
2024-03-22,107.94397379263825
2024-03-25,107.65378593038255
2024-03-26,107.50090985238637
2024-03-27,100.88495885598367
2024-03-28,97.87321744115464
2024-03-29,97.8717267883632
2024-04-01,100.53103713719315
2024-04-02,101.7307178202888
2024-04-03,103.88220677083814
2024-04-04,105.53180486121579
2024-04-05,106.12435941060366
2024-04-08,105.49650026312628
2024-04-09,102.69475792454197
2024-04-10,104.09831738965998
2024-04-11,103.96407208022985
2024-04-12,99.46908062883877
2024-04-15,100.20652572028129
2024-04-16,103.14155991090797
2024-04-17,101.68009850605092
2024-04-18,98.5949004814497
2024-04-19,96.85403718520676
2024-04-22,96.84170156093967
2024-04-23,96.24976497847842
2024-04-24,96.30606030118904
2024-04-25,97.55640124360619
2024-04-26,96.67891726897894
2024-04-29,93.54515179072435
2024-04-30,93.66160762052415
2024-05-01,91.89481068436133
2024-05-02,91.87791304569599
2024-05-03,92.20045919040719
2024-05-06,95.5209796769054
2024-05-07,97.94827572922253
2024-05-08,96.78657234680774
2024-05-09,97.33162910372903
2024-05-10,94.67430798696063
2024-05-13,96.88931705748158
2024-05-14,93.79515802231094
2024-05-15,93.78242521452222
2024-05-16,96.8587803805269
2024-05-17,91.7625125583295
2024-05-20,88.70453164308806
2024-05-21,91.40305176872282
2024-05-22,90.34479390319882
2024-05-23,84.85531692528923
2024-05-24,83.17921888083468
2024-05-27,82.33505159354735
2024-05-28,83.1560477702134
2024-05-29,82.26603471744525
2024-05-30,83.16003302386099
2024-05-31,81.00220206413985
2024-06-03,82.7408627365041
2024-06-04,82.89302392811372
2024-06-05,86.39136991821324
2024-06-06,86.96423242244857
2024-06-07,87.2932983205626
2024-06-10,88.78242899828811
2024-06-11,89.10792984259852
2024-06-12,91.90018582101315
2024-06-13,92.7352663330061
2024-06-14,90.82147556233042
2024-06-17,94.48170779318446
2024-06-18,97.29098637779717
2024-06-19,97.78070730508796
2024-06-20,94.6228790678364
2024-06-21,93.51050887474594
2024-06-24,95.37783604734828
2024-06-25,96.76920064566858
2024-06-26,97.55469541697494
2024-06-27,100.2430366617725
2024-06-28,102.02112236103261
2024-07-01,105.1211156207483
2024-07-02,108.63489736265709
2024-07-03,106.6093136940221
2024-07-04,102.71069156156271
2024-07-05,100.91460318828017
2024-07-08,96.55224873441993
2024-07-09,93.83686765660266
2024-07-10,92.68208339922921
2024-07-11,96.61910023670525
2024-07-12,96.23202174621409
2024-07-15,96.02229325380586
2024-07-16,98.16314466860746
2024-07-17,98.32149212898494
2024-07-18,100.20549095201085
2024-07-19,97.88002453057878
2024-07-22,97.63620965657992
2024-07-23,101.07168580026455
2024-07-24,104.83946067001399
2024-07-25,107.24773642117393
2024-07-26,105.950223335853
2024-07-29,101.7574942224258
2024-07-30,98.00698669267747
2024-07-31,103.72999907310746
2024-08-01,107.08784500921477
2024-08-02,109.88869668688426
2024-08-05,111.02145424513807
2024-08-06,115.2555014487337
2024-08-07,115.94729099539998
2024-08-08,116.4011484568462
2024-08-09,112.46004700120241
2024-08-12,114.36478479107281
2024-08-13,112.35323969587594
2024-08-14,113.98013867904967
2024-08-15,116.10184876461983
2024-08-16,116.28388614452533
2024-08-19,114.86890874989776
2024-08-20,114.4632071201862
2024-08-21,117.13239307705733
2024-08-22,114.31321255504393
2024-08-23,115.0268431409199
2024-08-26,114.6470496163992
2024-08-27,115.57520371511977
2024-08-28,117.52922816576606
2024-08-29,114.10798350078595
2024-08-30,114.18095758178764
2024-09-02,115.92772989579812
2024-09-03,118.1665230430212
2024-09-04,116.72834975578363
2024-09-05,115.83345786396745
2024-09-06,116.90478478490562
2024-09-09,116.34101908498738
2024-09-10,115.24946779345993
2024-09-11,116.0478526246049
2024-09-12,112.69420051228765
2024-09-13,109.78082439081965
2024-09-16,110.28071733708254
2024-09-17,112.57901185201607
2024-09-18,110.65090724079326
2024-09-19,111.75385916236353
2024-09-20,111.78725257093357
2024-09-23,114.46232183688416
2024-09-24,113.65018737697547
2024-09-25,115.5665089925489
2024-09-26,117.68174205467272
2024-09-27,116.50740380290266
2024-09-30,115.4017132137935
2024-10-01,116.77596954634781
2024-10-02,118.226216146151
2024-10-03,119.75920001026573
2024-10-04,120.92498438951164
2024-10-07,118.78865347328083
2024-10-08,118.76310232458569
2024-10-09,111.38306262746633
2024-10-10,115.4347747719393
2024-10-11,118.62070331714419
2024-10-14,119.4775994112396
2024-10-15,119.58157965866002
2024-10-16,119.01927354418106
2024-10-17,120.14573774609468
2024-10-18,115.69404180323856
2024-10-21,115.95942632639519
2024-10-22,115.4483503435014
2024-10-23,116.7323094457912
2024-10-24,115.0604582600837
2024-10-25,118.17534314457312
2024-10-28,118.45368065403132
2024-10-29,120.70111690610433
2024-10-30,119.26349550515296
2024-10-31,120.30830946004565
2024-11-01,122.18617643604718
2024-11-04,121.18328375427714
2024-11-05,119.69989997173275
2024-11-06,117.41255012759738
2024-11-07,121.76335084164361
2024-11-08,123.15865651713047
2024-11-11,123.64307116060722
2024-11-12,126.7486309768676
2024-11-13,127.80209245647569
2024-11-14,130.17095606230822
2024-11-15,128.7229597193503
2024-11-18,132.78400760208163
2024-11-19,131.76029584790274
2024-11-20,134.53318577047614
2024-11-21,130.60408287712596
2024-11-22,133.08088727716358
2024-11-25,127.78731667687315
2024-11-26,131.3004310709105
2024-11-27,126.2945296766915
2024-11-28,123.26498613785898
2024-11-29,127.30158492084836
2024-12-02,124.93273923194002
2024-12-03,129.30182833565385
2024-12-04,129.66848027494598
2024-12-05,126.3172848451742
2024-12-06,124.77951664855162
2024-12-09,124.93511184244355
2024-12-10,126.04145282046844
2024-12-11,127.44706093909966
2024-12-12,133.30885986988113
2024-12-13,132.6899818874998
2024-12-16,131.6514917885199
2024-12-17,124.656402294624
2024-12-18,119.66410935156502
2024-12-19,120.92505763377208
2024-12-20,122.40645324649452
2024-12-23,121.71031676593564
2024-12-24,123.26768525674923
2024-12-25,118.35514937319495
2024-12-26,117.12476180949172
2024-12-27,122.90058507739033
2024-12-30,118.34331468679035
2024-12-31,114.48153563158166
