Date,ADI
2023-08-04,697.1508369583635
2023-08-07,716.7555990203126
2023-08-08,727.9367185111045
2023-08-09,727.8392472585472
2023-08-10,718.4734670353363
2023-08-11,708.7964632247703
2023-08-14,702.6313697583769
2023-08-15,705.6835996974339
2023-08-16,716.97403435556
2023-08-17,734.8284031407082
2023-08-18,714.8512618643816
2023-08-21,725.2976909538983
2023-08-22,749.2068161387683
2023-08-23,753.8629552553604
2023-08-24,759.855959550862
2023-08-25,768.3333376698488
2023-08-28,759.1016399610832
2023-08-29,763.121836298073
2023-08-30,782.9731246601694
2023-08-31,776.723407500325
2023-09-01,756.5817832354841
2023-09-04,741.575499341274
2023-09-05,739.0233315900861
2023-09-06,734.3783590622355
2023-09-07,730.0346750288206
2023-09-08,727.2975057235853
2023-09-11,737.4988217146179
2023-09-12,754.3199463344462
2023-09-13,749.5919278477841
2023-09-14,744.425542931412
2023-09-15,748.7353914997815
2023-09-18,756.0093812032702
2023-09-19,775.2777268044596
2023-09-20,784.5143783662613
2023-09-21,779.3487786455954
2023-09-22,773.9661303058638
2023-09-25,780.2134688154771
2023-09-26,790.4846963275736
2023-09-27,814.425616288187
2023-09-28,823.0261250045506
2023-09-29,820.1837171345377
2023-10-02,831.4920139740672
2023-10-03,830.3698686343206
2023-10-04,825.6141389372315
2023-10-05,842.1173510689208
2023-10-06,836.2789881654745
2023-10-09,844.0034278325538
2023-10-10,845.3911143317105
2023-10-11,842.0021343819196
2023-10-12,873.7676342019435
2023-10-13,873.0977172015156
2023-10-16,862.6991717256648
2023-10-17,868.0240646198886
2023-10-18,857.2398032231265
2023-10-19,850.1419783598179
2023-10-20,842.4475536872297
2023-10-23,846.2869073262516
2023-10-24,844.9952418260287
2023-10-25,833.2952903281863
2023-10-26,856.6336901754049
2023-10-27,864.9980808283541
2023-10-30,864.4656126132417
2023-10-31,867.5644746883362
2023-11-01,865.4893544863795
2023-11-02,857.6069576090986
2023-11-03,872.2719218676856
2023-11-06,860.1392317919538
2023-11-07,868.7347517492841
2023-11-08,868.4793620494739
2023-11-09,887.4973598352252
2023-11-10,857.3024855496857
2023-11-13,865.4138925951281
2023-11-14,852.537252391877
2023-11-15,875.8037583820336
2023-11-16,882.955329463407
2023-11-17,879.264196375846
2023-11-20,885.5551968969415
2023-11-21,882.3057871115309
2023-11-22,862.3019029302985
2023-11-23,863.7658016001681
2023-11-24,864.3768954250556
2023-11-27,851.6322857312535
2023-11-28,832.1439972950315
2023-11-29,825.85615094122
2023-11-30,815.1395838842872
2023-12-01,832.7491150587916
2023-12-04,846.5789290005945
2023-12-05,836.5517174352132
2023-12-06,849.238162356606
2023-12-07,844.3650033996558
2023-12-08,861.6108384404325
2023-12-11,860.0526020721813
2023-12-12,872.4814114993696
2023-12-13,860.3949038592125
2023-12-14,862.6636795791952
2023-12-15,843.2385693811552
2023-12-18,855.8562411109118
2023-12-19,862.5014164160192
2023-12-20,846.2806935392946
2023-12-21,857.6928097466822
2023-12-22,858.2042425840145
2023-12-25,837.3691917701163
2023-12-26,848.6268069748035
2023-12-27,838.4559755243006
2023-12-28,850.1170250801806
2023-12-29,874.3389279220878
2024-01-01,843.0009987943008
2024-01-02,836.6761004166137
2024-01-03,857.8172244255176
2024-01-04,860.5881623817518
2024-01-05,869.5861175478142
2024-01-08,857.1483469505429
2024-01-09,832.0744255474158
2024-01-10,843.2174363738341
2024-01-11,858.2091532559803
2024-01-12,838.5414228254525
2024-01-15,830.3814631770808
2024-01-16,837.4453925531411
2024-01-17,848.6405523584566
2024-01-18,819.5406559614848
2024-01-19,841.5699077736374
2024-01-22,841.7329517330257
2024-01-23,881.765051580952
2024-01-24,892.1625892856871
2024-01-25,895.0870093844254
2024-01-26,900.7912490620954
2024-01-29,904.3734006951831
2024-01-30,884.3532100401277
2024-01-31,899.751077764441
2024-02-01,921.3703174791508
2024-02-02,927.3121881605704
2024-02-05,928.9598693649582
2024-02-06,912.4797585540753
2024-02-07,898.4697049165557
2024-02-08,908.9779864808002
2024-02-09,932.1263185235489
2024-02-12,919.1679596044908
2024-02-13,915.8900135255203
2024-02-14,913.8842507110764
2024-02-15,930.6594458822904
2024-02-16,934.938512782435
2024-02-19,932.9183519991308
2024-02-20,926.4931052616012
2024-02-21,942.3701485124349
2024-02-22,949.5440003174764
2024-02-23,941.0412779409783
2024-02-26,945.5881908881935
2024-02-27,963.5245087811575
2024-02-28,976.8616674638313
2024-02-29,1001.7168342852565
2024-03-01,987.3473899475964
2024-03-04,993.6307688313373
2024-03-05,986.4850209748241
2024-03-06,1006.2336928279378
2024-03-07,970.8396956971015
2024-03-08,980.4447315623772
2024-03-11,967.8662995745213
2024-03-12,992.1167130350052
2024-03-13,1003.4663780916077
2024-03-14,997.7256447782145
2024-03-15,1019.8609305327413
2024-03-18,1040.5544620867229
2024-03-19,1048.174783076283
2024-03-20,1018.1308359921358
2024-03-21,1001.7961597930359
2024-03-22,1005.2664821121851
2024-03-25,1013.9142534427451
2024-03-26,996.926259410725
2024-03-27,980.8397959966275
2024-03-28,979.7118814175828
2024-03-29,958.6783139534609
2024-04-01,956.9771087258853
2024-04-02,949.0044116187855
2024-04-03,956.4702665919912
2024-04-04,971.6595870217556
2024-04-05,999.2638883014448
2024-04-08,1024.0195060249825
2024-04-09,1016.4711122043046
2024-04-10,1006.0620318076323
2024-04-11,1011.0752559755266
2024-04-12,1010.9777521176046
2024-04-15,1026.8182723200462
2024-04-16,1035.2219793148797
2024-04-17,1055.1400068689136
2024-04-18,1015.2307066307699
2024-04-19,1041.4903946278191
2024-04-22,1047.656384392597
2024-04-23,1024.3660992554462
2024-04-24,1020.4192083210701
2024-04-25,1015.7681526309724
2024-04-26,1028.6335312841777
2024-04-29,1058.2664328553485
2024-04-30,1109.8677116340227
2024-05-01,1106.247934529243
2024-05-02,1113.719181167579
2024-05-03,1095.4926092949104
2024-05-06,1139.0774356917404
2024-05-07,1122.0566574356578
2024-05-08,1104.4016975817558
2024-05-09,1090.777249328538
2024-05-10,1079.5557835682298
2024-05-13,1079.938450142643
2024-05-14,1086.5512962613932
2024-05-15,1092.287664388801
2024-05-16,1075.5640283231894
2024-05-17,1061.886726540948
2024-05-20,1068.6964362277731
2024-05-21,1074.5160445273812
2024-05-22,1105.467847779843
2024-05-23,1110.8126639812156
2024-05-24,1136.6127878135705
2024-05-27,1131.221835355862
2024-05-28,1145.0976101974031
2024-05-29,1166.8819954848695
2024-05-30,1214.8956127870088
2024-05-31,1204.3324698721844
2024-06-03,1196.618226971539
2024-06-04,1182.2976695889815
2024-06-05,1175.1254976344048
2024-06-06,1178.4598785850278
2024-06-07,1210.2185975580362
2024-06-10,1219.3491769697
2024-06-11,1237.024536519447
2024-06-12,1266.9025813218002
2024-06-13,1243.7856401011597
2024-06-14,1256.3416340501904
2024-06-17,1271.93236116106
2024-06-18,1266.3192604331996
2024-06-19,1272.6571297171874
2024-06-20,1317.5408033712672
2024-06-21,1319.726122083656
2024-06-24,1304.9910385884991
2024-06-25,1304.3971222561372
2024-06-26,1281.5268537820655
2024-06-27,1285.3758240772395
2024-06-28,1281.5714006013861
2024-07-01,1257.5355147455105
2024-07-02,1282.3039815855786
2024-07-03,1322.478342712067
2024-07-04,1304.9798651570773
2024-07-05,1284.3542843195603
2024-07-08,1277.2182695422573
2024-07-09,1257.9584179604462
2024-07-10,1274.7843524712705
2024-07-11,1285.2591319403946
2024-07-12,1280.4424440824275
2024-07-15,1279.0851995299254
2024-07-16,1232.6367745300606
2024-07-17,1214.116281348513
2024-07-18,1188.0955738751716
2024-07-19,1182.3757849650842
2024-07-22,1184.4558049244229
2024-07-23,1163.3890652529421
2024-07-24,1154.585814056115
2024-07-25,1135.5042190745983
2024-07-26,1111.8531882773173
2024-07-29,1068.7406970582504
2024-07-30,1064.0329406067415
2024-07-31,1066.8613433558783
2024-08-01,1066.8844179843663
2024-08-02,1049.1750397609048
2024-08-05,1050.6128047053983
2024-08-06,1039.9790959730547
2024-08-07,1033.3889426090961
2024-08-08,1039.7164599505238
2024-08-09,1039.5595766184165
2024-08-12,1012.4170910800582
2024-08-13,1041.3415663578505
2024-08-14,1025.2144691311569
2024-08-15,1031.9888293669828
2024-08-16,1026.5552261128018
2024-08-19,1041.3910495097448
2024-08-20,1041.3831362914518
2024-08-21,1054.7546316002586
2024-08-22,1082.6282687735486
2024-08-23,1079.473789062512
2024-08-26,1100.9195684581348
2024-08-27,1097.9868987256084
2024-08-28,1084.71779633163
2024-08-29,1087.2711828468555
2024-08-30,1100.4288024797168
2024-09-02,1128.0656128812955
2024-09-03,1121.3855632568057
2024-09-04,1119.5093788940112
2024-09-05,1151.0013733192566
2024-09-06,1157.4330464490233
2024-09-09,1164.6673880339913
2024-09-10,1157.8075750834278
2024-09-11,1160.3326134398885
2024-09-12,1124.8931335322382
2024-09-13,1097.1423732853013
2024-09-16,1101.7553029017538
2024-09-17,1089.0222750650316
2024-09-18,1071.914561944289
2024-09-19,1068.2739654085321
2024-09-20,1058.5508419397806
2024-09-23,1081.9035373128847
2024-09-24,1114.517342977105
2024-09-25,1134.0049799226517
2024-09-26,1144.2303715852706
2024-09-27,1161.6000065873714
2024-09-30,1147.9209681905784
2024-10-01,1124.4747182725525
2024-10-02,1127.4893522009131
2024-10-03,1158.1475467683806
2024-10-04,1165.2459848615579
2024-10-07,1182.7610260573958
2024-10-08,1191.2674444822105
2024-10-09,1185.7641964204195
2024-10-10,1151.6239213666558
2024-10-11,1133.4889543191339
2024-10-14,1156.8279625399077
2024-10-15,1137.9220637271126
2024-10-16,1166.270035628822
2024-10-17,1161.5584619353187
2024-10-18,1170.0368625761466
2024-10-21,1207.7278913172863
2024-10-22,1236.3135013755434
2024-10-23,1220.582707644777
2024-10-24,1213.2690072911482
2024-10-25,1190.718919200573
2024-10-28,1227.00823002854
2024-10-29,1224.8945055263828
2024-10-30,1246.6173951099593
2024-10-31,1215.6802273860949
2024-11-01,1218.3880158394315
2024-11-04,1222.2058249726595
2024-11-05,1226.2713156229174
2024-11-06,1218.900317742084
2024-11-07,1246.135920475688
2024-11-08,1226.0052744025418
2024-11-11,1241.1338722635344
2024-11-12,1279.772074035804
2024-11-13,1298.0860314893112
2024-11-14,1272.745436933325
2024-11-15,1262.3018563130706
2024-11-18,1247.6691686514325
2024-11-19,1299.0645999790283
2024-11-20,1282.6170523054057
2024-11-21,1301.1688579447098
2024-11-22,1285.6537266451187
2024-11-25,1301.5953332269958
2024-11-26,1314.5046060350921
2024-11-27,1325.5342012526285
2024-11-28,1329.5785376396784
2024-11-29,1321.8240082167329
2024-12-02,1331.1209683670118
2024-12-03,1362.620967345711
2024-12-04,1363.519787905563
2024-12-05,1365.3303310825981
2024-12-06,1367.0544466353736
2024-12-09,1379.5466140846377
2024-12-10,1404.232655914165
2024-12-11,1385.2810346207393
2024-12-12,1384.1189666267321
2024-12-13,1395.2818600183384
2024-12-16,1412.9619898101464
2024-12-17,1423.0710239141542
2024-12-18,1411.0266806769312
2024-12-19,1370.7611179581436
2024-12-20,1355.6577778833507
2024-12-23,1385.3066822114395
2024-12-24,1416.8013505773167
2024-12-25,1424.62343897511
2024-12-26,1411.9370613744147
2024-12-27,1389.2642228769505
2024-12-30,1395.0784702899186
2024-12-31,1405.4117458456508
