Date,SO
2023-08-04,185.51936927071912
2023-08-07,189.0204499765482
2023-08-08,189.97055328380085
2023-08-09,187.7886803503079
2023-08-10,190.6131792720181
2023-08-11,193.19294430730483
2023-08-14,194.0751366082425
2023-08-15,184.6282137728942
2023-08-16,184.89023003379813
2023-08-17,181.32288014174193
2023-08-18,180.90831131841492
2023-08-21,186.9556762277163
2023-08-22,181.04897156502173
2023-08-23,177.99991507032632
2023-08-24,180.81239853453448
2023-08-25,182.8712637682511
2023-08-28,182.690349661123
2023-08-29,177.696841160195
2023-08-30,181.7047640214066
2023-08-31,180.88142155769498
2023-09-01,185.72434634736413
2023-09-04,191.30354274535804
2023-09-05,191.3197432575501
2023-09-06,186.66636114576573
2023-09-07,183.98266710864752
2023-09-08,190.690954835142
2023-09-11,193.9134071063772
2023-09-12,198.2786935279206
2023-09-13,197.25738979965809
2023-09-14,201.99335818047524
2023-09-15,209.7346494661673
2023-09-18,206.73011534019432
2023-09-19,206.67700345199916
2023-09-20,206.27876818366934
2023-09-21,203.57600522977273
2023-09-22,201.69179036673063
2023-09-25,204.673333031109
2023-09-26,203.04829293479267
2023-09-27,195.4161536745505
2023-09-28,192.0296012893514
2023-09-29,191.5257538174988
2023-10-02,193.0893255255912
2023-10-03,196.0512191777875
2023-10-04,199.95656022070958
2023-10-05,203.786041126004
2023-10-06,209.04780872809783
2023-10-09,210.6967727538437
2023-10-10,213.65539741909856
2023-10-11,220.72973413458814
2023-10-12,218.00582035701655
2023-10-13,217.00320228936826
2023-10-16,216.2017109072793
2023-10-17,212.47912445936038
2023-10-18,211.3788409717059
2023-10-19,212.6845590874625
2023-10-20,209.38219522142677
2023-10-23,213.3548370114338
2023-10-24,214.84743953508107
2023-10-25,207.5820989084519
2023-10-26,201.7852180075366
2023-10-27,214.3314790121209
2023-10-30,217.03131233546253
2023-10-31,217.4254730162487
2023-11-01,218.709252773113
2023-11-02,214.2324869246265
2023-11-03,210.069197051741
2023-11-06,208.42651235076238
2023-11-07,209.89335102133603
2023-11-08,206.68838870940274
2023-11-09,203.66524823645392
2023-11-10,199.34764623441393
2023-11-13,205.4167286095825
2023-11-14,205.66013193625545
2023-11-15,195.61380945351203
2023-11-16,198.67913561368565
2023-11-17,201.5444858455558
2023-11-20,206.84020301533394
2023-11-21,206.98913687430078
2023-11-22,206.24318147083326
2023-11-23,209.83440720934752
2023-11-24,207.04173428305882
2023-11-27,216.93482807751624
2023-11-28,221.6119691223987
2023-11-29,219.08978686161424
2023-11-30,220.53046306268814
2023-12-01,226.5287834384321
2023-12-04,226.22974308512758
2023-12-05,228.59680061464553
2023-12-06,228.2651334259014
2023-12-07,229.16810367274456
2023-12-08,227.70437992587955
2023-12-11,233.88734205322461
2023-12-12,226.47481694825368
2023-12-13,230.82215699088866
2023-12-14,230.60117989196806
2023-12-15,226.27914763763843
2023-12-18,224.89392251289811
2023-12-19,223.99186926484336
2023-12-20,225.09898170378784
2023-12-21,219.79397425780002
2023-12-22,227.93920414953587
2023-12-25,228.85424485422723
2023-12-26,226.94807144252144
2023-12-27,225.95176761524712
2023-12-28,223.4085306181709
2023-12-29,231.98044213225887
2024-01-01,230.6823536514909
2024-01-02,230.8537370850548
2024-01-03,226.81238495423992
2024-01-04,227.82857313443387
2024-01-05,226.26291395483165
2024-01-08,224.63372779358517
2024-01-09,229.96691345158084
2024-01-10,233.49284768122322
2024-01-11,240.14795955991804
2024-01-12,244.18617062906287
2024-01-15,234.6378846602121
2024-01-16,227.13880490168634
2024-01-17,226.71036571556323
2024-01-18,223.76683438126997
2024-01-19,220.09696825406976
2024-01-22,226.56568665970485
2024-01-23,227.12771424600527
2024-01-24,219.78609541911237
2024-01-25,219.11423933699075
2024-01-26,223.47980427656952
2024-01-29,223.86878822664914
2024-01-30,223.4374400409408
2024-01-31,226.27709159619548
2024-02-01,230.46985712921963
2024-02-02,233.53453288287008
2024-02-05,235.04532261833603
2024-02-06,234.26019563453568
2024-02-07,234.10763313003395
2024-02-08,236.85414707125057
2024-02-09,243.53797603905653
2024-02-12,236.78493776397914
2024-02-13,227.29321322521
2024-02-14,223.3480471781522
2024-02-15,227.09158125967159
2024-02-16,225.19419493891817
2024-02-19,223.6294418802728
2024-02-20,226.49860035720263
2024-02-21,227.1624772520297
2024-02-22,223.66832527604305
2024-02-23,219.5796728416923
2024-02-26,216.57905736700863
2024-02-27,216.43963871721022
2024-02-28,217.9455221180816
2024-02-29,221.44250073293725
2024-03-01,224.04120097174658
2024-03-04,220.5482371817364
2024-03-05,221.88144587686622
2024-03-06,219.04965498756383
2024-03-07,217.7670807994675
2024-03-08,215.49064732763307
2024-03-11,211.94717297375894
2024-03-12,221.4606401691056
2024-03-13,223.50829228891087
2024-03-14,223.23446462666172
2024-03-15,223.76515744163876
2024-03-18,229.9347545307885
2024-03-19,234.51672642671738
2024-03-20,244.70995605311953
2024-03-21,249.7039339839589
2024-03-22,250.28080591584774
2024-03-25,250.9749896860187
2024-03-26,250.08762007865496
2024-03-27,251.92300938114946
2024-03-28,254.72295364971285
2024-03-29,258.3896068159484
2024-04-01,258.4031883006852
2024-04-02,260.4188412578373
2024-04-03,260.03223659600303
2024-04-04,256.19957706587354
2024-04-05,251.169395872946
2024-04-08,250.04851090746627
2024-04-09,251.04566197218227
2024-04-10,241.75119397799114
2024-04-11,247.27855815386286
2024-04-12,248.85776162524274
2024-04-15,245.65673478727632
2024-04-16,244.94551428328194
2024-04-17,243.1939772626841
2024-04-18,239.01389586715723
2024-04-19,235.92103192575217
2024-04-22,239.8950918056261
2024-04-23,250.01339146113608
2024-04-24,253.06134622379355
2024-04-25,248.08092140400396
2024-04-26,247.29027946900183
2024-04-29,247.30108683003917
2024-04-30,250.62241725834934
2024-05-01,251.54977886704026
2024-05-02,247.74678151923405
2024-05-03,250.92350850633778
2024-05-06,258.23662418204026
2024-05-07,256.92254833196733
2024-05-08,254.72356883181166
2024-05-09,250.31028855562175
2024-05-10,247.78488790442205
2024-05-13,239.38308572250108
2024-05-14,251.68879517075428
2024-05-15,249.33428263028821
2024-05-16,244.62711284660278
2024-05-17,255.9968913939833
2024-05-20,252.34193749795702
2024-05-21,243.19764499886432
2024-05-22,247.10022435562834
2024-05-23,248.8779742933356
2024-05-24,258.69536471589606
2024-05-27,259.99462218203064
2024-05-28,256.99150613047993
2024-05-29,255.26625491425884
2024-05-30,242.03177363246633
2024-05-31,245.23857912368743
2024-06-03,240.54216154117387
2024-06-04,238.6604571878657
2024-06-05,233.0294238435526
2024-06-06,235.7702913762593
2024-06-07,241.08618639431478
2024-06-10,245.30110138022653
2024-06-11,252.01582940440412
2024-06-12,254.04471017646395
2024-06-13,260.5341292237164
2024-06-14,255.21214637954185
2024-06-17,254.993565096458
2024-06-18,245.64248390027078
2024-06-19,245.01263052670427
2024-06-20,241.90214737299502
2024-06-21,251.4522254115512
2024-06-24,245.68090001085676
2024-06-25,248.0195747537143
2024-06-26,241.95422787926847
2024-06-27,241.44962981817943
2024-06-28,242.90404517973013
2024-07-01,236.43099812939408
2024-07-02,240.28647767742697
2024-07-03,239.37764323614704
2024-07-04,239.27942196167328
2024-07-05,236.28353873503585
2024-07-08,229.312353040393
2024-07-09,228.38939414265425
2024-07-10,232.67200083810906
2024-07-11,234.4241875675876
2024-07-12,221.6829698688
2024-07-15,221.95362444473542
2024-07-16,222.9354921957102
2024-07-17,216.43720320637084
2024-07-18,209.40594757509655
2024-07-19,203.59976687019906
2024-07-22,210.63098619507969
2024-07-23,205.51636405512005
2024-07-24,202.52647473487352
2024-07-25,199.91646424568128
2024-07-26,190.58056715604178
2024-07-29,189.0412350289569
2024-07-30,184.1380824975404
2024-07-31,184.8576739626325
2024-08-01,186.57282079561122
2024-08-02,185.25074553751094
2024-08-05,184.96705341503588
2024-08-06,179.49381379797282
2024-08-07,178.64011310429945
2024-08-08,176.2357229580079
2024-08-09,170.39825413096003
2024-08-12,172.07763662201486
2024-08-13,169.57853339081026
2024-08-14,164.68439828798972
2024-08-15,161.16703913924087
2024-08-16,155.32870614713818
2024-08-19,157.7992226677066
2024-08-20,158.43891635910265
2024-08-21,160.26206858492804
2024-08-22,161.5476265031922
2024-08-23,160.85778478511517
2024-08-26,160.27072023003464
2024-08-27,156.8778745965911
2024-08-28,159.2301396731999
2024-08-29,166.47298511387123
2024-08-30,168.7424589526723
2024-09-02,171.33469949482947
2024-09-03,176.17205427296935
2024-09-04,179.61069902499477
2024-09-05,188.086635026095
2024-09-06,184.85033012780758
2024-09-09,181.2133027303366
2024-09-10,182.287110543488
2024-09-11,183.6850652755109
2024-09-12,182.35287847921273
2024-09-13,186.65283033599925
2024-09-16,185.36089595644057
2024-09-17,182.31766123134705
2024-09-18,189.88579396918715
2024-09-19,192.12644320049236
2024-09-20,193.57656979607228
2024-09-23,192.5379311478031
2024-09-24,198.64527584764681
2024-09-25,200.3575629921358
2024-09-26,196.317483905028
2024-09-27,199.5263660675476
2024-09-30,197.08994457588398
2024-10-01,202.91978278638538
2024-10-02,205.46265276834416
2024-10-03,207.2639854903278
2024-10-04,207.94688474972702
2024-10-07,204.05178398029477
2024-10-08,202.90281222910446
2024-10-09,199.205402024263
2024-10-10,199.14308872249137
2024-10-11,199.28768793458434
2024-10-14,198.7561325726974
2024-10-15,194.36235007952885
2024-10-16,189.78545099601052
2024-10-17,192.42643632810143
2024-10-18,191.83108740764305
2024-10-21,188.6553814253444
2024-10-22,188.3000141674391
2024-10-23,190.0349838481438
2024-10-24,189.5332030500109
2024-10-25,189.0663682228501
2024-10-28,186.4899749971102
2024-10-29,189.73427601665605
2024-10-30,183.00749927596348
2024-10-31,182.23751941254656
2024-11-01,181.42689228463735
2024-11-04,176.08387598555174
2024-11-05,172.12201347943517
2024-11-06,169.87126823341896
2024-11-07,172.1745392254739
2024-11-08,173.5859105836755
2024-11-11,173.35366795354284
2024-11-12,177.0055540144889
2024-11-13,179.61761967141348
2024-11-14,176.69420579907862
2024-11-15,177.19769262871722
2024-11-18,178.63696251981608
2024-11-19,179.26515018266102
2024-11-20,181.42455906378356
2024-11-21,181.92095934933488
2024-11-22,177.74918571823935
2024-11-25,181.0357634429697
2024-11-26,177.65649698904818
2024-11-27,184.3909103801062
2024-11-28,187.54378893783854
2024-11-29,192.9378168547443
2024-12-02,193.8480399949336
2024-12-03,194.17233775942506
2024-12-04,194.7452013200488
2024-12-05,195.6024656805918
2024-12-06,200.91870552053433
2024-12-09,198.1184859746871
2024-12-10,201.00488108230087
2024-12-11,200.65224044096226
2024-12-12,208.07977092930236
2024-12-13,202.70667929973553
2024-12-16,204.66451637790087
2024-12-17,207.50129583335323
2024-12-18,204.5230239072435
2024-12-19,197.89616880521265
2024-12-20,200.98033059362197
2024-12-23,199.72516019137046
2024-12-24,200.78551452583488
2024-12-25,203.47720065083374
2024-12-26,195.85647247222147
2024-12-27,195.56151928186847
2024-12-30,188.86101933553877
2024-12-31,195.80920624341493
