Date,REGN
2023-07-31,97.45966588985432
2023-08-01,98.16853012022274
2023-08-02,99.4923615470513
2023-08-03,99.59601039225673
2023-08-04,99.33928337347275
2023-08-07,98.06455872312165
2023-08-08,97.71715513483133
2023-08-09,98.21288911651112
2023-08-10,95.94509781690995
2023-08-11,97.67919054736238
2023-08-14,98.78109505022495
2023-08-15,97.32891538117956
2023-08-16,98.25090493808234
2023-08-17,99.34596267109461
2023-08-18,99.78135924022907
2023-08-21,99.36139227158216
2023-08-22,99.18307019134465
2023-08-23,99.22078686279984
2023-08-24,100.11499398813712
2023-08-25,100.01386315646958
2023-08-28,100.95453178392023
2023-08-29,99.44316461463518
2023-08-30,99.59728591693172
2023-08-31,99.2661457875787
2023-09-01,98.61603045329869
2023-09-04,98.92791096060128
2023-09-05,99.44883310475886
2023-09-06,99.09413828505899
2023-09-07,98.3541728564436
2023-09-08,97.63700823226306
2023-09-11,98.49520717084474
2023-09-12,98.82663302409489
2023-09-13,97.95705496004247
2023-09-14,99.01744466262723
2023-09-15,100.07000822299631
2023-09-18,102.36468399438269
2023-09-19,100.69924959145334
2023-09-20,101.41069846431196
2023-09-21,102.75132521857194
2023-09-22,104.74339046749832
2023-09-25,104.69405838130328
2023-09-26,106.10578286687796
2023-09-27,106.44784683222699
2023-09-28,107.81796469067176
2023-09-29,109.39033926789162
2023-10-02,108.29479780060213
2023-10-03,108.54002289425263
2023-10-04,108.31715599836159
2023-10-05,109.23711897701514
2023-10-06,109.32479078580019
2023-10-09,109.33836056844038
2023-10-10,108.37053020869803
2023-10-11,108.62617771312917
2023-10-12,109.65123525453495
2023-10-13,107.52635444839669
2023-10-16,106.4694523487757
2023-10-17,107.00909198526108
2023-10-18,105.98289447756079
2023-10-19,106.79977820818848
2023-10-20,106.65414960683944
2023-10-23,109.14109468410189
2023-10-24,108.39161703083631
2023-10-25,107.44859490412338
2023-10-26,105.3781143939362
2023-10-27,104.30910255866337
2023-10-30,106.10402996325612
2023-10-31,104.07676946123564
2023-11-01,103.51902426318105
2023-11-02,102.41701509480514
2023-11-03,102.51935886361119
2023-11-06,102.90729808900456
2023-11-07,101.62180565632191
2023-11-08,103.28788003568934
2023-11-09,102.90327374424689
2023-11-10,102.5097172586463
2023-11-13,104.53330542960067
2023-11-14,104.92863505774075
2023-11-15,104.59552735534328
2023-11-16,103.73960220860515
2023-11-17,103.93546036738503
2023-11-20,103.37598580919745
2023-11-21,101.664019786652
2023-11-22,100.8385215500397
2023-11-23,100.09723697518477
2023-11-24,100.59157248263102
2023-11-27,99.72599079686081
2023-11-28,99.84587817364753
2023-11-29,100.02422714119066
2023-11-30,99.55069852105163
2023-12-01,99.3699781116921
2023-12-04,99.51914561749616
2023-12-05,99.07966463666436
2023-12-06,98.86559906370898
2023-12-07,97.40414167754057
2023-12-08,98.00001750096091
2023-12-11,98.90903142908233
2023-12-12,98.40483158236749
2023-12-13,98.64932329497988
2023-12-14,99.67033190733589
2023-12-15,99.85025450745756
2023-12-18,99.25865234832938
2023-12-19,99.1938853278043
2023-12-20,99.90228249025415
2023-12-21,99.31256716976323
2023-12-22,98.70044944033782
2023-12-25,100.52826675862086
2023-12-26,101.28432902623072
2023-12-27,101.24161271753655
2023-12-28,101.33415813914122
2023-12-29,100.32767924349062
2024-01-01,100.58083407526875
2024-01-02,101.10930924367531
2024-01-03,101.7297901692552
2024-01-04,100.88524600622453
2024-01-05,101.55689535437669
2024-01-08,102.07566831823995
2024-01-09,101.78956665415629
2024-01-10,103.57602052250319
2024-01-11,103.20636304465681
2024-01-12,104.1899176209222
2024-01-15,103.80099131880729
2024-01-16,104.2670310714326
2024-01-17,104.71552960061567
2024-01-18,105.60648861857823
2024-01-19,103.38226449683579
2024-01-22,104.47686026059499
2024-01-23,103.42166301843473
2024-01-24,105.45337411904154
2024-01-25,104.57621406042179
2024-01-26,107.00562437245863
2024-01-29,107.42852003641079
2024-01-30,107.27315875817789
2024-01-31,105.44395067240484
2024-02-01,106.00714062616345
2024-02-02,107.14986175990867
2024-02-05,107.97917745437417
2024-02-06,108.76633925205984
2024-02-07,107.08080410163102
2024-02-08,106.24817926531703
2024-02-09,105.24235565319107
2024-02-12,107.14410856724939
2024-02-13,107.28445221789647
2024-02-14,109.37445089499131
2024-02-15,111.35532511486062
2024-02-16,111.99248220094297
2024-02-19,109.32681981884245
2024-02-20,110.3197765580403
2024-02-21,112.07023610144283
2024-02-22,112.54865940044726
2024-02-23,113.87160385979476
2024-02-26,115.27233478594745
2024-02-27,116.83882437932826
2024-02-28,117.12656330169581
2024-02-29,118.40157779380277
2024-03-01,118.08008008102698
2024-03-04,116.73676109741123
2024-03-05,117.44699017931666
2024-03-06,116.28077996743193
2024-03-07,116.9958170393215
2024-03-08,118.28749671924814
2024-03-11,118.84185871283346
2024-03-12,117.44141744857666
2024-03-13,118.73811531407252
2024-03-14,119.65351303215017
2024-03-15,119.53937990535192
2024-03-18,119.58201299783424
2024-03-19,119.00317564488002
2024-03-20,119.71255587910959
2024-03-21,121.60189442574307
2024-03-22,122.21609764493124
2024-03-25,123.61649718710855
2024-03-26,122.42745241449849
2024-03-27,121.47153104603109
2024-03-28,119.62504220230613
2024-03-29,120.16612601928855
2024-04-01,121.06307656821905
2024-04-02,121.40729366733332
2024-04-03,121.26429332850745
2024-04-04,122.48378878343154
2024-04-05,119.58322763685578
2024-04-08,121.4248450593657
2024-04-09,120.66103483114186
2024-04-10,119.00477784517149
2024-04-11,118.57862179437613
2024-04-12,119.07889418967474
2024-04-15,119.24899724353958
2024-04-16,117.58465588912956
2024-04-17,118.31063501337168
2024-04-18,117.19994557523411
2024-04-19,117.22088777008219
2024-04-22,116.24527293938165
2024-04-23,117.08756333381785
2024-04-24,116.50243676986699
2024-04-25,114.02675198925938
2024-04-26,113.58849926612669
2024-04-29,113.92839540208348
2024-04-30,114.00455832906324
2024-05-01,113.36650391174854
2024-05-02,113.74146582519951
2024-05-03,115.90825298200238
2024-05-06,116.29153871600555
2024-05-07,116.07340127250907
2024-05-08,114.55152831390271
2024-05-09,114.1604429559359
2024-05-10,115.10238122050602
2024-05-13,115.03493895058573
2024-05-14,116.65147117015854
2024-05-15,117.0315934920706
2024-05-16,116.07665722645848
2024-05-17,117.64962927556367
2024-05-20,118.51356550676962
2024-05-21,119.00517321327708
2024-05-22,119.30744482606967
2024-05-23,119.86618984707894
2024-05-24,120.42362241679359
2024-05-27,121.12900580180025
2024-05-28,120.74181280525728
2024-05-29,120.384848902889
2024-05-30,120.11275397550894
2024-05-31,121.17603309324403
2024-06-03,122.33997060311755
2024-06-04,120.69433890917554
2024-06-05,120.34629748083813
2024-06-06,119.35019371720587
2024-06-07,116.34825418708607
2024-06-10,116.78766384433034
2024-06-11,117.04724174546422
2024-06-12,117.31917635708643
2024-06-13,119.2351562086969
2024-06-14,118.80810814324714
2024-06-17,116.59514143020643
2024-06-18,116.01282597018665
2024-06-19,116.73135421561119
2024-06-20,114.57297602611196
2024-06-21,114.44905517955807
2024-06-24,113.92668655105369
2024-06-25,114.61157333216424
2024-06-26,114.54208576775565
2024-06-27,114.98209208459198
2024-06-28,117.24664755843273
2024-07-01,118.57713549203793
2024-07-02,120.05705119548333
2024-07-03,121.32324966053017
2024-07-04,121.59998145582107
2024-07-05,122.244372892588
2024-07-08,123.26401999678961
2024-07-09,123.72835284047622
2024-07-10,123.73872725742615
2024-07-11,123.9307573415187
2024-07-12,126.96404604499274
2024-07-15,127.23735540940918
2024-07-16,125.97017152416272
2024-07-17,126.11329482730844
2024-07-18,125.6704226745676
2024-07-19,126.37517567942909
2024-07-22,126.2913207267019
2024-07-23,125.500274704727
2024-07-24,124.2204110936429
2024-07-25,124.49670059684512
2024-07-26,126.30250506176381
2024-07-29,125.32165145848653
2024-07-30,124.86398666470102
2024-07-31,123.84428933746364
2024-08-01,122.49304442680918
2024-08-02,123.58521382342991
2024-08-05,123.45458161077536
2024-08-06,126.50835632458347
2024-08-07,125.53104081629664
2024-08-08,123.41579618804325
2024-08-09,122.24048894076263
2024-08-12,121.4649377811051
2024-08-13,121.92005245998023
2024-08-14,121.7409930194477
2024-08-15,121.08745359827887
2024-08-16,119.9942026952102
2024-08-19,119.89648188433972
2024-08-20,119.79943312267284
2024-08-21,121.67786385672372
2024-08-22,122.25492608101898
2024-08-23,124.17990240522452
2024-08-26,124.55303412117803
2024-08-27,123.88256869427745
2024-08-28,124.28285911858315
2024-08-29,124.65038162637558
2024-08-30,125.50506231656313
2024-09-02,126.30918568010517
2024-09-03,125.94745121305331
2024-09-04,127.0617593204576
2024-09-05,126.86506339956694
2024-09-06,127.43122030556762
2024-09-09,126.35824848783149
2024-09-10,126.19690339402138
2024-09-11,126.69753146583923
2024-09-12,127.57595720377033
2024-09-13,126.33471858004653
2024-09-16,126.8588846531075
2024-09-17,127.6368921045236
2024-09-18,125.82826219445673
2024-09-19,126.72366043822777
2024-09-20,130.7081453343737
2024-09-23,134.6546841840557
2024-09-24,135.72616506616026
2024-09-25,134.62896651395835
2024-09-26,135.76955440892291
2024-09-27,134.28413273761078
2024-09-30,133.67652254891075
2024-10-01,134.35800227553477
2024-10-02,134.510689497361
2024-10-03,133.6570699092172
2024-10-04,133.48877958616913
2024-10-07,132.62329984437693
2024-10-08,133.10610441732743
2024-10-09,135.08546376459515
2024-10-10,132.9133796577204
2024-10-11,134.58318602943342
2024-10-14,135.13996640954363
2024-10-15,134.70146197488748
2024-10-16,138.18487196813194
2024-10-17,137.37744261037767
2024-10-18,136.70109087751524
2024-10-21,137.45564371583885
2024-10-22,138.60372336953336
2024-10-23,139.8368589610748
2024-10-24,136.48845609163033
2024-10-25,134.33695107430975
2024-10-28,136.49885636561177
2024-10-29,138.62905835375412
2024-10-30,135.99731178509478
2024-10-31,137.0080688885585
2024-11-01,136.94511541896736
2024-11-04,135.58914276280981
2024-11-05,134.9210199570575
2024-11-06,134.38507219536356
2024-11-07,134.78632703176217
2024-11-08,134.77493365219337
2024-11-11,137.46169468067737
2024-11-12,133.68491565450273
2024-11-13,133.05147636011628
2024-11-14,130.96359624679226
2024-11-15,130.1819713189775
2024-11-18,128.828963928023
2024-11-19,126.64380329503499
2024-11-20,130.5048481843264
2024-11-21,130.08469663422505
2024-11-22,127.8779452212307
2024-11-25,129.0535691980469
2024-11-26,128.1664264046274
2024-11-27,131.32268079915187
2024-11-28,128.85297521637133
2024-11-29,129.33431522108248
2024-12-02,129.06913718847667
2024-12-03,130.77835201947457
2024-12-04,131.16103926138067
2024-12-05,130.541436436291
2024-12-06,130.2527754098688
2024-12-09,130.9276116023757
2024-12-10,131.04118337148807
2024-12-11,132.6352362407915
2024-12-12,133.23287438255792
2024-12-13,133.65414178571572
2024-12-16,134.16348073737493
2024-12-17,131.9686750653378
2024-12-18,132.40175316752874
2024-12-19,131.5359093124043
2024-12-20,128.88495374375506
2024-12-23,129.33102980228426
2024-12-24,127.25989592210831
2024-12-25,126.14477538811273
2024-12-26,128.7047945470988
2024-12-27,129.30143326678086
2024-12-30,127.9908280900277
2024-12-31,128.45179616407583
