Date,NOC
2023-08-02,1074.4678736406286
2023-08-03,1020.3533307929652
2023-08-04,974.1637756015349
2023-08-07,971.297033603549
2023-08-08,984.684702445413
2023-08-09,979.5353313378446
2023-08-10,1030.6971632054876
2023-08-11,1013.9492620804939
2023-08-14,1011.4564200111205
2023-08-15,1007.0735250458796
2023-08-16,972.6140197659195
2023-08-17,980.6923968811153
2023-08-18,983.8519986495439
2023-08-21,990.2906456508305
2023-08-22,1002.9196496984388
2023-08-23,1049.4778361470744
2023-08-24,1014.5094126138956
2023-08-25,1021.193307478635
2023-08-28,1055.4599879404948
2023-08-29,1066.4683418368477
2023-08-30,1082.5784618701841
2023-08-31,1066.3632059202967
2023-09-01,1048.1939892934718
2023-09-04,1002.66584120806
2023-09-05,1024.4783566253943
2023-09-06,1032.241909648399
2023-09-07,1011.7106686507228
2023-09-08,990.4206300831836
2023-09-11,1007.176871101419
2023-09-12,1029.5045491312064
2023-09-13,1027.2422248955343
2023-09-14,982.5695822802837
2023-09-15,1013.413669041768
2023-09-18,1019.7170743349235
2023-09-19,1013.1742485899033
2023-09-20,1044.5070092242076
2023-09-21,1065.0726908243153
2023-09-22,1087.0011885897854
2023-09-25,1124.0217230081064
2023-09-26,1135.6474954271016
2023-09-27,1183.9607441044295
2023-09-28,1204.0018898556805
2023-09-29,1178.9534528165518
2023-10-02,1176.2309936640427
2023-10-03,1179.5258583224295
2023-10-04,1194.3632177840739
2023-10-05,1178.422669640871
2023-10-06,1184.217557823197
2023-10-09,1203.001945603869
2023-10-10,1171.3230383383639
2023-10-11,1143.9774768151826
2023-10-12,1158.3064323806532
2023-10-13,1096.2898386252489
2023-10-16,1082.5014389812497
2023-10-17,1119.5851439092662
2023-10-18,1115.2362980716644
2023-10-19,1103.864590585652
2023-10-20,1104.782172546872
2023-10-23,1067.9361069360757
2023-10-24,1067.187641047612
2023-10-25,1047.8692728409637
2023-10-26,995.3271089528106
2023-10-27,993.6316174659479
2023-10-30,981.7716011972591
2023-10-31,1014.2825807182048
2023-11-01,1051.9688478207872
2023-11-02,1030.8045356018952
2023-11-03,1016.4748747396103
2023-11-06,1001.4738110817194
2023-11-07,991.6931582126714
2023-11-08,1008.1923017006796
2023-11-09,981.5959023206332
2023-11-10,967.5253574210202
2023-11-13,929.1455970050059
2023-11-14,965.8605011176155
2023-11-15,977.1042870583974
2023-11-16,1009.099056340091
2023-11-17,991.4755936759456
2023-11-20,992.8844886285827
2023-11-21,975.1846732553355
2023-11-22,990.9733702727142
2023-11-23,1000.0010905167152
2023-11-24,1051.6255913758298
2023-11-27,1038.924656551801
2023-11-28,1047.8707601182055
2023-11-29,1026.9200651576482
2023-11-30,1049.9357595133865
2023-12-01,1037.9863278359664
2023-12-04,986.0544262743985
2023-12-05,992.0100650441844
2023-12-06,985.7319908520026
2023-12-07,1016.6445678457521
2023-12-08,1033.7583477963262
2023-12-11,1029.7575258259342
2023-12-12,1011.0648278308148
2023-12-13,1069.0154075715946
2023-12-14,1090.7179899206437
2023-12-15,1087.9124658707112
2023-12-18,1096.1310248261284
2023-12-19,1088.9437796045586
2023-12-20,1095.391217090156
2023-12-21,1109.0134077865523
2023-12-22,1150.1587392590543
2023-12-25,1233.0730563442032
2023-12-26,1257.38629767425
2023-12-27,1256.7534524348641
2023-12-28,1221.367167373423
2023-12-29,1208.0463028297138
2024-01-01,1243.2107350630079
2024-01-02,1248.5364865409833
2024-01-03,1237.9798031327252
2024-01-04,1157.2029946543616
2024-01-05,1188.285771050702
2024-01-08,1171.5425770184772
2024-01-09,1199.482334210435
2024-01-10,1208.4988681987506
2024-01-11,1165.1435481395122
2024-01-12,1119.590965664798
2024-01-15,1136.440216255087
2024-01-16,1139.2327218109085
2024-01-17,1116.221452369928
2024-01-18,1127.7106931871176
2024-01-19,1112.7597902321654
2024-01-22,1132.5223721868313
2024-01-23,1172.0629476980553
2024-01-24,1161.524645231181
2024-01-25,1161.6911995361004
2024-01-26,1184.0236005720676
2024-01-29,1216.2912845835583
2024-01-30,1225.0060944736529
2024-01-31,1237.8882316532445
2024-02-01,1262.5113787040561
2024-02-02,1234.9888054360786
2024-02-05,1278.3414946405778
2024-02-06,1276.332521902401
2024-02-07,1271.4042815513767
2024-02-08,1239.6827015313336
2024-02-09,1289.50153433214
2024-02-12,1297.9377751897202
2024-02-13,1313.216928852757
2024-02-14,1322.8025706591045
2024-02-15,1323.9198683274583
2024-02-16,1381.3592241884132
2024-02-19,1400.7108707756224
2024-02-20,1381.0876773137488
2024-02-21,1344.7300155410671
2024-02-22,1285.447403459948
2024-02-23,1251.4709035734438
2024-02-26,1260.4767788641986
2024-02-27,1287.8517178566458
2024-02-28,1304.6024496745133
2024-02-29,1296.4133054767706
2024-03-01,1330.378343579543
2024-03-04,1324.9670747480056
2024-03-05,1326.9072323726632
2024-03-06,1332.3018832597597
2024-03-07,1335.125022355928
2024-03-08,1270.8894992951698
2024-03-11,1311.124674131012
2024-03-12,1312.7491625878145
2024-03-13,1301.7292471235576
2024-03-14,1304.421780124764
2024-03-15,1289.4893315832871
2024-03-18,1252.3710197408404
2024-03-19,1243.5126786287758
2024-03-20,1244.0623759165967
2024-03-21,1256.5462871943882
2024-03-22,1228.2746504423596
2024-03-25,1274.6223757663008
2024-03-26,1254.7583717916928
2024-03-27,1270.3687358488098
2024-03-28,1267.3889330887462
2024-03-29,1291.661083276198
2024-04-01,1325.8397776890665
2024-04-02,1306.0129692332546
2024-04-03,1347.4295936594156
2024-04-04,1388.7971764686647
2024-04-05,1379.288008410592
2024-04-08,1315.92857917254
2024-04-09,1307.4167792550309
2024-04-10,1307.7021651442763
2024-04-11,1342.7413041696343
2024-04-12,1349.0948811624116
2024-04-15,1362.5224076950253
2024-04-16,1298.4479345009765
2024-04-17,1308.3350792534939
2024-04-18,1336.943176467255
2024-04-19,1371.1894042675128
2024-04-22,1349.394236548588
2024-04-23,1285.003841228059
2024-04-24,1287.1520909785572
2024-04-25,1309.6901191293
2024-04-26,1291.672900083523
2024-04-29,1253.1835821684417
2024-04-30,1243.8091944849327
2024-05-01,1216.7909455703646
2024-05-02,1246.3160016635077
2024-05-03,1247.867811545137
2024-05-06,1262.1979349824778
2024-05-07,1309.400775511378
2024-05-08,1367.318468912806
2024-05-09,1414.937255796725
2024-05-10,1370.6725069101478
2024-05-13,1370.56519617366
2024-05-14,1343.6852560355294
2024-05-15,1315.470168822401
2024-05-16,1341.4361238758588
2024-05-17,1327.5551829523095
2024-05-20,1306.3542631523462
2024-05-21,1325.3524087306
2024-05-22,1328.612412583279
2024-05-23,1311.487726872333
2024-05-24,1352.5413301876076
2024-05-27,1370.9859782430635
2024-05-28,1365.102851820858
2024-05-29,1304.9535675726893
2024-05-30,1294.4588968078035
2024-05-31,1295.894007132232
2024-06-03,1340.1668638190254
2024-06-04,1393.1587411732537
2024-06-05,1437.4811272803513
2024-06-06,1488.06959920197
2024-06-07,1477.0342390500764
2024-06-10,1484.3829460477202
2024-06-11,1476.2155299847898
2024-06-12,1401.0383572171245
2024-06-13,1349.634518539086
2024-06-14,1305.8142975089515
2024-06-17,1301.2813088330972
2024-06-18,1302.8431188798538
2024-06-19,1345.1030435848909
2024-06-20,1345.6082639645551
2024-06-21,1379.1021732087547
2024-06-24,1344.243904981
2024-06-25,1282.4673101189687
2024-06-26,1257.710428922858
2024-06-27,1280.6720826914866
2024-06-28,1265.3194904879488
2024-07-01,1203.3832240253575
2024-07-02,1200.1734557674633
2024-07-03,1229.880314092403
2024-07-04,1223.7356865667962
2024-07-05,1261.5105925631951
2024-07-08,1285.7545437178267
2024-07-09,1235.3967994743844
2024-07-10,1223.4095773961092
2024-07-11,1234.2346060665202
2024-07-12,1273.7413063672543
2024-07-15,1281.6466387743133
2024-07-16,1313.780086309427
2024-07-17,1276.5045836109828
2024-07-18,1300.7713743743282
2024-07-19,1303.1346643461604
2024-07-22,1298.8140437718675
2024-07-23,1304.7723244399526
2024-07-24,1298.378659188589
2024-07-25,1276.1322034687694
2024-07-26,1257.3847230278632
2024-07-29,1313.2169317517228
2024-07-30,1348.0295394171449
2024-07-31,1373.7496566502107
2024-08-01,1408.9190399667043
2024-08-02,1481.068150772691
2024-08-05,1469.9727758923623
2024-08-06,1488.2732193813545
2024-08-07,1493.5731373324352
2024-08-08,1527.3569800636596
2024-08-09,1558.5884605817953
2024-08-12,1606.556460220795
2024-08-13,1594.298598991883
2024-08-14,1594.6166773258024
2024-08-15,1649.6778897048996
2024-08-16,1569.7495007733976
2024-08-19,1513.2618267949508
2024-08-20,1485.8382830818998
2024-08-21,1497.6334340525807
2024-08-22,1525.5939760046015
2024-08-23,1485.4991804974568
2024-08-26,1488.9671044114052
2024-08-27,1412.7079153400928
2024-08-28,1452.1454366381452
2024-08-29,1488.0490648608338
2024-08-30,1534.234201158659
2024-09-02,1587.0769709059027
2024-09-03,1563.41008147229
2024-09-04,1519.5522752981014
2024-09-05,1535.7322509255162
2024-09-06,1594.3272542706243
2024-09-09,1627.3513926240275
2024-09-10,1629.6327135495428
2024-09-11,1635.511187792988
2024-09-12,1647.347197712034
2024-09-13,1719.1978782403746
2024-09-16,1752.7771127185208
2024-09-17,1724.0459520813656
2024-09-18,1679.0304165240152
2024-09-19,1697.256894889945
2024-09-20,1614.372408336349
2024-09-23,1557.7738080793943
2024-09-24,1516.5529822937444
2024-09-25,1516.0833965987395
2024-09-26,1572.0510359257557
2024-09-27,1628.0767203762987
2024-09-30,1638.1395099474348
2024-10-01,1703.129766097964
2024-10-02,1694.6181541524456
2024-10-03,1611.408624921878
2024-10-04,1529.4307284017084
2024-10-07,1533.261193011659
2024-10-08,1485.4298445498118
2024-10-09,1490.9699856511756
2024-10-10,1457.9685403422873
2024-10-11,1439.745472313626
2024-10-14,1426.3829341180394
2024-10-15,1442.566908775164
2024-10-16,1456.3001610150193
2024-10-17,1475.1011662830988
2024-10-18,1447.1581452493879
2024-10-21,1427.2882385989974
2024-10-22,1459.6449153461685
2024-10-23,1414.4361693913713
2024-10-24,1435.0576353829704
2024-10-25,1433.8692864310924
2024-10-28,1464.0107820235837
2024-10-29,1451.2991173192454
2024-10-30,1407.0878149425257
2024-10-31,1441.0055431821845
2024-11-01,1435.5248883801526
2024-11-04,1407.2512516163858
2024-11-05,1481.757079927831
2024-11-06,1478.3738760562649
2024-11-07,1503.157873392412
2024-11-08,1465.2610191615563
2024-11-11,1438.6615305866198
2024-11-12,1399.9970432785813
2024-11-13,1345.3548711086848
2024-11-14,1363.410897594771
2024-11-15,1353.7166158164318
2024-11-18,1373.262944058213
2024-11-19,1394.2834259446818
2024-11-20,1364.5748993284722
2024-11-21,1356.0617355260092
2024-11-22,1382.4471688799968
2024-11-25,1376.8529064592165
2024-11-26,1409.019809220522
2024-11-27,1394.2099664104344
2024-11-28,1402.1281410087686
2024-11-29,1408.381131634825
2024-12-02,1398.2836422100213
2024-12-03,1387.4640373668199
2024-12-04,1390.596193016639
2024-12-05,1441.1152218148045
2024-12-06,1448.3863393931817
2024-12-09,1441.0288177120167
2024-12-10,1486.1613524173124
2024-12-11,1456.7393685595691
2024-12-12,1450.38801751219
2024-12-13,1426.5350600537945
2024-12-16,1454.0336244301443
2024-12-17,1501.3432304526636
2024-12-18,1437.105059305678
2024-12-19,1473.892583121769
2024-12-20,1465.6586011850636
2024-12-23,1407.9962003719309
2024-12-24,1369.3132163491819
2024-12-25,1401.4974383174388
2024-12-26,1425.572000242993
2024-12-27,1440.0256372205235
2024-12-30,1394.9316417676057
2024-12-31,1352.2491688728444
