Date,C
2023-08-03,431.287180342071
2023-08-04,430.4584366997475
2023-08-07,433.5401124546304
2023-08-08,430.3456527977713
2023-08-09,422.49095646504054
2023-08-10,417.4243581793931
2023-08-11,417.84100646045545
2023-08-14,416.61741751658076
2023-08-15,420.6227260246019
2023-08-16,420.31669653260684
2023-08-17,420.2114434568439
2023-08-18,417.4579345063867
2023-08-21,431.1896483699298
2023-08-22,438.12318071527255
2023-08-23,436.29582413269145
2023-08-24,434.4399422643232
2023-08-25,439.4818923499501
2023-08-28,441.82962745923714
2023-08-29,438.20496197817124
2023-08-30,443.26111789201354
2023-08-31,458.44056243408676
2023-09-01,460.62069347687384
2023-09-04,469.2821556373072
2023-09-05,472.58491208825706
2023-09-06,483.3067147704471
2023-09-07,487.41078736273516
2023-09-08,474.65203154725947
2023-09-11,465.78057612053993
2023-09-12,464.5812029536354
2023-09-13,463.1131266616506
2023-09-14,470.871507740979
2023-09-15,461.8131291935135
2023-09-18,452.0156942636964
2023-09-19,449.86710107650265
2023-09-20,442.06027916990496
2023-09-21,455.41260027298813
2023-09-22,451.65854132680164
2023-09-25,460.48448920295067
2023-09-26,463.2699566731355
2023-09-27,458.37791057642306
2023-09-28,460.8746126276832
2023-09-29,462.2750854633101
2023-10-02,471.2546937437664
2023-10-03,465.5101310155233
2023-10-04,470.70095750219775
2023-10-05,472.3492090682569
2023-10-06,460.4469228382757
2023-10-09,464.7783964384937
2023-10-10,462.83252756579765
2023-10-11,463.22266069561664
2023-10-12,459.3818277204356
2023-10-13,468.0559948084783
2023-10-16,473.56165438663663
2023-10-17,469.73592645534586
2023-10-18,472.08227754308473
2023-10-19,468.8342973033198
2023-10-20,467.3726238346163
2023-10-23,472.85358033105615
2023-10-24,470.0814089936661
2023-10-25,481.0189160528955
2023-10-26,483.0383645443968
2023-10-27,481.3383767428919
2023-10-30,477.62002798116646
2023-10-31,477.43579635158835
2023-11-01,473.44233782849085
2023-11-02,472.128846128692
2023-11-03,479.0080941949023
2023-11-06,475.5656112833895
2023-11-07,478.8776448850452
2023-11-08,485.47838702312066
2023-11-09,486.2265327670682
2023-11-10,480.7819234108248
2023-11-13,474.0425280397589
2023-11-14,470.92259989813505
2023-11-15,476.0225825445866
2023-11-16,462.6622622473722
2023-11-17,453.4506698683561
2023-11-20,451.07012789077385
2023-11-21,460.24010219179985
2023-11-22,455.01325863304197
2023-11-23,460.7466520876069
2023-11-24,453.14216283513855
2023-11-27,456.0978975801316
2023-11-28,457.9460176825896
2023-11-29,458.0690613197118
2023-11-30,454.3395137293615
2023-12-01,464.65199121488104
2023-12-04,460.10088331771294
2023-12-05,460.72256838319254
2023-12-06,456.1164045948399
2023-12-07,446.1336821918062
2023-12-08,448.51963546200716
2023-12-11,438.3319009072023
2023-12-12,439.00737773487094
2023-12-13,444.20432124463156
2023-12-14,440.1174099484324
2023-12-15,432.1379733794976
2023-12-18,421.53679999988003
2023-12-19,422.4829122650656
2023-12-20,422.0748473062586
2023-12-21,418.47541242840737
2023-12-22,405.901600688422
2023-12-25,398.0597134108759
2023-12-26,396.0099214323079
2023-12-27,389.0160905550202
2023-12-28,384.1399519029587
2023-12-29,379.36241208426196
2024-01-01,373.75164116500616
2024-01-02,371.9722258683831
2024-01-03,366.4258442645958
2024-01-04,373.85343555681925
2024-01-05,379.2366681101106
2024-01-08,381.24422905862275
2024-01-09,382.22606499619934
2024-01-10,382.7977686895163
2024-01-11,386.6640972692189
2024-01-12,381.3875239879826
2024-01-15,379.75345872185284
2024-01-16,381.9373349173998
2024-01-17,385.8101600604573
2024-01-18,377.01622013637143
2024-01-19,375.9217228705965
2024-01-22,375.99238451009177
2024-01-23,369.8263798949474
2024-01-24,371.1724173210868
2024-01-25,369.92662011196717
2024-01-26,376.5891580431615
2024-01-29,373.4660851083552
2024-01-30,380.8253159833363
2024-01-31,384.80950242643183
2024-02-01,384.643362266066
2024-02-02,379.5231262283843
2024-02-05,379.90528764102316
2024-02-06,380.19140804603836
2024-02-07,381.7180660316623
2024-02-08,385.1784382849973
2024-02-09,384.659577614476
2024-02-12,386.96638098088545
2024-02-13,379.2646849328087
2024-02-14,385.8150311176146
2024-02-15,391.6783341681528
2024-02-16,391.55054577371857
2024-02-19,393.70203041195913
2024-02-20,390.26927180367846
2024-02-21,397.00494829904966
2024-02-22,404.976313157403
2024-02-23,408.13870512207944
2024-02-26,403.6648111169061
2024-02-27,396.8874780896813
2024-02-28,384.25202319871414
2024-02-29,386.6290991215758
2024-03-01,380.5312530566454
2024-03-04,377.21090918010117
2024-03-05,377.72947757336306
2024-03-06,376.33745401899074
2024-03-07,370.1295416780379
2024-03-08,370.5551595315969
2024-03-11,375.23081308711016
2024-03-12,382.5676531202814
2024-03-13,377.74808067666663
2024-03-14,379.3239192634189
2024-03-15,385.2103691102722
2024-03-18,394.99285160485766
2024-03-19,395.0373640237497
2024-03-20,393.0567315336646
2024-03-21,394.4344583493415
2024-03-22,393.2951731897475
2024-03-25,395.80119491232307
2024-03-26,397.09422139052145
2024-03-27,394.35412847879115
2024-03-28,380.57595452446066
2024-03-29,380.3282895831319
2024-04-01,377.30798999952435
2024-04-02,376.85918119966124
2024-04-03,374.74799507310905
2024-04-04,373.7042812864563
2024-04-05,381.22518797409384
2024-04-08,380.36544933554336
2024-04-09,383.32837518039605
2024-04-10,382.3647616199987
2024-04-11,379.48376059530324
2024-04-12,381.04602641093356
2024-04-15,376.6005176249859
2024-04-16,374.30084057134906
2024-04-17,368.66535438817215
2024-04-18,371.5394213971216
2024-04-19,373.7714420357819
2024-04-22,376.71970842744935
2024-04-23,378.79766069387085
2024-04-24,378.27345589621183
2024-04-25,381.55859102165624
2024-04-26,382.21368718794395
2024-04-29,380.0773915366351
2024-04-30,377.5983962279434
2024-05-01,368.62420458868405
2024-05-02,362.6504396593529
2024-05-03,360.1699594572843
2024-05-06,357.38014922903
2024-05-07,351.3818607354245
2024-05-08,352.0325037108377
2024-05-09,340.9611053712107
2024-05-10,338.93397081901355
2024-05-13,341.62649643404285
2024-05-14,343.0654562299641
2024-05-15,346.8573780995543
2024-05-16,346.8523776490689
2024-05-17,345.4651555287097
2024-05-20,343.0084335321856
2024-05-21,338.88481204993997
2024-05-22,343.48915030784036
2024-05-23,344.8340334813274
2024-05-24,344.2519538574865
2024-05-27,339.47302345786505
2024-05-28,337.94295650465244
2024-05-29,336.8527000467771
2024-05-30,339.96049690542253
2024-05-31,342.8799630125759
2024-06-03,340.2165168667155
2024-06-04,337.7572316368537
2024-06-05,337.1589268262561
2024-06-06,336.2516937970834
2024-06-07,342.7640160041372
2024-06-10,338.03493889648456
2024-06-11,347.500385915364
2024-06-12,345.4989566360335
2024-06-13,349.19539278960855
2024-06-14,350.3944253016884
2024-06-17,344.9030714920744
2024-06-18,341.7546587669881
2024-06-19,341.9222847282806
2024-06-20,341.5408026898453
2024-06-21,341.32675340083904
2024-06-24,337.1253132368634
2024-06-25,330.3224334786083
2024-06-26,327.83599309936295
2024-06-27,329.93041189558
2024-06-28,325.4094031669091
2024-07-01,328.3431161424429
2024-07-02,321.9966465915962
2024-07-03,320.39672605879764
2024-07-04,324.00790886381134
2024-07-05,324.3470711159462
2024-07-08,319.6225856967243
2024-07-09,318.40009942567855
2024-07-10,314.63986918291
2024-07-11,318.42778980445155
2024-07-12,315.76298725357935
2024-07-15,324.78913825405465
2024-07-16,330.6398485406753
2024-07-17,336.76837773152727
2024-07-18,333.4199304277783
2024-07-19,331.1132573193985
2024-07-22,328.027820748836
2024-07-23,335.14879606393356
2024-07-24,334.0028040076787
2024-07-25,328.0647269329134
2024-07-26,321.98159071346134
2024-07-29,330.2160061257511
2024-07-30,332.02700438969714
2024-07-31,334.3475269686333
2024-08-01,332.53642618914114
2024-08-02,334.65818194548643
2024-08-05,333.86457087159647
2024-08-06,334.3706182544695
2024-08-07,335.0169433874018
2024-08-08,337.4456670978331
2024-08-09,335.0520010317054
2024-08-12,334.22643720639076
2024-08-13,329.8950973024209
2024-08-14,332.49081187654593
2024-08-15,329.9594384133141
2024-08-16,335.77893442214054
2024-08-19,335.87015496546536
2024-08-20,322.66670829516346
2024-08-21,325.07474773717485
2024-08-22,326.8557799214644
2024-08-23,321.74528581124355
2024-08-26,323.91649239215684
2024-08-27,317.51588311460193
2024-08-28,311.4038413980927
2024-08-29,315.410650811653
2024-08-30,310.3877517416351
2024-09-02,305.870142178882
2024-09-03,302.402737344475
2024-09-04,304.1751786035756
2024-09-05,294.03308868430855
2024-09-06,293.72136962447684
2024-09-09,297.0389541982055
2024-09-10,296.54530708456815
2024-09-11,295.3829187034366
2024-09-12,290.8968547851298
2024-09-13,288.58225726024574
2024-09-16,292.7218253592552
2024-09-17,293.4310517913935
2024-09-18,293.62463237217395
2024-09-19,294.8044323887043
2024-09-20,287.65469954881775
2024-09-23,284.2002915291555
2024-09-24,287.0562283953161
2024-09-25,286.5049994473308
2024-09-26,286.60062061988344
2024-09-27,283.08631061705637
2024-09-30,284.60873501821106
2024-10-01,287.30754450611676
2024-10-02,291.22934958896536
2024-10-03,282.64727431881903
2024-10-04,282.2868588900739
2024-10-07,280.869090573567
2024-10-08,279.1759975452805
2024-10-09,274.1427400170672
2024-10-10,273.7030356569783
2024-10-11,273.08486268857035
2024-10-14,271.9505274123245
2024-10-15,271.88490385223787
2024-10-16,271.9133034261647
2024-10-17,268.35619980030737
2024-10-18,268.91305318306587
2024-10-21,261.38304709287615
2024-10-22,258.5021681254925
2024-10-23,260.18563870048786
2024-10-24,254.43767057405987
2024-10-25,253.90959606098735
2024-10-28,255.37530376177932
2024-10-29,257.67180370323905
2024-10-30,262.1056207224367
2024-10-31,266.31932208534056
2024-11-01,259.83886596318257
2024-11-04,261.9938593161215
2024-11-05,269.9908592677108
2024-11-06,271.5893391501711
2024-11-07,268.0649116723145
2024-11-08,265.4177361413734
2024-11-11,266.2087510034005
2024-11-12,267.4839972005435
2024-11-13,265.16292485301176
2024-11-14,267.6005543039431
2024-11-15,266.49334167513234
2024-11-18,268.5975852511202
2024-11-19,265.6843750948201
2024-11-20,267.9428421735399
2024-11-21,269.2372249158497
2024-11-22,266.86740417228674
2024-11-25,263.12979991967933
2024-11-26,257.7395549952957
2024-11-27,255.79112350826654
2024-11-28,258.7008952653658
2024-11-29,257.649250094244
2024-12-02,253.48984951505028
2024-12-03,256.7262792073877
2024-12-04,258.9990705252526
2024-12-05,255.0855275673455
2024-12-06,256.75491161436355
2024-12-09,257.7955467044035
2024-12-10,256.7260567819816
2024-12-11,256.7780093428517
2024-12-12,263.9253421916011
2024-12-13,260.37913820202067
2024-12-16,263.2797840353697
2024-12-17,263.60386880211115
2024-12-18,268.8797046393866
2024-12-19,269.97856066166497
2024-12-20,266.8810924114089
2024-12-23,263.9860492896597
2024-12-24,263.56465152060713
2024-12-25,264.37972212356397
2024-12-26,262.11029534341964
2024-12-27,257.9663023120588
2024-12-30,257.0556567214237
2024-12-31,258.9258410308146
