Date,ROP
2023-08-01,236.03498446996733
2023-08-02,234.35274844500736
2023-08-03,232.26496110927124
2023-08-04,230.31585867035002
2023-08-07,228.17989374437738
2023-08-08,226.28679178091977
2023-08-09,228.14309879694724
2023-08-10,228.29126219062678
2023-08-11,230.1032459722774
2023-08-14,220.56578126301207
2023-08-15,222.89656399798156
2023-08-16,219.01724614758956
2023-08-17,217.11437666620532
2023-08-18,214.70786775271574
2023-08-21,214.50092807346044
2023-08-22,217.80220134720355
2023-08-23,224.89748275737824
2023-08-24,226.84884908458218
2023-08-25,225.04948250104778
2023-08-28,224.16917937190547
2023-08-29,217.69410224390037
2023-08-30,221.49268441612284
2023-08-31,234.88139021193368
2023-09-01,229.53906437235594
2023-09-04,234.92623972632535
2023-09-05,225.84577439795393
2023-09-06,222.9283094269746
2023-09-07,226.49186855481918
2023-09-08,239.9558852091419
2023-09-11,234.75093337456195
2023-09-12,242.31672235544306
2023-09-13,243.8199012148186
2023-09-14,242.6886744670755
2023-09-15,246.43849049438575
2023-09-18,246.10583924556644
2023-09-19,243.0478499202503
2023-09-20,241.44986549312006
2023-09-21,236.6858297190631
2023-09-22,239.28338893679404
2023-09-25,237.79098951731237
2023-09-26,232.41775574799823
2023-09-27,233.4283671635239
2023-09-28,236.69919951099538
2023-09-29,240.09569534078628
2023-10-02,236.9925068650207
2023-10-03,241.38745746360937
2023-10-04,238.39369640635553
2023-10-05,239.64761645312973
2023-10-06,232.76329638408203
2023-10-09,229.94340819271585
2023-10-10,238.22913870737233
2023-10-11,236.21938372422028
2023-10-12,243.11456101510504
2023-10-13,251.01694146771223
2023-10-16,252.0429352872024
2023-10-17,257.4378269031199
2023-10-18,257.2609294446509
2023-10-19,251.90212606004854
2023-10-20,252.16077511671293
2023-10-23,252.86524414029498
2023-10-24,253.26745941571974
2023-10-25,257.91846258905076
2023-10-26,257.97614792936054
2023-10-27,259.25783763827326
2023-10-30,260.87880906467547
2023-10-31,262.1413611296301
2023-11-01,267.4765669545562
2023-11-02,255.97242839935348
2023-11-03,257.7055071552337
2023-11-06,258.36257613577186
2023-11-07,262.49977940137956
2023-11-08,262.3359345024333
2023-11-09,264.8452732407494
2023-11-10,270.01216158808916
2023-11-13,259.1137716186173
2023-11-14,252.6967885679309
2023-11-15,253.21248089517852
2023-11-16,249.63257493596092
2023-11-17,245.63526383694696
2023-11-20,241.04233457085127
2023-11-21,237.38054847633117
2023-11-22,235.49178236246138
2023-11-23,228.51874934128998
2023-11-24,221.27451304379852
2023-11-27,217.20011969100926
2023-11-28,221.4409135554193
2023-11-29,217.40682850863269
2023-11-30,217.2273429084302
2023-12-01,213.0987073799433
2023-12-04,220.8078073804531
2023-12-05,215.7641333134731
2023-12-06,213.2810194852269
2023-12-07,211.86062412075628
2023-12-08,210.01854743428265
2023-12-11,212.60979034693915
2023-12-12,211.12966705164015
2023-12-13,208.07116469203882
2023-12-14,193.5863591167064
2023-12-15,194.12299461665754
2023-12-18,192.83598645095685
2023-12-19,189.52758764359774
2023-12-20,190.1049654243308
2023-12-21,195.31820864749946
2023-12-22,192.31390270239953
2023-12-25,189.73240696809938
2023-12-26,187.9588240886321
2023-12-27,188.05868900632709
2023-12-28,187.7080221944286
2023-12-29,180.27753050007087
2024-01-01,179.72224174125373
2024-01-02,174.4516915861842
2024-01-03,169.4298005889482
2024-01-04,167.28900362127789
2024-01-05,170.0638061443026
2024-01-08,172.11499388270664
2024-01-09,172.38132662816523
2024-01-10,175.61406116015692
2024-01-11,179.8628936222694
2024-01-12,181.8948919077874
2024-01-15,180.08859208752693
2024-01-16,174.1395722152158
2024-01-17,169.19132226992122
2024-01-18,166.13613077536078
2024-01-19,158.5526184598858
2024-01-22,150.2070336952073
2024-01-23,150.41044796361138
2024-01-24,148.90429478282556
2024-01-25,152.50859757537253
2024-01-26,153.1973489906527
2024-01-29,153.5814901907889
2024-01-30,156.52744832439197
2024-01-31,153.72862448771102
2024-02-01,154.62244544225013
2024-02-02,151.7124578726658
2024-02-05,152.43643613005267
2024-02-06,147.96827745952135
2024-02-07,151.03960881377014
2024-02-08,153.07487791833887
2024-02-09,153.84939358541135
2024-02-12,152.31130038511657
2024-02-13,150.25704194725327
2024-02-14,152.41780968964915
2024-02-15,150.7643478583816
2024-02-16,153.14881016458176
2024-02-19,155.06966265525563
2024-02-20,156.09023568305963
2024-02-21,157.26810860789382
2024-02-22,153.0829934587535
2024-02-23,151.5230406329769
2024-02-26,150.31286756647606
2024-02-27,147.58096386033733
2024-02-28,143.2539738955221
2024-02-29,138.73114878362566
2024-03-01,136.41368010576946
2024-03-04,140.69903921272075
2024-03-05,138.0954746290971
2024-03-06,139.8875461028129
2024-03-07,142.52347790807315
2024-03-08,142.81141895890238
2024-03-11,139.19731448799823
2024-03-12,139.67532865118366
2024-03-13,138.79099413963704
2024-03-14,139.35146214731833
2024-03-15,139.62941004828775
2024-03-18,141.60176269202643
2024-03-19,144.66039768329736
2024-03-20,144.8168219569797
2024-03-21,143.77616709448236
2024-03-22,138.8578716750738
2024-03-25,139.89919558650658
2024-03-26,141.94097515124133
2024-03-27,147.3841496409762
2024-03-28,142.6155147276816
2024-03-29,138.80734787708184
2024-04-01,138.77558267375227
2024-04-02,137.16757019818962
2024-04-03,137.38711993089535
2024-04-04,142.15761849013737
2024-04-05,140.94857117546317
2024-04-08,139.65804422746118
2024-04-09,138.50173281770466
2024-04-10,139.4330931305299
2024-04-11,140.38497208693028
2024-04-12,138.54838473662116
2024-04-15,140.42870893282793
2024-04-16,134.88029442765335
2024-04-17,134.0148918117105
2024-04-18,138.80951475588307
2024-04-19,140.5933151784804
2024-04-22,139.67649155762575
2024-04-23,139.6759823676193
2024-04-24,141.6548654195831
2024-04-25,138.36110654181854
2024-04-26,141.55321730060098
2024-04-29,139.20306835855234
2024-04-30,139.5666788489178
2024-05-01,142.14426401943734
2024-05-02,140.10575006975486
2024-05-03,138.1698457086629
2024-05-06,137.50141754790627
2024-05-07,135.55586513058847
2024-05-08,132.3677769879007
2024-05-09,131.99223643397227
2024-05-10,133.39092316373396
2024-05-13,135.72100887276014
2024-05-14,132.9266268919208
2024-05-15,130.5654560269101
2024-05-16,128.10809272322098
2024-05-17,133.18564782298168
2024-05-20,130.38895995885048
2024-05-21,131.2821523281278
2024-05-22,132.0180514259668
2024-05-23,133.88903604370878
2024-05-24,140.92041887795904
2024-05-27,140.84332975316173
2024-05-28,139.56633756092356
2024-05-29,143.76147637328344
2024-05-30,143.42799137182627
2024-05-31,145.20573821986454
2024-06-03,146.86826219880427
2024-06-04,148.0320411057662
2024-06-05,147.99014918515655
2024-06-06,143.06214398865416
2024-06-07,141.49264474621387
2024-06-10,145.53344357977335
2024-06-11,144.5736825684489
2024-06-12,142.6291538204908
2024-06-13,140.58949872922483
2024-06-14,140.94484374315644
2024-06-17,142.32208041077428
2024-06-18,139.84766048349337
2024-06-19,144.2044865760053
2024-06-20,147.0990623020482
2024-06-21,144.8148713606742
2024-06-24,147.54546367976872
2024-06-25,152.83885203432627
2024-06-26,154.1886818842937
2024-06-27,153.84177867363266
2024-06-28,154.5098924236652
2024-07-01,160.89817734548404
2024-07-02,159.71738085011083
2024-07-03,155.93160499579108
2024-07-04,153.1539492722113
2024-07-05,155.0741882784142
2024-07-08,157.07271415318118
2024-07-09,154.39620064792035
2024-07-10,160.97340463324682
2024-07-11,163.20481245249562
2024-07-12,166.21571213192618
2024-07-15,167.05775216712536
2024-07-16,160.5360079563601
2024-07-17,164.29211930475756
2024-07-18,168.6585064365081
2024-07-19,168.98936096568792
2024-07-22,169.99391464267768
2024-07-23,170.46113755209882
2024-07-24,167.73252374423942
2024-07-25,161.51179383137142
2024-07-26,165.24974071658949
2024-07-29,167.84707136997878
2024-07-30,174.20455141381132
2024-07-31,169.23363806738385
2024-08-01,169.82979289528686
2024-08-02,164.97713099765954
2024-08-05,164.05099455712104
2024-08-06,163.7823330783352
2024-08-07,165.46316059418243
2024-08-08,159.4710252155136
2024-08-09,165.24272903795242
2024-08-12,160.28103341867396
2024-08-13,163.30618757888632
2024-08-14,163.9839450498174
2024-08-15,158.1526351779488
2024-08-16,160.42381597264088
2024-08-19,156.06633012221414
2024-08-20,155.83444495635754
2024-08-21,159.18691492184064
2024-08-22,163.9090111272864
2024-08-23,163.22634697895563
2024-08-26,165.9002136495316
2024-08-27,170.8931629964239
2024-08-28,169.85327882325615
2024-08-29,169.27891631719712
2024-08-30,166.33368177126692
2024-09-02,165.69107345989894
2024-09-03,164.2640448285021
2024-09-04,169.0715650161943
2024-09-05,172.35061339722066
2024-09-06,176.32274376356136
2024-09-09,179.3963478504451
2024-09-10,181.76760308243027
2024-09-11,177.3829917838897
2024-09-12,182.94623275182948
2024-09-13,181.34681191797094
2024-09-16,177.40845000389282
2024-09-17,181.1702748930614
2024-09-18,185.92615896070234
2024-09-19,183.89830425933866
2024-09-20,184.6232852053071
2024-09-23,187.33886260737924
2024-09-24,179.52769796149008
2024-09-25,185.73929309848566
2024-09-26,184.49380513200398
2024-09-27,180.49306819762901
2024-09-30,182.44287283833637
2024-10-01,176.55942216999443
2024-10-02,178.46144500606673
2024-10-03,179.87746067182917
2024-10-04,180.59838441060882
2024-10-07,177.81722880604914
2024-10-08,178.71838267308567
2024-10-09,172.06585264654794
2024-10-10,172.37229322884505
2024-10-11,166.72465834676302
2024-10-14,168.8834073358854
2024-10-15,169.876709109768
2024-10-16,170.01065020584252
2024-10-17,170.81422696302624
2024-10-18,170.25129305475653
2024-10-21,179.6211062539131
2024-10-22,176.95269767353741
2024-10-23,182.70555241676158
2024-10-24,184.75688378343813
2024-10-25,184.8708921103073
2024-10-28,179.83266227311188
2024-10-29,177.82370202997046
2024-10-30,177.83101021600865
2024-10-31,174.729365021545
2024-11-01,175.44447795018374
2024-11-04,177.19203141436125
2024-11-05,172.44926493458274
2024-11-06,167.79154399157207
2024-11-07,172.44441066059088
2024-11-08,180.05572310218852
2024-11-11,177.40371787348755
2024-11-12,181.37867117508284
2024-11-13,178.55470334010667
2024-11-14,176.35411242756473
2024-11-15,174.16623026407757
2024-11-18,174.27529065045354
2024-11-19,167.28156555004816
2024-11-20,164.11102436616878
2024-11-21,158.72078511871197
2024-11-22,156.8088876123766
2024-11-25,159.02782933879178
2024-11-26,154.49827761138258
2024-11-27,155.08552945721783
2024-11-28,155.2216783984812
2024-11-29,150.00525693202883
2024-12-02,146.8734225194954
2024-12-03,139.63140652622863
2024-12-04,142.30511430588376
2024-12-05,142.21494568762787
2024-12-06,143.03442465380607
2024-12-09,147.34247560436046
2024-12-10,150.52935559501626
2024-12-11,149.80080779376962
2024-12-12,152.0780528254874
2024-12-13,150.97670907369164
2024-12-16,154.01656447791993
2024-12-17,153.20997168570872
2024-12-18,156.9208015807503
2024-12-19,160.19109619412507
2024-12-20,154.5251866868791
2024-12-23,157.48639828611886
2024-12-24,155.31428817516752
2024-12-25,156.25254730822255
2024-12-26,155.6215883336388
2024-12-27,160.0877952525099
2024-12-30,164.978304886492
2024-12-31,166.28962840013838
