Date,EBAY
2023-07-31,189.4891151643068
2023-08-01,190.10848121347678
2023-08-02,188.1397886684179
2023-08-03,191.7103923911414
2023-08-04,192.62772331142853
2023-08-07,192.52235028211834
2023-08-08,192.29334221445407
2023-08-09,195.53463402511193
2023-08-10,191.94028015306682
2023-08-11,191.16847838141473
2023-08-14,186.15464076340433
2023-08-15,183.19081435130428
2023-08-16,183.54017873391595
2023-08-17,186.66548795799926
2023-08-18,194.0555834682821
2023-08-21,192.42069338170316
2023-08-22,191.30287043777798
2023-08-23,191.80579272800563
2023-08-24,191.2707564296215
2023-08-25,191.4100951333063
2023-08-28,202.39691633824782
2023-08-29,204.266613230485
2023-08-30,200.22172765696493
2023-08-31,200.2724704249168
2023-09-01,201.6523848602759
2023-09-04,199.84641629802115
2023-09-05,202.62692414963706
2023-09-06,201.13362590078364
2023-09-07,204.02282953868843
2023-09-08,206.8107917839082
2023-09-11,207.54398884025687
2023-09-12,207.98958055149623
2023-09-13,207.40071223529682
2023-09-14,206.6114910017773
2023-09-15,208.32701751114703
2023-09-18,214.50399515847437
2023-09-19,216.2035962195411
2023-09-20,208.54511375985672
2023-09-21,203.31043804742063
2023-09-22,198.6882705729763
2023-09-25,196.72412555998758
2023-09-26,198.35806665021047
2023-09-27,199.87047621585822
2023-09-28,199.41684541026754
2023-09-29,196.20629650766082
2023-10-02,192.94612593301727
2023-10-03,188.15086928530258
2023-10-04,181.0800811941292
2023-10-05,181.29817016252525
2023-10-06,177.4565529167023
2023-10-09,182.28249897908495
2023-10-10,182.6177049250018
2023-10-11,178.85537982855183
2023-10-12,180.05618576965307
2023-10-13,175.0147644513161
2023-10-16,180.07833938389277
2023-10-17,185.1087930481001
2023-10-18,188.92693139911844
2023-10-19,186.6696132433922
2023-10-20,180.25870618316648
2023-10-23,179.06884222952462
2023-10-24,177.6568574648305
2023-10-25,175.88144846738913
2023-10-26,173.74650806393157
2023-10-27,175.04543681703566
2023-10-30,175.0192379068305
2023-10-31,180.75647925091002
2023-11-01,177.78353894036263
2023-11-02,180.24455214495617
2023-11-03,177.75139752273066
2023-11-06,174.24215453163114
2023-11-07,167.59841447091407
2023-11-08,162.56175552980207
2023-11-09,160.95387013579466
2023-11-10,159.65212118923668
2023-11-13,161.522521252932
2023-11-14,169.28978488857246
2023-11-15,169.13537160232437
2023-11-16,167.9957255920061
2023-11-17,167.75906273961138
2023-11-20,168.5604358569142
2023-11-21,168.35989620398155
2023-11-22,168.49049649087655
2023-11-23,169.32244137490486
2023-11-24,176.98515840628647
2023-11-27,173.3774573375213
2023-11-28,165.24888459756636
2023-11-29,161.8558821916905
2023-11-30,156.56505883303714
2023-12-01,159.02931311818293
2023-12-04,154.13464193814852
2023-12-05,155.2297380873102
2023-12-06,157.74777961354857
2023-12-07,153.9175774614128
2023-12-08,158.7023629113829
2023-12-11,153.59953993975947
2023-12-12,149.55987503357045
2023-12-13,147.14549213848892
2023-12-14,145.03116932495732
2023-12-15,144.7995786284331
2023-12-18,150.46004156981388
2023-12-19,152.622348309578
2023-12-20,155.49585170891322
2023-12-21,154.03782865427425
2023-12-22,147.88942069691802
2023-12-25,150.2613063832204
2023-12-26,149.2150438623862
2023-12-27,149.22138557754366
2023-12-28,141.71496334428485
2023-12-29,138.3158385850124
2024-01-01,143.25704442490022
2024-01-02,141.4761413836174
2024-01-03,142.81139104004237
2024-01-04,146.4553830575914
2024-01-05,143.16346627073722
2024-01-08,145.60174116518675
2024-01-09,147.21894260188756
2024-01-10,147.47489247773228
2024-01-11,144.75812391298115
2024-01-12,142.40220172281042
2024-01-15,142.39616268837855
2024-01-16,146.34982890494345
2024-01-17,143.25549929728604
2024-01-18,147.86014151421062
2024-01-19,147.59447118611084
2024-01-22,149.12583253023934
2024-01-23,148.07582490936795
2024-01-24,148.38176574255814
2024-01-25,150.4189793785984
2024-01-26,147.60041100819083
2024-01-29,150.17577046084145
2024-01-30,147.58760156464115
2024-01-31,145.29229620210066
2024-02-01,144.19697957850875
2024-02-02,140.73014561025465
2024-02-05,135.2800449313041
2024-02-06,139.5103004098668
2024-02-07,140.0681241987564
2024-02-08,147.86980544951157
2024-02-09,151.29119087561313
2024-02-12,150.65344065372435
2024-02-13,150.482002795706
2024-02-14,151.2474756011437
2024-02-15,152.13862686432338
2024-02-16,155.7027586828266
2024-02-19,160.52730965382906
2024-02-20,159.6204205710045
2024-02-21,163.53694359250224
2024-02-22,158.91645571507848
2024-02-23,160.72444150448212
2024-02-26,157.98248937335075
2024-02-27,157.9191184039046
2024-02-28,160.95832147040483
2024-02-29,162.40852562201917
2024-03-01,168.99160203487406
2024-03-04,175.7117233091132
2024-03-05,179.57894685712384
2024-03-06,175.08427709207405
2024-03-07,178.5942897729848
2024-03-08,182.798312737666
2024-03-11,177.7037944314821
2024-03-12,176.5547256330829
2024-03-13,177.40416236705877
2024-03-14,174.99061609719746
2024-03-15,173.7699401528599
2024-03-18,172.55620755606517
2024-03-19,174.3177616057179
2024-03-20,178.85773601321796
2024-03-21,184.3587347999067
2024-03-22,193.88373579124226
2024-03-25,194.17192307647562
2024-03-26,199.8902233294947
2024-03-27,198.79384840339299
2024-03-28,192.2828854831133
2024-03-29,196.38068861525306
2024-04-01,198.01824404386724
2024-04-02,192.97914241707832
2024-04-03,193.48537720817157
2024-04-04,193.13813624139308
2024-04-05,197.10062751200041
2024-04-08,201.71009720078055
2024-04-09,198.23960714352077
2024-04-10,197.06174979207373
2024-04-11,190.17626711173344
2024-04-12,187.45784968220553
2024-04-15,181.98546059236446
2024-04-16,189.7978439803681
2024-04-17,186.64149141325075
2024-04-18,184.74157115596392
2024-04-19,191.26747622758103
2024-04-22,195.5859480491229
2024-04-23,199.42309674268978
2024-04-24,202.0831630966639
2024-04-25,203.6869891243779
2024-04-26,205.1398949271168
2024-04-29,203.21842653597614
2024-04-30,205.8607777263878
2024-05-01,202.2244148183701
2024-05-02,194.55796813743163
2024-05-03,195.50662703935123
2024-05-06,195.6039796229923
2024-05-07,196.18226710540827
2024-05-08,193.55442941211282
2024-05-09,188.8673271280445
2024-05-10,187.2962265268851
2024-05-13,190.90344017069336
2024-05-14,192.7993733481075
2024-05-15,198.508108226934
2024-05-16,198.90389723871988
2024-05-17,195.3128389819753
2024-05-20,193.53221627078273
2024-05-21,192.05519462443934
2024-05-22,191.1206038407743
2024-05-23,191.83709867769923
2024-05-24,190.83974394013563
2024-05-27,185.6273657893574
2024-05-28,185.7081860953479
2024-05-29,183.86961476499013
2024-05-30,183.5462980085357
2024-05-31,176.18544582897005
2024-06-03,183.95773175231952
2024-06-04,186.69726067038027
2024-06-05,181.98541878063932
2024-06-06,187.12039305041708
2024-06-07,188.496687080795
2024-06-10,186.74880440088506
2024-06-11,189.3833506287213
2024-06-12,185.16402193087484
2024-06-13,189.06647309198067
2024-06-14,185.48514932728017
2024-06-17,183.84990710731944
2024-06-18,183.57626917468426
2024-06-19,183.77076696882258
2024-06-20,180.73158232453008
2024-06-21,184.4448589264955
2024-06-24,183.2725199489822
2024-06-25,188.08376274913743
2024-06-26,193.16529262100855
2024-06-27,190.3812399220344
2024-06-28,183.0193835949907
2024-07-01,172.9009596525333
2024-07-02,175.5264898754125
2024-07-03,175.30528782894905
2024-07-04,177.49185648265194
2024-07-05,180.4033677835989
2024-07-08,178.9385914760439
2024-07-09,180.09056831332853
2024-07-10,179.7164528037363
2024-07-11,176.92709081458574
2024-07-12,175.73048720037502
2024-07-15,177.3305113229591
2024-07-16,172.22719566304133
2024-07-17,175.29496274413808
2024-07-18,173.96083718546592
2024-07-19,173.2253676942278
2024-07-22,172.62377049127582
2024-07-23,162.6618560026919
2024-07-24,162.07366790680817
2024-07-25,161.0402121922215
2024-07-26,159.32500566009037
2024-07-29,159.72743397752103
2024-07-30,155.78389479641186
2024-07-31,160.8289907777146
2024-08-01,162.7409418743528
2024-08-02,164.83037067292182
2024-08-05,165.75686640960313
2024-08-06,169.94099269033907
2024-08-07,167.53061604779043
2024-08-08,166.67543522169203
2024-08-09,166.30190367512824
2024-08-12,167.6091466996495
2024-08-13,172.07047264937543
2024-08-14,174.91101954652575
2024-08-15,174.67183005033175
2024-08-16,175.96723690474374
2024-08-19,176.51219100827026
2024-08-20,178.2978220004848
2024-08-21,182.62155165914612
2024-08-22,182.07216915604474
2024-08-23,185.58483706726193
2024-08-26,189.06712090991522
2024-08-27,189.44601706002155
2024-08-28,186.14645752325075
2024-08-29,189.62021204411118
2024-08-30,193.9960527272783
2024-09-02,198.73664918254883
2024-09-03,203.00876605579376
2024-09-04,210.33623927412472
2024-09-05,211.12428790027028
2024-09-06,205.56857039895107
2024-09-09,210.0232245109278
2024-09-10,214.39257302147246
2024-09-11,215.01357311531612
2024-09-12,209.02515204665545
2024-09-13,214.03692818538633
2024-09-16,213.12878930714686
2024-09-17,211.45072087804493
2024-09-18,213.30396125259938
2024-09-19,220.61366118868372
2024-09-20,228.38607895353476
2024-09-23,217.27513018088993
2024-09-24,213.8182488464113
2024-09-25,208.3620989586826
2024-09-26,209.5764034513274
2024-09-27,209.04052501183244
2024-09-30,209.0536112251148
2024-10-01,213.18422108515497
2024-10-02,221.8944300907084
2024-10-03,220.46888009861186
2024-10-04,219.10746215858742
2024-10-07,223.99411438285034
2024-10-08,220.00255000953288
2024-10-09,213.87423984931223
2024-10-10,217.65995668482128
2024-10-11,226.6279324767577
2024-10-14,224.56043850570342
2024-10-15,224.63024142637116
2024-10-16,220.8141027761737
2024-10-17,221.31925200673018
2024-10-18,224.1995581139902
2024-10-21,224.6228912074434
2024-10-22,214.551753028501
2024-10-23,209.59295756097933
2024-10-24,216.9948960876082
2024-10-25,216.01321345136162
2024-10-28,222.19033208674333
2024-10-29,217.7385473728436
2024-10-30,227.81759174850356
2024-10-31,233.60949083027077
2024-11-01,231.74075323830078
2024-11-04,231.72222564342587
2024-11-05,237.64117744652404
2024-11-06,244.35452435273825
2024-11-07,244.27079133123084
2024-11-08,242.01500752542333
2024-11-11,237.73424045536706
2024-11-12,228.84640154543908
2024-11-13,224.37828264251854
2024-11-14,232.06620988324516
2024-11-15,240.99442665017918
2024-11-18,240.3048941287482
2024-11-19,238.95775249693347
2024-11-20,228.1716148344641
2024-11-21,227.82794653526705
2024-11-22,233.2758840663487
2024-11-25,232.18952313744094
2024-11-26,236.64298435153512
2024-11-27,229.62093300902538
2024-11-28,229.85527261348878
2024-11-29,227.78894910123145
2024-12-02,226.22327855506975
2024-12-03,215.59476726477848
2024-12-04,216.7727938543645
2024-12-05,213.99818162807088
2024-12-06,214.82862961855332
2024-12-09,210.583419322034
2024-12-10,214.42743079151845
2024-12-11,212.94365599971928
2024-12-12,212.31526140405728
2024-12-13,204.70269228325688
2024-12-16,202.31898442370758
2024-12-17,207.98859188794458
2024-12-18,209.18212222643012
2024-12-19,208.50544274186046
2024-12-20,202.09829154106174
2024-12-23,208.87168545608438
2024-12-24,207.98416805613067
2024-12-25,200.65641220681525
2024-12-26,208.14136906838743
2024-12-27,216.16515273753373
2024-12-30,216.71441625379106
2024-12-31,213.66983345301617
