Date,CRM
2023-08-03,522.902026031052
2023-08-04,535.3530651145029
2023-08-07,548.672286722154
2023-08-08,548.5190184563235
2023-08-09,547.938066019257
2023-08-10,545.9864187277385
2023-08-11,544.3856142548747
2023-08-14,548.4222567777318
2023-08-15,563.8948778772947
2023-08-16,564.7688913869198
2023-08-17,578.9977196283385
2023-08-18,577.3305163828105
2023-08-21,592.6344192963547
2023-08-22,605.561158879667
2023-08-23,602.2107299682444
2023-08-24,605.7805896668265
2023-08-25,596.5322226558486
2023-08-28,591.7939204024516
2023-08-29,603.9694309668404
2023-08-30,593.9438412670349
2023-08-31,606.870540614382
2023-09-01,607.1867179301889
2023-09-04,598.265992348368
2023-09-05,620.1306652431533
2023-09-06,624.2226357405773
2023-09-07,639.8913099552466
2023-09-08,655.0665837016669
2023-09-11,669.7571572317376
2023-09-12,661.7190298839486
2023-09-13,659.9710054311919
2023-09-14,685.6395046277771
2023-09-15,687.2902490409149
2023-09-18,691.1629402130567
2023-09-19,704.9207389815783
2023-09-20,703.7861650664355
2023-09-21,696.1092000321178
2023-09-22,698.6825436603064
2023-09-25,687.102340280817
2023-09-26,694.3270346886748
2023-09-27,686.6018416562381
2023-09-28,686.1991739614541
2023-09-29,668.0945078256924
2023-10-02,676.2459370308002
2023-10-03,677.9296552782394
2023-10-04,704.1848351111857
2023-10-05,702.6563630614249
2023-10-06,719.9841821799845
2023-10-09,717.8233897973479
2023-10-10,714.1940903196049
2023-10-11,702.3156417414964
2023-10-12,695.8744037292204
2023-10-13,680.5982367542847
2023-10-16,688.6223167456019
2023-10-17,680.4380047122883
2023-10-18,684.4589566219593
2023-10-19,677.9995272493095
2023-10-20,671.139269830839
2023-10-23,675.5061769784885
2023-10-24,683.8845547551526
2023-10-25,671.451774594501
2023-10-26,683.7035782744493
2023-10-27,676.798216900546
2023-10-30,679.3362779224866
2023-10-31,679.6747116087081
2023-11-01,675.7678602347512
2023-11-02,686.507262441642
2023-11-03,702.4865159653153
2023-11-06,712.0090030657278
2023-11-07,712.3604147994583
2023-11-08,712.6137011802227
2023-11-09,696.0375908995492
2023-11-10,701.6941829122495
2023-11-13,716.8663189816722
2023-11-14,718.0857848383936
2023-11-15,718.5149375561008
2023-11-16,710.3761588758986
2023-11-17,719.1644774065459
2023-11-20,733.0167730121601
2023-11-21,736.5073109630944
2023-11-22,726.4723805799215
2023-11-23,708.6571546753864
2023-11-24,703.5668122077957
2023-11-27,697.3490945673916
2023-11-28,702.6234597144179
2023-11-29,708.566078056695
2023-11-30,718.0667578112311
2023-12-01,707.0164314980341
2023-12-04,702.7672330137527
2023-12-05,684.4644019787637
2023-12-06,671.7489413511257
2023-12-07,673.0082631034146
2023-12-08,660.3514314909262
2023-12-11,677.0173792615111
2023-12-12,668.7292847892863
2023-12-13,677.931155767898
2023-12-14,675.4514360648571
2023-12-15,685.5404104267039
2023-12-18,688.3364099432299
2023-12-19,676.3398491090751
2023-12-20,685.075852999426
2023-12-21,690.9882333848458
2023-12-22,702.4576833773094
2023-12-25,700.2752025947321
2023-12-26,694.2766098335027
2023-12-27,675.4924025167627
2023-12-28,683.5976717179236
2023-12-29,665.4710678181417
2024-01-01,671.5530189284249
2024-01-02,686.2151315770577
2024-01-03,704.2212186503305
2024-01-04,727.2846795059432
2024-01-05,729.6205639110765
2024-01-08,722.7494991129086
2024-01-09,721.8511961783588
2024-01-10,711.9744056271959
2024-01-11,720.143980867311
2024-01-12,716.0300159239425
2024-01-15,702.7387457910811
2024-01-16,707.4366477526277
2024-01-17,717.1063234130431
2024-01-18,717.1728278994666
2024-01-19,733.6487304353248
2024-01-22,730.4897868617583
2024-01-23,735.7921301036366
2024-01-24,726.7204695853129
2024-01-25,727.4571967867272
2024-01-26,713.5984216925334
2024-01-29,713.4974995267188
2024-01-30,716.6271877916706
2024-01-31,720.5482229406937
2024-02-01,709.5437614533635
2024-02-02,711.8173599234461
2024-02-05,706.3551255052801
2024-02-06,706.797579059987
2024-02-07,700.249004166113
2024-02-08,701.0962177547146
2024-02-09,714.8813556737299
2024-02-12,718.9339930127776
2024-02-13,725.0857278866513
2024-02-14,714.0068889169816
2024-02-15,719.4270764971469
2024-02-16,712.9961951012064
2024-02-19,705.4768971644272
2024-02-20,706.8057551015308
2024-02-21,695.905135914712
2024-02-22,699.7875821958548
2024-02-23,705.178487288436
2024-02-26,702.627445364848
2024-02-27,694.4440263488642
2024-02-28,697.5017933833981
2024-02-29,711.7640188841292
2024-03-01,704.2052963847423
2024-03-04,706.5465242670039
2024-03-05,706.442277758683
2024-03-06,706.6235127326537
2024-03-07,715.2553151271206
2024-03-08,711.5465667812331
2024-03-11,731.8802582352359
2024-03-12,724.2616677833532
2024-03-13,717.3933038004367
2024-03-14,723.1098132856869
2024-03-15,733.5545398175146
2024-03-18,755.2332648793517
2024-03-19,766.6942307214612
2024-03-20,765.5744972155901
2024-03-21,748.6887528533202
2024-03-22,741.5592836396081
2024-03-25,732.6525275306523
2024-03-26,738.8138583483604
2024-03-27,709.6506243822738
2024-03-28,711.0740688741527
2024-03-29,691.1233461685752
2024-04-01,679.7208615959782
2024-04-02,693.1700147249719
2024-04-03,702.8201327661773
2024-04-04,698.6417693179499
2024-04-05,685.9730319413752
2024-04-08,683.0682549762388
2024-04-09,696.1894000305977
2024-04-10,691.6808920826944
2024-04-11,682.064889536386
2024-04-12,680.1902209897071
2024-04-15,669.8756474623593
2024-04-16,685.8084927574079
2024-04-17,695.5006431797676
2024-04-18,702.3995236733357
2024-04-19,701.6053542541516
2024-04-22,698.0076803353546
2024-04-23,685.9048086140948
2024-04-24,691.9824155271534
2024-04-25,709.8147457760908
2024-04-26,701.1685898108134
2024-04-29,695.7174764983009
2024-04-30,692.1006220183642
2024-05-01,688.338481661689
2024-05-02,690.565465328086
2024-05-03,699.3038479049847
2024-05-06,711.5088242155863
2024-05-07,706.675006421631
2024-05-08,713.1778247532354
2024-05-09,739.0957971927297
2024-05-10,753.8598096295693
2024-05-13,737.5162719961955
2024-05-14,739.5488414251652
2024-05-15,710.2696936562185
2024-05-16,708.8393388073116
2024-05-17,716.9103637326283
2024-05-20,705.7357979710658
2024-05-21,705.2549332635421
2024-05-22,700.2676391396986
2024-05-23,691.4227238414109
2024-05-24,711.5443437438225
2024-05-27,715.7500293971478
2024-05-28,722.6307618225093
2024-05-29,717.6176439425478
2024-05-30,718.4225709656456
2024-05-31,720.7967321378812
2024-06-03,713.6770705123351
2024-06-04,705.6851242353005
2024-06-05,700.2664130170256
2024-06-06,704.73365030661
2024-06-07,702.7686314644302
2024-06-10,696.6776389150258
2024-06-11,704.6956450463695
2024-06-12,704.7721516557813
2024-06-13,699.1825248170929
2024-06-14,704.0691121695995
2024-06-17,699.5118921676961
2024-06-18,686.1677065677563
2024-06-19,670.0428497691652
2024-06-20,679.4693738632716
2024-06-21,666.8654634640957
2024-06-24,667.22004615444
2024-06-25,691.1361753672708
2024-06-26,691.8171177463597
2024-06-27,683.7693712947437
2024-06-28,696.8024020926949
2024-07-01,701.7345943137541
2024-07-02,713.6305046321855
2024-07-03,719.2448525660906
2024-07-04,723.5653636843373
2024-07-05,705.029896586266
2024-07-08,682.3570181077316
2024-07-09,680.190127003499
2024-07-10,684.218457670293
2024-07-11,702.6746105455793
2024-07-12,702.7370452959401
2024-07-15,699.7695285635115
2024-07-16,705.1940718191058
2024-07-17,694.3549726208746
2024-07-18,690.1610661981978
2024-07-19,677.875308230402
2024-07-22,688.7417591797112
2024-07-23,696.4314254439076
2024-07-24,689.9815703520313
2024-07-25,678.1050065352504
2024-07-26,670.1688154105398
2024-07-29,657.7801573022766
2024-07-30,649.3269087499194
2024-07-31,654.10626295057
2024-08-01,647.8481654762361
2024-08-02,654.7514271165797
2024-08-05,664.0417029986513
2024-08-06,654.6818954637386
2024-08-07,659.3472484532538
2024-08-08,667.7114628669087
2024-08-09,687.4133737249665
2024-08-12,684.5809929497367
2024-08-13,687.7952660446364
2024-08-14,696.362349679733
2024-08-15,706.6001097760482
2024-08-16,695.3848044942589
2024-08-19,698.1365990621366
2024-08-20,681.3331209405138
2024-08-21,693.2848302774619
2024-08-22,685.0955237480778
2024-08-23,691.1817985244921
2024-08-26,679.6737871292934
2024-08-27,683.9161121456675
2024-08-28,702.9410245254569
2024-08-29,704.4783089877886
2024-08-30,699.0104672605951
2024-09-02,708.2915543406815
2024-09-03,693.0972907119573
2024-09-04,691.7545393442697
2024-09-05,698.3333994935443
2024-09-06,686.3041258672503
2024-09-09,690.0778415181014
2024-09-10,686.0943976562188
2024-09-11,678.8270072219552
2024-09-12,691.0783575333226
2024-09-13,696.1788680251631
2024-09-16,708.2733739766445
2024-09-17,703.8767271248303
2024-09-18,693.8774483061329
2024-09-19,693.3272320068952
2024-09-20,696.2952908283567
2024-09-23,678.2536160255381
2024-09-24,676.4582677425852
2024-09-25,684.5001312902928
2024-09-26,670.8808792636003
2024-09-27,672.0607209077659
2024-09-30,671.1691640744739
2024-10-01,669.3306013899316
2024-10-02,668.90300735708
2024-10-03,671.3208523943646
2024-10-04,668.83704258226
2024-10-07,673.9293422998742
2024-10-08,683.0531719967697
2024-10-09,692.1157531921475
2024-10-10,706.2820408684336
2024-10-11,693.1333516187916
2024-10-14,681.2749255687686
2024-10-15,674.8106284386482
2024-10-16,683.0391056187881
2024-10-17,683.0561626357878
2024-10-18,695.5556236741036
2024-10-21,682.9069617890283
2024-10-22,682.7343626272601
2024-10-23,686.4536831478224
2024-10-24,695.1101137014701
2024-10-25,699.90817990618
2024-10-28,695.3417671923297
2024-10-29,696.8799938825754
2024-10-30,696.6103135428142
2024-10-31,680.2916470453342
2024-11-01,658.4924594835269
2024-11-04,664.8530127569245
2024-11-05,669.7165079961665
2024-11-06,665.2384952071507
2024-11-07,666.0382588020491
2024-11-08,657.6029068856498
2024-11-11,658.3100565162557
2024-11-12,663.4999386648216
2024-11-13,673.8565957916633
2024-11-14,678.9905110970042
2024-11-15,674.074588334606
2024-11-18,695.3525036332537
2024-11-19,706.8131606191215
2024-11-20,721.5115577280454
2024-11-21,732.2892409489065
2024-11-22,719.6399781260967
2024-11-25,723.3200371060431
2024-11-26,727.1208829626772
2024-11-27,721.759356673823
2024-11-28,723.8144352275996
2024-11-29,707.0641168153198
2024-12-02,715.2792572007237
2024-12-03,731.9305097840659
2024-12-04,710.6425872210343
2024-12-05,705.7455164213333
2024-12-06,704.0585079244092
2024-12-09,696.9762616912244
2024-12-10,691.3285929439276
2024-12-11,690.0810732380376
2024-12-12,692.0977451941432
2024-12-13,687.0998796894227
2024-12-16,690.5517906396904
2024-12-17,680.2651711029866
2024-12-18,682.9867103935128
2024-12-19,679.9891592060419
2024-12-20,683.69286372754
2024-12-23,694.3834358082419
2024-12-24,691.6657303137603
2024-12-25,704.7492195053097
2024-12-26,695.0349631460376
2024-12-27,697.5812492885622
2024-12-30,682.1844229267153
2024-12-31,687.1350394037663
