Date,CCI
2023-06-20,2478.5184648745994
2023-06-21,2515.1843473015088
2023-06-22,2507.58058495049
2023-06-23,2426.809161973434
2023-06-26,2413.6820402213257
2023-06-27,2408.424750443676
2023-06-28,2394.666621607582
2023-06-29,2360.817073850719
2023-06-30,2362.318642973055
2023-07-03,2409.151943722
2023-07-04,2465.4955469416764
2023-07-05,2447.6954626537777
2023-07-06,2458.458660644896
2023-07-07,2488.3829304660176
2023-07-10,2437.183042298055
2023-07-11,2464.2169811999174
2023-07-12,2409.9482957892124
2023-07-13,2389.6322878418146
2023-07-14,2517.841336351682
2023-07-17,2466.6950299606942
2023-07-18,2510.1143452698834
2023-07-19,2501.402190159924
2023-07-20,2513.1734205851208
2023-07-21,2475.616224421616
2023-07-24,2565.4436757100393
2023-07-25,2545.133900800545
2023-07-26,2499.656494767825
2023-07-27,2456.0655420946223
2023-07-28,2403.047099047554
2023-07-31,2463.8281704066244
2023-08-01,2466.1458275463388
2023-08-02,2568.3220207965214
2023-08-03,2595.431756971785
2023-08-04,2565.4427420738402
2023-08-07,2537.045133662631
2023-08-08,2637.7730242764096
2023-08-09,2636.7986778708314
2023-08-10,2691.6124008746824
2023-08-11,2811.1946535936827
2023-08-14,2859.570172272945
2023-08-15,2896.358979406539
2023-08-16,2872.909161511265
2023-08-17,2739.6654606844986
2023-08-18,2690.5978877477646
2023-08-21,2680.099435857447
2023-08-22,2612.949507659711
2023-08-23,2588.1059443413997
2023-08-24,2534.32082087602
2023-08-25,2474.120475139587
2023-08-28,2446.0742820642567
2023-08-29,2455.139156086672
2023-08-30,2421.631029893258
2023-08-31,2456.5294482456443
2023-09-01,2445.5611001400093
2023-09-04,2590.3126940163806
2023-09-05,2591.293073033439
2023-09-06,2592.2622829392108
2023-09-07,2612.133324648012
2023-09-08,2685.386339737822
2023-09-11,2801.2159635145476
2023-09-12,2718.55946525466
2023-09-13,2723.6726238677625
2023-09-14,2608.5038659072593
2023-09-15,2557.319182215553
2023-09-18,2564.3298716636227
2023-09-19,2543.0978824967456
2023-09-20,2580.8088922418674
2023-09-21,2624.4035344347008
2023-09-22,2661.807799407019
2023-09-25,2558.062922553618
2023-09-26,2504.650050191917
2023-09-27,2384.086089197391
2023-09-28,2319.329737384226
2023-09-29,2333.4124158409877
2023-10-02,2372.5803083338737
2023-10-03,2289.9055589346026
2023-10-04,2104.329067735415
2023-10-05,2092.1927335989594
2023-10-06,2155.8994158316927
2023-10-09,2109.5622905920486
2023-10-10,2122.1851869096854
2023-10-11,2078.9697578352616
2023-10-12,2110.5360414418697
2023-10-13,2248.1549580926467
2023-10-16,2255.4721482280984
2023-10-17,2275.3009959146098
2023-10-18,2386.9421497339004
2023-10-19,2326.4846217044305
2023-10-20,2412.741469130053
2023-10-23,2424.1432946381883
2023-10-24,2520.7316808623077
2023-10-25,2527.5320730238627
2023-10-26,2530.940554571459
2023-10-27,2570.2663914428754
2023-10-30,2604.2307601083926
2023-10-31,2732.3491561815645
2023-11-01,2654.8947259168326
2023-11-02,2615.939099382761
2023-11-03,2726.2775204020013
2023-11-06,2767.6056983765166
2023-11-07,2826.502294304273
2023-11-08,2942.9197704071084
2023-11-09,2973.0696356977114
2023-11-10,2970.888312383425
2023-11-13,2946.10845915931
2023-11-14,2850.534160870378
2023-11-15,2756.053728514147
2023-11-16,2660.2511119128426
2023-11-17,2747.4867371375967
2023-11-20,2828.1063188922512
2023-11-21,2866.035734733982
2023-11-22,2826.7564623092144
2023-11-23,2912.773564150141
2023-11-24,2719.8567005789155
2023-11-27,2712.0518197018064
2023-11-28,2690.73947230526
2023-11-29,2746.633178081248
2023-11-30,2766.6634876201942
2023-12-01,2858.0203565406514
2023-12-04,2848.204574662379
2023-12-05,2906.362742816248
2023-12-06,2860.035639280024
2023-12-07,2832.7047113711233
2023-12-08,2807.827353306008
2023-12-11,2732.635429239672
2023-12-12,2755.6146943292138
2023-12-13,2708.765821536666
2023-12-14,2752.3878478182164
2023-12-15,2791.527856144643
2023-12-18,2849.940999802461
2023-12-19,2955.7776827100374
2023-12-20,3006.280828579661
2023-12-21,3050.317551414684
2023-12-22,3000.359408837244
2023-12-25,3061.4414197762703
2023-12-26,3072.8482310128843
2023-12-27,3006.258699665816
2023-12-28,2932.4201987945416
2023-12-29,2857.3923985310653
2024-01-01,2827.1894115705777
2024-01-02,2706.205765200116
2024-01-03,2724.8326933953463
2024-01-04,2709.094163701785
2024-01-05,2809.41560664183
2024-01-08,2801.37244406739
2024-01-09,2924.442692151015
2024-01-10,2791.4578170810423
2024-01-11,2741.7234672705445
2024-01-12,2833.3970311174367
2024-01-15,2734.9962587223195
2024-01-16,2711.0520645085867
2024-01-17,2766.766430333369
2024-01-18,2751.186074468831
2024-01-19,2703.4097663318626
2024-01-22,2864.6701564169725
2024-01-23,2834.0636624417048
2024-01-24,2807.295045300191
2024-01-25,2769.28406497939
2024-01-26,2756.4969729003283
2024-01-29,2644.8436416661725
2024-01-30,2615.5418317754916
2024-01-31,2735.108688521698
2024-02-01,2835.136621668274
2024-02-02,2709.4731021061484
2024-02-05,2817.2292411662224
2024-02-06,2799.2874816359445
2024-02-07,2613.4671585879623
2024-02-08,2815.6122064392152
2024-02-09,2831.701903764289
2024-02-12,2852.2771706386106
2024-02-13,2777.8986355252605
2024-02-14,2705.6069267604
2024-02-15,2811.9967938212935
2024-02-16,3030.278990473315
2024-02-19,2923.0512206351254
2024-02-20,3139.3878606628555
2024-02-21,3254.6940334257706
2024-02-22,3458.0364756743056
2024-02-23,3444.9025252712413
2024-02-26,3308.4603261771927
2024-02-27,3445.336209198339
2024-02-28,3331.7211319289927
2024-02-29,3307.6530887411095
2024-03-01,3218.7954491515106
2024-03-04,3232.1152293350247
2024-03-05,3220.6333647065717
2024-03-06,3102.1431331468602
2024-03-07,3314.868746347549
2024-03-08,3144.017666112075
2024-03-11,3127.832953406164
2024-03-12,3260.894932630665
2024-03-13,3254.523895521912
2024-03-14,3323.820900171203
2024-03-15,3356.059188433576
2024-03-18,3498.4495780339844
2024-03-19,3530.805326359218
2024-03-20,3527.353177418776
2024-03-21,3516.038992648204
2024-03-22,3482.5842105153374
2024-03-25,3470.003787131731
2024-03-26,3325.393393328636
2024-03-27,3332.6703951148693
2024-03-28,3277.9973908583033
2024-03-29,3349.027821901885
2024-04-01,3336.3844525106397
2024-04-02,3489.791175172785
2024-04-03,3478.166461322973
2024-04-04,3460.791294870171
2024-04-05,3342.9932951028845
2024-04-08,3374.766090754582
2024-04-09,3295.4487429430505
2024-04-10,3144.1824718295447
2024-04-11,3237.688556245903
2024-04-12,3321.9849629607847
2024-04-15,3247.535659539645
2024-04-16,3338.3125171752044
2024-04-17,3363.8529234389216
2024-04-18,3355.096458925031
2024-04-19,3237.346367332424
2024-04-22,3276.2774421535782
2024-04-23,3392.1843259646485
2024-04-24,3280.6100606387417
2024-04-25,3092.153178693263
2024-04-26,2983.4773793194745
2024-04-29,2932.0461357958466
2024-04-30,3119.430105302887
2024-05-01,3131.198227942204
2024-05-02,3166.6822457202716
2024-05-03,3265.894877467513
2024-05-06,3204.325659702676
2024-05-07,3121.517284955175
2024-05-08,2970.1285478056557
2024-05-09,3130.859785077071
2024-05-10,2984.3066275007304
2024-05-13,2857.8667974265904
2024-05-14,2988.0010467402753
2024-05-15,3086.336622101319
2024-05-16,3066.1497214791348
2024-05-17,2986.6897798306636
2024-05-20,3018.32433161231
2024-05-21,2992.7569692253473
2024-05-22,3051.04082982563
2024-05-23,2977.945993881547
2024-05-24,3041.825277033105
2024-05-27,3152.289445688671
2024-05-28,3021.8943703300365
2024-05-29,3108.032878989207
2024-05-30,3263.293456841133
2024-05-31,3215.5855858496184
2024-06-03,3307.7841556081453
2024-06-04,3477.2401982282995
2024-06-05,3507.2526461708953
2024-06-06,3583.910686962551
2024-06-07,3640.0372811887532
2024-06-10,3632.51319950405
2024-06-11,3717.398711733845
2024-06-12,3875.921045230087
2024-06-13,3770.7983627885596
2024-06-14,3776.5872575296976
2024-06-17,3739.7132107388384
2024-06-18,3774.1309973523516
2024-06-19,3752.33778269023
2024-06-20,3777.6171090236035
2024-06-21,3852.7967699090623
2024-06-24,4019.3428557285765
2024-06-25,3979.703167071174
2024-06-26,4159.882079055871
2024-06-27,4137.576792934821
2024-06-28,4271.267534504093
2024-07-01,4107.104502433354
2024-07-02,3886.044498188782
2024-07-03,3860.725934863266
2024-07-04,3991.0554340599083
2024-07-05,4172.007790568218
2024-07-08,4172.45913105819
2024-07-09,4103.5767183487
2024-07-10,3976.3174847367136
2024-07-11,4116.694170702897
2024-07-12,3954.98327278206
2024-07-15,4098.229480941428
2024-07-16,3989.2548984646205
2024-07-17,4122.251794639675
2024-07-18,4106.321753434754
2024-07-19,4052.4027977642318
2024-07-22,4122.057721589903
2024-07-23,4226.941428446979
2024-07-24,4176.663907841318
2024-07-25,4293.810143900403
2024-07-26,4480.798294134856
2024-07-29,4429.17037105232
2024-07-30,4611.613181687737
2024-07-31,4817.571027669289
2024-08-01,4945.056673028365
2024-08-02,5141.554718411955
2024-08-05,5112.410100297166
2024-08-06,5133.486610660217
2024-08-07,5255.925655409411
2024-08-08,5072.931638581505
2024-08-09,5314.285155240231
2024-08-12,5192.813087998817
2024-08-13,5333.836108559683
2024-08-14,5286.756638158741
2024-08-15,5280.009042753516
2024-08-16,5054.094910460156
2024-08-19,4867.705674162309
2024-08-20,5157.902018212315
2024-08-21,5099.983375546393
2024-08-22,5128.8169692258825
2024-08-23,5141.124968864668
2024-08-26,5299.074633218131
2024-08-27,5204.44943390792
2024-08-28,5715.2153605821595
2024-08-29,5481.659370937557
2024-08-30,5553.782458976143
2024-09-02,5512.253488319466
2024-09-03,5694.494325196275
2024-09-04,5903.290744854042
2024-09-05,6010.406341517995
2024-09-06,6210.670305837738
2024-09-09,6134.0112706716845
2024-09-10,6118.926211138177
2024-09-11,6051.675722949543
2024-09-12,5973.382581421697
2024-09-13,5960.146652888244
2024-09-16,5887.697152982908
2024-09-17,5824.512359414863
2024-09-18,5663.411098559802
2024-09-19,5625.005389148336
2024-09-20,5473.56117339383
2024-09-23,5428.539582019015
2024-09-24,5550.613201954204
2024-09-25,5422.459380590702
2024-09-26,5277.695751603232
2024-09-27,5364.7956447009055
2024-09-30,5551.5338032338395
2024-10-01,5509.051259088223
2024-10-02,5506.973977999472
2024-10-03,5671.019267895169
2024-10-04,5662.37592261402
2024-10-07,5658.119735903219
2024-10-08,5738.358900066648
2024-10-09,6061.90936097496
2024-10-10,6158.991788317467
2024-10-11,6306.760136684107
2024-10-14,6503.007922947975
2024-10-15,6927.59416246916
2024-10-16,6523.786450589478
2024-10-17,6722.3201905892165
2024-10-18,6793.446828712651
2024-10-21,6712.145676448172
2024-10-22,6529.950988872187
2024-10-23,6486.286294140612
2024-10-24,6268.097594543092
2024-10-25,6333.554867660225
2024-10-28,6371.703407643621
2024-10-29,6328.805763408157
2024-10-30,6269.317343659726
2024-10-31,6412.134916842258
2024-11-01,6820.734722640574
2024-11-04,6974.045812407692
2024-11-05,7069.547016251641
2024-11-06,7030.011781029267
2024-11-07,6871.076023189986
2024-11-08,7305.762188819024
2024-11-11,7716.307718861379
2024-11-12,7872.475049919213
2024-11-13,7806.430284989773
2024-11-14,7855.987324351039
2024-11-15,7706.029738084311
2024-11-18,7809.659882292973
2024-11-19,7949.288190457465
2024-11-20,7772.015382887863
2024-11-21,8078.615805204742
2024-11-22,8281.011129303612
2024-11-25,8342.557783442426
2024-11-26,7879.585462153642
2024-11-27,7696.591049027626
2024-11-28,7758.790823721815
2024-11-29,8149.310088227332
2024-12-02,8322.698976901198
2024-12-03,8563.088629973461
2024-12-04,8513.46794392004
2024-12-05,8272.859634065222
2024-12-06,8307.72044709734
2024-12-09,8156.6439081849185
2024-12-10,8663.709676814618
2024-12-11,8708.843480783318
2024-12-12,8841.79892493925
2024-12-13,8839.315163534062
2024-12-16,8853.314750620588
2024-12-17,8557.86371933639
2024-12-18,8464.202346238793
2024-12-19,8148.799222529796
2024-12-20,8471.807748020641
2024-12-23,8258.441447163174
2024-12-24,8740.671534649957
2024-12-25,8786.37225332104
2024-12-26,8995.801447589509
2024-12-27,9005.188443214684
2024-12-30,9437.756104283057
2024-12-31,9427.132010515137
