Date,MS
2023-08-01,297.3817869606659
2023-08-02,288.95020259344085
2023-08-03,297.17449644238076
2023-08-04,290.4382804120617
2023-08-07,292.4958111135034
2023-08-08,295.22979520670265
2023-08-09,286.12557051822165
2023-08-10,293.0491611661865
2023-08-11,280.11608251126194
2023-08-14,278.6488288137291
2023-08-15,266.61113110934343
2023-08-16,264.7326593018666
2023-08-17,258.2847154815726
2023-08-18,253.632764008224
2023-08-21,257.22509170045174
2023-08-22,245.94453073698293
2023-08-23,242.22198569934721
2023-08-24,240.0025605732215
2023-08-25,233.82821560640735
2023-08-28,234.55923895560136
2023-08-29,241.65658792482688
2023-08-30,253.31340863780596
2023-08-31,241.55165871040182
2023-09-01,245.6356164891012
2023-09-04,253.4971659734238
2023-09-05,253.73630500973687
2023-09-06,264.66846107514317
2023-09-07,261.95983623893505
2023-09-08,259.2652873625697
2023-09-11,251.49266875954265
2023-09-12,246.18940325202672
2023-09-13,247.9346397823741
2023-09-14,253.34282416901846
2023-09-15,242.53972769028726
2023-09-18,244.2547893594707
2023-09-19,247.04868821347202
2023-09-20,235.56762993168536
2023-09-21,232.868789771026
2023-09-22,233.2451874769282
2023-09-25,228.2618709256338
2023-09-26,236.83917455267922
2023-09-27,232.99360030481856
2023-09-28,226.11171113356056
2023-09-29,223.98545607161358
2023-10-02,219.40441208681077
2023-10-03,222.2988066593385
2023-10-04,219.49179592064425
2023-10-05,221.6196318360416
2023-10-06,226.3798686508725
2023-10-09,230.837499796257
2023-10-10,238.69802197507752
2023-10-11,224.67054943219568
2023-10-12,222.66598536538592
2023-10-13,231.43322958945944
2023-10-16,227.0092043914554
2023-10-17,230.35397041176802
2023-10-18,230.22793965664087
2023-10-19,233.4782268464649
2023-10-20,237.3768663403573
2023-10-23,234.432011131301
2023-10-24,240.76287262932235
2023-10-25,240.87289273222206
2023-10-26,242.98399899047243
2023-10-27,247.07596691910166
2023-10-30,239.8203502711459
2023-10-31,240.1439530087896
2023-11-01,241.20447008949156
2023-11-02,234.5464795970257
2023-11-03,240.15558525532236
2023-11-06,236.3524109037892
2023-11-07,253.4245523744171
2023-11-08,252.7789010904422
2023-11-09,249.47055936979584
2023-11-10,255.7611215609635
2023-11-13,257.757387206067
2023-11-14,259.0898486719309
2023-11-15,245.6180880676657
2023-11-16,237.1912218912209
2023-11-17,241.68038334635946
2023-11-20,249.8453955034295
2023-11-21,255.82183385898105
2023-11-22,259.2798943165914
2023-11-23,258.4949109233628
2023-11-24,262.3401595580119
2023-11-27,265.7139610590575
2023-11-28,261.82021497071923
2023-11-29,261.83086744388976
2023-11-30,257.7324290552338
2023-12-01,252.7620721947445
2023-12-04,249.97721820550439
2023-12-05,247.3347976069509
2023-12-06,251.7869884572549
2023-12-07,249.57218322700564
2023-12-08,255.73613225352406
2023-12-11,256.2841336315888
2023-12-12,260.3004308900009
2023-12-13,257.7198419910953
2023-12-14,256.58386039732716
2023-12-15,256.59851428864414
2023-12-18,255.2035949923279
2023-12-19,252.15878575339343
2023-12-20,254.8563015063422
2023-12-21,242.94758797438678
2023-12-22,250.98555576312324
2023-12-25,252.17998141547707
2023-12-26,258.72140879072197
2023-12-27,256.0547226789299
2023-12-28,246.22358355220797
2023-12-29,245.92782979318432
2024-01-01,242.11125446016678
2024-01-02,245.21943415786706
2024-01-03,253.45418728655412
2024-01-04,268.4731404199154
2024-01-05,272.53099373233925
2024-01-08,277.4584903291691
2024-01-09,279.7907298268596
2024-01-10,273.90869470106804
2024-01-11,273.51536809803804
2024-01-12,259.97097863479996
2024-01-15,261.82098237130015
2024-01-16,269.2133238002695
2024-01-17,267.43199976277225
2024-01-18,265.83544894758734
2024-01-19,253.44243021484493
2024-01-22,253.20669922442374
2024-01-23,257.1778216114763
2024-01-24,268.74241824852237
2024-01-25,259.6300150557257
2024-01-26,264.60014066162455
2024-01-29,252.38349799692332
2024-01-30,251.61247154637954
2024-01-31,263.04932252439863
2024-02-01,279.25228328374146
2024-02-02,269.20887570165877
2024-02-05,265.81384104034726
2024-02-06,269.54145430874263
2024-02-07,257.6219108249458
2024-02-08,253.6826119125203
2024-02-09,245.09608532879756
2024-02-12,254.7583698369764
2024-02-13,250.0772812400358
2024-02-14,252.96652756501464
2024-02-15,254.39031361058977
2024-02-16,251.19274525140128
2024-02-19,255.26815026371776
2024-02-20,256.64681512140896
2024-02-21,262.18982836866127
2024-02-22,261.56888971947774
2024-02-23,259.35806628823815
2024-02-26,252.75451429122802
2024-02-27,253.2137181702126
2024-02-28,246.6494828836879
2024-02-29,243.857592535848
2024-03-01,236.2004993358867
2024-03-04,227.7737779349109
2024-03-05,234.78554353043873
2024-03-06,239.2079668299117
2024-03-07,257.86282383933616
2024-03-08,243.11226222323714
2024-03-11,235.87221782281378
2024-03-12,231.8755932942818
2024-03-13,235.83175831699822
2024-03-14,248.5071173416207
2024-03-15,249.86805701851355
2024-03-18,261.36861881953166
2024-03-19,259.73016276830305
2024-03-20,261.66742195624477
2024-03-21,261.00535657738226
2024-03-22,258.58883538188496
2024-03-25,263.38016521159324
2024-03-26,271.66891207013873
2024-03-27,280.0636419498084
2024-03-28,287.8597660772613
2024-03-29,294.10292898170627
2024-04-01,287.192766849738
2024-04-02,284.57322579508667
2024-04-03,277.6552386082176
2024-04-04,278.70964970477
2024-04-05,286.8638540293177
2024-04-08,279.3169965128519
2024-04-09,286.39003067664436
2024-04-10,298.17376621115363
2024-04-11,307.03704796072543
2024-04-12,305.779704693117
2024-04-15,310.45996974533017
2024-04-16,326.03761577770143
2024-04-17,315.6519057655461
2024-04-18,315.45664821762654
2024-04-19,322.1726253866395
2024-04-22,325.94077565975454
2024-04-23,310.5440962910723
2024-04-24,316.61110374588446
2024-04-25,307.5953996140756
2024-04-26,301.02571074518727
2024-04-29,309.18015600327357
2024-04-30,309.9600805687562
2024-05-01,302.3494972822611
2024-05-02,295.512722580238
2024-05-03,297.63507656831354
2024-05-06,284.3199685543885
2024-05-07,286.12255778761295
2024-05-08,285.5439880184286
2024-05-09,297.8112060865969
2024-05-10,291.4236222914789
2024-05-13,305.02184062024213
2024-05-14,323.0653599539574
2024-05-15,315.6319260680195
2024-05-16,324.23850070290695
2024-05-17,316.42562210259683
2024-05-20,326.9513714188144
2024-05-21,345.9624643068568
2024-05-22,348.6546538715243
2024-05-23,341.44502754570044
2024-05-24,348.0742149534267
2024-05-27,338.9957781966437
2024-05-28,349.63187443263723
2024-05-29,340.40349100611394
2024-05-30,324.9657232367279
2024-05-31,329.429191155349
2024-06-03,335.15000514280166
2024-06-04,329.8336031848016
2024-06-05,328.76882349369544
2024-06-06,318.3700856134
2024-06-07,314.772661164653
2024-06-10,292.1105182886696
2024-06-11,282.50027088177075
2024-06-12,275.1765422174968
2024-06-13,270.89756091686485
2024-06-14,264.6859953326307
2024-06-17,259.5395668321899
2024-06-18,255.07936367243522
2024-06-19,259.42581406155864
2024-06-20,248.81863093094984
2024-06-21,248.30707517689962
2024-06-24,248.61295338441315
2024-06-25,251.04724276854532
2024-06-26,246.64743690516107
2024-06-27,244.12019768075797
2024-06-28,253.24985608913244
2024-07-01,240.21163876878063
2024-07-02,248.57828437291653
2024-07-03,238.0929023856659
2024-07-04,235.67477255966296
2024-07-05,229.03434308451676
2024-07-08,228.52579728120708
2024-07-09,236.13613801294778
2024-07-10,226.2003138369187
2024-07-11,232.59128218967183
2024-07-12,226.0290933768586
2024-07-15,227.89476202721684
2024-07-16,223.75446950273306
2024-07-17,212.22613330641897
2024-07-18,212.76343249886114
2024-07-19,218.45440739602486
2024-07-22,216.51260071707733
2024-07-23,218.85438873067963
2024-07-24,230.74015552125536
2024-07-25,236.8710393738096
2024-07-26,228.3823865205112
2024-07-29,239.4344203265357
2024-07-30,253.62943805554193
2024-07-31,247.90813852682064
2024-08-01,248.39180703898708
2024-08-02,240.4334959056733
2024-08-05,240.0815371170213
2024-08-06,245.53076440588006
2024-08-07,239.33631422168307
2024-08-08,245.68559774718767
2024-08-09,247.62468272240457
2024-08-12,253.25181429502473
2024-08-13,250.97359963968688
2024-08-14,255.70737532040295
2024-08-15,259.9926502830489
2024-08-16,253.40947843768214
2024-08-19,244.51921061294598
2024-08-20,259.9025970639374
2024-08-21,254.94325824259965
2024-08-22,254.75731891117795
2024-08-23,249.85684563926858
2024-08-26,253.4583439995813
2024-08-27,251.60118328674284
2024-08-28,252.17744097905288
2024-08-29,248.80033004516272
2024-08-30,252.5150105983376
2024-09-02,255.63797912479893
2024-09-03,271.9246541184244
2024-09-04,261.5371083363076
2024-09-05,263.5576122769799
2024-09-06,262.2234756809766
2024-09-09,267.5052322473976
2024-09-10,263.26700893373555
2024-09-11,270.1302555432731
2024-09-12,273.27937486701705
2024-09-13,275.9502364764566
2024-09-16,280.071506161227
2024-09-17,281.84149292611573
2024-09-18,276.14652134691505
2024-09-19,275.6790780896858
2024-09-20,261.52003135168036
2024-09-23,268.7849124582537
2024-09-24,274.5340539616213
2024-09-25,276.3327746085006
2024-09-26,273.26237991525954
2024-09-27,290.65758746442015
2024-09-30,293.3573508694791
2024-10-01,294.6828917760455
2024-10-02,312.0733341280437
2024-10-03,315.8698943907578
2024-10-04,327.436885588416
2024-10-07,330.60148028790235
2024-10-08,322.99032628188047
2024-10-09,336.20087371017735
2024-10-10,323.1505501091725
2024-10-11,324.5139039302512
2024-10-14,327.16065114583216
2024-10-15,341.9189772685722
2024-10-16,324.2326678458732
2024-10-17,327.1126827209343
2024-10-18,326.5704023375505
2024-10-21,339.4292633169626
2024-10-22,329.99873690839524
2024-10-23,338.4420560729525
2024-10-24,341.5579423173376
2024-10-25,349.0877570872334
2024-10-28,368.7471397892338
2024-10-29,367.1228107471195
2024-10-30,361.88817009011734
2024-10-31,350.52924870514767
2024-11-01,354.70496281639004
2024-11-04,356.76061746929406
2024-11-05,362.7125491820452
2024-11-06,370.3814187633584
2024-11-07,375.0624131110895
2024-11-08,379.9888973946458
2024-11-11,367.2967834302103
2024-11-12,366.6310298210799
2024-11-13,368.6438530841871
2024-11-14,377.9299284807169
2024-11-15,376.6281143553718
2024-11-18,392.82639905758055
2024-11-19,384.85983534306956
2024-11-20,374.65619883609895
2024-11-21,371.07383208527085
2024-11-22,381.96590362728017
2024-11-25,377.09566504455705
2024-11-26,373.82686809303345
2024-11-27,359.86198475304064
2024-11-28,351.3321556097586
2024-11-29,343.2024010026292
2024-12-02,334.24038676665117
2024-12-03,341.01630268299124
2024-12-04,343.5253366604634
2024-12-05,339.48506262650267
2024-12-06,326.1588483538208
2024-12-09,325.27134806256163
2024-12-10,319.0907042555453
2024-12-11,331.8562227478906
2024-12-12,315.67072339513066
2024-12-13,318.99103064250744
2024-12-16,324.99483740321824
2024-12-17,335.48156316397785
2024-12-18,336.5464484562771
2024-12-19,334.13438363147225
2024-12-20,331.2480941556214
2024-12-23,329.89767221987523
2024-12-24,339.70746848591085
2024-12-25,323.5720641213642
2024-12-26,318.67780908957104
2024-12-27,315.3940973881559
2024-12-30,311.9966601996878
2024-12-31,320.0835314174785
