Date,PFE
2023-08-03,906.7757941962209
2023-08-04,906.1069155582062
2023-08-07,886.8443756756542
2023-08-08,907.3787889507419
2023-08-09,948.0176712348479
2023-08-10,937.515460964166
2023-08-11,960.7423011710525
2023-08-14,925.7258502533398
2023-08-15,962.9960069883875
2023-08-16,973.6148246453372
2023-08-17,970.7578673084115
2023-08-18,935.2618009714549
2023-08-21,935.2756869544982
2023-08-22,965.7041755335315
2023-08-23,949.7658305180588
2023-08-24,967.5975018676609
2023-08-25,962.3260638350752
2023-08-28,923.1910411930144
2023-08-29,882.5406530698119
2023-08-30,900.0296451751219
2023-08-31,885.4623741874148
2023-09-01,861.8546181583996
2023-09-04,864.2862018722342
2023-09-05,858.6893229057532
2023-09-06,826.404166606894
2023-09-07,789.4124425464998
2023-09-08,834.2560130117213
2023-09-11,888.7688794082536
2023-09-12,881.081265359126
2023-09-13,864.3767147895911
2023-09-14,867.3122240778615
2023-09-15,879.0794247075827
2023-09-18,848.8179228954535
2023-09-19,867.7233963859858
2023-09-20,895.2440951672822
2023-09-21,857.4970330582422
2023-09-22,854.0349754175694
2023-09-25,836.3114064471665
2023-09-26,830.6803791326389
2023-09-27,828.4917626476662
2023-09-28,816.5026765790062
2023-09-29,823.1322003140949
2023-10-02,828.3027933321964
2023-10-03,829.0766063205862
2023-10-04,830.9300297325403
2023-10-05,782.3810425893837
2023-10-06,776.8820070540644
2023-10-09,753.9130426098259
2023-10-10,738.3944967974854
2023-10-11,749.6348734568222
2023-10-12,758.6998062933563
2023-10-13,808.2614509465027
2023-10-16,842.3455377389915
2023-10-17,815.6616468736751
2023-10-18,833.9153148207507
2023-10-19,859.2124854690387
2023-10-20,851.4699396660219
2023-10-23,907.584802169566
2023-10-24,913.2310286498245
2023-10-25,907.029043245682
2023-10-26,946.958459972075
2023-10-27,916.8021559664384
2023-10-30,934.7974341496252
2023-10-31,920.2957818654853
2023-11-01,916.4683855380775
2023-11-02,916.5601264269415
2023-11-03,918.2650467093824
2023-11-06,898.7678677042335
2023-11-07,901.255093491814
2023-11-08,879.7013772816563
2023-11-09,848.9241092886466
2023-11-10,841.8202785190033
2023-11-13,825.7432018765744
2023-11-14,842.418483127244
2023-11-15,888.7738545332273
2023-11-16,869.2845154885765
2023-11-17,877.5032159782595
2023-11-20,902.5144706783741
2023-11-21,897.056550923062
2023-11-22,871.2997009514042
2023-11-23,886.5692911415478
2023-11-24,915.8462510277352
2023-11-27,934.5424050413819
2023-11-28,973.944034499368
2023-11-29,978.8434488458024
2023-11-30,905.5420149877394
2023-12-01,887.2895548438677
2023-12-04,866.51109833999
2023-12-05,872.048524784551
2023-12-06,898.6671382202842
2023-12-07,954.1698107020532
2023-12-08,928.9491197797215
2023-12-11,896.2302403232736
2023-12-12,874.9461374083772
2023-12-13,904.4703540339376
2023-12-14,883.8294897309988
2023-12-15,951.6456550772014
2023-12-18,905.7300450234799
2023-12-19,913.429452080275
2023-12-20,934.6275683826955
2023-12-21,939.9603858818574
2023-12-22,974.0833002432248
2023-12-25,966.6338719930706
2023-12-26,946.9733587481559
2023-12-27,913.1358413646095
2023-12-28,947.9177167451928
2023-12-29,949.944341284229
2024-01-01,956.6101618544456
2024-01-02,967.1142363333655
2024-01-03,975.2830279490995
2024-01-04,940.3494494387942
2024-01-05,975.8298458921615
2024-01-08,965.584627710018
2024-01-09,934.8981110960412
2024-01-10,961.300326266671
2024-01-11,982.3175789864571
2024-01-12,1045.6541432365962
2024-01-15,1072.064472107615
2024-01-16,1017.7999477840707
2024-01-17,987.637401155515
2024-01-18,970.6006108671194
2024-01-19,997.2671375243542
2024-01-22,983.4993719738611
2024-01-23,946.833597801578
2024-01-24,992.3590160872301
2024-01-25,1007.6075691140833
2024-01-26,1012.0660579432746
2024-01-29,976.6201642233244
2024-01-30,1012.7777654398241
2024-01-31,1008.1397008532774
2024-02-01,1005.8064863254865
2024-02-02,1040.3938682307328
2024-02-05,1049.9380148623054
2024-02-06,1069.6679061248271
2024-02-07,1103.0801001177613
2024-02-08,1143.4196630730544
2024-02-09,1180.9777173398502
2024-02-12,1175.332259599175
2024-02-13,1241.1491525348104
2024-02-14,1293.6795734561133
2024-02-15,1355.758410018375
2024-02-16,1403.8694671867227
2024-02-19,1375.3529924159475
2024-02-20,1361.4137451254207
2024-02-21,1361.614441006868
2024-02-22,1377.2037513596326
2024-02-23,1339.9223331052801
2024-02-26,1313.5761542147713
2024-02-27,1245.262939014222
2024-02-28,1208.6575988933657
2024-02-29,1249.2155053337353
2024-03-01,1266.2839119148036
2024-03-04,1321.2432593003434
2024-03-05,1307.5735063399425
2024-03-06,1299.1927175234464
2024-03-07,1359.75388933334
2024-03-08,1319.4628182017595
2024-03-11,1342.0805226185105
2024-03-12,1316.8633828395793
2024-03-13,1204.4762323339683
2024-03-14,1171.7806106211863
2024-03-15,1167.9119448635327
2024-03-18,1148.0662385751282
2024-03-19,1135.5270200235532
2024-03-20,1075.3749955466642
2024-03-21,1135.7669347437238
2024-03-22,1136.6171257962567
2024-03-25,1171.924503716999
2024-03-26,1192.2563037403904
2024-03-27,1206.753119979745
2024-03-28,1230.0947071925107
2024-03-29,1233.6395004361916
2024-04-01,1271.4581459873507
2024-04-02,1257.0726326889758
2024-04-03,1252.5171175346084
2024-04-04,1260.8162871447046
2024-04-05,1257.9378365082443
2024-04-08,1205.1797026970046
2024-04-09,1234.8124125123336
2024-04-10,1257.468461547486
2024-04-11,1221.2590842630368
2024-04-12,1231.3823032088294
2024-04-15,1211.7195148220662
2024-04-16,1220.0998892132598
2024-04-17,1258.5902422391266
2024-04-18,1299.8527508366421
2024-04-19,1306.2658758554167
2024-04-22,1393.030828257007
2024-04-23,1403.993381737562
2024-04-24,1400.4708719677467
2024-04-25,1407.8310332137862
2024-04-26,1397.1490071125268
2024-04-29,1399.143385552235
2024-04-30,1373.2778597970064
2024-05-01,1394.845585968119
2024-05-02,1415.526685502327
2024-05-03,1395.5009984798783
2024-05-06,1343.526730166563
2024-05-07,1392.6403770851066
2024-05-08,1409.8374438827232
2024-05-09,1461.2119807496504
2024-05-10,1491.0483167876355
2024-05-13,1425.161848913317
2024-05-14,1390.769206259742
2024-05-15,1420.5730659786623
2024-05-16,1449.483071023894
2024-05-17,1414.122241747938
2024-05-20,1417.5098757596745
2024-05-21,1425.6450231976473
2024-05-22,1448.0398807939068
2024-05-23,1430.5307905674383
2024-05-24,1422.5082921095068
2024-05-27,1448.2319741861975
2024-05-28,1367.610115956265
2024-05-29,1360.0390117600864
2024-05-30,1348.1265727452103
2024-05-31,1283.9998425880851
2024-06-03,1299.6581748016224
2024-06-04,1323.4277851916106
2024-06-05,1353.47340148311
2024-06-06,1354.4377766146508
2024-06-07,1310.027152041065
2024-06-10,1366.1169710924435
2024-06-11,1362.1889731702486
2024-06-12,1347.014496540075
2024-06-13,1422.6823616620193
2024-06-14,1367.894304182551
2024-06-17,1387.5073013294245
2024-06-18,1348.9137244292458
2024-06-19,1339.4764262163899
2024-06-20,1354.5171656563045
2024-06-21,1415.7528544594477
2024-06-24,1399.0137103084273
2024-06-25,1326.1346581851922
2024-06-26,1320.705068334939
2024-06-27,1373.226314043336
2024-06-28,1356.570539321988
2024-07-01,1347.8532554799515
2024-07-02,1335.4077389680301
2024-07-03,1365.8932234441017
2024-07-04,1301.1066783647577
2024-07-05,1360.6935398461164
2024-07-08,1341.1043127535884
2024-07-09,1386.404816478024
2024-07-10,1440.8245034402307
2024-07-11,1474.620174269426
2024-07-12,1475.4884449817823
2024-07-15,1507.4692406781226
2024-07-16,1570.7256202499939
2024-07-17,1513.3070850946854
2024-07-18,1521.3323332582686
2024-07-19,1523.3281316116975
2024-07-22,1456.1487635532399
2024-07-23,1470.9358065865297
2024-07-24,1507.7610594599685
2024-07-25,1571.6888068466571
2024-07-26,1518.182477204873
2024-07-29,1631.2414672157931
2024-07-30,1600.468699685375
2024-07-31,1663.4111813324525
2024-08-01,1697.8350116386998
2024-08-02,1697.534331573842
2024-08-05,1680.8058379451825
2024-08-06,1771.1304270129472
2024-08-07,1791.0968112717235
2024-08-08,1783.9034155101253
2024-08-09,1774.7455364746293
2024-08-12,1790.7988868062794
2024-08-13,1841.6052034820336
2024-08-14,1888.9652904969837
2024-08-15,1855.8067199952986
2024-08-16,1856.7266399819518
2024-08-19,1816.6226320330916
2024-08-20,1781.6638779708674
2024-08-21,1845.2156331956164
2024-08-22,1911.7228030344093
2024-08-23,1904.2256211008066
2024-08-26,1979.4025823314494
2024-08-27,1946.000130006044
2024-08-28,1811.6072132893391
2024-08-29,1858.4390119496095
2024-08-30,1907.667721253728
2024-09-02,1910.3174548210425
2024-09-03,1958.3300437856237
2024-09-04,1892.0350874105716
2024-09-05,1901.4725852576735
2024-09-06,1775.6358055186704
2024-09-09,1806.9137599277446
2024-09-10,1855.2096852151637
2024-09-11,1853.9577501586177
2024-09-12,1932.5165768260224
2024-09-13,1892.130214278608
2024-09-16,1900.095003953694
2024-09-17,1928.3269846353085
2024-09-18,1942.2880601437673
2024-09-19,1929.1545377232458
2024-09-20,1907.1347372504465
2024-09-23,1944.2260302193904
2024-09-24,2001.8459906831233
2024-09-25,2091.3813999102645
2024-09-26,2138.7917039759154
2024-09-27,2197.2181407225
2024-09-30,2209.9810712430967
2024-10-01,2239.1466557082986
2024-10-02,2242.011079706359
2024-10-03,2194.910152599457
2024-10-04,2129.5640495283687
2024-10-07,2186.5031263955457
2024-10-08,2188.8020572292926
2024-10-09,2204.3257456738284
2024-10-10,2213.4383964300105
2024-10-11,2215.3939523992253
2024-10-14,2196.042482129949
2024-10-15,2233.2180165728428
2024-10-16,2187.897014322524
2024-10-17,2229.252384831454
2024-10-18,2216.9166290605604
2024-10-21,2143.185062879064
2024-10-22,2133.5588229413884
2024-10-23,2049.568433818755
2024-10-24,2043.2765204096995
2024-10-25,2050.8621662349433
2024-10-28,1995.891756211132
2024-10-29,1897.299465223562
2024-10-30,1859.5475485104455
2024-10-31,1780.6294239263136
2024-11-01,1740.1767242769247
2024-11-04,1714.072646447445
2024-11-05,1716.3084651887668
2024-11-06,1759.8541893105612
2024-11-07,1670.6847974258053
2024-11-08,1662.8728159751597
2024-11-11,1690.608735199397
2024-11-12,1718.7598612827462
2024-11-13,1674.2423228853008
2024-11-14,1704.8940984707842
2024-11-15,1722.8037429118435
2024-11-18,1688.0600307733391
2024-11-19,1716.4221950402768
2024-11-20,1710.3447832895602
2024-11-21,1671.2590972496603
2024-11-22,1647.7860154269083
2024-11-25,1693.1092693233586
2024-11-26,1715.4559009900884
2024-11-27,1691.609234473412
2024-11-28,1733.1452586965718
2024-11-29,1690.1646473617632
2024-12-02,1759.1622168411886
2024-12-03,1660.4400824555873
2024-12-04,1638.6109225667205
2024-12-05,1661.6781925501546
2024-12-06,1598.817564009619
2024-12-09,1590.0218054800816
2024-12-10,1560.4081891188287
2024-12-11,1528.4758698400979
2024-12-12,1555.0548692462598
2024-12-13,1586.8597212200325
2024-12-16,1548.0109669103138
2024-12-17,1600.8735623991706
2024-12-18,1582.0149283547812
2024-12-19,1611.4817930645308
2024-12-20,1678.554510227689
2024-12-23,1660.9436007993104
2024-12-24,1690.5296341453443
2024-12-25,1662.2096822581377
2024-12-26,1558.0140991994951
2024-12-27,1576.7009414848185
2024-12-30,1582.8422685802855
2024-12-31,1644.0307846678747
