Date,ISRG
2023-08-03,337.684253431989
2023-08-04,342.35943762737094
2023-08-07,352.5464246023239
2023-08-08,355.58304646912495
2023-08-09,357.58045871531414
2023-08-10,354.8298146505419
2023-08-11,338.63637679604426
2023-08-14,328.1588851273484
2023-08-15,331.87620738631966
2023-08-16,315.508770523151
2023-08-17,288.3417547921402
2023-08-18,285.9847118088682
2023-08-21,276.5744977176738
2023-08-22,268.31946742942915
2023-08-23,276.73815925537315
2023-08-24,267.15674297643864
2023-08-25,258.64443906498184
2023-08-28,270.13440046302776
2023-08-29,265.6677168297432
2023-08-30,251.71135428418677
2023-08-31,245.23696328446542
2023-09-01,251.8226541112289
2023-09-04,260.2096715717664
2023-09-05,258.6392269837709
2023-09-06,260.4290187212896
2023-09-07,261.85399033271426
2023-09-08,261.4815591118704
2023-09-11,261.8080096360062
2023-09-12,261.2336607444558
2023-09-13,264.99977205794187
2023-09-14,267.4905267197457
2023-09-15,276.89810540616963
2023-09-18,277.7837414542467
2023-09-19,266.515680964661
2023-09-20,270.9171398117217
2023-09-21,266.6014571879242
2023-09-22,272.91038785916385
2023-09-25,282.25369554704724
2023-09-26,278.6675653769511
2023-09-27,269.26966257803304
2023-09-28,276.8719455637793
2023-09-29,285.36516209966516
2023-10-02,282.8144711329446
2023-10-03,275.55445122428614
2023-10-04,287.08877586193285
2023-10-05,291.5084160111132
2023-10-06,293.0584222496702
2023-10-09,288.81110399294033
2023-10-10,282.2913117907493
2023-10-11,263.9332966276712
2023-10-12,270.5387454190771
2023-10-13,262.41085231975336
2023-10-16,262.4758602059689
2023-10-17,260.9064598288743
2023-10-18,256.76515943952637
2023-10-19,274.2267045550724
2023-10-20,262.10627134865734
2023-10-23,281.0596285290308
2023-10-24,284.77060861871774
2023-10-25,269.82095541588717
2023-10-26,270.7896341335958
2023-10-27,275.9835732692508
2023-10-30,282.9329674628458
2023-10-31,273.70482618770126
2023-11-01,261.56641048410654
2023-11-02,253.6420572615375
2023-11-03,260.2300684660207
2023-11-06,273.4649340538631
2023-11-07,282.35536575373874
2023-11-08,287.53390681135073
2023-11-09,287.59310292232857
2023-11-10,286.97861887383107
2023-11-13,291.96707408724365
2023-11-14,294.94398599170717
2023-11-15,307.3618205521076
2023-11-16,307.3574474697214
2023-11-17,294.07067647800204
2023-11-20,278.6719590648089
2023-11-21,281.18738693661123
2023-11-22,272.1943843184026
2023-11-23,274.9872557218536
2023-11-24,266.2753360327877
2023-11-27,254.56729867714935
2023-11-28,262.605968664012
2023-11-29,278.3317120052525
2023-11-30,283.3189141168488
2023-12-01,276.01915052099304
2023-12-04,280.38062828193347
2023-12-05,282.658208442831
2023-12-06,272.03589079461676
2023-12-07,267.768687564511
2023-12-08,272.90690996309223
2023-12-11,283.84340788403483
2023-12-12,280.9281330114087
2023-12-13,296.3333423882069
2023-12-14,292.97443684246304
2023-12-15,305.7308156717027
2023-12-18,307.24549330243514
2023-12-19,306.749527266974
2023-12-20,315.26328241437074
2023-12-21,319.29924676593174
2023-12-22,322.69734993491795
2023-12-25,331.54003070918975
2023-12-26,346.2524775741371
2023-12-27,344.83787707368083
2023-12-28,349.76817583632544
2023-12-29,345.8395838667849
2024-01-01,346.5517346451383
2024-01-02,341.34379645972376
2024-01-03,342.56371009065697
2024-01-04,353.3672218056303
2024-01-05,353.84738206170005
2024-01-08,359.3303802060801
2024-01-09,344.675367045857
2024-01-10,358.37504822543013
2024-01-11,360.24526914057566
2024-01-12,358.99715820143894
2024-01-15,360.38004474039764
2024-01-16,348.6505007762879
2024-01-17,352.85528719693764
2024-01-18,349.7749074811108
2024-01-19,369.85328561072157
2024-01-22,366.23383290073235
2024-01-23,380.8060666693504
2024-01-24,384.7768403768356
2024-01-25,385.28600928443467
2024-01-26,387.3684187870341
2024-01-29,384.20281355515056
2024-01-30,366.8560720527759
2024-01-31,372.2831202371384
2024-02-01,365.1901202845478
2024-02-02,363.169631711445
2024-02-05,363.69785084477536
2024-02-06,369.30013483983043
2024-02-07,369.82462926224645
2024-02-08,368.62827266609105
2024-02-09,372.27283044277186
2024-02-12,385.25474068986296
2024-02-13,388.7295050137968
2024-02-14,393.9444637907856
2024-02-15,396.6987823628226
2024-02-16,395.9291809651386
2024-02-19,407.41584025636456
2024-02-20,395.07461253334475
2024-02-21,389.1961224941792
2024-02-22,385.38249710243946
2024-02-23,397.47821494045286
2024-02-26,387.93157498142267
2024-02-27,378.283271473587
2024-02-28,384.18168531706016
2024-02-29,389.04663184646375
2024-03-01,400.24932841210773
2024-03-04,399.0909580998897
2024-03-05,401.96316699733813
2024-03-06,404.8738625827948
2024-03-07,411.39073974933314
2024-03-08,421.1371696637173
2024-03-11,415.4560056786293
2024-03-12,426.1999475057252
2024-03-13,410.93060427404794
2024-03-14,399.75316566398493
2024-03-15,389.5961424333329
2024-03-18,382.6239771582711
2024-03-19,392.95221894828103
2024-03-20,385.47517549906456
2024-03-21,395.16547802606107
2024-03-22,408.43423926193617
2024-03-25,401.7026169107897
2024-03-26,394.4837912459978
2024-03-27,397.8358804411495
2024-03-28,397.0745868934511
2024-03-29,400.1629349751703
2024-04-01,410.8699844496731
2024-04-02,422.5739225100351
2024-04-03,422.5272379465021
2024-04-04,418.254939800647
2024-04-05,409.9192891877067
2024-04-08,393.09428852882377
2024-04-09,384.761840077062
2024-04-10,393.69875504089146
2024-04-11,404.5861378888608
2024-04-12,423.3547704088159
2024-04-15,405.1923929735806
2024-04-16,378.45309813548437
2024-04-17,384.1906018647798
2024-04-18,384.4196386110433
2024-04-19,394.302844357145
2024-04-22,398.9605892599459
2024-04-23,403.1857403738123
2024-04-24,392.63271306973144
2024-04-25,387.86470728205745
2024-04-26,373.76498366260773
2024-04-29,361.2290291062073
2024-04-30,348.4942451464923
2024-05-01,374.2675758965099
2024-05-02,385.2280813964854
2024-05-03,378.789061158743
2024-05-06,383.6907596284643
2024-05-07,379.03590461039613
2024-05-08,391.7924559051335
2024-05-09,385.4464917362941
2024-05-10,380.0729936437415
2024-05-13,380.5761234897934
2024-05-14,380.4686510565386
2024-05-15,374.31105020889106
2024-05-16,369.0852620391823
2024-05-17,368.577637477508
2024-05-20,377.3257262272301
2024-05-21,388.77139906363874
2024-05-22,371.08446783585674
2024-05-23,358.7344226983702
2024-05-24,369.24423793544145
2024-05-27,383.4380533804071
2024-05-28,371.81680790947064
2024-05-29,377.9691444689174
2024-05-30,379.23077884430666
2024-05-31,400.15851531701156
2024-06-03,393.9059880632825
2024-06-04,387.2343261881782
2024-06-05,386.4537335635565
2024-06-06,389.13425323817444
2024-06-07,392.2025221962752
2024-06-10,398.1087502679416
2024-06-11,400.1058738530706
2024-06-12,399.28835905056815
2024-06-13,394.6795203754794
2024-06-14,377.8196636336014
2024-06-17,385.7470533988997
2024-06-18,382.89061752759824
2024-06-19,386.42975967536114
2024-06-20,387.9650327546443
2024-06-21,381.7013375305652
2024-06-24,391.6772894646392
2024-06-25,389.68669497524115
2024-06-26,398.76294220072987
2024-06-27,398.2080349161248
2024-06-28,394.1756358029642
2024-07-01,392.8669126041547
2024-07-02,383.37407025912347
2024-07-03,365.44108567808996
2024-07-04,360.3283572458495
2024-07-05,346.06959163322256
2024-07-08,338.2975440184054
2024-07-09,328.53202630978984
2024-07-10,332.9004714415925
2024-07-11,345.8988078037683
2024-07-12,361.3885858068599
2024-07-15,348.4715638696915
2024-07-16,352.5778113917315
2024-07-17,347.17128709480505
2024-07-18,353.5652913132244
2024-07-19,364.0704326072326
2024-07-22,366.1838833519756
2024-07-23,376.3637182000322
2024-07-24,398.3001363138436
2024-07-25,400.61594012478514
2024-07-26,386.74453644743386
2024-07-29,390.5057567122821
2024-07-30,410.0880456092968
2024-07-31,425.6632081064743
2024-08-01,426.71383084228216
2024-08-02,409.0072331785431
2024-08-05,405.0309981951363
2024-08-06,405.64031341186177
2024-08-07,418.73470919340485
2024-08-08,417.3751043954553
2024-08-09,418.18559976687044
2024-08-12,405.2742686760366
2024-08-13,399.20191451826986
2024-08-14,412.05791794411647
2024-08-15,421.7574197404374
2024-08-16,403.51377617651974
2024-08-19,403.07773398637835
2024-08-20,416.478683186951
2024-08-21,409.2866866171639
2024-08-22,415.29344070202603
2024-08-23,413.4723608908175
2024-08-26,437.01892109080273
2024-08-27,443.4480384608594
2024-08-28,433.69390345878895
2024-08-29,432.7851246018683
2024-08-30,436.15803359346245
2024-09-02,428.58990787431645
2024-09-03,448.29540753321555
2024-09-04,456.23002119990986
2024-09-05,471.4378114047614
2024-09-06,443.98507509333604
2024-09-09,420.50229408623574
2024-09-10,411.0580661995219
2024-09-11,415.2173582585914
2024-09-12,421.8187575332139
2024-09-13,425.45384846391875
2024-09-16,416.38765832601945
2024-09-17,405.41538951108276
2024-09-18,406.0576344403577
2024-09-19,386.45627301700705
2024-09-20,386.4069212131284
2024-09-23,382.66933580124976
2024-09-24,407.062511336061
2024-09-25,399.6211175682889
2024-09-26,403.51714602499345
2024-09-27,403.9617885473922
2024-09-30,423.54092806098197
2024-10-01,437.6542678715918
2024-10-02,439.99535552325426
2024-10-03,448.0722627238728
2024-10-04,457.42275481069373
2024-10-07,457.0171540015477
2024-10-08,472.3916522769818
2024-10-09,485.5827184939403
2024-10-10,474.5904556521651
2024-10-11,477.9065369843972
2024-10-14,493.9241592930158
2024-10-15,483.53851524411346
2024-10-16,471.2410177146232
2024-10-17,462.0220470679571
2024-10-18,450.5829102257434
2024-10-21,461.6446554576291
2024-10-22,459.5427521458277
2024-10-23,482.6503268228592
2024-10-24,485.23773987041005
2024-10-25,495.17031830715104
2024-10-28,475.53636560578923
2024-10-29,468.25722496128833
2024-10-30,456.6938231255972
2024-10-31,462.0552214065518
2024-11-01,432.68555550716803
2024-11-04,436.3281253633695
2024-11-05,450.56039580010173
2024-11-06,455.0622210889661
2024-11-07,456.2050487722176
2024-11-08,452.3975161880539
2024-11-11,456.17073854792164
2024-11-12,448.99534566748054
2024-11-13,445.42557212569375
2024-11-14,435.77457154069344
2024-11-15,430.3499470257214
2024-11-18,433.15229499579334
2024-11-19,426.50070419142554
2024-11-20,458.10311103188366
2024-11-21,476.40901509150194
2024-11-22,482.471008391981
2024-11-25,484.0850878034831
2024-11-26,494.2890635986429
2024-11-27,476.4655249431818
2024-11-28,469.7046576566856
2024-11-29,469.1153441880271
2024-12-02,459.7729033724543
2024-12-03,469.5154930402251
2024-12-04,464.4136109034981
2024-12-05,472.62939474945864
2024-12-06,474.0316438257725
2024-12-09,483.5081489181253
2024-12-10,477.2426240444811
2024-12-11,487.67848250471445
2024-12-12,486.83218690423723
2024-12-13,475.9532316634352
2024-12-16,459.1684930193023
2024-12-17,451.0631464027924
2024-12-18,450.8459759824417
2024-12-19,435.83050862151686
2024-12-20,438.98231732552455
2024-12-23,453.90877615150475
2024-12-24,441.64183589381327
2024-12-25,428.11529243035983
2024-12-26,433.42440967403394
2024-12-27,449.0444211964656
2024-12-30,436.52761293934304
2024-12-31,427.0842914811634
