Date,TGT
2023-08-03,468.679260643196
2023-08-04,471.2351780526058
2023-08-07,469.0696496339189
2023-08-08,464.7190137436386
2023-08-09,461.42815773672277
2023-08-10,458.7219559933438
2023-08-11,458.74094310364563
2023-08-14,450.6334970883897
2023-08-15,457.8764422065391
2023-08-16,457.5747869137775
2023-08-17,458.2947364265387
2023-08-18,458.2185030921095
2023-08-21,463.2505826391967
2023-08-22,456.17672887436504
2023-08-23,458.1476727452775
2023-08-24,454.51716533364856
2023-08-25,450.69058633562884
2023-08-28,452.68041997002814
2023-08-29,461.15826715913545
2023-08-30,459.84153328800454
2023-08-31,458.46490983207354
2023-09-01,452.56448986422095
2023-09-04,452.2194802428747
2023-09-05,447.4083420510701
2023-09-06,439.01830603880984
2023-09-07,438.6116735278913
2023-09-08,436.8847933786097
2023-09-11,436.64415309953796
2023-09-12,440.43238528874696
2023-09-13,443.13835910928185
2023-09-14,442.89845394775887
2023-09-15,440.0324503311905
2023-09-18,441.9490972901478
2023-09-19,445.8500120449607
2023-09-20,441.03172634440074
2023-09-21,440.02635491027024
2023-09-22,441.8513839223771
2023-09-25,441.20672210930405
2023-09-26,441.66772061889793
2023-09-27,442.3313386773997
2023-09-28,443.48349662359607
2023-09-29,443.6908455024511
2023-10-02,442.9230123064917
2023-10-03,442.4757158906942
2023-10-04,435.6139806548969
2023-10-05,429.8656221297226
2023-10-06,435.58168925649386
2023-10-09,440.9957512265144
2023-10-10,440.05410416990634
2023-10-11,434.80711169898956
2023-10-12,434.50284872093926
2023-10-13,430.9821640955146
2023-10-16,426.961558695736
2023-10-17,422.2666240096951
2023-10-18,430.72886429311416
2023-10-19,430.2962310193051
2023-10-20,427.93747464776504
2023-10-23,429.6266554752859
2023-10-24,436.86945331630756
2023-10-25,432.4818154520635
2023-10-26,443.87154594036423
2023-10-27,442.70987822808195
2023-10-30,443.2648305213421
2023-10-31,439.8786670309238
2023-11-01,437.3310323847819
2023-11-02,439.68669205712257
2023-11-03,435.8271353887853
2023-11-06,439.2187485822737
2023-11-07,438.0892366070556
2023-11-08,438.77555662035905
2023-11-09,445.68762384390055
2023-11-10,439.838631765426
2023-11-13,438.32665054016996
2023-11-14,438.8722943061043
2023-11-15,436.952602336605
2023-11-16,433.58414059193757
2023-11-17,437.9135722327978
2023-11-20,435.85070641378394
2023-11-21,430.41450990705243
2023-11-22,431.135151120936
2023-11-23,434.5421037003237
2023-11-24,425.27244166123876
2023-11-27,418.78657718416446
2023-11-28,420.83542583006147
2023-11-29,422.7854364724307
2023-11-30,418.7748720222046
2023-12-01,412.58827042210714
2023-12-04,412.21086007067083
2023-12-05,414.5963516121327
2023-12-06,406.85557260234503
2023-12-07,408.58362870252694
2023-12-08,397.7864749076436
2023-12-11,403.490836982237
2023-12-12,411.82552267432857
2023-12-13,415.2327646553622
2023-12-14,415.42126511215025
2023-12-15,421.3123568807159
2023-12-18,417.9185954593655
2023-12-19,411.53698365402255
2023-12-20,411.11489605125996
2023-12-21,407.6626081841707
2023-12-22,409.3338629319886
2023-12-25,412.8962409312185
2023-12-26,410.3238887631043
2023-12-27,409.0972799483489
2023-12-28,414.1215137411602
2023-12-29,414.30452269328924
2024-01-01,415.2265976436836
2024-01-02,419.6520142908013
2024-01-03,414.34146340367636
2024-01-04,415.85047850245934
2024-01-05,418.5454798031567
2024-01-08,419.00621584415353
2024-01-09,418.00410367592656
2024-01-10,424.014083935501
2024-01-11,427.55456796354446
2024-01-12,427.82005654303924
2024-01-15,424.79857958205275
2024-01-16,423.2073858344732
2024-01-17,425.4890949320612
2024-01-18,419.78817311476695
2024-01-19,414.23302226656784
2024-01-22,424.5588051256874
2024-01-23,422.76607939129394
2024-01-24,415.5113226766539
2024-01-25,407.96434057849615
2024-01-26,405.6886838331263
2024-01-29,398.4282220086081
2024-01-30,387.96270855183246
2024-01-31,382.39975483969425
2024-02-01,388.07746757576365
2024-02-02,396.4788089068567
2024-02-05,394.2734541270567
2024-02-06,389.52926433136815
2024-02-07,386.59500363714375
2024-02-08,386.95500083207304
2024-02-09,382.5600397267125
2024-02-12,386.6151324818061
2024-02-13,389.9778911370861
2024-02-14,385.7472155437642
2024-02-15,383.6992182620165
2024-02-16,377.79826895300044
2024-02-19,377.5601438502568
2024-02-20,379.7986178744512
2024-02-21,376.42411725952405
2024-02-22,367.07861511914837
2024-02-23,368.02021204344146
2024-02-26,372.37405566791153
2024-02-27,375.67176983124017
2024-02-28,370.5989313953173
2024-02-29,369.18166256999837
2024-03-01,366.724986726308
2024-03-04,367.78089000554394
2024-03-05,369.3718034632078
2024-03-06,365.61804422344534
2024-03-07,363.995594714421
2024-03-08,365.48891939017994
2024-03-11,365.8782090801799
2024-03-12,371.07669217918453
2024-03-13,367.1260714822061
2024-03-14,373.1854181317884
2024-03-15,371.265398181144
2024-03-18,367.27952431461097
2024-03-19,360.21797391743286
2024-03-20,368.38570837573485
2024-03-21,362.4920766721846
2024-03-22,363.67440169934946
2024-03-25,355.03472345139784
2024-03-26,355.2783555475189
2024-03-27,357.8307426927618
2024-03-28,364.56178677176246
2024-03-29,368.0145375678832
2024-04-01,374.1894113715509
2024-04-02,382.564398276918
2024-04-03,381.8149948741706
2024-04-04,381.2736963267858
2024-04-05,377.4788056564513
2024-04-08,369.33647798810995
2024-04-09,364.62729287584733
2024-04-10,371.45836747521275
2024-04-11,372.18029334025624
2024-04-12,375.7462365100543
2024-04-15,380.2784797650214
2024-04-16,371.01391645167433
2024-04-17,374.2662134436827
2024-04-18,368.42368329114186
2024-04-19,362.6188552282873
2024-04-22,369.86234553326494
2024-04-23,377.0607664108171
2024-04-24,368.2831496163233
2024-04-25,369.3423117660441
2024-04-26,372.24728905470624
2024-04-29,363.26569333458923
2024-04-30,363.1550777471271
2024-05-01,362.6366055845051
2024-05-02,358.61719305617527
2024-05-03,358.6263780664621
2024-05-06,356.8146823973356
2024-05-07,356.3933116416744
2024-05-08,352.42193036955973
2024-05-09,352.23076013687705
2024-05-10,353.51564005342397
2024-05-13,353.54897923973783
2024-05-14,349.11511102997235
2024-05-15,354.5150988326881
2024-05-16,351.22632026968165
2024-05-17,351.7372734290067
2024-05-20,349.82620030598827
2024-05-21,349.4953183117273
2024-05-22,349.31985461611714
2024-05-23,349.9286872039989
2024-05-24,349.67228430697804
2024-05-27,345.852406495305
2024-05-28,346.1062956805703
2024-05-29,345.3236210742588
2024-05-30,349.6722181323965
2024-05-31,346.7126708456386
2024-06-03,352.4292453670947
2024-06-04,359.8331381099817
2024-06-05,362.28050995433733
2024-06-06,359.715118497641
2024-06-07,364.75066238360023
2024-06-10,369.7313714041139
2024-06-11,370.4318476638306
2024-06-12,369.9195987532786
2024-06-13,369.11880015999435
2024-06-14,375.0371561732196
2024-06-17,377.31618039550403
2024-06-18,378.819987661572
2024-06-19,379.7240922183515
2024-06-20,379.53094582722014
2024-06-21,373.16934799059413
2024-06-24,375.77539543894335
2024-06-25,383.2454211154518
2024-06-26,377.48521054126104
2024-06-27,379.22595577470565
2024-06-28,376.89094735366325
2024-07-01,373.4757009086477
2024-07-02,374.71035650418565
2024-07-03,379.3356227866096
2024-07-04,380.6644875092119
2024-07-05,383.0643129506675
2024-07-08,381.99338421806283
2024-07-09,385.3890477118553
2024-07-10,389.47281820566855
2024-07-11,387.7895975026908
2024-07-12,388.13145922548046
2024-07-15,391.05527878943514
2024-07-16,388.5809924933241
2024-07-17,388.8466612025289
2024-07-18,391.8477732651098
2024-07-19,381.7424256417813
2024-07-22,377.9727899845736
2024-07-23,374.87727684664003
2024-07-24,373.2023205503483
2024-07-25,378.3426838647881
2024-07-26,383.2387447042574
2024-07-29,381.2756267138579
2024-07-30,383.3756204916362
2024-07-31,377.28848068539804
2024-08-01,382.64325012140137
2024-08-02,384.00013230945854
2024-08-05,384.01561138279135
2024-08-06,386.1864158259929
2024-08-07,382.03002324556945
2024-08-08,382.7642814345017
2024-08-09,379.16933807740696
2024-08-12,380.3770473925848
2024-08-13,380.62222631476754
2024-08-14,378.45174193394297
2024-08-15,373.3453174348639
2024-08-16,372.17751587851876
2024-08-19,372.52943780505535
2024-08-20,373.15669317099645
2024-08-21,370.7083229548463
2024-08-22,368.386335453711
2024-08-23,367.141268225143
2024-08-26,357.9490196345381
2024-08-27,359.3173298980304
2024-08-28,360.9477855483074
2024-08-29,361.2847317781489
2024-08-30,365.37149713349356
2024-09-02,366.6565660865981
2024-09-03,368.67057935681066
2024-09-04,372.19725024465737
2024-09-05,376.83451776300666
2024-09-06,374.4916606825925
2024-09-09,377.5965322309501
2024-09-10,378.12944599186926
2024-09-11,385.912542454012
2024-09-12,387.404581363696
2024-09-13,383.08575469423334
2024-09-16,380.93682077152766
2024-09-17,378.8791431364182
2024-09-18,384.0899993500323
2024-09-19,379.4567269131769
2024-09-20,387.26142063841957
2024-09-23,392.0979083268653
2024-09-24,393.12043909884557
2024-09-25,390.7081296212648
2024-09-26,393.6097734265751
2024-09-27,393.0322067351378
2024-09-30,399.10704542835657
2024-10-01,400.3396916859879
2024-10-02,397.80258470336145
2024-10-03,393.5426517868618
2024-10-04,385.84290114290957
2024-10-07,387.0025233377748
2024-10-08,391.71260216618595
2024-10-09,392.3747032156199
2024-10-10,379.69792069825553
2024-10-11,378.73451414083473
2024-10-14,375.8634214989654
2024-10-15,374.68945921661157
2024-10-16,372.62761022543776
2024-10-17,374.04573465571457
2024-10-18,376.79251209670684
2024-10-21,371.0413290999069
2024-10-22,370.6470584535751
2024-10-23,378.19406758037974
2024-10-24,372.70527320517857
2024-10-25,374.30408403086466
2024-10-28,374.3588093757918
2024-10-29,378.5185732604409
2024-10-30,379.8314048979134
2024-10-31,376.3149765998219
2024-11-01,381.3384511764748
2024-11-04,379.3317237525266
2024-11-05,377.2943900761633
2024-11-06,378.61000296197136
2024-11-07,380.09506265484083
2024-11-08,376.005006302126
2024-11-11,380.1211305301373
2024-11-12,376.3995612910607
2024-11-13,379.0650141958649
2024-11-14,374.8534174341352
2024-11-15,377.11985327271316
2024-11-18,375.3975933104384
2024-11-19,376.4953291049309
2024-11-20,378.31172010352634
2024-11-21,377.16287394895085
2024-11-22,380.45182357977933
2024-11-25,379.1639602099744
2024-11-26,384.62563382746424
2024-11-27,383.264978671126
2024-11-28,377.5459179054904
2024-11-29,368.9476094617769
2024-12-02,365.912057608768
2024-12-03,368.2079920674003
2024-12-04,371.3927352497192
2024-12-05,374.95425158106855
2024-12-06,366.93689526148137
2024-12-09,367.02655303622737
2024-12-10,365.669408117117
2024-12-11,368.10587405644225
2024-12-12,361.9027448869738
2024-12-13,364.3753591225598
2024-12-16,360.87729891283834
2024-12-17,369.68985571195145
2024-12-18,366.85987978206055
2024-12-19,362.3349539285616
2024-12-20,357.075436549332
2024-12-23,354.47094339446573
2024-12-24,351.6925205797121
2024-12-25,353.3230292086444
2024-12-26,351.28886988558054
2024-12-27,348.1779132256752
2024-12-30,345.13822263291706
2024-12-31,342.47578597063625
