Date,DVN
2023-07-28,71.11660041490002
2023-07-31,70.98437109439125
2023-08-01,72.51689037426767
2023-08-02,72.55227653063115
2023-08-03,72.8409752843772
2023-08-04,73.70442029393197
2023-08-07,75.73747200806332
2023-08-08,76.2024871631819
2023-08-09,76.78674981486589
2023-08-10,78.35904040240631
2023-08-11,78.40661042706144
2023-08-14,77.95038314529693
2023-08-15,77.07027755089806
2023-08-16,74.83069987763749
2023-08-17,75.62861614983956
2023-08-18,74.86319442925482
2023-08-21,75.51812715683872
2023-08-22,74.60264400260908
2023-08-23,75.40813921646327
2023-08-24,77.53412470487453
2023-08-25,78.13741981230464
2023-08-28,77.92677262559512
2023-08-29,76.40568021682904
2023-08-30,76.75408785128107
2023-08-31,78.40159942185906
2023-09-01,77.87986545876345
2023-09-04,77.36954510653095
2023-09-05,77.6383374265334
2023-09-06,79.26405322383842
2023-09-07,80.15356626415728
2023-09-08,79.92357635388694
2023-09-11,82.2393870299995
2023-09-12,83.94443035537961
2023-09-13,83.3088504960661
2023-09-14,84.46421836047679
2023-09-15,85.06589035150589
2023-09-18,86.4170903804399
2023-09-19,86.79699004124618
2023-09-20,83.18918610966162
2023-09-21,84.4846049486158
2023-09-22,83.84171545352181
2023-09-25,83.43362738693992
2023-09-26,82.82063590375007
2023-09-27,82.0370819566259
2023-09-28,82.26710298910442
2023-09-29,82.37948845077514
2023-10-02,82.75960459161158
2023-10-03,83.57195665526753
2023-10-04,84.58971883581508
2023-10-05,85.05601955127186
2023-10-06,83.93976872811633
2023-10-09,83.31877867268034
2023-10-10,82.291036313664
2023-10-11,81.69293114996768
2023-10-12,80.46488616629713
2023-10-13,80.11184151846452
2023-10-16,79.96494791371094
2023-10-17,82.6074151400503
2023-10-18,83.65140030394835
2023-10-19,83.13094992201644
2023-10-20,83.3781179504756
2023-10-23,82.2153509201889
2023-10-24,79.6623413973029
2023-10-25,80.61912753531965
2023-10-26,79.40394271914204
2023-10-27,80.19140107879828
2023-10-30,81.8574876171832
2023-10-31,82.23361582033229
2023-11-01,83.48837205385351
2023-11-02,83.67281967913458
2023-11-03,84.15855471363881
2023-11-06,83.78663861274232
2023-11-07,82.54328191898058
2023-11-08,82.14911143736926
2023-11-09,83.32211599565454
2023-11-10,83.57183796584282
2023-11-13,83.30266513149897
2023-11-14,86.69530710342475
2023-11-15,86.4826314642698
2023-11-16,87.22550062977584
2023-11-17,85.3105725976372
2023-11-20,85.69889457068031
2023-11-21,87.14354393949003
2023-11-22,84.75413829869957
2023-11-23,84.82942983843786
2023-11-24,81.5932664438914
2023-11-27,82.89996327347113
2023-11-28,82.86779623567385
2023-11-29,85.12752019386261
2023-11-30,83.72997935178824
2023-12-01,84.01948978110042
2023-12-04,83.89535422888821
2023-12-05,84.92521917480093
2023-12-06,84.85011922290501
2023-12-07,85.65281590820128
2023-12-08,88.15219631254644
2023-12-11,87.18009694887499
2023-12-12,88.53931375679234
2023-12-13,87.79210432963839
2023-12-14,87.65271973391002
2023-12-15,88.03689068371457
2023-12-18,89.95227515191985
2023-12-19,91.20878193983525
2023-12-20,92.01435467666636
2023-12-21,93.62659911777264
2023-12-22,92.68837077914777
2023-12-25,91.38196291872403
2023-12-26,91.20030829697205
2023-12-27,90.6589406537573
2023-12-28,89.52325127615576
2023-12-29,88.32094078993677
2024-01-01,90.36542546502564
2024-01-02,90.85952753464422
2024-01-03,92.88660455592384
2024-01-04,94.79473969656051
2024-01-05,95.95703793702049
2024-01-08,97.29875333783787
2024-01-09,99.14986899661626
2024-01-10,99.26720908291566
2024-01-11,99.20606122888499
2024-01-12,98.37394886297369
2024-01-15,100.16110630096946
2024-01-16,101.65156791223743
2024-01-17,101.04931406839728
2024-01-18,101.6565862144677
2024-01-19,101.14468489084963
2024-01-22,100.72898377628876
2024-01-23,102.63617055362677
2024-01-24,103.41628022421789
2024-01-25,107.44915694649247
2024-01-26,106.77894340875059
2024-01-29,110.159082470467
2024-01-30,110.23581702929698
2024-01-31,111.37751340672365
2024-02-01,113.2189324008668
2024-02-02,111.2466536289321
2024-02-05,108.96417501560464
2024-02-06,108.19006661298712
2024-02-07,106.71057086713357
2024-02-08,107.81998976552117
2024-02-09,106.82463027956442
2024-02-12,105.57595937440507
2024-02-13,104.490513205076
2024-02-14,102.78103344688967
2024-02-15,101.9312527150195
2024-02-16,100.6620561270881
2024-02-19,98.30958329452679
2024-02-20,96.53624031133037
2024-02-21,96.87095455848196
2024-02-22,98.34146287297006
2024-02-23,99.44655176202718
2024-02-26,99.26797040068948
2024-02-27,100.15199419759551
2024-02-28,99.54760761861118
2024-02-29,98.44135128795013
2024-03-01,98.86726880418654
2024-03-04,98.73217372119285
2024-03-05,98.75292045931994
2024-03-06,99.44437097041137
2024-03-07,98.53403136324229
2024-03-08,97.2984370919461
2024-03-11,95.99006672111601
2024-03-12,94.63505093776354
2024-03-13,95.9454314611632
2024-03-14,95.75497496016615
2024-03-15,95.06292538996604
2024-03-18,95.05072372314487
2024-03-19,92.18239589707895
2024-03-20,92.43519420356448
2024-03-21,93.94523420570692
2024-03-22,94.28517728522039
2024-03-25,94.08184727723525
2024-03-26,93.7011122176629
2024-03-27,92.52977441237356
2024-03-28,92.00500181993975
2024-03-29,90.78355546927864
2024-04-01,92.74712465171197
2024-04-02,93.6103363744814
2024-04-03,93.59116877331404
2024-04-04,92.63288015464838
2024-04-05,90.54726295394262
2024-04-08,90.97768376874164
2024-04-09,91.12337383395854
2024-04-10,91.00921076498972
2024-04-11,91.01557821552126
2024-04-12,89.1743635253715
2024-04-15,88.31693244063452
2024-04-16,87.89228287905807
2024-04-17,88.0076074382437
2024-04-18,86.60858183674952
2024-04-19,85.3454037964301
2024-04-22,85.80795805768356
2024-04-23,86.89866094590788
2024-04-24,87.1595153328364
2024-04-25,85.76239105457739
2024-04-26,86.32442205794283
2024-04-29,85.85528444577606
2024-04-30,84.10186048776688
2024-05-01,83.73976199031857
2024-05-02,83.15008192548694
2024-05-03,84.7245233336344
2024-05-06,84.64845404116764
2024-05-07,86.27978668081968
2024-05-08,85.51913122227631
2024-05-09,86.6660205104085
2024-05-10,85.72914323919011
2024-05-13,86.97101929899189
2024-05-14,87.94406672477112
2024-05-15,88.91057409652966
2024-05-16,88.65577719748498
2024-05-17,89.42105059022244
2024-05-20,89.03242634233705
2024-05-21,90.01367513791457
2024-05-22,90.21733087865812
2024-05-23,89.23457662280649
2024-05-24,89.95645141449808
2024-05-27,90.70215577976849
2024-05-28,88.80518818912932
2024-05-29,89.10987208263076
2024-05-30,89.37429933448398
2024-05-31,87.40185748815851
2024-06-03,90.03802202140736
2024-06-04,91.76116504065445
2024-06-05,91.52360255312703
2024-06-06,91.3083302517875
2024-06-07,90.22520502006869
2024-06-10,90.82609288886786
2024-06-11,90.34717156676567
2024-06-12,88.81123483003445
2024-06-13,88.36819148441084
2024-06-14,86.38835979966257
2024-06-17,87.20374100138838
2024-06-18,88.36572548150743
2024-06-19,88.40476805589799
2024-06-20,86.73714565421672
2024-06-21,85.51368526828438
2024-06-24,85.98908764877031
2024-06-25,86.6153717017634
2024-06-26,86.19388693169712
2024-06-27,84.85961749304931
2024-06-28,85.77382275191019
2024-07-01,86.08198312537745
2024-07-02,85.4657317147788
2024-07-03,83.22804933201037
2024-07-04,82.09700102805462
2024-07-05,82.31474635407703
2024-07-08,83.10500832387015
2024-07-09,83.9194512766956
2024-07-10,85.55065298363371
2024-07-11,84.89004233586198
2024-07-12,86.41475684442199
2024-07-15,87.7307589915682
2024-07-16,86.88170334522079
2024-07-17,86.03240478904061
2024-07-18,86.65585279230532
2024-07-19,86.59647319337947
2024-07-22,86.0632575623675
2024-07-23,85.84407129198709
2024-07-24,85.9343740145587
2024-07-25,86.06060456576104
2024-07-26,85.44533831009686
2024-07-29,85.03909996967822
2024-07-30,85.41718892187335
2024-07-31,84.89480318301982
2024-08-01,84.29466328155446
2024-08-02,85.24759633755549
2024-08-05,85.60750932760911
2024-08-06,85.90693736874054
2024-08-07,86.47124736085667
2024-08-08,83.73130532251501
2024-08-09,83.71180223598346
2024-08-12,83.10838228261166
2024-08-13,83.6349221444847
2024-08-14,84.74888636964096
2024-08-15,84.9269919138395
2024-08-16,84.69974484468561
2024-08-19,85.27086309383526
2024-08-20,83.31929731473687
2024-08-21,84.22751016453005
2024-08-22,85.27866136259682
2024-08-23,84.96766727974769
2024-08-26,84.83937822323009
2024-08-27,84.48214277773604
2024-08-28,85.04326424428604
2024-08-29,86.05670134018001
2024-08-30,85.57308431244334
2024-09-02,85.02383078364291
2024-09-03,87.6185791131179
2024-09-04,88.03882941660204
2024-09-05,88.27039761611599
2024-09-06,90.12309831810623
2024-09-09,92.04744397451337
2024-09-10,90.45236951312418
2024-09-11,91.7851763209773
2024-09-12,91.73825310153195
2024-09-13,90.94797854984037
2024-09-16,91.60149917436871
2024-09-17,89.91922608451877
2024-09-18,89.71088686062633
2024-09-19,90.81829437596123
2024-09-20,93.66850400132411
2024-09-23,92.93764403307325
2024-09-24,91.56205196836477
2024-09-25,94.15093224386447
2024-09-26,93.77557953535064
2024-09-27,93.75676856018342
2024-09-30,93.03418574779457
2024-10-01,93.47491167115412
2024-10-02,93.8051762285785
2024-10-03,92.15294103324763
2024-10-04,91.67826139964654
2024-10-07,90.2825155496188
2024-10-08,91.23427974463894
2024-10-09,89.76052108169223
2024-10-10,90.36784479463286
2024-10-11,89.85215009847117
2024-10-14,90.50088441964769
2024-10-15,88.22002906218297
2024-10-16,90.76735910483598
2024-10-17,92.9498533090484
2024-10-18,89.63085759644048
2024-10-21,89.19815893248837
2024-10-22,88.47498484108014
2024-10-23,88.78781562531348
2024-10-24,89.11839481843528
2024-10-25,91.40041071378073
2024-10-28,91.41833842958556
2024-10-29,89.14221793636688
2024-10-30,90.76499850129761
2024-10-31,92.14109691896262
2024-11-01,91.12619959787249
2024-11-04,92.8743120725428
2024-11-05,93.19742537669559
2024-11-06,95.46367522376961
2024-11-07,95.76492974248686
2024-11-08,97.36946864221515
2024-11-11,96.25280805602988
2024-11-12,96.81237556882584
2024-11-13,97.14608861874821
2024-11-14,96.06417231049518
2024-11-15,96.11936119373486
2024-11-18,96.0910040074694
2024-11-19,95.76310817373296
2024-11-20,98.56130559379321
2024-11-21,96.82870492470367
2024-11-22,96.6233298254578
2024-11-25,96.50466876073804
2024-11-26,95.89254092469434
2024-11-27,96.90865808281112
2024-11-28,95.24055810166213
2024-11-29,93.77499270798639
2024-12-02,95.69659469864939
2024-12-03,95.72370140650598
2024-12-04,95.30847526899439
2024-12-05,94.6368657600292
2024-12-06,94.44353084091426
2024-12-09,93.2554748449144
2024-12-10,93.00782874094133
2024-12-11,96.03916693618903
2024-12-12,94.91621925750177
2024-12-13,92.72947685568434
2024-12-16,93.86988152139047
2024-12-17,94.02497357829273
2024-12-18,93.39697087567177
2024-12-19,92.81467483114169
2024-12-20,91.46448039215112
2024-12-23,90.34588005434033
2024-12-24,90.05075729792684
2024-12-25,90.79577525520935
2024-12-26,90.62305630633438
2024-12-27,89.84638755145257
2024-12-30,89.12762342864258
2024-12-31,88.38906725156171
