Date,WELL
2023-07-31,52.12190114550457
2023-08-01,52.768175982056626
2023-08-02,53.68730471451129
2023-08-03,53.462532496081394
2023-08-04,54.38718420904323
2023-08-07,54.606043599700214
2023-08-08,54.75353198840983
2023-08-09,55.3306640805683
2023-08-10,54.03660563654027
2023-08-11,54.124538183227855
2023-08-14,52.21114971150165
2023-08-15,52.078869908198776
2023-08-16,52.18731179259699
2023-08-17,52.523909057691704
2023-08-18,52.386921678431136
2023-08-21,52.16276483577462
2023-08-22,52.097838475037314
2023-08-23,52.35521904430158
2023-08-24,52.11019466506505
2023-08-25,51.973857772661866
2023-08-28,52.30177070850149
2023-08-29,52.260699506020146
2023-08-30,51.71926705873327
2023-08-31,51.456826727506574
2023-09-01,51.31232854918626
2023-09-04,51.25189949475356
2023-09-05,50.491004978819866
2023-09-06,50.72175373263354
2023-09-07,49.88052387047063
2023-09-08,50.2946480279748
2023-09-11,49.44941453438778
2023-09-12,49.90802150700961
2023-09-13,50.565252435201366
2023-09-14,49.89193306846574
2023-09-15,50.2584529316381
2023-09-18,50.57036546458135
2023-09-19,50.179010204678576
2023-09-20,49.26067124922958
2023-09-21,48.24429887329622
2023-09-22,47.31523506178981
2023-09-25,47.220226284356535
2023-09-26,47.93387229073071
2023-09-27,48.9575340656767
2023-09-28,48.336541225720524
2023-09-29,49.27763881813816
2023-10-02,49.46425774489527
2023-10-03,49.73391972504216
2023-10-04,49.77733537900872
2023-10-05,49.841798043576055
2023-10-06,50.519772254778694
2023-10-09,50.57826201971294
2023-10-10,50.49954424332711
2023-10-11,50.74809407789745
2023-10-12,50.979211194002204
2023-10-13,51.97675160306809
2023-10-16,51.61567194094811
2023-10-17,51.27079388671652
2023-10-18,50.76056745662474
2023-10-19,51.13754785164815
2023-10-20,49.85844594675294
2023-10-23,50.57080297789027
2023-10-24,51.07869725304061
2023-10-25,49.87619234203957
2023-10-26,49.10907050162837
2023-10-27,49.109532187880625
2023-10-30,50.516054320345745
2023-10-31,49.62071426153167
2023-11-01,48.62263310762482
2023-11-02,48.97045098970978
2023-11-03,48.93616179033384
2023-11-06,50.18373426404183
2023-11-07,49.134136455107544
2023-11-08,48.20602924837901
2023-11-09,48.31537892179093
2023-11-10,48.568039621217984
2023-11-13,50.06845753289115
2023-11-14,49.29706867417193
2023-11-15,50.53970994748792
2023-11-16,50.30591238095057
2023-11-17,50.60368985963487
2023-11-20,50.54957098471008
2023-11-21,50.51635257268734
2023-11-22,49.947396669239616
2023-11-23,48.85165641089582
2023-11-24,48.399665093114635
2023-11-27,48.10712307774903
2023-11-28,47.28124265334396
2023-11-29,47.348445592695995
2023-11-30,47.223963737209495
2023-12-01,47.2424910356698
2023-12-04,47.81785178216811
2023-12-05,47.5881895388328
2023-12-06,47.60998202993505
2023-12-07,48.218322552566725
2023-12-08,47.67655382282575
2023-12-11,47.59730716681898
2023-12-12,47.82669989264123
2023-12-13,48.38742080965401
2023-12-14,48.20026724300979
2023-12-15,47.67403483915755
2023-12-18,47.54508449489227
2023-12-19,47.76074760285139
2023-12-20,48.13015837346402
2023-12-21,47.10117471972333
2023-12-22,47.02585081539011
2023-12-25,46.71210029031114
2023-12-26,46.73379896575674
2023-12-27,47.079714458257854
2023-12-28,47.54392278679676
2023-12-29,47.840419781011015
2024-01-01,47.511419826044296
2024-01-02,47.26504597697189
2024-01-03,46.473673326072436
2024-01-04,45.96610968425454
2024-01-05,46.83309373947452
2024-01-08,46.392484615914704
2024-01-09,47.19076382016651
2024-01-10,47.91040918389539
2024-01-11,47.73368494023102
2024-01-12,47.55848261223755
2024-01-15,48.03134727391603
2024-01-16,48.04194442545613
2024-01-17,48.76077098402483
2024-01-18,48.3152599485536
2024-01-19,48.25224763710698
2024-01-22,49.03228559937285
2024-01-23,50.111113337682355
2024-01-24,50.193696282413995
2024-01-25,49.63256480677489
2024-01-26,50.308066401834544
2024-01-29,50.07740085011841
2024-01-30,49.265792323588755
2024-01-31,49.053894456682876
2024-02-01,49.05849942368491
2024-02-02,48.88855658232271
2024-02-05,48.65671031347791
2024-02-06,49.146089373682756
2024-02-07,48.40185923559459
2024-02-08,48.68212694364167
2024-02-09,47.931245850156856
2024-02-12,48.1013047905284
2024-02-13,48.333658347109974
2024-02-14,48.91693779123231
2024-02-15,47.6244701546366
2024-02-16,47.29106823469923
2024-02-19,47.119616586437886
2024-02-20,47.85746383679931
2024-02-21,47.91902302468119
2024-02-22,47.50114997294355
2024-02-23,47.46457091911771
2024-02-26,46.790650920271496
2024-02-27,46.42324807102544
2024-02-28,44.721332350179736
2024-02-29,45.23287705080432
2024-03-01,45.328251961408355
2024-03-04,45.05788454594426
2024-03-05,46.231499449884105
2024-03-06,47.14493518739471
2024-03-07,47.63721469513452
2024-03-08,46.84068819132933
2024-03-11,46.98690201934267
2024-03-12,47.733876863826985
2024-03-13,47.59649864419637
2024-03-14,48.01290863029101
2024-03-15,48.288611418002375
2024-03-18,49.07292653051969
2024-03-19,48.836541082045656
2024-03-20,48.692008196052235
2024-03-21,49.22551564990125
2024-03-22,49.998703560846046
2024-03-25,49.98632318310814
2024-03-26,50.59992463896448
2024-03-27,50.7765482017911
2024-03-28,50.5345327356352
2024-03-29,50.20941963175663
2024-04-01,49.36174702611391
2024-04-02,49.673809674023005
2024-04-03,50.18003710059227
2024-04-04,50.23993125454343
2024-04-05,50.64176690909875
2024-04-08,51.27659689931052
2024-04-09,50.33781910737483
2024-04-10,50.81393290745833
2024-04-11,49.825018981913686
2024-04-12,49.87696791687586
2024-04-15,49.87279469018321
2024-04-16,50.02695105163201
2024-04-17,49.987973246296455
2024-04-18,49.33903207304999
2024-04-19,50.223944025300135
2024-04-22,49.54976392855688
2024-04-23,50.846991878129394
2024-04-24,51.96014294757132
2024-04-25,52.47896810482006
2024-04-26,51.74358647848286
2024-04-29,52.28978747970505
2024-04-30,52.02075636632035
2024-05-01,52.38519157854617
2024-05-02,52.073934102815755
2024-05-03,52.86198513413927
2024-05-06,53.32984257396159
2024-05-07,52.8209415572736
2024-05-08,52.523698204452835
2024-05-09,53.18335457861261
2024-05-10,53.24906067328204
2024-05-13,53.46274108012322
2024-05-14,53.33296980654758
2024-05-15,53.56102419055869
2024-05-16,53.75450622012615
2024-05-17,54.19005174228689
2024-05-20,53.887716643022436
2024-05-21,53.900008185365174
2024-05-22,52.08529531977777
2024-05-23,53.1531108867891
2024-05-24,53.06866082250822
2024-05-27,52.119640218362186
2024-05-28,50.851885841931306
2024-05-29,50.241050457690804
2024-05-30,49.75969790389193
2024-05-31,49.88882376488756
2024-06-03,50.07018396770923
2024-06-04,48.79944603559042
2024-06-05,48.029320893100575
2024-06-06,48.59953843426255
2024-06-07,48.3681867735838
2024-06-10,49.52117572129945
2024-06-11,48.31253137481972
2024-06-12,48.05271777509573
2024-06-13,47.31784792336952
2024-06-14,47.296846558821876
2024-06-17,47.203666451142006
2024-06-18,47.173485096493025
2024-06-19,46.713771706918884
2024-06-20,47.305071566712506
2024-06-21,47.4343581842046
2024-06-24,47.050796021432575
2024-06-25,46.420330563919855
2024-06-26,46.68306564207669
2024-06-27,45.76794886621196
2024-06-28,46.0253737838237
2024-07-01,47.38801081005201
2024-07-02,46.38462592674547
2024-07-03,45.81873711158934
2024-07-04,45.746263975082286
2024-07-05,45.444339513885
2024-07-08,45.671304752661165
2024-07-09,45.52651911732649
2024-07-10,45.61621785508786
2024-07-11,45.33191988804905
2024-07-12,45.806542295110575
2024-07-15,45.871690614395355
2024-07-16,45.144231132388526
2024-07-17,46.482971567207855
2024-07-18,45.564241452744646
2024-07-19,46.229048698887446
2024-07-22,46.1904508778666
2024-07-23,46.59728132237654
2024-07-24,47.0261829979858
2024-07-25,46.437267820811265
2024-07-26,46.914298452498
2024-07-29,47.30817455943106
2024-07-30,46.88704965258143
2024-07-31,46.487231290345
2024-08-01,46.58872659676479
2024-08-02,46.61818272146607
2024-08-05,45.92423971694112
2024-08-06,46.580400857788234
2024-08-07,48.131621541956775
2024-08-08,48.50949343200215
2024-08-09,47.9256872226772
2024-08-12,47.69869768550419
2024-08-13,46.71362529036853
2024-08-14,46.92584199732036
2024-08-15,47.09562133777342
2024-08-16,48.843158659646086
2024-08-19,48.18370658434409
2024-08-20,48.504838692719076
2024-08-21,48.154971477871655
2024-08-22,47.54418871507196
2024-08-23,47.92672345434291
2024-08-26,48.52879045833601
2024-08-27,48.745096311901634
2024-08-28,48.377600047657275
2024-08-29,48.19893608989359
2024-08-30,48.98216983016149
2024-09-02,48.632452091569746
2024-09-03,48.03366088051113
2024-09-04,47.14426460032615
2024-09-05,47.38223612370742
2024-09-06,47.47045686746587
2024-09-09,47.42846760656569
2024-09-10,48.38071968040439
2024-09-11,49.51330340954845
2024-09-12,49.7227872095588
2024-09-13,49.857209039503715
2024-09-16,50.15199574829732
2024-09-17,49.87995720029495
2024-09-18,48.532777664968464
2024-09-19,49.01645986231346
2024-09-20,48.106785857030545
2024-09-23,47.80133433453724
2024-09-24,48.31075842049248
2024-09-25,48.62483556732493
2024-09-26,48.49389413502157
2024-09-27,48.332855886593755
2024-09-30,48.59527144002373
2024-10-01,48.5900702889063
2024-10-02,47.86715170798442
2024-10-03,48.15676823437347
2024-10-04,48.35406852426887
2024-10-07,48.792201491210236
2024-10-08,48.74846585359714
2024-10-09,48.14452350067923
2024-10-10,49.078526810067466
2024-10-11,48.947921079567266
2024-10-14,49.117602858593514
2024-10-15,49.54293027342844
2024-10-16,49.94212034295282
2024-10-17,50.90834407168227
2024-10-18,51.562339431518105
2024-10-21,51.57808832294174
2024-10-22,51.39457391791922
2024-10-23,51.6164583322576
2024-10-24,50.94188881330908
2024-10-25,51.10843341740267
2024-10-28,50.1836696932924
2024-10-29,50.72905208691764
2024-10-30,51.19423704054325
2024-10-31,51.33424816745917
2024-11-01,51.02837715182731
2024-11-04,51.790330855334986
2024-11-05,51.82942549615616
2024-11-06,51.31629010830855
2024-11-07,51.40394380864363
2024-11-08,52.00065433438993
2024-11-11,51.560903697752714
2024-11-12,51.78341501991604
2024-11-13,50.75478002205528
2024-11-14,49.38603655694587
2024-11-15,48.98324542207139
2024-11-18,48.84392357480274
2024-11-19,48.33146142082635
2024-11-20,48.64623083829976
2024-11-21,49.03528262334206
2024-11-22,47.80610266066204
2024-11-25,48.412836426567885
2024-11-26,49.29485902114658
2024-11-27,49.35200724693312
2024-11-28,48.80042127493555
2024-11-29,49.38931809777095
2024-12-02,48.09788709499751
2024-12-03,47.13326864612697
2024-12-04,47.82924652588315
2024-12-05,48.04950011567222
2024-12-06,48.5957344976148
2024-12-09,49.26102902737666
2024-12-10,49.29265545111146
2024-12-11,50.56610024579182
2024-12-12,51.11535244814003
2024-12-13,50.82306618244434
2024-12-16,51.11077355315855
2024-12-17,50.855477320015744
2024-12-18,50.2426518762814
2024-12-19,50.219752398449124
2024-12-20,50.25096747681925
2024-12-23,50.23990338254888
2024-12-24,49.31189259556972
2024-12-25,49.93780777135261
2024-12-26,49.100746880376754
2024-12-27,49.29073210827563
2024-12-30,48.384235589368416
2024-12-31,47.21174719960051
