Date,DHR
2023-07-31,51.46402239938948
2023-08-01,52.17746907013232
2023-08-02,54.52317780721709
2023-08-03,54.03905781089193
2023-08-04,53.7714828622606
2023-08-07,55.2652895022279
2023-08-08,53.54379756100525
2023-08-09,54.73011441409075
2023-08-10,54.978962941811545
2023-08-11,55.814255849304224
2023-08-14,57.45826904316021
2023-08-15,56.168415804550435
2023-08-16,56.44461710599638
2023-08-17,57.95841062876604
2023-08-18,56.57580307133568
2023-08-21,57.09157752610225
2023-08-22,56.556185087102044
2023-08-23,54.68375425231984
2023-08-24,54.344770051784636
2023-08-25,52.50788469975287
2023-08-28,52.23428358170771
2023-08-29,51.12219400701814
2023-08-30,51.9375522721897
2023-08-31,51.691166723342995
2023-09-01,50.672143251895584
2023-09-04,48.967176436164394
2023-09-05,48.225297645397156
2023-09-06,48.02738406702778
2023-09-07,46.521315937769735
2023-09-08,47.16321424149247
2023-09-11,46.140532148659034
2023-09-12,46.253928351455656
2023-09-13,46.567696213571764
2023-09-14,45.44616593948263
2023-09-15,47.11974113652017
2023-09-18,48.05050239187268
2023-09-19,47.35528202089469
2023-09-20,46.91304842969986
2023-09-21,47.124192062706555
2023-09-22,45.64886452445317
2023-09-25,44.553057719726745
2023-09-26,43.106981170691824
2023-09-27,43.70816413643112
2023-09-28,43.766092481934685
2023-09-29,43.96212833997851
2023-10-02,44.864268312514056
2023-10-03,46.50329050881302
2023-10-04,44.92858079595887
2023-10-05,43.89932100026089
2023-10-06,45.43436566308519
2023-10-09,43.25946808700226
2023-10-10,43.688718305320045
2023-10-11,43.46270732830902
2023-10-12,43.124943455251845
2023-10-13,43.19909324170383
2023-10-16,43.091759172883656
2023-10-17,42.55680879252441
2023-10-18,43.00634852719146
2023-10-19,41.933066951522044
2023-10-20,42.27276446429328
2023-10-23,41.7709976702058
2023-10-24,42.05557505859718
2023-10-25,43.06836923615388
2023-10-26,42.75820010066339
2023-10-27,43.5287396423776
2023-10-30,44.8498804645688
2023-10-31,43.75093328315637
2023-11-01,43.79651695705202
2023-11-02,43.9454409842218
2023-11-03,43.4027065526796
2023-11-06,41.27879973518047
2023-11-07,42.93403712818139
2023-11-08,43.921829617630785
2023-11-09,43.283683858458275
2023-11-10,42.56843784914427
2023-11-13,43.30962179382149
2023-11-14,42.55917852781005
2023-11-15,42.36327530833364
2023-11-16,42.505915643595905
2023-11-17,40.325036280629355
2023-11-20,40.13640267709246
2023-11-21,40.55109003988004
2023-11-22,39.82132218375928
2023-11-23,39.9226144842551
2023-11-24,41.58587623711573
2023-11-27,43.00382035170019
2023-11-28,44.55366558323734
2023-11-29,45.22374786371997
2023-11-30,44.23077691911701
2023-12-01,43.84999180001842
2023-12-04,44.36608969351301
2023-12-05,45.51408037381072
2023-12-06,45.729729106680765
2023-12-07,44.9623215581398
2023-12-08,44.17370005324734
2023-12-11,43.664436260406205
2023-12-12,43.27487752330584
2023-12-13,43.645814433623535
2023-12-14,43.293466076609775
2023-12-15,40.82534194274322
2023-12-18,41.35311711772111
2023-12-19,40.20562711622857
2023-12-20,40.20781958849898
2023-12-21,39.147748029825095
2023-12-22,39.04133031538766
2023-12-25,38.26017229613345
2023-12-26,37.36748776464831
2023-12-27,36.83330906420359
2023-12-28,36.6541602432237
2023-12-29,36.41164426166667
2024-01-01,35.946201829967166
2024-01-02,36.43549993921122
2024-01-03,36.614734467527896
2024-01-04,35.68393841750638
2024-01-05,36.29812046701797
2024-01-08,35.16286310129245
2024-01-09,35.66757861890223
2024-01-10,33.6991415920082
2024-01-11,33.69103542631065
2024-01-12,33.74803475862318
2024-01-15,33.169690202986324
2024-01-16,33.24642309980758
2024-01-17,33.50541938966433
2024-01-18,32.720297093499504
2024-01-19,31.634102237758896
2024-01-22,31.539777774301538
2024-01-23,31.49771291067277
2024-01-24,31.602308811740567
2024-01-25,32.264148993137255
2024-01-26,32.41254611792565
2024-01-29,32.50324525114571
2024-01-30,31.980693441660936
2024-01-31,32.62415547672015
2024-02-01,32.43941894761429
2024-02-02,33.239951613286415
2024-02-05,32.69939666388624
2024-02-06,32.24752454527546
2024-02-07,31.90086787053517
2024-02-08,32.171677325835375
2024-02-09,32.1457642832766
2024-02-12,31.045894514820475
2024-02-13,31.135521897294513
2024-02-14,31.583769813899035
2024-02-15,31.830779405509332
2024-02-16,31.252887551384887
2024-02-19,30.054842240315594
2024-02-20,29.691170648527994
2024-02-21,29.082411665759295
2024-02-22,29.605847399862505
2024-02-23,29.66702671102898
2024-02-26,29.854748921195483
2024-02-27,29.863339864122953
2024-02-28,29.935875620218486
2024-02-29,30.419261792893856
2024-03-01,30.68044247774607
2024-03-04,29.565085989187445
2024-03-05,28.157367154319978
2024-03-06,27.581168001255254
2024-03-07,27.216233174673885
2024-03-08,27.056742191824227
2024-03-11,27.507485443898947
2024-03-12,26.341281130695826
2024-03-13,25.45470719657701
2024-03-14,25.434963441720242
2024-03-15,25.098611235559183
2024-03-18,25.245722878922894
2024-03-19,26.23854935306732
2024-03-20,25.668159967264327
2024-03-21,25.448629319013254
2024-03-22,26.209845988727388
2024-03-25,26.592006197274728
2024-03-26,25.70157030889302
2024-03-27,25.794246426496468
2024-03-28,25.112679401724062
2024-03-29,24.948684114876595
2024-04-01,24.66522032229553
2024-04-02,25.103992087469408
2024-04-03,24.372563084192425
2024-04-04,25.167214264021677
2024-04-05,24.765194892314867
2024-04-08,24.280531987564274
2024-04-09,24.42957212392358
2024-04-10,25.163515399449313
2024-04-11,25.128285057405233
2024-04-12,24.46445553097342
2024-04-15,24.56985361335755
2024-04-16,24.166871987034305
2024-04-17,25.037580034247693
2024-04-18,25.197344168332123
2024-04-19,25.489820403241477
2024-04-22,25.89743797347637
2024-04-23,25.059520493317564
2024-04-24,25.874172010409115
2024-04-25,26.3805561291219
2024-04-26,26.851653063346077
2024-04-29,27.7725744102599
2024-04-30,27.079000343712472
2024-05-01,28.381187607313404
2024-05-02,27.753724797987896
2024-05-03,27.455002434085486
2024-05-06,27.2506753716101
2024-05-07,27.050205664533134
2024-05-08,27.460081733670584
2024-05-09,27.615193342361152
2024-05-10,28.35747915842691
2024-05-13,28.340073373588456
2024-05-14,28.702750791993562
2024-05-15,28.474980461906824
2024-05-16,29.453386600185816
2024-05-17,28.449557798814272
2024-05-20,28.06010444749528
2024-05-21,27.95771165346427
2024-05-22,27.413781610913755
2024-05-23,27.18660755132081
2024-05-24,26.857651451500843
2024-05-27,26.66434888793285
2024-05-28,27.105277404831984
2024-05-29,27.42605362450793
2024-05-30,28.069512478066944
2024-05-31,27.99059099640663
2024-06-03,27.001058951724502
2024-06-04,26.466843524035014
2024-06-05,25.487785513677405
2024-06-06,25.921448524557775
2024-06-07,25.92164303256101
2024-06-10,25.966678617097905
2024-06-11,25.692799159899373
2024-06-12,26.116505078382044
2024-06-13,25.13687375995911
2024-06-14,24.75091414759039
2024-06-17,24.492925400923955
2024-06-18,25.473872011170098
2024-06-19,25.177469467976913
2024-06-20,24.788669538610172
2024-06-21,24.181275103378248
2024-06-24,23.914455339521304
2024-06-25,24.053629643302
2024-06-26,23.948688609623915
2024-06-27,23.795893829245976
2024-06-28,23.76394648817178
2024-07-01,23.333217121723735
2024-07-02,23.442248556010156
2024-07-03,23.76228182802755
2024-07-04,24.867883201416955
2024-07-05,24.491734179405533
2024-07-08,24.458349746053624
2024-07-09,25.119672940048154
2024-07-10,25.24950796797355
2024-07-11,25.64948365698949
2024-07-12,25.579607988738406
2024-07-15,26.03283703491633
2024-07-16,25.780988035730722
2024-07-17,25.668102420088744
2024-07-18,25.152744032258376
2024-07-19,26.57236649082039
2024-07-22,25.349830946517397
2024-07-23,26.007359316153014
2024-07-24,25.918773682150956
2024-07-25,26.00405353865838
2024-07-26,25.742668584879297
2024-07-29,25.181841770946907
2024-07-30,25.472237010273425
2024-07-31,25.674593107420957
2024-08-01,25.312610457777463
2024-08-02,25.395810310175335
2024-08-05,26.114038497011318
2024-08-06,25.94831062657096
2024-08-07,25.23938809351332
2024-08-08,25.828709493237177
2024-08-09,26.29187236882619
2024-08-12,25.494444319623753
2024-08-13,26.357785693161226
2024-08-14,24.95779237221758
2024-08-15,25.025320760962
2024-08-16,24.198715736236213
2024-08-19,24.092446468527864
2024-08-20,23.791099367268867
2024-08-21,23.21797047025401
2024-08-22,23.61298368291354
2024-08-23,23.336007342607758
2024-08-26,22.997454126365152
2024-08-27,23.031082604243917
2024-08-28,23.539132303309025
2024-08-29,22.66589911993614
2024-08-30,22.201431541102398
2024-09-02,22.151603895196512
2024-09-03,22.06627763262205
2024-09-04,21.863476506635838
2024-09-05,21.409746912736342
2024-09-06,20.938961379202816
2024-09-09,21.51138142259389
2024-09-10,21.72469773062189
2024-09-11,21.972851469354115
2024-09-12,22.19576699416078
2024-09-13,21.945231712123007
2024-09-16,21.48219654203001
2024-09-17,20.879651742919634
2024-09-18,21.222358965299012
2024-09-19,20.6391928434395
2024-09-20,20.832409127068015
2024-09-23,20.955022546029706
2024-09-24,20.2478926996893
2024-09-25,20.414867689405234
2024-09-26,20.068958579564733
2024-09-27,20.003624719275567
2024-09-30,19.571476318370163
2024-10-01,19.365546289532418
2024-10-02,19.1930607925447
2024-10-03,19.503888655966602
2024-10-04,19.13189216092102
2024-10-07,19.153613153742857
2024-10-08,18.784701800150525
2024-10-09,18.221170616445214
2024-10-10,18.685179588273993
2024-10-11,18.343312291742915
2024-10-14,18.529523405959964
2024-10-15,18.89249215951774
2024-10-16,18.192574280502246
2024-10-17,18.22653096623455
2024-10-18,18.204172802173904
2024-10-21,17.83576098398069
2024-10-22,16.991719617444268
2024-10-23,17.162685258424975
2024-10-24,16.831994640802716
2024-10-25,16.42952067523459
2024-10-28,16.140421167716628
2024-10-29,15.734900851431693
2024-10-30,15.302497984426523
2024-10-31,15.792666045272343
2024-11-01,15.956577263048091
2024-11-04,15.934854952062656
2024-11-05,16.287267483249995
2024-11-06,16.079189243490397
2024-11-07,17.06277200013441
2024-11-08,17.07205027178318
2024-11-11,17.182812102942716
2024-11-12,17.175784543739848
2024-11-13,17.65426971925891
2024-11-14,18.180289929042914
2024-11-15,18.672395014810938
2024-11-18,19.223618729839064
2024-11-19,20.18101097324186
2024-11-20,19.45431445973738
2024-11-21,19.107108842435874
2024-11-22,18.92882163535522
2024-11-25,19.5146690270654
2024-11-26,19.320242818309175
2024-11-27,19.283874760695596
2024-11-28,19.967295384530946
2024-11-29,20.210104704092775
2024-12-02,20.937079467749243
2024-12-03,20.566428185450178
2024-12-04,20.137400633895968
2024-12-05,20.246610495088742
2024-12-06,19.821095679437278
2024-12-09,20.04376756303021
2024-12-10,20.082225034020546
2024-12-11,20.235934369852494
2024-12-12,19.655636125565454
2024-12-13,20.46965072803373
2024-12-16,21.391343169315526
2024-12-17,22.108030530628795
2024-12-18,21.715155094340897
2024-12-19,22.775863106350343
2024-12-20,22.76541175002775
2024-12-23,22.66629639255765
2024-12-24,22.310055274411816
2024-12-25,22.799856658683623
2024-12-26,22.73500173308552
2024-12-27,22.443065432878676
2024-12-30,21.906913454980234
2024-12-31,21.725058440851406
