Date,EQT
2023-07-31,43.82963535389366
2023-08-01,43.0869682622231
2023-08-02,41.240509744143175
2023-08-03,41.93658369221567
2023-08-04,42.76602890869875
2023-08-07,43.22927886845349
2023-08-08,45.297675503486836
2023-08-09,45.624606024550644
2023-08-10,45.73010292653639
2023-08-11,45.3317112814693
2023-08-14,43.82561494007628
2023-08-15,43.893798587965065
2023-08-16,44.71295039421154
2023-08-17,42.443592572574865
2023-08-18,42.539238757447
2023-08-21,42.8938085555073
2023-08-22,45.58242703282017
2023-08-23,45.737539367741604
2023-08-24,46.65273283380874
2023-08-25,46.84447328759766
2023-08-28,45.8158321467938
2023-08-29,45.71313230050545
2023-08-30,46.26461726009214
2023-08-31,45.99180208652248
2023-09-01,46.25365560743492
2023-09-04,46.65822190131952
2023-09-05,48.14211777273678
2023-09-06,49.720224000095165
2023-09-07,50.1826227311985
2023-09-08,50.87398596542829
2023-09-11,52.861009040723914
2023-09-12,51.10431292531785
2023-09-13,51.05839781305755
2023-09-14,50.788056262672114
2023-09-15,50.70696091271436
2023-09-18,49.4267796667095
2023-09-19,48.3600545249547
2023-09-20,47.025031065700816
2023-09-21,47.56288254337915
2023-09-22,46.55846913743953
2023-09-25,46.34650600077839
2023-09-26,45.930130317928935
2023-09-27,44.76366256348082
2023-09-28,43.95026913825713
2023-09-29,43.682055229980435
2023-10-02,41.64272890541936
2023-10-03,42.06549692428958
2023-10-04,42.50185839068078
2023-10-05,41.01140329246744
2023-10-06,41.39080597243354
2023-10-09,39.7506781565375
2023-10-10,41.42766416385565
2023-10-11,42.00569915848791
2023-10-12,42.25562209165323
2023-10-13,43.093343108972064
2023-10-16,43.81807045506411
2023-10-17,44.010620936623326
2023-10-18,44.8818914612561
2023-10-19,44.944485723521595
2023-10-20,44.35943483966022
2023-10-23,46.302348459034604
2023-10-24,45.894940628477634
2023-10-25,45.42180175301596
2023-10-26,45.580121132285385
2023-10-27,46.924349926264
2023-10-30,46.05611388378604
2023-10-31,45.69240939605401
2023-11-01,45.06360976711165
2023-11-02,44.66961334536263
2023-11-03,43.587549499503034
2023-11-06,43.394425634440076
2023-11-07,43.72189373417681
2023-11-08,43.75228153809407
2023-11-09,42.70426200712485
2023-11-10,41.699761186547995
2023-11-13,42.11442714954553
2023-11-14,43.039206550537
2023-11-15,43.40719276388479
2023-11-16,43.00113544265178
2023-11-17,42.29207762989918
2023-11-20,43.04171928537773
2023-11-21,44.948326027842484
2023-11-22,44.58607543258535
2023-11-23,44.39650740383526
2023-11-24,44.55653867053541
2023-11-27,44.94943680884609
2023-11-28,45.08820372731545
2023-11-29,44.40378441687759
2023-11-30,44.43739167067878
2023-12-01,44.547152138288844
2023-12-04,45.57962484275807
2023-12-05,45.763806346208774
2023-12-06,46.5582388623677
2023-12-07,46.80578639172998
2023-12-08,47.96882835699575
2023-12-11,49.629668598500935
2023-12-12,51.01327798807904
2023-12-13,51.062580670196354
2023-12-14,50.884597619337555
2023-12-15,50.39199761871017
2023-12-18,51.925754151197225
2023-12-19,54.00451914124801
2023-12-20,52.975687599504816
2023-12-21,53.64078409046105
2023-12-22,56.012677036282305
2023-12-25,55.86437280114398
2023-12-26,55.607706569734034
2023-12-27,57.21061831248017
2023-12-28,56.307683013366294
2023-12-29,55.8059325961658
2024-01-01,58.24804016911129
2024-01-02,59.76201812814543
2024-01-03,59.622843291214394
2024-01-04,59.82053049954448
2024-01-05,61.028152930234654
2024-01-08,60.534964861309284
2024-01-09,60.61367613098733
2024-01-10,60.78114753449315
2024-01-11,60.79127312841731
2024-01-12,63.47195050991606
2024-01-15,64.75900590746274
2024-01-16,66.00221409679762
2024-01-17,65.71644754820397
2024-01-18,64.58095344834683
2024-01-19,64.09335072127297
2024-01-22,64.44754302088866
2024-01-23,64.33447801119456
2024-01-24,61.13681057052594
2024-01-25,64.70073483000029
2024-01-26,63.28227689123043
2024-01-29,64.49436606504042
2024-01-30,64.67729500308859
2024-01-31,63.82274621915654
2024-02-01,61.526446922282204
2024-02-02,62.87313221893757
2024-02-05,65.15204335563642
2024-02-06,65.57507759571148
2024-02-07,67.68392171189595
2024-02-08,68.21504702681709
2024-02-09,67.80836056966977
2024-02-12,66.50635917844099
2024-02-13,63.94428434253201
2024-02-14,65.72217647179124
2024-02-15,65.79398248089547
2024-02-16,65.27198461569903
2024-02-19,68.47514229304673
2024-02-20,66.08133177042305
2024-02-21,65.16571971291229
2024-02-22,65.76255503396632
2024-02-23,64.94751514180565
2024-02-26,63.179426021580866
2024-02-27,61.375472328345545
2024-02-28,60.38147615650242
2024-02-29,59.7204041126537
2024-03-01,59.323347366831726
2024-03-04,60.659215690290345
2024-03-05,61.7435923100712
2024-03-06,60.9694060411273
2024-03-07,62.37396265758926
2024-03-08,64.36730607836637
2024-03-11,64.1253803425568
2024-03-12,62.5413300251732
2024-03-13,62.18815696075808
2024-03-14,63.64504317727975
2024-03-15,65.23280777257109
2024-03-18,66.29730901719903
2024-03-19,71.00713218073821
2024-03-20,73.14731293480531
2024-03-21,74.63472276592208
2024-03-22,76.60185642330408
2024-03-25,78.36229483864574
2024-03-26,75.96779827196423
2024-03-27,76.76155703799643
2024-03-28,76.84735331287212
2024-03-29,78.60553632216586
2024-04-01,76.59697160557727
2024-04-02,78.17992220943724
2024-04-03,76.5094468275058
2024-04-04,77.63716638088184
2024-04-05,77.12365782379605
2024-04-08,77.34981562491771
2024-04-09,76.0171684565243
2024-04-10,77.6632147825841
2024-04-11,77.76570609711362
2024-04-12,78.72390174927345
2024-04-15,81.32127627337482
2024-04-16,80.272035612935
2024-04-17,81.69012830156613
2024-04-18,82.07088819441643
2024-04-19,82.05191610051892
2024-04-22,84.33481494997874
2024-04-23,82.83818478034988
2024-04-24,82.69300587808233
2024-04-25,83.8125333273912
2024-04-26,81.90644846952226
2024-04-29,85.31570139584385
2024-04-30,86.99693483582391
2024-05-01,89.75943522221779
2024-05-02,86.99153994476191
2024-05-03,87.42253278447693
2024-05-06,87.21423040830207
2024-05-07,84.13913857501858
2024-05-08,82.53261149542335
2024-05-09,79.79386974501116
2024-05-10,80.05812259676341
2024-05-13,79.7174981366714
2024-05-14,79.704364647198
2024-05-15,76.00138908394649
2024-05-16,79.3252972783875
2024-05-17,79.66991207533913
2024-05-20,80.46946206944844
2024-05-21,78.2304830681617
2024-05-22,78.70697679688898
2024-05-23,78.30002265548275
2024-05-24,79.96802038380656
2024-05-27,79.67050554082243
2024-05-28,77.43668120214573
2024-05-29,78.91130092648608
2024-05-30,81.21847195927423
2024-05-31,82.50690753463641
2024-06-03,84.30601336807547
2024-06-04,82.96966116390894
2024-06-05,84.89050480726165
2024-06-06,88.73411032666796
2024-06-07,86.80945020822539
2024-06-10,84.50954797374905
2024-06-11,85.14737730477441
2024-06-12,86.89153717202446
2024-06-13,88.18873162663972
2024-06-14,90.68554772440909
2024-06-17,93.7923697148365
2024-06-18,93.8801823114668
2024-06-19,92.90734173862086
2024-06-20,93.6572982145086
2024-06-21,93.1179189789319
2024-06-24,93.09264273726161
2024-06-25,92.94506268932344
2024-06-26,94.39944453910665
2024-06-27,93.0246262481448
2024-06-28,95.37140703242372
2024-07-01,95.0265238412318
2024-07-02,92.21123536018278
2024-07-03,95.11949023711736
2024-07-04,97.67747989894458
2024-07-05,93.95233891417689
2024-07-08,93.74853597676312
2024-07-09,92.35679451314192
2024-07-10,91.95613166686293
2024-07-11,89.65038767779548
2024-07-12,88.7594885389298
2024-07-15,87.3373895582303
2024-07-16,86.61441511476416
2024-07-17,84.59490740248293
2024-07-18,87.00144469933997
2024-07-19,86.52232424297416
2024-07-22,87.11810158989219
2024-07-23,86.56168113173433
2024-07-24,83.62362624320617
2024-07-25,87.20365981657868
2024-07-26,88.8932582572861
2024-07-29,89.40087753449258
2024-07-30,91.36827549426373
2024-07-31,94.24833594874114
2024-08-01,95.26458288560507
2024-08-02,95.0472292034207
2024-08-05,91.90103860501752
2024-08-06,92.54483590272666
2024-08-07,87.02535396281803
2024-08-08,83.37060480410189
2024-08-09,85.56339976100568
2024-08-12,86.47510056547081
2024-08-13,85.10362749698973
2024-08-14,84.85320330329215
2024-08-15,85.09307449742099
2024-08-16,85.28685571107226
2024-08-19,83.38240432692078
2024-08-20,87.17689194131619
2024-08-21,86.00850633863094
2024-08-22,88.98282076847025
2024-08-23,86.22071892000073
2024-08-26,86.41686455738285
2024-08-27,87.79603201131778
2024-08-28,88.68264295804462
2024-08-29,85.87655887548718
2024-08-30,83.9943452491777
2024-09-02,85.87918470417321
2024-09-03,87.38357397198558
2024-09-04,85.33687249909084
2024-09-05,85.90930517488816
2024-09-06,86.4810862859048
2024-09-09,89.96710245812027
2024-09-10,88.91385604996297
2024-09-11,89.5834110135888
2024-09-12,90.04992255451866
2024-09-13,89.12302753944917
2024-09-16,87.74424154312187
2024-09-17,86.70493360577703
2024-09-18,89.74374045392932
2024-09-19,92.0549320609515
2024-09-20,95.3963593237307
2024-09-23,98.02149294205066
2024-09-24,97.46034463262203
2024-09-25,97.6964818757635
2024-09-26,94.23167539419347
2024-09-27,94.4146001562887
2024-09-30,94.8803223173985
2024-10-01,92.48673609994366
2024-10-02,95.68989051859471
2024-10-03,92.75328990360826
2024-10-04,93.91989347951906
2024-10-07,91.11215303416355
2024-10-08,89.91844124773746
2024-10-09,90.19366111837816
2024-10-10,91.69682756861145
2024-10-11,92.98676534318389
2024-10-14,94.74396572744314
2024-10-15,98.23383842582938
2024-10-16,98.88765643840163
2024-10-17,99.87226929205292
2024-10-18,101.6012304378016
2024-10-21,102.62714385104687
2024-10-22,104.33021740734897
2024-10-23,104.34234503101584
2024-10-24,101.30820959401497
2024-10-25,102.28742260753364
2024-10-28,100.66152008846323
2024-10-29,99.4395290430071
2024-10-30,102.39481261324413
2024-10-31,100.42954471409203
2024-11-01,100.41290502031728
2024-11-04,103.6084692515186
2024-11-05,99.72355275948388
2024-11-06,94.4565563596148
2024-11-07,95.68895112186978
2024-11-08,94.50495275703472
2024-11-11,92.29685156438926
2024-11-12,88.8158991146582
2024-11-13,90.75040064834312
2024-11-14,93.16146048477697
2024-11-15,95.13717815254856
2024-11-18,92.04512157814045
2024-11-19,95.68987021418654
2024-11-20,96.81170426399659
2024-11-21,99.04304023574693
2024-11-22,97.0062381094794
2024-11-25,93.5525706687778
2024-11-26,94.46807738882096
2024-11-27,96.98708652177366
2024-11-28,97.41571627854894
2024-11-29,96.98811070715465
2024-12-02,94.47721361827958
2024-12-03,91.97163661765025
2024-12-04,89.47203133394129
2024-12-05,88.77105794315723
2024-12-06,90.41876764429911
2024-12-09,92.45495353476313
2024-12-10,95.3253840810732
2024-12-11,96.07698799232887
2024-12-12,100.52426491747134
2024-12-13,100.76694329842122
2024-12-16,104.00829409780468
2024-12-17,107.52763198606533
2024-12-18,110.23096979180366
2024-12-19,114.98414154696076
2024-12-20,112.55178160787922
2024-12-23,114.75003472421609
2024-12-24,115.68413201793017
2024-12-25,115.34075286257762
2024-12-26,117.31223793592919
2024-12-27,115.48634570104907
2024-12-30,115.48455513825606
2024-12-31,114.87298398339638
