Date,DUK
2023-08-02,88.71767900780652
2023-08-03,89.35050061979292
2023-08-04,90.45351743415065
2023-08-07,92.73019420542988
2023-08-08,94.42514333529874
2023-08-09,93.40871354816208
2023-08-10,94.40585613644905
2023-08-11,93.82045035575703
2023-08-14,95.34569466655192
2023-08-15,95.70478512412701
2023-08-16,98.51419871267782
2023-08-17,99.24562576039764
2023-08-18,99.83773557650105
2023-08-21,98.31296732147361
2023-08-22,97.02996657638128
2023-08-23,98.49100300866745
2023-08-24,98.70091897398466
2023-08-25,99.40377468341266
2023-08-28,99.97801085149868
2023-08-29,100.33635734647227
2023-08-30,100.12186812241633
2023-08-31,100.42299846117001
2023-09-01,100.80842485127671
2023-09-04,98.85748479611665
2023-09-05,98.8727056342291
2023-09-06,98.4419181861475
2023-09-07,98.57701152076557
2023-09-08,97.12134813995657
2023-09-11,96.91357117681177
2023-09-12,99.65749381340059
2023-09-13,104.39441082522222
2023-09-14,105.38322117642412
2023-09-15,108.34577146953113
2023-09-18,109.97994503560084
2023-09-19,110.86191285368345
2023-09-20,111.05320297403907
2023-09-21,114.52510725704117
2023-09-22,114.31713446165304
2023-09-25,113.30112598765064
2023-09-26,113.26539175917627
2023-09-27,113.77448329583622
2023-09-28,113.84882688199687
2023-09-29,116.719351181173
2023-10-02,113.88450910223574
2023-10-03,113.0426637857296
2023-10-04,113.75658601308194
2023-10-05,112.68243413136928
2023-10-06,115.46357387980426
2023-10-09,115.40153180637925
2023-10-10,116.61637192688369
2023-10-11,117.12297035626486
2023-10-12,117.97963847773629
2023-10-13,115.03253603847723
2023-10-16,115.23843209120804
2023-10-17,116.60225960560551
2023-10-18,114.34802994324104
2023-10-19,113.10750336565162
2023-10-20,115.86095945840944
2023-10-23,116.63419986836074
2023-10-24,115.66689980445733
2023-10-25,113.27309599240375
2023-10-26,110.72966437681697
2023-10-27,110.08324609231839
2023-10-30,112.11036366075547
2023-10-31,108.03639195275154
2023-11-01,109.29723926266456
2023-11-02,111.03599654505427
2023-11-03,112.08753497275956
2023-11-06,113.96246360438111
2023-11-07,115.70208672434842
2023-11-08,115.89711088738358
2023-11-09,114.59293134252378
2023-11-10,115.72301091505331
2023-11-13,114.83248358797016
2023-11-14,114.89827893699137
2023-11-15,114.41499668760106
2023-11-16,108.98861728463038
2023-11-17,107.63347502347422
2023-11-20,109.50711906191626
2023-11-21,109.16993933045552
2023-11-22,106.55897255907024
2023-11-23,106.81510394575406
2023-11-24,104.36140765697479
2023-11-27,104.24950102535418
2023-11-28,101.71577747674701
2023-11-29,101.88138503052681
2023-11-30,102.79173257309319
2023-12-01,102.05181058124158
2023-12-04,102.13275026022221
2023-12-05,101.69737387106152
2023-12-06,101.16736095681993
2023-12-07,104.17746315413362
2023-12-08,101.81570429517969
2023-12-11,102.4152570900001
2023-12-12,102.24745796789534
2023-12-13,100.34357824364317
2023-12-14,100.55675651056502
2023-12-15,100.34699984801077
2023-12-18,98.83444216630008
2023-12-19,99.42516342522092
2023-12-20,98.21934969261328
2023-12-21,96.07957693634053
2023-12-22,95.36667077462933
2023-12-25,92.26492286322298
2023-12-26,97.08763432123047
2023-12-27,98.02025430451009
2023-12-28,97.99999230770986
2023-12-29,97.07460777126242
2024-01-01,99.92844943209403
2024-01-02,101.00234309536192
2024-01-03,101.84345127902947
2024-01-04,102.29093943289956
2024-01-05,100.810894669148
2024-01-08,99.49800923903919
2024-01-09,99.03844109073843
2024-01-10,99.60725514197509
2024-01-11,100.30384254973309
2024-01-12,101.08780805675761
2024-01-15,99.94824615144753
2024-01-16,99.07106070086725
2024-01-17,101.32835233980184
2024-01-18,101.45883611700235
2024-01-19,103.16544595315816
2024-01-22,100.83046711373186
2024-01-23,99.06957714216432
2024-01-24,98.98218970326789
2024-01-25,96.77683070840796
2024-01-26,96.2168908497791
2024-01-29,95.8055293692201
2024-01-30,96.423136177882
2024-01-31,97.3987757005416
2024-02-01,99.4120265520366
2024-02-02,96.7652259470571
2024-02-05,96.25332879171133
2024-02-06,94.4149884915463
2024-02-07,91.78595773535329
2024-02-08,91.00146542161394
2024-02-09,91.27464024716596
2024-02-12,91.89120358295665
2024-02-13,90.82082600927626
2024-02-14,90.80595852360325
2024-02-15,88.86795557083886
2024-02-16,87.59145033623241
2024-02-19,90.40527043732615
2024-02-20,88.8785360349743
2024-02-21,87.60077149835804
2024-02-22,88.2772470166111
2024-02-23,87.37389802993276
2024-02-26,89.48385662093477
2024-02-27,91.49273146644573
2024-02-28,90.4930434158688
2024-02-29,89.41120593791287
2024-03-01,88.04755086492257
2024-03-04,86.15372015666438
2024-03-05,86.68628516925877
2024-03-06,87.22689431830858
2024-03-07,82.94385636631884
2024-03-08,82.51127390132812
2024-03-11,81.13732782285341
2024-03-12,79.37866305597646
2024-03-13,79.551785029197
2024-03-14,80.38359528270267
2024-03-15,81.83964676484483
2024-03-18,83.61448390251276
2024-03-19,83.98576988512752
2024-03-20,82.9296006019369
2024-03-21,82.33718153367943
2024-03-22,84.3778778174412
2024-03-25,84.16655253070867
2024-03-26,84.49880950868875
2024-03-27,83.69822311508858
2024-03-28,83.4302716751369
2024-03-29,84.9534467391517
2024-04-01,81.36601595086724
2024-04-02,81.26438947746355
2024-04-03,81.2253043197896
2024-04-04,82.20560544337079
2024-04-05,81.11693887021703
2024-04-08,80.36423173172611
2024-04-09,81.7285799343642
2024-04-10,80.81082328873647
2024-04-11,82.39659144709168
2024-04-12,82.4175392866416
2024-04-15,81.54100513029604
2024-04-16,81.1340725260689
2024-04-17,82.9396123950491
2024-04-18,82.8652156577196
2024-04-19,84.75776713337459
2024-04-22,84.64980940040682
2024-04-23,83.79825920761002
2024-04-24,85.59203182616132
2024-04-25,86.39580752101354
2024-04-26,85.13375442143963
2024-04-29,87.38639378550148
2024-04-30,86.59410214193764
2024-05-01,87.50646806956074
2024-05-02,89.11782868186143
2024-05-03,88.66491950620082
2024-05-06,89.4202347339262
2024-05-07,86.17883956053988
2024-05-08,85.34033021870965
2024-05-09,84.64252706542986
2024-05-10,83.45465515279977
2024-05-13,84.30106722638271
2024-05-14,83.83503844954627
2024-05-15,86.64071715055525
2024-05-16,87.49268889869704
2024-05-17,87.82151913625943
2024-05-20,89.51301541753578
2024-05-21,89.55048584153005
2024-05-22,88.74484469934187
2024-05-23,91.67721985358223
2024-05-24,90.75160718453058
2024-05-27,95.74513699492749
2024-05-28,96.85900966374531
2024-05-29,97.34987342116504
2024-05-30,94.99214231702243
2024-05-31,95.59559179743476
2024-06-03,96.79456877671984
2024-06-04,98.55064408906098
2024-06-05,97.48330458567115
2024-06-06,97.63978681409533
2024-06-07,99.95960507530809
2024-06-10,99.81338665587072
2024-06-11,101.95638835300313
2024-06-12,99.30716492645146
2024-06-13,95.67028479447706
2024-06-14,96.12505603238051
2024-06-17,95.58706917842284
2024-06-18,93.98275301263844
2024-06-19,94.06532378120862
2024-06-20,96.39489195566215
2024-06-21,95.50520832977686
2024-06-24,93.66687527351098
2024-06-25,90.95991548461298
2024-06-26,88.17584849458324
2024-06-27,86.29568252250715
2024-06-28,86.12566319142128
2024-07-01,86.9634333180368
2024-07-02,87.73139378056419
2024-07-03,90.40775260998542
2024-07-04,89.24527725074776
2024-07-05,88.25952624685591
2024-07-08,88.18258726401602
2024-07-09,87.46339333191803
2024-07-10,86.46305927436809
2024-07-11,85.79897829953245
2024-07-12,83.75342077564046
2024-07-15,84.15051313045662
2024-07-16,86.76436559630199
2024-07-17,84.69696738855238
2024-07-18,85.59742022516235
2024-07-19,88.22516044687153
2024-07-22,90.11831855728528
2024-07-23,87.74904070846844
2024-07-24,89.41593732727277
2024-07-25,89.188434756989
2024-07-26,90.6724732640674
2024-07-29,93.20914185212062
2024-07-30,92.90994183597542
2024-07-31,91.13860570429112
2024-08-01,89.46765526670622
2024-08-02,87.6650684428451
2024-08-05,87.71707034604702
2024-08-06,90.75133262737106
2024-08-07,90.86233491410309
2024-08-08,88.01687910285189
2024-08-09,88.07342866130972
2024-08-12,88.61120452422689
2024-08-13,88.86325961340263
2024-08-14,89.68990980950011
2024-08-15,89.59046689506408
2024-08-16,88.65484589137047
2024-08-19,89.49922511582709
2024-08-20,88.45005620922736
2024-08-21,89.43569122762499
2024-08-22,93.13334138490553
2024-08-23,95.7018194139702
2024-08-26,96.92655416385608
2024-08-27,97.69039463680316
2024-08-28,96.31468980618926
2024-08-29,95.06690548120912
2024-08-30,95.6213126532189
2024-09-02,92.8228626209214
2024-09-03,93.33171433475391
2024-09-04,93.98865146385035
2024-09-05,93.83009762516899
2024-09-06,92.66501018165422
2024-09-09,93.34079428572011
2024-09-10,95.72029660550572
2024-09-11,99.33973537901204
2024-09-12,101.49930167763104
2024-09-13,101.03560583998491
2024-09-16,100.83971381258887
2024-09-17,101.45673616208747
2024-09-18,102.00463956609917
2024-09-19,101.71127160780749
2024-09-20,101.20467674575285
2024-09-23,97.61487278971939
2024-09-24,97.75243764940527
2024-09-25,98.39664305621271
2024-09-26,97.34465734988046
2024-09-27,97.34566425541955
2024-09-30,97.38894551751775
2024-10-01,94.24284200471666
2024-10-02,92.46031761502664
2024-10-03,93.10632060826885
2024-10-04,93.42698282973453
2024-10-07,92.80343892223338
2024-10-08,93.24335786976691
2024-10-09,92.80254610714336
2024-10-10,93.4157773876929
2024-10-11,92.39008426571378
2024-10-14,89.25578980602775
2024-10-15,90.38183049594105
2024-10-16,90.80255268367164
2024-10-17,88.41714485706248
2024-10-18,90.13956065860346
2024-10-21,86.09060647400376
2024-10-22,86.56770816980179
2024-10-23,84.76840977445276
2024-10-24,84.34956723709281
2024-10-25,85.99495562254694
2024-10-28,86.18946313356747
2024-10-29,85.93491526619283
2024-10-30,88.13549255035153
2024-10-31,87.16562888942981
2024-11-01,88.93326280075722
2024-11-04,90.85551515544898
2024-11-05,90.4161669422211
2024-11-06,89.79368561294318
2024-11-07,88.43645109654375
2024-11-08,87.63161520771504
2024-11-11,86.88615546110836
2024-11-12,85.56227423481194
2024-11-13,87.37973747989986
2024-11-14,87.76459610776949
2024-11-15,89.09974456556921
2024-11-18,90.38218969357179
2024-11-19,91.12279567430328
2024-11-20,93.6749447075572
2024-11-21,93.17750839668874
2024-11-22,95.81711286276955
2024-11-25,96.9632283687776
2024-11-26,99.03276388067273
2024-11-27,97.56832559766015
2024-11-28,97.36473937624218
2024-11-29,97.35129773097744
2024-12-02,96.75231520816945
2024-12-03,102.16570035260342
2024-12-04,103.71604020002322
2024-12-05,102.15286211315906
2024-12-06,101.96242068636552
2024-12-09,103.32328591236792
2024-12-10,104.05376534683167
2024-12-11,104.61899633406578
2024-12-12,106.02172246226324
2024-12-13,106.51854073565103
2024-12-16,105.93932697979541
2024-12-17,106.66553622515158
2024-12-18,107.41987049340194
2024-12-19,103.93637428171589
2024-12-20,102.15948281277298
2024-12-23,103.7228423251075
2024-12-24,105.52598064207304
2024-12-25,107.01709269201187
2024-12-26,106.42100551710188
2024-12-27,107.45393784976083
2024-12-30,106.63968023057659
2024-12-31,108.70449526598367
