Date,CMA
2023-07-28,56.23436808681601
2023-07-31,55.22374190169946
2023-08-01,55.71460114615653
2023-08-02,56.508362431782956
2023-08-03,56.04791153368351
2023-08-04,55.9315775705148
2023-08-07,57.06217712851635
2023-08-08,57.09928808359935
2023-08-09,57.62176476385254
2023-08-10,58.42249266941179
2023-08-11,58.09061934876739
2023-08-14,58.12224060083233
2023-08-15,58.44274943447149
2023-08-16,59.211369155796845
2023-08-17,58.09793427573795
2023-08-18,56.904474157185
2023-08-21,58.02082091718451
2023-08-22,58.40399398606983
2023-08-23,58.8232549127737
2023-08-24,58.10030244919922
2023-08-25,57.677864366731974
2023-08-28,57.40227631997998
2023-08-29,58.58461031399222
2023-08-30,57.60678159814519
2023-08-31,58.81362050360721
2023-09-01,58.240853598353176
2023-09-04,58.187550881108265
2023-09-05,57.479834556557805
2023-09-06,58.66502808193146
2023-09-07,59.102113507638975
2023-09-08,59.103931621094674
2023-09-11,58.3231491101552
2023-09-12,58.57369749755806
2023-09-13,57.79129240551954
2023-09-14,59.10724484604348
2023-09-15,59.26764260557887
2023-09-18,59.05426173259408
2023-09-19,58.857323719621945
2023-09-20,59.03247249917772
2023-09-21,58.5203737812617
2023-09-22,58.51501740336395
2023-09-25,58.6385792368597
2023-09-26,57.90154412668662
2023-09-27,56.92112887893208
2023-09-28,56.75086926738109
2023-09-29,57.04141442051917
2023-10-02,56.11009690894109
2023-10-03,56.678264146399336
2023-10-04,56.8325192279972
2023-10-05,56.99432160259293
2023-10-06,57.63178566710658
2023-10-09,56.21178427791528
2023-10-10,56.34116451696685
2023-10-11,55.93846510885397
2023-10-12,55.70702148222561
2023-10-13,55.399826789244116
2023-10-16,55.403223902230295
2023-10-17,56.561261652002884
2023-10-18,56.91093091918229
2023-10-19,56.155721140244225
2023-10-20,54.66702352953354
2023-10-23,55.65260046646357
2023-10-24,56.29731636252259
2023-10-25,55.5477893180774
2023-10-26,56.46606386932507
2023-10-27,55.36985321816007
2023-10-30,56.42994056889885
2023-10-31,56.13745472303613
2023-11-01,55.28594200285029
2023-11-02,55.22714848140011
2023-11-03,55.560089642440005
2023-11-06,54.54563981435208
2023-11-07,54.899465487081045
2023-11-08,54.644553697223515
2023-11-09,54.434184048896455
2023-11-10,54.05027388658448
2023-11-13,53.826602801879254
2023-11-14,54.21431456242224
2023-11-15,54.54449200780233
2023-11-16,54.72706123886983
2023-11-17,54.91680607737797
2023-11-20,55.28534230946389
2023-11-21,55.81195164514445
2023-11-22,55.735990778618884
2023-11-23,55.57520640974073
2023-11-24,55.102102650058484
2023-11-27,56.029671289892406
2023-11-28,56.274697295993754
2023-11-29,57.37955414958256
2023-11-30,57.15463985096598
2023-12-01,59.075942616760194
2023-12-04,58.54913727588681
2023-12-05,58.4794387847661
2023-12-06,57.59330257179666
2023-12-07,57.1352691583103
2023-12-08,57.53924859375972
2023-12-11,57.33998454122011
2023-12-12,57.30771433872234
2023-12-13,56.86425411970289
2023-12-14,56.53779599359752
2023-12-15,56.20560531645572
2023-12-18,57.44128287037476
2023-12-19,58.954913956494764
2023-12-20,58.20804329839335
2023-12-21,59.34080598520783
2023-12-22,60.259616832103326
2023-12-25,59.153225718106384
2023-12-26,59.80178267092187
2023-12-27,59.00047146373546
2023-12-28,59.41142379357211
2023-12-29,59.1975601445355
2024-01-01,58.236022921174
2024-01-02,58.611130880107716
2024-01-03,58.707416902575396
2024-01-04,59.02239728627808
2024-01-05,58.166319655852405
2024-01-08,57.81308958876017
2024-01-09,57.2603076619729
2024-01-10,56.78941176242921
2024-01-11,56.55105033050222
2024-01-12,56.56742387364114
2024-01-15,56.07475872610158
2024-01-16,56.03808959031003
2024-01-17,55.05574242969975
2024-01-18,55.69090572268187
2024-01-19,56.16754651166474
2024-01-22,56.153100077567224
2024-01-23,57.38481834326065
2024-01-24,57.891176577158035
2024-01-25,58.54053100377261
2024-01-26,59.51012955858101
2024-01-29,59.59906056653649
2024-01-30,60.87413140606892
2024-01-31,60.56019613490049
2024-02-01,59.22295250418024
2024-02-02,58.32414979555237
2024-02-05,58.785448450972716
2024-02-06,59.33147260284863
2024-02-07,60.24031901261301
2024-02-08,59.46286565172494
2024-02-09,58.92743174051515
2024-02-12,57.612052685905894
2024-02-13,57.358512836779745
2024-02-14,57.91979535445827
2024-02-15,56.99666700305504
2024-02-16,56.60473251706201
2024-02-19,56.262913765242224
2024-02-20,55.38025345969996
2024-02-21,55.44999240830899
2024-02-22,55.030887919656294
2024-02-23,55.07155819294174
2024-02-26,55.82560474470253
2024-02-27,56.36530833588218
2024-02-28,56.83516326438331
2024-02-29,57.402861968246796
2024-03-01,57.39696486440616
2024-03-04,56.95081178211985
2024-03-05,56.594543473408486
2024-03-06,56.501172612430814
2024-03-07,57.03779607952503
2024-03-08,56.34486033786668
2024-03-11,56.05450782992429
2024-03-12,55.55179857300097
2024-03-13,56.02193562421944
2024-03-14,55.94633368362974
2024-03-15,55.93340955899102
2024-03-18,56.412274442024625
2024-03-19,55.533809278718145
2024-03-20,55.66504461935189
2024-03-21,55.769419967279624
2024-03-22,55.98642166641508
2024-03-25,57.42247108738974
2024-03-26,56.76157425754157
2024-03-27,56.60308349306541
2024-03-28,56.11858372770671
2024-03-29,55.306872333735626
2024-04-01,56.25571810174528
2024-04-02,58.06096486377354
2024-04-03,58.30090422884612
2024-04-04,58.23679312054093
2024-04-05,57.995978297862685
2024-04-08,58.678930993455
2024-04-09,59.241719790897676
2024-04-10,59.69801235570995
2024-04-11,59.54216366282776
2024-04-12,58.818895026934705
2024-04-15,59.3784866310145
2024-04-16,58.55943939779068
2024-04-17,58.37115780746924
2024-04-18,58.67950981653867
2024-04-19,59.6734972255178
2024-04-22,60.177688446899225
2024-04-23,59.7282491830866
2024-04-24,59.85678616734878
2024-04-25,59.687157661017665
2024-04-26,60.29993477640239
2024-04-29,60.71696781642533
2024-04-30,60.55506071213985
2024-05-01,61.08597424367943
2024-05-02,61.00506176652309
2024-05-03,60.75565200915366
2024-05-06,58.75114776818024
2024-05-07,58.65297340890759
2024-05-08,58.74239713283032
2024-05-09,59.30451820036754
2024-05-10,58.35894837695593
2024-05-13,58.451098423906686
2024-05-14,57.80404855363428
2024-05-15,57.89418279897107
2024-05-16,57.25056301098194
2024-05-17,57.96611081756048
2024-05-20,56.905722693823634
2024-05-21,56.90364154465876
2024-05-22,57.489321678040746
2024-05-23,56.853339377521664
2024-05-24,56.25902707743631
2024-05-27,55.283631685592496
2024-05-28,56.555923103816916
2024-05-29,55.10178638571841
2024-05-30,54.55460479210314
2024-05-31,54.88302660457221
2024-06-03,55.570877541155504
2024-06-04,54.62569560931285
2024-06-05,53.25273706277309
2024-06-06,53.43648075031005
2024-06-07,55.21929424344162
2024-06-10,54.73328423180711
2024-06-11,55.057960605885086
2024-06-12,54.628042494590424
2024-06-13,56.142519170819845
2024-06-14,55.28964748394348
2024-06-17,55.67438768734046
2024-06-18,56.60109791545962
2024-06-19,55.70029758031909
2024-06-20,55.87728176334572
2024-06-21,55.47104653395411
2024-06-24,54.30059596229353
2024-06-25,54.99994849803237
2024-06-26,54.21908229331231
2024-06-27,55.21596815924243
2024-06-28,53.864269853330875
2024-07-01,53.838327675954886
2024-07-02,54.432085646785154
2024-07-03,54.67647572372436
2024-07-04,53.9911631517296
2024-07-05,54.357942632033904
2024-07-08,53.949720602340896
2024-07-09,54.123704298844984
2024-07-10,54.66067891976265
2024-07-11,53.75416301800664
2024-07-12,53.78533007367414
2024-07-15,54.12282691744725
2024-07-16,54.27645117316491
2024-07-17,55.11803979651708
2024-07-18,55.52086571306273
2024-07-19,54.765879502290616
2024-07-22,53.34184065003053
2024-07-23,53.03831985179358
2024-07-24,53.59931279700777
2024-07-25,53.05377556375511
2024-07-26,52.83678777715405
2024-07-29,52.57670704576984
2024-07-30,52.08140027815037
2024-07-31,52.56384458740939
2024-08-01,52.963949558534026
2024-08-02,52.62692481158017
2024-08-05,52.84801155407333
2024-08-06,52.22359828712521
2024-08-07,52.23122913253558
2024-08-08,51.830554834123596
2024-08-09,52.49164600555865
2024-08-12,52.35409695988414
2024-08-13,52.08434572963889
2024-08-14,51.64353803070067
2024-08-15,51.49984990207343
2024-08-16,51.508052691499344
2024-08-19,51.01319596797609
2024-08-20,51.75571335121359
2024-08-21,52.46460892815555
2024-08-22,51.813636018172616
2024-08-23,50.81075509676707
2024-08-26,50.626823784684476
2024-08-27,50.53742675741626
2024-08-28,50.47025889362632
2024-08-29,50.90067748327382
2024-08-30,51.12093072467797
2024-09-02,51.07851922049261
2024-09-03,50.35943089158919
2024-09-04,49.97808237242118
2024-09-05,50.21424341752511
2024-09-06,49.782017315550384
2024-09-09,49.88125923307155
2024-09-10,49.89256602172428
2024-09-11,50.3049976431426
2024-09-12,50.105346114036806
2024-09-13,50.30017420813811
2024-09-16,50.21903056183997
2024-09-17,51.791504967633195
2024-09-18,51.24234289455507
2024-09-19,53.02807515441189
2024-09-20,53.048856766925404
2024-09-23,53.06810430245061
2024-09-24,52.835734795035755
2024-09-25,54.68755746416167
2024-09-26,54.078412392221175
2024-09-27,55.07899490009426
2024-09-30,56.568068524900454
2024-10-01,56.348081107451236
2024-10-02,56.580349516888276
2024-10-03,57.68034094161842
2024-10-04,57.958012463235534
2024-10-07,57.558178931965095
2024-10-08,56.4245165333835
2024-10-09,56.40126252398089
2024-10-10,57.12012177921301
2024-10-11,57.219638424663735
2024-10-14,57.56084777635308
2024-10-15,58.23710782223928
2024-10-16,58.19695947611422
2024-10-17,57.81209573731217
2024-10-18,57.95252511786532
2024-10-21,59.35817291104913
2024-10-22,60.626310196668676
2024-10-23,60.283767678413234
2024-10-24,60.110416919861045
2024-10-25,58.99440271133435
2024-10-28,58.89604251680085
2024-10-29,59.97012312823079
2024-10-30,58.86006420872173
2024-10-31,58.89078641180229
2024-11-01,58.77229089526487
2024-11-04,60.051101326305
2024-11-05,59.971167612450344
2024-11-06,59.649890891716325
2024-11-07,57.88081486642316
2024-11-08,57.79148418847823
2024-11-11,58.33340935611676
2024-11-12,58.22241163745735
2024-11-13,58.994554651252194
2024-11-14,59.03174903368318
2024-11-15,60.48283525336995
2024-11-18,59.962226913102484
2024-11-19,59.84509866817994
2024-11-20,59.63527673559987
2024-11-21,59.23914155871229
2024-11-22,58.54646129710488
2024-11-25,59.098176995166426
2024-11-26,59.35024646095412
2024-11-27,59.40573398467871
2024-11-28,58.993162834108794
2024-11-29,58.55073242064602
2024-12-02,60.11425355699814
2024-12-03,60.56631216686003
2024-12-04,59.47863492312683
2024-12-05,59.03603182472929
2024-12-06,59.40130684741996
2024-12-09,58.024356329980066
2024-12-10,58.3890755518916
2024-12-11,57.35384475087564
2024-12-12,56.09945771587608
2024-12-13,55.008767463423546
2024-12-16,54.471943848006255
2024-12-17,54.2381476013485
2024-12-18,54.151656794278544
2024-12-19,54.314944870892525
2024-12-20,53.33587129462359
2024-12-23,53.07101451341206
2024-12-24,53.82773622099891
2024-12-25,52.951461739524966
2024-12-26,51.49363553272699
2024-12-27,51.66616684607969
2024-12-30,50.82383135391435
2024-12-31,51.96054163598156
