Date,BKNG
2023-07-31,84.1169694723332
2023-08-01,87.57058294202085
2023-08-02,89.50226130874624
2023-08-03,92.8337730969012
2023-08-04,93.37800544140747
2023-08-07,93.67356450356587
2023-08-08,99.09077754763123
2023-08-09,96.35006323439335
2023-08-10,98.33717294422381
2023-08-11,98.54249833742126
2023-08-14,97.83008930592435
2023-08-15,93.80196554368871
2023-08-16,97.14684344891732
2023-08-17,97.25919796826443
2023-08-18,93.3180678020879
2023-08-21,93.40831064541591
2023-08-22,94.03623773667438
2023-08-23,90.91375453403509
2023-08-24,88.15778307328034
2023-08-25,88.95269175438298
2023-08-28,91.42521721285902
2023-08-29,93.95915213277179
2023-08-30,97.33619876047646
2023-08-31,94.93121566265638
2023-09-01,101.54360861965779
2023-09-04,100.52957620105609
2023-09-05,105.33095365976585
2023-09-06,105.67279368166079
2023-09-07,105.44382057788222
2023-09-08,107.57715431462638
2023-09-11,108.35708347691747
2023-09-12,109.51321629352726
2023-09-13,109.51698416114726
2023-09-14,110.29024271496313
2023-09-15,114.37699732417529
2023-09-18,114.12468802234072
2023-09-19,114.64844451507884
2023-09-20,113.5569297256046
2023-09-21,113.72269677762344
2023-09-22,112.50097313785425
2023-09-25,113.94525176208964
2023-09-26,117.1553169019434
2023-09-27,116.67247684023853
2023-09-28,113.110253381584
2023-09-29,105.84760951447566
2023-10-02,105.0481679488779
2023-10-03,100.54857119638673
2023-10-04,103.82568759344423
2023-10-05,103.9764309908568
2023-10-06,103.99299035783231
2023-10-09,102.4090003017395
2023-10-10,104.93819423279668
2023-10-11,107.01431452156147
2023-10-12,108.65516608829766
2023-10-13,109.8437826069713
2023-10-16,108.60799797971565
2023-10-17,112.44700082067165
2023-10-18,110.86818136586574
2023-10-19,113.57875636202759
2023-10-20,108.04407937781878
2023-10-23,105.09916683052919
2023-10-24,104.7781525189926
2023-10-25,101.72555204511906
2023-10-26,100.15422700398705
2023-10-27,95.77750234946815
2023-10-30,95.40659178936177
2023-10-31,97.39005051758069
2023-11-01,94.5224175129842
2023-11-02,93.93902862760704
2023-11-03,94.39805807787359
2023-11-06,92.92815890850439
2023-11-07,89.12642063398448
2023-11-08,87.97883165149942
2023-11-09,88.69390351207612
2023-11-10,86.5601891971676
2023-11-13,86.84215074785143
2023-11-14,86.8633145783796
2023-11-15,88.19012018452968
2023-11-16,86.92200918463323
2023-11-17,90.0088181776165
2023-11-20,90.249489303671
2023-11-21,86.43902443265762
2023-11-22,88.24347458172676
2023-11-23,85.44203625820704
2023-11-24,88.01815543323468
2023-11-27,89.10457515510731
2023-11-28,87.87658100700918
2023-11-29,85.11960128764763
2023-11-30,85.70252032012772
2023-12-01,89.98046504423125
2023-12-04,92.69832486679847
2023-12-05,90.26323689621624
2023-12-06,86.84944138195829
2023-12-07,85.3732523210198
2023-12-08,84.1521069414327
2023-12-11,83.17989115534273
2023-12-12,83.94395947440903
2023-12-13,81.33616220874465
2023-12-14,77.22016885394564
2023-12-15,76.74827188315832
2023-12-18,74.46795491687699
2023-12-19,76.29356243216215
2023-12-20,76.52764452922746
2023-12-21,80.58293701029335
2023-12-22,77.13444867074604
2023-12-25,82.07721586814212
2023-12-26,80.65754527843498
2023-12-27,83.42772210631155
2023-12-28,86.4874689000362
2023-12-29,87.85400863249924
2024-01-01,86.53439996687732
2024-01-02,86.35383199898476
2024-01-03,82.18577766959388
2024-01-04,79.00453405525371
2024-01-05,78.34334097060523
2024-01-08,78.11823221176546
2024-01-09,80.94060792830817
2024-01-10,80.02145614498328
2024-01-11,79.56789713161656
2024-01-12,83.40187169534009
2024-01-15,81.95111236548478
2024-01-16,83.6238979143971
2024-01-17,85.54740879331399
2024-01-18,87.84558152633093
2024-01-19,88.34558024617618
2024-01-22,86.79904397802514
2024-01-23,87.0182525045473
2024-01-24,87.51068889130624
2024-01-25,88.00565534023646
2024-01-26,93.89208359790878
2024-01-29,92.13623482064621
2024-01-30,91.2669044852482
2024-01-31,90.59120615221934
2024-02-01,90.61762666077468
2024-02-02,90.91816542743983
2024-02-05,84.39956766053493
2024-02-06,82.08540660290868
2024-02-07,80.21098788552993
2024-02-08,81.56333729923807
2024-02-09,84.588322045763
2024-02-12,83.9729220292374
2024-02-13,81.85352163527435
2024-02-14,81.93775325917899
2024-02-15,84.01189248070983
2024-02-16,89.92735225265739
2024-02-19,93.82085538116789
2024-02-20,88.70284953370931
2024-02-21,89.55233264267778
2024-02-22,92.23417709680129
2024-02-23,90.8340578257818
2024-02-26,89.84654975015656
2024-02-27,89.31186530433294
2024-02-28,91.32140078377618
2024-02-29,88.9343064267078
2024-03-01,92.01627251005392
2024-03-04,91.83207425326589
2024-03-05,87.1321957568005
2024-03-06,87.03180594505922
2024-03-07,86.03992213955964
2024-03-08,87.10714797552355
2024-03-11,85.96054974096393
2024-03-12,84.54686412485992
2024-03-13,88.39204381384305
2024-03-14,90.91482069047625
2024-03-15,95.78427917684375
2024-03-18,94.65742351543594
2024-03-19,93.56340525915897
2024-03-20,94.75801252621464
2024-03-21,94.29758176893577
2024-03-22,99.21967077610479
2024-03-25,97.18607520509715
2024-03-26,96.13080055946823
2024-03-27,97.36689779398576
2024-03-28,96.20318394076865
2024-03-29,95.60336485407723
2024-04-01,96.06835976039063
2024-04-02,101.30048746451716
2024-04-03,97.81015125224127
2024-04-04,97.48419464813061
2024-04-05,100.87026251178482
2024-04-08,101.31596494581991
2024-04-09,106.12026332283929
2024-04-10,101.52393653582591
2024-04-11,102.41732585708543
2024-04-12,100.03034174199291
2024-04-15,101.51514158482557
2024-04-16,102.92464017302268
2024-04-17,107.13180118512834
2024-04-18,108.78006938519044
2024-04-19,106.06697212871339
2024-04-22,105.99319883173584
2024-04-23,105.97244695483084
2024-04-24,102.74335832808646
2024-04-25,106.83566728885194
2024-04-26,104.17199625446904
2024-04-29,96.50331160384869
2024-04-30,95.25988547931208
2024-05-01,96.05482735853002
2024-05-02,91.10890939171512
2024-05-03,89.08232005551478
2024-05-06,86.73173900994068
2024-05-07,83.98516840305003
2024-05-08,86.83806681656145
2024-05-09,82.60374638783442
2024-05-10,85.11256634706699
2024-05-13,83.52986934283115
2024-05-14,84.94316336349713
2024-05-15,82.44963180831382
2024-05-16,85.88067393040399
2024-05-17,86.91090211414914
2024-05-20,88.34671289683071
2024-05-21,89.10764575483722
2024-05-22,92.03978094657404
2024-05-23,94.22740032050953
2024-05-24,96.3157798775514
2024-05-27,100.27175812369835
2024-05-28,101.56733703337
2024-05-29,102.87073900246291
2024-05-30,105.36581891236078
2024-05-31,112.90014505411487
2024-06-03,112.00459143539574
2024-06-04,111.76462753834558
2024-06-05,114.27542102962708
2024-06-06,117.26721817884182
2024-06-07,116.70238131618333
2024-06-10,117.08801920114531
2024-06-11,113.83087244429808
2024-06-12,112.3560046269083
2024-06-13,116.19991511656167
2024-06-14,120.66201322813974
2024-06-17,113.58357358829652
2024-06-18,110.03366168699071
2024-06-19,112.36659876587672
2024-06-20,112.44794907168074
2024-06-21,106.64487105303101
2024-06-24,104.84794982510455
2024-06-25,102.94228993377621
2024-06-26,102.78952646545268
2024-06-27,97.93628697224621
2024-06-28,94.66346894625
2024-07-01,95.09328166542093
2024-07-02,94.96635568558563
2024-07-03,95.37932219651366
2024-07-04,93.97914784060734
2024-07-05,95.03088715994618
2024-07-08,94.77510633528861
2024-07-09,97.81719387050555
2024-07-10,95.88704586890155
2024-07-11,90.0885278434412
2024-07-12,92.68181608991563
2024-07-15,91.92901098966684
2024-07-16,93.57102313345482
2024-07-17,92.02359417044289
2024-07-18,94.0881512448379
2024-07-19,97.69295211138666
2024-07-22,98.86123582199345
2024-07-23,97.23930187790339
2024-07-24,93.50547301565175
2024-07-25,100.98198017203654
2024-07-26,102.50105852281473
2024-07-29,99.67212719835017
2024-07-30,105.13243097569575
2024-07-31,102.98016193595059
2024-08-01,102.59630004730153
2024-08-02,97.18170764971008
2024-08-05,96.44538322598531
2024-08-06,98.25352816021417
2024-08-07,92.83660074477548
2024-08-08,91.14139843292861
2024-08-09,88.57252289033146
2024-08-12,82.74571211083419
2024-08-13,81.11372558068986
2024-08-14,80.6333964536334
2024-08-15,81.52373281035523
2024-08-16,82.87730841679773
2024-08-19,83.56451486265462
2024-08-20,88.15067570429795
2024-08-21,87.19012140526598
2024-08-22,84.33705026416447
2024-08-23,84.30633711579326
2024-08-26,85.33610405176503
2024-08-27,83.55430069643133
2024-08-28,78.90582724871737
2024-08-29,75.84351731057568
2024-08-30,76.64451937668788
2024-09-02,72.03555236813384
2024-09-03,69.60962524077388
2024-09-04,71.03360264449391
2024-09-05,69.154946002432
2024-09-06,66.74808812073965
2024-09-09,65.37211453225575
2024-09-10,65.3841273403024
2024-09-11,63.22770416245587
2024-09-12,59.54966352925884
2024-09-13,58.27248807512724
2024-09-16,59.519371064380586
2024-09-17,61.3066796366437
2024-09-18,62.76228742978101
2024-09-19,63.46654644683744
2024-09-20,67.39715652684283
2024-09-23,69.05049562076745
2024-09-24,68.66080706453347
2024-09-25,70.66909170639896
2024-09-26,69.83754977225472
2024-09-27,67.78450056291301
2024-09-30,66.75642920333144
2024-10-01,64.8200999009183
2024-10-02,65.1445574605439
2024-10-03,69.2620358919775
2024-10-04,66.969554869872
2024-10-07,68.16370967919384
2024-10-08,68.29177597490818
2024-10-09,68.8564356133392
2024-10-10,65.09304023108093
2024-10-11,65.59427393167145
2024-10-14,68.59634954024263
2024-10-15,69.91341610325877
2024-10-16,68.76922720013725
2024-10-17,68.71810539985358
2024-10-18,70.0627666975466
2024-10-21,69.30583590346367
2024-10-22,68.73296594930557
2024-10-23,70.90352924247887
2024-10-24,72.3174888168463
2024-10-25,73.68958124700728
2024-10-28,73.91368460830832
2024-10-29,73.86344013842388
2024-10-30,75.5664027060288
2024-10-31,72.5066669387572
2024-11-01,74.53854604158089
2024-11-04,72.23800857880174
2024-11-05,72.88952386694854
2024-11-06,70.81504445872037
2024-11-07,71.29490266794964
2024-11-08,66.55874152224331
2024-11-11,72.8229339027833
2024-11-12,70.48673085929029
2024-11-13,70.89862728380463
2024-11-14,74.1320918099896
2024-11-15,73.9075115266357
2024-11-18,75.16484068445679
2024-11-19,79.67893339800514
2024-11-20,78.83801302482127
2024-11-21,79.06998576914333
2024-11-22,83.77639996583386
2024-11-25,83.62657548667624
2024-11-26,83.93892909896485
2024-11-27,82.92806942851733
2024-11-28,83.56544137098487
2024-11-29,82.3876259958576
2024-12-02,81.047438750193
2024-12-03,83.04408204959353
2024-12-04,81.35153954371299
2024-12-05,85.77022604024546
2024-12-06,86.43943462609262
2024-12-09,88.97202492968454
2024-12-10,89.16987116918132
2024-12-11,89.46223969607614
2024-12-12,87.75806283760866
2024-12-13,88.96960884130769
2024-12-16,89.90208577039384
2024-12-17,88.63378556825468
2024-12-18,88.54342675141837
2024-12-19,90.91503795656013
2024-12-20,90.91852761814141
2024-12-23,90.25335735370983
2024-12-24,90.20317517722665
2024-12-25,89.48698922726209
2024-12-26,86.27420641096553
2024-12-27,87.92590291065358
2024-12-30,88.01041251850494
2024-12-31,93.95265801930456
