Date,COST
2023-08-02,362.09950160502194
2023-08-03,355.2416482272374
2023-08-04,360.58674966959387
2023-08-07,361.8786814215427
2023-08-08,373.53209634829204
2023-08-09,376.7232799135872
2023-08-10,375.90022153740045
2023-08-11,381.53567702597974
2023-08-14,388.39376688503535
2023-08-15,399.99238835732956
2023-08-16,391.81892701626543
2023-08-17,401.01586918421617
2023-08-18,414.6956504577216
2023-08-21,424.2003822376067
2023-08-22,412.75959663924584
2023-08-23,416.9616446805008
2023-08-24,440.7579069316386
2023-08-25,448.9479935749359
2023-08-28,450.7654573243011
2023-08-29,437.305196121423
2023-08-30,440.8686007949476
2023-08-31,441.2707890506946
2023-09-01,441.62445754722364
2023-09-04,448.4551553873684
2023-09-05,438.99800185224865
2023-09-06,426.8564206802583
2023-09-07,430.61125369622886
2023-09-08,443.71110114900773
2023-09-11,439.98112275922165
2023-09-12,435.5053096548752
2023-09-13,428.0594224637291
2023-09-14,433.3490534763397
2023-09-15,423.4799131804942
2023-09-18,417.5868823024576
2023-09-19,425.24990018187077
2023-09-20,409.384038664277
2023-09-21,413.525018140217
2023-09-22,411.6480151079119
2023-09-25,420.3335932524639
2023-09-26,426.51041939163713
2023-09-27,419.62803878897273
2023-09-28,405.9928589065368
2023-09-29,393.1492212459162
2023-10-02,387.7461992741807
2023-10-03,408.3807214174176
2023-10-04,399.5983205773779
2023-10-05,406.9758164078557
2023-10-06,408.8932317335182
2023-10-09,415.73957539955273
2023-10-10,409.5967718155633
2023-10-11,416.75129741408153
2023-10-12,419.693956383896
2023-10-13,421.1514075820981
2023-10-16,412.51250657497843
2023-10-17,423.9992990024292
2023-10-18,429.7450566052266
2023-10-19,422.7635737231005
2023-10-20,435.15779482850166
2023-10-23,438.29070150550575
2023-10-24,426.28095455638464
2023-10-25,419.0555131497611
2023-10-26,422.7296476293304
2023-10-27,429.9867103226518
2023-10-30,423.12153275742946
2023-10-31,416.3696262664209
2023-11-01,434.4771990277701
2023-11-02,426.54087780421827
2023-11-03,434.49285831009826
2023-11-06,445.7349408782543
2023-11-07,439.53480105084486
2023-11-08,458.93781169337683
2023-11-09,454.60124080749966
2023-11-10,458.4284210520404
2023-11-13,447.8721895786861
2023-11-14,472.95909221986227
2023-11-15,490.34690454714774
2023-11-16,493.7692825378523
2023-11-17,499.964345428822
2023-11-20,499.7113035511859
2023-11-21,504.8001346740016
2023-11-22,504.2689114149186
2023-11-23,499.53644982996525
2023-11-24,501.4570496539089
2023-11-27,515.4922496349566
2023-11-28,516.2483409037231
2023-11-29,510.6366731497873
2023-11-30,515.1383725791605
2023-12-01,522.4362825701141
2023-12-04,523.9189368352977
2023-12-05,530.7046319768632
2023-12-06,523.3080957066359
2023-12-07,497.09507577155165
2023-12-08,495.73751468628933
2023-12-11,512.5301786617424
2023-12-12,503.64022463381133
2023-12-13,503.57797012776456
2023-12-14,492.60889917498787
2023-12-15,482.13134435422137
2023-12-18,473.0616633920113
2023-12-19,468.9652770141943
2023-12-20,464.45845817955944
2023-12-21,469.49087977820574
2023-12-22,469.0266927559397
2023-12-25,462.8557525679837
2023-12-26,473.79560718960926
2023-12-27,481.89461120907066
2023-12-28,478.727425208932
2023-12-29,477.37632850498846
2024-01-01,478.4951308432246
2024-01-02,470.31977033654283
2024-01-03,470.8375943664197
2024-01-04,461.6516690382463
2024-01-05,463.8034470159879
2024-01-08,455.936293883581
2024-01-09,469.2289399205513
2024-01-10,460.2243252023981
2024-01-11,458.71936044887514
2024-01-12,465.15224492338325
2024-01-15,468.5073600358934
2024-01-16,456.7959185302585
2024-01-17,459.20753601954146
2024-01-18,458.4721247834351
2024-01-19,483.2401111396382
2024-01-22,479.8851997966642
2024-01-23,478.0125289084233
2024-01-24,469.29719165142484
2024-01-25,493.84172535232835
2024-01-26,504.27338860285454
2024-01-29,488.40112038097675
2024-01-30,508.27423438846705
2024-01-31,494.6650489123693
2024-02-01,500.38791621948184
2024-02-02,491.9670079786434
2024-02-05,499.96147394203155
2024-02-06,511.02291427848024
2024-02-07,521.4769835056431
2024-02-08,507.7971928760313
2024-02-09,505.04724632104114
2024-02-12,511.52905883558475
2024-02-13,513.4070183185959
2024-02-14,508.3099367050039
2024-02-15,505.6227757066929
2024-02-16,511.2798070462903
2024-02-19,499.50839527712816
2024-02-20,488.4845750666859
2024-02-21,480.6001055208122
2024-02-22,489.9238322723083
2024-02-23,483.5531814582807
2024-02-26,495.08144633551143
2024-02-27,498.86939474632254
2024-02-28,499.8931204099897
2024-02-29,490.1433734710089
2024-03-01,501.9002557771158
2024-03-04,499.3764368007532
2024-03-05,498.8385204023494
2024-03-06,498.9014416303474
2024-03-07,489.5264162749764
2024-03-08,488.7718637762498
2024-03-11,483.25206936870865
2024-03-12,495.81638670232496
2024-03-13,504.44409754486225
2024-03-14,499.85467575619214
2024-03-15,503.0669490950006
2024-03-18,521.683229619669
2024-03-19,522.8169160230109
2024-03-20,507.95144939995834
2024-03-21,515.8243068650919
2024-03-22,524.8345913987627
2024-03-25,517.3886923583833
2024-03-26,515.3587944151833
2024-03-27,508.84411829981025
2024-03-28,503.98471216258247
2024-03-29,495.07921539083213
2024-04-01,501.97263439593775
2024-04-02,489.3172496620637
2024-04-03,495.6222503398019
2024-04-04,494.13575879533244
2024-04-05,514.4470839039387
2024-04-08,516.611189957436
2024-04-09,532.821112288519
2024-04-10,533.3662695960552
2024-04-11,547.4093362041152
2024-04-12,537.1283920631324
2024-04-15,528.9599746107127
2024-04-16,527.9228317588462
2024-04-17,524.4240491628613
2024-04-18,530.5200812591271
2024-04-19,530.5359997191548
2024-04-22,537.3253610907811
2024-04-23,542.4749271128333
2024-04-24,540.3552107801279
2024-04-25,559.8931132749112
2024-04-26,558.6758285506712
2024-04-29,559.8997200303967
2024-04-30,556.9112648530665
2024-05-01,570.5735418956367
2024-05-02,570.5251300341426
2024-05-03,556.3767703780011
2024-05-06,543.2484406609283
2024-05-07,523.5357693897425
2024-05-08,524.787744017601
2024-05-09,518.46298753464
2024-05-10,523.4727820475819
2024-05-13,517.815852156486
2024-05-14,526.53227242761
2024-05-15,521.0215811595222
2024-05-16,508.2854240174099
2024-05-17,523.73440809447
2024-05-20,503.74040850703705
2024-05-21,508.0957978442597
2024-05-22,516.5238612159208
2024-05-23,526.5348999771091
2024-05-24,513.7076011324453
2024-05-27,513.5570449415854
2024-05-28,494.1645567986191
2024-05-29,490.7437927819836
2024-05-30,497.1911767689238
2024-05-31,480.4052921680186
2024-06-03,487.61787660274763
2024-06-04,494.5174633599083
2024-06-05,495.15018837104896
2024-06-06,488.4308357233267
2024-06-07,492.5144755448577
2024-06-10,514.088404240481
2024-06-11,510.3370845705099
2024-06-12,510.47018529570863
2024-06-13,498.7168838875968
2024-06-14,516.913488696831
2024-06-17,520.004504512921
2024-06-18,498.0365608140265
2024-06-19,506.14224613460044
2024-06-20,497.4990352235846
2024-06-21,521.2718327743295
2024-06-24,495.1442216243
2024-06-25,506.90962460866666
2024-06-26,490.1608056539254
2024-06-27,503.3055287677411
2024-06-28,503.7739199657946
2024-07-01,516.2637147790467
2024-07-02,522.9247086489179
2024-07-03,544.9428331379327
2024-07-04,533.2019494113364
2024-07-05,538.3717387819295
2024-07-08,550.843810721122
2024-07-09,552.8835835426078
2024-07-10,543.6556816875482
2024-07-11,542.678419728215
2024-07-12,532.8499356278652
2024-07-15,518.6903295940218
2024-07-16,514.6303588590388
2024-07-17,515.2798185703107
2024-07-18,516.298275978936
2024-07-19,516.0135286543252
2024-07-22,515.2571613806889
2024-07-23,512.0139284722776
2024-07-24,494.7957401180427
2024-07-25,501.2327879322543
2024-07-26,497.3170523572586
2024-07-29,484.9922815692392
2024-07-30,477.13435749950133
2024-07-31,480.03489936922017
2024-08-01,474.78611674248856
2024-08-02,462.5110671440167
2024-08-05,453.6556955955084
2024-08-06,452.61007909820864
2024-08-07,456.31257132941
2024-08-08,456.24996050800326
2024-08-09,452.5814757316793
2024-08-12,466.36768622702033
2024-08-13,484.1089685067192
2024-08-14,475.86203028681035
2024-08-15,485.92102137608845
2024-08-16,476.24839373869906
2024-08-19,475.466232908363
2024-08-20,478.5949184299374
2024-08-21,499.1364992961108
2024-08-22,500.7629912703131
2024-08-23,502.9751624351537
2024-08-26,482.9232832296543
2024-08-27,474.64835343895953
2024-08-28,487.48011442364725
2024-08-29,491.0163083448094
2024-08-30,497.3132606792919
2024-09-02,476.0837873628005
2024-09-03,477.80605988035444
2024-09-04,464.69952159268786
2024-09-05,466.13918780589233
2024-09-06,462.4334413730604
2024-09-09,464.4657980102808
2024-09-10,468.8839807047095
2024-09-11,483.87905021023255
2024-09-12,476.12081135908886
2024-09-13,466.6944685222537
2024-09-16,465.3809413883829
2024-09-17,468.88976220493817
2024-09-18,480.79790197818517
2024-09-19,489.3237319891955
2024-09-20,481.55102624770683
2024-09-23,485.6456805925278
2024-09-24,495.7162971634542
2024-09-25,479.38949380664684
2024-09-26,471.07593157112774
2024-09-27,472.0941782500752
2024-09-30,466.4781731328429
2024-10-01,469.8737194533795
2024-10-02,464.4462222017073
2024-10-03,488.14303172315147
2024-10-04,516.5230662884667
2024-10-07,528.2619935237177
2024-10-08,516.8059753304075
2024-10-09,510.06896975423257
2024-10-10,515.7846933554733
2024-10-11,510.0930026143943
2024-10-14,514.6361597842264
2024-10-15,525.947469236936
2024-10-16,525.0099119911039
2024-10-17,525.5845647315097
2024-10-18,546.536110050021
2024-10-21,533.7785777134438
2024-10-22,530.849418957041
2024-10-23,518.2253208576918
2024-10-24,497.4991023205579
2024-10-25,507.402434731438
2024-10-28,512.2326129427863
2024-10-29,534.8549189572141
2024-10-30,513.5350409743469
2024-10-31,512.6745577028819
2024-11-01,503.7872447383383
2024-11-04,482.1659710551356
2024-11-05,487.60949313370713
2024-11-06,493.9835480775021
2024-11-07,494.9551524350389
2024-11-08,499.0524712584448
2024-11-11,512.3006616031032
2024-11-12,504.6127832807929
2024-11-13,511.1614381897066
2024-11-14,504.43019476398916
2024-11-15,510.91319773094403
2024-11-18,479.6032984758643
2024-11-19,470.62101078756865
2024-11-20,455.59219756834915
2024-11-21,450.4767044782451
2024-11-22,462.35510667201805
2024-11-25,448.7426570291426
2024-11-26,446.9512332398214
2024-11-27,433.5156295946275
2024-11-28,440.86949299982524
2024-11-29,444.68027562636746
2024-12-02,435.52212435564826
2024-12-03,433.84478898003135
2024-12-04,426.7773651034783
2024-12-05,430.5346591588393
2024-12-06,425.82532707964936
2024-12-09,424.3514868201138
2024-12-10,441.62726572015504
2024-12-11,444.4488721327199
2024-12-12,445.51511221574134
2024-12-13,437.80505335635615
2024-12-16,437.2120690062023
2024-12-17,456.2371452433367
2024-12-18,455.6844795157539
2024-12-19,459.35109805236635
2024-12-20,462.18400325817566
2024-12-23,452.1997307048945
2024-12-24,432.8742434322359
2024-12-25,439.7584868603647
2024-12-26,459.3483853770421
2024-12-27,463.8757424582072
2024-12-30,444.52220999856183
2024-12-31,450.77278724363214
