Date,NFLX
2023-08-02,256.946823245317
2023-08-03,258.9200121814586
2023-08-04,254.30781266599675
2023-08-07,252.46738809339413
2023-08-08,244.39293755393803
2023-08-09,244.630441490158
2023-08-10,251.32394528027805
2023-08-11,249.58356706742168
2023-08-14,255.55508318292087
2023-08-15,255.29996449381716
2023-08-16,254.70135213532552
2023-08-17,257.0096220415493
2023-08-18,266.0222365330827
2023-08-21,256.12759558285654
2023-08-22,259.3364486748814
2023-08-23,261.3590076357975
2023-08-24,263.48943757503525
2023-08-25,252.9026281720309
2023-08-28,247.6692030974523
2023-08-29,248.86117064528025
2023-08-30,241.61473442966997
2023-08-31,243.5404554140984
2023-09-01,249.49914298536723
2023-09-04,243.96312565990564
2023-09-05,246.12219715831202
2023-09-06,248.83390504919714
2023-09-07,255.8637700203091
2023-09-08,257.1334680757922
2023-09-11,260.6262307406056
2023-09-12,267.4168142231284
2023-09-13,269.7081318545932
2023-09-14,263.11606878862926
2023-09-15,266.70127541054944
2023-09-18,264.8110064213673
2023-09-19,264.9596992458519
2023-09-20,267.4337774625299
2023-09-21,265.3838477248188
2023-09-22,259.46059092751625
2023-09-25,269.83412938042454
2023-09-26,275.7775624679573
2023-09-27,277.2744009941654
2023-09-28,283.76295081632696
2023-09-29,289.91455266049235
2023-10-02,296.1770034989239
2023-10-03,295.37984374183327
2023-10-04,304.7169024230354
2023-10-05,303.79755933062796
2023-10-06,301.5149091889928
2023-10-09,302.0255250889375
2023-10-10,298.0149290647193
2023-10-11,291.3264710560819
2023-10-12,294.48487786938347
2023-10-13,306.56672939478227
2023-10-16,298.80139650219405
2023-10-17,301.4427228515545
2023-10-18,288.1715977775211
2023-10-19,283.6504699910205
2023-10-20,280.9500975944176
2023-10-23,284.48834766675554
2023-10-24,278.02098824526905
2023-10-25,282.1725902749657
2023-10-26,275.33524424043094
2023-10-27,280.59260091678624
2023-10-30,271.84693382699606
2023-10-31,263.7333452053939
2023-11-01,277.6372656009233
2023-11-02,280.63434426995013
2023-11-03,281.51151836565634
2023-11-06,284.3332463725875
2023-11-07,291.81443451209594
2023-11-08,293.35574249950145
2023-11-09,299.9413282483089
2023-11-10,308.25319170786435
2023-11-13,301.2373053076769
2023-11-14,297.48406782252044
2023-11-15,284.686796883115
2023-11-16,283.7783115304119
2023-11-17,279.8439541461827
2023-11-20,279.0115776278926
2023-11-21,292.02810094680666
2023-11-22,289.9587637742767
2023-11-23,299.42956695316633
2023-11-24,296.3223126143955
2023-11-27,290.64563536016806
2023-11-28,298.55559410876305
2023-11-29,306.47636122670366
2023-11-30,306.6821498570726
2023-12-01,308.4960054353446
2023-12-04,306.96339998384155
2023-12-05,315.21456802852646
2023-12-06,316.6586552644718
2023-12-07,318.3304075711912
2023-12-08,317.1383306508784
2023-12-11,313.9344463023037
2023-12-12,303.4995695961755
2023-12-13,306.5662856794668
2023-12-14,306.82210037309125
2023-12-15,310.39848256257096
2023-12-18,308.4661804126889
2023-12-19,316.5749516774456
2023-12-20,312.9805146793601
2023-12-21,319.1904119499243
2023-12-22,316.36778984190704
2023-12-25,322.29203931941646
2023-12-26,321.22697904100477
2023-12-27,324.35207690388955
2023-12-28,321.264960899707
2023-12-29,322.7303709343705
2024-01-01,323.48011893010295
2024-01-02,322.45199099933217
2024-01-03,323.3180876061278
2024-01-04,318.2874690463193
2024-01-05,325.8575337225749
2024-01-08,343.0531003220232
2024-01-09,331.80186497534476
2024-01-10,335.9446092472359
2024-01-11,337.853824784681
2024-01-12,341.5018537401224
2024-01-15,341.0732139237683
2024-01-16,349.15004902936096
2024-01-17,350.37674230584884
2024-01-18,348.26496488243794
2024-01-19,350.0445686035534
2024-01-22,347.9932938954126
2024-01-23,348.26718037884115
2024-01-24,344.33521131824926
2024-01-25,338.7742813383165
2024-01-26,330.0287253550686
2024-01-29,318.5382860280642
2024-01-30,322.73750418357264
2024-01-31,313.9466335886308
2024-02-01,307.1880955342843
2024-02-02,314.61206911483845
2024-02-05,314.70981312459713
2024-02-06,312.3912563619277
2024-02-07,312.9655268021382
2024-02-08,311.57095541936474
2024-02-09,313.64082363562295
2024-02-12,310.94060353601446
2024-02-13,313.3773808651177
2024-02-14,311.34871850289227
2024-02-15,306.90901292733247
2024-02-16,311.28304630111234
2024-02-19,302.69552705606463
2024-02-20,301.6352224683391
2024-02-21,308.25131482691836
2024-02-22,317.4536721822215
2024-02-23,311.3107700285024
2024-02-26,304.7100587524559
2024-02-27,298.19717531186114
2024-02-28,300.44119627151406
2024-02-29,303.3513147303017
2024-03-01,308.7048763881027
2024-03-04,298.3994176872598
2024-03-05,301.0599904332154
2024-03-06,306.47437640290207
2024-03-07,302.83947939886525
2024-03-08,307.5360524023115
2024-03-11,317.9377607935339
2024-03-12,314.86131420380235
2024-03-13,316.42221659705484
2024-03-14,318.5356420727415
2024-03-15,320.7179094856576
2024-03-18,324.68574169915456
2024-03-19,327.49185012903075
2024-03-20,326.65542998446483
2024-03-21,328.95694601887413
2024-03-22,335.7629989460877
2024-03-25,332.9278301140317
2024-03-26,331.1668522089097
2024-03-27,325.9592756352903
2024-03-28,326.2352097807283
2024-03-29,317.9202461659386
2024-04-01,325.8357681964042
2024-04-02,326.7705497157086
2024-04-03,328.32745853654825
2024-04-04,324.6319734912593
2024-04-05,334.02303668316694
2024-04-08,330.5334093552472
2024-04-09,327.7995068053286
2024-04-10,326.23579405779986
2024-04-11,324.0026894567255
2024-04-12,333.3930556030129
2024-04-15,333.2832467650848
2024-04-16,336.6793254363487
2024-04-17,341.5463742726596
2024-04-18,346.62626391757044
2024-04-19,343.5093521720422
2024-04-22,350.104103550383
2024-04-23,357.5348167000753
2024-04-24,357.91903608760896
2024-04-25,355.6558475956383
2024-04-26,352.05093881027625
2024-04-29,354.4760741090341
2024-04-30,353.2483143397747
2024-05-01,348.87552793352984
2024-05-02,350.8130709630667
2024-05-03,356.52615695900596
2024-05-06,344.21724386027137
2024-05-07,350.31662253663154
2024-05-08,353.527240438821
2024-05-09,354.66651312424545
2024-05-10,351.3498300749774
2024-05-13,348.07402405728
2024-05-14,350.44911042679075
2024-05-15,341.730280134736
2024-05-16,351.9284582326533
2024-05-17,361.28750792761406
2024-05-20,363.81265291657735
2024-05-21,368.83486693905184
2024-05-22,369.61674781676953
2024-05-23,369.52854256032543
2024-05-24,370.09415542769545
2024-05-27,371.14755714097737
2024-05-28,377.4127045174709
2024-05-29,386.95850354101515
2024-05-30,377.82716951452494
2024-05-31,363.82253783919145
2024-06-03,359.3867783872673
2024-06-04,360.3912484595535
2024-06-05,347.7142337869141
2024-06-06,344.41809816133105
2024-06-07,338.0480226359889
2024-06-10,342.1316490212911
2024-06-11,347.8013556728471
2024-06-12,348.6629950810989
2024-06-13,353.9347090653242
2024-06-14,347.0680766587704
2024-06-17,350.75211909817506
2024-06-18,346.79739345283974
2024-06-19,352.14814788660004
2024-06-20,354.54331324573633
2024-06-21,357.1733801303503
2024-06-24,357.4044157115472
2024-06-25,356.74731110453195
2024-06-26,368.1513728098672
2024-06-27,372.11075312221243
2024-06-28,374.6016862410642
2024-07-01,362.37465414555027
2024-07-02,355.4231035799134
2024-07-03,361.35834246400094
2024-07-04,375.6887262815956
2024-07-05,367.03536225748206
2024-07-08,369.289432570436
2024-07-09,369.15853706577514
2024-07-10,370.90565626594866
2024-07-11,372.15955238261324
2024-07-12,381.60693417844175
2024-07-15,390.7141747609514
2024-07-16,387.7998601663409
2024-07-17,387.78689208490766
2024-07-18,395.44373176194057
2024-07-19,395.2785488172344
2024-07-22,399.59987426032336
2024-07-23,393.8527929966877
2024-07-24,380.5001999422124
2024-07-25,383.9718676237677
2024-07-26,385.33978093298157
2024-07-29,388.28133937594157
2024-07-30,386.2957426092152
2024-07-31,373.6542813131398
2024-08-01,362.4214720910826
2024-08-02,362.58484062111745
2024-08-05,353.8892160915648
2024-08-06,348.50715446191936
2024-08-07,348.5643284776095
2024-08-08,343.2574999803681
2024-08-09,336.36262060662926
2024-08-12,336.3031030514418
2024-08-13,333.33542328847494
2024-08-14,331.63872025148527
2024-08-15,333.1779731572816
2024-08-16,329.4981584713941
2024-08-19,338.32691188327
2024-08-20,340.5937825368449
2024-08-21,340.09633949890645
2024-08-22,336.22566807402876
2024-08-23,347.7853913847944
2024-08-26,346.7110115701797
2024-08-27,353.85276325065234
2024-08-28,359.18959850002767
2024-08-29,366.32203671873094
2024-08-30,373.34010384562714
2024-09-02,366.04845301716824
2024-09-03,361.46765035584855
2024-09-04,353.5110557991038
2024-09-05,352.9355630575362
2024-09-06,354.24401485530507
2024-09-09,362.6670520492433
2024-09-10,370.9831057979239
2024-09-11,362.6966609484265
2024-09-12,369.8886668396872
2024-09-13,361.8737804430311
2024-09-16,357.44440654494355
2024-09-17,367.46196207107755
2024-09-18,367.5782804253468
2024-09-19,377.5745973315424
2024-09-20,360.3541878482075
2024-09-23,361.29856149690346
2024-09-24,355.23052434054375
2024-09-25,343.1101751052043
2024-09-26,352.00897128713336
2024-09-27,343.5225928651647
2024-09-30,347.00128871009855
2024-10-01,353.3295333731191
2024-10-02,359.27561980276107
2024-10-03,367.99145656104946
2024-10-04,349.495294863162
2024-10-07,346.8561525907891
2024-10-08,347.86704949333085
2024-10-09,351.74756812434714
2024-10-10,355.17888386521065
2024-10-11,358.38243031294104
2024-10-14,356.42133516305466
2024-10-15,360.47111295518323
2024-10-16,356.68726601713627
2024-10-17,359.9837465987433
2024-10-18,362.7735219198984
2024-10-21,366.091812804912
2024-10-22,366.5785307725056
2024-10-23,368.4998146004765
2024-10-24,364.1958479055185
2024-10-25,350.9059090866306
2024-10-28,346.4454031690622
2024-10-29,353.88088691578497
2024-10-30,352.92785808215496
2024-10-31,347.27841961516674
2024-11-01,339.95373123583977
2024-11-04,338.58942837196463
2024-11-05,340.6492626007584
2024-11-06,342.8631227637497
2024-11-07,351.1876102393522
2024-11-08,356.649557471192
2024-11-11,361.8005855035649
2024-11-12,376.96114192253344
2024-11-13,379.7087237056649
2024-11-14,372.49442917252713
2024-11-15,368.6585946786284
2024-11-18,370.55100249353325
2024-11-19,367.58586697123354
2024-11-20,370.0852888480246
2024-11-21,374.9621536660594
2024-11-22,372.46674063032793
2024-11-25,387.49994624861813
2024-11-26,392.5187562737331
2024-11-27,395.2364597302239
2024-11-28,395.2276701906117
2024-11-29,398.8176480762936
2024-12-02,403.3109764437847
2024-12-03,409.9552570790023
2024-12-04,403.8426471159403
2024-12-05,395.50942635307865
2024-12-06,398.9715551106913
2024-12-09,393.1991771400135
2024-12-10,390.7712339228692
2024-12-11,390.2737416261295
2024-12-12,399.8247420453028
2024-12-13,395.9859996613954
2024-12-16,402.6540195841037
2024-12-17,401.4002791173988
2024-12-18,413.46477159180415
2024-12-19,421.43094158290563
2024-12-20,412.2344241490875
2024-12-23,419.9292556725046
2024-12-24,425.67101206727085
2024-12-25,417.2580649970408
2024-12-26,406.61094532457963
2024-12-27,397.6297589510475
2024-12-30,397.65669563147657
2024-12-31,386.828527091338
