Date,CI
2023-08-01,366.28743417806936
2023-08-02,354.4825694306546
2023-08-03,363.58899794323656
2023-08-04,349.6846307835786
2023-08-07,356.8999882452871
2023-08-08,345.2417367425914
2023-08-09,339.36715352834756
2023-08-10,328.57425665808523
2023-08-11,337.7648881269807
2023-08-14,346.6135383414299
2023-08-15,344.7771914160883
2023-08-16,343.2645891049655
2023-08-17,333.66282594401326
2023-08-18,356.0020643088431
2023-08-21,360.72399917891545
2023-08-22,346.31275800708346
2023-08-23,358.02095839746846
2023-08-24,369.07651083836936
2023-08-25,366.4785658467523
2023-08-28,379.64802897037913
2023-08-29,378.40462746264905
2023-08-30,389.9382729602742
2023-08-31,392.7605942212688
2023-09-01,396.3766266866738
2023-09-04,393.4308242026128
2023-09-05,412.3848863943379
2023-09-06,416.51549284552095
2023-09-07,405.63056179680393
2023-09-08,398.55310935867783
2023-09-11,416.3588985510068
2023-09-12,426.1916453862731
2023-09-13,435.95818288258505
2023-09-14,439.6593464020505
2023-09-15,456.6750395095593
2023-09-18,448.89891182365375
2023-09-19,454.3411927049243
2023-09-20,465.9235271992157
2023-09-21,478.061067659231
2023-09-22,463.11182684920067
2023-09-25,475.5473540302387
2023-09-26,466.67708932576465
2023-09-27,450.34566981130473
2023-09-28,434.8257804695245
2023-09-29,420.3352089288713
2023-10-02,440.21635982124997
2023-10-03,442.4293120966168
2023-10-04,452.06225699513493
2023-10-05,455.3582510974504
2023-10-06,455.0008682951116
2023-10-09,445.29651330673323
2023-10-10,453.4387077105125
2023-10-11,455.9047194095084
2023-10-12,476.7938768296101
2023-10-13,479.0249634705203
2023-10-16,463.824411670425
2023-10-17,445.3071206308576
2023-10-18,439.84054566447344
2023-10-19,439.5167329538504
2023-10-20,434.417066361716
2023-10-23,444.21121349338284
2023-10-24,450.77189348310003
2023-10-25,444.184275613128
2023-10-26,428.7136284293405
2023-10-27,424.0000700788019
2023-10-30,428.0832842033896
2023-10-31,431.74660098033456
2023-11-01,444.7046424411855
2023-11-02,452.23299299235237
2023-11-03,451.16713762295063
2023-11-06,449.0503614098752
2023-11-07,448.6460098258955
2023-11-08,449.12130911342894
2023-11-09,449.9023464625557
2023-11-10,448.5292882836492
2023-11-13,440.28515810790157
2023-11-14,438.96670851346863
2023-11-15,448.71489032187037
2023-11-16,438.8946685576953
2023-11-17,448.6224613327834
2023-11-20,452.93881866718067
2023-11-21,444.03007409497957
2023-11-22,446.69250488628103
2023-11-23,444.6295641666475
2023-11-24,443.6153141745758
2023-11-27,435.867228603225
2023-11-28,433.6561438201269
2023-11-29,430.0502571647671
2023-11-30,442.15825898998656
2023-12-01,452.78047896542654
2023-12-04,440.89435042551696
2023-12-05,458.80356825272804
2023-12-06,448.5750765561354
2023-12-07,437.9386047901486
2023-12-08,423.9660267242266
2023-12-11,421.8622336538229
2023-12-12,416.0397710333877
2023-12-13,395.86527120089943
2023-12-14,409.29694255216845
2023-12-15,410.1460291198663
2023-12-18,399.17802314532753
2023-12-19,387.7322694201794
2023-12-20,384.05474557474696
2023-12-21,386.97651296012555
2023-12-22,393.89954882160123
2023-12-25,384.38245360326346
2023-12-26,408.021657014221
2023-12-27,413.9788299418197
2023-12-28,414.31889493909847
2023-12-29,420.0226960148025
2024-01-01,421.75965669502625
2024-01-02,419.3307749759502
2024-01-03,434.49605606706615
2024-01-04,433.45977903614596
2024-01-05,435.7153023068121
2024-01-08,433.1833424854117
2024-01-09,425.32504165889316
2024-01-10,421.9158221098359
2024-01-11,433.2972954747956
2024-01-12,436.1000048930576
2024-01-15,441.0090853780265
2024-01-16,440.11701654990105
2024-01-17,441.6492651169199
2024-01-18,448.01805812605056
2024-01-19,448.96877926466516
2024-01-22,453.6158360347689
2024-01-23,454.7203785924144
2024-01-24,474.7416700349474
2024-01-25,457.89779404514195
2024-01-26,458.75906538757715
2024-01-29,451.0652325196818
2024-01-30,455.6119653463506
2024-01-31,442.5787723922823
2024-02-01,440.48189795343177
2024-02-02,440.03410117506724
2024-02-05,462.34752199876505
2024-02-06,458.75016701837455
2024-02-07,456.5247585549108
2024-02-08,449.61437071771064
2024-02-09,445.11236021926277
2024-02-12,450.1898211116417
2024-02-13,445.8244469645226
2024-02-14,451.5241718771978
2024-02-15,436.20103764722745
2024-02-16,425.6803974556647
2024-02-19,419.2594843244322
2024-02-20,440.1375345704957
2024-02-21,461.5417170277218
2024-02-22,457.16587681897823
2024-02-23,454.87329794633564
2024-02-26,449.629754078596
2024-02-27,455.9685862048227
2024-02-28,459.97961148722516
2024-02-29,465.24301548049203
2024-03-01,490.9904737939577
2024-03-04,490.0500276131458
2024-03-05,499.4940081110575
2024-03-06,490.1448071744372
2024-03-07,514.8946585422389
2024-03-08,503.1534280676644
2024-03-11,516.057663736155
2024-03-12,492.16473293199954
2024-03-13,482.7040602308791
2024-03-14,516.4874252089174
2024-03-15,530.6683122552627
2024-03-18,523.2629650247682
2024-03-19,521.7002025669865
2024-03-20,513.3264832255278
2024-03-21,515.4934694679528
2024-03-22,514.7490057217799
2024-03-25,525.4889790207454
2024-03-26,512.6518556371939
2024-03-27,521.1691676007378
2024-03-28,535.8325939915911
2024-03-29,538.859507746689
2024-04-01,547.6294336707524
2024-04-02,546.8020814568576
2024-04-03,541.6968025265469
2024-04-04,542.2310003288753
2024-04-05,540.1065054319351
2024-04-08,520.0795598962474
2024-04-09,515.3315403988233
2024-04-10,504.839617319432
2024-04-11,495.499820307049
2024-04-12,487.1988220823259
2024-04-15,488.5709033378419
2024-04-16,488.6909831675047
2024-04-17,500.0215704234761
2024-04-18,514.6206267112398
2024-04-19,515.0337106210037
2024-04-22,513.1749056578735
2024-04-23,514.7665387561714
2024-04-24,526.41172908895
2024-04-25,530.9580562492612
2024-04-26,554.136628765823
2024-04-29,559.2879883491644
2024-04-30,539.0484728629913
2024-05-01,540.927155442573
2024-05-02,555.0868334480248
2024-05-03,558.9562745362821
2024-05-06,579.0300589914117
2024-05-07,600.285125743629
2024-05-08,615.223027973446
2024-05-09,610.2525337733812
2024-05-10,614.1513530717841
2024-05-13,602.2485551940615
2024-05-14,594.2664965711773
2024-05-15,589.1613349988329
2024-05-16,580.2099395377868
2024-05-17,581.3082779250612
2024-05-20,584.5255766311258
2024-05-21,574.9913835738847
2024-05-22,564.578689725458
2024-05-23,546.2250448847913
2024-05-24,571.2788659255807
2024-05-27,558.2851050564789
2024-05-28,558.8904197758023
2024-05-29,542.7173275101572
2024-05-30,543.3847415320265
2024-05-31,559.8350223227785
2024-06-03,550.3727708796114
2024-06-04,569.7106282673153
2024-06-05,567.4062989456893
2024-06-06,561.8838120834469
2024-06-07,555.6299347419147
2024-06-10,554.980734384442
2024-06-11,527.8426492501716
2024-06-12,511.0693529913027
2024-06-13,503.4034374845599
2024-06-14,512.9897753615315
2024-06-17,532.6174334184102
2024-06-18,543.3688835981266
2024-06-19,541.5186119193393
2024-06-20,547.0810771751708
2024-06-21,528.2871441097533
2024-06-24,517.6139604247235
2024-06-25,512.6002449857169
2024-06-26,516.7481787490267
2024-06-27,512.3758914435687
2024-06-28,510.3472217365602
2024-07-01,516.6015731958848
2024-07-02,515.9828555331333
2024-07-03,531.5731930080372
2024-07-04,519.6511110357316
2024-07-05,507.5743070334236
2024-07-08,502.45320039580844
2024-07-09,515.4913488535008
2024-07-10,484.2910938360184
2024-07-11,471.0239719770989
2024-07-12,479.4414138100838
2024-07-15,484.45609232105005
2024-07-16,472.9276907504759
2024-07-17,476.9836717339309
2024-07-18,487.5205849849173
2024-07-19,504.0839175142934
2024-07-22,508.24718200168917
2024-07-23,493.4740680098459
2024-07-24,499.3638139829293
2024-07-25,506.51023611880987
2024-07-26,502.238326349122
2024-07-29,496.6388728801935
2024-07-30,488.19596159940596
2024-07-31,482.45851399442523
2024-08-01,485.1919985884771
2024-08-02,500.76795560661816
2024-08-05,513.1860097417765
2024-08-06,530.4134573347859
2024-08-07,515.9370432541735
2024-08-08,503.54988191278943
2024-08-09,502.68200819860954
2024-08-12,497.65971899623884
2024-08-13,500.28875220987885
2024-08-14,496.18945204650754
2024-08-15,495.4460738441117
2024-08-16,511.36239249678215
2024-08-19,512.4322897218794
2024-08-20,503.55301679928704
2024-08-21,499.0202732322102
2024-08-22,502.6571484763954
2024-08-23,506.8191253350717
2024-08-26,511.12062466714644
2024-08-27,516.8111593504539
2024-08-28,490.21215705258265
2024-08-29,513.0171235243307
2024-08-30,519.3126916474339
2024-09-02,508.64788364980933
2024-09-03,498.94334683862206
2024-09-04,473.28144018817255
2024-09-05,466.03503841652156
2024-09-06,472.5193532623966
2024-09-09,477.8079505172807
2024-09-10,478.0494813016766
2024-09-11,480.87645717200456
2024-09-12,497.04350138389884
2024-09-13,483.31940004887724
2024-09-16,475.0384683991592
2024-09-17,479.2980638032794
2024-09-18,481.0181960164125
2024-09-19,482.34543306854664
2024-09-20,469.4727420470259
2024-09-23,459.9052341889781
2024-09-24,451.73383021772355
2024-09-25,454.6393337728155
2024-09-26,478.6064742986707
2024-09-27,473.73683452379953
2024-09-30,475.30222852171204
2024-10-01,474.2239501826126
2024-10-02,466.7164694285486
2024-10-03,483.2006298993371
2024-10-04,494.13931381915404
2024-10-07,495.6305782323106
2024-10-08,495.03487303040055
2024-10-09,489.4451666519732
2024-10-10,502.06289329254054
2024-10-11,496.771086742579
2024-10-14,491.5809269396849
2024-10-15,489.36787237465245
2024-10-16,470.87473822446043
2024-10-17,464.06244076552986
2024-10-18,451.4200239971413
2024-10-21,450.5111832223705
2024-10-22,465.9993091297129
2024-10-23,460.7849519348228
2024-10-24,470.4209975124687
2024-10-25,475.13189346016355
2024-10-28,482.04203027443606
2024-10-29,468.10112280210916
2024-10-30,459.1115402269184
2024-10-31,462.984940727344
2024-11-01,468.99223581000416
2024-11-04,475.75718112717004
2024-11-05,465.70942234041934
2024-11-06,477.7039923305051
2024-11-07,492.28764111491984
2024-11-08,487.65337957134045
2024-11-11,488.26467738827716
2024-11-12,494.3308118023775
2024-11-13,502.96556862064256
2024-11-14,497.0253433021684
2024-11-15,506.5258277797346
2024-11-18,503.7965316543717
2024-11-19,505.5545721325131
2024-11-20,496.495857348075
2024-11-21,509.8534954030039
2024-11-22,507.3980460828673
2024-11-25,512.7421407693522
2024-11-26,512.7562417410768
2024-11-27,516.6357724603635
2024-11-28,499.01164596558203
2024-11-29,507.24753456318837
2024-12-02,509.316545708241
2024-12-03,522.945681381195
2024-12-04,524.969897777698
2024-12-05,520.5861322090282
2024-12-06,517.2846506401035
2024-12-09,520.7136880180774
2024-12-10,518.2002667395076
2024-12-11,542.0311706602885
2024-12-12,527.5156011568264
2024-12-13,528.9355339135847
2024-12-16,520.6296300025351
2024-12-17,518.0113727297332
2024-12-18,525.8760117050209
2024-12-19,515.9525450494107
2024-12-20,512.2898020785722
2024-12-23,509.9295858664705
2024-12-24,515.606613274834
2024-12-25,531.7858908183439
2024-12-26,540.3265572484846
2024-12-27,522.0457425053812
2024-12-30,494.95382939313805
2024-12-31,489.10092262943823
