Date,MDLZ
2023-07-31,936.1121337946458
2023-08-01,949.4000824172056
2023-08-02,943.6402882268086
2023-08-03,964.7289348492914
2023-08-04,944.986082722511
2023-08-07,945.1132827009756
2023-08-08,923.5583997904076
2023-08-09,927.2554820117316
2023-08-10,933.2326272931203
2023-08-11,930.7994663866953
2023-08-14,895.5917657074567
2023-08-15,876.897752439008
2023-08-16,861.6397184119245
2023-08-17,862.6222266365405
2023-08-18,872.5996295188141
2023-08-21,856.8820305858452
2023-08-22,871.9466968503668
2023-08-23,876.9523469217828
2023-08-24,883.2899438921623
2023-08-25,901.1383926567388
2023-08-28,878.0328495752025
2023-08-29,882.2487633042729
2023-08-30,890.6419022843655
2023-08-31,875.9552332712886
2023-09-01,896.7956334219493
2023-09-04,891.4808633849883
2023-09-05,903.6461397289215
2023-09-06,888.5340285953795
2023-09-07,911.1360585178693
2023-09-08,919.7932176339745
2023-09-11,933.6217481160159
2023-09-12,949.8049662759739
2023-09-13,964.8823562666129
2023-09-14,949.706752116082
2023-09-15,953.3109332061797
2023-09-18,946.4119972797984
2023-09-19,950.669462187704
2023-09-20,974.1731082725112
2023-09-21,989.1357007802604
2023-09-22,977.258658452018
2023-09-25,986.5898808091466
2023-09-26,975.8142556887921
2023-09-27,966.5047894324824
2023-09-28,955.5479628702992
2023-09-29,940.1195974980863
2023-10-02,931.1461660156176
2023-10-03,910.4482544493574
2023-10-04,912.1586710403147
2023-10-05,925.7121915285197
2023-10-06,928.532713842778
2023-10-09,956.7230509751598
2023-10-10,972.2538301716398
2023-10-11,946.3212757823959
2023-10-12,957.262378505201
2023-10-13,954.8249186033426
2023-10-16,973.6273458244198
2023-10-17,973.9871458270293
2023-10-18,968.7093929701634
2023-10-19,962.1110584661153
2023-10-20,957.4287279484104
2023-10-23,943.1353357069167
2023-10-24,976.8621445371875
2023-10-25,959.0963448570557
2023-10-26,953.4094428171105
2023-10-27,981.4107195355285
2023-10-30,998.691535207535
2023-10-31,989.6213360622901
2023-11-01,1000.5376989063727
2023-11-02,1000.9682042510166
2023-11-03,980.102380619223
2023-11-06,982.2094440856332
2023-11-07,970.2500598063407
2023-11-08,997.0073460738151
2023-11-09,1012.2128772142041
2023-11-10,1016.1474087768322
2023-11-13,1015.2433161385566
2023-11-14,1022.711901018825
2023-11-15,1015.9807294197095
2023-11-16,1010.3868308887787
2023-11-17,985.9677050462099
2023-11-20,976.7244185044854
2023-11-21,974.6993385594358
2023-11-22,991.3907113000726
2023-11-23,1014.1908985234895
2023-11-24,1006.3406622472878
2023-11-27,996.533156715424
2023-11-28,986.3400328492646
2023-11-29,957.2940055418641
2023-11-30,949.3979373815941
2023-12-01,923.5599039599895
2023-12-04,886.264565916708
2023-12-05,887.2690645410128
2023-12-06,915.8029546551703
2023-12-07,902.6558754497282
2023-12-08,918.1376768017124
2023-12-11,929.6108298900378
2023-12-12,893.8402251945411
2023-12-13,884.9479355755766
2023-12-14,895.5389499124354
2023-12-15,897.8929663607788
2023-12-18,898.2146366236543
2023-12-19,909.5616955823547
2023-12-20,938.3555162588221
2023-12-21,939.7662834394246
2023-12-22,944.6472101006016
2023-12-25,940.3409062123724
2023-12-26,917.3021722121739
2023-12-27,926.1119941216517
2023-12-28,941.0687071231926
2023-12-29,945.607534739125
2024-01-01,906.9937647876145
2024-01-02,901.088850581491
2024-01-03,900.9951942539396
2024-01-04,914.4592343565284
2024-01-05,905.4342093689708
2024-01-08,889.8497424250936
2024-01-09,883.9101584930189
2024-01-10,902.9492379150074
2024-01-11,912.6646146137356
2024-01-12,889.0462158223964
2024-01-15,895.3375730641671
2024-01-16,925.3640770649363
2024-01-17,915.2146663669932
2024-01-18,924.3394259585993
2024-01-19,918.4655813908533
2024-01-22,908.7333434504003
2024-01-23,919.3123800548598
2024-01-24,940.9920281039281
2024-01-25,952.3300001320036
2024-01-26,954.8764182814754
2024-01-29,941.4619062578626
2024-01-30,923.9075877572272
2024-01-31,942.054421141018
2024-02-01,956.9654787158343
2024-02-02,963.95163818664
2024-02-05,984.6425954205439
2024-02-06,981.0389120677448
2024-02-07,977.1762599293821
2024-02-08,987.9611545482475
2024-02-09,995.7491611673511
2024-02-12,992.2588540681716
2024-02-13,976.8506753408482
2024-02-14,976.227889301077
2024-02-15,958.7487707530767
2024-02-16,941.2713954878719
2024-02-19,944.8752329926523
2024-02-20,936.7940267076212
2024-02-21,939.3072530916284
2024-02-22,956.4619344078636
2024-02-23,944.9597514248273
2024-02-26,940.4105330711195
2024-02-27,924.8505863052077
2024-02-28,918.6054672670226
2024-02-29,949.6207475914471
2024-03-01,971.3208116084576
2024-03-04,955.8344639930226
2024-03-05,968.4847120222574
2024-03-06,946.9272854772294
2024-03-07,920.7824803347387
2024-03-08,924.4484212268547
2024-03-11,936.5835151304516
2024-03-12,942.2405121516143
2024-03-13,955.2603127776499
2024-03-14,933.2384594592158
2024-03-15,929.707404949574
2024-03-18,912.5690465983772
2024-03-19,881.8022171955238
2024-03-20,888.2833564379852
2024-03-21,894.5449296251246
2024-03-22,906.691463961875
2024-03-25,914.4990548137729
2024-03-26,933.3258102063669
2024-03-27,966.4014846880481
2024-03-28,981.6546618871903
2024-03-29,979.2147740681319
2024-04-01,969.0506441447313
2024-04-02,956.8172794025515
2024-04-03,955.5116961195985
2024-04-04,955.9731356500954
2024-04-05,970.548788164137
2024-04-08,957.300233933845
2024-04-09,964.4591695070004
2024-04-10,981.5996441502112
2024-04-11,970.2187202883479
2024-04-12,961.972231320209
2024-04-15,954.4461985427446
2024-04-16,931.6608061132262
2024-04-17,937.5121189274171
2024-04-18,942.6523638517527
2024-04-19,944.1516924567037
2024-04-22,952.318369396568
2024-04-23,972.0793007280871
2024-04-24,992.0445749605733
2024-04-25,994.1667614009644
2024-04-26,992.5600779500826
2024-04-29,993.0919559518974
2024-04-30,972.2202466416352
2024-05-01,987.2135194773192
2024-05-02,979.6384353175218
2024-05-03,947.4160955386476
2024-05-06,946.8660830421564
2024-05-07,978.8940233033683
2024-05-08,996.3497706095433
2024-05-09,992.833907360364
2024-05-10,978.8628635249646
2024-05-13,975.0445815101237
2024-05-14,1005.3661619609306
2024-05-15,1020.2193006818313
2024-05-16,1057.1933823976865
2024-05-17,1052.6650388168314
2024-05-20,1089.823654689953
2024-05-21,1108.4986907445816
2024-05-22,1118.2101397703184
2024-05-23,1097.947867316051
2024-05-24,1112.2876487562603
2024-05-27,1097.9210908941495
2024-05-28,1092.8377011038383
2024-05-29,1071.2980391335864
2024-05-30,1070.2761809241456
2024-05-31,1081.6499737645547
2024-06-03,1055.5011709948847
2024-06-04,1038.794912293033
2024-06-05,1069.8172887491592
2024-06-06,1076.885504503535
2024-06-07,1075.7126592644015
2024-06-10,1104.5328604959507
2024-06-11,1093.6562026171857
2024-06-12,1133.8422018235053
2024-06-13,1107.5901561530418
2024-06-14,1118.4925438238806
2024-06-17,1118.0978023735886
2024-06-18,1114.0262382201624
2024-06-19,1112.2963853058031
2024-06-20,1121.5967755277416
2024-06-21,1103.7441923893707
2024-06-24,1093.9581606034637
2024-06-25,1069.0400484834186
2024-06-26,1106.1934903532917
2024-06-27,1104.821064074479
2024-06-28,1124.8694432593472
2024-07-01,1147.4211512038485
2024-07-02,1171.4455073300587
2024-07-03,1161.4391071411515
2024-07-04,1193.2748691863555
2024-07-05,1234.6571886929025
2024-07-08,1223.9221426971687
2024-07-09,1225.9840545434474
2024-07-10,1219.0938181188426
2024-07-11,1231.493292067706
2024-07-12,1249.214214050195
2024-07-15,1237.1289987890445
2024-07-16,1208.922078109201
2024-07-17,1220.522386236314
2024-07-18,1240.2635237374843
2024-07-19,1252.0348407644717
2024-07-22,1272.0800368792713
2024-07-23,1262.3236390392565
2024-07-24,1255.2496130232842
2024-07-25,1247.257103508137
2024-07-26,1228.9641107893233
2024-07-29,1275.3231019169602
2024-07-30,1285.1532421873128
2024-07-31,1249.7410573455477
2024-08-01,1279.685015193031
2024-08-02,1281.5784007614839
2024-08-05,1270.593782892893
2024-08-06,1265.5457896508995
2024-08-07,1257.1014404819043
2024-08-08,1282.9528778083702
2024-08-09,1289.0192058825287
2024-08-12,1294.3983390246788
2024-08-13,1284.8702978286653
2024-08-14,1287.0227308480562
2024-08-15,1293.7421034790823
2024-08-16,1293.9681889698281
2024-08-19,1277.2252650915323
2024-08-20,1282.8134260188374
2024-08-21,1295.7442616711553
2024-08-22,1282.2153547329685
2024-08-23,1317.3601898050508
2024-08-26,1341.8739025629893
2024-08-27,1342.6540353795276
2024-08-28,1317.6285389263562
2024-08-29,1316.1161339309856
2024-08-30,1295.5801682307126
2024-09-02,1282.7026173104762
2024-09-03,1233.8196299231363
2024-09-04,1250.9190030661925
2024-09-05,1249.1947859139948
2024-09-06,1242.6800591015328
2024-09-09,1237.3959521398654
2024-09-10,1214.1861597983595
2024-09-11,1183.3822571531066
2024-09-12,1178.6405133359385
2024-09-13,1180.7814119377945
2024-09-16,1212.1945556549636
2024-09-17,1204.0606020894065
2024-09-18,1189.0079048969399
2024-09-19,1125.5212391392154
2024-09-20,1129.7499757495655
2024-09-23,1121.4075197508391
2024-09-24,1111.143694788233
2024-09-25,1071.3530673660473
2024-09-26,1067.3699512363648
2024-09-27,1057.2951778131187
2024-09-30,1063.307073402274
2024-10-01,1083.791934081112
2024-10-02,1089.5567037908293
2024-10-03,1082.7975727480098
2024-10-04,1058.6670461214078
2024-10-07,1061.5301204891841
2024-10-08,1052.962977663368
2024-10-09,1061.8556895875233
2024-10-10,1063.407756784761
2024-10-11,1084.5885792813563
2024-10-14,1085.0074144227187
2024-10-15,1088.8895147843202
2024-10-16,1108.8193401645383
2024-10-17,1076.125004832073
2024-10-18,1065.72568898094
2024-10-21,1083.269525453802
2024-10-22,1079.2100912244555
2024-10-23,1089.328175334968
2024-10-24,1122.203709757603
2024-10-25,1140.6385750850343
2024-10-28,1148.873377380012
2024-10-29,1101.6991417032784
2024-10-30,1111.176458214429
2024-10-31,1106.3875921417402
2024-11-01,1128.1881869185345
2024-11-04,1129.6073531235813
2024-11-05,1121.6509575756957
2024-11-06,1075.8875278565708
2024-11-07,1079.9941702261685
2024-11-08,1073.675015400092
2024-11-11,1090.1891707666746
2024-11-12,1091.5341836551006
2024-11-13,1042.749178971964
2024-11-14,1021.1356379033052
2024-11-15,1024.6854203134492
2024-11-18,1051.2037289071134
2024-11-19,1060.9751882537353
2024-11-20,1079.7868468162278
2024-11-21,1079.220169308315
2024-11-22,1092.1052661575554
2024-11-25,1073.7802230433517
2024-11-26,1062.2231517860964
2024-11-27,1071.0348914231677
2024-11-28,1048.373109818276
2024-11-29,1053.2584353478564
2024-12-02,1072.3286498380262
2024-12-03,1066.5890833939648
2024-12-04,1046.474570223851
2024-12-05,1057.4671476495062
2024-12-06,1073.498088523661
2024-12-09,1087.8144401096677
2024-12-10,1071.567522935254
2024-12-11,1072.7999770735582
2024-12-12,1085.5752227500907
2024-12-13,1085.49942340196
2024-12-16,1071.5796519103887
2024-12-17,1082.4988793384014
2024-12-18,1090.6383007119362
2024-12-19,1088.0540582593862
2024-12-20,1108.111601362297
2024-12-23,1089.8472507423203
2024-12-24,1061.7079321433096
2024-12-25,1065.9258994439062
2024-12-26,1057.7424430755339
2024-12-27,1086.6035637883735
2024-12-30,1099.9328063787602
2024-12-31,1137.2238386013462
