Date,SLB
2023-07-31,118.20929672564642
2023-08-01,115.73399291479912
2023-08-02,112.77220421901937
2023-08-03,113.48542143026478
2023-08-04,110.92891248351053
2023-08-07,113.12554906998723
2023-08-08,111.79492366898906
2023-08-09,109.44921580531022
2023-08-10,107.87124909232642
2023-08-11,108.99875164217612
2023-08-14,107.08730043626173
2023-08-15,105.79735513463866
2023-08-16,107.30735740938223
2023-08-17,105.71943746879664
2023-08-18,105.25672562613455
2023-08-21,109.91267323802224
2023-08-22,111.37013721428048
2023-08-23,112.3474902838804
2023-08-24,107.11512066199047
2023-08-25,105.48534480165671
2023-08-28,107.01808671460721
2023-08-29,106.628487343782
2023-08-30,107.12699205883301
2023-08-31,109.62136624095197
2023-09-01,110.29589247859705
2023-09-04,109.64393458332839
2023-09-05,112.12450578705524
2023-09-06,110.60092573050835
2023-09-07,109.19478381334449
2023-09-08,108.12641718551814
2023-09-11,107.85280558195899
2023-09-12,108.71704064362254
2023-09-13,110.95613068299504
2023-09-14,113.0561916889166
2023-09-15,111.03176630959018
2023-09-18,110.42709335232449
2023-09-19,111.07592637430372
2023-09-20,112.39692661717069
2023-09-21,112.26690910616864
2023-09-22,112.02371366977971
2023-09-25,110.18853661470219
2023-09-26,109.30448885151498
2023-09-27,104.90427019764624
2023-09-28,106.00216254647455
2023-09-29,103.75133824518834
2023-10-02,102.50439516104989
2023-10-03,101.32793788766713
2023-10-04,100.13038845821745
2023-10-05,101.18097342781206
2023-10-06,101.94367373276332
2023-10-09,101.63429243079362
2023-10-10,100.36556721220951
2023-10-11,100.76427475827671
2023-10-12,101.76636138744067
2023-10-13,100.44701420481968
2023-10-16,100.26537418315702
2023-10-17,100.56504127377595
2023-10-18,99.93411162002508
2023-10-19,99.96480169589805
2023-10-20,99.08596431299314
2023-10-23,101.38277230649499
2023-10-24,100.8524718100469
2023-10-25,102.04991625885023
2023-10-26,102.58406478237022
2023-10-27,103.74533186777573
2023-10-30,104.54073837589932
2023-10-31,104.91117401746875
2023-11-01,104.8405610410544
2023-11-02,109.84964238295939
2023-11-03,108.66314057414469
2023-11-06,107.76522178759235
2023-11-07,106.43385528691861
2023-11-08,108.26574621415725
2023-11-09,111.04185378303727
2023-11-10,113.01927784529458
2023-11-13,115.25162630821374
2023-11-14,114.64294751342122
2023-11-15,116.10540918638569
2023-11-16,116.26281894320705
2023-11-17,117.27610141162071
2023-11-20,119.22272637174667
2023-11-21,116.50314971971733
2023-11-22,117.87611198655948
2023-11-23,118.5542035950576
2023-11-24,120.42161819243681
2023-11-27,120.878225766259
2023-11-28,119.77691221515985
2023-11-29,117.91381924021174
2023-11-30,117.56093299425291
2023-12-01,117.19801732097073
2023-12-04,115.75630415939233
2023-12-05,116.17147882565096
2023-12-06,114.40504399052939
2023-12-07,110.57396726490325
2023-12-08,113.79378997782773
2023-12-11,113.8691434081238
2023-12-12,115.42047477455479
2023-12-13,114.71254952400894
2023-12-14,114.85100563181011
2023-12-15,114.59876012575893
2023-12-18,114.48746429148487
2023-12-19,115.5415170392972
2023-12-20,114.86617612581102
2023-12-21,116.2933828266948
2023-12-22,113.8925587971723
2023-12-25,113.9704236496498
2023-12-26,115.39913315200694
2023-12-27,115.90768011085896
2023-12-28,117.61275297860337
2023-12-29,117.15498092053824
2024-01-01,117.60310442018961
2024-01-02,118.60500905871045
2024-01-03,121.44981038223827
2024-01-04,121.71884916221595
2024-01-05,121.90528778386711
2024-01-08,121.84559138886087
2024-01-09,125.05112158880215
2024-01-10,124.01422244879275
2024-01-11,121.60994692986789
2024-01-12,120.93459278936909
2024-01-15,119.7241714116602
2024-01-16,119.59091072875596
2024-01-17,117.0151917221206
2024-01-18,115.42611183257969
2024-01-19,116.55998956507017
2024-01-22,115.4708754482067
2024-01-23,114.32885408143567
2024-01-24,114.23618300462024
2024-01-25,111.86323753550973
2024-01-26,111.05332176519744
2024-01-29,110.77765816100465
2024-01-30,109.39779764385327
2024-01-31,110.13104523544148
2024-02-01,110.89105167851636
2024-02-02,112.56087691659691
2024-02-05,114.49956860138687
2024-02-06,115.45339696493409
2024-02-07,113.82901142530854
2024-02-08,110.54433004730674
2024-02-09,109.09909851986565
2024-02-12,109.84795675209433
2024-02-13,109.67103666777523
2024-02-14,108.03449941354685
2024-02-15,108.19058867511961
2024-02-16,109.93269134361694
2024-02-19,106.84304517834374
2024-02-20,109.75342199635362
2024-02-21,110.58826135751077
2024-02-22,109.58047747061997
2024-02-23,111.92114223478691
2024-02-26,115.0080685548692
2024-02-27,117.30347742492278
2024-02-28,116.8591862091858
2024-02-29,115.63182002097358
2024-03-01,116.51144683815598
2024-03-04,116.20844773591334
2024-03-05,113.72100861041547
2024-03-06,113.8391398758944
2024-03-07,116.22842994881273
2024-03-08,116.47913474778093
2024-03-11,113.87014594793281
2024-03-12,111.1998081131956
2024-03-13,111.4706089106975
2024-03-14,111.07891916619492
2024-03-15,111.0761004538925
2024-03-18,109.25950581831904
2024-03-19,108.00041007460395
2024-03-20,106.35024583468386
2024-03-21,105.50615655132465
2024-03-22,104.4424440282118
2024-03-25,102.02192529804888
2024-03-26,102.979218341753
2024-03-27,105.47070069106707
2024-03-28,105.80369020197615
2024-03-29,103.42390910805125
2024-04-01,103.46314504635258
2024-04-02,105.2476345212731
2024-04-03,103.79862491851182
2024-04-04,104.76393639367637
2024-04-05,105.95965752688211
2024-04-08,106.83601799272445
2024-04-09,105.64250750358923
2024-04-10,106.73786455670273
2024-04-11,108.77900087636628
2024-04-12,107.55575438782301
2024-04-15,104.58036342058212
2024-04-16,105.24362689450152
2024-04-17,104.64857598065281
2024-04-18,104.20379195150835
2024-04-19,102.94484150335983
2024-04-22,104.44020720195329
2024-04-23,103.70354720463601
2024-04-24,103.18990252112869
2024-04-25,102.17112163936822
2024-04-26,103.38632137687688
2024-04-29,104.09868769462005
2024-04-30,102.20859345048392
2024-05-01,104.44725771941367
2024-05-02,106.09180249087
2024-05-03,106.15866982384229
2024-05-06,106.08069884714368
2024-05-07,107.22434711308775
2024-05-08,108.00184911066565
2024-05-09,104.60866929520705
2024-05-10,103.9406941908715
2024-05-13,104.41319876490991
2024-05-14,107.4248528770233
2024-05-15,107.50545950561293
2024-05-16,110.94021086666237
2024-05-17,110.37424182322407
2024-05-20,110.7125740229327
2024-05-21,111.57938530273974
2024-05-22,111.96791476559935
2024-05-23,111.49659159560166
2024-05-24,110.375119612844
2024-05-27,110.96125164493351
2024-05-28,114.14293085005498
2024-05-29,114.20894249512821
2024-05-30,114.38364369192645
2024-05-31,113.2980942523003
2024-06-03,114.19577963790988
2024-06-04,114.0672262766705
2024-06-05,114.36398657126578
2024-06-06,114.36595973119866
2024-06-07,116.44362330360792
2024-06-10,114.42050800166241
2024-06-11,114.17108124446438
2024-06-12,115.56795592249047
2024-06-13,112.66835105103235
2024-06-14,113.50056365614876
2024-06-17,111.73881248753807
2024-06-18,112.32616406977276
2024-06-19,112.73352502820761
2024-06-20,112.41256916109036
2024-06-21,112.74340322095922
2024-06-24,110.41012922662529
2024-06-25,107.7217747825159
2024-06-26,108.8249683877471
2024-06-27,107.54737900262711
2024-06-28,108.47871346725668
2024-07-01,108.805881346061
2024-07-02,108.83167902211198
2024-07-03,107.21055330958468
2024-07-04,108.51426321454863
2024-07-05,108.92239717826546
2024-07-08,106.0384079053062
2024-07-09,105.77891711275294
2024-07-10,107.02362629778037
2024-07-11,106.71313928874874
2024-07-12,103.80703104542162
2024-07-15,103.23201177230004
2024-07-16,104.59665578909932
2024-07-17,106.00943082326704
2024-07-18,107.5758101937654
2024-07-19,107.41138059778532
2024-07-22,108.38712395046508
2024-07-23,109.6218464503573
2024-07-24,109.05732142781906
2024-07-25,108.30802873734673
2024-07-26,107.04012088396797
2024-07-29,104.94887862534658
2024-07-30,106.41237573908032
2024-07-31,108.40259049914847
2024-08-01,109.97312179656825
2024-08-02,108.69728952154108
2024-08-05,108.13701654110066
2024-08-06,107.31213243471946
2024-08-07,107.94772744126406
2024-08-08,111.25502665601411
2024-08-09,111.1775238636617
2024-08-12,110.87959416474932
2024-08-13,109.35309212519209
2024-08-14,110.29081360868416
2024-08-15,111.42125730752025
2024-08-16,110.2350454589215
2024-08-19,109.78695789675623
2024-08-20,109.86039780564295
2024-08-21,107.89627918661157
2024-08-22,107.7600755072604
2024-08-23,107.88320890150736
2024-08-26,110.06061183532236
2024-08-27,110.14064793034305
2024-08-28,112.1629561035758
2024-08-29,115.25232357122096
2024-08-30,116.08255286945257
2024-09-02,119.8092238077966
2024-09-03,117.2577468553407
2024-09-04,114.84659228289966
2024-09-05,115.02070505584231
2024-09-06,115.27279141279166
2024-09-09,113.50188444659508
2024-09-10,112.03724347716455
2024-09-11,112.66177730781195
2024-09-12,111.75586110311947
2024-09-13,111.22385996670943
2024-09-16,113.37481240452571
2024-09-17,114.29880665739269
2024-09-18,114.16179383049173
2024-09-19,117.95860800722616
2024-09-20,120.08665999254895
2024-09-23,123.52639454045323
2024-09-24,126.13250540916118
2024-09-25,124.04286770281722
2024-09-26,121.93953251423959
2024-09-27,122.5737742392706
2024-09-30,121.24710648698085
2024-10-01,122.60146613392529
2024-10-02,122.1292803876954
2024-10-03,123.83522516380044
2024-10-04,120.40524265693018
2024-10-07,122.34058685237038
2024-10-08,121.73396507005172
2024-10-09,121.84845690410269
2024-10-10,121.60906296773585
2024-10-11,123.75196724976294
2024-10-14,122.80355380629237
2024-10-15,126.55942004859833
2024-10-16,128.65447649245343
2024-10-17,126.09233428827058
2024-10-18,126.786676027121
2024-10-21,126.25176509754588
2024-10-22,126.11272164486016
2024-10-23,126.44789973399178
2024-10-24,126.00250613652123
2024-10-25,126.7758457169757
2024-10-28,126.50728692337744
2024-10-29,125.88771934639547
2024-10-30,127.0687077548472
2024-10-31,124.24543417775813
2024-11-01,124.19075033174343
2024-11-04,122.59395087629295
2024-11-05,121.99917462010167
2024-11-06,123.40033445044469
2024-11-07,119.96616542854966
2024-11-08,120.02457346303561
2024-11-11,121.34337218197298
2024-11-12,122.89051885191837
2024-11-13,122.85954664764547
2024-11-14,118.14702307652082
2024-11-15,118.62721610999156
2024-11-18,118.08336969900581
2024-11-19,117.71852638872129
2024-11-20,117.61740741613778
2024-11-21,119.81860682900573
2024-11-22,119.82100912879947
2024-11-25,119.38752727955959
2024-11-26,119.54409346526933
2024-11-27,121.2336406229586
2024-11-28,122.17468018156566
2024-11-29,124.1787918678221
2024-12-02,128.90030247591318
2024-12-03,128.63339597030685
2024-12-04,126.24131590784616
2024-12-05,122.77945718679466
2024-12-06,121.92953441650597
2024-12-09,119.42044112934599
2024-12-10,119.41381620540619
2024-12-11,116.56179638603564
2024-12-12,119.88152147741292
2024-12-13,120.46574650404247
2024-12-16,121.22305201787077
2024-12-17,121.19610708767016
2024-12-18,123.02080511181079
2024-12-19,124.62369024053923
2024-12-20,124.41709897455536
2024-12-23,124.95786765172437
2024-12-24,126.24871094580662
2024-12-25,126.9611499328214
2024-12-26,125.35699339020536
2024-12-27,124.20548032432437
2024-12-30,123.74448119468755
2024-12-31,124.7208633134343
