Date,TSM
2023-07-31,75.07149432430774
2023-08-01,73.12423553690442
2023-08-02,73.43673240533381
2023-08-03,73.75350619040012
2023-08-04,72.7535276479363
2023-08-07,73.44037732437198
2023-08-08,75.70257118464498
2023-08-09,75.13750349255498
2023-08-10,72.57078148837492
2023-08-11,73.2962894593779
2023-08-14,73.1910738725158
2023-08-15,73.8459033382316
2023-08-16,72.1150367092698
2023-08-17,71.85655479647913
2023-08-18,72.56937569301402
2023-08-21,69.65687754710092
2023-08-22,68.93767894210212
2023-08-23,70.34599141690661
2023-08-24,70.36915254072815
2023-08-25,70.32007402762851
2023-08-28,70.70794167132124
2023-08-29,71.8173692592745
2023-08-30,72.56965446729491
2023-08-31,72.0802211537331
2023-09-01,74.3205465841172
2023-09-04,73.256821194216
2023-09-05,70.32326767214495
2023-09-06,69.48613201605657
2023-09-07,70.38512973711174
2023-09-08,67.39738480045037
2023-09-11,67.99490777243778
2023-09-12,66.77721087726931
2023-09-13,65.98297604212932
2023-09-14,66.76432060394943
2023-09-15,65.38477763126434
2023-09-18,65.97242994796929
2023-09-19,66.07275243930894
2023-09-20,64.15033951282513
2023-09-21,64.79630288574526
2023-09-22,66.33362802865656
2023-09-25,64.99314748972003
2023-09-26,64.26614133447663
2023-09-27,65.0641201634048
2023-09-28,65.57545922221092
2023-09-29,66.23904912449434
2023-10-02,66.14259311147597
2023-10-03,66.17856002486995
2023-10-04,68.1361751982165
2023-10-05,66.70307127780761
2023-10-06,66.78945502596802
2023-10-09,66.42406763580182
2023-10-10,66.43571150057267
2023-10-11,66.41905220955476
2023-10-12,69.73873806693445
2023-10-13,69.37623146538101
2023-10-16,68.92986984170766
2023-10-17,68.6666086015613
2023-10-18,69.29511020191354
2023-10-19,70.70212930211667
2023-10-20,69.57373601189624
2023-10-23,67.16647861387077
2023-10-24,68.75264578795739
2023-10-25,68.89708410487255
2023-10-26,69.87724239961712
2023-10-27,70.77087906276842
2023-10-30,70.01014714660101
2023-10-31,69.04414815265503
2023-11-01,69.04979710785663
2023-11-02,69.99423166811196
2023-11-03,70.78854052155751
2023-11-06,72.01021551790693
2023-11-07,71.72669673131277
2023-11-08,71.30510496170199
2023-11-09,70.91349469589947
2023-11-10,69.10723475799762
2023-11-13,69.71688362182023
2023-11-14,69.25922656426728
2023-11-15,70.03908195130415
2023-11-16,71.24193794120666
2023-11-17,70.18910254240282
2023-11-20,70.13786074369364
2023-11-21,70.00940514272735
2023-11-22,71.23964902404921
2023-11-23,71.04441028153651
2023-11-24,71.65135523013511
2023-11-27,71.54826492170963
2023-11-28,70.66711219345672
2023-11-29,70.96017191770419
2023-11-30,70.81855615761314
2023-12-01,70.72841572351695
2023-12-04,70.78243494515955
2023-12-05,68.18148844991241
2023-12-06,68.89083728706568
2023-12-07,68.74964114819251
2023-12-08,67.15955756855585
2023-12-11,65.96507021032124
2023-12-12,67.3328009119329
2023-12-13,67.69626957531662
2023-12-14,66.94529396914662
2023-12-15,67.42126674608504
2023-12-18,67.85553702537752
2023-12-19,66.63274260186618
2023-12-20,67.24486414745655
2023-12-21,66.28524330161109
2023-12-22,67.98532324841288
2023-12-25,69.54932830275669
2023-12-26,70.6051303435068
2023-12-27,72.30933722726155
2023-12-28,71.73429562091326
2023-12-29,70.94830299114135
2024-01-01,72.54496773529337
2024-01-02,75.93636836898476
2024-01-03,76.28105265983662
2024-01-04,76.25834931506549
2024-01-05,75.06556098669695
2024-01-08,73.63999548608473
2024-01-09,70.84035903467387
2024-01-10,73.068783843885
2024-01-11,73.67827642208654
2024-01-12,72.54850407140567
2024-01-15,71.96469277890955
2024-01-16,71.25036193239116
2024-01-17,72.65680799263772
2024-01-18,71.0996072427988
2024-01-19,70.6647267390605
2024-01-22,71.66659096676628
2024-01-23,71.34028586924187
2024-01-24,68.90608173504708
2024-01-25,66.99078118783326
2024-01-26,66.69318555891049
2024-01-29,68.28736380308669
2024-01-30,67.15438545439193
2024-01-31,66.8415190971458
2024-02-01,66.97130122324
2024-02-02,68.29746232457713
2024-02-05,67.91198738479825
2024-02-06,66.33204026358683
2024-02-07,65.84714405863288
2024-02-08,65.12704315541536
2024-02-09,65.93976455468602
2024-02-12,65.64934668883662
2024-02-13,65.47411207631386
2024-02-14,67.25932965603485
2024-02-15,68.66351105216609
2024-02-16,70.33026098226459
2024-02-19,68.40531776459433
2024-02-20,67.11064005105403
2024-02-21,68.24553571262894
2024-02-22,66.87182703447024
2024-02-23,67.3479497089478
2024-02-26,64.55267947700175
2024-02-27,64.35994157913753
2024-02-28,64.74589520364137
2024-02-29,66.00044284142999
2024-03-01,65.7829787888212
2024-03-04,68.10395001171281
2024-03-05,69.7062482843065
2024-03-06,70.3719744580598
2024-03-07,70.6800370638854
2024-03-08,71.46887859371667
2024-03-11,72.64223900772853
2024-03-12,72.22704594638367
2024-03-13,72.77610941347355
2024-03-14,74.01540651914358
2024-03-15,73.75544842274161
2024-03-18,73.41990186739616
2024-03-19,72.43398656243012
2024-03-20,71.75229778211657
2024-03-21,71.42373036610353
2024-03-22,72.74865922634686
2024-03-25,72.44836579998646
2024-03-26,72.47182793160236
2024-03-27,74.34553705589873
2024-03-28,75.11926000068948
2024-03-29,76.52328227301288
2024-04-01,75.1297351991885
2024-04-02,75.88465563144065
2024-04-03,77.23966409507483
2024-04-04,79.94215588869199
2024-04-05,79.33068957979073
2024-04-08,80.9855520150885
2024-04-09,80.85927452389572
2024-04-10,82.67394091549762
2024-04-11,81.20357944327812
2024-04-12,80.19810973412085
2024-04-15,79.00334505815599
2024-04-16,80.79367590303939
2024-04-17,81.81794707058982
2024-04-18,84.08158994807025
2024-04-19,81.16481050831756
2024-04-22,84.82400174702785
2024-04-23,86.10512367038714
2024-04-24,87.92587704895134
2024-04-25,90.00491432455
2024-04-26,89.20542091858161
2024-04-29,89.23889273219682
2024-04-30,89.74350109677496
2024-05-01,89.6373787982212
2024-05-02,89.14007974895705
2024-05-03,91.64067449659915
2024-05-06,90.32398090393384
2024-05-07,89.05036864782126
2024-05-08,88.02149653376091
2024-05-09,86.84747962237807
2024-05-10,88.07842158961837
2024-05-13,90.55532951820065
2024-05-14,90.36852140581057
2024-05-15,89.93417698329237
2024-05-16,89.90447970015744
2024-05-17,89.13434928705179
2024-05-20,89.65589117772046
2024-05-21,89.22146320861383
2024-05-22,90.51866377073137
2024-05-23,90.569541659111
2024-05-24,90.60819257012747
2024-05-27,89.51057563261081
2024-05-28,88.53525505448573
2024-05-29,88.824656122075
2024-05-30,89.78901877133177
2024-05-31,89.29850407898526
2024-06-03,86.99482373932996
2024-06-04,86.51630956827843
2024-06-05,86.46468477088982
2024-06-06,86.90662347608526
2024-06-07,87.14702985471358
2024-06-10,85.69302043266312
2024-06-11,86.59569295953126
2024-06-12,86.60325432407834
2024-06-13,84.60653911698233
2024-06-14,83.25207270039738
2024-06-17,83.41763718117662
2024-06-18,85.26978672832958
2024-06-19,84.91155540154301
2024-06-20,84.63423118091785
2024-06-21,86.4898274463507
2024-06-24,84.75623484318768
2024-06-25,84.17727363529129
2024-06-26,82.3784474185709
2024-06-27,82.24947860407123
2024-06-28,83.09907724914808
2024-07-01,85.05875477609979
2024-07-02,83.7791548234529
2024-07-03,82.25641004748307
2024-07-04,80.1951403957811
2024-07-05,81.62591513220104
2024-07-08,79.9586505017628
2024-07-09,78.86385134705164
2024-07-10,76.40457696860489
2024-07-11,77.06950087344607
2024-07-12,78.47218767232923
2024-07-15,79.1358247099587
2024-07-16,80.85905612422607
2024-07-17,80.23440273529714
2024-07-18,82.27130097599364
2024-07-19,83.34475916275753
2024-07-22,85.60338402460712
2024-07-23,87.35881140294696
2024-07-24,89.61435304676726
2024-07-25,88.33008768094476
2024-07-26,86.26574807336637
2024-07-29,84.31898186022187
2024-07-30,86.64849505272048
2024-07-31,86.707151985087
2024-08-01,88.19147983533259
2024-08-02,89.40088019632398
2024-08-05,88.72870246099787
2024-08-06,89.02216517270574
2024-08-07,89.71442749029175
2024-08-08,89.41793208633062
2024-08-09,87.1408910659129
2024-08-12,90.53050217509033
2024-08-13,89.45902062508748
2024-08-14,88.27059822486362
2024-08-15,88.13702870893727
2024-08-16,90.11201669908864
2024-08-19,89.91032816258448
2024-08-20,90.19445614735947
2024-08-21,89.28249900748325
2024-08-22,89.44295836051748
2024-08-23,87.94330820793222
2024-08-26,87.17078972250127
2024-08-27,85.86243994566016
2024-08-28,84.4119653277174
2024-08-29,84.16569515177932
2024-08-30,81.55346336677287
2024-09-02,78.9521840738667
2024-09-03,78.04277112738066
2024-09-04,79.75620094473886
2024-09-05,79.09608820489376
2024-09-06,81.96650285206482
2024-09-09,81.19284128451314
2024-09-10,79.95050640553514
2024-09-11,79.28005857997981
2024-09-12,77.69067798626537
2024-09-13,78.5784684504127
2024-09-16,79.88391941451654
2024-09-17,80.0947804325825
2024-09-18,80.36186826375558
2024-09-19,77.72630619610185
2024-09-20,78.10982450945015
2024-09-23,77.10340146938171
2024-09-24,79.66044691454854
2024-09-25,79.50125526848124
2024-09-26,80.06555441812499
2024-09-27,81.6390660846401
2024-09-30,80.9538607518451
2024-10-01,78.788528553352
2024-10-02,79.39926989528807
2024-10-03,76.890424407983
2024-10-04,76.35456712254549
2024-10-07,77.69847326988254
2024-10-08,74.45174304631894
2024-10-09,75.97637824039603
2024-10-10,76.39601157466095
2024-10-11,77.33111343844193
2024-10-14,76.65045510419424
2024-10-15,78.6968060300959
2024-10-16,78.6012590202378
2024-10-17,79.45118303461035
2024-10-18,77.61812151446959
2024-10-21,78.78329141392463
2024-10-22,80.50892480773854
2024-10-23,83.71719663156416
2024-10-24,82.35307541703152
2024-10-25,83.65471883191431
2024-10-28,83.94831285195667
2024-10-29,84.46184241448329
2024-10-30,83.40087011684352
2024-10-31,86.65581349998575
2024-11-01,84.98267324403837
2024-11-04,83.79681663605173
2024-11-05,86.71564443286607
2024-11-06,86.57085318003924
2024-11-07,87.31902190335649
2024-11-08,87.80161992918553
2024-11-11,88.06687138629549
2024-11-12,87.26533519453734
2024-11-13,88.65949740826458
2024-11-14,88.32472162758785
2024-11-15,89.66816918890797
2024-11-18,85.82312467051092
2024-11-19,86.3820595841111
2024-11-20,88.52380171471366
2024-11-21,89.0357787810736
2024-11-22,86.82266171384254
2024-11-25,85.39294415549288
2024-11-26,85.33753021033208
2024-11-27,86.98714424245156
2024-11-28,88.55882247538628
2024-11-29,87.5083261715104
2024-12-02,86.1417340354167
2024-12-03,85.85511513222097
2024-12-04,83.55297934212722
2024-12-05,82.46060389586751
2024-12-06,86.08196443571752
2024-12-09,85.69050548221753
2024-12-10,84.92079541166396
2024-12-11,85.92400280098659
2024-12-12,84.94345967947908
2024-12-13,83.17631599925899
2024-12-16,83.92629664880485
2024-12-17,84.0113919128436
2024-12-18,84.37082494439548
2024-12-19,83.9263705832244
2024-12-20,84.39230869062295
2024-12-23,82.4250785457017
2024-12-24,84.05582748914999
2024-12-25,84.6163483085835
2024-12-26,82.03253966035913
2024-12-27,83.88586858405836
2024-12-30,83.72511297533863
2024-12-31,82.22745494309746
