Date,HSY
2023-08-03,597.746385497703
2023-08-04,589.6761176999051
2023-08-07,590.419816825454
2023-08-08,600.8785348654707
2023-08-09,591.326030926796
2023-08-10,585.7751592333826
2023-08-11,569.9339511423254
2023-08-14,588.3387543997609
2023-08-15,582.5963263813815
2023-08-16,569.4256331995427
2023-08-17,578.6889153262421
2023-08-18,574.0226199852345
2023-08-21,579.1488192503301
2023-08-22,589.3480243316019
2023-08-23,577.7257683498718
2023-08-24,579.0309710958691
2023-08-25,578.1247848517266
2023-08-28,587.0642223187778
2023-08-29,592.8718475976294
2023-08-30,605.4386596621337
2023-08-31,606.8753727505558
2023-09-01,618.8618419918924
2023-09-04,611.0099436844955
2023-09-05,605.4705321392784
2023-09-06,600.2722771193814
2023-09-07,599.5082522921184
2023-09-08,602.6250948932264
2023-09-11,602.108356970688
2023-09-12,602.6797815339071
2023-09-13,602.7563144104444
2023-09-14,605.7353603222117
2023-09-15,595.9566523437222
2023-09-18,610.8774865561273
2023-09-19,615.6078279318417
2023-09-20,603.4833126968954
2023-09-21,618.6169896414486
2023-09-22,607.2749378619965
2023-09-25,630.8734750059148
2023-09-26,637.1895750411513
2023-09-27,631.7180938225755
2023-09-28,632.7527586258382
2023-09-29,658.1019214470787
2023-10-02,658.2714217017048
2023-10-03,676.3959148560924
2023-10-04,678.5662853187869
2023-10-05,683.6594205920563
2023-10-06,660.4674920569431
2023-10-09,670.1610136253234
2023-10-10,655.8282443848439
2023-10-11,685.031549470154
2023-10-12,679.9913308280742
2023-10-13,672.0913123272878
2023-10-16,696.3104857013215
2023-10-17,693.9957789969753
2023-10-18,677.3473575393218
2023-10-19,663.2544676931402
2023-10-20,664.9085634318326
2023-10-23,678.4817380217326
2023-10-24,679.8535143943545
2023-10-25,691.320553546923
2023-10-26,700.6465646008486
2023-10-27,663.9438826386936
2023-10-30,647.9466216777458
2023-10-31,676.0267606901153
2023-11-01,695.5996256266221
2023-11-02,675.9211543323217
2023-11-03,658.2701944798746
2023-11-06,672.1663938733124
2023-11-07,670.6915195235902
2023-11-08,675.175175173688
2023-11-09,654.7123396109396
2023-11-10,664.2359411126338
2023-11-13,674.2614623916878
2023-11-14,671.4196326771415
2023-11-15,676.4022633439048
2023-11-16,673.3469273846321
2023-11-17,659.081635846048
2023-11-20,669.5019696606868
2023-11-21,657.4913446854873
2023-11-22,646.3834467214193
2023-11-23,624.9745143030545
2023-11-24,599.8097407192386
2023-11-27,600.6121689967549
2023-11-28,605.2076110629677
2023-11-29,620.7278505397297
2023-11-30,643.9354173750174
2023-12-01,657.3050290113692
2023-12-04,647.0028924975734
2023-12-05,650.0777883719404
2023-12-06,660.1706633805669
2023-12-07,655.3706136016827
2023-12-08,650.1324345339259
2023-12-11,636.8773309496047
2023-12-12,638.4648331763476
2023-12-13,636.2162179140631
2023-12-14,628.9106830891889
2023-12-15,644.8721453736293
2023-12-18,631.2824844405634
2023-12-19,628.7180091019151
2023-12-20,597.9917264102215
2023-12-21,594.6015090965474
2023-12-22,591.8280735343885
2023-12-25,571.9219696823611
2023-12-26,573.1479064508566
2023-12-27,575.8535287685102
2023-12-28,581.2462986690957
2023-12-29,591.9821712124733
2024-01-01,630.5148193417617
2024-01-02,620.5494492341575
2024-01-03,629.4426818712443
2024-01-04,637.7456237897213
2024-01-05,623.7189865220719
2024-01-08,643.2162757400378
2024-01-09,660.1312593966413
2024-01-10,657.7888280499445
2024-01-11,669.3045025478002
2024-01-12,667.2871708458003
2024-01-15,649.5397228144578
2024-01-16,690.4056405053353
2024-01-17,697.3995098197987
2024-01-18,698.1756665025871
2024-01-19,688.8083220356497
2024-01-22,693.1349158372134
2024-01-23,675.0131697267624
2024-01-24,657.2408784319829
2024-01-25,659.0948863862469
2024-01-26,647.4866422908252
2024-01-29,636.4286883340097
2024-01-30,631.3892085960413
2024-01-31,611.1544867741505
2024-02-01,609.1484775408429
2024-02-02,590.8326918605572
2024-02-05,560.8645676699133
2024-02-06,556.3720834247054
2024-02-07,539.739880143689
2024-02-08,547.1881769470594
2024-02-09,556.6816516140044
2024-02-12,564.3234706336985
2024-02-13,559.306221975889
2024-02-14,569.8498502150214
2024-02-15,554.8421705606804
2024-02-16,554.2227911863797
2024-02-19,555.8510666085107
2024-02-20,549.7778583702221
2024-02-21,529.3573147450834
2024-02-22,525.8815850172002
2024-02-23,496.2787911322477
2024-02-26,490.6678004186938
2024-02-27,477.14415271429635
2024-02-28,473.9879431372113
2024-02-29,486.42732613517114
2024-03-01,478.45692304649947
2024-03-04,451.92224223480196
2024-03-05,445.82177587326925
2024-03-06,455.29765847056575
2024-03-07,462.99355294104566
2024-03-08,468.3337749333893
2024-03-11,464.19190839330383
2024-03-12,462.6249250987609
2024-03-13,466.86246913396747
2024-03-14,449.85238817621746
2024-03-15,458.6003160551662
2024-03-18,459.39238418729485
2024-03-19,441.6746335167202
2024-03-20,456.30984959859626
2024-03-21,457.7440502835073
2024-03-22,459.48298013477046
2024-03-25,454.33926259889057
2024-03-26,447.39455541720423
2024-03-27,450.51473273920817
2024-03-28,444.48882943182474
2024-03-29,438.6898786225314
2024-04-01,434.0479418717643
2024-04-02,441.8013261506305
2024-04-03,431.306525087837
2024-04-04,434.99902054806535
2024-04-05,431.081010225845
2024-04-08,437.1352994989939
2024-04-09,440.2501975832672
2024-04-10,435.23092345673825
2024-04-11,427.18946518931136
2024-04-12,442.8372381321472
2024-04-15,419.63116908239715
2024-04-16,409.9888280495035
2024-04-17,411.6160482559084
2024-04-18,417.22389393308174
2024-04-19,412.96501917832563
2024-04-22,417.25661426859983
2024-04-23,416.93642457696814
2024-04-24,411.86685705867296
2024-04-25,411.20771862310903
2024-04-26,410.804187126851
2024-04-29,407.46277820751766
2024-04-30,408.0128008083785
2024-05-01,417.3564667447855
2024-05-02,410.54730041249763
2024-05-03,429.4907186047068
2024-05-06,423.4126577481779
2024-05-07,441.72333774613577
2024-05-08,445.1691192620419
2024-05-09,430.63352612302845
2024-05-10,425.2290069388054
2024-05-13,423.6796151278868
2024-05-14,444.30537977234656
2024-05-15,435.992885823294
2024-05-16,424.038452981099
2024-05-17,426.23643641183895
2024-05-20,423.2641156177107
2024-05-21,443.183813465487
2024-05-22,452.200051022704
2024-05-23,448.17904527415544
2024-05-24,466.20868314437234
2024-05-27,473.21110472092386
2024-05-28,481.1141775270158
2024-05-29,480.9911074864314
2024-05-30,462.88306050682496
2024-05-31,476.16684370912884
2024-06-03,476.84358885936535
2024-06-04,486.8684741674653
2024-06-05,496.444021528088
2024-06-06,498.97203160112383
2024-06-07,499.8278804030083
2024-06-10,515.3856695676649
2024-06-11,505.8972405066919
2024-06-12,499.4229900334348
2024-06-13,512.9109112842222
2024-06-14,515.9819560806295
2024-06-17,500.5128197430667
2024-06-18,503.9720287680921
2024-06-19,506.8350519667718
2024-06-20,490.9131729258901
2024-06-21,477.71311381637616
2024-06-24,471.36548874629165
2024-06-25,502.04860298598896
2024-06-26,508.469031438646
2024-06-27,502.40430601488384
2024-06-28,491.9190088106492
2024-07-01,487.16680331032785
2024-07-02,505.32931299213976
2024-07-03,521.4560829054789
2024-07-04,525.0023778829514
2024-07-05,518.3719615596469
2024-07-08,528.5845221925509
2024-07-09,549.4100157580643
2024-07-10,539.8707153780381
2024-07-11,536.2499267264154
2024-07-12,544.0906242834695
2024-07-15,555.6504732129683
2024-07-16,571.1085128468587
2024-07-17,586.5129561873584
2024-07-18,579.8783655734326
2024-07-19,571.2924869450727
2024-07-22,572.2609304320649
2024-07-23,567.0533367464469
2024-07-24,585.6604131533708
2024-07-25,573.8924195041295
2024-07-26,579.7746167201423
2024-07-29,622.2095051062414
2024-07-30,625.0851906950492
2024-07-31,609.5436612875616
2024-08-01,617.7967932060668
2024-08-02,637.4499393853425
2024-08-05,636.8313229348882
2024-08-06,646.1524679762141
2024-08-07,654.2735056801937
2024-08-08,672.7857965286311
2024-08-09,655.0836094251448
2024-08-12,673.905980074496
2024-08-13,670.7449149020597
2024-08-14,664.8045696632374
2024-08-15,672.255510763678
2024-08-16,681.7506590648728
2024-08-19,678.5607907777757
2024-08-20,691.6201300233428
2024-08-21,692.0940471587683
2024-08-22,728.18299381062
2024-08-23,742.5985445885459
2024-08-26,719.5042535287308
2024-08-27,729.0896017422689
2024-08-28,777.0182149343636
2024-08-29,753.5543160414062
2024-08-30,763.4580073544263
2024-09-02,756.227903517994
2024-09-03,740.2207986415434
2024-09-04,732.1358759271909
2024-09-05,712.3230915635261
2024-09-06,710.1884976195611
2024-09-09,723.2664185965389
2024-09-10,743.1246055197132
2024-09-11,740.8812937616286
2024-09-12,733.4731661952183
2024-09-13,742.295745756828
2024-09-16,769.67562665482
2024-09-17,782.9891775222451
2024-09-18,791.7470760652182
2024-09-19,831.5185672635237
2024-09-20,863.2208308432052
2024-09-23,843.7208033975552
2024-09-24,842.3893830019821
2024-09-25,831.5384744718721
2024-09-26,819.7205917434948
2024-09-27,815.1518673938873
2024-09-30,821.9260265419535
2024-10-01,803.7800430803218
2024-10-02,810.5750442191999
2024-10-03,809.5369474339335
2024-10-04,841.1840176373014
2024-10-07,838.8177825133404
2024-10-08,872.9232242434977
2024-10-09,893.7355056489635
2024-10-10,893.0187249306886
2024-10-11,873.8258333370899
2024-10-14,841.9130164718227
2024-10-15,827.4937422204235
2024-10-16,820.6113292404723
2024-10-17,822.1917335183493
2024-10-18,828.8415291402398
2024-10-21,836.6592758502737
2024-10-22,860.4483496491581
2024-10-23,862.0520493771726
2024-10-24,837.6709700605081
2024-10-25,850.6306624565468
2024-10-28,846.0019034123097
2024-10-29,834.9633170191103
2024-10-30,837.0123512625694
2024-10-31,850.1009003200813
2024-11-01,836.7997531740318
2024-11-04,831.593657313547
2024-11-05,824.407981324954
2024-11-06,810.9333356344669
2024-11-07,802.5414349053254
2024-11-08,797.9538285297141
2024-11-11,822.9848375353115
2024-11-12,845.1283069478592
2024-11-13,838.1938612046595
2024-11-14,824.4963731586395
2024-11-15,807.1403327846863
2024-11-18,828.1597014986899
2024-11-19,837.623915382897
2024-11-20,836.5538967360349
2024-11-21,810.9601615371524
2024-11-22,787.84113764245
2024-11-25,779.6231880945161
2024-11-26,762.7838019554048
2024-11-27,786.74739988285
2024-11-28,785.4846020295839
2024-11-29,780.4603018273059
2024-12-02,767.2467811676883
2024-12-03,758.679134583845
2024-12-04,761.9292253915133
2024-12-05,747.178474893326
2024-12-06,751.0879524486791
2024-12-09,716.8371015345158
2024-12-10,698.4158496386118
2024-12-11,710.761401225904
2024-12-12,685.1881846022236
2024-12-13,703.9845785516145
2024-12-16,726.5039220369902
2024-12-17,754.3119022692717
2024-12-18,735.6184323098544
2024-12-19,751.8967880720962
2024-12-20,741.8124432879483
2024-12-23,714.1020762239405
2024-12-24,714.2252303813904
2024-12-25,699.2016328683387
2024-12-26,704.3216606579426
2024-12-27,709.8951385631474
2024-12-30,690.7204328079059
2024-12-31,674.1026082118946
