Date,EMR
2023-08-01,147.08253503715915
2023-08-02,146.7922795427288
2023-08-03,148.9828441272538
2023-08-04,153.03665816847592
2023-08-07,153.29246945567536
2023-08-08,149.45220786787397
2023-08-09,147.5251129454666
2023-08-10,146.34383152995528
2023-08-11,148.18121167694835
2023-08-14,146.14369980984054
2023-08-15,146.58553954352647
2023-08-16,149.02574648308862
2023-08-17,151.7727073581794
2023-08-18,150.94206939583833
2023-08-21,151.0215151955613
2023-08-22,147.75246151429872
2023-08-23,148.4265601952382
2023-08-24,146.91537157522464
2023-08-25,148.27876514305152
2023-08-28,146.12024370880104
2023-08-29,150.277970600899
2023-08-30,154.82947996967144
2023-08-31,157.6743420057383
2023-09-01,157.6538369195199
2023-09-04,158.71001507326633
2023-09-05,160.8207593371791
2023-09-06,166.00068640289382
2023-09-07,167.6833075111749
2023-09-08,167.50421491484929
2023-09-11,167.25120198553867
2023-09-12,169.2609088940159
2023-09-13,170.74575550560238
2023-09-14,170.05618037371116
2023-09-15,171.83391081878852
2023-09-18,171.18724724623328
2023-09-19,171.1299009318652
2023-09-20,171.82951797803648
2023-09-21,169.27443725639836
2023-09-22,169.8141419069882
2023-09-25,168.80541427226612
2023-09-26,171.37166067139955
2023-09-27,172.75961913281807
2023-09-28,171.81376275063468
2023-09-29,170.137360561726
2023-10-02,171.09469102327833
2023-10-03,175.04301911943315
2023-10-04,174.11732194190998
2023-10-05,172.90199120778163
2023-10-06,172.57156354407923
2023-10-09,169.49108582128795
2023-10-10,172.4904640204924
2023-10-11,178.64768363660923
2023-10-12,174.44672706899516
2023-10-13,172.60134747156064
2023-10-16,171.14708094106547
2023-10-17,170.272821427177
2023-10-18,168.521911111494
2023-10-19,171.13722772075678
2023-10-20,170.97512429304467
2023-10-23,172.65903059339448
2023-10-24,175.75888960056687
2023-10-25,180.34002640551336
2023-10-26,176.63669301448545
2023-10-27,178.4690040322956
2023-10-30,181.36133020871202
2023-10-31,184.86249688360616
2023-11-01,184.01071259042362
2023-11-02,181.77105729906376
2023-11-03,178.68523296452216
2023-11-06,179.53340026298284
2023-11-07,183.28816078192287
2023-11-08,187.54639794277708
2023-11-09,185.23159878412002
2023-11-10,185.37200589560376
2023-11-13,185.82064967094254
2023-11-14,185.2731278372423
2023-11-15,182.89853805508693
2023-11-16,182.98663413250188
2023-11-17,180.9168338056415
2023-11-20,183.82815282961076
2023-11-21,184.8071125002055
2023-11-22,181.9556681283077
2023-11-23,181.60458324952253
2023-11-24,181.95399498391387
2023-11-27,184.71451975736528
2023-11-28,185.5606955578611
2023-11-29,185.93345474878578
2023-11-30,179.43074438169126
2023-12-01,180.83805409454408
2023-12-04,184.13746944260217
2023-12-05,184.36946147482178
2023-12-06,187.51206587324506
2023-12-07,186.98566447056567
2023-12-08,190.00276000329296
2023-12-11,191.4631258022181
2023-12-12,191.6391839740761
2023-12-13,190.390333272146
2023-12-14,187.98828991539884
2023-12-15,184.91641742615838
2023-12-18,189.01032828199646
2023-12-19,192.05606827845537
2023-12-20,192.73696854935423
2023-12-21,192.88406499897332
2023-12-22,196.59112284398304
2023-12-25,194.89031830044772
2023-12-26,195.68349060190448
2023-12-27,193.13805214411568
2023-12-28,195.08825113182323
2023-12-29,197.71102993632914
2024-01-01,198.10743600001348
2024-01-02,198.8272629862373
2024-01-03,194.8742557022647
2024-01-04,196.75014172664936
2024-01-05,202.38001285068913
2024-01-08,204.23177795785818
2024-01-09,209.77765597572997
2024-01-10,213.2476688011343
2024-01-11,206.05901035490402
2024-01-12,207.61726416235092
2024-01-15,206.99920005491163
2024-01-16,205.63176818492903
2024-01-17,206.8790173145945
2024-01-18,203.5915994809043
2024-01-19,203.62896732347699
2024-01-22,205.8791935684645
2024-01-23,204.35903344899245
2024-01-24,203.5759159759956
2024-01-25,213.90614236914251
2024-01-26,218.01076125281435
2024-01-29,222.9486358224176
2024-01-30,219.11468850099595
2024-01-31,222.9062453429199
2024-02-01,229.25581900436248
2024-02-02,234.12799989666513
2024-02-05,232.05167410964523
2024-02-06,234.85176369621675
2024-02-07,232.4738482993301
2024-02-08,232.31962799958308
2024-02-09,231.29390298696222
2024-02-12,231.18572342371695
2024-02-13,234.26759045348564
2024-02-14,233.82979269668036
2024-02-15,238.2228517098019
2024-02-16,238.8178333475872
2024-02-19,242.52290181144375
2024-02-20,247.24874568885252
2024-02-21,244.90288652165185
2024-02-22,243.6196637930104
2024-02-23,245.0329580947577
2024-02-26,245.40566079052806
2024-02-27,247.72431174840375
2024-02-28,252.07476573662734
2024-02-29,246.70217279730167
2024-03-01,243.8990674863672
2024-03-04,238.5592163412375
2024-03-05,240.45457090475273
2024-03-06,236.18547638256092
2024-03-07,239.58753902321035
2024-03-08,238.201929245299
2024-03-11,234.82103775023367
2024-03-12,233.5428862417543
2024-03-13,232.2238802308524
2024-03-14,233.83586498611174
2024-03-15,232.00046766429875
2024-03-18,234.53214338642124
2024-03-19,228.08247259626918
2024-03-20,226.06172868944464
2024-03-21,229.34732489100065
2024-03-22,231.09928521579573
2024-03-25,236.69774969936543
2024-03-26,230.16766725622665
2024-03-27,228.80355785382454
2024-03-28,230.84509356160112
2024-03-29,230.49739574081812
2024-04-01,228.779012061279
2024-04-02,223.74383304359188
2024-04-03,220.25069720472894
2024-04-04,217.79230782331155
2024-04-05,218.35415498065785
2024-04-08,220.69630021562583
2024-04-09,220.8097511291892
2024-04-10,222.28089432024936
2024-04-11,228.95234439782493
2024-04-12,231.98714902932883
2024-04-15,235.9113023420012
2024-04-16,236.50467681937562
2024-04-17,235.68636416549592
2024-04-18,238.5797857050572
2024-04-19,241.40183631158325
2024-04-22,248.0153131255607
2024-04-23,246.4957592346384
2024-04-24,250.71273367136627
2024-04-25,250.10501044434514
2024-04-26,249.08890110371433
2024-04-29,245.879668397938
2024-04-30,243.5601184996116
2024-05-01,248.2625534536052
2024-05-02,246.38212572754043
2024-05-03,243.82638021560044
2024-05-06,244.13194211477372
2024-05-07,241.4722140698945
2024-05-08,245.62378465274995
2024-05-09,240.69103261109493
2024-05-10,240.6368226954019
2024-05-13,239.34638034717767
2024-05-14,241.27730373485167
2024-05-15,239.731485606481
2024-05-16,240.00382482857972
2024-05-17,243.16492119762123
2024-05-20,244.01801524916206
2024-05-21,244.97356284740692
2024-05-22,249.75515292083495
2024-05-23,246.07734380235644
2024-05-24,245.76030568907248
2024-05-27,241.69994262132957
2024-05-28,244.07327689649628
2024-05-29,237.45747815902243
2024-05-30,237.78949252091823
2024-05-31,239.84992949119868
2024-06-03,236.42476515577616
2024-06-04,232.81709756754907
2024-06-05,230.62382412299968
2024-06-06,233.81581683849606
2024-06-07,229.27891465458487
2024-06-10,229.20764367974073
2024-06-11,239.28663104810647
2024-06-12,235.3183357153126
2024-06-13,237.05217296933424
2024-06-14,238.29224102069452
2024-06-17,241.9065344295064
2024-06-18,238.4506803428138
2024-06-19,243.7399951474276
2024-06-20,241.74567594349114
2024-06-21,243.49758729236004
2024-06-24,245.70645908305164
2024-06-25,245.40201430560288
2024-06-26,242.2110907371468
2024-06-27,240.51977353315206
2024-06-28,234.46069430975064
2024-07-01,245.83699663356617
2024-07-02,239.88317501532305
2024-07-03,235.00222417155774
2024-07-04,236.41223155687535
2024-07-05,234.6658947910065
2024-07-08,240.7412690630985
2024-07-09,235.1720232281238
2024-07-10,238.06048214896904
2024-07-11,234.59739062846606
2024-07-12,233.42528424310782
2024-07-15,231.95220216129724
2024-07-16,232.279706887541
2024-07-17,231.6920588924731
2024-07-18,235.4761856011604
2024-07-19,242.6125362431928
2024-07-22,241.52746525106286
2024-07-23,241.52080625773934
2024-07-24,242.10715106596714
2024-07-25,235.70900581256393
2024-07-26,236.1314652859518
2024-07-29,234.33259821944097
2024-07-30,235.96109761441917
2024-07-31,235.63534273468457
2024-08-01,238.02946726412486
2024-08-02,241.08800234771124
2024-08-05,239.4760551327387
2024-08-06,242.91044251181862
2024-08-07,232.1394276914405
2024-08-08,233.15210437309085
2024-08-09,226.10527042202835
2024-08-12,222.10801570009548
2024-08-13,221.65919958318915
2024-08-14,216.49529844324653
2024-08-15,215.46444584070284
2024-08-16,211.20156310878048
2024-08-19,219.70577986769894
2024-08-20,219.1105742922098
2024-08-21,217.80622338958938
2024-08-22,219.76391621424432
2024-08-23,217.40451643350946
2024-08-26,223.35039831351298
2024-08-27,223.06240176474276
2024-08-28,226.47137583014722
2024-08-29,233.72062142964012
2024-08-30,233.6800011322073
2024-09-02,236.52282822614322
2024-09-03,241.3785235869587
2024-09-04,237.57370388047795
2024-09-05,240.35044088665882
2024-09-06,245.15232634178633
2024-09-09,245.24107286158477
2024-09-10,249.9552080424006
2024-09-11,245.10402611970173
2024-09-12,248.89013727326954
2024-09-13,245.76788277420428
2024-09-16,247.55255577232666
2024-09-17,249.45793515167352
2024-09-18,245.48766771566955
2024-09-19,249.49964028504434
2024-09-20,248.396454650605
2024-09-23,250.70772907118047
2024-09-24,252.06279876179644
2024-09-25,254.33953658702353
2024-09-26,257.5587626870909
2024-09-27,257.68661785566206
2024-09-30,253.65651898431577
2024-10-01,255.71685519326977
2024-10-02,259.9328401847526
2024-10-03,260.6246025380463
2024-10-04,258.8844682190339
2024-10-07,263.0846406742758
2024-10-08,263.31477904022324
2024-10-09,259.3671003909303
2024-10-10,262.89462562820563
2024-10-11,258.3200873484393
2024-10-14,259.65710894788987
2024-10-15,258.61642773666745
2024-10-16,252.86947207429603
2024-10-17,249.12032230874192
2024-10-18,244.35194767167204
2024-10-21,246.78484863241397
2024-10-22,243.38457414244988
2024-10-23,248.7875608392006
2024-10-24,253.01444186534513
2024-10-25,252.306670400665
2024-10-28,253.2121043807995
2024-10-29,251.9071707101392
2024-10-30,252.4049487417202
2024-10-31,250.80638062534405
2024-11-01,253.1871863117229
2024-11-04,253.14088241731952
2024-11-05,250.29900967896222
2024-11-06,248.54800653492526
2024-11-07,247.31624188667556
2024-11-08,239.94485414417892
2024-11-11,235.44092113368603
2024-11-12,235.57608402669442
2024-11-13,231.93829982737577
2024-11-14,223.96623269508436
2024-11-15,227.2917438445298
2024-11-18,230.8946205071723
2024-11-19,234.73327652819827
2024-11-20,231.67315150940763
2024-11-21,230.55256355778752
2024-11-22,228.81026901672456
2024-11-25,231.13232383400842
2024-11-26,233.43601536355544
2024-11-27,236.6958761590942
2024-11-28,234.59991066872635
2024-11-29,232.59302405469174
2024-12-02,235.10058022492484
2024-12-03,233.9894743439131
2024-12-04,235.5642214515668
2024-12-05,238.9097456811558
2024-12-06,239.43582795186316
2024-12-09,236.30181914516945
2024-12-10,234.7371854829793
2024-12-11,233.31465306736422
2024-12-12,237.8897605050328
2024-12-13,239.75345863363316
2024-12-16,236.62205096657974
2024-12-17,245.57116241579828
2024-12-18,243.7331366809759
2024-12-19,243.4294556463339
2024-12-20,248.08986368349446
2024-12-23,240.18986341582826
2024-12-24,242.77763120428907
2024-12-25,240.02547915242405
2024-12-26,237.20340403165486
2024-12-27,243.88097978575107
2024-12-30,245.7034150409305
2024-12-31,245.7613207212188
