Date,NXPI
2023-07-28,101.80572535234636
2023-07-31,104.03221880137649
2023-08-01,105.97964953191187
2023-08-02,105.6477693022906
2023-08-03,106.26118519829939
2023-08-04,106.56456858459714
2023-08-07,103.87444552896707
2023-08-08,102.21844094008854
2023-08-09,102.76632415240634
2023-08-10,102.08534816293972
2023-08-11,99.70748140534891
2023-08-14,100.22118401171987
2023-08-15,101.32577463045652
2023-08-16,101.51003660185391
2023-08-17,100.98128603157234
2023-08-18,98.47076644782035
2023-08-21,97.56511312773063
2023-08-22,98.47785685523978
2023-08-23,98.16272594960829
2023-08-24,97.44759917217249
2023-08-25,95.01011627956991
2023-08-28,96.7102730765583
2023-08-29,97.42590014175703
2023-08-30,98.43170724429342
2023-08-31,99.35681428498087
2023-09-01,99.01253991487155
2023-09-04,98.8786050386739
2023-09-05,99.07555267958497
2023-09-06,99.73751996020313
2023-09-07,100.84676213098206
2023-09-08,102.48410540731746
2023-09-11,101.49193346014215
2023-09-12,99.79460641640712
2023-09-13,100.45566622934835
2023-09-14,101.43581421846416
2023-09-15,100.68001507664981
2023-09-18,101.32703184120561
2023-09-19,102.63858230005499
2023-09-20,100.6671168762452
2023-09-21,101.26976577101513
2023-09-22,101.01251699293191
2023-09-25,101.57223042318826
2023-09-26,100.45965241295444
2023-09-27,100.53005713537038
2023-09-28,98.90565586699142
2023-09-29,99.0632929625876
2023-10-02,99.94790110270279
2023-10-03,99.23036882250857
2023-10-04,100.6770350574378
2023-10-05,100.04103725847862
2023-10-06,99.66029091871926
2023-10-09,101.85178154765327
2023-10-10,102.76295830578859
2023-10-11,103.42075608040253
2023-10-12,102.96478683112997
2023-10-13,102.76149022873693
2023-10-16,100.65113176874263
2023-10-17,100.10834549552803
2023-10-18,100.19548587186046
2023-10-19,98.80473433468327
2023-10-20,97.62779402867592
2023-10-23,98.25754514066212
2023-10-24,99.39064735602601
2023-10-25,100.93303014420363
2023-10-26,100.0138619474441
2023-10-27,100.2047197712035
2023-10-30,100.76241371814956
2023-10-31,98.35045292395513
2023-11-01,97.52478911016999
2023-11-02,97.27061823118304
2023-11-03,95.84048662008209
2023-11-06,96.40757909612266
2023-11-07,95.63683290474758
2023-11-08,94.6574408611491
2023-11-09,96.03055687330969
2023-11-10,96.89463165165596
2023-11-13,97.49928628045456
2023-11-14,94.99978743061504
2023-11-15,95.16634193863653
2023-11-16,95.0489618563831
2023-11-17,94.86211760507845
2023-11-20,94.20737177912619
2023-11-21,91.89482720496024
2023-11-22,89.50552521429266
2023-11-23,90.30759601817202
2023-11-24,88.4212968416179
2023-11-27,88.86208255834983
2023-11-28,90.56579237693232
2023-11-29,89.95937758288726
2023-11-30,90.5283143880348
2023-12-01,90.09327586534569
2023-12-04,90.87742329466872
2023-12-05,93.08684828691361
2023-12-06,91.24517732977348
2023-12-07,90.41564766411408
2023-12-08,88.05856511409094
2023-12-11,88.54678401016426
2023-12-12,88.20197931812268
2023-12-13,89.82495228706888
2023-12-14,90.19368926682095
2023-12-15,89.23865397074934
2023-12-18,92.21323305339621
2023-12-19,91.21931835683336
2023-12-20,94.48221396474273
2023-12-21,95.0297179498064
2023-12-22,95.51146297377365
2023-12-25,95.22332268854406
2023-12-26,94.52315278686415
2023-12-27,95.68373330279469
2023-12-28,94.94061940915554
2023-12-29,94.60957966799249
2024-01-01,94.63195885579266
2024-01-02,96.11116877183217
2024-01-03,95.28191559273903
2024-01-04,94.77557685000718
2024-01-05,94.54449331772864
2024-01-08,92.1010851500714
2024-01-09,93.0008263097243
2024-01-10,91.70124848098511
2024-01-11,90.19970022271234
2024-01-12,90.53252286630824
2024-01-15,91.54560078962042
2024-01-16,92.20864528583725
2024-01-17,91.23565543194788
2024-01-18,89.67962917299629
2024-01-19,87.5752119462015
2024-01-22,88.33923780788618
2024-01-23,88.17165778539785
2024-01-24,88.16748058166533
2024-01-25,88.09320289850578
2024-01-26,86.11372664612284
2024-01-29,84.02358672431703
2024-01-30,85.42226083605114
2024-01-31,85.7885090513148
2024-02-01,84.67331571177837
2024-02-02,85.4494967511601
2024-02-05,86.85038756968537
2024-02-06,84.95529022907525
2024-02-07,84.76865917700609
2024-02-08,83.18203528641212
2024-02-09,83.6100539892757
2024-02-12,83.18667163133817
2024-02-13,82.11779298291638
2024-02-14,81.91663311255708
2024-02-15,80.02458638216976
2024-02-16,80.39215207053782
2024-02-19,80.87567968606241
2024-02-20,80.67324249666338
2024-02-21,79.66013498620269
2024-02-22,79.14649677713413
2024-02-23,79.50079766017063
2024-02-26,79.94107076534559
2024-02-27,80.68735504637895
2024-02-28,82.53002783227846
2024-02-29,82.20013148020541
2024-03-01,81.68511087267437
2024-03-04,79.02710578116648
2024-03-05,78.8154358101839
2024-03-06,78.01793398009917
2024-03-07,76.85993375347013
2024-03-08,77.13506917034098
2024-03-11,76.436669264835
2024-03-12,75.79969230804106
2024-03-13,75.9275622247679
2024-03-14,78.26281629855808
2024-03-15,78.35944479206267
2024-03-18,77.8549129272168
2024-03-19,76.5301599670303
2024-03-20,76.9493065594162
2024-03-21,76.93299877174938
2024-03-22,76.97777607389958
2024-03-25,76.79621335408761
2024-03-26,76.49966787806014
2024-03-27,79.60991346332246
2024-03-28,79.87178661831085
2024-03-29,80.04604510637085
2024-04-01,78.70316527025673
2024-04-02,78.90539361153392
2024-04-03,80.03286592580369
2024-04-04,79.43530537208859
2024-04-05,78.28379490582375
2024-04-08,78.2010548943018
2024-04-09,79.56295275604562
2024-04-10,78.36461901586796
2024-04-11,78.29246932041715
2024-04-12,79.60828225541947
2024-04-15,78.51543128374225
2024-04-16,79.90742260331356
2024-04-17,80.49139598333429
2024-04-18,82.24046262461461
2024-04-19,82.52019467255634
2024-04-22,83.37675790429729
2024-04-23,83.64004014551753
2024-04-24,83.59229150173113
2024-04-25,85.59791518632342
2024-04-26,87.91224157807439
2024-04-29,87.49783099111131
2024-04-30,88.53835656919577
2024-05-01,89.36294976585467
2024-05-02,87.84183518508463
2024-05-03,87.09313588820484
2024-05-06,87.98647100731516
2024-05-07,87.97420105065889
2024-05-08,87.43102497695946
2024-05-09,87.39221229511818
2024-05-10,86.42523261096302
2024-05-13,85.01717387176564
2024-05-14,84.5050459183812
2024-05-15,84.79496570992035
2024-05-16,85.46599243615901
2024-05-17,84.25539228820192
2024-05-20,85.37903340165253
2024-05-21,85.51001339113802
2024-05-22,83.81160901841183
2024-05-23,84.05766704228903
2024-05-24,83.95599800857913
2024-05-27,86.13084362981284
2024-05-28,86.07097385328763
2024-05-29,87.5897377874355
2024-05-30,87.07048324059089
2024-05-31,86.00521629367978
2024-06-03,84.81047635736792
2024-06-04,85.94421227851642
2024-06-05,85.74475380467966
2024-06-06,84.8193150095135
2024-06-07,85.42382603057587
2024-06-10,84.24859405676234
2024-06-11,83.96908036239137
2024-06-12,84.11346404037667
2024-06-13,83.1967276772585
2024-06-14,82.13895335624308
2024-06-17,82.1350309594186
2024-06-18,83.11904541667533
2024-06-19,82.22310662241232
2024-06-20,82.8275811700435
2024-06-21,82.88443379938535
2024-06-24,85.47590421574776
2024-06-25,86.24088919221234
2024-06-26,86.71136331984319
2024-06-27,87.87598027570762
2024-06-28,88.26203354516139
2024-07-01,88.71923943663624
2024-07-02,86.93898635930886
2024-07-03,88.11776220853383
2024-07-04,90.20012614078036
2024-07-05,92.1467789952901
2024-07-08,90.82611003729328
2024-07-09,90.99400979357006
2024-07-10,91.65852328891317
2024-07-11,93.74079267925505
2024-07-12,94.43570277505509
2024-07-15,93.57630231577153
2024-07-16,93.67106130094508
2024-07-17,94.01686413690241
2024-07-18,94.82375146628108
2024-07-19,95.5519823535601
2024-07-22,94.47840828120226
2024-07-23,93.48545696740626
2024-07-24,92.12653882358416
2024-07-25,90.52760818646922
2024-07-26,90.32489191770152
2024-07-29,89.84280139126356
2024-07-30,89.93402408868353
2024-07-31,90.50871079427705
2024-08-01,89.24974261117443
2024-08-02,88.31174640230655
2024-08-05,88.50295197629703
2024-08-06,89.94069647045731
2024-08-07,87.73553322783187
2024-08-08,88.4644756703526
2024-08-09,87.88423183368438
2024-08-12,88.22729591116511
2024-08-13,90.19010254353721
2024-08-14,90.65807032949346
2024-08-15,89.50831057183109
2024-08-16,88.93199079947713
2024-08-19,90.67178543290495
2024-08-20,90.92728653026995
2024-08-21,93.02529799034916
2024-08-22,92.62642057242275
2024-08-23,92.4314113663864
2024-08-26,93.24746707970498
2024-08-27,94.5403918779114
2024-08-28,94.03602456973267
2024-08-29,93.46973669760473
2024-08-30,93.18340788398534
2024-09-02,92.87138144699519
2024-09-03,92.15306151263061
2024-09-04,93.1130460068207
2024-09-05,93.23856033994957
2024-09-06,93.18299803867632
2024-09-09,94.42140240276535
2024-09-10,95.83723107035973
2024-09-11,97.10999792516503
2024-09-12,96.37724929533611
2024-09-13,96.82663287809412
2024-09-16,96.22073239172201
2024-09-17,97.28778618614119
2024-09-18,97.04811092025027
2024-09-19,95.40605966463363
2024-09-20,95.22858573588177
2024-09-23,95.45166211834884
2024-09-24,94.09418992857893
2024-09-25,94.58659107391537
2024-09-26,95.75123546002747
2024-09-27,95.19748175302902
2024-09-30,93.91461985110243
2024-10-01,93.75049496693828
2024-10-02,92.83786694046067
2024-10-03,93.61398482327562
2024-10-04,94.39843130725941
2024-10-07,95.30083758282261
2024-10-08,97.78193321138073
2024-10-09,99.12411189132871
2024-10-10,98.71563360262397
2024-10-11,98.99333508640781
2024-10-14,99.84883874813583
2024-10-15,99.15312336709574
2024-10-16,99.28359834824926
2024-10-17,97.0223570658549
2024-10-18,93.95414219830376
2024-10-21,93.36468423993986
2024-10-22,95.17904781462933
2024-10-23,95.4202932930481
2024-10-24,97.0379264671132
2024-10-25,97.28172378935862
2024-10-28,95.3162641497452
2024-10-29,96.05251636895527
2024-10-30,96.84639815516833
2024-10-31,96.14229446194089
2024-11-01,95.50759089124789
2024-11-04,96.18664641464841
2024-11-05,97.08978352859837
2024-11-06,99.06003220911346
2024-11-07,97.74368325940803
2024-11-08,98.62770580895939
2024-11-11,97.84454592018142
2024-11-12,99.67278356643506
2024-11-13,101.00984646919581
2024-11-14,100.90780087138427
2024-11-15,100.69858464711083
2024-11-18,101.68340515047124
2024-11-19,102.32313657814417
2024-11-20,102.77574861373616
2024-11-21,101.91345472858691
2024-11-22,99.93301362573021
2024-11-25,100.60949093710347
2024-11-26,100.67607594025803
2024-11-27,100.35120660451454
2024-11-28,99.3781467461477
2024-11-29,99.13492677610171
2024-12-02,99.54492094633756
2024-12-03,99.29608843109445
2024-12-04,99.24388244958293
2024-12-05,98.29677754030084
2024-12-06,99.30244875649757
2024-12-09,100.67969831207631
2024-12-10,99.25182172280061
2024-12-11,97.42228700020583
2024-12-12,96.87885443574076
2024-12-13,96.14912038199712
2024-12-16,94.67596382056209
2024-12-17,95.0663726857636
2024-12-18,93.99209585220956
2024-12-19,93.1987257828148
2024-12-20,93.6606999334319
2024-12-23,94.32778240995144
2024-12-24,96.81170161232282
2024-12-25,97.26327806796598
2024-12-26,97.83674687611516
2024-12-27,99.435780158038
2024-12-30,98.30162267267092
2024-12-31,99.99834640426191
