Date,ULTA
2023-08-03,904.1255673830541
2023-08-04,911.4336633454838
2023-08-07,945.3607874675412
2023-08-08,936.6232067951639
2023-08-09,945.4001286003493
2023-08-10,933.7115769908227
2023-08-11,909.4907615203763
2023-08-14,893.189623551861
2023-08-15,906.4244627993598
2023-08-16,935.3391302074058
2023-08-17,958.2993085156987
2023-08-18,980.8203584590983
2023-08-21,1007.2315401714053
2023-08-22,1065.449924614915
2023-08-23,1106.4099272145486
2023-08-24,1085.3431774735086
2023-08-25,1075.4805397879354
2023-08-28,1095.542908443762
2023-08-29,1096.9483710542213
2023-08-30,1111.2146084396127
2023-08-31,1095.9242558237345
2023-09-01,1117.2152205194166
2023-09-04,1093.262164291733
2023-09-05,1089.5745603237754
2023-09-06,1089.7447396151592
2023-09-07,1059.0633779967682
2023-09-08,1088.1463425913403
2023-09-11,1085.685427853666
2023-09-12,1112.2052794329593
2023-09-13,1094.489784854978
2023-09-14,1105.5988211444442
2023-09-15,1097.3119092379009
2023-09-18,1084.1110220970077
2023-09-19,1093.324608458035
2023-09-20,1154.824292711061
2023-09-21,1138.3920405072572
2023-09-22,1126.9526686573458
2023-09-25,1162.4871869701667
2023-09-26,1186.8927955456318
2023-09-27,1172.2424863686856
2023-09-28,1193.975558786218
2023-09-29,1225.2946169166596
2023-10-02,1202.1868945290314
2023-10-03,1171.2396434076675
2023-10-04,1180.1654602468252
2023-10-05,1200.9020367612327
2023-10-06,1193.7986405369898
2023-10-09,1217.0872557914763
2023-10-10,1206.065004625739
2023-10-11,1181.9559163300166
2023-10-12,1149.7236359070205
2023-10-13,1142.7185667275528
2023-10-16,1143.956891826308
2023-10-17,1170.7472437546794
2023-10-18,1152.251684424391
2023-10-19,1116.8580802895442
2023-10-20,1135.1119248883836
2023-10-23,1112.9715094805088
2023-10-24,1117.2423068060957
2023-10-25,1129.6481295709289
2023-10-26,1099.6207506745882
2023-10-27,1119.7158071302285
2023-10-30,1093.9694530393863
2023-10-31,1101.8025902634538
2023-11-01,1087.9410507782436
2023-11-02,1112.0236898037617
2023-11-03,1121.2550775724465
2023-11-06,1095.7025392969767
2023-11-07,1075.772772189134
2023-11-08,1041.0154188426498
2023-11-09,1061.276378324602
2023-11-10,1080.9463377460704
2023-11-13,1101.5558337146283
2023-11-14,1085.4067788488535
2023-11-15,1111.053754472843
2023-11-16,1084.3962728205552
2023-11-17,1068.2860458488196
2023-11-20,1059.0996846513174
2023-11-21,1044.1627495530881
2023-11-22,1029.720423355322
2023-11-23,1034.8348821826319
2023-11-24,1062.7995546565405
2023-11-27,1079.2627270649498
2023-11-28,1109.0625183301022
2023-11-29,1080.2741511888494
2023-11-30,1060.0130621970318
2023-12-01,1083.5961881407798
2023-12-04,1092.8095052049605
2023-12-05,1097.7977618393195
2023-12-06,1146.1389168491542
2023-12-07,1180.8139212214037
2023-12-08,1171.4344884921784
2023-12-11,1164.876411950502
2023-12-12,1155.5273012954112
2023-12-13,1143.6091889915122
2023-12-14,1115.5632959049617
2023-12-15,1045.0763434118746
2023-12-18,1043.9151176245396
2023-12-19,1040.0484637852685
2023-12-20,1083.660701879973
2023-12-21,1091.152290839339
2023-12-22,1062.407673517102
2023-12-25,1043.4931321780725
2023-12-26,1061.9928103137447
2023-12-27,1035.3431943114372
2023-12-28,1002.4728017097023
2023-12-29,1002.6541100071648
2024-01-01,969.6847269176287
2024-01-02,942.4297665626112
2024-01-03,952.0442592911597
2024-01-04,929.203194837489
2024-01-05,903.1780674147993
2024-01-08,882.2108241136373
2024-01-09,879.4754345726024
2024-01-10,834.866096299895
2024-01-11,845.8076217957934
2024-01-12,824.8170035628431
2024-01-15,825.6606765538372
2024-01-16,874.3938827155843
2024-01-17,883.322398850083
2024-01-18,859.3592700272012
2024-01-19,849.3750276719022
2024-01-22,828.8553635109286
2024-01-23,817.8132523872097
2024-01-24,814.4821762516106
2024-01-25,803.3829231618782
2024-01-26,812.0576567597586
2024-01-29,805.9571270406243
2024-01-30,792.1631857259008
2024-01-31,798.3144577982068
2024-02-01,796.0578340584225
2024-02-02,809.182176145753
2024-02-05,826.5554293322868
2024-02-06,823.8413599605248
2024-02-07,811.6139176537254
2024-02-08,827.0271590715465
2024-02-09,807.7603884900137
2024-02-12,800.3573030572919
2024-02-13,805.1678822651274
2024-02-14,816.8233002322971
2024-02-15,808.4237496014509
2024-02-16,835.0887540230276
2024-02-19,828.8196829332473
2024-02-20,860.6674762466971
2024-02-21,869.6519166826332
2024-02-22,881.3587317889245
2024-02-23,888.073453210391
2024-02-26,884.818119155782
2024-02-27,894.2685231176094
2024-02-28,896.9030338892704
2024-02-29,902.4325946515968
2024-03-01,869.1039402738138
2024-03-04,902.4897475749771
2024-03-05,955.1916258590486
2024-03-06,952.3674951664938
2024-03-07,959.6300045200655
2024-03-08,975.0266257166865
2024-03-11,973.0974316709879
2024-03-12,985.0288111213265
2024-03-13,960.7668040815303
2024-03-14,972.8742171072438
2024-03-15,978.6330402167022
2024-03-18,1004.8553583843167
2024-03-19,996.8087130268709
2024-03-20,1004.8985362457138
2024-03-21,997.9874213610768
2024-03-22,1013.4932689084166
2024-03-25,1024.5928811400306
2024-03-26,994.8994357799554
2024-03-27,938.6687271924735
2024-03-28,954.5079901469896
2024-03-29,967.458699422707
2024-04-01,953.064335384976
2024-04-02,977.2923407850216
2024-04-03,950.2603135362093
2024-04-04,928.9965297783216
2024-04-05,942.2473921680592
2024-04-08,984.899512929215
2024-04-09,986.4071935697069
2024-04-10,987.3167778960126
2024-04-11,983.6710835589721
2024-04-12,962.7653127858187
2024-04-15,967.3696996521613
2024-04-16,968.1060341861889
2024-04-17,947.9296971198349
2024-04-18,914.2882320509734
2024-04-19,917.0192679714341
2024-04-22,906.880421089848
2024-04-23,880.0795687481572
2024-04-24,884.5924438727209
2024-04-25,887.8356775230695
2024-04-26,898.518561378795
2024-04-29,899.2219364726863
2024-04-30,891.4777939689781
2024-05-01,904.396070470951
2024-05-02,899.3877616962891
2024-05-03,921.0899111731093
2024-05-06,922.079781768185
2024-05-07,916.9912267481036
2024-05-08,895.542672345451
2024-05-09,914.2057299744662
2024-05-10,923.4996289401689
2024-05-13,923.1499955615127
2024-05-14,955.9229725384658
2024-05-15,947.9898000788677
2024-05-16,951.7135451436592
2024-05-17,920.796164117507
2024-05-20,918.7801098507031
2024-05-21,933.5357475953991
2024-05-22,931.3531684076647
2024-05-23,934.2027303767234
2024-05-24,939.8804304570485
2024-05-27,967.9903851005466
2024-05-28,918.7374457438657
2024-05-29,906.0602670239497
2024-05-30,937.6200065151029
2024-05-31,937.0445887247611
2024-06-03,938.0133653857692
2024-06-04,943.142230846852
2024-06-05,911.5863684645053
2024-06-06,876.7206476316094
2024-06-07,874.885291733032
2024-06-10,853.5497500705443
2024-06-11,845.3197372519934
2024-06-12,859.9676449476931
2024-06-13,895.6504962506123
2024-06-14,916.929269641371
2024-06-17,938.8589298272361
2024-06-18,937.7705922867355
2024-06-19,936.4487474887687
2024-06-20,950.4431676437448
2024-06-21,1024.0113607276946
2024-06-24,1005.6311548962175
2024-06-25,976.2582432131757
2024-06-26,1008.2619858095117
2024-06-27,1005.0946191721101
2024-06-28,980.3980932291335
2024-07-01,981.9413440388016
2024-07-02,955.4751554218881
2024-07-03,930.8983144403504
2024-07-04,917.3727738029013
2024-07-05,895.1189625107475
2024-07-08,873.0244212790988
2024-07-09,869.1699763055276
2024-07-10,877.788358738181
2024-07-11,899.8327050685416
2024-07-12,892.4511952088853
2024-07-15,913.5886824158648
2024-07-16,897.8095907730276
2024-07-17,882.2959223067623
2024-07-18,860.2711381076941
2024-07-19,858.4630283948985
2024-07-22,842.2469928706075
2024-07-23,818.4337385920334
2024-07-24,823.9251915007528
2024-07-25,805.1155726472226
2024-07-26,791.0929540293077
2024-07-29,770.7053115233875
2024-07-30,755.8902545592127
2024-07-31,774.1764981976403
2024-08-01,782.8122889514904
2024-08-02,787.4638398407718
2024-08-05,761.1718678868258
2024-08-06,767.0958119890493
2024-08-07,772.5417704103497
2024-08-08,757.2547249813737
2024-08-09,779.7996452995817
2024-08-12,757.6398413525646
2024-08-13,747.9878039974698
2024-08-14,771.2555070237837
2024-08-15,791.5297475891072
2024-08-16,800.4819344037935
2024-08-19,828.151265964438
2024-08-20,844.620200656356
2024-08-21,859.8404485161088
2024-08-22,888.1381509667592
2024-08-23,880.8946601779684
2024-08-26,864.1183619122808
2024-08-27,857.9190259774651
2024-08-28,855.6359624535629
2024-08-29,849.8356289819479
2024-08-30,860.1117834043514
2024-09-02,870.2590871572737
2024-09-03,865.1959341638561
2024-09-04,830.2905986907178
2024-09-05,797.2029504536443
2024-09-06,791.7915773412761
2024-09-09,805.4907695796708
2024-09-10,807.1123958347875
2024-09-11,773.9776980294021
2024-09-12,783.7857939189903
2024-09-13,787.6155606380976
2024-09-16,784.6596699184115
2024-09-17,820.4331620252597
2024-09-18,821.6263655908624
2024-09-19,821.4880352798235
2024-09-20,813.8921510157471
2024-09-23,822.6678361917716
2024-09-24,825.9357716782159
2024-09-25,814.0344768982247
2024-09-26,800.5897413962655
2024-09-27,805.9850859747154
2024-09-30,788.4588507926311
2024-10-01,806.0285141445314
2024-10-02,838.729907016038
2024-10-03,846.5417673124515
2024-10-04,850.385473191801
2024-10-07,852.4548663624771
2024-10-08,837.557539391124
2024-10-09,828.0009039140538
2024-10-10,843.908651827043
2024-10-11,843.0526273912449
2024-10-14,864.0957812210871
2024-10-15,842.1697915772327
2024-10-16,842.1887924356841
2024-10-17,832.641835596895
2024-10-18,823.577612531226
2024-10-21,815.0593064602625
2024-10-22,821.8419550985003
2024-10-23,842.4994299647364
2024-10-24,842.2520714023015
2024-10-25,841.707985116286
2024-10-28,822.3110705023672
2024-10-29,831.9366203767026
2024-10-30,833.7392888574705
2024-10-31,835.6884825988575
2024-11-01,812.1717275553411
2024-11-04,808.6279028450895
2024-11-05,751.1821767075522
2024-11-06,732.0810884449685
2024-11-07,725.0297828102612
2024-11-08,709.1479779027399
2024-11-11,721.9964827953554
2024-11-12,708.4953053302897
2024-11-13,686.6914005242537
2024-11-14,708.5472148188393
2024-11-15,696.6536970528291
2024-11-18,698.0021339362846
2024-11-19,720.0942475124604
2024-11-20,704.3092380954464
2024-11-21,728.7261796991397
2024-11-22,721.5975320635811
2024-11-25,729.4072260541144
2024-11-26,747.2387683637113
2024-11-27,759.6316931893313
2024-11-28,755.284361813479
2024-11-29,733.4832578746331
2024-12-02,738.5760144382133
2024-12-03,707.5825358165259
2024-12-04,701.3577809216383
2024-12-05,714.614064850196
2024-12-06,707.0431636915018
2024-12-09,720.6941614973285
2024-12-10,719.3160849967061
2024-12-11,719.8538497424456
2024-12-12,747.4191944168105
2024-12-13,765.6235107315557
2024-12-16,765.8142087042373
2024-12-17,793.8509658500811
2024-12-18,792.4782219417407
2024-12-19,765.9484747940359
2024-12-20,780.0504207638884
2024-12-23,792.7298016190329
2024-12-24,791.1204052756414
2024-12-25,771.3582236656639
2024-12-26,755.7507116535329
2024-12-27,773.802233292882
2024-12-30,755.5635573716424
2024-12-31,769.6062626508252
