Date,FDX
2023-07-19,761.5045003417157
2023-07-20,765.1231289818697
2023-07-21,759.79721152355
2023-07-24,735.4775451406813
2023-07-25,754.7117894005036
2023-07-26,732.2855565074716
2023-07-27,731.2586923892437
2023-07-28,725.516365195304
2023-07-31,721.492864135242
2023-08-01,740.9554387459988
2023-08-02,747.9235053044051
2023-08-03,753.2336503089532
2023-08-04,750.1304027789297
2023-08-07,761.7716300703527
2023-08-08,776.2363474694091
2023-08-09,801.5601579200188
2023-08-10,822.1675115973366
2023-08-11,815.0411908201304
2023-08-14,790.6491947738973
2023-08-15,789.8447316557223
2023-08-16,759.4869159519636
2023-08-17,776.9587315134098
2023-08-18,760.3689074096922
2023-08-21,769.7265298806861
2023-08-22,798.8025788192405
2023-08-23,802.1072553769864
2023-08-24,820.5264605806844
2023-08-25,826.8892829306274
2023-08-28,815.248623819302
2023-08-29,818.2819475236585
2023-08-30,822.4110069923224
2023-08-31,817.8819606105762
2023-09-01,843.6686599196697
2023-09-04,839.9839902671496
2023-09-05,840.3699679272307
2023-09-06,830.308312378041
2023-09-07,820.4019581179255
2023-09-08,826.2240264976249
2023-09-11,865.6958104134366
2023-09-12,875.8737094877876
2023-09-13,866.7855093431099
2023-09-14,863.7058790777879
2023-09-15,885.6115913383629
2023-09-18,884.2082178938746
2023-09-19,875.3653336722687
2023-09-20,892.7810869989087
2023-09-21,889.263941126423
2023-09-22,900.2227228790168
2023-09-25,884.549684691154
2023-09-26,903.4215150486896
2023-09-27,914.3454360572841
2023-09-28,922.49792227726
2023-09-29,946.5192666621384
2023-10-02,946.5799833996458
2023-10-03,931.3714565762946
2023-10-04,949.891431675152
2023-10-05,962.9467459378037
2023-10-06,963.1741034049238
2023-10-09,970.0325359583379
2023-10-10,996.5347451564984
2023-10-11,993.5030652254253
2023-10-12,986.914803050921
2023-10-13,992.5063031898476
2023-10-16,958.8718440404682
2023-10-17,981.8489210459654
2023-10-18,973.2335112883426
2023-10-19,980.1935584770199
2023-10-20,943.3668909667311
2023-10-23,959.2411900240329
2023-10-24,984.5331955430452
2023-10-25,978.8242105230344
2023-10-26,993.4281113993304
2023-10-27,996.7355204516824
2023-10-30,1008.0316006074958
2023-10-31,1002.2852727220084
2023-11-01,991.2176509150845
2023-11-02,979.4228493221726
2023-11-03,962.0423312492412
2023-11-06,972.1168302523631
2023-11-07,989.772193226331
2023-11-08,992.3183743823753
2023-11-09,1001.2260234952238
2023-11-10,996.1646723555152
2023-11-13,1001.8755192522384
2023-11-14,981.8677006574616
2023-11-15,967.5859956683471
2023-11-16,981.4036404877344
2023-11-17,986.4080562872174
2023-11-20,980.0814733139889
2023-11-21,956.5748599028782
2023-11-22,972.7298297888193
2023-11-23,961.9367386492219
2023-11-24,965.3825816924888
2023-11-27,935.1915798651091
2023-11-28,957.1562251175615
2023-11-29,938.9899054565273
2023-11-30,981.8387357358246
2023-12-01,970.2513623738539
2023-12-04,944.0814033859757
2023-12-05,960.0417943177688
2023-12-06,986.4997479564292
2023-12-07,1002.864187135162
2023-12-08,1010.1428132834642
2023-12-11,992.6663514472174
2023-12-12,980.9199915773363
2023-12-13,1004.819548234328
2023-12-14,1006.5038424524943
2023-12-15,1045.3535732079315
2023-12-18,1005.9200027198948
2023-12-19,1032.7334038503193
2023-12-20,1007.1046349933721
2023-12-21,975.6103764686375
2023-12-22,1002.1048935883218
2023-12-25,974.2534507668844
2023-12-26,952.1673514899737
2023-12-27,959.7941787903216
2023-12-28,923.9324215537459
2023-12-29,956.1779477348092
2024-01-01,959.3371502134903
2024-01-02,977.8299736285708
2024-01-03,968.3702328707768
2024-01-04,968.3808165884082
2024-01-05,980.9588936214492
2024-01-08,984.4090021702277
2024-01-09,974.6247075601501
2024-01-10,968.7703717170563
2024-01-11,977.5020419706357
2024-01-12,961.3569927118631
2024-01-15,964.8113722491686
2024-01-16,975.1644879124922
2024-01-17,980.0030992711352
2024-01-18,960.4039364748425
2024-01-19,990.4765117450705
2024-01-22,977.5936801465432
2024-01-23,987.5420920409781
2024-01-24,985.7619265605922
2024-01-25,973.378487020915
2024-01-26,1014.6036151819145
2024-01-29,1020.7125037340732
2024-01-30,1005.0145706797548
2024-01-31,1021.3321524709474
2024-02-01,995.3689607329804
2024-02-02,1013.94073902033
2024-02-05,1035.337297919564
2024-02-06,1017.677634787159
2024-02-07,1008.6982048812981
2024-02-08,975.3449528113827
2024-02-09,963.6773921701365
2024-02-12,958.9736794877763
2024-02-13,926.0181892518391
2024-02-14,906.2243571921556
2024-02-15,886.6912603174596
2024-02-16,864.2725462435603
2024-02-19,877.1165240499687
2024-02-20,890.3190848259978
2024-02-21,861.9708332070774
2024-02-22,875.584188378537
2024-02-23,862.911803155824
2024-02-26,853.8639682815447
2024-02-27,862.7704213808146
2024-02-28,862.0795939178723
2024-02-29,869.8989218976226
2024-03-01,878.8506824205655
2024-03-04,864.7109449868095
2024-03-05,844.7873189272685
2024-03-06,855.1861539845452
2024-03-07,895.8993988447676
2024-03-08,889.8174156521488
2024-03-11,903.1869645461022
2024-03-12,929.0295317706576
2024-03-13,951.9988732597609
2024-03-14,969.0922823040626
2024-03-15,990.1867741018885
2024-03-18,988.9414456179358
2024-03-19,963.8748169157692
2024-03-20,985.5923936767614
2024-03-21,985.9852818169418
2024-03-22,984.834851494406
2024-03-25,965.3844408474071
2024-03-26,971.4317324190712
2024-03-27,955.023754155504
2024-03-28,954.7623530277987
2024-03-29,943.6055223221549
2024-04-01,972.0264396409495
2024-04-02,967.2204715293487
2024-04-03,954.1374257017263
2024-04-04,944.8171376991198
2024-04-05,931.4036796137467
2024-04-08,873.4254701013014
2024-04-09,878.4639803098456
2024-04-10,895.1380622379081
2024-04-11,883.3983963213448
2024-04-12,880.3208898288387
2024-04-15,888.5740734897068
2024-04-16,882.4913627788867
2024-04-17,873.8833736903157
2024-04-18,888.9711711715967
2024-04-19,912.4613854140573
2024-04-22,927.3428574593089
2024-04-23,946.599205932973
2024-04-24,964.7784200044495
2024-04-25,982.6827936706984
2024-04-26,919.2442788656464
2024-04-29,922.6639651941572
2024-04-30,948.8027560065187
2024-05-01,935.0803278034382
2024-05-02,947.3165664197313
2024-05-03,969.9959363170177
2024-05-06,969.2846756721588
2024-05-07,974.1861268550342
2024-05-08,980.1810859143072
2024-05-09,1019.5950110996662
2024-05-10,988.7554252142796
2024-05-13,1013.7303508147673
2024-05-14,1032.184122611383
2024-05-15,1043.6440037609025
2024-05-16,1053.1304622206762
2024-05-17,1075.897724625389
2024-05-20,1072.998405990439
2024-05-21,1073.6859606095459
2024-05-22,1041.6347105789307
2024-05-23,970.3318504992945
2024-05-24,951.8802675257067
2024-05-27,943.3360469036843
2024-05-28,926.4216784901603
2024-05-29,929.989221624734
2024-05-30,995.7779868881811
2024-05-31,973.8634815228987
2024-06-03,924.0006160523762
2024-06-04,901.9417201996287
2024-06-05,891.5015188179243
2024-06-06,895.0653084881176
2024-06-07,913.8023869040119
2024-06-10,914.2265253357897
2024-06-11,929.0573662761242
2024-06-12,944.6789367574889
2024-06-13,945.4682964738219
2024-06-14,931.1093153227514
2024-06-17,930.8739376346641
2024-06-18,931.1179970157385
2024-06-19,907.3220945572516
2024-06-20,898.0541671043413
2024-06-21,889.5151112914033
2024-06-24,883.9577451905063
2024-06-25,892.9799477132253
2024-06-26,897.5304494957873
2024-06-27,920.6995285430248
2024-06-28,932.695886144367
2024-07-01,967.5994313659722
2024-07-02,955.8549218042662
2024-07-03,938.6951042204483
2024-07-04,968.8869098766618
2024-07-05,993.6486817783376
2024-07-08,1010.3647722226063
2024-07-09,1030.43969700523
2024-07-10,1028.3834675797775
2024-07-11,1008.4019851723039
2024-07-12,1024.874904691529
2024-07-15,1019.5928979977298
2024-07-16,1013.251577904424
2024-07-17,996.0173605717474
2024-07-18,965.9180635735656
2024-07-19,970.4468354964658
2024-07-22,966.8030745736191
2024-07-23,991.6512773661393
2024-07-24,986.5522799434048
2024-07-25,977.4985302608513
2024-07-26,991.3019580726475
2024-07-29,1003.4569690376211
2024-07-30,1006.6722788275029
2024-07-31,1007.8388958929663
2024-08-01,998.2691894056114
2024-08-02,1011.9766024926132
2024-08-05,1014.5170100109057
2024-08-06,1031.3665773689906
2024-08-07,999.657223073619
2024-08-08,993.0022230128025
2024-08-09,975.387654849654
2024-08-12,995.0018011585925
2024-08-13,968.9385295541898
2024-08-14,971.8337924035006
2024-08-15,991.5408471978666
2024-08-16,974.2093424504934
2024-08-19,976.3580555108246
2024-08-20,960.8732355436322
2024-08-21,977.4100367686307
2024-08-22,1007.1856324801189
2024-08-23,1011.6732603222933
2024-08-26,1008.0564736682659
2024-08-27,973.2349169564498
2024-08-28,967.019262473821
2024-08-29,984.5144289060754
2024-08-30,993.9309431046973
2024-09-02,1008.0060159839235
2024-09-03,1062.2766945018489
2024-09-04,1047.4174788003431
2024-09-05,1039.2186998004697
2024-09-06,1009.7225892405513
2024-09-09,1049.885507903969
2024-09-10,1033.5832612801275
2024-09-11,1015.5178939851914
2024-09-12,1038.2434059667846
2024-09-13,1025.5294088496885
2024-09-16,1028.6145698830921
2024-09-17,1046.3823130147316
2024-09-18,1055.8951400791548
2024-09-19,1082.272369817907
2024-09-20,1046.9326060495496
2024-09-23,1081.1409225130176
2024-09-24,1072.173156193031
2024-09-25,1052.8787711676043
2024-09-26,1038.8305741318286
2024-09-27,1019.5956232310509
2024-09-30,1040.8552156040257
2024-10-01,1058.7509597159983
2024-10-02,1067.0269358570074
2024-10-03,1035.4608193384736
2024-10-04,1050.3418450772494
2024-10-07,1037.5995886339076
2024-10-08,1023.8406872549499
2024-10-09,1043.949902673559
2024-10-10,1043.1663929956253
2024-10-11,1006.8982285768666
2024-10-14,992.6756974971605
2024-10-15,965.7588844152757
2024-10-16,943.9515917908369
2024-10-17,987.4178466968435
2024-10-18,990.106809520488
2024-10-21,972.8467353219768
2024-10-22,956.194526152623
2024-10-23,924.9619768994279
2024-10-24,929.7954941964742
2024-10-25,927.9278821232642
2024-10-28,944.572645402429
2024-10-29,970.383492844679
2024-10-30,993.0915077815097
2024-10-31,980.1763469649071
2024-11-01,1000.6967944585848
2024-11-04,988.1793301802945
2024-11-05,976.4522713708143
2024-11-06,980.1330356272298
2024-11-07,1035.737692422105
2024-11-08,1031.2929376333811
2024-11-11,1050.0032746733887
2024-11-12,1044.182436840436
2024-11-13,1072.3530434908357
2024-11-14,1111.3859052187586
2024-11-15,1112.485152414422
2024-11-18,1127.342833630993
2024-11-19,1149.021845305631
2024-11-20,1174.070813078418
2024-11-21,1163.9793962040785
2024-11-22,1180.619349285097
2024-11-25,1179.9652462027218
2024-11-26,1171.0367557717366
2024-11-27,1175.358801204543
2024-11-28,1155.5508992942046
2024-11-29,1180.1145080909369
2024-12-02,1170.7765304024072
2024-12-03,1171.3394146949515
2024-12-04,1171.3172331776736
2024-12-05,1170.4134409566605
2024-12-06,1146.003884395612
2024-12-09,1151.3518501756448
2024-12-10,1140.7152030528196
2024-12-11,1123.5563754597745
2024-12-12,1134.2871646441731
2024-12-13,1137.6544765904976
2024-12-16,1171.3708084408518
2024-12-17,1203.7858510252681
2024-12-18,1187.013899494007
2024-12-19,1174.077347457141
2024-12-20,1199.7887583170534
2024-12-23,1161.4525895439174
2024-12-24,1161.9692244945688
2024-12-25,1176.9305923642978
2024-12-26,1190.4860061478785
2024-12-27,1183.8672072582697
2024-12-30,1196.3504940403666
2024-12-31,1211.07464139803
