Date,AMGN
2023-07-17,1185.2236607369568
2023-07-18,1227.2899819403442
2023-07-19,1215.1554867408158
2023-07-20,1196.298240549292
2023-07-21,1198.4330212854484
2023-07-24,1209.7465186793847
2023-07-25,1220.3463973208704
2023-07-26,1180.10624152751
2023-07-27,1186.3095838467889
2023-07-28,1159.282332914341
2023-07-31,1172.3489419279554
2023-08-01,1225.2974114363992
2023-08-02,1192.5188664160878
2023-08-03,1175.4792359468338
2023-08-04,1241.1882300314537
2023-08-07,1169.842457621632
2023-08-08,1203.4922026974998
2023-08-09,1178.594524956904
2023-08-10,1181.7204111006213
2023-08-11,1175.5104834656838
2023-08-14,1125.9079637648997
2023-08-15,1130.4936381549337
2023-08-16,1112.1462170338584
2023-08-17,1162.7075817767816
2023-08-18,1142.688179044268
2023-08-21,1112.2861655302918
2023-08-22,1089.7173706411124
2023-08-23,1027.8052059967986
2023-08-24,1043.8122239728486
2023-08-25,1039.5587485367396
2023-08-28,1032.3653408279922
2023-08-29,1008.3808233341666
2023-08-30,1030.1301866585698
2023-08-31,1029.3643700187783
2023-09-01,1045.013855713856
2023-09-04,1117.7277206789345
2023-09-05,1143.3623490814084
2023-09-06,1099.2507759604075
2023-09-07,1093.86554899661
2023-09-08,1070.7680283131567
2023-09-11,1080.626133317829
2023-09-12,1079.7625464887728
2023-09-13,1083.4185225079964
2023-09-14,1046.655019986387
2023-09-15,1061.3116935693138
2023-09-18,1021.8759244481295
2023-09-19,1044.131684684692
2023-09-20,1057.8298653833804
2023-09-21,1037.2352694057981
2023-09-22,1027.0783405541665
2023-09-25,1050.340742106349
2023-09-26,1005.3244579081295
2023-09-27,1000.4841274827028
2023-09-28,1037.1587987096157
2023-09-29,1045.1392078954675
2023-10-02,995.6953342162519
2023-10-03,970.9067450421381
2023-10-04,985.8667995044517
2023-10-05,1003.4794028432354
2023-10-06,1006.1734787882245
2023-10-09,951.3973115535606
2023-10-10,925.8454054291507
2023-10-11,880.2996079352217
2023-10-12,878.6547220527192
2023-10-13,891.4766463782233
2023-10-16,894.4732728499221
2023-10-17,893.1982692339546
2023-10-18,892.2818758330505
2023-10-19,835.2607919871436
2023-10-20,801.860304700653
2023-10-23,799.7396370472524
2023-10-24,792.9646415045622
2023-10-25,792.9350809364904
2023-10-26,764.829850011583
2023-10-27,774.2319316682455
2023-10-30,727.7459790222334
2023-10-31,721.0657753613174
2023-11-01,712.4371334223729
2023-11-02,710.2883451790914
2023-11-03,682.0095709532916
2023-11-06,642.5656210838772
2023-11-07,644.9042254043035
2023-11-08,645.7553963324135
2023-11-09,642.3203992604484
2023-11-10,655.3744796818092
2023-11-13,659.396497848442
2023-11-14,638.2334689292546
2023-11-15,625.3680629936806
2023-11-16,648.3658488176188
2023-11-17,634.9768287572188
2023-11-20,625.1623463258001
2023-11-21,612.8572781491222
2023-11-22,619.7124398605113
2023-11-23,630.9579249739043
2023-11-24,653.3181237481149
2023-11-27,646.8035062644755
2023-11-28,661.0297083291094
2023-11-29,683.4100133563708
2023-11-30,693.341262126445
2023-12-01,705.7209557396195
2023-12-04,697.8305075140245
2023-12-05,664.3978359905398
2023-12-06,633.0536362936817
2023-12-07,626.7259751459687
2023-12-08,651.6417011267357
2023-12-11,626.7009087336163
2023-12-12,629.6774805757897
2023-12-13,614.7678605602933
2023-12-14,632.8294467453173
2023-12-15,621.5901239852543
2023-12-18,587.6711202985798
2023-12-19,560.0754919944725
2023-12-20,574.555763303665
2023-12-21,587.305359704644
2023-12-22,556.5328811084615
2023-12-25,600.580681029587
2023-12-26,609.0670247108338
2023-12-27,589.513410389371
2023-12-28,577.7982506543905
2023-12-29,580.1889024728848
2024-01-01,602.1869366414453
2024-01-02,631.5862297929948
2024-01-03,644.5196042531757
2024-01-04,641.0082074718329
2024-01-05,653.0485897300988
2024-01-08,652.3203167192629
2024-01-09,637.2259429456516
2024-01-10,622.6668070593448
2024-01-11,613.8234656625816
2024-01-12,613.1496103953502
2024-01-15,614.3456789732484
2024-01-16,603.4003356721738
2024-01-17,607.5887677239864
2024-01-18,618.0423028011319
2024-01-19,620.8433518065044
2024-01-22,610.9213739604493
2024-01-23,588.8719223695542
2024-01-24,610.4226035776296
2024-01-25,589.5283221809105
2024-01-26,583.3606334872663
2024-01-29,568.989895017055
2024-01-30,556.846794478744
2024-01-31,539.6137593268937
2024-02-01,557.7237567792421
2024-02-02,581.9077737734651
2024-02-05,590.4380432861325
2024-02-06,572.4778129456907
2024-02-07,556.6872122994353
2024-02-08,531.0092963104498
2024-02-09,527.133435777726
2024-02-12,519.6360663748139
2024-02-13,532.1172037497109
2024-02-14,505.4009292199052
2024-02-15,523.7581356464807
2024-02-16,534.48910165069
2024-02-19,545.848335726803
2024-02-20,587.4466211481435
2024-02-21,560.7044768359268
2024-02-22,519.5444676772775
2024-02-23,512.1224799602154
2024-02-26,513.3522871372925
2024-02-27,512.2744088865727
2024-02-28,520.1666325604671
2024-02-29,530.3306233041143
2024-03-01,522.3197365478933
2024-03-04,487.73194680576313
2024-03-05,487.18480322640846
2024-03-06,507.2066375124911
2024-03-07,509.1563793602023
2024-03-08,490.0078690761004
2024-03-11,519.3962563034348
2024-03-12,533.4430517667176
2024-03-13,511.2499261290148
2024-03-14,503.48163025203286
2024-03-15,510.7935609133435
2024-03-18,490.53315724040067
2024-03-19,489.5457053836471
2024-03-20,507.46380095529736
2024-03-21,510.47194030951744
2024-03-22,475.85103608379166
2024-03-25,474.8658150013169
2024-03-26,489.332536356707
2024-03-27,499.6171425825316
2024-03-28,517.9200305987149
2024-03-29,522.437158187255
2024-04-01,512.63096792562
2024-04-02,520.270966186719
2024-04-03,529.4851318613131
2024-04-04,529.5674101547384
2024-04-05,513.8646803820975
2024-04-08,502.1217157617519
2024-04-09,507.3347015088285
2024-04-10,507.1785889987687
2024-04-11,502.4697968960148
2024-04-12,509.3018636669693
2024-04-15,522.7686681260474
2024-04-16,509.0295488342074
2024-04-17,514.7969216078286
2024-04-18,498.3987432724143
2024-04-19,524.6519816110633
2024-04-22,526.4994939501726
2024-04-23,567.413927849252
2024-04-24,589.5704224771075
2024-04-25,583.9424143514212
2024-04-26,567.8935075033112
2024-04-29,559.4670218412327
2024-04-30,588.5128227113208
2024-05-01,568.2176000524901
2024-05-02,585.0675228255135
2024-05-03,584.1716430522775
2024-05-06,590.2882925197939
2024-05-07,600.172241880947
2024-05-08,610.6803455013679
2024-05-09,635.8598420914408
2024-05-10,638.7697944231787
2024-05-13,629.6466995613561
2024-05-14,645.5015157902302
2024-05-15,618.4772744007494
2024-05-16,610.7789709963812
2024-05-17,610.2684332177711
2024-05-20,623.9479511589351
2024-05-21,627.5479608372056
2024-05-22,675.2637228222956
2024-05-23,660.1928422565327
2024-05-24,630.1681258574721
2024-05-27,609.6479525098664
2024-05-28,603.8347554855616
2024-05-29,584.4951381349258
2024-05-30,573.4641091242742
2024-05-31,568.4930152191761
2024-06-03,588.6652883095145
2024-06-04,608.439915669542
2024-06-05,620.7860886547635
2024-06-06,616.9622410263887
2024-06-07,623.2914019841832
2024-06-10,631.2412790685366
2024-06-11,611.5820510842588
2024-06-12,590.621333213258
2024-06-13,573.0878674996953
2024-06-14,580.8415271418088
2024-06-17,609.1599172443916
2024-06-18,605.6439932710414
2024-06-19,624.5205462705092
2024-06-20,615.9125776130471
2024-06-21,629.1603138707935
2024-06-24,618.8486055826875
2024-06-25,615.6953010367672
2024-06-26,634.2296405518501
2024-06-27,604.0541244724238
2024-06-28,622.8272271600782
2024-07-01,623.4753119664492
2024-07-02,624.7258521412699
2024-07-03,613.7006743580237
2024-07-04,634.1830692446072
2024-07-05,651.3285432394362
2024-07-08,645.7094743076188
2024-07-09,615.664464967168
2024-07-10,633.0270287778119
2024-07-11,618.2766244067266
2024-07-12,620.064191307355
2024-07-15,596.153596652454
2024-07-16,576.7050898541721
2024-07-17,568.3710017018368
2024-07-18,577.7538036934488
2024-07-19,589.7718620409491
2024-07-22,609.7336528026133
2024-07-23,596.9981059294101
2024-07-24,598.2620942975216
2024-07-25,570.6853046755913
2024-07-26,574.1255687526362
2024-07-29,572.3750546797263
2024-07-30,591.1416916969557
2024-07-31,601.9964737236528
2024-08-01,613.1544315032656
2024-08-02,625.5151998487381
2024-08-05,606.2031275210107
2024-08-06,608.5061778971947
2024-08-07,599.86336970777
2024-08-08,629.2533873409118
2024-08-09,605.4116564258508
2024-08-12,634.0921705202018
2024-08-13,668.1134872832122
2024-08-14,669.0110756543121
2024-08-15,690.280049448804
2024-08-16,682.0877490319575
2024-08-19,685.0245465322869
2024-08-20,713.6695544571425
2024-08-21,732.4360893772309
2024-08-22,743.4841170430078
2024-08-23,748.6003337901309
2024-08-26,735.6979180625455
2024-08-27,758.9326125103391
2024-08-28,712.4828699838557
2024-08-29,719.1370747494567
2024-08-30,747.6842804279903
2024-09-02,704.5450843837928
2024-09-03,718.8798971271534
2024-09-04,710.9846429274864
2024-09-05,710.0438799752673
2024-09-06,717.9833762504272
2024-09-09,720.5085611734695
2024-09-10,749.5781941763997
2024-09-11,800.3343165439466
2024-09-12,790.916895936186
2024-09-13,782.9462409605538
2024-09-16,777.8187994274607
2024-09-17,804.8222585556043
2024-09-18,776.9199244568932
2024-09-19,818.098088284838
2024-09-20,854.4938307797894
2024-09-23,833.8981098246431
2024-09-24,834.5945769125827
2024-09-25,832.3914319922286
2024-09-26,821.8199141828537
2024-09-27,831.7043777451972
2024-09-30,848.171600754014
2024-10-01,850.6259346385598
2024-10-02,878.1193025929556
2024-10-03,839.0175724717217
2024-10-04,805.0587104299696
2024-10-07,781.7493730919306
2024-10-08,771.7226491188654
2024-10-09,770.9448061478915
2024-10-10,767.963145678468
2024-10-11,791.1174170541657
2024-10-14,798.1653910771616
2024-10-15,765.4728800498323
2024-10-16,757.1906215767224
2024-10-17,750.3932808489236
2024-10-18,755.9208434613089
2024-10-21,714.5713262873485
2024-10-22,743.3592403167797
2024-10-23,728.7772793948496
2024-10-24,742.9562921498256
2024-10-25,755.9841697472141
2024-10-28,750.5087714318495
2024-10-29,744.7148014291631
2024-10-30,754.6316975869499
2024-10-31,748.4550903122338
2024-11-01,715.3435834888147
2024-11-04,718.876272757768
2024-11-05,734.0340137841208
2024-11-06,730.74635221419
2024-11-07,744.7057622279336
2024-11-08,747.1195414102374
2024-11-11,750.0764413456448
2024-11-12,745.1076579802515
2024-11-13,706.0222688857237
2024-11-14,714.7433926215821
2024-11-15,718.9133500905419
2024-11-18,728.9062890717262
2024-11-19,745.953350633358
2024-11-20,798.1324299984386
2024-11-21,865.5404194576165
2024-11-22,902.6184618679478
2024-11-25,907.0529853701382
2024-11-26,949.618300522955
2024-11-27,992.2471889144092
2024-11-28,1053.2810542742925
2024-11-29,1090.2640409258884
2024-12-02,1167.9940708713025
2024-12-03,1165.2690743134883
2024-12-04,1163.6505411565952
2024-12-05,1219.200986667717
2024-12-06,1202.908454517178
2024-12-09,1176.4485422899506
2024-12-10,1145.6886752283008
2024-12-11,1104.3710302705445
2024-12-12,1072.6815431179405
2024-12-13,1082.9771281353403
2024-12-16,1111.8160107492338
2024-12-17,1094.205788688426
2024-12-18,1070.6572020165256
2024-12-19,1122.7923435294592
2024-12-20,1089.858399698805
2024-12-23,1061.0373793403232
2024-12-24,1078.566393025684
2024-12-25,1134.6460438436663
2024-12-26,1064.43975749243
2024-12-27,1035.580393365217
2024-12-30,1013.7690245940585
2024-12-31,998.7571475493991
