Date,ALB
2023-07-28,75.20561456341493
2023-07-31,74.01249680904876
2023-08-01,74.93537347864395
2023-08-02,74.415483375267
2023-08-03,74.48390629218663
2023-08-04,75.18388121367231
2023-08-07,76.74665454368066
2023-08-08,77.22466110396131
2023-08-09,80.8283592460486
2023-08-10,80.65511131951453
2023-08-11,78.42124571495573
2023-08-14,78.26566575524065
2023-08-15,79.8546487050007
2023-08-16,80.6189613277341
2023-08-17,81.86550869482399
2023-08-18,81.23473396156228
2023-08-21,82.32102563944675
2023-08-22,82.03078151757592
2023-08-23,80.10021157725153
2023-08-24,80.25110683343964
2023-08-25,75.33982971706777
2023-08-28,75.12799360997667
2023-08-29,75.79971749648877
2023-08-30,75.6481390191752
2023-08-31,75.85889676232401
2023-09-01,76.5960360037277
2023-09-04,79.14443133779278
2023-09-05,76.98607474104328
2023-09-06,76.39613487326181
2023-09-07,78.27202954310678
2023-09-08,78.12943507725353
2023-09-11,79.1088003434537
2023-09-12,78.3462269188216
2023-09-13,76.53623631249653
2023-09-14,78.15048586816022
2023-09-15,77.25668019162421
2023-09-18,78.84604217671142
2023-09-19,77.61157186193569
2023-09-20,78.36486612531426
2023-09-21,78.36392220654479
2023-09-22,77.70435586966641
2023-09-25,77.05416303426497
2023-09-26,77.63124340566321
2023-09-27,77.11564707604875
2023-09-28,76.1404387237259
2023-09-29,74.5871188558712
2023-10-02,74.15378892849137
2023-10-03,74.38726852552051
2023-10-04,73.88203055807651
2023-10-05,74.36005530875437
2023-10-06,73.78149488321974
2023-10-09,74.3573464284423
2023-10-10,75.39501678894737
2023-10-11,75.81859026941022
2023-10-12,75.41020882157437
2023-10-13,76.22094493372033
2023-10-16,75.34602703334672
2023-10-17,75.35589787781753
2023-10-18,75.50856997910468
2023-10-19,77.2138250647599
2023-10-20,76.97121645763399
2023-10-23,75.73378263071449
2023-10-24,77.82916394689335
2023-10-25,78.86690377730763
2023-10-26,76.57357227715167
2023-10-27,76.07244738946207
2023-10-30,76.85305052179939
2023-10-31,75.05897590956975
2023-11-01,74.98089923186562
2023-11-02,73.5624494187897
2023-11-03,72.54229592396055
2023-11-06,73.38873976883745
2023-11-07,71.80350531958263
2023-11-08,71.41291988193532
2023-11-09,72.54584629326004
2023-11-10,71.216777168456
2023-11-13,72.87283231789576
2023-11-14,74.64496409515854
2023-11-15,74.01179264381679
2023-11-16,74.6176043727452
2023-11-17,74.11896159002674
2023-11-20,72.70842304692822
2023-11-21,72.64138175567898
2023-11-22,73.04129904181977
2023-11-23,75.51538312047192
2023-11-24,75.23749816833454
2023-11-27,77.57142831383821
2023-11-28,80.476000284835
2023-11-29,80.05559437322071
2023-11-30,81.16628777859741
2023-12-01,84.18769535527197
2023-12-04,82.64962997624656
2023-12-05,80.63739668212514
2023-12-06,79.11716665054986
2023-12-07,78.85171091030787
2023-12-08,80.25092993252785
2023-12-11,81.92885493804557
2023-12-12,81.50071119609167
2023-12-13,82.00517531875666
2023-12-14,83.79770593300684
2023-12-15,84.67075341263381
2023-12-18,83.00202197307593
2023-12-19,84.95936353158947
2023-12-20,84.5537832575416
2023-12-21,82.9273777099194
2023-12-22,83.8424727778829
2023-12-25,84.18032142600407
2023-12-26,88.6107152973091
2023-12-27,87.09984702762361
2023-12-28,86.40676896632746
2023-12-29,86.25371891033934
2024-01-01,86.70763840811773
2024-01-02,85.93472336938075
2024-01-03,89.73325816550062
2024-01-04,94.49505511531186
2024-01-05,97.30587820985785
2024-01-08,98.3995375903618
2024-01-09,98.93422152028405
2024-01-10,98.6336445968382
2024-01-11,99.09734779951837
2024-01-12,101.534321485582
2024-01-15,103.55691138571873
2024-01-16,106.82536947643875
2024-01-17,106.61504865607934
2024-01-18,106.01297939180684
2024-01-19,104.97526237384439
2024-01-22,104.06522809265596
2024-01-23,106.13333236699408
2024-01-24,102.84893554556498
2024-01-25,104.4482978109567
2024-01-26,104.7854306962653
2024-01-29,106.43242324622112
2024-01-30,107.48972844538169
2024-01-31,106.66368920977496
2024-02-01,103.78996296463124
2024-02-02,102.92261018422089
2024-02-05,104.14378425759745
2024-02-06,103.01352135548848
2024-02-07,101.52270494386349
2024-02-08,100.03390348972148
2024-02-09,101.91733657563006
2024-02-12,100.69791809263864
2024-02-13,99.231125492696
2024-02-14,100.84545081320181
2024-02-15,100.1218970781133
2024-02-16,101.21560689922062
2024-02-19,97.45410115806564
2024-02-20,96.15338684317211
2024-02-21,96.18089439781285
2024-02-22,92.88832502434217
2024-02-23,93.71019938431827
2024-02-26,94.57500166636308
2024-02-27,94.34489459240447
2024-02-28,94.21708125048896
2024-02-29,89.06376703214467
2024-03-01,89.36196302196487
2024-03-04,89.05459544585418
2024-03-05,87.66917267804543
2024-03-06,88.75851154936764
2024-03-07,88.8074024252213
2024-03-08,86.99909272818954
2024-03-11,88.06639486706747
2024-03-12,88.60553229450974
2024-03-13,87.77267698556024
2024-03-14,89.52075262241785
2024-03-15,87.62752623516867
2024-03-18,86.70242620692771
2024-03-19,84.55915663370169
2024-03-20,84.25961814837703
2024-03-21,81.94431376333415
2024-03-22,82.09634543754294
2024-03-25,81.29047230437195
2024-03-26,77.15578059134403
2024-03-27,79.11136591078181
2024-03-28,82.08750712405467
2024-03-29,79.19250443881526
2024-04-01,80.2792396018019
2024-04-02,80.25361731236438
2024-04-03,81.08765646476198
2024-04-04,80.3957681010944
2024-04-05,76.92942734897098
2024-04-08,77.73838844779742
2024-04-09,79.78568834982559
2024-04-10,78.53970286436187
2024-04-11,79.06468313744864
2024-04-12,77.21394979265435
2024-04-15,75.40939152548866
2024-04-16,74.01822904652819
2024-04-17,70.09366788747775
2024-04-18,69.44619927603564
2024-04-19,67.32090389010892
2024-04-22,68.94835540931679
2024-04-23,69.54997167799141
2024-04-24,68.55547193590573
2024-04-25,68.74746108943572
2024-04-26,68.5386786628963
2024-04-29,69.50207258594709
2024-04-30,69.80105721502906
2024-05-01,69.40962219154574
2024-05-02,68.46772843644975
2024-05-03,66.39047448519042
2024-05-06,66.05144636000482
2024-05-07,66.39757346308106
2024-05-08,68.87761761166055
2024-05-09,66.68035609361654
2024-05-10,68.99831772741084
2024-05-13,68.21293959569
2024-05-14,67.71137390288027
2024-05-15,67.22149163593694
2024-05-16,67.97119388813188
2024-05-17,67.7693727051062
2024-05-20,69.79914949525255
2024-05-21,70.12793038347242
2024-05-22,69.67215340632507
2024-05-23,69.9827113226219
2024-05-24,71.23900080779016
2024-05-27,70.11839734263714
2024-05-28,69.09327869197065
2024-05-29,70.39105328046448
2024-05-30,73.0122098751222
2024-05-31,73.9079361596531
2024-06-03,76.11371409488079
2024-06-04,74.51322135124896
2024-06-05,76.47293868250296
2024-06-06,75.49198295183045
2024-06-07,77.39633319661984
2024-06-10,75.97827147853981
2024-06-11,74.7664128224077
2024-06-12,72.94487595503963
2024-06-13,72.00068702779193
2024-06-14,73.88756687202988
2024-06-17,75.2371848720528
2024-06-18,72.45476508037268
2024-06-19,72.4009619038237
2024-06-20,73.61852921276736
2024-06-21,72.9607627655264
2024-06-24,71.32863391192372
2024-06-25,72.11886173262299
2024-06-26,70.71333336401392
2024-06-27,71.30973421369224
2024-06-28,70.71245619324705
2024-07-01,69.53922312927058
2024-07-02,69.55879765251707
2024-07-03,69.50190539756615
2024-07-04,70.61512962231568
2024-07-05,71.99205102170207
2024-07-08,71.76856730341788
2024-07-09,70.84811374242696
2024-07-10,72.00984940040118
2024-07-11,71.16563056575268
2024-07-12,72.19976278890859
2024-07-15,73.02450653597921
2024-07-16,74.0297248563902
2024-07-17,71.91553762299434
2024-07-18,70.73514266127674
2024-07-19,70.73684448188334
2024-07-22,71.5870696097067
2024-07-23,71.22118639784304
2024-07-24,69.35249443198356
2024-07-25,67.74579693969213
2024-07-26,69.10279653154598
2024-07-29,71.33026724012714
2024-07-30,71.00625280609296
2024-07-31,69.92072267849929
2024-08-01,70.20451476874005
2024-08-02,68.2153826974987
2024-08-05,70.59321637866957
2024-08-06,70.75708220600721
2024-08-07,69.8163902432384
2024-08-08,69.56536756297926
2024-08-09,69.26899280730427
2024-08-12,70.66403684862327
2024-08-13,70.09524778257601
2024-08-14,69.33016622892222
2024-08-15,68.75909111604041
2024-08-16,68.40114497550795
2024-08-19,68.98460026320552
2024-08-20,67.39668650703508
2024-08-21,67.87082289929066
2024-08-22,68.98871240014321
2024-08-23,68.2984641241001
2024-08-26,70.04757953923077
2024-08-27,67.9479679116251
2024-08-28,66.33109203104347
2024-08-29,68.9906115678004
2024-08-30,71.4443063755628
2024-09-02,73.47002683825666
2024-09-03,74.64740942842872
2024-09-04,75.05530185455942
2024-09-05,73.78708949327493
2024-09-06,74.66121169143948
2024-09-09,72.22829175600688
2024-09-10,72.24902011991679
2024-09-11,73.0031420872908
2024-09-12,70.89289513258774
2024-09-13,72.46633318368013
2024-09-16,73.14162898282645
2024-09-17,74.25401441621366
2024-09-18,73.71036089652354
2024-09-19,74.90382363111476
2024-09-20,72.45316698776993
2024-09-23,73.73074249850686
2024-09-24,71.86872384562058
2024-09-25,71.25683171501817
2024-09-26,71.59557752957103
2024-09-27,69.6370410490725
2024-09-30,69.30782418748463
2024-10-01,70.79398687612463
2024-10-02,71.00078231995855
2024-10-03,72.02276596262695
2024-10-04,74.02000343624864
2024-10-07,73.99138388008993
2024-10-08,72.73100003638754
2024-10-09,73.80798209903385
2024-10-10,74.07083952319184
2024-10-11,75.19591220711737
2024-10-14,75.12253855600788
2024-10-15,75.56780923640201
2024-10-16,77.34542430055106
2024-10-17,77.77710027463571
2024-10-18,76.43145155484186
2024-10-21,76.24808959429717
2024-10-22,77.01489186356542
2024-10-23,75.5581512639668
2024-10-24,75.6029793725063
2024-10-25,73.64090536535926
2024-10-28,72.21230518900065
2024-10-29,71.43458653035323
2024-10-30,69.54275435908743
2024-10-31,72.46576120526151
2024-11-01,71.7984919931209
2024-11-04,73.00202177832828
2024-11-05,70.0103896958245
2024-11-06,72.8149233197402
2024-11-07,72.65500805753304
2024-11-08,71.3616402611489
2024-11-11,70.5048628375089
2024-11-12,69.60247465953962
2024-11-13,68.71938148353682
2024-11-14,68.62220579662424
2024-11-15,68.7424269024216
2024-11-18,67.03281078034783
2024-11-19,67.80644333824921
2024-11-20,67.04138421875325
2024-11-21,65.86889128768968
2024-11-22,65.41671491417519
2024-11-25,64.51622148418873
2024-11-26,65.90085909432423
2024-11-27,66.79275571464113
2024-11-28,67.02446794408655
2024-11-29,67.81487404783861
2024-12-02,66.05067944217924
2024-12-03,68.50802011135768
2024-12-04,68.16522007715159
2024-12-05,69.61276648074134
2024-12-06,69.44894745791242
2024-12-09,73.04258885343377
2024-12-10,72.84266037077546
2024-12-11,73.87610440444696
2024-12-12,75.09765631118246
2024-12-13,74.48416745829192
2024-12-16,74.0670660460826
2024-12-17,75.23464592697091
2024-12-18,75.47492797592083
2024-12-19,72.40530237450868
2024-12-20,71.4810433875337
2024-12-23,70.199848879078
2024-12-24,71.06721868678571
2024-12-25,70.02195172020264
2024-12-26,68.49870847646746
2024-12-27,68.02044268505924
2024-12-30,68.867145930613
2024-12-31,69.42009083336126
